id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_TakeOnOvertake;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_TouchTypePass;value_OutOfPlay;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_Assist;value_GkX;value_Assisted;value_GkY;value_BoxLeft;value_GoalmouthY;value_CloseHigh;value_RegularPlay;value_IndividualPlay;value_RelatedEventId;value_GoalmouthZ;value_NotVisible;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_SwitchOfPlay;value_ThroughBall;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfBoxCentre;value_SetPiece;value_HighLeft;value_LeftFooted;value_OutSwinger;value_IntentionalAssist;value_LowRight;value_BlockedX;value_Blocked;value_BoxCentre;value_BlockedY;value_DefBlock;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_Straight;value_FloatedCross;value_Left;value_Right;value_CornerTaken;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveLeft;value_LowLeft;value_FirstTouch;value_Hands;value_Diving;value_MediumGkIntervention;value_ParriedSafe;value_FlickOn;value_FastBreak;value_GoalShotGameClock;value_Volley;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_KeeperTouched;value_BigChance;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_LowCentre;value_Feet;value_Sliding;value_AerialFoul;value_High;value_OtherBodyPart;value_MisHit;value_Standing;value_Collected;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_TacticalFoul;value_Scored;value_Strong;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_DrivenCross;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_Saved;value_BlockedClearance;value_HighGkIntervention;value_HighRight;value_FromCorner;value_ParriedDanger;value_FollowsShotRebound;value_PullBack;value_HighClaim;value_CaptainChange;value_FoulAndAbusiveLanguage;value_RedCard;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704476813;423;1;2;49;50;8o8m08he36u0j4w08aj2iodn8;1;46,0;93,2;2024-07-28T23:13:42.366Z;2024-08-01T10:28:48Z;[{'id': 5127071053, 'qualifierId': 212, 'value': '2.7'}, {'id': 5127071051, 'qualifierId': 141, 'value': '97.1'}, {'id': 5123783505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5127071055, 'qualifierId': 213, 'value': '1.49'}, {'id': 5127071049, 'qualifierId': 140, 'value': '46.2'}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,49;2,7;97,1;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;46,2;97,1;;;;;;;;0;49;50;Cincinnati II;2990;DMR;1,0
2704476829;424;3;2;49;52;8o8m08he36u0j4w08aj2iodn8;1;56,3;90,2;2024-07-28T23:13:44.403Z;2024-07-31T10:43:51Z;[{'id': 5123783575, 'qualifierId': 286}, {'id': 5123783591, 'qualifierId': 233, 'value': '490'}, {'id': 5125966587, 'qualifierId': 464}, {'id': 5123783573, 'qualifierId': 56, 'value': 'Left'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ebqw8pto71arzdc41se317ifo;Take On;;;;;;;;;;;;;;;;;;490,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;49;52;Cincinnati II;2992;DML;1,0
2704476825;490;45;2;49;52;bd0378yx50xpdcgwkt9p9bmz8;0;43,7;9,8;2024-07-28T23:13:44.403Z;2024-07-28T23:13:45Z;[{'id': 5123783557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123783559, 'qualifierId': 285}, {'id': 5123783595, 'qualifierId': 233, 'value': '424'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ebqw8pto71arzdc41se317ifo;Challenge;;;;;;;;;;;;;;;;;;424,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;49;52;Chicago Fire II;2992;DMR;1,0
2704476847;425;1;2;49;52;8o8m08he36u0j4w08aj2iodn8;1;58,0;88,4;2024-07-28T23:13:45.044Z;2024-07-28T23:13:48Z;[{'id': 5123783661, 'qualifierId': 140, 'value': '75.2'}, {'id': 5123783665, 'qualifierId': 212, 'value': '18.1'}, {'id': 5123783663, 'qualifierId': 141, 'value': '90.3'}, {'id': 5123783667, 'qualifierId': 213, 'value': '0.07'}, {'id': 5123783659, 'qualifierId': 56, 'value': 'Left'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,07;18,1;90,3;75,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;75,2;90,3;;;;;;;;0;49;52;Cincinnati II;2992;DML;1,0
2704476861;426;1;2;49;56;8o8m08he36u0j4w08aj2iodn8;0;75,3;88,1;2024-07-28T23:13:48.819Z;2024-07-28T23:13:50Z;[{'id': 5123783743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123783749, 'qualifierId': 212, 'value': '20.8'}, {'id': 5123783747, 'qualifierId': 141, 'value': '57.5'}, {'id': 5123783751, 'qualifierId': 213, 'value': '4.75'}, {'id': 5123783745, 'qualifierId': 140, 'value': '76.1'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,75;20,8;57,5;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;76,1;57,5;;;;;;;;0;49;56;Cincinnati II;2996;Sub;1,0
2704863583;826;61;2;49;58;bd0378yx50xpdcgwkt9p9bmz8;1;24,7;33,1;2024-07-28T23:13:50.402Z;2024-07-31T10:44:41Z;[{'id': 5125967471, 'qualifierId': 56, 'value': 'Back'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;49;58;Chicago Fire II;2998;DMC;1,0
2704476893;491;49;2;50;0;bd0378yx50xpdcgwkt9p9bmz8;1;27,5;38,8;2024-07-28T23:13:52.922Z;2024-07-28T23:13:53Z;[];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;50;0;Chicago Fire II;3000;DML;1,0
2704476903;492;1;2;50;0;bd0378yx50xpdcgwkt9p9bmz8;1;27,9;39,7;2024-07-28T23:13:53.178Z;2024-07-28T23:13:55Z;[{'id': 5123783933, 'qualifierId': 140, 'value': '34.3'}, {'id': 5123783935, 'qualifierId': 141, 'value': '46.6'}, {'id': 5123783931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123783937, 'qualifierId': 212, 'value': '8.2'}, {'id': 5123783939, 'qualifierId': 213, 'value': '0.61'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,61;8,2;46,6;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;34,3;46,6;;;;;;;;0;50;0;Chicago Fire II;3000;DML;1,0
2704476909;493;4;2;50;2;bd0378yx50xpdcgwkt9p9bmz8;1;37,7;50,3;2024-07-28T23:13:54.923Z;2024-07-28T23:13:57Z;[{'id': 5123784017, 'qualifierId': 286}, {'id': 5123784011, 'qualifierId': 152}, {'id': 5123784007, 'qualifierId': 13}, {'id': 5123784009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123784063, 'qualifierId': 233, 'value': '427'}, {'id': 5123784013, 'qualifierId': 265}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;427,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;50;2;Chicago Fire II;3002;FW;1,0
2704476915;427;4;2;50;2;8o8m08he36u0j4w08aj2iodn8;0;62,3;49,7;2024-07-28T23:13:54.924Z;2024-07-28T23:14:03Z;[{'id': 5123784383, 'qualifierId': 55, 'value': '428'}, {'id': 5123784033, 'qualifierId': 285}, {'id': 5123784027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123784029, 'qualifierId': 152}, {'id': 5123784031, 'qualifierId': 265}, {'id': 5123784093, 'qualifierId': 233, 'value': '493'}, {'id': 5123784025, 'qualifierId': 13}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;493,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428,0;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;428,0;2buy6q56o0ixo30fatz7ps9w4;;0;50;2;Cincinnati II;3002;MC;1,0
2704476989;428;17;2;50;8;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-28T23:14:00.851Z;2024-07-28T23:14:02Z;[{'id': 5123784373, 'qualifierId': 392}, {'id': 5123784371, 'qualifierId': 31}, {'id': 5123784375, 'qualifierId': 13, 'value': '243'}, {'id': 5123784377, 'qualifierId': 55, 'value': '427'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ebqw8pto71arzdc41se317ifo;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427,0;;;;243,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;427,0;2buy6q56o0ixo30fatz7ps9w4;;0;50;8;Cincinnati II;3008;MC;1,0
2704477331;494;1;2;50;50;bd0378yx50xpdcgwkt9p9bmz8;1;30,9;45,7;2024-07-28T23:14:42.666Z;2024-07-28T23:14:45Z;[{'id': 5123786221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786225, 'qualifierId': 141, 'value': '28.9'}, {'id': 5123786219, 'qualifierId': 152}, {'id': 5123786217, 'qualifierId': 5}, {'id': 5123786223, 'qualifierId': 140, 'value': '29.5'}, {'id': 5123786229, 'qualifierId': 213, 'value': '4.58'}, {'id': 5123786227, 'qualifierId': 212, 'value': '11.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,58;11,5;28,9;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;29,5;28,9;;;;;;;;0;50;50;Chicago Fire II;3050;DC;1,0
2704477361;495;1;2;50;52;bd0378yx50xpdcgwkt9p9bmz8;1;29,5;28,9;2024-07-28T23:14:44.874Z;2024-07-28T23:14:49Z;[{'id': 5123786437, 'qualifierId': 213, 'value': '5.50'}, {'id': 5123786429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786433, 'qualifierId': 141, 'value': '5.3'}, {'id': 5123786435, 'qualifierId': 212, 'value': '22.8'}, {'id': 5123786431, 'qualifierId': 140, 'value': '44.9'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,5;22,8;5,3;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,9;5,3;;;;;;;;0;50;52;Chicago Fire II;3052;DC;1,0
2704477363;496;4;2;50;57;bd0378yx50xpdcgwkt9p9bmz8;1;42,0;9,9;2024-07-28T23:14:49.370Z;2024-07-28T23:14:53Z;[{'id': 5123786459, 'qualifierId': 265}, {'id': 5123786457, 'qualifierId': 152}, {'id': 5123786561, 'qualifierId': 233, 'value': '429'}, {'id': 5123786455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786453, 'qualifierId': 13}, {'id': 5123786461, 'qualifierId': 286}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;429,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;50;57;Chicago Fire II;3057;DMR;1,0
2704477365;429;4;2;50;57;8o8m08he36u0j4w08aj2iodn8;0;58,0;90,1;2024-07-28T23:14:49.371Z;2024-07-28T23:14:53Z;[{'id': 5123786543, 'qualifierId': 152}, {'id': 5123786565, 'qualifierId': 233, 'value': '496'}, {'id': 5123786541, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123786545, 'qualifierId': 265}, {'id': 5123786539, 'qualifierId': 13}, {'id': 5123786547, 'qualifierId': 285}];710y645hepag4if4rm3gggjdg;B. Richards;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;496,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;50;57;Cincinnati II;3057;DML;1,0
2704477401;497;1;2;51;4;bd0378yx50xpdcgwkt9p9bmz8;1;41,6;5,5;2024-07-28T23:14:56.939Z;2024-07-28T23:14:59Z;[{'id': 5123786685, 'qualifierId': 212, 'value': '10.0'}, {'id': 5123786675, 'qualifierId': 5}, {'id': 5123786681, 'qualifierId': 140, 'value': '32.2'}, {'id': 5123786683, 'qualifierId': 141, 'value': '7.7'}, {'id': 5123786677, 'qualifierId': 152}, {'id': 5123786679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786687, 'qualifierId': 213, 'value': '2.99'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,99;10,0;7,7;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,2;7,7;;;;;;;;0;51;4;Chicago Fire II;3064;DMC;1,0
2704477419;498;1;2;51;6;bd0378yx50xpdcgwkt9p9bmz8;1;32,3;7,9;2024-07-28T23:14:59.097Z;2024-07-28T23:15:01Z;[{'id': 5123786813, 'qualifierId': 212, 'value': '25.5'}, {'id': 5123786815, 'qualifierId': 213, 'value': '1.74'}, {'id': 5123786807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786811, 'qualifierId': 141, 'value': '44.9'}, {'id': 5123786809, 'qualifierId': 140, 'value': '28.3'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,74;25,5;44,9;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;28,3;44,9;;;;;;;;0;51;6;Chicago Fire II;3066;DC;1,0
2704477437;499;1;2;51;9;bd0378yx50xpdcgwkt9p9bmz8;1;28,0;46,0;2024-07-28T23:15:01.802Z;2024-07-28T23:15:05Z;[{'id': 5123786893, 'qualifierId': 213, 'value': '1.28'}, {'id': 5123786885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123786889, 'qualifierId': 141, 'value': '81.4'}, {'id': 5123786887, 'qualifierId': 140, 'value': '34.8'}, {'id': 5123786891, 'qualifierId': 212, 'value': '25.1'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,28;25,1;81,4;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;34,8;81,4;;;;;;;;0;51;9;Chicago Fire II;3069;DC;1,0
2704477469;500;1;2;51;12;bd0378yx50xpdcgwkt9p9bmz8;1;33,9;91,4;2024-07-28T23:15:04.547Z;2024-07-28T23:15:45Z;[{'id': 5123787037, 'qualifierId': 212, 'value': '32.7'}, {'id': 5123787039, 'qualifierId': 213, 'value': '6.21'}, {'id': 5123787033, 'qualifierId': 141, 'value': '87.8'}, {'id': 5123787029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123787027, 'qualifierId': 155}, {'id': 5123787041, 'qualifierId': 1}, {'id': 5123787031, 'qualifierId': 140, 'value': '65.0'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;6,21;32,7;87,8;65,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,0;87,8;;;;;;;;0;51;12;Chicago Fire II;3072;DC;1,0
2704477489;501;1;2;51;13;bd0378yx50xpdcgwkt9p9bmz8;0;65,0;87,8;2024-07-28T23:15:05.466Z;2024-07-28T23:16:02Z;[{'id': 5123787125, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123787127, 'qualifierId': 140, 'value': '75.0'}, {'id': 5123787133, 'qualifierId': 213, 'value': '0.35'}, {'id': 5123787129, 'qualifierId': 141, 'value': '93.5'}, {'id': 5123787131, 'qualifierId': 212, 'value': '11.2'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,35;11,2;93,5;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;75,0;93,5;;;;;;;;0;51;13;Chicago Fire II;3073;FW;1,0
2704477685;433;12;2;51;14;8o8m08he36u0j4w08aj2iodn8;1;33,2;7,0;2024-07-28T23:15:07.091Z;2024-08-01T10:31:02Z;[{'id': 5123787975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5127071505, 'qualifierId': 141, 'value': '6.2'}, {'id': 5127071507, 'qualifierId': 212, 'value': '0.6'}, {'id': 5127071509, 'qualifierId': 213, 'value': '4.34'}, {'id': 5127071503, 'qualifierId': 140, 'value': '33.0'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;ebqw8pto71arzdc41se317ifo;Clearance;;;;;;;;;;;4,34;0,6;6,2;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,0;6,2;;;;;;;;0;51;14;Cincinnati II;3074;DC;1,0
2704477491;502;50;2;51;18;bd0378yx50xpdcgwkt9p9bmz8;1;78,0;89,8;2024-07-28T23:15:10.482Z;2024-07-28T23:15:13Z;[{'id': 5123787227, 'qualifierId': 233, 'value': '430'}, {'id': 5123787137, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123787139, 'qualifierId': 286}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Dispossessed;;;;;;;;;;;;;;;;;;430,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;51;18;Chicago Fire II;3078;DML;1,0
2704477481;430;7;2;51;18;8o8m08he36u0j4w08aj2iodn8;0;22,0;10,2;2024-07-28T23:15:10.483Z;2024-07-31T10:46:52Z;[{'id': 5123787101, 'qualifierId': 285}, {'id': 5123787099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123787177, 'qualifierId': 233, 'value': '502'}, {'id': 5125969795, 'qualifierId': 384}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;ebqw8pto71arzdc41se317ifo;Tackle;;;;;;;;;;;;;;;;;;502,0;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;51;18;Cincinnati II;3078;DC;1,0
2704477505;503;43;2;51;20;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-28T23:15:12.939Z;2024-07-28T23:15:49Z;[{'id': 5123787205, 'qualifierId': 286, 'value': '0'}, {'id': 5123787203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123788681, 'qualifierId': 144, 'value': '50'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;51;20;Chicago Fire II;3080;DML;1,0
