id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Assist;value_GkY;value_BoxRight;value_Assisted;value_GoalmouthY;value_Right;value_RightFooted;value_RelatedEventId;value_GkX;value_RegularPlay;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_Chipped;value_AerialFoul;value_IntendedTackleTarget;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_Shove/Push;value_OutOfPlay;value_High;value_HighLeft;value_BlockedX;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Standing;value_Hands;value_ParriedDanger;value_KeeperThrow;value_DeletedEventType;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_KeeperTouched;value_SixYardBlocked;value_LowLeft;value_Blocked;value_NotAssisted;value_BoxDeepRight;value_DefBlock;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LayOff;value_ShirtPull/Holding;value_GkHoof;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Head;value_SwitchOfPlay;value_Volley;value_HighRight;value_FirstTouch;value_BlockedCross;value_OutSwinger;value_NotRetreating;value_LeftFooted;value_OutOfBoxCentre;value_CloseLeft;value_SetPiece;value_TacticalFoul;value_TempMissNotPassedGoalLine;value_PlayersCaughtOffside;value_Indirect;value_Diving;value_ParriedSafe;value_HighCentre;value_Collected;value_LowCentre;value_Minutes;value_Overrun;value_CloseRight;value_SwerveLeft;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_EndType;value_Tactical;value_OverhitCross;value_HitWoodwork;value_HitRightPost;value_GkKickFromHands;value_PullBack;value_Handball;value_FromCorner;value_HighClaim;value_SmallBoxRight;value_35Right;value_FreeKick;value_TimeWasting;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677133043;756;5;2;89;1;2nnef9tr9g7m2s6n873qif95g;0;100,4;59,6;2024-04-23T00:53:30.063Z;2024-04-23T00:55:49Z;[{'id': 4974148375, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148383, 'qualifierId': 233, 'value': '817'}, {'id': 4974148377, 'qualifierId': 346}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;817,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;89;1;Chicago Fire II;5341;Sub;1,0
2677133041;817;5;2;89;1;8o8m08he36u0j4w08aj2iodn8;1;-0,4;40,4;2024-04-23T00:53:30.063Z;2024-04-23T00:53:31Z;[{'id': 4974148361, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148363, 'qualifierId': 346}, {'id': 4974148379, 'qualifierId': 233, 'value': '756'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;756,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;89;1;Carolina Core;5341;DL;1,0
2677133051;818;1;2;89;24;8o8m08he36u0j4w08aj2iodn8;1;4,2;57,9;2024-04-23T00:53:52.591Z;2024-04-23T00:53:56Z;[{'id': 4974148435, 'qualifierId': 213, 'value': '0.29'}, {'id': 4974148441, 'qualifierId': 74}, {'id': 4974148425, 'qualifierId': 124}, {'id': 4974148427, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148431, 'qualifierId': 141, 'value': '75.0'}, {'id': 4974148437, 'qualifierId': 1}, {'id': 4974148429, 'qualifierId': 140, 'value': '41.9'}, {'id': 4974148433, 'qualifierId': 212, 'value': '41.3'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;41,3;41,9;;0,29;75,0;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;41,9;75,0;;;;;;;;0;89;24;Carolina Core;5364;GK;1,0
2677133053;819;1;2;89;27;8o8m08he36u0j4w08aj2iodn8;0;41,9;75,0;2024-04-23T00:53:55.984Z;2024-04-23T00:53:56Z;[{'id': 4974148453, 'qualifierId': 213, 'value': '1.54'}, {'id': 4974148449, 'qualifierId': 141, 'value': '100.0'}, {'id': 4974148445, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148443, 'qualifierId': 157}, {'id': 4974148451, 'qualifierId': 212, 'value': '17.7'}, {'id': 4974148455, 'qualifierId': 1}, {'id': 4974148447, 'qualifierId': 140, 'value': '42.4'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;17,7;42,4;;1,54;100,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;42,4;100,0;;;;;;;;0;89;27;Carolina Core;5367;Sub;1,0
2677133057;757;5;2;89;28;2nnef9tr9g7m2s6n873qif95g;1;60,8;-1,0;2024-04-23T00:53:56.617Z;2024-04-23T00:55:50Z;[{'id': 4974148463, 'qualifierId': 347}, {'id': 4974148471, 'qualifierId': 233, 'value': '820'}, {'id': 4974148461, 'qualifierId': 56, 'value': 'Right'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;820,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;89;28;Chicago Fire II;5368;Sub;1,0
2677133055;820;5;2;89;28;8o8m08he36u0j4w08aj2iodn8;0;39,2;101,0;2024-04-23T00:53:56.617Z;2024-04-23T00:54:09Z;[{'id': 4974148457, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148459, 'qualifierId': 347}, {'id': 4974148475, 'qualifierId': 233, 'value': '757'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;757,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;89;28;Carolina Core;5368;Sub;1,0
2677133063;758;1;2;89;40;2nnef9tr9g7m2s6n873qif95g;1;68,8;0,0;2024-04-23T00:54:09.093Z;2024-04-23T00:54:11Z;[{'id': 4974148503, 'qualifierId': 140, 'value': '73.8'}, {'id': 4974148507, 'qualifierId': 212, 'value': '18.4'}, {'id': 4974148501, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148505, 'qualifierId': 141, 'value': '24.3'}, {'id': 4974148499, 'qualifierId': 107}, {'id': 4974148509, 'qualifierId': 213, 'value': '1.28'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;18,4;73,8;;1,28;24,3;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;73,8;24,3;;;;;;;;0;89;40;Chicago Fire II;5380;AMR;1,0
2677133067;759;1;2;89;43;2nnef9tr9g7m2s6n873qif95g;0;72,7;24,7;2024-04-23T00:54:11.508Z;2024-04-23T00:54:15Z;[{'id': 4974148533, 'qualifierId': 212, 'value': '24.3'}, {'id': 4974148525, 'qualifierId': 155}, {'id': 4974148529, 'qualifierId': 140, 'value': '95.2'}, {'id': 4974148531, 'qualifierId': 141, 'value': '33.1'}, {'id': 4974148527, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148535, 'qualifierId': 213, 'value': '0.24'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;24,3;95,2;;0,24;33,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;95,2;33,1;;;;;;;;0;89;43;Chicago Fire II;5383;Sub;1,0
2677133069;821;52;2;89;47;8o8m08he36u0j4w08aj2iodn8;1;1,3;68,7;2024-04-23T00:54:15.375Z;2024-04-23T00:54:22Z;[];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;89;47;Carolina Core;5387;GK;1,0
2677133089;822;70;2;90;3;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-23T00:54:32.151Z;2024-04-23T00:54:32Z;[{'id': 4974148653, 'qualifierId': 277, 'value': '6'}];;;;;c9px4ywqxj5qmstxcun9dkx78;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;3;Carolina Core;5403;;
2677133097;823;80;2;90;7;8o8m08he36u0j4w08aj2iodn8;0;12,5;59,4;2024-04-23T00:54:36.316Z;2024-04-23T00:54:36Z;[];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;7;Carolina Core;5407;GK;1,0
2677133099;824;1;2;90;10;8o8m08he36u0j4w08aj2iodn8;0;23,9;60,2;2024-04-23T00:54:38.655Z;2024-04-23T00:55:54Z;[{'id': 4974148695, 'qualifierId': 140, 'value': '66.1'}, {'id': 4974148689, 'qualifierId': 157}, {'id': 4974148691, 'qualifierId': 198}, {'id': 4974148703, 'qualifierId': 1}, {'id': 4974148699, 'qualifierId': 212, 'value': '45.0'}, {'id': 4974148701, 'qualifierId': 213, 'value': '0.18'}, {'id': 4974148693, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148697, 'qualifierId': 141, 'value': '72.1'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;45,0;66,1;;0,18;72,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;66,1;72,1;;;;;;;;0;90;10;Carolina Core;5410;GK;1,0
2677133105;760;44;2;90;15;2nnef9tr9g7m2s6n873qif95g;1;34,3;30,6;2024-04-23T00:54:43.870Z;2024-04-23T00:54:46Z;[{'id': 4974148715, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148723, 'qualifierId': 233, 'value': '825'}, {'id': 4974148717, 'qualifierId': 285}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;;825,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;90;15;Chicago Fire II;5415;MC;1,0
2677133101;825;44;2;90;15;8o8m08he36u0j4w08aj2iodn8;0;65,7;69,4;2024-04-23T00:54:43.871Z;2024-04-23T00:54:47Z;[{'id': 4974148731, 'qualifierId': 233, 'value': '760'}, {'id': 4974148707, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148709, 'qualifierId': 286}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;1,0;760,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;15;Carolina Core;5415;Sub;1,0
2677133107;761;1;2;90;17;2nnef9tr9g7m2s6n873qif95g;0;34,4;32,8;2024-04-23T00:54:46.052Z;2024-04-23T00:54:47Z;[{'id': 4974148743, 'qualifierId': 212, 'value': '8.4'}, {'id': 4974148737, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148739, 'qualifierId': 140, 'value': '42.3'}, {'id': 4974148741, 'qualifierId': 141, 'value': '34.9'}, {'id': 4974148735, 'qualifierId': 3}, {'id': 4974148745, 'qualifierId': 213, 'value': '0.17'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;8,4;42,3;;0,17;34,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;42,3;34,9;;;;;;;;0;90;17;Chicago Fire II;5417;MC;1,0
2677133109;826;1;2;90;17;8o8m08he36u0j4w08aj2iodn8;0;61,9;62,7;2024-04-23T00:54:46.251Z;2024-04-23T00:54:47Z;[{'id': 4974148755, 'qualifierId': 212, 'value': '12.5'}, {'id': 4974148747, 'qualifierId': 3}, {'id': 4974148749, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148751, 'qualifierId': 140, 'value': '72.7'}, {'id': 4974148753, 'qualifierId': 141, 'value': '70.3'}, {'id': 4974148757, 'qualifierId': 213, 'value': '0.43'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;12,5;72,7;;0,43;70,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;72,7;70,3;;;;;;;;0;90;17;Carolina Core;5417;AMC;1,0
2677133111;762;1;2;90;19;2nnef9tr9g7m2s6n873qif95g;1;35,0;29,7;2024-04-23T00:54:47.844Z;2024-04-23T00:54:49Z;[{'id': 4974148763, 'qualifierId': 140, 'value': '34.2'}, {'id': 4974148767, 'qualifierId': 212, 'value': '5.8'}, {'id': 4974148759, 'qualifierId': 3}, {'id': 4974148761, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148769, 'qualifierId': 213, 'value': '4.57'}, {'id': 4974148765, 'qualifierId': 141, 'value': '21.2'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;5,8;34,2;;4,57;21,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;34,2;21,2;;;;;;;;0;90;19;Chicago Fire II;5419;DL;1,0
2677133113;763;1;2;90;20;2nnef9tr9g7m2s6n873qif95g;1;34,2;21,2;2024-04-23T00:54:48.901Z;2024-04-23T00:54:50Z;[{'id': 4974148785, 'qualifierId': 1}, {'id': 4974148775, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974148777, 'qualifierId': 140, 'value': '52.3'}, {'id': 4974148773, 'qualifierId': 157}, {'id': 4974148781, 'qualifierId': 212, 'value': '19.0'}, {'id': 4974148779, 'qualifierId': 141, 'value': '20.7'}, {'id': 4974148783, 'qualifierId': 213, 'value': '6.27'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;19,0;52,3;;6,27;20,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;52,3;20,7;;;;;;;;0;90;20;Chicago Fire II;5420;Sub;1,0
2677133115;764;1;2;90;22;2nnef9tr9g7m2s6n873qif95g;0;52,3;20,7;2024-04-23T00:54:50.499Z;2024-04-23T00:54:50Z;[{'id': 4974148799, 'qualifierId': 213, 'value': '0.92'}, {'id': 4974148791, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148797, 'qualifierId': 212, 'value': '12.9'}, {'id': 4974148793, 'qualifierId': 140, 'value': '59.8'}, {'id': 4974148795, 'qualifierId': 141, 'value': '35.8'}, {'id': 4974148789, 'qualifierId': 3}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;12,9;59,8;;0,92;35,8;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;59,8;35,8;;;;;;;;0;90;22;Chicago Fire II;5422;Sub;1,0
2677133119;827;44;2;90;23;8o8m08he36u0j4w08aj2iodn8;1;36,2;66,0;2024-04-23T00:54:52.303Z;2024-04-23T00:54:54Z;[{'id': 4974148805, 'qualifierId': 285}, {'id': 4974148811, 'qualifierId': 233, 'value': '765'}, {'id': 4974148803, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;;765,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;23;Carolina Core;5423;DL;1,0
2677133121;765;44;2;90;23;2nnef9tr9g7m2s6n873qif95g;0;63,8;34,0;2024-04-23T00:54:52.304Z;2024-04-23T00:54:54Z;[{'id': 4974148815, 'qualifierId': 233, 'value': '827'}, {'id': 4974148809, 'qualifierId': 286}, {'id': 4974148807, 'qualifierId': 56, 'value': 'Center'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;1,0;827,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;90;23;Chicago Fire II;5423;Sub;1,0
2677133123;828;1;2;90;24;8o8m08he36u0j4w08aj2iodn8;1;34,7;64,8;2024-04-23T00:54:52.607Z;2024-04-23T00:54:56Z;[{'id': 4974148825, 'qualifierId': 141, 'value': '70.9'}, {'id': 4974148829, 'qualifierId': 213, 'value': '0.24'}, {'id': 4974148821, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148819, 'qualifierId': 3}, {'id': 4974148827, 'qualifierId': 212, 'value': '17.7'}, {'id': 4974148823, 'qualifierId': 140, 'value': '51.1'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;17,7;51,1;;0,24;70,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;51,1;70,9;;;;;;;;0;90;24;Carolina Core;5424;DL;1,0
2677133129;829;1;2;90;27;8o8m08he36u0j4w08aj2iodn8;1;50,3;70,8;2024-04-23T00:54:56.079Z;2024-04-23T00:54:57Z;[{'id': 4974148851, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148859, 'qualifierId': 213, 'value': '4.17'}, {'id': 4974148855, 'qualifierId': 141, 'value': '52.8'}, {'id': 4974148853, 'qualifierId': 140, 'value': '43.2'}, {'id': 4974148857, 'qualifierId': 212, 'value': '14.3'}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;14,3;43,2;;4,17;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;43,2;52,8;;;;;;;;0;90;27;Carolina Core;5427;Sub;1,0
2677133131;830;1;2;90;29;8o8m08he36u0j4w08aj2iodn8;0;43,1;52,8;2024-04-23T00:54:57.423Z;2024-04-23T00:54:58Z;[{'id': 4974148863, 'qualifierId': 157}, {'id': 4974148871, 'qualifierId': 212, 'value': '50.6'}, {'id': 4974148875, 'qualifierId': 1}, {'id': 4974148867, 'qualifierId': 140, 'value': '90.1'}, {'id': 4974148873, 'qualifierId': 213, 'value': '0.22'}, {'id': 4974148869, 'qualifierId': 141, 'value': '69.1'}, {'id': 4974148865, 'qualifierId': 56, 'value': 'Center'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;50,6;90,1;;0,22;69,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;90,1;69,1;;;;;;;;0;90;29;Carolina Core;5429;DR;1,0
2677133137;766;52;2;90;35;2nnef9tr9g7m2s6n873qif95g;1;11,1;41,5;2024-04-23T00:55:04.229Z;2024-04-23T00:55:04Z;[];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;c9px4ywqxj5qmstxcun9dkx78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;90;35;Chicago Fire II;5435;GK;1,0
2677133139;767;1;2;90;36;2nnef9tr9g7m2s6n873qif95g;1;11,1;41,5;2024-04-23T00:55:04.403Z;2024-04-23T00:55:06Z;[{'id': 4974148915, 'qualifierId': 212, 'value': '33.6'}, {'id': 4974148909, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974148907, 'qualifierId': 123}, {'id': 4974148911, 'qualifierId': 140, 'value': '29.1'}, {'id': 4974148919, 'qualifierId': 1}, {'id': 4974148913, 'qualifierId': 141, 'value': '82.4'}, {'id': 4974148917, 'qualifierId': 213, 'value': '0.97'}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;33,6;29,1;;0,97;82,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;29,1;82,4;;;;;;;;0;90;36;Chicago Fire II;5436;GK;1,0
