id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_Captain;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TakeOnSpace;value_DeletedEventType;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_HeadPass;value_Launch;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Cross;value_DrivenCross;value_Straight;value_LeftFooted;value_IntendedTackleTarget;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_BlockedPass;value_RightFooted;value_OutSwinger;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_Head;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_Blocked;value_LowCentre;value_RegularPlay;value_BlockedX;value_GkX;value_GkY;value_BoxCentre;value_Assisted;value_GoalmouthY;value_BlockedY;value_DefBlock;value_TouchTypeClearance;value_LowGkIntervention;value_BoxRight;value_IndividualPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_OutOfBoxCentre;value_FreeKick;value_NotAssisted;value_CloseRight;value_Shove/Push;value_InSwinger;value_FlickOn;value_TouchTypeControl;value_VideoCoverageLost;value_OtherObstacle;value_ShirtPull/Holding;value_SwitchOfPlay;value_Handball;value_FloatedCross;value_ThroughBall;value_GkKickFromHands;value_LowRight;value_BoxLeft;value_LowLeft;value_SwerveLeft;value_Hands;value_Stooping;value_Collected;value_BigChance;value_HighLeft;value_TimeWasting;value_OverArm;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_KickOff;value_HighRight;value_FirstTouch;value_SwerveRight;value_Overrun;value_CloseHigh;value_CoachId;value_Dissent;value_FastBreak;value_CloseRightAndHigh;value_High;value_Volley;value_HighGkIntervention;value_NotPastGoalLine;value_BlockedClearance;value_ParriedDanger;value_Diving;value_CaptainChange;value_FromCorner;value_GoalShotTimestamp;value_GoalShotGameClock;value_SmallBoxCentre;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Standing;value_ParriedSafe;value_HighClaim;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_Deflection;value_RecklessOffence;value_PullBack;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_KeeperTouched;value_Feet;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675725139;159;1;1;13;31;8ijkk62897so5r3bq0wgwx4bu;1;23,0;53,1;2024-04-20T20:17:26.083Z;2024-04-20T20:17:28Z;[{'id': 4966548539, 'qualifierId': 141, 'value': '31.6'}, {'id': 4966548541, 'qualifierId': 212, 'value': '17.2'}, {'id': 4966548543, 'qualifierId': 213, 'value': '5.27'}, {'id': 4966548537, 'qualifierId': 140, 'value': '31.6'}, {'id': 4966548535, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,27;;31,6;17,2;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;31,6;31,6;;;;;;;;0;13;31;Sporting KC II;811;GK;1,0
2675725203;160;1;1;13;35;8ijkk62897so5r3bq0wgwx4bu;1;35,8;33,9;2024-04-20T20:17:30.299Z;2024-04-20T20:17:32Z;[{'id': 4966548887, 'qualifierId': 213, 'value': '5.82'}, {'id': 4966548877, 'qualifierId': 140, 'value': '45.8'}, {'id': 4966548883, 'qualifierId': 212, 'value': '11.8'}, {'id': 4966548871, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966548881, 'qualifierId': 141, 'value': '26.1'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,82;;45,8;11,8;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;45,8;26,1;;;;;;;;0;13;35;Sporting KC II;815;DL;1,0
2675725223;161;1;1;13;37;8ijkk62897so5r3bq0wgwx4bu;1;45,0;14,9;2024-04-20T20:17:32.523Z;2024-04-20T20:17:33Z;[{'id': 4966548977, 'qualifierId': 56, 'value': 'Right'}, {'id': 4966548981, 'qualifierId': 141, 'value': '3.1'}, {'id': 4966548979, 'qualifierId': 140, 'value': '52.1'}, {'id': 4966548983, 'qualifierId': 212, 'value': '11.0'}, {'id': 4966548985, 'qualifierId': 213, 'value': '5.46'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,46;;52,1;11,0;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;52,1;3,1;;;;;;;;0;13;37;Sporting KC II;817;MC;1,0
2675725243;162;1;1;13;39;8ijkk62897so5r3bq0wgwx4bu;1;52,2;2,9;2024-04-20T20:17:33.756Z;2024-04-20T20:17:35Z;[{'id': 4966549105, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966549107, 'qualifierId': 140, 'value': '41.9'}, {'id': 4966549111, 'qualifierId': 212, 'value': '10.9'}, {'id': 4966549113, 'qualifierId': 213, 'value': '3.03'}, {'id': 4966549109, 'qualifierId': 141, 'value': '4.7'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;3,03;;41,9;10,9;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;41,9;4,7;;;;;;;;0;13;39;Sporting KC II;819;DR;1,0
2675725265;163;4;1;13;40;8ijkk62897so5r3bq0wgwx4bu;1;42,6;6,6;2024-04-20T20:17:35.250Z;2024-04-20T20:54:28Z;[{'id': 4966550117, 'qualifierId': 13}, {'id': 4966550121, 'qualifierId': 265}, {'id': 4966550119, 'qualifierId': 152}, {'id': 4966700423, 'qualifierId': 233, 'value': '75'}, {'id': 4966550123, 'qualifierId': 286}, {'id': 4966549195, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cbyrti5ilkq3s4qypjxffnris;Foul;;;;;;;;;;;;;;;;;;;;;75,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;13;40;Sporting KC II;820;MC;1,0
2675725353;75;4;1;13;40;7fbej4xwoq4imaf5l39304m37;0;57,4;93,4;2024-04-20T20:17:35.251Z;2024-04-20T20:54:28Z;[{'id': 4966549993, 'qualifierId': 13}, {'id': 4966549995, 'qualifierId': 56, 'value': 'Left'}, {'id': 4966550001, 'qualifierId': 285}, {'id': 4966549997, 'qualifierId': 152}, {'id': 4966700427, 'qualifierId': 233, 'value': '163'}, {'id': 4966549999, 'qualifierId': 265}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cbyrti5ilkq3s4qypjxffnris;Foul;;;;;;;;;;;;;;;;;;;;;163,0;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;13;40;Ventura County;820;FW;1,0
2675725415;164;43;1;13;42;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-20T20:17:37.259Z;2024-04-20T20:17:49Z;[{'id': 4966550081, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966550089, 'qualifierId': 213, 'value': '3.61'}, {'id': 4966550085, 'qualifierId': 141, 'value': '15.5'}, {'id': 4966550083, 'qualifierId': 140, 'value': '30.5'}, {'id': 4966550215, 'qualifierId': 144, 'value': '1'}, {'id': 4966550087, 'qualifierId': 212, 'value': '11.7'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cbyrti5ilkq3s4qypjxffnris;Deleted event;;;;;;;;;;3,61;;30,5;11,7;15,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,5;15,5;;;;;;;;0;13;42;Sporting KC II;822;MC;1,0
2675726999;179;1;1;13;56;8ijkk62897so5r3bq0wgwx4bu;1;41,7;9,7;2024-04-20T20:17:50.978Z;2024-04-20T20:19:44Z;[{'id': 4966559155, 'qualifierId': 213, 'value': '1.85'}, {'id': 4966559153, 'qualifierId': 212, 'value': '13.1'}, {'id': 4966559147, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966559151, 'qualifierId': 141, 'value': '28.2'}, {'id': 4966559149, 'qualifierId': 140, 'value': '38.3'}, {'id': 4966559491, 'qualifierId': 152}, {'id': 4966559489, 'qualifierId': 5}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;1,85;;38,3;13,1;28,2;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;38,3;28,2;;;;;;;;0;13;56;Sporting KC II;836;MC;1,0
2675725469;165;1;1;13;57;8ijkk62897so5r3bq0wgwx4bu;1;38,5;35,1;2024-04-20T20:17:51.707Z;2024-04-20T20:18:28Z;[{'id': 4966550367, 'qualifierId': 212, 'value': '10.7'}, {'id': 4966550369, 'qualifierId': 213, 'value': '4.86'}, {'id': 4966550363, 'qualifierId': 140, 'value': '40.0'}, {'id': 4966550365, 'qualifierId': 141, 'value': '19.5'}, {'id': 4966550361, 'qualifierId': 56, 'value': 'Back'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,86;;40,0;10,7;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;40,0;19,5;;;;;;;;0;13;57;Sporting KC II;837;MC;1,0
2675725497;166;1;1;13;58;8ijkk62897so5r3bq0wgwx4bu;1;40,0;19,5;2024-04-20T20:17:52.651Z;2024-04-20T20:17:53Z;[{'id': 4966550515, 'qualifierId': 140, 'value': '56.5'}, {'id': 4966550521, 'qualifierId': 213, 'value': '6.28'}, {'id': 4966550513, 'qualifierId': 56, 'value': 'Right'}, {'id': 4966550519, 'qualifierId': 212, 'value': '17.3'}, {'id': 4966550517, 'qualifierId': 141, 'value': '19.4'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;6,28;;56,5;17,3;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,5;19,4;;;;;;;;0;13;58;Sporting KC II;838;MC;1,0
2675725527;167;1;1;13;59;8ijkk62897so5r3bq0wgwx4bu;1;56,5;19,4;2024-04-20T20:17:53.843Z;2024-04-20T20:17:55Z;[{'id': 4966550657, 'qualifierId': 141, 'value': '3.7'}, {'id': 4966550659, 'qualifierId': 212, 'value': '10.7'}, {'id': 4966550653, 'qualifierId': 140, 'value': '56.6'}, {'id': 4966550661, 'qualifierId': 213, 'value': '4.72'}, {'id': 4966550649, 'qualifierId': 56, 'value': 'Right'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,72;;56,6;10,7;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,6;3,7;;;;;;;;0;13;59;Sporting KC II;839;AMR;1,0
2675725545;168;1;1;14;0;8ijkk62897so5r3bq0wgwx4bu;1;56,6;3,7;2024-04-20T20:17:55.259Z;2024-04-20T20:17:56Z;[{'id': 4966550727, 'qualifierId': 212, 'value': '6.2'}, {'id': 4966550725, 'qualifierId': 141, 'value': '9.1'}, {'id': 4966550723, 'qualifierId': 140, 'value': '51.9'}, {'id': 4966550729, 'qualifierId': 213, 'value': '2.50'}, {'id': 4966550721, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;2,5;;51,9;6,2;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;51,9;9,1;;;;;;;;0;14;0;Sporting KC II;840;DR;1,0
2675725563;169;1;1;14;2;8ijkk62897so5r3bq0wgwx4bu;1;51,5;10,3;2024-04-20T20:17:56.571Z;2024-04-20T20:17:58Z;[{'id': 4966550839, 'qualifierId': 213, 'value': '0.47'}, {'id': 4966550837, 'qualifierId': 212, 'value': '5.7'}, {'id': 4966550831, 'qualifierId': 56, 'value': 'Right'}, {'id': 4966550835, 'qualifierId': 141, 'value': '14.1'}, {'id': 4966550833, 'qualifierId': 140, 'value': '56.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;0,47;;56,3;5,7;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,3;14,1;;;;;;;;0;14;2;Sporting KC II;842;MC;1,0
2675725565;170;50;1;14;3;8ijkk62897so5r3bq0wgwx4bu;1;57,8;17,7;2024-04-20T20:17:57.884Z;2024-04-20T20:18:01Z;[{'id': 4966551115, 'qualifierId': 233, 'value': '76'}, {'id': 4966550849, 'qualifierId': 56, 'value': 'Right'}, {'id': 4966550851, 'qualifierId': 286}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cbyrti5ilkq3s4qypjxffnris;Dispossessed;;;;;;;;;;;;;;;;;;;;;76,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;14;3;Sporting KC II;843;AMR;1,0
2675725595;76;7;1;14;3;7fbej4xwoq4imaf5l39304m37;1;42,2;82,3;2024-04-20T20:17:57.885Z;2024-04-26T15:24:31Z;[{'id': 4966551053, 'qualifierId': 285}, {'id': 4980259117, 'qualifierId': 384}, {'id': 4966551051, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966551089, 'qualifierId': 233, 'value': '170'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cbyrti5ilkq3s4qypjxffnris;Tackle;;;;;;;;;;;;;;;;;;;;1,0;170,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;14;3;Ventura County;843;FWL;1,0
2675725599;77;49;1;14;6;7fbej4xwoq4imaf5l39304m37;1;45,2;72,4;2024-04-20T20:18:00.925Z;2024-04-26T15:24:41Z;[];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cbyrti5ilkq3s4qypjxffnris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;14;6;Ventura County;846;FW;1,0
2675725611;78;1;1;14;6;7fbej4xwoq4imaf5l39304m37;1;45,2;72,4;2024-04-20T20:18:01.036Z;2024-04-26T15:24:44Z;[{'id': 4966551145, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966551151, 'qualifierId': 212, 'value': '9.5'}, {'id': 4966551147, 'qualifierId': 140, 'value': '36.3'}, {'id': 4966551149, 'qualifierId': 141, 'value': '70.2'}, {'id': 4966551153, 'qualifierId': 213, 'value': '3.30'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;3,3;;36,3;9,5;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;36,3;70,2;;;;;;;;0;14;6;Ventura County;846;FW;1,0
2675725653;79;1;1;14;7;7fbej4xwoq4imaf5l39304m37;1;38,8;70,5;2024-04-20T20:18:01.964Z;2024-04-20T20:18:05Z;[{'id': 4966551363, 'qualifierId': 213, 'value': '5.42'}, {'id': 4966551365, 'qualifierId': 1}, {'id': 4966551355, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966551357, 'qualifierId': 140, 'value': '59.0'}, {'id': 4966551361, 'qualifierId': 212, 'value': '32.7'}, {'id': 4966551359, 'qualifierId': 141, 'value': '33.9'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,42;;59,0;32,7;33,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;59,0;33,9;;;;;;;;0;14;7;Ventura County;847;MC;1,0
2675725683;80;1;1;14;10;7fbej4xwoq4imaf5l39304m37;1;60,5;28,8;2024-04-20T20:18:05.100Z;2024-04-20T20:18:07Z;[{'id': 4966551529, 'qualifierId': 140, 'value': '56.3'}, {'id': 4966551535, 'qualifierId': 213, 'value': '4.23'}, {'id': 4966551533, 'qualifierId': 212, 'value': '9.5'}, {'id': 4966551527, 'qualifierId': 56, 'value': 'Right'}, {'id': 4966551531, 'qualifierId': 141, 'value': '16.5'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,23;;56,3;9,5;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;56,3;16,5;;;;;;;;0;14;10;Ventura County;850;MC;1,0
2675725731;81;1;1;14;12;7fbej4xwoq4imaf5l39304m37;1;53,0;18,1;2024-04-20T20:18:07.277Z;2024-04-20T20:18:11Z;[{'id': 4966551773, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966551775, 'qualifierId': 140, 'value': '38.2'}, {'id': 4966551781, 'qualifierId': 213, 'value': '2.83'}, {'id': 4966551777, 'qualifierId': 141, 'value': '25.5'}, {'id': 4966551779, 'qualifierId': 212, 'value': '16.3'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;2,83;;38,2;16,3;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;38,2;25,5;;;;;;;;0;14;12;Ventura County;852;DR;1,0
2675725785;82;1;1;14;16;7fbej4xwoq4imaf5l39304m37;1;39,3;23,4;2024-04-20T20:18:11.101Z;2024-04-20T20:18:16Z;[{'id': 4966552179, 'qualifierId': 213, 'value': '5.80'}, {'id': 4966552171, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966552177, 'qualifierId': 212, 'value': '10.3'}, {'id': 4966552173, 'qualifierId': 140, 'value': '48.0'}, {'id': 4966552175, 'qualifierId': 141, 'value': '16.3'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,8;;48,0;10,3;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;48,0;16,3;;;;;;;;0;14;16;Ventura County;856;DL;1,0
2675725811;83;1;1;14;21;7fbej4xwoq4imaf5l39304m37;0;64,7;10,2;2024-04-20T20:18:16.092Z;2024-04-20T20:18:17Z;[{'id': 4966552297, 'qualifierId': 212, 'value': '18.7'}, {'id': 4966552299, 'qualifierId': 213, 'value': '5.84'}, {'id': 4966552295, 'qualifierId': 141, 'value': '0.0'}, {'id': 4966552293, 'qualifierId': 140, 'value': '80.8'}, {'id': 4966552291, 'qualifierId': 56, 'value': 'Right'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,84;;80,8;18,7;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;80,8;0,0;;;;;;;;0;14;21;Ventura County;861;MC;1,0
2675725813;84;5;1;14;22;7fbej4xwoq4imaf5l39304m37;0;77,7;-1,2;2024-04-20T20:18:17.367Z;2024-04-20T20:18:27Z;[{'id': 4966553083, 'qualifierId': 233, 'value': '171'}, {'id': 4966552307, 'qualifierId': 347}, {'id': 4966552305, 'qualifierId': 56, 'value': 'Right'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;cbyrti5ilkq3s4qypjxffnris;Out;;;;;;;;;;;;;;;;;;;;;171,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;14;22;Ventura County;862;MC;1,0
2675725935;171;5;1;14;22;8ijkk62897so5r3bq0wgwx4bu;1;22,3;101,2;2024-04-20T20:18:17.367Z;2024-04-20T20:54:24Z;[{'id': 4966553019, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966553061, 'qualifierId': 233, 'value': '84'}, {'id': 4966553021, 'qualifierId': 347}];5zawuirp825t4brhaj90k9duy;S. Karani;;;cbyrti5ilkq3s4qypjxffnris;Out;;;;;;;;;;;;;;;;;;;;;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;14;22;Sporting KC II;862;AML;1,0
