id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_Cross;value_LayOff;value_SwitchOfPlay;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Assist;value_RegularPlay;value_RelatedEventId;value_LowCentre;value_IndividualPlay;value_BlockedY;value_GoalmouthZ;value_Assisted;value_RightFooted;value_GoalmouthY;value_BlockedX;value_OutOfBoxCentre;value_Hands;value_Standing;value_Collected;value_NotVisible;value_KeeperThrow;value_BlockedPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Head;value_DeletedEventType;value_NotAssisted;value_LeftFooted;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_IntentionalAssist;value_HighRight;value_FirstTouch;value_BoxCentre;value_FastBreak;value_Left;value_BoxRight;value_YellowCard;value_RecklessOffence;value_LowRight;value_Stooping;value_ParriedSafe;value_OverArm;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_TempShotOn;value_LowLeft;value_Sliding;value_CornerTaken;value_InSwinger;value_FromCorner;value_OutOfPlay;value_35Centre;value_Overrun;value_TimeWasting;value_Indirect;value_NotPastGoalLine;value_Volley;value_MisHit;value_CloseHigh;value_SwerveRight;value_BigChance;value_Diving;value_ParriedDanger;value_Feet;value_Right;value_High;value_HighLeft;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_BoxDeepRight;value_TacticalFoul;value_ThrowInSetPiece;value_SetPiece;value_GoalShotTimestamp;value_SmallBoxRight;value_GoalShotGameClock;value_OtherBodyPart;value_OutSwinger;value_HighCentre;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BoxLeft;value_Deflection;value_BlockedCross;value_GkHoof;value_NotRetreating;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Missed;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710892993;349;1;1;37;47;erwnez7ksfkns4dqmyr1fhbe;0;56,9;31,0;2024-08-18T23:41:36.642Z;2024-08-18T23:41:38Z;[{'id': 5159266573, 'qualifierId': 155}, {'id': 5159266577, 'qualifierId': 140, 'value': '72.6'}, {'id': 5159266583, 'qualifierId': 213, 'value': '0.55'}, {'id': 5159266575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159266579, 'qualifierId': 141, 'value': '45.7'}, {'id': 5159266581, 'qualifierId': 212, 'value': '19.3'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,55;19,3;72,6;45,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;72,6;45,7;;;;;;;;0;37;47;Inter Miami II;2267;MC;1,0
2710893003;325;1;1;37;49;c7c4wwva2u1vb3rr7rwava044;1;28,1;45,8;2024-08-18T23:41:39.275Z;2024-08-18T23:41:40Z;[{'id': 5159266647, 'qualifierId': 3}, {'id': 5159266657, 'qualifierId': 213, 'value': '0.96'}, {'id': 5159266653, 'qualifierId': 141, 'value': '58.7'}, {'id': 5159266655, 'qualifierId': 212, 'value': '10.7'}, {'id': 5159266649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159266651, 'qualifierId': 140, 'value': '34.0'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,96;10,7;34,0;58,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,0;58,7;;;;;;;;0;37;49;Atlanta United II;2269;DL;1,0
2710893005;326;49;1;37;51;c7c4wwva2u1vb3rr7rwava044;1;32,8;58,7;2024-08-18T23:41:40.524Z;2024-08-18T23:41:40Z;[];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;37;51;Atlanta United II;2271;DC;1,0
2710893043;327;1;1;37;52;c7c4wwva2u1vb3rr7rwava044;1;32,8;58,7;2024-08-18T23:41:41.372Z;2024-08-18T23:41:45Z;[{'id': 5159266855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159266857, 'qualifierId': 140, 'value': '36.1'}, {'id': 5159266859, 'qualifierId': 141, 'value': '76.4'}, {'id': 5159266861, 'qualifierId': 212, 'value': '12.5'}, {'id': 5159266863, 'qualifierId': 213, 'value': '1.29'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,29;12,5;36,1;76,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;36,1;76,4;;;;;;;;0;37;52;Atlanta United II;2272;DC;1,0
2710893051;328;1;1;37;56;c7c4wwva2u1vb3rr7rwava044;1;34,1;76,3;2024-08-18T23:41:45.676Z;2024-08-18T23:41:47Z;[{'id': 5159266911, 'qualifierId': 212, 'value': '9.9'}, {'id': 5159266913, 'qualifierId': 213, 'value': '5.02'}, {'id': 5159266907, 'qualifierId': 140, 'value': '37.0'}, {'id': 5159266905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159266909, 'qualifierId': 141, 'value': '62.4'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,02;9,9;37,0;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;37,0;62,4;;;;;;;;0;37;56;Atlanta United II;2276;DC;1,0
2710893065;329;1;1;37;57;c7c4wwva2u1vb3rr7rwava044;1;37,0;62,4;2024-08-18T23:41:46.876Z;2024-08-18T23:41:48Z;[{'id': 5159266971, 'qualifierId': 213, 'value': '1.81'}, {'id': 5159266969, 'qualifierId': 212, 'value': '10.9'}, {'id': 5159266965, 'qualifierId': 140, 'value': '34.5'}, {'id': 5159266963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159266967, 'qualifierId': 141, 'value': '77.9'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,81;10,9;34,5;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,5;77,9;;;;;;;;0;37;57;Atlanta United II;2277;MC;1,0
2710893107;330;1;1;37;59;c7c4wwva2u1vb3rr7rwava044;1;34,5;77,9;2024-08-18T23:41:48.539Z;2024-08-18T23:41:54Z;[{'id': 5159267177, 'qualifierId': 1}, {'id': 5159267173, 'qualifierId': 212, 'value': '46.2'}, {'id': 5159267175, 'qualifierId': 213, 'value': '4.83'}, {'id': 5159267163, 'qualifierId': 155}, {'id': 5159267167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159267165, 'qualifierId': 196}, {'id': 5159267171, 'qualifierId': 141, 'value': '10.4'}, {'id': 5159267169, 'qualifierId': 140, 'value': '39.5'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,83;46,2;39,5;10,4;;1,0;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;39,5;10,4;;;;;;;;0;37;59;Atlanta United II;2279;DC;1,0
2710893113;331;1;1;38;4;c7c4wwva2u1vb3rr7rwava044;1;45,1;10,9;2024-08-18T23:41:54.043Z;2024-08-18T23:41:55Z;[{'id': 5159267207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159267215, 'qualifierId': 213, 'value': '1.93'}, {'id': 5159267213, 'qualifierId': 212, 'value': '13.7'}, {'id': 5159267209, 'qualifierId': 140, 'value': '40.5'}, {'id': 5159267211, 'qualifierId': 141, 'value': '29.8'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,93;13,7;40,5;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;40,5;29,8;;;;;;;;0;38;4;Atlanta United II;2284;DR;1,0
2710893127;332;1;1;38;6;c7c4wwva2u1vb3rr7rwava044;1;40,4;29,8;2024-08-18T23:41:55.435Z;2024-08-18T23:41:57Z;[{'id': 5159267303, 'qualifierId': 213, 'value': '3.11'}, {'id': 5159267291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159267299, 'qualifierId': 212, 'value': '12.1'}, {'id': 5159267293, 'qualifierId': 140, 'value': '28.9'}, {'id': 5159267295, 'qualifierId': 141, 'value': '30.3'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,11;12,1;28,9;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;28,9;30,3;;;;;;;;0;38;6;Atlanta United II;2286;MC;1,0
2710893139;333;1;1;38;7;c7c4wwva2u1vb3rr7rwava044;1;28,7;31,0;2024-08-18T23:41:57.339Z;2024-08-18T23:41:59Z;[{'id': 5159267363, 'qualifierId': 213, 'value': '1.62'}, {'id': 5159267355, 'qualifierId': 140, 'value': '28.1'}, {'id': 5159267353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159267357, 'qualifierId': 141, 'value': '50.6'}, {'id': 5159267359, 'qualifierId': 212, 'value': '13.3'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,62;13,3;28,1;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;28,1;50,6;;;;;;;;0;38;7;Atlanta United II;2287;DL;1,0
2710893191;334;1;1;38;10;c7c4wwva2u1vb3rr7rwava044;1;27,9;53,1;2024-08-18T23:41:59.564Z;2024-08-18T23:42:04Z;[{'id': 5159267651, 'qualifierId': 140, 'value': '36.8'}, {'id': 5159267655, 'qualifierId': 212, 'value': '30.6'}, {'id': 5159267657, 'qualifierId': 213, 'value': '1.26'}, {'id': 5159267653, 'qualifierId': 141, 'value': '95.9'}, {'id': 5159267649, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,26;30,6;36,8;95,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;36,8;95,9;;;;;;;;0;38;10;Atlanta United II;2290;DC;1,0
2710893225;335;1;1;38;14;c7c4wwva2u1vb3rr7rwava044;1;34,3;96,5;2024-08-18T23:42:04.235Z;2024-08-18T23:42:08Z;[{'id': 5159267791, 'qualifierId': 141, 'value': '63.3'}, {'id': 5159267787, 'qualifierId': 140, 'value': '35.2'}, {'id': 5159267785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159267797, 'qualifierId': 213, 'value': '4.75'}, {'id': 5159267795, 'qualifierId': 212, 'value': '22.6'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,75;22,6;35,2;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;35,2;63,3;;;;;;;;0;38;14;Atlanta United II;2294;DC;1,0
2710893233;336;1;1;38;18;c7c4wwva2u1vb3rr7rwava044;0;35,2;63,3;2024-08-18T23:42:08.316Z;2024-08-18T23:42:43Z;[{'id': 5159267829, 'qualifierId': 141, 'value': '90.2'}, {'id': 5159267831, 'qualifierId': 212, 'value': '26.1'}, {'id': 5159267825, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159267833, 'qualifierId': 213, 'value': '0.78'}, {'id': 5159267827, 'qualifierId': 140, 'value': '52.9'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,78;26,1;52,9;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;52,9;90,2;;;;;;;;0;38;18;Atlanta United II;2298;MC;1,0
2710893229;350;49;1;38;19;erwnez7ksfkns4dqmyr1fhbe;1;52,9;12,0;2024-08-18T23:42:08.769Z;2024-08-18T23:42:08Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;38;19;Inter Miami II;2299;MC;1,0
2710893267;351;1;1;38;19;erwnez7ksfkns4dqmyr1fhbe;1;52,9;12,0;2024-08-18T23:42:09.057Z;2024-08-18T23:42:12Z;[{'id': 5159268065, 'qualifierId': 141, 'value': '30.4'}, {'id': 5159268063, 'qualifierId': 140, 'value': '14.1'}, {'id': 5159268067, 'qualifierId': 212, 'value': '42.6'}, {'id': 5159268069, 'qualifierId': 213, 'value': '2.84'}, {'id': 5159268061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268071, 'qualifierId': 1}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;2,84;42,6;14,1;30,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;14,1;30,4;;;;;;;;0;38;19;Inter Miami II;2299;MC;1,0
2710893289;352;1;1;38;23;erwnez7ksfkns4dqmyr1fhbe;1;14,1;30,4;2024-08-18T23:42:12.593Z;2024-08-18T23:42:15Z;[{'id': 5159268209, 'qualifierId': 213, 'value': '5.90'}, {'id': 5159268201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268205, 'qualifierId': 141, 'value': '23.9'}, {'id': 5159268203, 'qualifierId': 140, 'value': '24.5'}, {'id': 5159268207, 'qualifierId': 212, 'value': '11.8'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,9;11,8;24,5;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;24,5;23,9;;;;;;;;0;38;23;Inter Miami II;2303;GK;1,0
2710893297;353;1;1;38;26;erwnez7ksfkns4dqmyr1fhbe;1;22,9;24,4;2024-08-18T23:42:15.601Z;2024-08-18T23:42:17Z;[{'id': 5159268259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268265, 'qualifierId': 212, 'value': '18.5'}, {'id': 5159268263, 'qualifierId': 141, 'value': '48.5'}, {'id': 5159268267, 'qualifierId': 213, 'value': '2.05'}, {'id': 5159268261, 'qualifierId': 140, 'value': '14.8'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;2,05;18,5;14,8;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;14,8;48,5;;;;;;;;0;38;26;Inter Miami II;2306;Sub;1,0
2710893327;354;1;1;38;27;erwnez7ksfkns4dqmyr1fhbe;1;14,8;48,5;2024-08-18T23:42:16.961Z;2024-08-18T23:42:19Z;[{'id': 5159268457, 'qualifierId': 140, 'value': '21.7'}, {'id': 5159268455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268459, 'qualifierId': 141, 'value': '64.5'}, {'id': 5159268461, 'qualifierId': 212, 'value': '13.1'}, {'id': 5159268463, 'qualifierId': 213, 'value': '0.98'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,98;13,1;21,7;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;21,7;64,5;;;;;;;;0;38;27;Inter Miami II;2307;GK;1,0
2710893371;355;1;1;38;30;erwnez7ksfkns4dqmyr1fhbe;1;23,5;64,0;2024-08-18T23:42:19.794Z;2024-08-18T23:42:24Z;[{'id': 5159268705, 'qualifierId': 140, 'value': '27.3'}, {'id': 5159268703, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268707, 'qualifierId': 141, 'value': '17.3'}, {'id': 5159268709, 'qualifierId': 212, 'value': '32.0'}, {'id': 5159268711, 'qualifierId': 213, 'value': '4.84'}, {'id': 5159268713, 'qualifierId': 1}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,84;32,0;27,3;17,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;27,3;17,3;;;;;;;;0;38;30;Inter Miami II;2310;DC;1,0
2710893385;356;1;1;38;34;erwnez7ksfkns4dqmyr1fhbe;1;29,5;16,2;2024-08-18T23:42:24.081Z;2024-08-18T23:42:25Z;[{'id': 5159268799, 'qualifierId': 212, 'value': '13.0'}, {'id': 5159268797, 'qualifierId': 141, 'value': '4.4'}, {'id': 5159268793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159268795, 'qualifierId': 140, 'value': '39.2'}, {'id': 5159268801, 'qualifierId': 213, 'value': '5.62'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,62;13,0;39,2;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;39,2;4,4;;;;;;;;0;38;34;Inter Miami II;2314;Sub;1,0
2710893425;357;1;1;38;36;erwnez7ksfkns4dqmyr1fhbe;1;39,4;4,0;2024-08-18T23:42:25.362Z;2024-08-18T23:42:29Z;[{'id': 5159269065, 'qualifierId': 141, 'value': '11.4'}, {'id': 5159269063, 'qualifierId': 140, 'value': '46.4'}, {'id': 5159269067, 'qualifierId': 212, 'value': '8.9'}, {'id': 5159269069, 'qualifierId': 213, 'value': '0.60'}, {'id': 5159269061, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,6;8,9;46,4;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,4;11,4;;;;;;;;0;38;36;Inter Miami II;2316;DL;1,0
2710893483;358;1;1;38;40;erwnez7ksfkns4dqmyr1fhbe;1;38,4;16,8;2024-08-18T23:42:29.809Z;2024-08-18T23:42:35Z;[{'id': 5159269435, 'qualifierId': 1}, {'id': 5159269425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159269433, 'qualifierId': 213, 'value': '1.70'}, {'id': 5159269427, 'qualifierId': 140, 'value': '34.2'}, {'id': 5159269429, 'qualifierId': 141, 'value': '68.5'}, {'id': 5159269431, 'qualifierId': 212, 'value': '35.4'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,7;35,4;34,2;68,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;34,2;68,5;;;;;;;;0;38;40;Inter Miami II;2320;MC;1,0
2710893541;359;1;1;38;45;erwnez7ksfkns4dqmyr1fhbe;0;39,4;74,1;2024-08-18T23:42:35.249Z;2024-08-18T23:42:41Z;[{'id': 5159269709, 'qualifierId': 155}, {'id': 5159269719, 'qualifierId': 213, 'value': '0.03'}, {'id': 5159269711, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159269715, 'qualifierId': 141, 'value': '76.6'}, {'id': 5159269717, 'qualifierId': 212, 'value': '60.5'}, {'id': 5159269713, 'qualifierId': 140, 'value': '97.0'}, {'id': 5159269721, 'qualifierId': 1}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,03;60,5;97,0;76,6;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;97,0;76,6;;;;;;;;0;38;45;Inter Miami II;2325;DC;1,0
2710893543;337;49;1;38;52;c7c4wwva2u1vb3rr7rwava044;1;3,2;24,3;2024-08-18T23:42:41.547Z;2024-08-18T23:42:41Z;[];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;38;52;Atlanta United II;2332;GK;1,0
