id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Length;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_Launch;value_HeadPass;value_Cross;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_BlockedPass;value_Shove/Push;value_IntendedTackleTarget;value_DeletedEventType;value_OverhitCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_SwitchOfPlay;value_Handball;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_GkY;value_Assisted;value_GoalmouthZ;value_LeftFooted;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_GoalmouthY;value_BoxRight;value_BlockedY;value_Blocked;value_GkX;value_BlockedX;value_RegularPlay;value_DefBlock;value_Left;value_CornerTaken;value_InSwinger;value_FirstTouch;value_FromCorner;value_BoxLeft;value_High;value_ShirtPull/Holding;value_BoxCentre;value_NotAssisted;value_RightFooted;value_OutOfBoxCentre;value_CloseLeft;value_TacticalFoul;value_YellowCard;value_Overrun;value_SetPiece;value_Right;value_Straight;value_HighClaim;value_GkKickFromHands;value_PlayersCaughtOffside;value_Indirect;value_LowRight;value_PullBack;value_RecklessOffence;value_LastLine;value_OutSwinger;value_Minutes;value_SmallBoxRight;value_SixYardBlocked;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_OwnPlayer;value_OwnShotBlocked;value_CloseRight;value_EndType;value_FlickOn;value_AdvantagePlayed;value_LowLeft;value_Hands;value_Collected;value_Stooping;value_Tactical;value_FormationSlot;value_Diving;value_OverArm;value_NotPastGoalLine;value_35Centre;value_BigChance;value_SecondYellow;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_BlockedCross;value_HighRight;value_Reaching;value_OtherObstacle;value_GoesToPenalties;value_GoalShotGameClock;value_GoalShotTimestamp;value_Penalty;value_HighLeft;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Missed;value_Saved;value_Weak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708349385;423;1;2;45;43;479lsfr4cwlzewpbuda3y2xv4;1;21,4;58,8;2024-08-11T22:07:41.281Z;2024-08-11T22:07:44Z;[{'id': 5145151455, 'qualifierId': 213, 'value': '1.40'}, {'id': 5145151451, 'qualifierId': 141, 'value': '89.7'}, {'id': 5145151449, 'qualifierId': 140, 'value': '24.8'}, {'id': 5145151453, 'qualifierId': 212, 'value': '21.3'}, {'id': 5145151445, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;24,8;;1,4;89,7;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,8;89,7;;;;;;;;0;45;43;Crown Legacy;2743;DC;1,0
2708349389;424;1;2;45;46;479lsfr4cwlzewpbuda3y2xv4;1;24,7;89,3;2024-08-11T22:07:44.001Z;2024-08-11T22:07:45Z;[{'id': 5145151469, 'qualifierId': 213, 'value': '0.33'}, {'id': 5145151463, 'qualifierId': 140, 'value': '33.4'}, {'id': 5145151467, 'qualifierId': 212, 'value': '9.7'}, {'id': 5145151465, 'qualifierId': 141, 'value': '93.9'}, {'id': 5145151461, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;33,4;;0,33;93,9;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;33,4;93,9;;;;;;;;0;45;46;Crown Legacy;2746;DC;1,0
2708349405;425;1;2;45;47;479lsfr4cwlzewpbuda3y2xv4;1;33,4;93,9;2024-08-11T22:07:44.945Z;2024-08-11T22:07:49Z;[{'id': 5145151673, 'qualifierId': 212, 'value': '9.0'}, {'id': 5145151667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145151671, 'qualifierId': 141, 'value': '89.1'}, {'id': 5145151669, 'qualifierId': 140, 'value': '25.4'}, {'id': 5145151675, 'qualifierId': 213, 'value': '3.51'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;25,4;;3,51;89,1;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;25,4;89,1;;;;;;;;0;45;47;Crown Legacy;2747;AML;1,0
2708349447;426;1;2;45;51;479lsfr4cwlzewpbuda3y2xv4;1;28,3;84,2;2024-08-11T22:07:49.089Z;2024-08-11T22:07:58Z;[{'id': 5145151921, 'qualifierId': 140, 'value': '18.4'}, {'id': 5145151925, 'qualifierId': 141, 'value': '65.1'}, {'id': 5145151927, 'qualifierId': 212, 'value': '16.6'}, {'id': 5145151929, 'qualifierId': 213, 'value': '4.04'}, {'id': 5145151917, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;18,4;;4,04;65,1;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;18,4;65,1;;;;;;;;0;45;51;Crown Legacy;2751;DC;1,0
2708349461;427;1;2;46;1;479lsfr4cwlzewpbuda3y2xv4;1;20,4;60,0;2024-08-11T22:07:58.786Z;2024-08-11T22:08:03Z;[{'id': 5145152027, 'qualifierId': 213, 'value': '4.93'}, {'id': 5145152025, 'qualifierId': 212, 'value': '22.5'}, {'id': 5145152021, 'qualifierId': 140, 'value': '25.0'}, {'id': 5145152019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145152023, 'qualifierId': 141, 'value': '27.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;25,0;;4,93;27,7;;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;25,0;27,7;;;;;;;;0;46;1;Crown Legacy;2761;DC;1,0
2708349471;428;1;2;46;5;479lsfr4cwlzewpbuda3y2xv4;1;23,1;27,1;2024-08-11T22:08:03.249Z;2024-08-11T22:08:06Z;[{'id': 5145152097, 'qualifierId': 213, 'value': '5.94'}, {'id': 5145152091, 'qualifierId': 140, 'value': '53.7'}, {'id': 5145152095, 'qualifierId': 212, 'value': '34.1'}, {'id': 5145152099, 'qualifierId': 1}, {'id': 5145152093, 'qualifierId': 141, 'value': '10.1'}, {'id': 5145152089, 'qualifierId': 56, 'value': 'Right'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;53,7;;5,94;10,1;;34,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;53,7;10,1;;;;;;;;0;46;5;Crown Legacy;2765;DL;1,0
2708349491;429;1;2;46;8;479lsfr4cwlzewpbuda3y2xv4;1;44,7;26,7;2024-08-11T22:08:05.890Z;2024-08-11T22:08:09Z;[{'id': 5145152207, 'qualifierId': 212, 'value': '17.5'}, {'id': 5145152205, 'qualifierId': 141, 'value': '44.5'}, {'id': 5145152201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145152209, 'qualifierId': 213, 'value': '2.38'}, {'id': 5145152203, 'qualifierId': 140, 'value': '32.6'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;32,6;;2,38;44,5;;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;32,6;44,5;;;;;;;;0;46;8;Crown Legacy;2768;DR;1,0
2708349513;430;2;2;46;11;479lsfr4cwlzewpbuda3y2xv4;1;31,9;49,1;2024-08-11T22:08:09.474Z;2024-08-11T22:08:16Z;[{'id': 5145152359, 'qualifierId': 140, 'value': '76.0'}, {'id': 5145152371, 'qualifierId': 7, 'value': 'abemsr9zh7bklu5jboks5ivpw'}, {'id': 5145152375, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145152361, 'qualifierId': 141, 'value': '89.0'}, {'id': 5145152373, 'qualifierId': 1}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;elxd5k5yp52s3274srew6rx1w;Offside Pass;;;;;;;;;;76,0;;;89,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;76,0;89,0;;;;;;;;0;46;11;Crown Legacy;2771;DC;1,0
2708349515;405;55;2;46;11;6ubc4y1v6hr63mca7ica4hp90;1;26,1;15,3;2024-08-11T22:08:09.475Z;2024-08-11T22:16:41Z;[];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;elxd5k5yp52s3274srew6rx1w;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;46;11;Orlando City B;2771;DL;1,0
2708349599;406;1;2;46;29;6ubc4y1v6hr63mca7ica4hp90;1;29,1;15,1;2024-08-11T22:08:27.336Z;2024-08-11T22:08:30Z;[{'id': 5145152967, 'qualifierId': 141, 'value': '29.2'}, {'id': 5145152961, 'qualifierId': 241}, {'id': 5145152965, 'qualifierId': 140, 'value': '15.5'}, {'id': 5145152971, 'qualifierId': 213, 'value': '2.55'}, {'id': 5145152969, 'qualifierId': 212, 'value': '17.2'}, {'id': 5145152963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145152959, 'qualifierId': 5}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;15,5;;2,55;29,2;;17,2;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;15,5;29,2;;;;;;;;0;46;29;Orlando City B;2789;DR;1,0
2708349647;407;1;2;46;32;6ubc4y1v6hr63mca7ica4hp90;1;15,5;30,2;2024-08-11T22:08:30.216Z;2024-08-11T22:08:37Z;[{'id': 5145153263, 'qualifierId': 212, 'value': '18.8'}, {'id': 5145153259, 'qualifierId': 140, 'value': '4.3'}, {'id': 5145153265, 'qualifierId': 213, 'value': '2.25'}, {'id': 5145153257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145153261, 'qualifierId': 141, 'value': '51.7'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;4,3;;2,25;51,7;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;4,3;51,7;;;;;;;;0;46;32;Orlando City B;2792;DL;1,0
2708349673;408;1;2;46;39;6ubc4y1v6hr63mca7ica4hp90;1;9,7;45,8;2024-08-11T22:08:37.288Z;2024-08-11T22:08:41Z;[{'id': 5145153439, 'qualifierId': 140, 'value': '44.4'}, {'id': 5145153437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145153435, 'qualifierId': 155}, {'id': 5145153447, 'qualifierId': 1}, {'id': 5145153445, 'qualifierId': 213, 'value': '5.64'}, {'id': 5145153441, 'qualifierId': 141, 'value': '6.0'}, {'id': 5145153443, 'qualifierId': 212, 'value': '45.4'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;44,4;;5,64;6,0;;45,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;44,4;6,0;;;;;;;;0;46;39;Orlando City B;2799;GK;1,0
2708349681;409;1;2;46;44;6ubc4y1v6hr63mca7ica4hp90;1;54,7;13,0;2024-08-11T22:08:41.705Z;2024-08-11T22:08:43Z;[{'id': 5145153517, 'qualifierId': 140, 'value': '54.3'}, {'id': 5145153513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145153523, 'qualifierId': 212, 'value': '18.3'}, {'id': 5145153525, 'qualifierId': 213, 'value': '1.59'}, {'id': 5145153521, 'qualifierId': 141, 'value': '39.9'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;54,3;;1,59;39,9;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;54,3;39,9;;;;;;;;0;46;44;Orlando City B;2804;DR;1,0
2708349685;410;1;2;46;46;6ubc4y1v6hr63mca7ica4hp90;0;54,4;39,6;2024-08-11T22:08:43.785Z;2024-08-11T22:08:44Z;[{'id': 5145153529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145153533, 'qualifierId': 141, 'value': '42.7'}, {'id': 5145153537, 'qualifierId': 213, 'value': '0.27'}, {'id': 5145153531, 'qualifierId': 140, 'value': '61.6'}, {'id': 5145153535, 'qualifierId': 212, 'value': '7.8'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;61,6;;0,27;42,7;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;61,6;42,7;;;;;;;;0;46;46;Orlando City B;2806;MC;1,0
2708349715;431;8;2;46;47;479lsfr4cwlzewpbuda3y2xv4;1;40,8;66,0;2024-08-11T22:08:45.187Z;2024-08-11T23:12:16Z;[{'id': 5145153743, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;elxd5k5yp52s3274srew6rx1w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;47;Crown Legacy;2807;AMR;1,0
2708349717;432;52;2;46;51;479lsfr4cwlzewpbuda3y2xv4;1;5,9;65,1;2024-08-11T22:08:48.914Z;2024-08-11T22:08:49Z;[];8h2vywep73yn25kus2nda8ga2;C. Mercado;;elxd5k5yp52s3274srew6rx1w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;46;51;Crown Legacy;2811;GK;1,0
2708349777;433;1;2;46;58;479lsfr4cwlzewpbuda3y2xv4;1;14,1;37,9;2024-08-11T22:08:56.164Z;2024-08-11T22:08:57Z;[{'id': 5145154089, 'qualifierId': 123}, {'id': 5145154099, 'qualifierId': 213, 'value': '5.78'}, {'id': 5145154093, 'qualifierId': 140, 'value': '24.9'}, {'id': 5145154097, 'qualifierId': 212, 'value': '12.9'}, {'id': 5145154095, 'qualifierId': 141, 'value': '28.8'}, {'id': 5145154091, 'qualifierId': 56, 'value': 'Back'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;24,9;;5,78;28,8;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,9;28,8;;;;;;;;0;46;58;Crown Legacy;2818;GK;1,0
2708349779;434;1;2;46;59;479lsfr4cwlzewpbuda3y2xv4;1;25,1;28,8;2024-08-11T22:08:57.315Z;2024-08-11T22:08:58Z;[{'id': 5145154111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145154115, 'qualifierId': 141, 'value': '51.2'}, {'id': 5145154117, 'qualifierId': 212, 'value': '16.4'}, {'id': 5145154113, 'qualifierId': 140, 'value': '30.9'}, {'id': 5145154119, 'qualifierId': 213, 'value': '1.19'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;30,9;;1,19;51,2;;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;30,9;51,2;;;;;;;;0;46;59;Crown Legacy;2819;DL;1,0
2708349803;435;1;2;47;0;479lsfr4cwlzewpbuda3y2xv4;1;30,9;51,2;2024-08-11T22:08:58.020Z;2024-08-11T22:09:00Z;[{'id': 5145154247, 'qualifierId': 140, 'value': '23.9'}, {'id': 5145154253, 'qualifierId': 212, 'value': '9.4'}, {'id': 5145154255, 'qualifierId': 213, 'value': '2.46'}, {'id': 5145154243, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145154251, 'qualifierId': 141, 'value': '59.9'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;23,9;;2,46;59,9;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;23,9;59,9;;;;;;;;0;47;0;Crown Legacy;2820;MC;1,0
2708349843;436;1;2;47;2;479lsfr4cwlzewpbuda3y2xv4;1;28,9;67,9;2024-08-11T22:09:00.531Z;2024-08-11T22:09:06Z;[{'id': 5145154547, 'qualifierId': 212, 'value': '11.5'}, {'id': 5145154545, 'qualifierId': 141, 'value': '84.7'}, {'id': 5145154541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145154549, 'qualifierId': 213, 'value': '1.67'}, {'id': 5145154543, 'qualifierId': 140, 'value': '27.8'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;27,8;;1,67;84,7;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;27,8;84,7;;;;;;;;0;47;2;Crown Legacy;2822;DC;1,0
2708349859;437;1;2;47;8;479lsfr4cwlzewpbuda3y2xv4;0;26,4;87,5;2024-08-11T22:09:06.548Z;2024-08-11T22:09:09Z;[{'id': 5145154629, 'qualifierId': 213, 'value': '0.02'}, {'id': 5145154623, 'qualifierId': 140, 'value': '38.1'}, {'id': 5145154627, 'qualifierId': 212, 'value': '12.3'}, {'id': 5145154619, 'qualifierId': 155}, {'id': 5145154621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145154625, 'qualifierId': 141, 'value': '87.8'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;38,1;;0,02;87,8;;12,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,1;87,8;;;;;;;;0;47;8;Crown Legacy;2828;DC;1,0
2708349867;411;44;2;47;10;6ubc4y1v6hr63mca7ica4hp90;1;60,6;10,5;2024-08-11T22:09:07.969Z;2024-08-11T22:12:11Z;[{'id': 5145154715, 'qualifierId': 233, 'value': '438'}, {'id': 5145154681, 'qualifierId': 286}, {'id': 5145154679, 'qualifierId': 56, 'value': 'Right'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;elxd5k5yp52s3274srew6rx1w;Aerial;;;;;;;;;;;;;;;;;;;438,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;47;10;Orlando City B;2830;DR;1,0
2708349865;438;44;2;47;10;479lsfr4cwlzewpbuda3y2xv4;0;39,4;89,5;2024-08-11T22:09:07.970Z;2024-08-11T22:09:10Z;[{'id': 5145154673, 'qualifierId': 285}, {'id': 5145154721, 'qualifierId': 233, 'value': '411'}, {'id': 5145154671, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;elxd5k5yp52s3274srew6rx1w;Aerial;;;;;;;;;;;;;;;;;;1,0;411,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;10;Crown Legacy;2830;AMC;1,0
2708349893;413;1;2;47;10;6ubc4y1v6hr63mca7ica4hp90;0;52,9;5,7;2024-08-11T22:09:08.233Z;2024-08-11T22:11:36Z;[{'id': 5145154869, 'qualifierId': 140, 'value': '53.2'}, {'id': 5145154865, 'qualifierId': 3}, {'id': 5145154867, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145154871, 'qualifierId': 141, 'value': '10.6'}, {'id': 5145154875, 'qualifierId': 213, 'value': '1.48'}, {'id': 5145154873, 'qualifierId': 212, 'value': '3.3'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;53,2;;1,48;10,6;;3,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;53,2;10,6;;;;;;;;0;47;10;Orlando City B;2830;DR;1,0
2708349869;412;1;2;47;11;6ubc4y1v6hr63mca7ica4hp90;0;49,3;17,8;2024-08-11T22:09:09.162Z;2024-08-11T22:09:09Z;[{'id': 5145154695, 'qualifierId': 212, 'value': '3.6'}, {'id': 5145154687, 'qualifierId': 3}, {'id': 5145154691, 'qualifierId': 140, 'value': '52.6'}, {'id': 5145154697, 'qualifierId': 213, 'value': '6.05'}, {'id': 5145154689, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145154693, 'qualifierId': 141, 'value': '16.6'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;elxd5k5yp52s3274srew6rx1w;Pass;;;;;;;;;;52,6;;6,05;16,6;;3,6;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;52,6;16,6;;;;;;;;0;47;11;Orlando City B;2831;MC;1,0
2708351201;477;61;2;47;11;479lsfr4cwlzewpbuda3y2xv4;1;34,7;86,6;2024-08-11T22:09:09.331Z;2024-08-11T22:12:29Z;[{'id': 5145162869, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;elxd5k5yp52s3274srew6rx1w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;47;11;Crown Legacy;2831;AMC;1,0
