id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Tap;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_FlickOn;value_Cross;value_HighClaim;value_KeeperThrow;value_Head;value_LayOff;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_OverhitCross;value_IntentionalAssist;value_Assist;value_Assisted;value_BlockedY;value_BoxRight;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_LowRight;value_RelatedEventId;value_BigChance;value_BlockedX;value_FirstTouch;value_ParriedDanger;value_Hands;value_Standing;value_LeadingToAttempt;value_LowCentre;value_NotAssisted;value_Feet;value_Sliding;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_BlockedPass;value_BoxLeft;value_LeftFooted;value_IndividualPlay;value_BlockedClearance;value_GkX;value_OutOfBoxCentre;value_High;value_GkY;value_ThroughBall;value_LowLeft;value_BoxDeepRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseHigh;value_SwerveRight;value_FreeKick;value_AerialFoul;value_Handball;value_LastLine;value_Blocked;value_DefBlock;value_BoxCentre;value_ParriedSafe;value_ShirtPull/Holding;value_HighLeft;value_PullBack;value_NotVisible;value_Shove/Push;value_FromCorner;value_NotPastGoalLine;value_MisHit;value_HighRight;value_HighCentre;value_Collected;value_FastBreak;value_Deflection;value_Diving;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BlockedCross;value_ThrowInSetPiece;value_YellowCard;value_RecklessOffence;value_GkHoof;value_Dissent;value_InjuredPlayerId;value_Injury;value_LeadingToGoal;value_SmallBoxLeft;value_RelatedError1Id;value_Overrun;value_TacticalFoul;value_SmallBoxCentre;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702675701;306;5;1;35;16;bd0378yx50xpdcgwkt9p9bmz8;1;-0,6;43,0;2024-07-21T22:40:10.203Z;2024-07-21T22:40:11Z;[{'id': 5113811413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113811415, 'qualifierId': 346}, {'id': 5113811497, 'qualifierId': 233, 'value': '291'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;291,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;35;16;Columbus Crew II;2116;GK;1,0
2702675789;307;1;1;35;28;bd0378yx50xpdcgwkt9p9bmz8;1;4,5;52,7;2024-07-21T22:40:21.706Z;2024-07-21T22:40:23Z;[{'id': 5113811937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113811939, 'qualifierId': 140, 'value': '5.4'}, {'id': 5113811935, 'qualifierId': 124}, {'id': 5113811945, 'qualifierId': 212, 'value': '9.5'}, {'id': 5113811941, 'qualifierId': 141, 'value': '38.8'}, {'id': 5113811947, 'qualifierId': 213, 'value': '4.81'}, {'id': 5113811951, 'qualifierId': 237}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;5,4;;;38,8;;9,5;4,81;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;5,4;38,8;;;;;;;0;0;35;28;Columbus Crew II;2128;GK;1,0
2702675801;308;1;1;35;29;bd0378yx50xpdcgwkt9p9bmz8;1;7,4;36,1;2024-07-21T22:40:23.323Z;2024-07-21T22:40:26Z;[{'id': 5113812023, 'qualifierId': 155}, {'id': 5113812033, 'qualifierId': 213, 'value': '6.15'}, {'id': 5113812027, 'qualifierId': 140, 'value': '32.9'}, {'id': 5113812029, 'qualifierId': 141, 'value': '30.9'}, {'id': 5113812031, 'qualifierId': 212, 'value': '27.0'}, {'id': 5113812025, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;32,9;;;30,9;;27,0;6,15;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;32,9;30,9;;;;;;;0;0;35;29;Columbus Crew II;2129;DC;1,0
2702675803;309;43;1;35;32;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-21T22:40:25.908Z;2024-07-21T22:40:32Z;[{'id': 5113812239, 'qualifierId': 144, 'value': '61'}, {'id': 5113812037, 'qualifierId': 56, 'value': 'Back'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;35;32;Columbus Crew II;2132;FW;1,0
2702675825;310;4;1;35;34;bd0378yx50xpdcgwkt9p9bmz8;1;33,2;29,2;2024-07-21T22:40:28.531Z;2024-07-21T22:40:32Z;[{'id': 5113812159, 'qualifierId': 13}, {'id': 5113812165, 'qualifierId': 152}, {'id': 5113812161, 'qualifierId': 294}, {'id': 5113812167, 'qualifierId': 285}, {'id': 5113812163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113812215, 'qualifierId': 233, 'value': '292'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Foul;;;;;;;;;;;;;;;;;;;292,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;35;34;Columbus Crew II;2134;FW;1,0
2702675815;292;4;1;35;34;5b4ccd62yeeqdl2qk6jzsmjv8;0;66,8;70,8;2024-07-21T22:40:28.532Z;2024-07-21T22:40:32Z;[{'id': 5113812189, 'qualifierId': 13}, {'id': 5113812191, 'qualifierId': 294}, {'id': 5113812195, 'qualifierId': 152}, {'id': 5113812193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113812219, 'qualifierId': 233, 'value': '310'}, {'id': 5113812223, 'qualifierId': 286}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Foul;;;;;;;;;;;;;;;;;;;310,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;35;34;Cincinnati II;2134;DC;1,0
2702675869;311;43;1;35;42;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-21T22:40:36.427Z;2024-07-21T22:40:42Z;[{'id': 5113812587, 'qualifierId': 144, 'value': '1'}, {'id': 5113812453, 'qualifierId': 141, 'value': '12.9'}, {'id': 5113812445, 'qualifierId': 5, 'value': '0'}, {'id': 5113812457, 'qualifierId': 213, 'value': '5.66'}, {'id': 5113812455, 'qualifierId': 212, 'value': '11.1'}, {'id': 5113812449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113812447, 'qualifierId': 152, 'value': '0'}, {'id': 5113812451, 'qualifierId': 140, 'value': '41.1'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;41,1;;;12,9;;11,1;5,66;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;41,1;12,9;;;;;;;0;0;35;42;Columbus Crew II;2142;FW;1,0
2702675933;312;1;1;35;56;bd0378yx50xpdcgwkt9p9bmz8;1;36,7;26,4;2024-07-21T22:40:49.835Z;2024-07-21T22:40:51Z;[{'id': 5113812831, 'qualifierId': 152}, {'id': 5113812835, 'qualifierId': 140, 'value': '39.4'}, {'id': 5113812837, 'qualifierId': 141, 'value': '34.5'}, {'id': 5113812829, 'qualifierId': 5}, {'id': 5113812839, 'qualifierId': 212, 'value': '6.2'}, {'id': 5113812833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113812841, 'qualifierId': 213, 'value': '1.10'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;39,4;;;34,5;;6,2;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;39,4;34,5;;;;;;;0;0;35;56;Columbus Crew II;2156;DMC;1,0
2702675935;313;1;1;35;57;bd0378yx50xpdcgwkt9p9bmz8;1;41,0;31,5;2024-07-21T22:40:51.290Z;2024-07-21T22:40:52Z;[{'id': 5113812849, 'qualifierId': 141, 'value': '6.7'}, {'id': 5113812847, 'qualifierId': 140, 'value': '47.8'}, {'id': 5113812851, 'qualifierId': 212, 'value': '18.3'}, {'id': 5113812845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113812853, 'qualifierId': 213, 'value': '5.11'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;47,8;;;6,7;;18,3;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;47,8;6,7;;;;;;;0;0;35;57;Columbus Crew II;2157;DMC;1,0
2702675961;314;1;1;35;59;bd0378yx50xpdcgwkt9p9bmz8;1;47,9;6,7;2024-07-21T22:40:52.826Z;2024-07-21T22:40:56Z;[{'id': 5113812991, 'qualifierId': 213, 'value': '2.60'}, {'id': 5113812985, 'qualifierId': 140, 'value': '36.5'}, {'id': 5113812987, 'qualifierId': 141, 'value': '17.3'}, {'id': 5113812989, 'qualifierId': 212, 'value': '14.0'}, {'id': 5113812983, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;36,5;;;17,3;;14,0;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;36,5;17,3;;;;;;;0;0;35;59;Columbus Crew II;2159;DMR;1,0
2702675995;315;1;1;36;2;bd0378yx50xpdcgwkt9p9bmz8;1;36,1;20,4;2024-07-21T22:40:55.850Z;2024-07-21T22:41:01Z;[{'id': 5113813173, 'qualifierId': 140, 'value': '29.0'}, {'id': 5113813179, 'qualifierId': 213, 'value': '1.83'}, {'id': 5113813177, 'qualifierId': 212, 'value': '29.1'}, {'id': 5113813175, 'qualifierId': 141, 'value': '61.8'}, {'id': 5113813171, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;29,0;;;61,8;;29,1;1,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,0;61,8;;;;;;;0;0;36;2;Columbus Crew II;2162;DC;1,0
2702676005;316;1;1;36;7;bd0378yx50xpdcgwkt9p9bmz8;1;33,0;72,1;2024-07-21T22:41:01.386Z;2024-07-21T22:41:04Z;[{'id': 5113813239, 'qualifierId': 213, 'value': '1.15'}, {'id': 5113813237, 'qualifierId': 212, 'value': '15.1'}, {'id': 5113813235, 'qualifierId': 141, 'value': '92.3'}, {'id': 5113813231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113813233, 'qualifierId': 140, 'value': '38.9'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;38,9;;;92,3;;15,1;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;38,9;92,3;;;;;;;0;0;36;7;Columbus Crew II;2167;DC;1,0
2702676033;317;1;1;36;11;bd0378yx50xpdcgwkt9p9bmz8;0;38,9;91,8;2024-07-21T22:41:04.746Z;2024-07-21T22:41:49Z;[{'id': 5113813383, 'qualifierId': 212, 'value': '32.6'}, {'id': 5113813381, 'qualifierId': 141, 'value': '79.3'}, {'id': 5113814807, 'qualifierId': 1}, {'id': 5113813385, 'qualifierId': 213, 'value': '6.02'}, {'id': 5113813379, 'qualifierId': 140, 'value': '68.9'}, {'id': 5113813377, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;68,9;;;79,3;;32,6;6,02;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;68,9;79,3;;;;;;;0;0;36;11;Columbus Crew II;2171;DC;1,0
2702676037;318;43;1;36;14;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-21T22:41:08.266Z;2024-07-21T22:41:50Z;[{'id': 5113814903, 'qualifierId': 144, 'value': '61'}, {'id': 5113813391, 'qualifierId': 56, 'value': 'Left'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;14;Columbus Crew II;2174;FW;1,0
2702676053;293;12;1;36;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,3;24,0;2024-07-21T22:41:08.357Z;2024-07-22T00:16:44Z;[{'id': 5113813477, 'qualifierId': 213, 'value': '5.01'}, {'id': 5113813469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113813475, 'qualifierId': 212, 'value': '18.5'}, {'id': 5113813483, 'qualifierId': 167}, {'id': 5113813471, 'qualifierId': 140, 'value': '32.4'}, {'id': 5113813473, 'qualifierId': 141, 'value': '0.0'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Clearance;;;;;;;;;;32,4;;;0,0;;18,5;5,01;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;32,4;0,0;;;;;;;0;0;36;14;Cincinnati II;2174;DC;1,0
2702676055;294;5;1;36;15;5b4ccd62yeeqdl2qk6jzsmjv8;0;31,1;-1,8;2024-07-21T22:41:09.308Z;2024-07-21T22:42:31Z;[{'id': 5113813479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113813491, 'qualifierId': 233, 'value': '319'}, {'id': 5113813481, 'qualifierId': 347}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;319,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;36;15;Cincinnati II;2175;DC;1,0
2702676045;319;5;1;36;15;bd0378yx50xpdcgwkt9p9bmz8;1;68,9;101,8;2024-07-21T22:41:09.308Z;2024-07-21T22:41:12Z;[{'id': 5113813485, 'qualifierId': 233, 'value': '294'}, {'id': 5113813437, 'qualifierId': 347}, {'id': 5113813435, 'qualifierId': 56, 'value': 'Left'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;294,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;36;15;Columbus Crew II;2175;FW;1,0
2702676113;320;1;1;36;24;bd0378yx50xpdcgwkt9p9bmz8;1;74,8;100,0;2024-07-21T22:41:17.578Z;2024-07-21T22:41:19Z;[{'id': 5113813767, 'qualifierId': 140, 'value': '61.3'}, {'id': 5113813769, 'qualifierId': 141, 'value': '94.8'}, {'id': 5113813763, 'qualifierId': 107}, {'id': 5113813773, 'qualifierId': 213, 'value': '3.45'}, {'id': 5113813771, 'qualifierId': 212, 'value': '14.9'}, {'id': 5113813765, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;61,3;;;94,8;;14,9;3,45;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;61,3;94,8;;;;;;;0;0;36;24;Columbus Crew II;2184;DML;1,0
2702676143;321;1;1;36;26;bd0378yx50xpdcgwkt9p9bmz8;1;62,4;93,8;2024-07-21T22:41:19.705Z;2024-07-21T22:41:24Z;[{'id': 5113813921, 'qualifierId': 213, 'value': '3.87'}, {'id': 5113813913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113813917, 'qualifierId': 141, 'value': '72.9'}, {'id': 5113813919, 'qualifierId': 212, 'value': '21.4'}, {'id': 5113813915, 'qualifierId': 140, 'value': '47.2'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;47,2;;;72,9;;21,4;3,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;47,2;72,9;;;;;;;0;0;36;26;Columbus Crew II;2186;DC;1,0
2702676159;322;1;1;36;30;bd0378yx50xpdcgwkt9p9bmz8;1;46,8;72,9;2024-07-21T22:41:24.410Z;2024-07-21T22:41:26Z;[{'id': 5113813983, 'qualifierId': 140, 'value': '53.6'}, {'id': 5113813985, 'qualifierId': 141, 'value': '49.3'}, {'id': 5113813981, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113813989, 'qualifierId': 213, 'value': '5.13'}, {'id': 5113813987, 'qualifierId': 212, 'value': '17.6'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;53,6;;;49,3;;17,6;5,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;53,6;49,3;;;;;;;0;0;36;30;Columbus Crew II;2190;DC;1,0
2702676177;323;1;1;36;32;bd0378yx50xpdcgwkt9p9bmz8;1;53,5;48,2;2024-07-21T22:41:26.443Z;2024-07-21T22:41:28Z;[{'id': 5113814093, 'qualifierId': 141, 'value': '14.7'}, {'id': 5113814089, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113814097, 'qualifierId': 213, 'value': '4.92'}, {'id': 5113814095, 'qualifierId': 212, 'value': '23.3'}, {'id': 5113814091, 'qualifierId': 140, 'value': '58.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;58,1;;;14,7;;23,3;4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;58,1;14,7;;;;;;;0;0;36;32;Columbus Crew II;2192;DMC;1,0
2702676197;324;1;1;36;34;bd0378yx50xpdcgwkt9p9bmz8;1;58,1;14,0;2024-07-21T22:41:28.538Z;2024-07-21T22:41:30Z;[{'id': 5113814223, 'qualifierId': 140, 'value': '66.7'}, {'id': 5113814221, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113814225, 'qualifierId': 141, 'value': '5.2'}, {'id': 5113814227, 'qualifierId': 212, 'value': '10.8'}, {'id': 5113814229, 'qualifierId': 213, 'value': '5.70'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;66,7;;;5,2;;10,8;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;66,7;5,2;;;;;;;0;0;36;34;Columbus Crew II;2194;DC;1,0
2702676211;325;1;1;36;36;bd0378yx50xpdcgwkt9p9bmz8;1;67,1;4,7;2024-07-21T22:41:30.329Z;2024-07-21T22:41:32Z;[{'id': 5113814269, 'qualifierId': 141, 'value': '12.5'}, {'id': 5113814267, 'qualifierId': 140, 'value': '59.1'}, {'id': 5113814265, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113814271, 'qualifierId': 212, 'value': '9.9'}, {'id': 5113814273, 'qualifierId': 213, 'value': '2.58'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;59,1;;;12,5;;9,9;2,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;59,1;12,5;;;;;;;0;0;36;36;Columbus Crew II;2196;DMR;1,0
2702676223;326;1;1;36;38;bd0378yx50xpdcgwkt9p9bmz8;1;58,6;8,6;2024-07-21T22:41:32.362Z;2024-07-21T22:41:33Z;[{'id': 5113814333, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113814341, 'qualifierId': 213, 'value': '0.72'}, {'id': 5113814335, 'qualifierId': 140, 'value': '65.3'}, {'id': 5113814339, 'qualifierId': 212, 'value': '9.3'}, {'id': 5113814337, 'qualifierId': 141, 'value': '17.6'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;65,3;;;17,6;;9,3;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;65,3;17,6;;;;;;;0;0;36;38;Columbus Crew II;2198;DC;1,0
