id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Involved;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_LayOff;value_IntendedTackleTarget;value_NotVisible;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_TakeOnSpace;value_TouchTypeClearance;value_Direct;value_Handball;value_FreeKickTaken;value_Indirect;value_TakeOnOvertake;value_OutOfPlay;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeControl;value_Chipped;value_LongBall;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypePass;value_LeadingToAttempt;value_Assist;value_IntentionalAssist;value_GkX;value_BoxCentre;value_Blocked;value_GoalmouthY;value_RightFooted;value_LowCentre;value_BlockedY;value_GoalmouthZ;value_RelatedEventId;value_RelatedError1Id;value_BlockedX;value_RegularPlay;value_GkY;value_Assisted;value_FirstTouch;value_DefBlock;value_NotAssisted;value_Right;value_Left;value_CornerTaken;value_NextEventThrowIn;value_ThrowIn;value_HighRight;value_IndividualPlay;value_FastBreak;value_OutOfBoxCentre;value_YellowCard;value_Dissent;value_Shove/Push;value_Foul;value_Launch;value_SwitchOfPlay;value_AttemptedTackle;value_Defensive1V1;value_RecklessOffence;value_HighLeft;value_SetPiece;value_Volley;value_HeadPass;value_PlayersCaughtOffside;value_Head;value_ShirtPull/Holding;value_TacticalFoul;value_InSwinger;value_RefereeDelay;value_DrinksBreak;value_LowLeft;value_ParriedSafe;value_Diving;value_LowGkIntervention;value_Hands;value_LowRight;value_BoxLeft;value_SavedOffLine;value_SixYardBlocked;value_LastLine;value_CloseLeftAndHigh;value_FlickOn;value_MisHit;value_Minutes;value_MediumGkIntervention;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_35Centre;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_Overrun;value_BlockedCross;value_FromCorner;value_NotPastGoalLine;value_TempMissNotPassedGoalLine;value_TempBlocked;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_Scored;value_GoalShotTimestamp;value_GoalShotGameClock;value_CausingPlayer;value_GkXTimeOfGoal;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_CloseHigh;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_FantasyAssistType;value_FreeKick;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_High;value_KeeperThrow;value_SmallBoxCentre;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699340511;494;1;2;51;48;d0c07im4a6oj8qa7f1zlt3pqs;1;77,2;55,8;2024-07-06T02:15:20.978Z;2024-07-06T02:15:21Z;[{'id': 5095418139, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095418141, 'qualifierId': 140, 'value': '77.0'}, {'id': 5095418147, 'qualifierId': 213, 'value': '4.69'}, {'id': 5095418143, 'qualifierId': 141, 'value': '41.2'}, {'id': 5095418145, 'qualifierId': 212, 'value': '9.9'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;77,0;9,9;41,2;;4,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;77,0;41,2;;;;;;;;0;51;48;Real Monarchs;3108;Sub;1,0
2699340539;495;1;2;51;49;d0c07im4a6oj8qa7f1zlt3pqs;1;77,0;41,2;2024-07-06T02:15:21.778Z;2024-07-06T02:15:24Z;[{'id': 5095418265, 'qualifierId': 212, 'value': '3.3'}, {'id': 5095418267, 'qualifierId': 213, 'value': '2.06'}, {'id': 5095418263, 'qualifierId': 141, 'value': '45.5'}, {'id': 5095418259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095418261, 'qualifierId': 140, 'value': '75.5'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;75,5;3,3;45,5;;2,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;75,5;45,5;;;;;;;;0;51;49;Real Monarchs;3109;FWL;1,0
2699340547;496;1;2;51;51;d0c07im4a6oj8qa7f1zlt3pqs;0;76,0;31,3;2024-07-06T02:15:24.354Z;2024-07-06T02:15:25Z;[{'id': 5095418309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095418311, 'qualifierId': 140, 'value': '86.5'}, {'id': 5095418315, 'qualifierId': 212, 'value': '11.3'}, {'id': 5095418313, 'qualifierId': 141, 'value': '35.1'}, {'id': 5095418317, 'qualifierId': 213, 'value': '0.23'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;86,5;11,3;35,1;;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;86,5;35,1;;;;;;;;0;51;51;Real Monarchs;3111;MC;1,0
2699340551;446;49;2;51;53;cbip96wzs3jc2xadoluhhxotl;1;13,8;57,2;2024-07-06T02:15:25.581Z;2024-07-06T02:15:25Z;[];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;duliwct1pxtpqbogmv3plnc44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;51;53;Austin II;3113;DC;1,0
2699340577;447;1;2;51;55;cbip96wzs3jc2xadoluhhxotl;1;19,6;62,0;2024-07-06T02:15:27.565Z;2024-07-06T02:15:30Z;[{'id': 5095418419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095418421, 'qualifierId': 140, 'value': '15.4'}, {'id': 5095418427, 'qualifierId': 213, 'value': '1.83'}, {'id': 5095418423, 'qualifierId': 141, 'value': '86.8'}, {'id': 5095418425, 'qualifierId': 212, 'value': '17.4'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;15,4;17,4;86,8;;1,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;15,4;86,8;;;;;;;;0;51;55;Austin II;3115;DC;1,0
2699340583;448;1;2;51;58;cbip96wzs3jc2xadoluhhxotl;1;18,1;88,4;2024-07-06T02:15:30.740Z;2024-07-06T02:15:33Z;[{'id': 5095418451, 'qualifierId': 140, 'value': '18.5'}, {'id': 5095418449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095418455, 'qualifierId': 212, 'value': '14.2'}, {'id': 5095418457, 'qualifierId': 213, 'value': '4.74'}, {'id': 5095418453, 'qualifierId': 141, 'value': '67.5'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;18,5;14,2;67,5;;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;18,5;67,5;;;;;;;;0;51;58;Austin II;3118;MC;1,0
2699340589;449;1;2;52;1;cbip96wzs3jc2xadoluhhxotl;1;17,8;68,1;2024-07-06T02:15:33.788Z;2024-07-06T02:15:35Z;[{'id': 5095418483, 'qualifierId': 140, 'value': '8.7'}, {'id': 5095418487, 'qualifierId': 212, 'value': '11.7'}, {'id': 5095418485, 'qualifierId': 141, 'value': '78.1'}, {'id': 5095418489, 'qualifierId': 213, 'value': '2.52'}, {'id': 5095418481, 'qualifierId': 56, 'value': 'Back'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;8,7;11,7;78,1;;2,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;8,7;78,1;;;;;;;;0;52;1;Austin II;3121;DC;1,0
2699340591;450;1;2;52;2;cbip96wzs3jc2xadoluhhxotl;0;8,3;78,7;2024-07-06T02:15:35.140Z;2024-07-06T02:15:38Z;[{'id': 5095418501, 'qualifierId': 141, 'value': '82.1'}, {'id': 5095418557, 'qualifierId': 236}, {'id': 5095418503, 'qualifierId': 212, 'value': '2.4'}, {'id': 5095418499, 'qualifierId': 140, 'value': '8.8'}, {'id': 5095418559, 'qualifierId': 233, 'value': '497'}, {'id': 5095418505, 'qualifierId': 213, 'value': '1.35'}, {'id': 5095418497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095418563, 'qualifierId': 286}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;8,8;2,4;82,1;;1,35;;;;;1,0;497,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;8,8;82,1;;;;;;;;0;52;2;Austin II;3122;DC;1,0
2699340599;497;74;2;52;2;d0c07im4a6oj8qa7f1zlt3pqs;1;91,6;11,9;2024-07-06T02:15:35.141Z;2024-07-06T02:21:19Z;[{'id': 5095418539, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095418541, 'qualifierId': 285}, {'id': 5095418565, 'qualifierId': 233, 'value': '450'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;duliwct1pxtpqbogmv3plnc44;Blocked Pass;;;;;;;;;;;;;;;;;;;;450,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;2;Real Monarchs;3122;FWL;1,0
2699340659;451;5;2;52;5;cbip96wzs3jc2xadoluhhxotl;1;9,6;101,0;2024-07-06T02:15:37.613Z;2024-07-06T02:15:51Z;[{'id': 5095418823, 'qualifierId': 347}, {'id': 5095418827, 'qualifierId': 233, 'value': '498'}, {'id': 5095418821, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;duliwct1pxtpqbogmv3plnc44;Out;;;;;;;;;;;;;;;;;;;;498,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;52;5;Austin II;3125;DC;1,0
2699340605;498;5;2;52;5;d0c07im4a6oj8qa7f1zlt3pqs;0;90,4;-1,0;2024-07-06T02:15:37.613Z;2024-07-06T02:21:16Z;[{'id': 5095418843, 'qualifierId': 233, 'value': '451'}, {'id': 5095418569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095418571, 'qualifierId': 347}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;duliwct1pxtpqbogmv3plnc44;Out;;;;;;;;;;;;;;;;;;;;451,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;5;Real Monarchs;3125;FWL;1,0
2699340667;452;1;2;52;18;cbip96wzs3jc2xadoluhhxotl;1;9,3;100,0;2024-07-06T02:15:50.908Z;2024-07-06T02:15:52Z;[{'id': 5095418865, 'qualifierId': 140, 'value': '11.7'}, {'id': 5095418867, 'qualifierId': 141, 'value': '89.4'}, {'id': 5095418863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095418871, 'qualifierId': 213, 'value': '5.01'}, {'id': 5095418869, 'qualifierId': 212, 'value': '8.5'}, {'id': 5095418861, 'qualifierId': 107}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;11,7;8,5;89,4;;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;11,7;89,4;;;;;;;;0;52;18;Austin II;3138;DC;1,0
2699340669;453;1;2;52;19;cbip96wzs3jc2xadoluhhxotl;1;11,7;89,4;2024-07-06T02:15:52.084Z;2024-07-06T02:15:53Z;[{'id': 5095418883, 'qualifierId': 213, 'value': '5.96'}, {'id': 5095418879, 'qualifierId': 141, 'value': '84.5'}, {'id': 5095418881, 'qualifierId': 212, 'value': '10.6'}, {'id': 5095418877, 'qualifierId': 140, 'value': '21.3'}, {'id': 5095418875, 'qualifierId': 56, 'value': 'Back'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;21,3;10,6;84,5;;5,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;21,3;84,5;;;;;;;;0;52;19;Austin II;3139;MC;1,0
2699340675;454;1;2;52;20;cbip96wzs3jc2xadoluhhxotl;1;21,3;84,5;2024-07-06T02:15:53.028Z;2024-07-06T02:15:54Z;[{'id': 5095418919, 'qualifierId': 213, 'value': '3.55'}, {'id': 5095418913, 'qualifierId': 140, 'value': '8.7'}, {'id': 5095418911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095418917, 'qualifierId': 212, 'value': '14.4'}, {'id': 5095418915, 'qualifierId': 141, 'value': '76.0'}, {'id': 5095418923, 'qualifierId': 156}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;8,7;14,4;76,0;;3,55;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;8,7;76,0;;;;;;;;0;52;20;Austin II;3140;MC;1,0
2699340693;455;3;2;52;23;cbip96wzs3jc2xadoluhhxotl;1;8,6;84,2;2024-07-06T02:15:56.116Z;2024-07-13T14:50:10Z;[{'id': 5095419031, 'qualifierId': 233, 'value': '499'}, {'id': 5095418999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102543409, 'qualifierId': 464}, {'id': 5095419001, 'qualifierId': 285}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;duliwct1pxtpqbogmv3plnc44;Take On;;;;;;;;;;;;;;;;;;;;499,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;52;23;Austin II;3143;DC;1,0
2699340695;499;45;2;52;23;d0c07im4a6oj8qa7f1zlt3pqs;0;91,4;15,8;2024-07-06T02:15:56.116Z;2024-07-06T02:15:58Z;[{'id': 5095419035, 'qualifierId': 233, 'value': '455'}, {'id': 5095419013, 'qualifierId': 286}, {'id': 5095419011, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;duliwct1pxtpqbogmv3plnc44;Challenge;;;;;;;;;;;;;;;;;;;1,0;455,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;23;Real Monarchs;3143;Sub;1,0
2699340707;456;1;2;52;24;cbip96wzs3jc2xadoluhhxotl;1;7,2;90,5;2024-07-06T02:15:56.940Z;2024-07-06T02:15:59Z;[{'id': 5095419081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419085, 'qualifierId': 141, 'value': '89.6'}, {'id': 5095419087, 'qualifierId': 212, 'value': '7.1'}, {'id': 5095419083, 'qualifierId': 140, 'value': '13.9'}, {'id': 5095419089, 'qualifierId': 213, 'value': '6.20'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;13,9;7,1;89,6;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;13,9;89,6;;;;;;;;0;52;24;Austin II;3144;DC;1,0
2699340717;457;1;2;52;27;cbip96wzs3jc2xadoluhhxotl;1;14,0;93,8;2024-07-06T02:15:59.781Z;2024-07-06T02:16:01Z;[{'id': 5095419129, 'qualifierId': 212, 'value': '13.8'}, {'id': 5095419123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419127, 'qualifierId': 141, 'value': '92.1'}, {'id': 5095419125, 'qualifierId': 140, 'value': '27.1'}, {'id': 5095419131, 'qualifierId': 213, 'value': '6.20'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;27,1;13,8;92,1;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,1;92,1;;;;;;;;0;52;27;Austin II;3147;MC;1,0
2699340733;458;1;2;52;29;cbip96wzs3jc2xadoluhhxotl;1;30,2;90,8;2024-07-06T02:16:01.652Z;2024-07-06T02:16:04Z;[{'id': 5095419191, 'qualifierId': 140, 'value': '27.1'}, {'id': 5095419189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419195, 'qualifierId': 212, 'value': '6.1'}, {'id': 5095419197, 'qualifierId': 213, 'value': '4.14'}, {'id': 5095419193, 'qualifierId': 141, 'value': '83.3'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;27,1;6,1;83,3;;4,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,1;83,3;;;;;;;;0;52;29;Austin II;3149;FW;1,0
2699340743;459;3;2;52;31;cbip96wzs3jc2xadoluhhxotl;1;34,6;73,6;2024-07-06T02:16:04.164Z;2024-07-13T14:50:28Z;[{'id': 5095419259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419261, 'qualifierId': 286}, {'id': 5102543659, 'qualifierId': 465}, {'id': 5095419289, 'qualifierId': 233, 'value': '500'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;duliwct1pxtpqbogmv3plnc44;Take On;;;;;;;;;;;;;;;;;;;1,0;500,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;52;31;Austin II;3151;ML;1,0
2699340751;500;45;2;52;31;d0c07im4a6oj8qa7f1zlt3pqs;0;65,4;26,4;2024-07-06T02:16:04.164Z;2024-07-06T02:16:07Z;[{'id': 5095419293, 'qualifierId': 233, 'value': '459'}, {'id': 5095419287, 'qualifierId': 285}, {'id': 5095419285, 'qualifierId': 56, 'value': 'Center'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;duliwct1pxtpqbogmv3plnc44;Challenge;;;;;;;;;;;;;;;;;;;;459,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;31;Real Monarchs;3151;MC;1,0
2699340745;460;50;2;52;33;cbip96wzs3jc2xadoluhhxotl;1;36,8;74,3;2024-07-06T02:16:06.021Z;2024-07-06T02:16:09Z;[{'id': 5095419269, 'qualifierId': 286}, {'id': 5095419267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419305, 'qualifierId': 233, 'value': '501'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;duliwct1pxtpqbogmv3plnc44;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;501,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;52;33;Austin II;3153;ML;1,0
2699340755;501;7;2;52;33;d0c07im4a6oj8qa7f1zlt3pqs;1;63,2;25,7;2024-07-06T02:16:06.022Z;2024-07-13T14:50:42Z;[{'id': 5095419297, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095419299, 'qualifierId': 285}, {'id': 5102543751, 'qualifierId': 384}, {'id': 5095419301, 'qualifierId': 233, 'value': '460'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;duliwct1pxtpqbogmv3plnc44;Tackle;;;;;;;;;;;;;;;;;;;;460,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;33;Real Monarchs;3153;MC;1,0
2699340757;502;49;2;52;36;d0c07im4a6oj8qa7f1zlt3pqs;1;37,8;30,9;2024-07-06T02:16:08.819Z;2024-07-06T02:16:09Z;[];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;duliwct1pxtpqbogmv3plnc44;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;52;36;Real Monarchs;3156;DL;1,0
2699340765;503;1;2;52;39;d0c07im4a6oj8qa7f1zlt3pqs;1;33,8;33,6;2024-07-06T02:16:11.889Z;2024-07-06T02:16:13Z;[{'id': 5095419349, 'qualifierId': 140, 'value': '45.1'}, {'id': 5095419351, 'qualifierId': 141, 'value': '36.6'}, {'id': 5095419353, 'qualifierId': 212, 'value': '12.0'}, {'id': 5095419347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095419355, 'qualifierId': 213, 'value': '0.17'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;duliwct1pxtpqbogmv3plnc44;Pass;;;;;;;;;;45,1;12,0;36,6;;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,1;36,6;;;;;;;;0;52;39;Real Monarchs;3159;DL;1,0
