id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_KickOff;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_IntendedTackleTarget;value_DeletedEventType;value_Chipped;value_TakeOnOvertake;value_BlockedPass;value_TouchTypeControl;value_LayOff;value_Cross;value_RightFooted;value_OutSwinger;value_MediumGkIntervention;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_InSwinger;value_Head;value_Shove/Push;value_Left;value_Assist;value_CornerTaken;value_IntentionalAssist;value_GkX;value_Blocked;value_GoalmouthZ;value_GoalmouthY;value_BlockedY;value_GkY;value_BlockedX;value_LeftFooted;value_RelatedEventId;value_FromCorner;value_BoxLeft;value_Assisted;value_LowCentre;value_DefBlock;value_FirstTouch;value_BoxCentre;value_LowLeft;value_NotAssisted;value_NotVisible;value_Defensive1V1;value_ShirtPull/Holding;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_OtherObstacle;value_BallHitsReferee;value_Overrun;value_RegularPlay;value_KeeperThrow;value_PullBack;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LastLine;value_Right;value_Volley;value_High;value_Strong;value_TacticalFoul;value_YellowCard;value_LowRight;value_IndividualPlay;value_FastBreak;value_InjuredPlayerId;value_Injury;value_BlockedCross;value_NotPastGoalLine;value_Weak;value_CloseRight;value_BoxDeepRight;value_Unchallenged;value_LowGkIntervention;value_Minutes;value_EndType;value_FlickOn;value_OutOfBoxCentre;value_IncorrectOutOfPlayDecision;value_FreeKick;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_HighLeft;value_SwerveLeft;value_BoxDeepLeft;value_CloseLeft;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_OverhitCross;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_MisHit;value_GkHoof;value_SwerveRight;value_Standing;value_Collected;value_Hands;value_SixYardBlocked;value_OutOfBoxDeepLeft;value_OutOnSideline;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698105713;483;1;2;45;2;cbip96wzs3jc2xadoluhhxotl;0;32,1;56,9;2024-06-27T04:07:30.970Z;2024-06-29T12:59:08Z;[{'id': 5088599261, 'qualifierId': 1}, {'id': 5088599255, 'qualifierId': 141, 'value': '18.0'}, {'id': 5088599251, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088599259, 'qualifierId': 213, 'value': '5.59'}, {'id': 5090163555, 'qualifierId': 157}, {'id': 5088599253, 'qualifierId': 140, 'value': '62.7'}, {'id': 5088599257, 'qualifierId': 212, 'value': '41.6'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;62,7;;18,0;;41,6;5,59;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,7;18,0;;;;;;;0;0;45;2;Tacoma Defiance;2702;DL;1,0
2698105715;484;44;2;45;5;cbip96wzs3jc2xadoluhhxotl;1;64,5;19,4;2024-06-27T04:07:34.026Z;2024-06-27T04:11:19Z;[{'id': 5088599265, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088599267, 'qualifierId': 286}, {'id': 5088599307, 'qualifierId': 233, 'value': '419'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;dnplyc5v8gc8dduvix1v3au50;Aerial;;;;;;;;;;;;;;;;;;419,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;45;5;Tacoma Defiance;2705;MR;1,0
2698105717;419;44;2;45;5;5icuo8utnztpsd9l03gdd68dl;0;35,5;80,6;2024-06-27T04:07:34.027Z;2024-06-27T04:07:55Z;[{'id': 5088599311, 'qualifierId': 233, 'value': '484'}, {'id': 5088599269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599271, 'qualifierId': 285}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Aerial;;;;;;;;;;;;;;;;;;484,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;5;Real Monarchs;2705;AML;1,0
2698105863;530;1;2;45;5;cbip96wzs3jc2xadoluhhxotl;0;59,8;19,7;2024-06-27T04:07:34.634Z;2024-06-29T14:26:36Z;[{'id': 5088600053, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088600061, 'qualifierId': 213, 'value': '6.16'}, {'id': 5088600051, 'qualifierId': 168}, {'id': 5088600055, 'qualifierId': 140, 'value': '62.4'}, {'id': 5088600057, 'qualifierId': 141, 'value': '19.2'}, {'id': 5088600049, 'qualifierId': 3}, {'id': 5088600059, 'qualifierId': 212, 'value': '2.8'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;62,4;;19,2;;2,8;6,16;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,4;19,2;;;;;;;0;0;45;5;Tacoma Defiance;2705;MR;1,0
2698105719;420;61;2;45;9;5icuo8utnztpsd9l03gdd68dl;1;34,7;80,2;2024-06-27T04:07:37.746Z;2024-06-27T04:07:37Z;[{'id': 5088599273, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;9;Real Monarchs;2709;AML;1,0
2698105721;421;5;2;45;10;5icuo8utnztpsd9l03gdd68dl;0;43,3;101,0;2024-06-27T04:07:38.795Z;2024-06-27T05:10:26Z;[{'id': 5088599275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599287, 'qualifierId': 233, 'value': '485'}, {'id': 5088599277, 'qualifierId': 347}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dnplyc5v8gc8dduvix1v3au50;Out;;;;;;;;;;;;;;;;;;485,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;10;Real Monarchs;2710;AML;1,0
2698105723;485;5;2;45;10;cbip96wzs3jc2xadoluhhxotl;1;56,7;-1,0;2024-06-27T04:07:38.795Z;2024-06-27T04:07:55Z;[{'id': 5088599283, 'qualifierId': 233, 'value': '421'}, {'id': 5088599279, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088599281, 'qualifierId': 347}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;dnplyc5v8gc8dduvix1v3au50;Out;;;;;;;;;;;;;;;;;;421,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;45;10;Tacoma Defiance;2710;MR;1,0
2698105725;486;1;2;45;14;cbip96wzs3jc2xadoluhhxotl;1;49,1;0,0;2024-06-27T04:07:43.578Z;2024-06-27T04:07:51Z;[{'id': 5088599293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599297, 'qualifierId': 141, 'value': '28.9'}, {'id': 5088599301, 'qualifierId': 213, 'value': '2.13'}, {'id': 5088599295, 'qualifierId': 140, 'value': '36.5'}, {'id': 5088599291, 'qualifierId': 107}, {'id': 5088599303, 'qualifierId': 1}, {'id': 5088599299, 'qualifierId': 212, 'value': '24.8'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;36,5;;28,9;;24,8;2,13;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,5;28,9;;;;;;;0;0;45;14;Tacoma Defiance;2714;DR;1,0
2698105727;487;1;2;45;22;cbip96wzs3jc2xadoluhhxotl;1;33,5;53,6;2024-06-27T04:07:51.178Z;2024-06-27T04:07:55Z;[{'id': 5088599323, 'qualifierId': 213, 'value': '4.62'}, {'id': 5088599317, 'qualifierId': 140, 'value': '31.9'}, {'id': 5088599315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599319, 'qualifierId': 141, 'value': '27.1'}, {'id': 5088599321, 'qualifierId': 212, 'value': '18.1'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;31,9;;27,1;;18,1;4,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;31,9;27,1;;;;;;;0;0;45;22;Tacoma Defiance;2722;DL;1,0
2698105729;488;1;2;45;26;cbip96wzs3jc2xadoluhhxotl;1;39,1;21,0;2024-06-27T04:07:55.449Z;2024-06-27T04:07:57Z;[{'id': 5088599333, 'qualifierId': 212, 'value': '11.2'}, {'id': 5088599329, 'qualifierId': 140, 'value': '45.7'}, {'id': 5088599327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599335, 'qualifierId': 213, 'value': '0.90'}, {'id': 5088599331, 'qualifierId': 141, 'value': '33.9'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;45,7;;33,9;;11,2;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;45,7;33,9;;;;;;;0;0;45;26;Tacoma Defiance;2726;MC;1,0
2698105731;489;1;2;45;28;cbip96wzs3jc2xadoluhhxotl;1;45,0;29,7;2024-06-27T04:07:57.498Z;2024-06-27T04:08:02Z;[{'id': 5088599347, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088599351, 'qualifierId': 141, 'value': '13.2'}, {'id': 5088599355, 'qualifierId': 213, 'value': '5.77'}, {'id': 5088599349, 'qualifierId': 140, 'value': '63.9'}, {'id': 5088599353, 'qualifierId': 212, 'value': '22.8'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;63,9;;13,2;;22,8;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;63,9;13,2;;;;;;;0;0;45;28;Tacoma Defiance;2728;MC;1,0
2698105733;490;1;2;45;33;cbip96wzs3jc2xadoluhhxotl;1;63,9;13,2;2024-06-27T04:08:02.281Z;2024-06-27T04:08:03Z;[{'id': 5088599363, 'qualifierId': 141, 'value': '7.0'}, {'id': 5088599365, 'qualifierId': 212, 'value': '11.7'}, {'id': 5088599361, 'qualifierId': 140, 'value': '74.3'}, {'id': 5088599367, 'qualifierId': 213, 'value': '5.91'}, {'id': 5088599359, 'qualifierId': 56, 'value': 'Right'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;74,3;;7,0;;11,7;5,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;74,3;7,0;;;;;;;0;0;45;33;Tacoma Defiance;2733;ML;1,0
2698105735;491;1;2;45;34;cbip96wzs3jc2xadoluhhxotl;1;74,3;7,0;2024-06-27T04:08:03.610Z;2024-06-27T04:08:05Z;[{'id': 5088599371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599375, 'qualifierId': 141, 'value': '22.8'}, {'id': 5088599373, 'qualifierId': 140, 'value': '64.1'}, {'id': 5088599379, 'qualifierId': 213, 'value': '2.35'}, {'id': 5088599377, 'qualifierId': 212, 'value': '15.2'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;64,1;;22,8;;15,2;2,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;64,1;22,8;;;;;;;0;0;45;34;Tacoma Defiance;2734;MR;1,0
2698105737;492;1;2;45;36;cbip96wzs3jc2xadoluhhxotl;0;64,1;22,8;2024-06-27T04:08:04.858Z;2024-06-27T04:08:05Z;[{'id': 5088599383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599391, 'qualifierId': 213, 'value': '0.80'}, {'id': 5088599385, 'qualifierId': 140, 'value': '65.1'}, {'id': 5088599387, 'qualifierId': 141, 'value': '24.4'}, {'id': 5088599389, 'qualifierId': 212, 'value': '1.5'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;65,1;;24,4;;1,5;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;65,1;24,4;;;;;;;0;0;45;36;Tacoma Defiance;2736;MC;1,0
2698105739;422;61;2;45;37;5icuo8utnztpsd9l03gdd68dl;1;31,9;64,3;2024-06-27T04:08:06.437Z;2024-06-27T04:08:06Z;[{'id': 5088599393, 'qualifierId': 56, 'value': 'Back'}];errrv56acc41z74f8kumo7qlm;D. Leyva;;;dnplyc5v8gc8dduvix1v3au50;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;37;Real Monarchs;2737;MC;1,0
2698105741;493;3;2;45;38;cbip96wzs3jc2xadoluhhxotl;0;68,9;38,4;2024-06-27T04:08:06.890Z;2024-06-29T12:59:50Z;[{'id': 5088599407, 'qualifierId': 233, 'value': '423'}, {'id': 5090164561, 'qualifierId': 465}, {'id': 5088599397, 'qualifierId': 286}, {'id': 5088599395, 'qualifierId': 56, 'value': 'Center'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;dnplyc5v8gc8dduvix1v3au50;Take On;;;;;;;;;;;;;;;;;;423,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;45;38;Tacoma Defiance;2738;FW;1,0
2698105743;423;7;2;45;38;5icuo8utnztpsd9l03gdd68dl;0;31,1;61,6;2024-06-27T04:08:06.891Z;2024-06-29T12:59:57Z;[{'id': 5090164799, 'qualifierId': 385}, {'id': 5088599401, 'qualifierId': 285}, {'id': 5088599403, 'qualifierId': 233, 'value': '493'}, {'id': 5088599399, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;dnplyc5v8gc8dduvix1v3au50;Tackle;;;;;;;;;;;;;;;;;;493,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;38;Real Monarchs;2738;DL;1,0
2698105745;424;45;2;45;40;5icuo8utnztpsd9l03gdd68dl;0;35,8;38,2;2024-06-27T04:08:09.041Z;2024-06-27T04:08:11Z;[{'id': 5088599411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088599413, 'qualifierId': 285}, {'id': 5088599425, 'qualifierId': 233, 'value': '494'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;dnplyc5v8gc8dduvix1v3au50;Challenge;;;;;;;;;;;;;;;;;;494,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;40;Real Monarchs;2740;AMR;1,0
2698105747;494;3;2;45;40;cbip96wzs3jc2xadoluhhxotl;1;64,2;61,8;2024-06-27T04:08:09.041Z;2024-06-29T13:00:02Z;[{'id': 5090164959, 'qualifierId': 465}, {'id': 5088599415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599417, 'qualifierId': 286}, {'id': 5088599419, 'qualifierId': 233, 'value': '424'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;dnplyc5v8gc8dduvix1v3au50;Take On;;;;;;;;;;;;;;;;;;424,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;45;40;Tacoma Defiance;2740;MC;1,0
2698105749;495;1;2;45;41;cbip96wzs3jc2xadoluhhxotl;1;65,2;72,1;2024-06-27T04:08:10.330Z;2024-06-27T04:08:13Z;[{'id': 5088599435, 'qualifierId': 213, 'value': '1.00'}, {'id': 5088599427, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088599431, 'qualifierId': 141, 'value': '95.3'}, {'id': 5088599429, 'qualifierId': 140, 'value': '74.8'}, {'id': 5088599433, 'qualifierId': 212, 'value': '18.7'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;74,8;;95,3;;18,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;74,8;95,3;;;;;;;0;0;45;41;Tacoma Defiance;2741;MC;1,0
2698105751;496;1;2;45;44;cbip96wzs3jc2xadoluhhxotl;1;74,6;94,8;2024-06-27T04:08:13.146Z;2024-06-27T04:08:15Z;[{'id': 5088599447, 'qualifierId': 213, 'value': '3.71'}, {'id': 5088599443, 'qualifierId': 141, 'value': '86.6'}, {'id': 5088599439, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088599441, 'qualifierId': 140, 'value': '66.3'}, {'id': 5088599445, 'qualifierId': 212, 'value': '10.3'}];asy97zdxk0352toy38huzk222;T. Silva;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;66,3;;86,6;;10,3;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;66,3;86,6;;;;;;;0;0;45;44;Tacoma Defiance;2744;DC;1,0
2698105753;497;1;2;45;46;cbip96wzs3jc2xadoluhhxotl;1;67,1;84,5;2024-06-27T04:08:15.627Z;2024-06-27T04:08:20Z;[{'id': 5088599465, 'qualifierId': 1}, {'id': 5088599461, 'qualifierId': 212, 'value': '47.6'}, {'id': 5088599455, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088599451, 'qualifierId': 155}, {'id': 5088599459, 'qualifierId': 141, 'value': '16.8'}, {'id': 5088599453, 'qualifierId': 196}, {'id': 5088599463, 'qualifierId': 213, 'value': '4.97'}, {'id': 5088599457, 'qualifierId': 140, 'value': '78.7'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;78,7;;16,8;;47,6;4,97;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;78,7;16,8;;;;;;;0;0;45;46;Tacoma Defiance;2746;MC;1,0
2698105755;498;1;2;45;52;cbip96wzs3jc2xadoluhhxotl;1;80,5;17,7;2024-06-27T04:08:20.843Z;2024-06-27T04:08:23Z;[{'id': 5088599469, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599477, 'qualifierId': 213, 'value': '0.92'}, {'id': 5088599473, 'qualifierId': 141, 'value': '30.9'}, {'id': 5088599471, 'qualifierId': 140, 'value': '87.0'}, {'id': 5088599475, 'qualifierId': 212, 'value': '11.3'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;87,0;;30,9;;11,3;0,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;87,0;30,9;;;;;;;0;0;45;52;Tacoma Defiance;2752;MR;1,0
2698105757;499;1;2;45;54;cbip96wzs3jc2xadoluhhxotl;0;87,0;30,9;2024-06-27T04:08:22.922Z;2024-06-27T04:08:26Z;[{'id': 5088599489, 'qualifierId': 213, 'value': '0.09'}, {'id': 5088599487, 'qualifierId': 212, 'value': '15.0'}, {'id': 5088599481, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088599485, 'qualifierId': 141, 'value': '32.8'}, {'id': 5088599483, 'qualifierId': 140, 'value': '100.0'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;dnplyc5v8gc8dduvix1v3au50;Pass;;;;;;;;;;100,0;;32,8;;15,0;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;100,0;32,8;;;;;;;0;0;45;54;Tacoma Defiance;2754;ML;1,0
2698105761;425;56;2;45;57;5icuo8utnztpsd9l03gdd68dl;1;2,9;69,3;2024-06-27T04:08:26.229Z;2024-06-27T04:08:26Z;[{'id': 5088599495, 'qualifierId': 56, 'value': 'Back'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;dnplyc5v8gc8dduvix1v3au50;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;45;57;Real Monarchs;2757;DC;1,0
