id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_DeletedEventType;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_Right;value_RightFooted;value_OutSwinger;value_CornerTaken;value_Cross;value_Chipped;value_Head;value_GoalmouthZ;value_Volley;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_BlockedX;value_LeftFooted;value_FirstTouch;value_BlockedY;value_LowRight;value_Blocked;value_NotAssisted;value_GkY;value_FromCorner;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_TouchTypeControl;value_PlayersCaughtOffside;value_FreeKickTaken;value_Direct;value_Assist;value_RelatedEventId;value_LowLeft;value_Assisted;value_IndividualPlay;value_RegularPlay;value_LowGkIntervention;value_Collected;value_Stooping;value_Hands;value_KeeperThrow;value_Foul;value_Shove/Push;value_InSwinger;value_SetPiece;value_NotPastGoalLine;value_TakeOnSpace;value_ShirtPull/Holding;value_DrivenCross;value_Straight;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_High;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_OtherObstacle;value_NotVisible;value_OverhitCross;value_BlockedPass;value_SwitchOfPlay;value_LayOff;value_LowCentre;value_GkKickFromHands;value_IntendedTackleTarget;value_ParriedSafe;value_Diving;value_MediumGkIntervention;value_HitWoodwork;value_AttemptedTackle;value_ThroughBall;value_HighCentre;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_YellowCard;value_TacticalFoul;value_Dissent;value_Indirect;value_SixYardBlocked;value_BlockedCross;value_BoxRight;value_AerialFoul;value_RefereeDelay;value_OtherReason;value_Argument;value_GkHoof;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepRight;value_RecklessOffence;value_OwnPlayer;value_OwnShotBlocked;value_CloseRight;value_OutOfBoxRight;value_FreeKick;value_CloseLeft;value_SmallBoxRight;value_CloseHigh;value_Overrun;value_InjuredPlayerId;value_Injury;value_HighGkIntervention;value_Weak;value_CoachId;value_OverArm;value_SmallBoxLeft;value_ParriedDanger;value_Deflection;value_GoesToExtraTime;value_HighRight;value_BoxLeft;value_OtherBodyPart;value_TempMissed;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2739636167;497;1;2;66;39;1zgjjyruyufrkh4xjvryqsb1i;0;32,0;13,1;2024-10-26T22:29:19.313Z;2024-10-26T22:29:20Z;[{'id': 5316619579, 'qualifierId': 213, 'value': '0.03'}, {'id': 5316619567, 'qualifierId': 157}, {'id': 5316619581, 'qualifierId': 1}, {'id': 5316619571, 'qualifierId': 140, 'value': '55.1'}, {'id': 5316619569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5316619575, 'qualifierId': 141, 'value': '14.2'}, {'id': 5316619577, 'qualifierId': 212, 'value': '24.3'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;24,3;14,2;0,03;;;55,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;55,1;14,2;;;;;;;;0;66;39;Crown Legacy;3999;DMC;1,0
2739636181;535;1;2;66;40;6ubc4y1v6hr63mca7ica4hp90;1;46,7;86,2;2024-10-26T22:29:20.349Z;2024-10-26T22:29:22Z;[{'id': 5316619631, 'qualifierId': 212, 'value': '14.0'}, {'id': 5316619627, 'qualifierId': 140, 'value': '58.8'}, {'id': 5316619633, 'qualifierId': 213, 'value': '0.44'}, {'id': 5316619625, 'qualifierId': 56, 'value': 'Left'}, {'id': 5316619629, 'qualifierId': 141, 'value': '95.0'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;14,0;95,0;0,44;;;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,8;95,0;;;;;;;;0;66;40;Philadelphia Union II;4000;DC;1,0
2739636187;536;49;2;66;42;6ubc4y1v6hr63mca7ica4hp90;1;59,5;93,5;2024-10-26T22:29:22.045Z;2024-10-26T22:29:22Z;[];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;chvdnuoe6g7q6vg7hlhf4r5sk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;66;42;Philadelphia Union II;4002;Sub;1,0
2739636189;537;1;2;66;42;6ubc4y1v6hr63mca7ica4hp90;1;59,9;92,9;2024-10-26T22:29:22.779Z;2024-10-26T22:29:23Z;[{'id': 5316619667, 'qualifierId': 56, 'value': 'Left'}, {'id': 5316619675, 'qualifierId': 213, 'value': '4.79'}, {'id': 5316619673, 'qualifierId': 212, 'value': '7.0'}, {'id': 5316619669, 'qualifierId': 140, 'value': '60.4'}, {'id': 5316619671, 'qualifierId': 141, 'value': '82.6'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;7,0;82,6;4,79;;;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;60,4;82,6;;;;;;;;0;66;42;Philadelphia Union II;4002;Sub;1,0
2739636201;538;1;2;66;43;6ubc4y1v6hr63mca7ica4hp90;1;60,4;82,6;2024-10-26T22:29:23.644Z;2024-10-26T22:29:25Z;[{'id': 5316619765, 'qualifierId': 140, 'value': '46.6'}, {'id': 5316619771, 'qualifierId': 213, 'value': '2.69'}, {'id': 5316619769, 'qualifierId': 212, 'value': '16.1'}, {'id': 5316619767, 'qualifierId': 141, 'value': '92.9'}, {'id': 5316619763, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;16,1;92,9;2,69;;;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,6;92,9;;;;;;;;0;66;43;Philadelphia Union II;4003;MC;1,0
2739636243;539;1;2;66;45;6ubc4y1v6hr63mca7ica4hp90;1;46,6;92,9;2024-10-26T22:29:25.163Z;2024-10-26T22:29:31Z;[{'id': 5316619963, 'qualifierId': 141, 'value': '72.6'}, {'id': 5316619959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316619967, 'qualifierId': 213, 'value': '3.79'}, {'id': 5316619961, 'qualifierId': 140, 'value': '29.4'}, {'id': 5316619965, 'qualifierId': 212, 'value': '22.7'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;22,7;72,6;3,79;;;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,4;72,6;;;;;;;;0;66;45;Philadelphia Union II;4005;DC;1,0
2739636265;540;1;2;66;51;6ubc4y1v6hr63mca7ica4hp90;1;29,9;66,6;2024-10-26T22:29:31.595Z;2024-10-26T22:29:33Z;[{'id': 5316620051, 'qualifierId': 140, 'value': '29.7'}, {'id': 5316620055, 'qualifierId': 212, 'value': '20.3'}, {'id': 5316620057, 'qualifierId': 213, 'value': '4.70'}, {'id': 5316620049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316620053, 'qualifierId': 141, 'value': '36.7'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;20,3;36,7;4,7;;;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,7;36,7;;;;;;;;0;66;51;Philadelphia Union II;4011;DC;1,0
2739636297;541;1;2;66;53;6ubc4y1v6hr63mca7ica4hp90;1;30,9;35,1;2024-10-26T22:29:33.787Z;2024-10-26T22:29:40Z;[{'id': 5316620221, 'qualifierId': 213, 'value': '6.20'}, {'id': 5316620211, 'qualifierId': 140, 'value': '44.6'}, {'id': 5316620217, 'qualifierId': 212, 'value': '14.4'}, {'id': 5316620209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316620215, 'qualifierId': 141, 'value': '33.4'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;14,4;33,4;6,2;;;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;44,6;33,4;;;;;;;;0;66;53;Philadelphia Union II;4013;DL;1,0
2739636305;542;1;2;67;0;6ubc4y1v6hr63mca7ica4hp90;0;40,2;15,9;2024-10-26T22:29:40.716Z;2024-10-26T22:29:42Z;[{'id': 5316620289, 'qualifierId': 140, 'value': '58.8'}, {'id': 5316620291, 'qualifierId': 141, 'value': '0.0'}, {'id': 5316620293, 'qualifierId': 212, 'value': '22.9'}, {'id': 5316620285, 'qualifierId': 155}, {'id': 5316620295, 'qualifierId': 213, 'value': '5.74'}, {'id': 5316620287, 'qualifierId': 56, 'value': 'Right'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;22,9;0,0;5,74;;;58,8;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,8;0,0;;;;;;;;0;67;0;Philadelphia Union II;4020;FWR;1,0
2739636435;498;5;2;67;2;1zgjjyruyufrkh4xjvryqsb1i;1;38,5;101,3;2024-10-26T22:29:42.238Z;2024-10-26T22:39:07Z;[{'id': 5316621015, 'qualifierId': 233, 'value': '543'}, {'id': 5316621003, 'qualifierId': 347}, {'id': 5316621001, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;chvdnuoe6g7q6vg7hlhf4r5sk;Out;;;;;;;;;;;;;;;;;;;;;543,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;67;2;Crown Legacy;4022;DMC;1,0
2739636307;543;5;2;67;2;6ubc4y1v6hr63mca7ica4hp90;0;61,5;-1,3;2024-10-26T22:29:42.238Z;2024-10-26T22:39:08Z;[{'id': 5316621023, 'qualifierId': 233, 'value': '498'}, {'id': 5316620299, 'qualifierId': 347}, {'id': 5316620297, 'qualifierId': 56, 'value': 'Right'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;chvdnuoe6g7q6vg7hlhf4r5sk;Out;;;;;;;;;;;;;;;;;;;;;498,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;2;Philadelphia Union II;4022;FWR;1,0
2739636439;544;18;2;67;18;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-26T22:29:58.702Z;2024-10-31T19:03:19Z;[{'id': 5316621059, 'qualifierId': 42}, {'id': 5316621063, 'qualifierId': 59, 'value': '60'}, {'id': 5316621061, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5316621131, 'qualifierId': 55, 'value': '545'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;chvdnuoe6g7q6vg7hlhf4r5sk;Player off;;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;545,0;f12wt1v2qf2siv8p6q6x2bxuc;;0;67;18;Philadelphia Union II;4038;MC;1,0
2739636445;545;19;2;67;18;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-26T22:29:58.703Z;2024-10-31T23:01:16Z;[{'id': 5316621083, 'qualifierId': 42}, {'id': 5316621095, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5316621087, 'qualifierId': 145, 'value': '7'}, {'id': 5316621091, 'qualifierId': 292, 'value': '6'}, {'id': 5316621089, 'qualifierId': 59, 'value': '68'}, {'id': 5316621097, 'qualifierId': 55, 'value': '544'}, {'id': 5316621093, 'qualifierId': 293, 'value': '4'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;chvdnuoe6g7q6vg7hlhf4r5sk;Player on;;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;7,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;544,0;9qhpi9y9iujvkbocafhgrj04q;;0;67;18;Philadelphia Union II;4038;Sub;1,0
2739636519;499;1;2;67;29;1zgjjyruyufrkh4xjvryqsb1i;0;36,6;100,0;2024-10-26T22:30:09.499Z;2024-10-31T19:03:34Z;[{'id': 5316621491, 'qualifierId': 140, 'value': '76.6'}, {'id': 5316621497, 'qualifierId': 213, 'value': '6.04'}, {'id': 5316621489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5316621493, 'qualifierId': 141, 'value': '85.2'}, {'id': 5316621495, 'qualifierId': 212, 'value': '43.3'}, {'id': 5316621499, 'qualifierId': 1}, {'id': 5316621487, 'qualifierId': 107}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;43,3;85,2;6,04;;;76,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;76,6;85,2;;;;;;;;0;67;29;Crown Legacy;4049;DC;1,0
2739636531;546;1;2;67;32;6ubc4y1v6hr63mca7ica4hp90;0;34,9;17,9;2024-10-26T22:30:12.507Z;2024-10-26T22:30:17Z;[{'id': 5316621551, 'qualifierId': 140, 'value': '39.7'}, {'id': 5316621557, 'qualifierId': 213, 'value': '0.05'}, {'id': 5316621553, 'qualifierId': 141, 'value': '18.3'}, {'id': 5316621549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316621547, 'qualifierId': 3}, {'id': 5316621555, 'qualifierId': 212, 'value': '5.0'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;5,0;18,3;0,05;;;39,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;39,7;18,3;;;;;;;;0;67;32;Philadelphia Union II;4052;DR;1,0
2739636523;500;44;2;67;33;1zgjjyruyufrkh4xjvryqsb1i;1;62,6;85,4;2024-10-26T22:30:13.284Z;2024-10-31T19:04:02Z;[{'id': 5316621617, 'qualifierId': 233, 'value': '547'}, {'id': 5316621509, 'qualifierId': 286}, {'id': 5316621507, 'qualifierId': 56, 'value': 'Left'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;chvdnuoe6g7q6vg7hlhf4r5sk;Aerial;;;;;;;;;;;;;;;;;;;;1,0;547,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;67;33;Crown Legacy;4053;FW;1,0
2739636537;547;44;2;67;33;6ubc4y1v6hr63mca7ica4hp90;0;37,4;14,6;2024-10-26T22:30:13.285Z;2024-10-31T19:04:07Z;[{'id': 5316621577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316621623, 'qualifierId': 233, 'value': '500'}, {'id': 5316621579, 'qualifierId': 285}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;chvdnuoe6g7q6vg7hlhf4r5sk;Aerial;;;;;;;;;;;;;;;;;;;;;500,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;33;Philadelphia Union II;4053;MC;1,0
2739636525;501;1;2;67;33;1zgjjyruyufrkh4xjvryqsb1i;0;66,4;91,5;2024-10-26T22:30:13.523Z;2024-10-31T19:04:10Z;[{'id': 5316621519, 'qualifierId': 212, 'value': '3.7'}, {'id': 5316621513, 'qualifierId': 56, 'value': 'Left'}, {'id': 5316621521, 'qualifierId': 213, 'value': '1.60'}, {'id': 5316621511, 'qualifierId': 3}, {'id': 5316621517, 'qualifierId': 141, 'value': '96.9'}, {'id': 5316621515, 'qualifierId': 140, 'value': '66.3'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;3,7;96,9;1,6;;;66,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;66,3;96,9;;;;;;;;0;67;33;Crown Legacy;4053;FW;1,0
2741955643;1108;1;2;67;34;6ubc4y1v6hr63mca7ica4hp90;0;28,5;8,4;2024-10-26T22:30:14.770Z;2024-10-31T19:04:31Z;[{'id': 5329401467, 'qualifierId': 141, 'value': '34.9'}, {'id': 5329401461, 'qualifierId': 157}, {'id': 5329401463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5329401473, 'qualifierId': 1}, {'id': 5329401465, 'qualifierId': 140, 'value': '58.2'}, {'id': 5329401469, 'qualifierId': 212, 'value': '36.0'}, {'id': 5329401471, 'qualifierId': 213, 'value': '0.52'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;36,0;34,9;0,52;;;58,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;58,2;34,9;;;;;;;;0;67;34;Philadelphia Union II;4054;DR;1,0
2739636571;502;44;2;67;39;1zgjjyruyufrkh4xjvryqsb1i;1;36,4;59,2;2024-10-26T22:30:19.387Z;2024-10-27T00:41:12Z;[{'id': 5316621757, 'qualifierId': 233, 'value': '548'}, {'id': 5316621745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316621747, 'qualifierId': 285}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;chvdnuoe6g7q6vg7hlhf4r5sk;Aerial;;;;;;;;;;;;;;;;;;;;;548,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;67;39;Crown Legacy;4059;DL;1,0
2739636559;548;44;2;67;39;6ubc4y1v6hr63mca7ica4hp90;0;63,6;40,8;2024-10-26T22:30:19.388Z;2024-10-27T00:41:12Z;[{'id': 5316621673, 'qualifierId': 286}, {'id': 5316621783, 'qualifierId': 233, 'value': '502'}, {'id': 5316621671, 'qualifierId': 56, 'value': 'Center'}];4dri4lv9b4w3mz8aj3329qjh0;I. Toklomati;;;chvdnuoe6g7q6vg7hlhf4r5sk;Aerial;;;;;;;;;;;;;;;;;;;;1,0;502,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;39;Philadelphia Union II;4059;FW;1,0
2739636585;503;1;2;67;39;1zgjjyruyufrkh4xjvryqsb1i;0;37,3;54,3;2024-10-26T22:30:19.708Z;2024-10-31T19:04:38Z;[{'id': 5316621793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5316621799, 'qualifierId': 212, 'value': '6.8'}, {'id': 5316621801, 'qualifierId': 213, 'value': '6.12'}, {'id': 5316621797, 'qualifierId': 141, 'value': '52.7'}, {'id': 5316621795, 'qualifierId': 140, 'value': '43.7'}, {'id': 5316621791, 'qualifierId': 3}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;chvdnuoe6g7q6vg7hlhf4r5sk;Pass;;;;;;;;;;6,8;52,7;6,12;;;43,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;43,7;52,7;;;;;;;;0;67;39;Crown Legacy;4059;DL;1,0
2739636593;549;61;2;67;42;6ubc4y1v6hr63mca7ica4hp90;0;61,3;34,6;2024-10-26T22:30:22.604Z;2024-10-26T22:30:22Z;[{'id': 5316621819, 'qualifierId': 56, 'value': 'Center'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;;chvdnuoe6g7q6vg7hlhf4r5sk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;67;42;Philadelphia Union II;4062;Sub;1,0
