id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_Resume;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_NotVisible;value_KickOff;value_Angle;value_Zone;value_DeletedEventType;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_Chipped;value_FlickOn;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_TakeOnOvertake;value_Defensive1V1;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_TouchTypeClearance;value_OutOfPlay;value_RightFooted;value_IntentionalAssist;value_Assist;value_DrivenCross;value_Straight;value_Cross;value_GkX;value_RelatedEventId;value_GkY;value_RegularPlay;value_High;value_GoalmouthZ;value_FirstTouch;value_BoxRight;value_GoalmouthY;value_Assisted;value_NextEventGoalKick;value_GoalKick;value_Low;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_TacticalFoul;value_YellowCard;value_Head;value_OutSwinger;value_LeftFooted;value_Left;value_CornerTaken;value_FromCorner;value_BlockedY;value_BlockedX;value_LowCentre;value_BoxCentre;value_Blocked;value_DefBlock;value_LowRight;value_FastBreak;value_NotAssisted;value_Hands;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Right;value_OverArm;value_Handball;value_Overrun;value_IndividualPlay;value_OutOfBoxCentre;value_ShirtPull/Holding;value_Shove/Push;value_HighRight;value_HighCentre;value_Dissent;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HitWoodwork;value_PlayersCaughtOffside;value_Indirect;value_HitRightPost;value_SwerveLeft;value_PersistentInfringement;value_HighLeft;value_FreeKick;value_ByWall;value_NotPastGoalLine;value_SwerveRight;value_PullBack;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxLeft;value_Reaching;value_InjuredPlayerId;value_Injury;value_LowLeft;value_LowGkIntervention;value_Collected;value_Stooping;value_LeadingToAttempt;value_BigChance;value_RelatedError1Id;value_CloseRight;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_Scored;value_BlockedCross;value_2NdAssist;value_ThrowInSetPiece;value_2NdAssisted;value_SmallBoxCentre;value_Volley;value_2NdRelatedEventId;value_SmallBoxLeft;value_CornerNotTaken;value_GoesToPenalties;value_Saved;value_Feet;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695925429;169;4;1;21;16;479lsfr4cwlzewpbuda3y2xv4;0;54,4;90,9;2024-06-13T23:25:19.612Z;2024-06-13T23:25:22Z;[{'id': 5076603489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076603495, 'qualifierId': 285}, {'id': 5076603493, 'qualifierId': 265}, {'id': 5076603487, 'qualifierId': 13}, {'id': 5076603491, 'qualifierId': 152}, {'id': 5076603569, 'qualifierId': 233, 'value': '208'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;208,0;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;16;Chattanooga;1276;AML;1,0
2695925501;209;1;1;21;28;cwnjxlibb02fuh0vwgvac6h45;1;48,2;9,1;2024-06-13T23:25:31.908Z;2024-06-13T23:25:34Z;[{'id': 5076603827, 'qualifierId': 152}, {'id': 5076603837, 'qualifierId': 213, 'value': '2.40'}, {'id': 5076603833, 'qualifierId': 141, 'value': '17.6'}, {'id': 5076603825, 'qualifierId': 5}, {'id': 5076603835, 'qualifierId': 212, 'value': '8.5'}, {'id': 5076603829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076603831, 'qualifierId': 140, 'value': '42.2'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;8,5;;;2,4;;;42,2;17,6;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,2;17,6;;;;;;;;0;21;28;Orlando City B;1288;DR;1,0
2695925509;210;1;1;21;31;cwnjxlibb02fuh0vwgvac6h45;0;58,0;31,9;2024-06-13T23:25:34.243Z;2024-06-13T23:25:35Z;[{'id': 5076603873, 'qualifierId': 213, 'value': '5.93'}, {'id': 5076603865, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076603867, 'qualifierId': 140, 'value': '72.1'}, {'id': 5076603871, 'qualifierId': 212, 'value': '15.8'}, {'id': 5076603869, 'qualifierId': 141, 'value': '23.9'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;15,8;;;5,93;;;72,1;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,1;23,9;;;;;;;;0;21;31;Orlando City B;1291;MC;1,0
2695925511;170;49;1;21;32;479lsfr4cwlzewpbuda3y2xv4;1;28,4;79,2;2024-06-13T23:25:36.083Z;2024-06-13T23:25:36Z;[];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;32;Chattanooga;1292;DC;1,0
2695925521;171;1;1;21;33;479lsfr4cwlzewpbuda3y2xv4;1;28,4;79,2;2024-06-13T23:25:36.236Z;2024-06-13T23:25:38Z;[{'id': 5076603909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076603917, 'qualifierId': 213, 'value': '1.49'}, {'id': 5076603915, 'qualifierId': 212, 'value': '8.0'}, {'id': 5076603913, 'qualifierId': 141, 'value': '91.0'}, {'id': 5076603911, 'qualifierId': 140, 'value': '29.0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;8,0;;;1,49;;;29,0;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;29,0;91,0;;;;;;;;0;21;33;Chattanooga;1293;DC;1,0
2695925533;172;1;1;21;34;479lsfr4cwlzewpbuda3y2xv4;1;27,5;80,5;2024-06-13T23:25:38.166Z;2024-06-13T23:25:41Z;[{'id': 5076603977, 'qualifierId': 141, 'value': '33.5'}, {'id': 5076603981, 'qualifierId': 213, 'value': '4.47'}, {'id': 5076603975, 'qualifierId': 140, 'value': '20.0'}, {'id': 5076603973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076603979, 'qualifierId': 212, 'value': '32.9'}, {'id': 5076603983, 'qualifierId': 1}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;32,9;;;4,47;;;20,0;33,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;20,0;33,5;;;;;;;;0;21;34;Chattanooga;1294;DC;1,0
2695925555;173;1;1;21;38;479lsfr4cwlzewpbuda3y2xv4;1;20,0;33,5;2024-06-13T23:25:41.612Z;2024-06-13T23:25:46Z;[{'id': 5076604101, 'qualifierId': 140, 'value': '31.4'}, {'id': 5076604099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076604105, 'qualifierId': 212, 'value': '12.0'}, {'id': 5076604103, 'qualifierId': 141, 'value': '34.5'}, {'id': 5076604107, 'qualifierId': 213, 'value': '0.06'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;12,0;;;0,06;;;31,4;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,4;34,5;;;;;;;;0;21;38;Chattanooga;1298;DR;1,0
2695925577;174;4;1;21;43;479lsfr4cwlzewpbuda3y2xv4;1;34,1;25,8;2024-06-13T23:25:46.348Z;2024-06-14T01:11:53Z;[{'id': 5076762415, 'qualifierId': 233, 'value': '211'}, {'id': 5076604997, 'qualifierId': 295}, {'id': 5076604247, 'qualifierId': 152}, {'id': 5076762419, 'qualifierId': 286}, {'id': 5076604243, 'qualifierId': 13}, {'id': 5076604245, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;211,0;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;21;43;Chattanooga;1303;AMR;1,0
2695925579;211;4;1;21;43;cwnjxlibb02fuh0vwgvac6h45;0;65,9;74,2;2024-06-13T23:25:46.349Z;2024-06-14T01:11:54Z;[{'id': 5076762421, 'qualifierId': 233, 'value': '174'}, {'id': 5076604347, 'qualifierId': 285}, {'id': 5076604339, 'qualifierId': 13}, {'id': 5076604343, 'qualifierId': 152}, {'id': 5076605083, 'qualifierId': 295}, {'id': 5076604341, 'qualifierId': 56, 'value': 'Center'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;174,0;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;21;43;Orlando City B;1303;MC;1,0
2695925627;175;1;1;21;59;479lsfr4cwlzewpbuda3y2xv4;1;33,8;25,8;2024-06-13T23:26:02.653Z;2024-06-13T23:26:06Z;[{'id': 5076604549, 'qualifierId': 140, 'value': '24.3'}, {'id': 5076604551, 'qualifierId': 141, 'value': '49.8'}, {'id': 5076604547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076604553, 'qualifierId': 212, 'value': '19.1'}, {'id': 5076604555, 'qualifierId': 213, 'value': '2.12'}, {'id': 5076604545, 'qualifierId': 152}, {'id': 5076604543, 'qualifierId': 5}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;19,1;;;2,12;;;24,3;49,8;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,3;49,8;;;;;;;;0;21;59;Chattanooga;1319;MC;1,0
2695925635;176;1;1;22;2;479lsfr4cwlzewpbuda3y2xv4;1;26,4;49,8;2024-06-13T23:26:06.004Z;2024-06-13T23:26:09Z;[{'id': 5076604631, 'qualifierId': 213, 'value': '5.05'}, {'id': 5076604627, 'qualifierId': 141, 'value': '11.4'}, {'id': 5076604629, 'qualifierId': 212, 'value': '27.7'}, {'id': 5076604623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076604625, 'qualifierId': 140, 'value': '35.2'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;27,7;;;5,05;;;35,2;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,2;11,4;;;;;;;;0;22;2;Chattanooga;1322;DC;1,0
2695925643;177;1;1;22;6;479lsfr4cwlzewpbuda3y2xv4;1;35,9;12,1;2024-06-13T23:26:09.309Z;2024-06-13T23:26:11Z;[{'id': 5076604681, 'qualifierId': 141, 'value': '19.8'}, {'id': 5076604677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076604679, 'qualifierId': 140, 'value': '25.7'}, {'id': 5076604685, 'qualifierId': 213, 'value': '2.69'}, {'id': 5076604683, 'qualifierId': 212, 'value': '11.9'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;11,9;;;2,69;;;25,7;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;25,7;19,8;;;;;;;;0;22;6;Chattanooga;1326;AMR;1,0
2695925659;178;1;1;22;8;479lsfr4cwlzewpbuda3y2xv4;1;25,7;19,8;2024-06-13T23:26:11.245Z;2024-06-13T23:26:14Z;[{'id': 5076604761, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076604769, 'qualifierId': 213, 'value': '6.20'}, {'id': 5076604767, 'qualifierId': 212, 'value': '26.0'}, {'id': 5076604765, 'qualifierId': 141, 'value': '16.6'}, {'id': 5076604763, 'qualifierId': 140, 'value': '50.4'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;26,0;;;6,2;;;50,4;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;50,4;16,6;;;;;;;;0;22;8;Chattanooga;1328;DL;1,0
2695925661;179;4;1;22;11;479lsfr4cwlzewpbuda3y2xv4;1;51,2;15,8;2024-06-13T23:26:14.548Z;2024-06-13T23:26:17Z;[{'id': 5076604785, 'qualifierId': 152}, {'id': 5076604863, 'qualifierId': 233, 'value': '212'}, {'id': 5076604783, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076604787, 'qualifierId': 286}, {'id': 5076604779, 'qualifierId': 13}, {'id': 5076604781, 'qualifierId': 294}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;212,0;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;22;11;Chattanooga;1331;DR;1,0
2695925657;212;4;1;22;11;cwnjxlibb02fuh0vwgvac6h45;0;48,8;84,2;2024-06-13T23:26:14.549Z;2024-06-13T23:26:17Z;[{'id': 5076604811, 'qualifierId': 13}, {'id': 5076604819, 'qualifierId': 285}, {'id': 5076604817, 'qualifierId': 152}, {'id': 5076604871, 'qualifierId': 233, 'value': '179'}, {'id': 5076604813, 'qualifierId': 294}, {'id': 5076604815, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;179,0;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;22;11;Orlando City B;1331;DC;1,0
2695925743;180;1;1;22;24;479lsfr4cwlzewpbuda3y2xv4;1;47,7;22,0;2024-06-13T23:26:27.790Z;2024-06-13T23:26:29Z;[{'id': 5076605259, 'qualifierId': 140, 'value': '36.0'}, {'id': 5076605261, 'qualifierId': 141, 'value': '19.0'}, {'id': 5076605265, 'qualifierId': 213, 'value': '3.31'}, {'id': 5076605255, 'qualifierId': 152}, {'id': 5076605263, 'qualifierId': 212, 'value': '12.5'}, {'id': 5076605253, 'qualifierId': 5}, {'id': 5076605257, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;12,5;;;3,31;;;36,0;19,0;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;36,0;19,0;;;;;;;;0;22;24;Chattanooga;1344;MC;1,0
2695925749;181;1;1;22;26;479lsfr4cwlzewpbuda3y2xv4;1;36,0;19,0;2024-06-13T23:26:29.630Z;2024-06-13T23:26:30Z;[{'id': 5076605297, 'qualifierId': 141, 'value': '24.6'}, {'id': 5076605301, 'qualifierId': 213, 'value': '0.34'}, {'id': 5076605293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076605295, 'qualifierId': 140, 'value': '46.4'}, {'id': 5076605299, 'qualifierId': 212, 'value': '11.6'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;11,6;;;0,34;;;46,4;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;46,4;24,6;;;;;;;;0;22;26;Chattanooga;1346;DL;1,0
2695925773;182;1;1;22;27;479lsfr4cwlzewpbuda3y2xv4;1;46,4;24,6;2024-06-13T23:26:30.622Z;2024-06-13T23:26:34Z;[{'id': 5076605459, 'qualifierId': 213, 'value': '1.80'}, {'id': 5076605451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076605461, 'qualifierId': 1}, {'id': 5076605453, 'qualifierId': 140, 'value': '38.6'}, {'id': 5076605455, 'qualifierId': 141, 'value': '75.4'}, {'id': 5076605457, 'qualifierId': 212, 'value': '35.5'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;35,5;;;1,8;;;38,6;75,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,6;75,4;;;;;;;;0;22;27;Chattanooga;1347;MC;1,0
2695925795;183;1;1;22;31;479lsfr4cwlzewpbuda3y2xv4;1;38,6;75,4;2024-06-13T23:26:34.670Z;2024-06-13T23:26:38Z;[{'id': 5076605577, 'qualifierId': 141, 'value': '95.7'}, {'id': 5076605581, 'qualifierId': 213, 'value': '0.71'}, {'id': 5076605575, 'qualifierId': 140, 'value': '54.0'}, {'id': 5076605573, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076605571, 'qualifierId': 155}, {'id': 5076605579, 'qualifierId': 212, 'value': '21.3'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;21,3;;;0,71;;;54,0;95,7;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,0;95,7;;;;;;;;0;22;31;Chattanooga;1351;MC;1,0
2695925809;184;1;1;22;35;479lsfr4cwlzewpbuda3y2xv4;1;58,1;93,6;2024-06-13T23:26:38.651Z;2024-06-13T23:26:41Z;[{'id': 5076605621, 'qualifierId': 212, 'value': '16.3'}, {'id': 5076605617, 'qualifierId': 140, 'value': '73.5'}, {'id': 5076605619, 'qualifierId': 141, 'value': '96.4'}, {'id': 5076605615, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076605623, 'qualifierId': 213, 'value': '0.12'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;16,3;;;0,12;;;73,5;96,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;73,5;96,4;;;;;;;;0;22;35;Chattanooga;1355;DC;1,0
2695925845;185;1;1;22;37;479lsfr4cwlzewpbuda3y2xv4;1;73,5;96,4;2024-06-13T23:26:40.942Z;2024-06-13T23:26:46Z;[{'id': 5076605797, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076605803, 'qualifierId': 212, 'value': '18.8'}, {'id': 5076605805, 'qualifierId': 213, 'value': '6.16'}, {'id': 5076605799, 'qualifierId': 140, 'value': '91.3'}, {'id': 5076605801, 'qualifierId': 141, 'value': '93.0'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;18,8;;;6,16;;;91,3;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;91,3;93,0;;;;;;;;0;22;37;Chattanooga;1357;AML;1,0
2695925849;186;1;1;22;42;479lsfr4cwlzewpbuda3y2xv4;0;92,0;93,4;2024-06-13T23:26:45.798Z;2024-06-13T23:26:59Z;[{'id': 5076605827, 'qualifierId': 212, 'value': '9.9'}, {'id': 5076605829, 'qualifierId': 213, 'value': '3.02'}, {'id': 5076605821, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076605825, 'qualifierId': 141, 'value': '95.2'}, {'id': 5076605823, 'qualifierId': 140, 'value': '82.6'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;9,9;;;3,02;;;82,6;95,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;82,6;95,2;;;;;;;;0;22;42;Chattanooga;1362;AMC;1,0
2695925867;213;3;1;22;46;cwnjxlibb02fuh0vwgvac6h45;0;22,6;3,2;2024-06-13T23:26:49.784Z;2024-06-19T14:14:57Z;[{'id': 5081853741, 'qualifierId': 233, 'value': '187'}, {'id': 5076605903, 'qualifierId': 285}, {'id': 5076605901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081842195, 'qualifierId': 464}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;dfe6xtgddcqowlgpwfidn1jx0;Take On;;;;;;;;;;;;;;;;;;;;187,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;22;46;Orlando City B;1366;MR;1,0
