id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_KeeperThrow;value_Chipped;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_Offensive;value_Shove/Push;value_Defensive;value_IntentionalAssist;value_Assist;value_Cross;value_FreeKickTaken;value_Right;value_GkY;value_SetPiece;value_BoxCentre;value_Assisted;value_NotPastGoalLine;value_Head;value_GoalmouthY;value_BlockedY;value_FirstTouch;value_BlockedX;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_OutOnSideline;value_DeletedEventType;value_NextEventGoalKick;value_ShirtPull/Holding;value_IntendedTackleTarget;value_LeadingToGoal;value_RightFooted;value_RelatedError1Id;value_GoalShotTimestamp;value_GoalShotGameClock;value_NotAssisted;value_KeeperTouched;value_LowCentre;value_RegularPlay;value_SmallBoxRight;value_IndividualPlay;value_AttemptedTackle;value_BlockedPass;value_SwitchOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_FromCorner;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Volley;value_CloseHigh;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_FastBreak;value_LeftFooted;value_FlickOn;value_PullBack;value_AerialFoul;value_BoxLeft;value_NotVisible;value_OutSwinger;value_CloseLeft;value_Collected;value_Hands;value_Standing;value_LowRight;value_LowLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OwnGoal;value_ThroughBall;value_HighLeft;value_HighClaim;value_HighCentre;value_Diving;value_ParriedSafe;value_Minutes;value_High;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Handball;value_CaptainChange;value_BoxRight;value_Overrun;value_GkKickFromHands;value_TacticalFoul;value_YellowCard;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SmallBoxCentre;value_BigChance;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_MisHit;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_HitWoodwork;value_HitLeftPost;value_HighRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712123581;229;44;1;26;54;8o8m08he36u0j4w08aj2iodn8;1;41,7;30,8;2024-08-24T00:32:50.782Z;2024-08-24T02:15:17Z;[{'id': 5166144343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166144345, 'qualifierId': 285}, {'id': 5166144377, 'qualifierId': 233, 'value': '266'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;266,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;26;54;New York City II;1614;FW;1,0
2712123585;266;44;1;26;54;6ddsx316t3j0z6nolrky9k4r8;0;58,3;69,2;2024-08-24T00:32:50.783Z;2024-08-24T02:15:17Z;[{'id': 5166144359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166144361, 'qualifierId': 286}, {'id': 5166144385, 'qualifierId': 233, 'value': '229'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;229,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;26;54;Chicago Fire II;1614;DC;1,0
2712123589;230;1;1;26;54;8o8m08he36u0j4w08aj2iodn8;0;36,9;28,9;2024-08-24T00:32:50.970Z;2024-08-24T00:32:51Z;[{'id': 5166144371, 'qualifierId': 141, 'value': '28.2'}, {'id': 5166144373, 'qualifierId': 212, 'value': '2.9'}, {'id': 5166144365, 'qualifierId': 168}, {'id': 5166144375, 'qualifierId': 213, 'value': '6.12'}, {'id': 5166144363, 'qualifierId': 3}, {'id': 5166144369, 'qualifierId': 140, 'value': '39.6'}, {'id': 5166144367, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;2,9;;28,2;6,12;39,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;39,6;28,2;;;;;;;;0;26;54;New York City II;1614;FW;1,0
2712123597;267;61;1;26;55;6ddsx316t3j0z6nolrky9k4r8;1;55,5;68,1;2024-08-24T00:32:51.174Z;2024-08-24T02:19:44Z;[{'id': 5166144395, 'qualifierId': 56, 'value': 'Center'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;26;55;Chicago Fire II;1615;DC;1,0
2712123647;231;1;1;26;56;8o8m08he36u0j4w08aj2iodn8;1;31,7;28,0;2024-08-24T00:32:52.626Z;2024-08-24T00:32:59Z;[{'id': 5166144615, 'qualifierId': 140, 'value': '33.3'}, {'id': 5166144617, 'qualifierId': 141, 'value': '55.2'}, {'id': 5166144611, 'qualifierId': 157}, {'id': 5166144621, 'qualifierId': 213, 'value': '1.48'}, {'id': 5166144623, 'qualifierId': 1}, {'id': 5166144619, 'qualifierId': 212, 'value': '18.6'}, {'id': 5166144613, 'qualifierId': 56, 'value': 'Back'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;18,6;;55,2;1,48;33,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,3;55,2;;;;;;;;0;26;56;New York City II;1616;DR;1,0
2712123689;232;1;1;27;3;8o8m08he36u0j4w08aj2iodn8;1;68,0;31,2;2024-08-24T00:32:59.563Z;2024-08-24T00:33:05Z;[{'id': 5166144859, 'qualifierId': 212, 'value': '13.7'}, {'id': 5166144853, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166144857, 'qualifierId': 141, 'value': '15.5'}, {'id': 5166144855, 'qualifierId': 140, 'value': '76.2'}, {'id': 5166144861, 'qualifierId': 213, 'value': '5.39'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;13,7;;15,5;5,39;76,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;76,2;15,5;;;;;;;;0;27;3;New York City II;1623;ML;1,0
2712123701;268;83;1;27;8;6ddsx316t3j0z6nolrky9k4r8;0;25,0;75,0;2024-08-24T00:33:04.246Z;2024-08-24T01:06:25Z;[{'id': 5166209937, 'qualifierId': 399, 'value': '79knhnp7bvpjomzz14k715wtm'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;etwj8o8gw0dqlz3ivjqa29gk4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;8;Chicago Fire II;1628;FWR;1,0
2712123693;233;61;1;27;9;8o8m08he36u0j4w08aj2iodn8;0;73,5;23,9;2024-08-24T00:33:05.610Z;2024-08-24T00:33:05Z;[{'id': 5166144879, 'qualifierId': 56, 'value': 'Center'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;27;9;New York City II;1629;FW;1,0
2712123711;269;49;1;27;12;6ddsx316t3j0z6nolrky9k4r8;1;28,5;71,5;2024-08-24T00:33:08.366Z;2024-08-24T00:33:08Z;[];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;12;Chicago Fire II;1632;FWR;1,0
2712123779;270;2;1;27;16;6ddsx316t3j0z6nolrky9k4r8;1;62,5;58,1;2024-08-24T00:33:12.190Z;2024-08-24T00:33:18Z;[{'id': 5166145245, 'qualifierId': 141, 'value': '61.4'}, {'id': 5166145241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166145243, 'qualifierId': 140, 'value': '81.5'}, {'id': 5166145239, 'qualifierId': 7, 'value': '3ei1s8oyub83owfxxbsygmsmi'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;etwj8o8gw0dqlz3ivjqa29gk4;Offside Pass;;;;;;;;;;;;61,4;;81,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;81,5;61,4;;;;;;;;0;27;16;Chicago Fire II;1636;FWR;1,0
2712123751;234;55;1;27;16;8o8m08he36u0j4w08aj2iodn8;1;19,0;36,7;2024-08-24T00:33:12.191Z;2024-08-24T02:00:39Z;[];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;27;16;New York City II;1636;DL;1,0
2712123873;235;1;1;27;32;8o8m08he36u0j4w08aj2iodn8;1;22,4;28,9;2024-08-24T00:33:28.937Z;2024-08-24T00:33:31Z;[{'id': 5166145797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166145803, 'qualifierId': 212, 'value': '11.0'}, {'id': 5166145793, 'qualifierId': 5}, {'id': 5166145801, 'qualifierId': 141, 'value': '41.9'}, {'id': 5166145799, 'qualifierId': 140, 'value': '28.6'}, {'id': 5166145795, 'qualifierId': 241}, {'id': 5166145805, 'qualifierId': 213, 'value': '0.94'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;11,0;;41,9;0,94;28,6;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;28,6;41,9;;;;;;;;0;27;32;New York City II;1652;DL;1,0
2712123895;236;1;1;27;35;8o8m08he36u0j4w08aj2iodn8;1;31,4;40,6;2024-08-24T00:33:31.562Z;2024-08-24T00:33:35Z;[{'id': 5166145929, 'qualifierId': 140, 'value': '41.7'}, {'id': 5166145931, 'qualifierId': 141, 'value': '26.8'}, {'id': 5166145933, 'qualifierId': 212, 'value': '14.3'}, {'id': 5166145927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166145935, 'qualifierId': 213, 'value': '5.57'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;14,3;;26,8;5,57;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;41,7;26,8;;;;;;;;0;27;35;New York City II;1655;FW;1,0
2712134745;451;83;1;27;37;6ddsx316t3j0z6nolrky9k4r8;0;58,5;75,7;2024-08-24T00:33:33.095Z;2024-08-24T01:06:05Z;[{'id': 5166209365, 'qualifierId': 399, 'value': '4agnpztnedb7ql14bo477vspg'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;37;Chicago Fire II;1657;MC;1,0
2712123899;237;61;1;27;38;8o8m08he36u0j4w08aj2iodn8;0;41,3;27,9;2024-08-24T00:33:34.999Z;2024-08-24T01:05:48Z;[{'id': 5166145945, 'qualifierId': 56, 'value': 'Back'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;27;38;New York City II;1658;MR;1,0
2712123909;271;49;1;27;40;6ddsx316t3j0z6nolrky9k4r8;1;59,0;70,2;2024-08-24T00:33:36.319Z;2024-08-24T00:33:36Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;40;Chicago Fire II;1660;MC;1,0
2712123915;272;1;1;27;41;6ddsx316t3j0z6nolrky9k4r8;1;67,6;68,8;2024-08-24T00:33:37.567Z;2024-08-24T00:33:39Z;[{'id': 5166146017, 'qualifierId': 213, 'value': '5.93'}, {'id': 5166146011, 'qualifierId': 140, 'value': '77.9'}, {'id': 5166146015, 'qualifierId': 212, 'value': '11.5'}, {'id': 5166146009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166146013, 'qualifierId': 141, 'value': '63.0'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;11,5;;63,0;5,93;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;77,9;63,0;;;;;;;;0;27;41;Chicago Fire II;1661;MC;1,0
2712123937;273;1;1;27;42;6ddsx316t3j0z6nolrky9k4r8;1;77,9;63,0;2024-08-24T00:33:38.975Z;2024-08-24T00:33:42Z;[{'id': 5166146105, 'qualifierId': 140, 'value': '87.3'}, {'id': 5166146107, 'qualifierId': 141, 'value': '81.2'}, {'id': 5166146103, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166146111, 'qualifierId': 213, 'value': '0.90'}, {'id': 5166146109, 'qualifierId': 212, 'value': '15.8'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;15,8;;81,2;0,9;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;87,3;81,2;;;;;;;;0;27;42;Chicago Fire II;1662;FW;1,0
2712123941;274;3;1;27;45;6ddsx316t3j0z6nolrky9k4r8;0;92,5;75,1;2024-08-24T00:33:42.063Z;2024-08-24T02:17:29Z;[{'id': 5166146121, 'qualifierId': 286}, {'id': 5166146151, 'qualifierId': 233, 'value': '238'}, {'id': 5166146119, 'qualifierId': 56, 'value': 'Center'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;etwj8o8gw0dqlz3ivjqa29gk4;Take On;;;;;;;;;;;;;;;;;;;;;;238,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;45;Chicago Fire II;1665;FWL;1,0
2712123943;238;7;1;27;45;8o8m08he36u0j4w08aj2iodn8;1;7,5;24,9;2024-08-24T00:33:42.064Z;2024-08-24T02:17:29Z;[{'id': 5166146135, 'qualifierId': 285}, {'id': 5166146143, 'qualifierId': 233, 'value': '274'}, {'id': 5166146133, 'qualifierId': 56, 'value': 'Back'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Tackle;;;;;;;;;;;;;;;;;;;;;;274,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;27;45;New York City II;1665;DR;1,0
2712123947;239;49;1;27;46;8o8m08he36u0j4w08aj2iodn8;1;10,3;29,4;2024-08-24T00:33:43.030Z;2024-08-24T00:33:43Z;[];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;27;46;New York City II;1666;DR;1,0
2712123977;240;1;1;27;47;8o8m08he36u0j4w08aj2iodn8;1;10,3;29,4;2024-08-24T00:33:43.218Z;2024-08-24T00:33:48Z;[{'id': 5166146263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166146269, 'qualifierId': 212, 'value': '4.5'}, {'id': 5166146267, 'qualifierId': 141, 'value': '36.0'}, {'id': 5166146271, 'qualifierId': 213, 'value': '1.55'}, {'id': 5166146265, 'qualifierId': 140, 'value': '10.4'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;4,5;;36,0;1,55;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;10,4;36,0;;;;;;;;0;27;47;New York City II;1667;DR;1,0
2712123997;241;1;1;27;49;8o8m08he36u0j4w08aj2iodn8;0;10,1;35,2;2024-08-24T00:33:45.702Z;2024-08-24T01:06:02Z;[{'id': 5166146385, 'qualifierId': 212, 'value': '21.6'}, {'id': 5166146387, 'qualifierId': 213, 'value': '5.26'}, {'id': 5166146457, 'qualifierId': 157}, {'id': 5166146381, 'qualifierId': 140, 'value': '20.8'}, {'id': 5166146379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166146459, 'qualifierId': 1}, {'id': 5166146383, 'qualifierId': 141, 'value': '8.0'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;21,6;;8,0;5,26;20,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;20,8;8,0;;;;;;;;0;27;49;New York City II;1669;DC;1,0
2712123969;275;49;1;27;51;6ddsx316t3j0z6nolrky9k4r8;1;77,0;83,9;2024-08-24T00:33:47.696Z;2024-08-24T00:33:47Z;[];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;27;51;Chicago Fire II;1671;DC;1,0
2712124007;276;1;1;27;52;6ddsx316t3j0z6nolrky9k4r8;1;81,1;83,6;2024-08-24T00:33:49.040Z;2024-08-24T00:33:53Z;[{'id': 5166146435, 'qualifierId': 141, 'value': '67.3'}, {'id': 5166146437, 'qualifierId': 212, 'value': '17.3'}, {'id': 5166146431, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166146439, 'qualifierId': 213, 'value': '3.84'}, {'id': 5166146433, 'qualifierId': 140, 'value': '68.4'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;17,3;;67,3;3,84;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;68,4;67,3;;;;;;;;0;27;52;Chicago Fire II;1672;DC;1,0
2712124017;277;1;1;27;57;6ddsx316t3j0z6nolrky9k4r8;1;67,4;58,1;2024-08-24T00:33:53.441Z;2024-08-24T00:33:57Z;[{'id': 5166146489, 'qualifierId': 213, 'value': '4.97'}, {'id': 5166146491, 'qualifierId': 1}, {'id': 5166146483, 'qualifierId': 140, 'value': '75.7'}, {'id': 5166146487, 'qualifierId': 212, 'value': '33.8'}, {'id': 5166146481, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166146485, 'qualifierId': 141, 'value': '10.0'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;33,8;;10,0;4,97;75,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;75,7;10,0;;;;;;;;0;27;57;Chicago Fire II;1677;MC;1,0
2712124029;278;1;1;28;1;6ddsx316t3j0z6nolrky9k4r8;1;75,1;4,3;2024-08-24T00:33:57.232Z;2024-08-24T00:34:00Z;[{'id': 5166146533, 'qualifierId': 141, 'value': '24.1'}, {'id': 5166146529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166146537, 'qualifierId': 213, 'value': '2.46'}, {'id': 5166146531, 'qualifierId': 140, 'value': '59.4'}, {'id': 5166146535, 'qualifierId': 212, 'value': '21.3'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;21,3;;24,1;2,46;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,4;24,1;;;;;;;;0;28;1;Chicago Fire II;1681;FWR;1,0
