id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Captain;value_TeamFormation;value_Involved;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_Zone;value_Chipped;value_SwitchOfPlay;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntentionalAssist;value_RegularPlay;value_Assist;value_GkX;value_LeftFooted;value_BigChance;value_GkY;value_GoalmouthZ;value_LowLeft;value_FirstTouch;value_GoalShotGameClock;value_GoalShotTimestamp;value_RelatedEventId;value_GoalmouthY;value_BoxCentre;value_Assisted;value_Cross;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_FastBreak;value_RightFooted;value_IndividualPlay;value_Right;value_BlockedPass;value_CaptainChange;value_NotVisible;value_OverhitCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_AttemptedTackle;value_BlockedX;value_BoxLeft;value_Blocked;value_BlockedY;value_SixYardBlocked;value_DefBlock;value_FlickOn;value_LowCentre;value_OutOfBoxCentre;value_AerialFoul;value_HeadPass;value_KeeperThrow;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_HighClaim;value_CloseRightAndHigh;value_BoxRight;value_Launch;value_CloseRight;value_SmallBoxLeft;value_HighRight;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_YellowCard;value_Dissent;value_FreeKick;value_NotAssisted;value_LayOff;value_RefereeDelay;value_DrinksBreak;value_ThroughBall;value_Volley;value_Stooping;value_OtherBodyPart;value_ParriedDanger;value_OverArm;value_Overrun;value_HitWoodwork;value_HitLeftPost;value_FollowsADribble;value_SoloRun;value_HighLeft;value_KeeperTouched;value_Minutes;value_OtherObstacle;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BlockedCross;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighCentre;value_Standing;value_Fingertip;value_CloseLeft;value_Injury;value_ShirtPull/Holding;value_GkHoof;value_35Centre;value_High;value_Feet;value_TacticalFoul;value_Collected;value_GkKickFromHands;value_RecklessOffence;value_BoxDeepRight;value_LeadingToAttempt;value_RelatedError1Id;value_OwnPlayer;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713774425;403;10;2;50;41;cwnjxlibb02fuh0vwgvac6h45;1;1,7;48,2;2024-08-26T00:15:27.240Z;2024-08-26T00:15:39Z;[{'id': 5175107149, 'qualifierId': 178}, {'id': 5175107151, 'qualifierId': 182}, {'id': 5175107281, 'qualifierId': 175}, {'id': 5175107411, 'qualifierId': 233, 'value': '489'}, {'id': 5175107153, 'qualifierId': 56, 'value': 'Back'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;evfym1jnsr5fsdj10gegj807o;Save;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;50;41;Inter Miami II;3041;GK;1,0
2713774455;404;6;2;50;44;cwnjxlibb02fuh0vwgvac6h45;0;0,0;42,0;2024-08-26T00:15:29.475Z;2024-08-26T00:16:15Z;[{'id': 5175107299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175107301, 'qualifierId': 73}, {'id': 5175108785, 'qualifierId': 233, 'value': '490'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;evfym1jnsr5fsdj10gegj807o;Corner Awarded;;;;;;;;;;;;;;;;;;;490,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;50;44;Inter Miami II;3044;GK;1,0
2713774429;490;6;2;50;44;c7c4wwva2u1vb3rr7rwava044;1;100,0;58,0;2024-08-26T00:15:29.475Z;2024-08-26T00:16:15Z;[{'id': 5175107191, 'qualifierId': 73}, {'id': 5175108767, 'qualifierId': 233, 'value': '404'}, {'id': 5175107189, 'qualifierId': 56, 'value': 'Center'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;evfym1jnsr5fsdj10gegj807o;Corner Awarded;;;;;;;;;;;;;;;;;;;404,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;50;44;Chattanooga;3044;AMR;1,0
2713774549;491;1;2;51;3;c7c4wwva2u1vb3rr7rwava044;1;99,5;99,5;2024-08-26T00:15:48.518Z;2024-08-26T00:15:54Z;[{'id': 5175107893, 'qualifierId': 212, 'value': '30.0'}, {'id': 5175107887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175107885, 'qualifierId': 6}, {'id': 5175107889, 'qualifierId': 140, 'value': '75.1'}, {'id': 5175107891, 'qualifierId': 141, 'value': '76.6'}, {'id': 5175107895, 'qualifierId': 213, 'value': '3.69'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;3,69;;76,6;75,1;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;75,1;76,6;;;;;;;0;0;51;3;Chattanooga;3063;AMC;1,0
2713774555;492;1;2;51;5;c7c4wwva2u1vb3rr7rwava044;0;75,0;76,6;2024-08-26T00:15:50.725Z;2024-08-26T00:15:52Z;[{'id': 5175107953, 'qualifierId': 212, 'value': '19.6'}, {'id': 5175107947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175107945, 'qualifierId': 155}, {'id': 5175107955, 'qualifierId': 213, 'value': '5.42'}, {'id': 5175107949, 'qualifierId': 140, 'value': '87.1'}, {'id': 5175107951, 'qualifierId': 141, 'value': '54.6'}, {'id': 5175107943, 'qualifierId': 2}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,42;;54,6;87,1;19,6;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;87,1;54,6;;;;;;;0;0;51;5;Chattanooga;3065;MC;1,0
2713774567;405;12;2;51;7;cwnjxlibb02fuh0vwgvac6h45;1;18,8;43,9;2024-08-26T00:15:52.630Z;2024-08-26T00:15:55Z;[{'id': 5175108145, 'qualifierId': 15}, {'id': 5175108039, 'qualifierId': 141, 'value': '21.0'}, {'id': 5175108041, 'qualifierId': 212, 'value': '23.2'}, {'id': 5175108043, 'qualifierId': 213, 'value': '5.55'}, {'id': 5175108037, 'qualifierId': 140, 'value': '35.2'}, {'id': 5175108035, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;evfym1jnsr5fsdj10gegj807o;Clearance;;;;;;;;;;5,55;;21,0;35,2;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;35,2;21,0;;;;;;;0;0;51;7;Inter Miami II;3067;AML;1,0
2713774597;493;1;2;51;10;c7c4wwva2u1vb3rr7rwava044;1;60,2;84,7;2024-08-26T00:15:56.004Z;2024-08-26T00:15:58Z;[{'id': 5175108213, 'qualifierId': 212, 'value': '9.1'}, {'id': 5175108209, 'qualifierId': 140, 'value': '68.8'}, {'id': 5175108211, 'qualifierId': 141, 'value': '86.5'}, {'id': 5175108215, 'qualifierId': 213, 'value': '0.13'}, {'id': 5175108207, 'qualifierId': 56, 'value': 'Left'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,13;;86,5;68,8;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;68,8;86,5;;;;;;;0;0;51;10;Chattanooga;3070;DC;1,0
2713774621;494;1;2;51;13;c7c4wwva2u1vb3rr7rwava044;1;69,4;80,3;2024-08-26T00:15:58.772Z;2024-08-26T00:16:01Z;[{'id': 5175108321, 'qualifierId': 212, 'value': '20.2'}, {'id': 5175108323, 'qualifierId': 213, 'value': '5.91'}, {'id': 5175108319, 'qualifierId': 141, 'value': '69.6'}, {'id': 5175108317, 'qualifierId': 140, 'value': '87.3'}, {'id': 5175108315, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,91;;69,6;87,3;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;87,3;69,6;;;;;;;0;0;51;13;Chattanooga;3073;MC;1,0
2713774657;495;1;2;51;16;c7c4wwva2u1vb3rr7rwava044;1;90,6;72,3;2024-08-26T00:16:01.683Z;2024-08-26T00:16:07Z;[{'id': 5175108491, 'qualifierId': 213, 'value': '1.79'}, {'id': 5175108483, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175108489, 'qualifierId': 212, 'value': '13.5'}, {'id': 5175108485, 'qualifierId': 140, 'value': '87.8'}, {'id': 5175108487, 'qualifierId': 141, 'value': '91.7'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;1,79;;91,7;87,8;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;87,8;91,7;;;;;;;0;0;51;16;Chattanooga;3076;AML;1,0
2713774677;496;1;2;51;21;c7c4wwva2u1vb3rr7rwava044;1;90,8;93,3;2024-08-26T00:16:07.156Z;2024-08-26T00:16:09Z;[{'id': 5175108573, 'qualifierId': 212, 'value': '13.0'}, {'id': 5175108567, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175108571, 'qualifierId': 141, 'value': '95.1'}, {'id': 5175108575, 'qualifierId': 213, 'value': '3.05'}, {'id': 5175108569, 'qualifierId': 140, 'value': '78.5'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;3,05;;95,1;78,5;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;78,5;95,1;;;;;;;0;0;51;21;Chattanooga;3081;AMC;1,0
2713774699;497;1;2;51;24;c7c4wwva2u1vb3rr7rwava044;0;81,0;91,5;2024-08-26T00:16:09.863Z;2024-08-26T00:16:13Z;[{'id': 5175108691, 'qualifierId': 1}, {'id': 5175108683, 'qualifierId': 140, 'value': '93.6'}, {'id': 5175108679, 'qualifierId': 155}, {'id': 5175108689, 'qualifierId': 213, 'value': '5.11'}, {'id': 5175108685, 'qualifierId': 141, 'value': '45.8'}, {'id': 5175108681, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175108687, 'qualifierId': 212, 'value': '33.8'}, {'id': 5175108677, 'qualifierId': 2}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,11;;45,8;93,6;33,8;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;93,6;45,8;;;;;;;0;0;51;24;Chattanooga;3084;AMR;1,0
2713774723;406;11;2;51;30;cwnjxlibb02fuh0vwgvac6h45;1;3,4;53,7;2024-08-26T00:16:15.460Z;2024-08-26T00:16:15Z;[{'id': 5175108797, 'qualifierId': 88}, {'id': 5175108795, 'qualifierId': 56, 'value': 'Back'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;evfym1jnsr5fsdj10gegj807o;Claim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;51;30;Inter Miami II;3090;GK;1,0
2713774769;407;80;2;51;35;cwnjxlibb02fuh0vwgvac6h45;0;3,4;53,7;2024-08-26T00:16:20.471Z;2024-08-26T00:16:20Z;[];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;evfym1jnsr5fsdj10gegj807o;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;51;35;Inter Miami II;3095;GK;1,0
2713774819;408;1;2;51;37;cwnjxlibb02fuh0vwgvac6h45;1;3,4;53,7;2024-08-26T00:16:22.395Z;2024-08-26T00:16:26Z;[{'id': 5175109207, 'qualifierId': 140, 'value': '20.9'}, {'id': 5175109205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109217, 'qualifierId': 213, 'value': '5.86'}, {'id': 5175109213, 'qualifierId': 212, 'value': '20.1'}, {'id': 5175109209, 'qualifierId': 141, 'value': '41.6'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,86;;41,6;20,9;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;20,9;41,6;;;;;;;0;0;51;37;Inter Miami II;3097;DC;1,0
2713774831;409;1;2;51;40;cwnjxlibb02fuh0vwgvac6h45;1;20,9;41,6;2024-08-26T00:16:25.767Z;2024-08-26T00:16:27Z;[{'id': 5175109257, 'qualifierId': 140, 'value': '21.4'}, {'id': 5175109265, 'qualifierId': 212, 'value': '15.1'}, {'id': 5175109261, 'qualifierId': 141, 'value': '19.4'}, {'id': 5175109253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109269, 'qualifierId': 213, 'value': '4.75'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,75;;19,4;21,4;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;21,4;19,4;;;;;;;0;0;51;40;Inter Miami II;3100;Sub;1,0
2713774867;410;1;2;51;41;cwnjxlibb02fuh0vwgvac6h45;1;21,4;19,4;2024-08-26T00:16:26.936Z;2024-08-26T00:16:30Z;[{'id': 5175109439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109445, 'qualifierId': 141, 'value': '5.9'}, {'id': 5175109441, 'qualifierId': 140, 'value': '39.2'}, {'id': 5175109449, 'qualifierId': 212, 'value': '20.8'}, {'id': 5175109451, 'qualifierId': 213, 'value': '5.83'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,83;;5,9;39,2;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;39,2;5,9;;;;;;;0;0;51;41;Inter Miami II;3101;DR;1,0
2713774907;411;1;2;51;45;cwnjxlibb02fuh0vwgvac6h45;1;39,2;5,9;2024-08-26T00:16:30.680Z;2024-08-26T00:16:34Z;[{'id': 5175109667, 'qualifierId': 141, 'value': '21.6'}, {'id': 5175109665, 'qualifierId': 140, 'value': '21.4'}, {'id': 5175109663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109671, 'qualifierId': 213, 'value': '2.62'}, {'id': 5175109669, 'qualifierId': 212, 'value': '21.5'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;2,62;;21,6;21,4;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;21,4;21,6;;;;;;;0;0;51;45;Inter Miami II;3105;AMR;1,0
2713774941;412;1;2;51;49;cwnjxlibb02fuh0vwgvac6h45;1;21,4;21,6;2024-08-26T00:16:34.487Z;2024-08-26T00:16:37Z;[{'id': 5175109827, 'qualifierId': 140, 'value': '22.8'}, {'id': 5175109825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109833, 'qualifierId': 213, 'value': '1.52'}, {'id': 5175109829, 'qualifierId': 141, 'value': '60.8'}, {'id': 5175109831, 'qualifierId': 212, 'value': '26.7'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;1,52;;60,8;22,8;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;22,8;60,8;;;;;;;0;0;51;49;Inter Miami II;3109;DL;1,0
2713774969;413;1;2;51;52;cwnjxlibb02fuh0vwgvac6h45;1;22,8;60,8;2024-08-26T00:16:37.432Z;2024-08-26T00:16:39Z;[{'id': 5175109981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109987, 'qualifierId': 212, 'value': '15.4'}, {'id': 5175109985, 'qualifierId': 141, 'value': '38.2'}, {'id': 5175109989, 'qualifierId': 213, 'value': '4.72'}, {'id': 5175109983, 'qualifierId': 140, 'value': '22.9'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,72;;38,2;22,9;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;22,9;38,2;;;;;;;0;0;51;52;Inter Miami II;3112;DC;1,0
2713774985;414;1;2;51;54;cwnjxlibb02fuh0vwgvac6h45;1;22,9;38,2;2024-08-26T00:16:39.768Z;2024-08-26T00:16:42Z;[{'id': 5175110081, 'qualifierId': 141, 'value': '9.5'}, {'id': 5175110085, 'qualifierId': 213, 'value': '4.81'}, {'id': 5175110077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175110079, 'qualifierId': 140, 'value': '24.7'}, {'id': 5175110083, 'qualifierId': 212, 'value': '19.6'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,81;;9,5;24,7;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;24,7;9,5;;;;;;;0;0;51;54;Inter Miami II;3114;DL;1,0
2713775003;415;1;2;51;56;cwnjxlibb02fuh0vwgvac6h45;0;24,7;9,5;2024-08-26T00:16:42.248Z;2024-08-26T00:16:44Z;[{'id': 5175110193, 'qualifierId': 140, 'value': '53.2'}, {'id': 5175110199, 'qualifierId': 212, 'value': '31.1'}, {'id': 5175110203, 'qualifierId': 213, 'value': '0.28'}, {'id': 5175110195, 'qualifierId': 141, 'value': '22.2'}, {'id': 5175110191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175110189, 'qualifierId': 155}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,28;;22,2;53,2;31,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;53,2;22,2;;;;;;;0;0;51;56;Inter Miami II;3116;DR;1,0
2713775013;498;61;2;52;0;c7c4wwva2u1vb3rr7rwava044;0;44,8;66,9;2024-08-26T00:16:45.909Z;2024-08-26T00:16:46Z;[{'id': 5175110237, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;evfym1jnsr5fsdj10gegj807o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;52;0;Chattanooga;3120;DC;1,0
2713775031;416;1;2;52;0;cwnjxlibb02fuh0vwgvac6h45;1;44,2;32,4;2024-08-26T00:16:46.328Z;2024-08-26T00:16:48Z;[{'id': 5175110337, 'qualifierId': 140, 'value': '62.3'}, {'id': 5175110343, 'qualifierId': 213, 'value': '0.38'}, {'id': 5175110341, 'qualifierId': 212, 'value': '20.5'}, {'id': 5175110335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175110339, 'qualifierId': 141, 'value': '43.7'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,38;;43,7;62,3;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;62,3;43,7;;;;;;;0;0;52;0;Inter Miami II;3120;MC;1,0
2713775073;417;1;2;52;2;cwnjxlibb02fuh0vwgvac6h45;1;62,3;43,7;2024-08-26T00:16:48.216Z;2024-08-26T00:17:00Z;[{'id': 5175110551, 'qualifierId': 212, 'value': '16.3'}, {'id': 5175110549, 'qualifierId': 141, 'value': '35.8'}, {'id': 5175110883, 'qualifierId': 154}, {'id': 5175110545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175110547, 'qualifierId': 140, 'value': '77.0'}, {'id': 5175110553, 'qualifierId': 213, 'value': '5.95'}, {'id': 5175110881, 'qualifierId': 210, 'value': '13'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;1,0;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,95;;35,8;77,0;16,3;;;;;;;;1,0;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;77,0;35,8;;;;;;;0;0;52;2;Inter Miami II;3122;AML;1,0
