id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Assist;value_GoalmouthZ;value_OutOfBoxCentre;value_CloseLeft;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_GkX;value_RelatedEventId;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypeControl;value_Shove/Push;value_Direct;value_Foul;value_InSwinger;value_HighGkIntervention;value_Right;value_Left;value_CornerTaken;value_OverArm;value_KeeperThrow;value_AttemptedTackle;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_BigChance;value_TouchTypeClearance;value_LowGkIntervention;value_Head;value_LowCentre;value_BlockedY;value_Volley;value_BlockedX;value_Blocked;value_NotAssisted;value_DefBlock;value_DrivenCross;value_Straight;value_OutOfPlay;value_High;value_BoxDeepRight;value_GkKickFromHands;value_BlockedCross;value_DeletedEventType;value_BoxLeft;value_NotPastGoalLine;value_BoxRight;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MediumGkIntervention;value_SwerveRight;value_ShirtPull/Holding;value_BoxDeepLeft;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_SixYardBlocked;value_ThroughBall;value_HitWoodwork;value_HitBar;value_1On1;value_ParriedDanger;value_Sliding;value_Feet;value_FastBreak;value_SmallBoxLeft;value_Stooping;value_HighClaim;value_TacticalFoul;value_YellowCard;value_Standing;value_SoloRun;value_Overrun;value_TakeOnSpace;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_Caught;value_SetPiece;value_LowLeft;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighLeft;value_Diving;value_Collected;value_SwitchOfPlay;value_MisHit;value_CaptainChange;value_RecklessOffence;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_NotRetreating;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_VideoCoverageLost;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680183865;91;1;1;8;38;c7c4wwva2u1vb3rr7rwava044;1;56,1;55,5;2024-04-28T19:13:31.214Z;2024-04-28T19:13:32Z;[{'id': 4990650811, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990650817, 'qualifierId': 212, 'value': '9.1'}, {'id': 4990650815, 'qualifierId': 141, 'value': '62.4'}, {'id': 4990650813, 'qualifierId': 140, 'value': '63.5'}, {'id': 4990650819, 'qualifierId': 213, 'value': '0.54'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;62,4;;9,1;0,54;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;63,5;62,4;;;;;;;0;0;8;38;New England II;518;;1,0
2680183869;92;1;1;8;39;c7c4wwva2u1vb3rr7rwava044;0;63,5;62,4;2024-04-28T19:13:32.189Z;2024-04-28T19:13:33Z;[{'id': 4990650995, 'qualifierId': 233, 'value': '79'}, {'id': 4990650837, 'qualifierId': 140, 'value': '66.0'}, {'id': 4990650843, 'qualifierId': 213, 'value': '0.15'}, {'id': 4990650835, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990650999, 'qualifierId': 286}, {'id': 4990650993, 'qualifierId': 236}, {'id': 4990650839, 'qualifierId': 141, 'value': '63.0'}, {'id': 4990650841, 'qualifierId': 212, 'value': '2.7'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;63,0;;2,7;0,15;66,0;;;79,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,0;63,0;;;;;;;0;0;8;39;New England II;519;;1,0
2680183891;79;74;1;8;39;csntc7hucmo21gknxc5y0kc4q;1;34,4;31,9;2024-04-28T19:13:32.190Z;2024-04-28T21:00:46Z;[{'id': 4990650949, 'qualifierId': 285}, {'id': 4990651021, 'qualifierId': 233, 'value': '92'}, {'id': 4990650947, 'qualifierId': 56, 'value': 'Back'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cg5ihspinpwqdsr1irma22sd0;Blocked Pass;;;;;;;;;;;;;;;;;;92,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;8;39;Inter Miami II;519;MC;1,0
2680183921;93;1;1;8;41;c7c4wwva2u1vb3rr7rwava044;1;70,8;83,9;2024-04-28T19:13:34.333Z;2024-04-28T19:13:35Z;[{'id': 4990651159, 'qualifierId': 140, 'value': '65.5'}, {'id': 4990651165, 'qualifierId': 213, 'value': '2.18'}, {'id': 4990651161, 'qualifierId': 141, 'value': '95.6'}, {'id': 4990651163, 'qualifierId': 212, 'value': '9.7'}, {'id': 4990651157, 'qualifierId': 56, 'value': 'Left'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;95,6;;9,7;2,18;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;65,5;95,6;;;;;;;0;0;8;41;New England II;521;;1,0
2680183945;94;1;1;8;42;c7c4wwva2u1vb3rr7rwava044;1;66,7;95,9;2024-04-28T19:13:35.853Z;2024-04-28T19:13:37Z;[{'id': 4990651291, 'qualifierId': 212, 'value': '11.0'}, {'id': 4990651289, 'qualifierId': 141, 'value': '86.8'}, {'id': 4990651293, 'qualifierId': 213, 'value': '5.69'}, {'id': 4990651285, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990651287, 'qualifierId': 140, 'value': '75.4'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;86,8;;11,0;5,69;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;75,4;86,8;;;;;;;0;0;8;42;New England II;522;;1,0
2680183963;80;45;1;8;44;csntc7hucmo21gknxc5y0kc4q;0;28,3;16,2;2024-04-28T19:13:37.229Z;2024-04-28T19:13:39Z;[{'id': 4990651535, 'qualifierId': 233, 'value': '95'}, {'id': 4990651413, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990651415, 'qualifierId': 285}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cg5ihspinpwqdsr1irma22sd0;Challenge;;;;;;;;;;;;;;;;;;95,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;8;44;Inter Miami II;524;MC;1,0
2680183973;95;3;1;8;44;c7c4wwva2u1vb3rr7rwava044;1;71,7;83,8;2024-04-28T19:13:37.229Z;2024-05-01T16:31:41Z;[{'id': 4995796951, 'qualifierId': 465}, {'id': 4990651491, 'qualifierId': 233, 'value': '80'}, {'id': 4990651469, 'qualifierId': 286}, {'id': 4990651467, 'qualifierId': 56, 'value': 'Left'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;cg5ihspinpwqdsr1irma22sd0;Take On;;;;;;;;;;;;;;;;;;80,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;8;44;New England II;524;;1,0
2680184035;96;1;1;8;45;c7c4wwva2u1vb3rr7rwava044;1;68,2;77,9;2024-04-28T19:13:39.006Z;2024-04-28T19:13:42Z;[{'id': 4990651789, 'qualifierId': 213, 'value': '4.82'}, {'id': 4990651785, 'qualifierId': 141, 'value': '45.8'}, {'id': 4990651783, 'qualifierId': 140, 'value': '70.5'}, {'id': 4990651787, 'qualifierId': 212, 'value': '22.0'}, {'id': 4990651781, 'qualifierId': 56, 'value': 'Center'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;45,8;;22,0;4,82;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;70,5;45,8;;;;;;;0;0;8;45;New England II;525;;1,0
2680184173;97;1;1;8;49;c7c4wwva2u1vb3rr7rwava044;1;70,3;50,0;2024-04-28T19:13:42.286Z;2024-04-28T19:13:50Z;[{'id': 4990652455, 'qualifierId': 141, 'value': '90.0'}, {'id': 4990652451, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990652457, 'qualifierId': 212, 'value': '27.9'}, {'id': 4990652459, 'qualifierId': 213, 'value': '1.35'}, {'id': 4990652453, 'qualifierId': 140, 'value': '76.2'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;90,0;;27,9;1,35;76,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;76,2;90,0;;;;;;;0;0;8;49;New England II;529;;1,0
2680184223;98;1;1;8;56;c7c4wwva2u1vb3rr7rwava044;1;96,7;71,2;2024-04-28T19:13:49.982Z;2024-04-28T19:14:09Z;[{'id': 4990652685, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990653765, 'qualifierId': 210, 'value': '13'}, {'id': 4990652691, 'qualifierId': 212, 'value': '11.2'}, {'id': 4990653767, 'qualifierId': 154}, {'id': 4990652687, 'qualifierId': 140, 'value': '94.9'}, {'id': 4990652693, 'qualifierId': 213, 'value': '4.54'}, {'id': 4990652689, 'qualifierId': 141, 'value': '54.9'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;1,0;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;54,9;;11,2;4,54;94,9;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;94,9;54,9;;;;;;;0;0;8;56;New England II;536;;1,0
2680184227;99;13;1;8;57;c7c4wwva2u1vb3rr7rwava044;1;94,0;56,0;2024-04-28T19:13:50.823Z;2024-05-01T16:32:58Z;[{'id': 4990653799, 'qualifierId': 102, 'value': '59.0'}, {'id': 4990653805, 'qualifierId': 230, 'value': '99.5'}, {'id': 4990653471, 'qualifierId': 72}, {'id': 4990653801, 'qualifierId': 103, 'value': '18.1'}, {'id': 4990653473, 'qualifierId': 17}, {'id': 4990652703, 'qualifierId': 22}, {'id': 4990653803, 'qualifierId': 328}, {'id': 4995799875, 'qualifierId': 214}, {'id': 4990652707, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990653793, 'qualifierId': 154}, {'id': 4990653789, 'qualifierId': 83}, {'id': 4990653807, 'qualifierId': 231, 'value': '52.0'}, {'id': 4990653795, 'qualifierId': 55, 'value': '98'}, {'id': 4990653791, 'qualifierId': 29}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Miss;;;;;;;;;;;;;;;;;;;;;;;;18,1;;1,0;1,0;59,0;;52,0;1,0;99,5;98,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;59,0;18.1;98,0;3oqz86s2ngipsrb1jbb36buqy;0;0;8;57;New England II;537;;1,0
2680184209;81;5;1;8;58;csntc7hucmo21gknxc5y0kc4q;1;-1,3;40,7;2024-04-28T19:13:51.499Z;2024-04-28T19:13:53Z;[{'id': 4990652761, 'qualifierId': 233, 'value': '100'}, {'id': 4990652629, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990652631, 'qualifierId': 346}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Out;;;;;;;;;;;;;;;;;;100,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;8;58;Inter Miami II;538;DR;1,0
2680184233;100;5;1;8;58;c7c4wwva2u1vb3rr7rwava044;0;101,3;59,3;2024-04-28T19:13:51.499Z;2024-04-28T20:31:51Z;[{'id': 4990652739, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990652741, 'qualifierId': 346}, {'id': 4990652773, 'qualifierId': 233, 'value': '81'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Out;;;;;;;;;;;;;;;;;;81,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;8;58;New England II;538;;1,0
2680184473;82;1;1;9;16;csntc7hucmo21gknxc5y0kc4q;1;4,5;59,3;2024-04-28T19:14:09.187Z;2024-04-28T19:54:06Z;[{'id': 4990654079, 'qualifierId': 212, 'value': '5.9'}, {'id': 4990654073, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990654081, 'qualifierId': 213, 'value': '4.44'}, {'id': 4990654075, 'qualifierId': 140, 'value': '3.0'}, {'id': 4990654085, 'qualifierId': 237}, {'id': 4990654077, 'qualifierId': 141, 'value': '50.9'}, {'id': 4990654071, 'qualifierId': 124}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;50,9;;5,9;4,44;3,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;3,0;50,9;;;;;;;0;0;9;16;Inter Miami II;556;DC;1,0
2680184511;83;1;1;9;21;csntc7hucmo21gknxc5y0kc4q;1;8,8;56,3;2024-04-28T19:14:14.109Z;2024-04-28T19:14:17Z;[{'id': 4990654303, 'qualifierId': 212, 'value': '12.6'}, {'id': 4990654297, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990654301, 'qualifierId': 141, 'value': '74.5'}, {'id': 4990654307, 'qualifierId': 213, 'value': '1.38'}, {'id': 4990654299, 'qualifierId': 140, 'value': '11.1'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;74,5;;12,6;1,38;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;11,1;74,5;;;;;;;0;0;9;21;Inter Miami II;561;GK;1,0
2680184557;84;1;1;9;23;csntc7hucmo21gknxc5y0kc4q;1;15,8;86,6;2024-04-28T19:14:17.015Z;2024-04-28T19:14:19Z;[{'id': 4990654545, 'qualifierId': 140, 'value': '26.7'}, {'id': 4990654549, 'qualifierId': 212, 'value': '11.4'}, {'id': 4990654547, 'qualifierId': 141, 'value': '86.9'}, {'id': 4990654543, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990654551, 'qualifierId': 213, 'value': '0.02'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;86,9;;11,4;0,02;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;26,7;86,9;;;;;;;0;0;9;23;Inter Miami II;563;DC;1,0
2680184589;85;1;1;9;26;csntc7hucmo21gknxc5y0kc4q;1;26,7;86,9;2024-04-28T19:14:19.671Z;2024-04-28T19:14:21Z;[{'id': 4990654751, 'qualifierId': 213, 'value': '3.65'}, {'id': 4990654743, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990654747, 'qualifierId': 141, 'value': '68.4'}, {'id': 4990654749, 'qualifierId': 212, 'value': '25.7'}, {'id': 4990654745, 'qualifierId': 140, 'value': '5.4'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;68,4;;25,7;3,65;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;5,4;68,4;;;;;;;0;0;9;26;Inter Miami II;566;FWL;1,0
2680184633;86;1;1;9;28;csntc7hucmo21gknxc5y0kc4q;1;4,9;68,2;2024-04-28T19:14:21.796Z;2024-04-28T19:14:25Z;[{'id': 4990655003, 'qualifierId': 141, 'value': '92.3'}, {'id': 4990655007, 'qualifierId': 213, 'value': '0.81'}, {'id': 4990655001, 'qualifierId': 140, 'value': '19.8'}, {'id': 4990655005, 'qualifierId': 212, 'value': '22.7'}, {'id': 4990654999, 'qualifierId': 56, 'value': 'Back'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;92,3;;22,7;0,81;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;19,8;92,3;;;;;;;0;0;9;28;Inter Miami II;568;GK;1,0
2680184679;87;1;1;9;32;csntc7hucmo21gknxc5y0kc4q;1;19,8;92,3;2024-04-28T19:14:25.186Z;2024-04-28T19:14:29Z;[{'id': 4990655289, 'qualifierId': 213, 'value': '4.10'}, {'id': 4990655285, 'qualifierId': 141, 'value': '59.6'}, {'id': 4990655283, 'qualifierId': 140, 'value': '5.0'}, {'id': 4990655287, 'qualifierId': 212, 'value': '27.1'}, {'id': 4990655281, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;59,6;;27,1;4,1;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;5,0;59,6;;;;;;;0;0;9;32;Inter Miami II;572;DC;1,0
2680184705;88;1;1;9;36;csntc7hucmo21gknxc5y0kc4q;1;5,0;59,0;2024-04-28T19:14:29.342Z;2024-04-28T19:14:33Z;[{'id': 4990655469, 'qualifierId': 212, 'value': '18.9'}, {'id': 4990655463, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990655465, 'qualifierId': 140, 'value': '9.9'}, {'id': 4990655471, 'qualifierId': 213, 'value': '4.99'}, {'id': 4990655467, 'qualifierId': 141, 'value': '32.2'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;32,2;;18,9;4,99;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;9,9;32,2;;;;;;;0;0;9;36;Inter Miami II;576;GK;1,0
2680184763;89;1;1;9;40;csntc7hucmo21gknxc5y0kc4q;1;14,1;31,9;2024-04-28T19:14:33.233Z;2024-04-28T19:14:37Z;[{'id': 4990655757, 'qualifierId': 141, 'value': '8.5'}, {'id': 4990655755, 'qualifierId': 140, 'value': '24.8'}, {'id': 4990655761, 'qualifierId': 213, 'value': '5.33'}, {'id': 4990655753, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990655759, 'qualifierId': 212, 'value': '19.5'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;8,5;;19,5;5,33;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;24,8;8,5;;;;;;;0;0;9;40;Inter Miami II;580;DL;1,0
2680184789;90;1;1;9;44;csntc7hucmo21gknxc5y0kc4q;1;26,8;7,9;2024-04-28T19:14:37.655Z;2024-04-28T19:14:39Z;[{'id': 4990655925, 'qualifierId': 212, 'value': '11.0'}, {'id': 4990655919, 'qualifierId': 140, 'value': '26.5'}, {'id': 4990655927, 'qualifierId': 213, 'value': '1.60'}, {'id': 4990655923, 'qualifierId': 141, 'value': '24.1'}, {'id': 4990655917, 'qualifierId': 56, 'value': 'Back'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;24,1;;11,0;1,6;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;26,5;24,1;;;;;;;0;0;9;44;Inter Miami II;584;MC;1,0
2680184833;91;1;1;9;46;csntc7hucmo21gknxc5y0kc4q;1;26,5;24,1;2024-04-28T19:14:39.701Z;2024-04-28T19:14:43Z;[{'id': 4990656143, 'qualifierId': 140, 'value': '24.7'}, {'id': 4990656147, 'qualifierId': 212, 'value': '17.2'}, {'id': 4990656141, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990656149, 'qualifierId': 213, 'value': '1.68'}, {'id': 4990656145, 'qualifierId': 141, 'value': '49.3'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;49,3;;17,2;1,68;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;24,7;49,3;;;;;;;0;0;9;46;Inter Miami II;586;MC;1,0
