id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamKit;value_Involved;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_Zone;value_PassEndX;value_KickOff;value_PassEndY;value_Length;value_Angle;value_Launch;value_LongBall;value_Cross;value_OutSwinger;value_Assist;value_LeftFooted;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_OutOfBoxCentre;value_RegularPlay;value_FirstTouch;value_GoalmouthZ;value_Assisted;value_OppositeRelatedEventId;value_LowLeft;value_BlockedY;value_RelatedEventId;value_BlockedX;value_Hands;value_Diving;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_Chipped;value_FlickOn;value_HeadPass;value_Defensive;value_DeletedEventType;value_AerialFoul;value_Direct;value_Foul;value_Offensive;value_NextEventThrowIn;value_FreeKickTaken;value_NotVisible;value_TouchTypePass;value_IntendedTackleTarget;value_AttemptedTackle;value_InSwinger;value_Head;value_ThrowIn;value_TouchTypeClearance;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_ThroughBall;value_Left;value_CornerTaken;value_OutOfPlay;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_Right;value_IntentionalAssist;value_Blocked;value_GkX;value_FromCorner;value_LowCentre;value_GkY;value_BoxCentre;value_DefBlock;value_ShirtPull/Holding;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_BallHitsReferee;value_PullBack;value_HighLeft;value_BoxLeft;value_HighGkIntervention;value_Reaching;value_ParriedSafe;value_LayOff;value_High;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Shove/Push;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_BoxRight;value_SwerveRight;value_CloseLeftAndHigh;value_PlayersCaughtOffside;value_Indirect;value_FollowsShotRebound;value_Volley;value_CloseRight;value_Dissent;value_LowGkIntervention;value_CloseLeft;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_TimeWasting;value_Minutes;value_EndType;value_Tactical;value_DrivenCross;value_Straight;value_TacticalFoul;value_BlockedCross;value_HighRight;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SmallBoxRight;value_LowRight;value_GkXTimeOfGoal;value_Overrun;value_SetPiece;value_ParriedDanger;value_Sliding;value_Feet;value_FloatedCross;value_GkKickFromHands;value_OverArm;value_Weak;value_SixYardBlocked;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_HitLeftPost;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681946695;522;1;2;57;31;ew2zirzye0sw1txr2m33nr25y;0;22,8;0,0;2024-05-04T01:23:05.097Z;2024-05-08T13:29:35Z;[{'id': 5000289615, 'qualifierId': 212, 'value': '17.0'}, {'id': 5000289607, 'qualifierId': 107}, {'id': 5013784039, 'qualifierId': 189}, {'id': 5000289613, 'qualifierId': 141, 'value': '13.8'}, {'id': 5000289617, 'qualifierId': 213, 'value': '0.66'}, {'id': 5000289609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000289611, 'qualifierId': 140, 'value': '35.6'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;35,6;;13,8;17,0;0,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,6;13,8;;;;;;;;0;57;31;Houston Dynamo II;3451;DR;1,0
2684448843;824;3;2;57;33;ew2zirzye0sw1txr2m33nr25y;0;39,8;11,8;2024-05-04T01:23:06.981Z;2024-05-08T13:29:51Z;[{'id': 5013784151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5013784153, 'qualifierId': 286}, {'id': 5013784155, 'qualifierId': 465}, {'id': 5013784157, 'qualifierId': 467, 'value': '77kab5634937x4txa891wg2s4'}];79vuqfgilwa4eyqmowr5me42c;R. Tsunehara;;;cl2msiknmmv08s4wyf7p7qxas;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;57;33;Houston Dynamo II;3453;Sub;1,0
2681946709;523;4;2;57;36;ew2zirzye0sw1txr2m33nr25y;1;43,4;23,1;2024-05-04T01:23:10.282Z;2024-05-04T02:17:15Z;[{'id': 5000289715, 'qualifierId': 152}, {'id': 5000289719, 'qualifierId': 286}, {'id': 5000289747, 'qualifierId': 233, 'value': '526'}, {'id': 5000289713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000289717, 'qualifierId': 265}, {'id': 5000289711, 'qualifierId': 13}];79vuqfgilwa4eyqmowr5me42c;R. Tsunehara;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;526,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;57;36;Houston Dynamo II;3456;Sub;1,0
2681946711;526;4;2;57;36;7pmw399vh2v44cjle4fkklp1w;0;56,6;76,9;2024-05-04T01:23:10.283Z;2024-05-04T01:23:13Z;[{'id': 5000289733, 'qualifierId': 152}, {'id': 5000289735, 'qualifierId': 265}, {'id': 5000289731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000289737, 'qualifierId': 285}, {'id': 5000289753, 'qualifierId': 233, 'value': '523'}, {'id': 5000289729, 'qualifierId': 13}];77kab5634937x4txa891wg2s4;B. Raines;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523,0;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;57;36;The Town;3456;MC;1,0
2681959899;817;1;2;57;40;ew2zirzye0sw1txr2m33nr25y;1;41,8;30,6;2024-05-04T01:23:13.877Z;2024-05-04T02:16:54Z;[{'id': 5000357531, 'qualifierId': 213, 'value': '0.40'}, {'id': 5000357523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000358319, 'qualifierId': 5}, {'id': 5000357525, 'qualifierId': 140, 'value': '46.1'}, {'id': 5000357529, 'qualifierId': 212, 'value': '4.9'}, {'id': 5000358321, 'qualifierId': 152}, {'id': 5000357527, 'qualifierId': 141, 'value': '33.4'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;46,1;;33,4;4,9;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;46,1;33,4;;;;;;;;0;57;40;Houston Dynamo II;3460;MC;1,0
2681960011;818;1;2;57;46;ew2zirzye0sw1txr2m33nr25y;1;53,8;32,8;2024-05-04T01:23:19.877Z;2024-05-04T02:16:49Z;[{'id': 5000358215, 'qualifierId': 141, 'value': '7.1'}, {'id': 5000358217, 'qualifierId': 212, 'value': '17.6'}, {'id': 5000358219, 'qualifierId': 213, 'value': '4.81'}, {'id': 5000358211, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000358213, 'qualifierId': 140, 'value': '55.5'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;55,5;;7,1;17,6;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;55,5;7,1;;;;;;;;0;57;46;Houston Dynamo II;3466;MC;1,0
2681960125;819;1;2;57;49;ew2zirzye0sw1txr2m33nr25y;1;55,5;7,1;2024-05-04T01:23:22.877Z;2024-05-04T02:17:14Z;[{'id': 5000358741, 'qualifierId': 141, 'value': '9.5'}, {'id': 5000358743, 'qualifierId': 212, 'value': '18.2'}, {'id': 5000358745, 'qualifierId': 213, 'value': '3.05'}, {'id': 5000358737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000358739, 'qualifierId': 140, 'value': '38.2'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;38,2;;9,5;18,2;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;38,2;9,5;;;;;;;;0;57;49;Houston Dynamo II;3469;FW;1,0
2681946747;524;43;2;57;51;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-05-04T01:23:24.970Z;2024-05-04T02:16:59Z;[{'id': 5000289979, 'qualifierId': 212, 'value': '11.6'}, {'id': 5000289975, 'qualifierId': 140, 'value': '37.1'}, {'id': 5000289969, 'qualifierId': 5, 'value': '0'}, {'id': 5000289973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000358409, 'qualifierId': 144, 'value': '1'}, {'id': 5000289981, 'qualifierId': 213, 'value': '3.86'}, {'id': 5000289977, 'qualifierId': 141, 'value': '4.6'}, {'id': 5000289971, 'qualifierId': 152, 'value': '0'}];79vuqfgilwa4eyqmowr5me42c;R. Tsunehara;;;cl2msiknmmv08s4wyf7p7qxas;Deleted event;;;;;;;;;;;37,1;;4,6;11,6;3,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;0,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;37,1;4,6;;;;;;;;0;57;51;Houston Dynamo II;3471;Sub;1,0
2681946749;525;1;2;57;51;ew2zirzye0sw1txr2m33nr25y;1;45,6;3,5;2024-05-04T01:23:25.409Z;2024-05-08T13:30:33Z;[{'id': 5000289997, 'qualifierId': 213, 'value': '2.72'}, {'id': 5000289995, 'qualifierId': 212, 'value': '23.1'}, {'id': 5000289993, 'qualifierId': 141, 'value': '17.4'}, {'id': 5000289991, 'qualifierId': 140, 'value': '25.5'}, {'id': 5000289989, 'qualifierId': 56, 'value': 'Back'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;25,5;;17,4;23,1;2,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;25,5;17,4;;;;;;;;0;57;51;Houston Dynamo II;3471;DR;1,0
2684448909;825;1;2;57;53;ew2zirzye0sw1txr2m33nr25y;1;27,3;25,1;2024-05-04T01:23:27.532Z;2024-05-08T13:30:33Z;[{'id': 5013784573, 'qualifierId': 213, 'value': '1.77'}, {'id': 5013784567, 'qualifierId': 140, 'value': '22.3'}, {'id': 5013784569, 'qualifierId': 141, 'value': '62.5'}, {'id': 5013784565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5013784571, 'qualifierId': 212, 'value': '26.0'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;22,3;;62,5;26,0;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;22,3;62,5;;;;;;;;0;57;53;Houston Dynamo II;3473;DL;1,0
2681946753;526;1;2;57;58;ew2zirzye0sw1txr2m33nr25y;1;23,7;60,2;2024-05-04T01:23:31.994Z;2024-05-04T02:15:32Z;[{'id': 5000290033, 'qualifierId': 213, 'value': '5.83'}, {'id': 5000290031, 'qualifierId': 212, 'value': '9.3'}, {'id': 5000290025, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290029, 'qualifierId': 141, 'value': '54.2'}, {'id': 5000290027, 'qualifierId': 140, 'value': '31.7'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;31,7;;54,2;9,3;5,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,7;54,2;;;;;;;;0;57;58;Houston Dynamo II;3478;GK;1,0
2681946755;527;1;2;58;1;ew2zirzye0sw1txr2m33nr25y;1;30,9;53,1;2024-05-04T01:23:35.209Z;2024-05-04T01:23:36Z;[{'id': 5000290053, 'qualifierId': 141, 'value': '91.7'}, {'id': 5000290055, 'qualifierId': 212, 'value': '27.4'}, {'id': 5000290051, 'qualifierId': 140, 'value': '23.3'}, {'id': 5000290049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290057, 'qualifierId': 213, 'value': '1.87'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;23,3;;91,7;27,4;1,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;23,3;91,7;;;;;;;;0;58;1;Houston Dynamo II;3481;MC;1,0
2681946757;528;1;2;58;2;ew2zirzye0sw1txr2m33nr25y;1;23,3;91,7;2024-05-04T01:23:36.522Z;2024-05-04T01:23:37Z;[{'id': 5000290071, 'qualifierId': 213, 'value': '6.08'}, {'id': 5000290067, 'qualifierId': 141, 'value': '88.1'}, {'id': 5000290063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290065, 'qualifierId': 140, 'value': '34.9'}, {'id': 5000290069, 'qualifierId': 212, 'value': '12.4'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;34,9;;88,1;12,4;6,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,9;88,1;;;;;;;;0;58;2;Houston Dynamo II;3482;DC;1,0
2681946759;529;1;2;58;3;ew2zirzye0sw1txr2m33nr25y;0;34,9;88,1;2024-05-04T01:23:37.385Z;2024-05-08T19:34:07Z;[{'id': 5014300833, 'qualifierId': 233, 'value': '527'}, {'id': 5000290085, 'qualifierId': 212, 'value': '3.9'}, {'id': 5013784749, 'qualifierId': 236}, {'id': 5000290079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290083, 'qualifierId': 141, 'value': '91.2'}, {'id': 5013784751, 'qualifierId': 286}, {'id': 5000290087, 'qualifierId': 213, 'value': '0.57'}, {'id': 5000290081, 'qualifierId': 140, 'value': '38.0'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;38,0;;91,2;3,9;0,57;;;;;;;;;;;;;;;527,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;38,0;91,2;;;;;;;;0;58;3;Houston Dynamo II;3483;MC;1,0
2681946765;527;74;2;58;3;7pmw399vh2v44cjle4fkklp1w;1;68,1;8,5;2024-05-04T01:23:37.386Z;2024-05-08T19:34:07Z;[{'id': 5013784699, 'qualifierId': 285}, {'id': 5000290115, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014300837, 'qualifierId': 233, 'value': '529'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cl2msiknmmv08s4wyf7p7qxas;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;529,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;58;3;The Town;3483;AMR;1,0
2681946771;528;5;2;58;5;7pmw399vh2v44cjle4fkklp1w;0;61,3;-1,4;2024-05-04T01:23:39.034Z;2024-05-04T01:27:12Z;[{'id': 5000290155, 'qualifierId': 233, 'value': '530'}, {'id': 5000290127, 'qualifierId': 347}, {'id': 5000290125, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cl2msiknmmv08s4wyf7p7qxas;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;530,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;58;5;The Town;3485;AMR;1,0
2681946767;530;5;2;58;5;ew2zirzye0sw1txr2m33nr25y;1;38,7;101,4;2024-05-04T01:23:39.034Z;2024-05-04T01:23:41Z;[{'id': 5000290117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290119, 'qualifierId': 347}, {'id': 5000290151, 'qualifierId': 233, 'value': '528'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cl2msiknmmv08s4wyf7p7qxas;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;528,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;58;5;Houston Dynamo II;3485;MC;1,0
2681946781;531;1;2;58;6;ew2zirzye0sw1txr2m33nr25y;0;39,2;100,0;2024-05-04T01:23:40.586Z;2024-05-04T01:23:43Z;[{'id': 5000290183, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000290193, 'qualifierId': 1}, {'id': 5000290185, 'qualifierId': 140, 'value': '79.4'}, {'id': 5000290189, 'qualifierId': 212, 'value': '42.7'}, {'id': 5000290181, 'qualifierId': 107}, {'id': 5000290191, 'qualifierId': 213, 'value': '6.13'}, {'id': 5000290187, 'qualifierId': 141, 'value': '92.4'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;79,4;;92,4;42,7;6,13;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;79,4;92,4;;;;;;;;0;58;6;Houston Dynamo II;3486;DC;1,0
2681946789;529;4;2;58;11;7pmw399vh2v44cjle4fkklp1w;1;22,6;7,8;2024-05-04T01:23:45.432Z;2024-05-04T01:23:56Z;[{'id': 5000290273, 'qualifierId': 13}, {'id': 5000290405, 'qualifierId': 265}, {'id': 5000290279, 'qualifierId': 152}, {'id': 5000290287, 'qualifierId': 233, 'value': '532'}, {'id': 5000290277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290281, 'qualifierId': 285}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;532,0;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;58;11;The Town;3491;DL;1,0
2681946787;532;4;2;58;11;ew2zirzye0sw1txr2m33nr25y;0;77,4;92,2;2024-05-04T01:23:45.433Z;2024-05-04T01:23:49Z;[{'id': 5000290257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000290263, 'qualifierId': 286}, {'id': 5000290255, 'qualifierId': 13}, {'id': 5000290259, 'qualifierId': 152}, {'id': 5000290261, 'qualifierId': 265}, {'id': 5000290309, 'qualifierId': 233, 'value': '529'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;cl2msiknmmv08s4wyf7p7qxas;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;529,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;58;11;Houston Dynamo II;3491;FWL;1,0
2681946809;530;1;2;58;17;7pmw399vh2v44cjle4fkklp1w;1;18,3;9,2;2024-05-04T01:23:51.266Z;2024-05-04T01:23:53Z;[{'id': 5000290347, 'qualifierId': 5}, {'id': 5000290353, 'qualifierId': 140, 'value': '12.0'}, {'id': 5000290359, 'qualifierId': 213, 'value': '1.92'}, {'id': 5000290355, 'qualifierId': 141, 'value': '35.7'}, {'id': 5000290349, 'qualifierId': 152}, {'id': 5000290351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290357, 'qualifierId': 212, 'value': '19.2'}];en1t9w6orptzi3v7odnawg8b8;D. Ndong Nguema;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;12,0;;35,7;19,2;1,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;12,0;35,7;;;;;;;;0;58;17;The Town;3497;DR;1,0
2681946817;531;1;2;58;19;7pmw399vh2v44cjle4fkklp1w;1;14,4;30,4;2024-05-04T01:23:53.156Z;2024-05-04T01:23:55Z;[{'id': 5000290397, 'qualifierId': 141, 'value': '15.0'}, {'id': 5000290399, 'qualifierId': 212, 'value': '10.7'}, {'id': 5000290395, 'qualifierId': 140, 'value': '12.3'}, {'id': 5000290401, 'qualifierId': 213, 'value': '4.50'}, {'id': 5000290393, 'qualifierId': 56, 'value': 'Back'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;12,3;;15,0;10,7;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;12,3;15,0;;;;;;;;0;58;19;The Town;3499;GK;1,0
2681946835;532;1;2;58;23;7pmw399vh2v44cjle4fkklp1w;1;17,3;16,1;2024-05-04T01:23:57.327Z;2024-05-04T01:24:01Z;[{'id': 5000290497, 'qualifierId': 212, 'value': '12.3'}, {'id': 5000290491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000290495, 'qualifierId': 141, 'value': '32.1'}, {'id': 5000290499, 'qualifierId': 213, 'value': '2.05'}, {'id': 5000290493, 'qualifierId': 140, 'value': '11.9'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cl2msiknmmv08s4wyf7p7qxas;Pass;;;;;;;;;;;11,9;;32,1;12,3;2,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;11,9;32,1;;;;;;;;0;58;23;The Town;3503;DL;1,0
