id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_SwitchOfPlay;value_InSwinger;value_IntentionalAssist;value_RightFooted;value_Assist;value_Cross;value_RelatedEventId;value_GkX;value_Right;value_BigChance;value_GoalmouthZ;value_GkY;value_FirstTouch;value_GoalmouthY;value_RegularPlay;value_SmallBoxRight;value_Assisted;value_Launch;value_LayOff;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_DeletedEventType;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_Left;value_CornerTaken;value_Head;value_OutOfPlay;value_Overrun;value_TakeOnSpace;value_TouchTypePass;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_LeftFooted;value_OutSwinger;value_CloseLeft;value_FromCorner;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Blocked;value_BlockedY;value_NotAssisted;value_BlockedX;value_DefBlock;value_Deflection;value_LowRight;value_Hands;value_Fingertip;value_LowGkIntervention;value_Diving;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_HighLeft;value_Standing;value_Collected;value_GkKickFromHands;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_Shove/Push;value_OverhitCross;value_SwerveLeft;value_HitWoodwork;value_HitRightPost;value_Low;value_MediumGkIntervention;value_NotPastGoalLine;value_MisHit;value_PullBack;value_SetPiece;value_FastBreak;value_BoxRight;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Tap;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_FreeKick;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistTeam;value_OtherBodyPart;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Handball;value_ShirtPull/Holding;value_CloseRightAndHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669688635;687;1;2;56;24;8ijkk62897so5r3bq0wgwx4bu;0;92,9;81,8;2024-04-08T01:19:19.061Z;2024-04-12T16:31:43Z;[{'id': 4934049835, 'qualifierId': 213, 'value': '4.66'}, {'id': 4941905105, 'qualifierId': 72}, {'id': 4934049827, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934049833, 'qualifierId': 212, 'value': '18.8'}, {'id': 4934049823, 'qualifierId': 2}, {'id': 4934049831, 'qualifierId': 141, 'value': '54.2'}, {'id': 4934049829, 'qualifierId': 140, 'value': '91.9'}, {'id': 4941905103, 'qualifierId': 224}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,66;91,9;;54,2;18,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;91,9;54,2;;;;;;;0;0;56;24;Vancouver Whitecaps II;3384;AML;1,0
2669688645;426;12;2;56;25;eo64tqkioegeb09iice2hf8bt;1;5,8;41,2;2024-04-08T01:19:19.828Z;2024-04-08T01:19:23Z;[{'id': 4934049913, 'qualifierId': 167}, {'id': 4934049891, 'qualifierId': 141, 'value': '0.0'}, {'id': 4934049889, 'qualifierId': 140, 'value': '24.9'}, {'id': 4934049895, 'qualifierId': 213, 'value': '5.31'}, {'id': 4934049887, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934049893, 'qualifierId': 212, 'value': '35.4'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;c1s7c9syq29pxh0uts7w83xuc;Clearance;;;;;;;;;;;5,31;24,9;;0,0;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,9;0,0;;;;;;;0;0;56;25;Ventura County;3385;DC;1,0
2669688647;427;5;2;56;27;eo64tqkioegeb09iice2hf8bt;0;20,4;-1,8;2024-04-08T01:19:22.398Z;2024-04-08T01:19:29Z;[{'id': 4934050013, 'qualifierId': 233, 'value': '688'}, {'id': 4934049899, 'qualifierId': 347}, {'id': 4934049897, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;c1s7c9syq29pxh0uts7w83xuc;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;56;27;Ventura County;3387;DC;1,0
2669688667;688;5;2;56;27;8ijkk62897so5r3bq0wgwx4bu;1;79,6;101,8;2024-04-08T01:19:22.398Z;2024-04-08T01:25:42Z;[{'id': 4934050003, 'qualifierId': 347}, {'id': 4934050001, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934050009, 'qualifierId': 233, 'value': '427'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;c1s7c9syq29pxh0uts7w83xuc;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;56;27;Vancouver Whitecaps II;3387;AML;1,0
2669688677;689;1;2;56;34;8ijkk62897so5r3bq0wgwx4bu;1;82,3;100,0;2024-04-08T01:19:28.687Z;2024-04-08T01:19:30Z;[{'id': 4934050043, 'qualifierId': 107}, {'id': 4934050049, 'qualifierId': 141, 'value': '88.0'}, {'id': 4934050045, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934050053, 'qualifierId': 213, 'value': '3.93'}, {'id': 4934050047, 'qualifierId': 140, 'value': '73.3'}, {'id': 4934050051, 'qualifierId': 212, 'value': '13.4'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,93;73,3;;88,0;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;73,3;88,0;;;;;;;0;0;56;34;Vancouver Whitecaps II;3394;DC;1,0
2669688683;690;1;2;56;35;8ijkk62897so5r3bq0wgwx4bu;1;73,3;88,0;2024-04-08T01:19:30.325Z;2024-04-08T01:19:31Z;[{'id': 4934050083, 'qualifierId': 141, 'value': '91.2'}, {'id': 4934050085, 'qualifierId': 212, 'value': '3.4'}, {'id': 4934050081, 'qualifierId': 140, 'value': '75.8'}, {'id': 4934050079, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934050087, 'qualifierId': 213, 'value': '0.69'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,69;75,8;;91,2;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;75,8;91,2;;;;;;;0;0;56;35;Vancouver Whitecaps II;3395;MC;1,0
2669688689;691;1;2;56;36;8ijkk62897so5r3bq0wgwx4bu;1;75,8;91,2;2024-04-08T01:19:31.205Z;2024-04-08T01:19:33Z;[{'id': 4934050109, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934050115, 'qualifierId': 212, 'value': '6.9'}, {'id': 4934050113, 'qualifierId': 141, 'value': '84.1'}, {'id': 4934050111, 'qualifierId': 140, 'value': '80.5'}, {'id': 4934050117, 'qualifierId': 213, 'value': '5.51'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,51;80,5;;84,1;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;80,5;84,1;;;;;;;0;0;56;36;Vancouver Whitecaps II;3396;DC;1,0
2669688699;692;1;2;56;38;8ijkk62897so5r3bq0wgwx4bu;1;80,1;83,9;2024-04-08T01:19:33.589Z;2024-04-08T01:19:36Z;[{'id': 4934050185, 'qualifierId': 141, 'value': '87.7'}, {'id': 4934050181, 'qualifierId': 140, 'value': '95.9'}, {'id': 4934050187, 'qualifierId': 212, 'value': '16.8'}, {'id': 4934050179, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934050189, 'qualifierId': 213, 'value': '0.15'}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,15;95,9;;87,7;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;95,9;87,7;;;;;;;0;0;56;38;Vancouver Whitecaps II;3398;DR;1,0
2669688705;693;61;2;56;41;8ijkk62897so5r3bq0wgwx4bu;0;97,7;88,7;2024-04-08T01:19:36.277Z;2024-04-08T01:19:36Z;[{'id': 4934050209, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;56;41;Vancouver Whitecaps II;3401;DC;1,0
2669688731;428;49;2;56;44;eo64tqkioegeb09iice2hf8bt;1;9,4;8,6;2024-04-08T01:19:39.620Z;2024-04-08T01:19:39Z;[];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;56;44;Ventura County;3404;DC;1,0
2669688745;429;1;2;56;45;eo64tqkioegeb09iice2hf8bt;1;9,4;8,6;2024-04-08T01:19:40.124Z;2024-04-08T01:19:41Z;[{'id': 4934050385, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934050387, 'qualifierId': 140, 'value': '34.2'}, {'id': 4934050391, 'qualifierId': 212, 'value': '26.2'}, {'id': 4934050389, 'qualifierId': 141, 'value': '4.1'}, {'id': 4934050393, 'qualifierId': 213, 'value': '6.17'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;6,17;34,2;;4,1;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;34,2;4,1;;;;;;;0;0;56;45;Ventura County;3405;DC;1,0
2669688763;430;1;2;56;47;eo64tqkioegeb09iice2hf8bt;1;34,2;4,1;2024-04-08T01:19:41.668Z;2024-04-08T01:19:44Z;[{'id': 4934050505, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934050507, 'qualifierId': 140, 'value': '37.7'}, {'id': 4934050511, 'qualifierId': 212, 'value': '8.5'}, {'id': 4934050509, 'qualifierId': 141, 'value': '15.3'}, {'id': 4934050513, 'qualifierId': 213, 'value': '1.12'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,12;37,7;;15,3;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;37,7;15,3;;;;;;;0;0;56;47;Ventura County;3407;DMR;1,0
2669688771;431;3;2;56;49;eo64tqkioegeb09iice2hf8bt;1;34,7;20,2;2024-04-08T01:19:44.508Z;2024-04-12T16:32:19Z;[{'id': 4934050561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934050563, 'qualifierId': 286}, {'id': 4941906579, 'qualifierId': 465}, {'id': 4934050587, 'qualifierId': 233, 'value': '694'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;c1s7c9syq29pxh0uts7w83xuc;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;694,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;56;49;Ventura County;3409;Sub;1,0
2669688767;694;45;2;56;49;8ijkk62897so5r3bq0wgwx4bu;0;65,3;79,8;2024-04-08T01:19:44.508Z;2024-04-08T01:19:47Z;[{'id': 4934050591, 'qualifierId': 233, 'value': '431'}, {'id': 4934050599, 'qualifierId': 285}, {'id': 4934050525, 'qualifierId': 56, 'value': 'Left'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c1s7c9syq29pxh0uts7w83xuc;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;56;49;Vancouver Whitecaps II;3409;MC;1,0
2669688795;432;1;2;56;52;eo64tqkioegeb09iice2hf8bt;1;42,2;25,2;2024-04-08T01:19:46.901Z;2024-04-08T01:19:50Z;[{'id': 4934050689, 'qualifierId': 213, 'value': '0.54'}, {'id': 4934050687, 'qualifierId': 212, 'value': '15.7'}, {'id': 4934050681, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934050683, 'qualifierId': 140, 'value': '55.0'}, {'id': 4934050685, 'qualifierId': 141, 'value': '37.0'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,54;55,0;;37,0;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;55,0;37,0;;;;;;;0;0;56;52;Ventura County;3412;Sub;1,0
2669688803;433;61;2;56;55;eo64tqkioegeb09iice2hf8bt;0;58,2;39,7;2024-04-08T01:19:50.317Z;2024-04-08T01:19:50Z;[{'id': 4934050705, 'qualifierId': 56, 'value': 'Center'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;c1s7c9syq29pxh0uts7w83xuc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;56;55;Ventura County;3415;FWL;1,0
2669688829;695;1;2;56;58;8ijkk62897so5r3bq0wgwx4bu;1;38,9;55,4;2024-04-08T01:19:53.589Z;2024-04-12T16:32:31Z;[{'id': 4934050815, 'qualifierId': 141, 'value': '33.7'}, {'id': 4934050817, 'qualifierId': 212, 'value': '31.9'}, {'id': 4941907195, 'qualifierId': 1}, {'id': 4934050813, 'qualifierId': 140, 'value': '65.8'}, {'id': 4934050811, 'qualifierId': 56, 'value': 'Center'}, {'id': 4941907193, 'qualifierId': 157}, {'id': 4934050819, 'qualifierId': 213, 'value': '5.80'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,8;65,8;;33,7;31,9;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;65,8;33,7;;;;;;;0;0;56;58;Vancouver Whitecaps II;3418;DL;1,0
2669688831;696;49;2;57;0;8ijkk62897so5r3bq0wgwx4bu;1;71,5;31,2;2024-04-08T01:19:55.558Z;2024-04-08T01:19:55Z;[];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;c1s7c9syq29pxh0uts7w83xuc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;0;Vancouver Whitecaps II;3420;AMR;1,0
2669688833;697;3;2;57;1;8ijkk62897so5r3bq0wgwx4bu;0;69,8;30,8;2024-04-08T01:19:56.245Z;2024-04-12T16:32:38Z;[{'id': 4941907537, 'qualifierId': 465}, {'id': 4934051003, 'qualifierId': 233, 'value': '434'}, {'id': 4934050825, 'qualifierId': 286}, {'id': 4934050823, 'qualifierId': 56, 'value': 'Center'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;c1s7c9syq29pxh0uts7w83xuc;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;57;1;Vancouver Whitecaps II;3421;AMR;1,0
2669688889;434;7;2;57;1;eo64tqkioegeb09iice2hf8bt;1;30,2;69,2;2024-04-08T01:19:56.246Z;2024-04-12T16:32:41Z;[{'id': 4934050989, 'qualifierId': 285}, {'id': 4941907659, 'qualifierId': 384}, {'id': 4934050987, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934050999, 'qualifierId': 233, 'value': '697'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;c1s7c9syq29pxh0uts7w83xuc;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;697,0;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;57;1;Ventura County;3421;DC;1,0
2671158273;691;1;2;57;3;eo64tqkioegeb09iice2hf8bt;1;25,5;71,4;2024-04-08T01:19:58.385Z;2024-04-12T16:33:23Z;[{'id': 4941909407, 'qualifierId': 212, 'value': '8.9'}, {'id': 4941909397, 'qualifierId': 56, 'value': 'Back'}, {'id': 4941909409, 'qualifierId': 213, 'value': '0.43'}, {'id': 4941909399, 'qualifierId': 140, 'value': '33.2'}, {'id': 4941909403, 'qualifierId': 141, 'value': '76.9'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,43;33,2;;76,9;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;33,2;76,9;;;;;;;0;0;57;3;Ventura County;3423;MC;1,0
2669688891;435;49;2;57;8;eo64tqkioegeb09iice2hf8bt;1;43,8;81,1;2024-04-08T01:20:02.765Z;2024-04-08T01:20:03Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;c1s7c9syq29pxh0uts7w83xuc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;57;8;Ventura County;3428;DML;1,0
2669688913;436;1;2;57;12;eo64tqkioegeb09iice2hf8bt;1;62,3;86,8;2024-04-08T01:20:07.180Z;2024-04-08T01:20:08Z;[{'id': 4934051077, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934051085, 'qualifierId': 213, 'value': '3.78'}, {'id': 4934051079, 'qualifierId': 140, 'value': '55.8'}, {'id': 4934051081, 'qualifierId': 141, 'value': '79.4'}, {'id': 4934051083, 'qualifierId': 212, 'value': '8.5'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,78;55,8;;79,4;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;55,8;79,4;;;;;;;0;0;57;12;Ventura County;3432;DML;1,0
2669688923;437;1;2;57;13;eo64tqkioegeb09iice2hf8bt;1;55,0;80,5;2024-04-08T01:20:08.132Z;2024-04-08T01:20:11Z;[{'id': 4934051129, 'qualifierId': 140, 'value': '58.4'}, {'id': 4934051131, 'qualifierId': 141, 'value': '71.2'}, {'id': 4934051133, 'qualifierId': 212, 'value': '7.3'}, {'id': 4934051127, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934051135, 'qualifierId': 213, 'value': '5.23'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,23;58,4;;71,2;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;58,4;71,2;;;;;;;0;0;57;13;Ventura County;3433;MC;1,0
2669688933;438;1;2;57;16;eo64tqkioegeb09iice2hf8bt;1;55,8;72,1;2024-04-08T01:20:10.908Z;2024-04-08T01:20:13Z;[{'id': 4934051201, 'qualifierId': 212, 'value': '10.6'}, {'id': 4934051195, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934051203, 'qualifierId': 213, 'value': '3.69'}, {'id': 4934051197, 'qualifierId': 140, 'value': '47.2'}, {'id': 4934051199, 'qualifierId': 141, 'value': '63.9'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,69;47,2;;63,9;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;47,2;63,9;;;;;;;0;0;57;16;Ventura County;3436;FW;1,0
