id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_AttemptedTackle;value_Foul;value_Offensive;value_Direct;value_DeletedEventType;value_Zone;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_Length;value_Launch;value_LongBall;value_MediumGkIntervention;value_IntendedTackleTarget;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_Defensive;value_TakeOnOvertake;value_Cross;value_InSwinger;value_LeftFooted;value_Head;value_TouchTypeClearance;value_FreeKickTaken;value_OutOfPlay;value_LayOff;value_BlockedPass;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_IndividualPlay;value_RightFooted;value_BlockedY;value_SwerveLeft;value_GoalmouthZ;value_RelatedEventId;value_BoxLeft;value_Assisted;value_GoalmouthY;value_BlockedX;value_HighRight;value_FastBreak;value_Hands;value_HighGkIntervention;value_Diving;value_ParriedSafe;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_LowCentre;value_OutOfBoxCentre;value_Blocked;value_GkX;value_GkY;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BoxCentre;value_1On1;value_BigChance;value_LowGkIntervention;value_Sliding;value_KeeperThrow;value_Overrun;value_FlickOn;value_SwitchOfPlay;value_ShirtPull/Holding;value_HighClaim;value_OverArm;value_TakeOnSpace;value_LowLeft;value_FirstTouch;value_NotAssisted;value_Volley;value_PullBack;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_SixYardBlocked;value_SavedOffLine;value_FromCorner;value_LowRight;value_LastLine;value_YellowCard;value_RecklessOffence;value_Weak;value_CloseRight;value_High;value_NotPastGoalLine;value_MisHit;value_BoxRight;value_ParriedDanger;value_Standing;value_Fumble;value_TacticalFoul;value_HighCentre;value_SwerveRight;value_Reaching;value_SoloRun;value_FollowsADribble;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Shove/Push;value_Handball;value_FreeKick;value_ByWall;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Defensive1V1;value_SetPiece;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_BlockedCross;value_AerialFoul;value_GkKickFromHands;value_IncorrectOutOfPlayDecision;value_CaptainChange;value_TempMissed;value_BoxDeepRight;value_SmallBoxRight;value_OtherBodyPart;value_Stooping;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698009089;453;1;1;46;22;1pc6sx2h4rp113ldkbp5d2xas;1;18,4;15,7;2024-06-26T18:51:09.948Z;2024-06-26T18:51:15Z;[{'id': 5088060887, 'qualifierId': 212, 'value': '12.4'}, {'id': 5088060889, 'qualifierId': 213, 'value': '5.62'}, {'id': 5088060883, 'qualifierId': 140, 'value': '27.7'}, {'id': 5088060885, 'qualifierId': 141, 'value': '4.4'}, {'id': 5088060881, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;27,7;5,62;;4,4;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;27,7;4,4;;;;;;;0;0;46;22;Portland Timbers II;2782;DC;1,0
2698009091;454;50;1;46;27;1pc6sx2h4rp113ldkbp5d2xas;1;34,5;16,3;2024-06-26T18:51:14.766Z;2024-06-26T18:51:16Z;[{'id': 5088060893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088060909, 'qualifierId': 233, 'value': '369'}, {'id': 5088060897, 'qualifierId': 286}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;dm7ttwxtwtr56ktod33n2ta1g;Dispossessed;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;369,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;27;Portland Timbers II;2787;DC;1,0
2698009087;369;7;1;46;27;5ou8b446l1sl8frblkz3xi17g;0;65,5;83,7;2024-06-26T18:51:14.767Z;2024-06-28T10:22:58Z;[{'id': 5088060903, 'qualifierId': 233, 'value': '454'}, {'id': 5088060877, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089256089, 'qualifierId': 385}, {'id': 5088060907, 'qualifierId': 285}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;dm7ttwxtwtr56ktod33n2ta1g;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;454,0;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;46;27;Minnesota United II;2787;AMC;1,0
2698009093;455;1;1;46;30;1pc6sx2h4rp113ldkbp5d2xas;0;43,4;32,3;2024-06-26T18:51:17.669Z;2024-06-26T18:51:18Z;[{'id': 5088060993, 'qualifierId': 212, 'value': '16.0'}, {'id': 5088060987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088060995, 'qualifierId': 213, 'value': '1.11'}, {'id': 5088060991, 'qualifierId': 141, 'value': '53.4'}, {'id': 5088060989, 'qualifierId': 140, 'value': '50.1'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;50,1;1,11;;53,4;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;50,1;53,4;;;;;;;0;0;46;30;Portland Timbers II;2790;DC;1,0
2698009097;370;3;1;46;32;5ou8b446l1sl8frblkz3xi17g;1;51,3;44,4;2024-06-26T18:51:19.531Z;2024-06-28T10:23:16Z;[{'id': 5088061011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089256091, 'qualifierId': 464}, {'id': 5088061013, 'qualifierId': 286}, {'id': 5088061021, 'qualifierId': 233, 'value': '456'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dm7ttwxtwtr56ktod33n2ta1g;Take On;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;456,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;46;32;Minnesota United II;2792;DR;1,0
2698009099;456;45;1;46;32;1pc6sx2h4rp113ldkbp5d2xas;0;48,7;55,6;2024-06-26T18:51:19.531Z;2024-06-26T18:51:21Z;[{'id': 5088061019, 'qualifierId': 285}, {'id': 5088061025, 'qualifierId': 233, 'value': '370'}, {'id': 5088061017, 'qualifierId': 56, 'value': 'Back'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;dm7ttwxtwtr56ktod33n2ta1g;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;370,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;32;Portland Timbers II;2792;AMC;1,0
2698009101;371;49;1;46;33;5ou8b446l1sl8frblkz3xi17g;1;52,1;45,1;2024-06-26T18:51:20.547Z;2024-06-28T10:23:13Z;[];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dm7ttwxtwtr56ktod33n2ta1g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;46;33;Minnesota United II;2793;DR;1,0
2698009119;372;1;1;46;33;5ou8b446l1sl8frblkz3xi17g;1;51,3;49,3;2024-06-26T18:51:20.634Z;2024-06-28T10:23:24Z;[{'id': 5088061145, 'qualifierId': 212, 'value': '12.5'}, {'id': 5088061143, 'qualifierId': 141, 'value': '50.5'}, {'id': 5088061147, 'qualifierId': 213, 'value': '0.07'}, {'id': 5088061141, 'qualifierId': 140, 'value': '63.2'}, {'id': 5088061139, 'qualifierId': 56, 'value': 'Center'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;63,2;0,07;;50,5;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;63,2;50,5;;;;;;;0;0;46;33;Minnesota United II;2793;DR;1,0
2698009121;373;4;1;46;36;5ou8b446l1sl8frblkz3xi17g;1;65,1;50,2;2024-06-26T18:51:24.403Z;2024-06-26T18:51:26Z;[{'id': 5088061167, 'qualifierId': 286}, {'id': 5088061165, 'qualifierId': 265}, {'id': 5088061169, 'qualifierId': 233, 'value': '457'}, {'id': 5088061163, 'qualifierId': 152}, {'id': 5088061159, 'qualifierId': 13}, {'id': 5088061161, 'qualifierId': 56, 'value': 'Center'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;457,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;46;36;Minnesota United II;2796;ML;1,0
2698009111;457;4;1;46;36;1pc6sx2h4rp113ldkbp5d2xas;0;34,9;49,8;2024-06-26T18:51:24.404Z;2024-06-26T18:51:26Z;[{'id': 5088061107, 'qualifierId': 13}, {'id': 5088061175, 'qualifierId': 233, 'value': '373'}, {'id': 5088061109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088061113, 'qualifierId': 265}, {'id': 5088061115, 'qualifierId': 285}, {'id': 5088061111, 'qualifierId': 152}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;373,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;46;36;Portland Timbers II;2796;MC;1,0
2698009203;374;1;1;47;11;5ou8b446l1sl8frblkz3xi17g;1;68,0;57,5;2024-06-26T18:51:58.813Z;2024-06-26T18:52:16Z;[{'id': 5088061835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088061833, 'qualifierId': 152}, {'id': 5088061839, 'qualifierId': 141, 'value': '69.7'}, {'id': 5088061841, 'qualifierId': 212, 'value': '22.3'}, {'id': 5088061837, 'qualifierId': 140, 'value': '87.7'}, {'id': 5088061829, 'qualifierId': 5}, {'id': 5088061831, 'qualifierId': 155}, {'id': 5088061843, 'qualifierId': 213, 'value': '0.38'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;1,0;;;87,7;0,38;;69,7;22,3;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;87,7;69,7;;;;;;;0;0;47;11;Minnesota United II;2831;AMC;1,0
2698009211;375;1;1;47;14;5ou8b446l1sl8frblkz3xi17g;0;87,7;69,7;2024-06-26T18:52:01.840Z;2024-06-26T18:52:02Z;[{'id': 5088061869, 'qualifierId': 3}, {'id': 5088061871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088061877, 'qualifierId': 212, 'value': '16.3'}, {'id': 5088061875, 'qualifierId': 141, 'value': '49.5'}, {'id': 5088061879, 'qualifierId': 213, 'value': '5.28'}, {'id': 5088061873, 'qualifierId': 140, 'value': '96.0'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;96,0;5,28;;49,5;16,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;96,0;49,5;;;;;;;0;0;47;14;Minnesota United II;2834;DC;1,0
2698009209;458;52;1;47;15;1pc6sx2h4rp113ldkbp5d2xas;1;5,4;46,5;2024-06-26T18:52:02.684Z;2024-06-28T10:24:06Z;[{'id': 5089256109, 'qualifierId': 377}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;dm7ttwxtwtr56ktod33n2ta1g;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;15;Portland Timbers II;2835;GK;1,0
2698009213;459;1;1;47;16;1pc6sx2h4rp113ldkbp5d2xas;1;5,4;46,5;2024-06-26T18:52:03.877Z;2024-06-28T10:24:12Z;[{'id': 5088061895, 'qualifierId': 141, 'value': '84.7'}, {'id': 5088061893, 'qualifierId': 140, 'value': '21.4'}, {'id': 5088061899, 'qualifierId': 213, 'value': '1.00'}, {'id': 5088061889, 'qualifierId': 123}, {'id': 5088061897, 'qualifierId': 212, 'value': '30.9'}, {'id': 5088061891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088061909, 'qualifierId': 287}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;21,4;1,0;;84,7;30,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;21,4;84,7;;;;;;;0;0;47;16;Portland Timbers II;2836;GK;1,0
2698009229;460;4;1;47;23;1pc6sx2h4rp113ldkbp5d2xas;1;25,4;88,0;2024-06-26T18:52:11.259Z;2024-06-26T18:52:12Z;[{'id': 5088062055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088062053, 'qualifierId': 13}, {'id': 5088062059, 'qualifierId': 265}, {'id': 5088062057, 'qualifierId': 152}, {'id': 5088062061, 'qualifierId': 285}, {'id': 5088062073, 'qualifierId': 233, 'value': '376'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;376,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;23;Portland Timbers II;2843;FW;1,0
2698009227;376;4;1;47;23;5ou8b446l1sl8frblkz3xi17g;0;74,6;12,0;2024-06-26T18:52:11.260Z;2024-06-26T18:52:12Z;[{'id': 5088062065, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088062077, 'qualifierId': 233, 'value': '460'}, {'id': 5088062069, 'qualifierId': 265}, {'id': 5088062063, 'qualifierId': 13}, {'id': 5088062067, 'qualifierId': 152}, {'id': 5088062071, 'qualifierId': 286}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;dm7ttwxtwtr56ktod33n2ta1g;Foul;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;460,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;47;23;Minnesota United II;2843;AMC;1,0
2698009265;461;1;1;47;36;1pc6sx2h4rp113ldkbp5d2xas;1;23,5;81,3;2024-06-26T18:52:23.715Z;2024-06-26T18:52:25Z;[{'id': 5088062311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088062315, 'qualifierId': 141, 'value': '61.1'}, {'id': 5088062309, 'qualifierId': 152}, {'id': 5088062319, 'qualifierId': 213, 'value': '4.77'}, {'id': 5088062313, 'qualifierId': 140, 'value': '24.3'}, {'id': 5088062307, 'qualifierId': 5}, {'id': 5088062317, 'qualifierId': 212, 'value': '13.8'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;1,0;;;24,3;4,77;;61,1;13,8;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;24,3;61,1;;;;;;;0;0;47;36;Portland Timbers II;2856;DC;1,0
2698009273;462;1;1;47;37;1pc6sx2h4rp113ldkbp5d2xas;1;26,3;60,3;2024-06-26T18:52:25.253Z;2024-06-26T18:52:27Z;[{'id': 5088062367, 'qualifierId': 141, 'value': '39.9'}, {'id': 5088062371, 'qualifierId': 213, 'value': '5.60'}, {'id': 5088062369, 'qualifierId': 212, 'value': '22.0'}, {'id': 5088062363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088062365, 'qualifierId': 140, 'value': '42.6'}];aqqjtiyr2nayy6rjq6wxk6ec4;M. Duggan;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;42,6;5,6;;39,9;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,6;39,9;;;;;;;0;0;47;37;Portland Timbers II;2857;DC;1,0
2698009313;463;1;1;47;39;1pc6sx2h4rp113ldkbp5d2xas;1;42,5;39,9;2024-06-26T18:52:27.452Z;2024-06-26T18:52:32Z;[{'id': 5088062643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088062649, 'qualifierId': 212, 'value': '18.3'}, {'id': 5088062651, 'qualifierId': 213, 'value': '4.29'}, {'id': 5088062645, 'qualifierId': 140, 'value': '35.4'}, {'id': 5088062647, 'qualifierId': 141, 'value': '15.3'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;35,4;4,29;;15,3;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,4;15,3;;;;;;;0;0;47;39;Portland Timbers II;2859;MC;1,0
2698009341;464;1;1;47;44;1pc6sx2h4rp113ldkbp5d2xas;1;39,9;18,5;2024-06-26T18:52:32.061Z;2024-06-28T10:24:43Z;[{'id': 5089256159, 'qualifierId': 155}, {'id': 5088062821, 'qualifierId': 213, 'value': '6.27'}, {'id': 5088062817, 'qualifierId': 141, 'value': '17.7'}, {'id': 5088062815, 'qualifierId': 140, 'value': '76.2'}, {'id': 5088062823, 'qualifierId': 1}, {'id': 5088062813, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088062819, 'qualifierId': 212, 'value': '38.1'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;76,2;6,27;;17,7;38,1;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;76,2;17,7;;;;;;;0;0;47;44;Portland Timbers II;2864;DC;1,0
2698009355;465;1;1;47;50;1pc6sx2h4rp113ldkbp5d2xas;1;71,2;20,0;2024-06-26T18:52:37.524Z;2024-06-26T18:52:40Z;[{'id': 5088062891, 'qualifierId': 140, 'value': '59.7'}, {'id': 5088062897, 'qualifierId': 213, 'value': '2.67'}, {'id': 5088062889, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088062895, 'qualifierId': 212, 'value': '13.6'}, {'id': 5088062893, 'qualifierId': 141, 'value': '29.1'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;59,7;2,67;;29,1;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;59,7;29,1;;;;;;;0;0;47;50;Portland Timbers II;2870;FW;1,0
2698009385;466;1;1;47;52;1pc6sx2h4rp113ldkbp5d2xas;1;59,4;29,8;2024-06-26T18:52:40.316Z;2024-06-26T18:52:47Z;[{'id': 5088063095, 'qualifierId': 141, 'value': '13.7'}, {'id': 5088063091, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088063099, 'qualifierId': 213, 'value': '5.83'}, {'id': 5088063093, 'qualifierId': 140, 'value': '81.0'}, {'id': 5088063097, 'qualifierId': 212, 'value': '25.2'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;dm7ttwxtwtr56ktod33n2ta1g;Pass;;;;;;;;;;;;;;;;81,0;5,83;;13,7;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;81,0;13,7;;;;;;;0;0;47;52;Portland Timbers II;2872;MC;1,0
2698009389;467;3;1;47;59;1pc6sx2h4rp113ldkbp5d2xas;0;90,8;22,9;2024-06-26T18:52:46.987Z;2024-06-28T10:25:02Z;[{'id': 5088063113, 'qualifierId': 286}, {'id': 5088063111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088063857, 'qualifierId': 233, 'value': '378'}, {'id': 5089256193, 'qualifierId': 464}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dm7ttwxtwtr56ktod33n2ta1g;Take On;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;378,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;47;59;Portland Timbers II;2879;DMR;1,0
2698009413;378;7;1;47;59;5ou8b446l1sl8frblkz3xi17g;1;9,2;77,1;2024-06-26T18:52:46.988Z;2024-06-28T10:25:00Z;[{'id': 5088063837, 'qualifierId': 233, 'value': '467'}, {'id': 5088063245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088063247, 'qualifierId': 285}, {'id': 5089256191, 'qualifierId': 384}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dm7ttwxtwtr56ktod33n2ta1g;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;467,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;47;59;Minnesota United II;2879;FW;1,0
