id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_Zone;value_Length;value_DeletedEventType;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_TakeOnOvertake;value_TouchTypePass;value_OutSwinger;value_Chipped;value_Cross;value_RightFooted;value_Left;value_Right;value_DefBlock;value_CornerTaken;value_InSwinger;value_LeftFooted;value_TakeOnSpace;value_TouchTypeClearance;value_OutOfPlay;value_Launch;value_TouchTypeControl;value_IntendedTackleTarget;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_High;value_BoxRight;value_GoalmouthY;value_RegularPlay;value_GkX;value_Assisted;value_Shove/Push;value_BlockedX;value_IndividualPlay;value_Blocked;value_BlockedY;value_SixYardBlocked;value_LowCentre;value_OutOfBoxCentre;value_HeadPass;value_SwitchOfPlay;value_Head;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxCentre;value_HighRight;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_OverhitCross;value_ThroughBall;value_FastBreak;value_BigChance;value_BlockedClearance;value_LowLeft;value_NotVisible;value_PullBack;value_GoalShotGameClock;value_FromCorner;value_GkYTimeOfGoal;value_HitWoodwork;value_HighCentre;value_OwnGoal;value_SmallBoxLeft;value_GkXTimeOfGoal;value_HitBar;value_GoalShotTimestamp;value_BoxLeft;value_CloseHigh;value_SetPiece;value_NotAssisted;value_CloseLeft;value_NotPastGoalLine;value_Diving;value_LowGkIntervention;value_KeeperThrow;value_OtherObstacle;value_Minutes;value_ParriedSafe;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FlickOn;value_Overrun;value_HighClaim;value_OverArm;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_SmallBoxCentre;value_FantasyAssistId;value_GkChallenge;value_HighLeft;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_BoxDeepLeft;value_LowRight;value_TacticalFoul;value_GkKickFromHands;value_Handball;value_TimeWasting;value_CloseLeftAndHigh;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690003733;356;5;1;37;29;cbip96wzs3jc2xadoluhhxotl;0;100,8;61,2;2024-05-20T00:43:18.289Z;2024-05-20T00:43:21Z;[{'id': 5044111443, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044111585, 'qualifierId': 233, 'value': '364'}, {'id': 5044111445, 'qualifierId': 346}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;cxxvowzwtg4btdpurx5h9ot1w;Out;;;;;;;;;;;;;;;;;;364,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;37;29;Ventura County;2249;FW;1,0
2690003751;364;5;1;37;29;8ijkk62897so5r3bq0wgwx4bu;1;-0,8;38,8;2024-05-20T00:43:18.289Z;2024-05-20T00:45:03Z;[{'id': 5044111553, 'qualifierId': 346}, {'id': 5044111551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044111581, 'qualifierId': 233, 'value': '356'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;cxxvowzwtg4btdpurx5h9ot1w;Out;;;;;;;;;;;;;;;;;;356,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;37;29;Real Monarchs;2249;AMR;1,0
2690003861;365;1;1;37;50;8ijkk62897so5r3bq0wgwx4bu;1;3,4;59,1;2024-05-20T00:43:39.214Z;2024-05-20T00:43:45Z;[{'id': 5044112089, 'qualifierId': 141, 'value': '46.7'}, {'id': 5044112087, 'qualifierId': 140, 'value': '1.8'}, {'id': 5044112085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112083, 'qualifierId': 124}, {'id': 5044112091, 'qualifierId': 212, 'value': '8.6'}, {'id': 5044112103, 'qualifierId': 237}, {'id': 5044112093, 'qualifierId': 213, 'value': '4.52'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;46,7;1,8;4,52;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;1,8;46,7;;;;;;;0;0;37;50;Real Monarchs;2270;DC;1,0
2690003887;366;1;1;37;52;8ijkk62897so5r3bq0wgwx4bu;1;1,8;46,7;2024-05-20T00:43:40.964Z;2024-05-20T00:43:45Z;[{'id': 5044112231, 'qualifierId': 141, 'value': '11.1'}, {'id': 5044112235, 'qualifierId': 213, 'value': '5.04'}, {'id': 5044112233, 'qualifierId': 212, 'value': '25.6'}, {'id': 5044112227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112229, 'qualifierId': 140, 'value': '9.6'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;11,1;9,6;5,04;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;9,6;11,1;;;;;;;0;0;37;52;Real Monarchs;2272;GK;1,0
2690003905;367;1;1;37;57;8ijkk62897so5r3bq0wgwx4bu;0;14,3;6,7;2024-05-20T00:43:46.369Z;2024-05-20T00:43:48Z;[{'id': 5044112351, 'qualifierId': 155}, {'id': 5044112355, 'qualifierId': 140, 'value': '61.8'}, {'id': 5044112353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044112363, 'qualifierId': 1}, {'id': 5044112359, 'qualifierId': 212, 'value': '52.8'}, {'id': 5044112361, 'qualifierId': 213, 'value': '0.33'}, {'id': 5044112357, 'qualifierId': 141, 'value': '32.1'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;32,1;61,8;0,33;;52,8;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;61,8;32,1;;;;;;;0;0;37;57;Real Monarchs;2277;DL;1,0
2690003927;357;49;1;38;3;cbip96wzs3jc2xadoluhhxotl;1;27,4;70,2;2024-05-20T00:43:51.601Z;2024-05-20T00:43:51Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cxxvowzwtg4btdpurx5h9ot1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;38;3;Ventura County;2283;DL;1,0
2690003959;358;1;1;38;3;cbip96wzs3jc2xadoluhhxotl;1;27,4;70,2;2024-05-20T00:43:52.081Z;2024-05-20T00:43:56Z;[{'id': 5044112657, 'qualifierId': 213, 'value': '3.84'}, {'id': 5044112653, 'qualifierId': 141, 'value': '51.9'}, {'id': 5044112655, 'qualifierId': 212, 'value': '19.3'}, {'id': 5044112649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112651, 'qualifierId': 140, 'value': '13.4'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;51,9;13,4;3,84;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;13,4;51,9;;;;;;;0;0;38;3;Ventura County;2283;DL;1,0
2690003973;359;3;1;38;5;cbip96wzs3jc2xadoluhhxotl;1;12,4;48,6;2024-05-20T00:43:54.118Z;2024-05-25T13:26:23Z;[{'id': 5044112687, 'qualifierId': 285}, {'id': 5044112719, 'qualifierId': 233, 'value': '368'}, {'id': 5044112685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052824491, 'qualifierId': 464}];2ig362xub2syd45v3usgymbkk;F. Delgado;;cxxvowzwtg4btdpurx5h9ot1w;Take On;;;;;;;;;;;;;;;;;1,0;368,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;38;5;Ventura County;2285;GK;1,0
2690003945;368;45;1;38;5;8ijkk62897so5r3bq0wgwx4bu;0;87,6;51,4;2024-05-20T00:43:54.118Z;2024-05-20T00:43:58Z;[{'id': 5044112733, 'qualifierId': 233, 'value': '359'}, {'id': 5044112587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044112589, 'qualifierId': 286}];5zawuirp825t4brhaj90k9duy;S. Karani;;cxxvowzwtg4btdpurx5h9ot1w;Challenge;;;;;;;;;;;;;;;;;;359,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;38;5;Real Monarchs;2285;FW;1,0
2690003999;360;1;1;38;9;cbip96wzs3jc2xadoluhhxotl;1;13,0;53,7;2024-05-20T00:43:57.408Z;2024-05-20T00:44:00Z;[{'id': 5044112831, 'qualifierId': 212, 'value': '13.7'}, {'id': 5044112825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112833, 'qualifierId': 213, 'value': '1.27'}, {'id': 5044112829, 'qualifierId': 141, 'value': '73.0'}, {'id': 5044112827, 'qualifierId': 140, 'value': '16.9'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;73,0;16,9;1,27;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;16,9;73,0;;;;;;;0;0;38;9;Ventura County;2289;GK;1,0
2690004013;361;1;1;38;11;cbip96wzs3jc2xadoluhhxotl;1;17,0;73,2;2024-05-20T00:44:00.368Z;2024-05-20T00:44:02Z;[{'id': 5044112893, 'qualifierId': 213, 'value': '0.93'}, {'id': 5044112887, 'qualifierId': 140, 'value': '26.7'}, {'id': 5044112883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112891, 'qualifierId': 212, 'value': '17.0'}, {'id': 5044112889, 'qualifierId': 141, 'value': '93.2'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;93,2;26,7;0,93;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;26,7;93,2;;;;;;;0;0;38;11;Ventura County;2291;DL;1,0
2690004017;362;1;1;38;13;cbip96wzs3jc2xadoluhhxotl;1;27,5;91,7;2024-05-20T00:44:02.336Z;2024-05-20T00:44:03Z;[{'id': 5044112913, 'qualifierId': 141, 'value': '73.2'}, {'id': 5044112917, 'qualifierId': 213, 'value': '4.98'}, {'id': 5044112915, 'qualifierId': 212, 'value': '13.0'}, {'id': 5044112907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044112911, 'qualifierId': 140, 'value': '30.8'}];asy97zdxk0352toy38huzk222;T. Silva;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;73,2;30,8;4,98;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;30,8;73,2;;;;;;;0;0;38;13;Ventura County;2293;DC;1,0
2690004023;363;1;1;38;15;cbip96wzs3jc2xadoluhhxotl;1;30,8;73,0;2024-05-20T00:44:03.569Z;2024-05-20T00:44:05Z;[{'id': 5044112955, 'qualifierId': 212, 'value': '18.7'}, {'id': 5044112957, 'qualifierId': 213, 'value': '5.66'}, {'id': 5044112953, 'qualifierId': 141, 'value': '57.0'}, {'id': 5044112951, 'qualifierId': 140, 'value': '45.3'}, {'id': 5044112949, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;57,0;45,3;5,66;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;45,3;57,0;;;;;;;0;0;38;15;Ventura County;2295;MC;1,0
2690004061;364;1;1;38;16;cbip96wzs3jc2xadoluhhxotl;1;45,3;57,0;2024-05-20T00:44:05.009Z;2024-05-20T00:44:12Z;[{'id': 5044113143, 'qualifierId': 213, 'value': '3.10'}, {'id': 5044113137, 'qualifierId': 140, 'value': '36.7'}, {'id': 5044113141, 'qualifierId': 212, 'value': '9.0'}, {'id': 5044113139, 'qualifierId': 141, 'value': '57.6'}, {'id': 5044113135, 'qualifierId': 56, 'value': 'Back'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;57,6;36,7;3,1;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,7;57,6;;;;;;;0;0;38;16;Ventura County;2296;FW;1,0
2690004081;365;1;1;38;23;cbip96wzs3jc2xadoluhhxotl;1;55,9;36,4;2024-05-20T00:44:12.048Z;2024-05-20T00:44:16Z;[{'id': 5044113241, 'qualifierId': 212, 'value': '16.2'}, {'id': 5044113237, 'qualifierId': 140, 'value': '58.3'}, {'id': 5044113235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044113239, 'qualifierId': 141, 'value': '12.8'}, {'id': 5044113243, 'qualifierId': 213, 'value': '4.87'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;12,8;58,3;4,87;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;58,3;12,8;;;;;;;0;0;38;23;Ventura County;2303;MC;1,0
2690004117;366;1;1;38;27;cbip96wzs3jc2xadoluhhxotl;1;58,2;11,3;2024-05-20T00:44:16.385Z;2024-05-20T00:44:24Z;[{'id': 5044113421, 'qualifierId': 141, 'value': '13.5'}, {'id': 5044113423, 'qualifierId': 212, 'value': '29.6'}, {'id': 5044113425, 'qualifierId': 213, 'value': '0.05'}, {'id': 5044113415, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044113417, 'qualifierId': 140, 'value': '86.4'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;13,5;86,4;0,05;;29,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;86,4;13,5;;;;;;;0;0;38;27;Ventura County;2307;DR;1,0
2690004119;367;61;1;38;33;cbip96wzs3jc2xadoluhhxotl;0;92,1;10,4;2024-05-20T00:44:22.385Z;2024-05-20T00:44:28Z;[{'id': 5044113429, 'qualifierId': 56, 'value': 'Right'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;cxxvowzwtg4btdpurx5h9ot1w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;38;33;Ventura County;2313;FW;1,0
2690004105;369;4;1;38;34;8ijkk62897so5r3bq0wgwx4bu;1;5,3;88,2;2024-05-20T00:44:22.736Z;2024-05-20T00:44:26Z;[{'id': 5044113403, 'qualifierId': 285}, {'id': 5044113395, 'qualifierId': 13}, {'id': 5044113399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044113397, 'qualifierId': 295}, {'id': 5044113401, 'qualifierId': 152}, {'id': 5044113455, 'qualifierId': 233, 'value': '368'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;cxxvowzwtg4btdpurx5h9ot1w;Foul;;;;;;;;;;;;;;;;;1,0;368,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;38;34;Real Monarchs;2314;DC;1,0
2690004121;368;4;1;38;34;cbip96wzs3jc2xadoluhhxotl;0;94,7;11,8;2024-05-20T00:44:22.737Z;2024-05-20T00:48:49Z;[{'id': 5044113443, 'qualifierId': 152}, {'id': 5044113467, 'qualifierId': 233, 'value': '369'}, {'id': 5044113441, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044113447, 'qualifierId': 286}, {'id': 5044123211, 'qualifierId': 295}, {'id': 5044113439, 'qualifierId': 13}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;cxxvowzwtg4btdpurx5h9ot1w;Foul;;;;;;;;;;;;;;;;;;369,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;38;34;Ventura County;2314;FW;1,0
2690004225;370;1;1;38;50;8ijkk62897so5r3bq0wgwx4bu;0;8,5;82,4;2024-05-20T00:44:38.577Z;2024-05-25T13:27:04Z;[{'id': 5044113947, 'qualifierId': 141, 'value': '74.1'}, {'id': 5044113949, 'qualifierId': 212, 'value': '75.2'}, {'id': 5044113937, 'qualifierId': 5}, {'id': 5052826791, 'qualifierId': 157}, {'id': 5044113943, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044113945, 'qualifierId': 140, 'value': '79.9'}, {'id': 5044113951, 'qualifierId': 213, 'value': '6.21'}, {'id': 5044113953, 'qualifierId': 1}, {'id': 5044113941, 'qualifierId': 152}];e23yyl43xtcve09dx234uuj8;A. Essengue;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;74,1;79,9;6,21;;75,2;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;79,9;74,1;;;;;;;0;0;38;50;Real Monarchs;2330;DC;1,0
2690004275;369;1;1;39;2;cbip96wzs3jc2xadoluhhxotl;1;20,3;28,9;2024-05-20T00:44:50.513Z;2024-05-20T00:44:52Z;[{'id': 5044114221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044114223, 'qualifierId': 140, 'value': '4.6'}, {'id': 5044114227, 'qualifierId': 212, 'value': '21.5'}, {'id': 5044114229, 'qualifierId': 213, 'value': '2.44'}, {'id': 5044114225, 'qualifierId': 141, 'value': '49.3'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;49,3;4,6;2,44;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;4,6;49,3;;;;;;;0;0;39;2;Ventura County;2342;DC;1,0
2690004279;370;49;1;39;3;cbip96wzs3jc2xadoluhhxotl;1;6,3;44,9;2024-05-20T00:44:52.033Z;2024-05-20T00:44:52Z;[];2ig362xub2syd45v3usgymbkk;F. Delgado;;cxxvowzwtg4btdpurx5h9ot1w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;39;3;Ventura County;2343;GK;1,0
2690004287;371;1;1;39;3;cbip96wzs3jc2xadoluhhxotl;1;6,3;44,9;2024-05-20T00:44:52.272Z;2024-05-20T00:44:53Z;[{'id': 5044114291, 'qualifierId': 141, 'value': '55.8'}, {'id': 5044114295, 'qualifierId': 213, 'value': '0.36'}, {'id': 5044114293, 'qualifierId': 212, 'value': '21.2'}, {'id': 5044114287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044114289, 'qualifierId': 140, 'value': '25.2'}];2ig362xub2syd45v3usgymbkk;F. Delgado;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;55,8;25,2;0,36;;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;25,2;55,8;;;;;;;0;0;39;3;Ventura County;2343;GK;1,0
2690004305;372;1;1;39;5;cbip96wzs3jc2xadoluhhxotl;1;25,1;55,2;2024-05-20T00:44:53.649Z;2024-05-20T00:44:55Z;[{'id': 5044114395, 'qualifierId': 212, 'value': '15.7'}, {'id': 5044114397, 'qualifierId': 213, 'value': '5.11'}, {'id': 5044114393, 'qualifierId': 141, 'value': '33.9'}, {'id': 5044114391, 'qualifierId': 140, 'value': '30.9'}, {'id': 5044114389, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;33,9;30,9;5,11;;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;30,9;33,9;;;;;;;0;0;39;5;Ventura County;2345;MC;1,0
2690004349;373;1;1;39;7;cbip96wzs3jc2xadoluhhxotl;1;29,5;38,9;2024-05-20T00:44:55.585Z;2024-05-20T00:45:02Z;[{'id': 5044114677, 'qualifierId': 213, 'value': '2.37'}, {'id': 5044114673, 'qualifierId': 141, 'value': '61.1'}, {'id': 5044114675, 'qualifierId': 212, 'value': '21.7'}, {'id': 5044114669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044114671, 'qualifierId': 140, 'value': '14.7'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;cxxvowzwtg4btdpurx5h9ot1w;Pass;;;;;;;;;;;61,1;14,7;2,37;;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;14,7;61,1;;;;;;;0;0;39;7;Ventura County;2347;MR;1,0
