id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_FlickOn;value_Chipped;value_LayOff;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_Straight;value_Cross;value_DrivenCross;value_LeftFooted;value_TakeOnOvertake;value_BlockedPass;value_Assist;value_GoalmouthZ;value_GkX;value_RegularPlay;value_BlockedY;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedX;value_LowLeft;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_NotVisible;value_IntentionalAssist;value_ThroughBall;value_FirstTouch;value_RightFooted;value_ParriedDanger;value_Diving;value_Hands;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_ShirtPull/Holding;value_BoxCentre;value_FromCorner;value_Shove/Push;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_GoalShotTimestamp;value_BigChance;value_HighRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PullBack;value_Handball;value_LowCentre;value_NotAssisted;value_FreeKick;value_ByWall;value_SetPiece;value_ThrowInSetPiece;value_CloseLeftAndHigh;value_SwerveLeft;value_Sliding;value_LowGkIntervention;value_Feet;value_LowRight;value_BoxLeft;value_Deflection;value_ParriedSafe;value_Volley;value_YellowCard;value_RecklessOffence;value_CloseLeft;value_High;value_BoxRight;value_Standing;value_OtherBodyPart;value_SixYardBlocked;value_TakeOnSpace;value_Overrun;value_Minutes;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_35Right;value_HighClaim;value_HighGkIntervention;value_HighCentre;value_Reaching;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Injury;value_InjuredPlayerId;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_Collected;value_GkStart;value_Stooping;value_Caught;value_Weak;value_BlockedCross;value_OverhitCross;value_CloseHigh;value_TacticalFoul;value_DangerousPlay;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713798815;414;1;2;54;25;5icuo8utnztpsd9l03gdd68dl;1;25,6;95,0;2024-08-26T01:14:39.968Z;2024-08-26T01:14:45Z;[{'id': 5175241575, 'qualifierId': 212, 'value': '6.6'}, {'id': 5175241569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175241571, 'qualifierId': 140, 'value': '31.9'}, {'id': 5175241573, 'qualifierId': 141, 'value': '95.4'}, {'id': 5175241577, 'qualifierId': 213, 'value': '0.04'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,04;95,4;;31,9;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,9;95,4;;;;;;;;0;54;25;The Town;3265;MC;1,0
2713798835;415;1;2;54;30;5icuo8utnztpsd9l03gdd68dl;1;63,0;86,8;2024-08-26T01:14:45.008Z;2024-08-26T01:14:51Z;[{'id': 5175241665, 'qualifierId': 140, 'value': '77.6'}, {'id': 5175241663, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175241667, 'qualifierId': 141, 'value': '90.9'}, {'id': 5175241671, 'qualifierId': 213, 'value': '0.18'}, {'id': 5175241669, 'qualifierId': 212, 'value': '15.6'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,18;90,9;;77,6;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;77,6;90,9;;;;;;;;0;54;30;The Town;3270;DC;1,0
2713798853;416;1;2;54;37;5icuo8utnztpsd9l03gdd68dl;1;90,9;90,0;2024-08-26T01:14:51.568Z;2024-08-26T01:14:54Z;[{'id': 5175241767, 'qualifierId': 212, 'value': '14.1'}, {'id': 5175241763, 'qualifierId': 140, 'value': '87.2'}, {'id': 5175241765, 'qualifierId': 141, 'value': '70.0'}, {'id': 5175241761, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175241769, 'qualifierId': 213, 'value': '4.43'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,43;70,0;;87,2;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;87,2;70,0;;;;;;;;0;54;37;The Town;3277;AML;1,0
2713798855;417;1;2;54;39;5icuo8utnztpsd9l03gdd68dl;0;90,6;71,7;2024-08-26T01:14:54.224Z;2024-08-26T01:14:56Z;[{'id': 5175241773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175241777, 'qualifierId': 141, 'value': '64.8'}, {'id': 5175241781, 'qualifierId': 213, 'value': '5.17'}, {'id': 5175241827, 'qualifierId': 236}, {'id': 5175241779, 'qualifierId': 212, 'value': '5.2'}, {'id': 5175241829, 'qualifierId': 233, 'value': '513'}, {'id': 5175241775, 'qualifierId': 140, 'value': '92.8'}, {'id': 5175241833, 'qualifierId': 286}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,17;64,8;;92,8;5,2;;;;;;;;;;1,0;513,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;92,8;64,8;;;;;;;;0;54;39;The Town;3279;AMR;1,0
2713798867;513;74;2;54;39;ew2zirzye0sw1txr2m33nr25y;1;6,7;33,1;2024-08-26T01:14:54.225Z;2024-08-26T01:27:51Z;[{'id': 5175241821, 'qualifierId': 285}, {'id': 5175241819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175241839, 'qualifierId': 233, 'value': '417'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;417,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;54;39;Tacoma Defiance;3279;DC;1,0
2713798901;514;12;2;54;43;ew2zirzye0sw1txr2m33nr25y;1;11,2;32,9;2024-08-26T01:14:57.378Z;2024-08-26T01:14:59Z;[{'id': 5175241945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175241953, 'qualifierId': 212, 'value': '33.4'}, {'id': 5175241951, 'qualifierId': 141, 'value': '7.8'}, {'id': 5175241949, 'qualifierId': 140, 'value': '38.5'}, {'id': 5175241955, 'qualifierId': 213, 'value': '5.75'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;expkosdvouobem3kv8ejmmbkk;Clearance;;;;;;;;;;5,75;7,8;;38,5;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;38,5;7,8;;;;;;;;0;54;43;Tacoma Defiance;3283;MC;1,0
2713798903;515;44;2;54;44;ew2zirzye0sw1txr2m33nr25y;1;40,0;6,8;2024-08-26T01:14:58.933Z;2024-08-26T01:58:52Z;[{'id': 5175241961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175241965, 'qualifierId': 233, 'value': '418'}, {'id': 5175241963, 'qualifierId': 285}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;418,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;54;44;Tacoma Defiance;3284;FWR;1,0
2713798897;418;44;2;54;44;5icuo8utnztpsd9l03gdd68dl;0;60,0;93,2;2024-08-26T01:14:58.934Z;2024-08-26T01:58:52Z;[{'id': 5175241943, 'qualifierId': 286}, {'id': 5175241941, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175241979, 'qualifierId': 233, 'value': '515'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Aerial;;;;;;;;;;;;;;;;;;;;;;;;1,0;515,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;54;44;The Town;3284;DC;1,0
2713798911;516;1;2;54;45;ew2zirzye0sw1txr2m33nr25y;0;38,9;6,8;2024-08-26T01:14:59.479Z;2024-08-26T01:16:00Z;[{'id': 5175242009, 'qualifierId': 213, 'value': '5.91'}, {'id': 5175242007, 'qualifierId': 212, 'value': '1.1'}, {'id': 5175242003, 'qualifierId': 140, 'value': '39.9'}, {'id': 5175242001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175241999, 'qualifierId': 3}, {'id': 5175242005, 'qualifierId': 141, 'value': '6.2'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,91;6,2;;39,9;1,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;39,9;6,2;;;;;;;;0;54;45;Tacoma Defiance;3285;FWR;1,0
2713800781;464;61;2;54;45;5icuo8utnztpsd9l03gdd68dl;1;60,4;95,1;2024-08-26T01:15:00.028Z;2024-08-26T01:18:59Z;[{'id': 5175250057, 'qualifierId': 56, 'value': 'Left'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;54;45;The Town;3285;DC;1,0
2713798917;419;61;2;54;47;5icuo8utnztpsd9l03gdd68dl;0;61,5;81,1;2024-08-26T01:15:02.128Z;2024-08-26T01:15:02Z;[{'id': 5175242041, 'qualifierId': 56, 'value': 'Left'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;54;47;The Town;3287;DC;1,0
2713798931;517;49;2;54;49;ew2zirzye0sw1txr2m33nr25y;1;49,1;12,0;2024-08-26T01:15:03.826Z;2024-08-26T01:15:03Z;[];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;54;49;Tacoma Defiance;3289;FW;1,0
2713798959;518;13;2;54;50;ew2zirzye0sw1txr2m33nr25y;1;52,3;17,8;2024-08-26T01:15:05.170Z;2024-08-30T14:31:37Z;[{'id': 5175243091, 'qualifierId': 230, 'value': '93.0'}, {'id': 5175243087, 'qualifierId': 458}, {'id': 5175243077, 'qualifierId': 102, 'value': '46.6'}, {'id': 5175242661, 'qualifierId': 20}, {'id': 5175242213, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175243095, 'qualifierId': 231, 'value': '44.0'}, {'id': 5175243079, 'qualifierId': 103, 'value': '79.2'}, {'id': 5175243071, 'qualifierId': 74}, {'id': 5175242659, 'qualifierId': 23}, {'id': 5175243081, 'qualifierId': 215}, {'id': 5175242211, 'qualifierId': 70}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,2;93,0;;;44,0;;46,6;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;46,6;79.2;;;;0;54;50;Tacoma Defiance;3290;FW;1,0
2713799051;420;5;2;54;53;5icuo8utnztpsd9l03gdd68dl;1;-1,1;57,4;2024-08-26T01:15:08.080Z;2024-08-26T01:27:55Z;[{'id': 5175242595, 'qualifierId': 346}, {'id': 5175242593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175242649, 'qualifierId': 233, 'value': '519'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Out;;;;;;;;;;;;;;;;;;;;;;;;;519,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;54;53;The Town;3293;DC;1,0
2713798965;519;5;2;54;53;ew2zirzye0sw1txr2m33nr25y;0;101,1;42,6;2024-08-26T01:15:08.080Z;2024-08-26T01:27:55Z;[{'id': 5175242237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175242239, 'qualifierId': 346}, {'id': 5175242655, 'qualifierId': 233, 'value': '420'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Out;;;;;;;;;;;;;;;;;;;;;;;;;420,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;54;53;Tacoma Defiance;3293;FW;1,0
2713799115;421;1;2;55;11;5icuo8utnztpsd9l03gdd68dl;1;5,3;51,2;2024-08-26T01:15:25.919Z;2024-08-26T01:15:27Z;[{'id': 5175242869, 'qualifierId': 212, 'value': '33.6'}, {'id': 5175242861, 'qualifierId': 124}, {'id': 5175242873, 'qualifierId': 1}, {'id': 5175242865, 'qualifierId': 140, 'value': '32.2'}, {'id': 5175242877, 'qualifierId': 237}, {'id': 5175242871, 'qualifierId': 213, 'value': '5.71'}, {'id': 5175242867, 'qualifierId': 141, 'value': '24.4'}, {'id': 5175242863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175242879, 'qualifierId': 189}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,71;24,4;;32,2;33,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,2;24,4;;;;;;;;0;55;11;The Town;3311;GK;1,0
2713799151;422;1;2;55;15;5icuo8utnztpsd9l03gdd68dl;1;42,6;6,5;2024-08-26T01:15:30.143Z;2024-08-26T02:16:22Z;[{'id': 5175243015, 'qualifierId': 140, 'value': '62.0'}, {'id': 5175243017, 'qualifierId': 141, 'value': '6.7'}, {'id': 5175243021, 'qualifierId': 213, 'value': '0.01'}, {'id': 5175243013, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175243019, 'qualifierId': 212, 'value': '20.4'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,01;6,7;;62,0;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;62,0;6,7;;;;;;;;0;55;15;The Town;3315;DL;1,0
2713799153;423;1;2;55;16;5icuo8utnztpsd9l03gdd68dl;1;62,6;7,1;2024-08-26T01:15:31.231Z;2024-08-26T02:16:21Z;[{'id': 5175243035, 'qualifierId': 212, 'value': '7.1'}, {'id': 5175243031, 'qualifierId': 140, 'value': '57.6'}, {'id': 5175243053, 'qualifierId': 156}, {'id': 5175243037, 'qualifierId': 213, 'value': '2.41'}, {'id': 5175243033, 'qualifierId': 141, 'value': '14.1'}, {'id': 5175243029, 'qualifierId': 56, 'value': 'Right'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,41;14,1;;57,6;7,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;57,6;14,1;;;;;;;;0;55;16;The Town;3316;AMR;1,0
2713799181;424;1;2;55;18;5icuo8utnztpsd9l03gdd68dl;1;57,2;15,0;2024-08-26T01:15:32.992Z;2024-08-26T02:16:19Z;[{'id': 5175243183, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175243187, 'qualifierId': 141, 'value': '13.1'}, {'id': 5175243191, 'qualifierId': 213, 'value': '6.23'}, {'id': 5175243189, 'qualifierId': 212, 'value': '26.6'}, {'id': 5175243185, 'qualifierId': 140, 'value': '82.5'}, {'id': 5175243181, 'qualifierId': 155}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;6,23;13,1;;82,5;26,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;82,5;13,1;;;;;;;;0;55;18;The Town;3318;DR;1,0
2713799213;425;1;2;55;24;5icuo8utnztpsd9l03gdd68dl;1;80,6;8,6;2024-08-26T01:15:39.120Z;2024-08-26T01:15:41Z;[{'id': 5175243345, 'qualifierId': 213, 'value': '2.04'}, {'id': 5175243341, 'qualifierId': 141, 'value': '25.2'}, {'id': 5175243339, 'qualifierId': 140, 'value': '75.2'}, {'id': 5175243343, 'qualifierId': 212, 'value': '12.6'}, {'id': 5175243337, 'qualifierId': 56, 'value': 'Center'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,04;25,2;;75,2;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,2;25,2;;;;;;;;0;55;24;The Town;3324;DL;1,0
2713799227;426;1;2;55;27;5icuo8utnztpsd9l03gdd68dl;1;74,1;29,8;2024-08-26T01:15:41.711Z;2024-08-26T01:15:44Z;[{'id': 5175243395, 'qualifierId': 140, 'value': '83.1'}, {'id': 5175243397, 'qualifierId': 141, 'value': '29.5'}, {'id': 5175243393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175243401, 'qualifierId': 213, 'value': '6.26'}, {'id': 5175243399, 'qualifierId': 212, 'value': '9.5'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;6,26;29,5;;83,1;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;83,1;29,5;;;;;;;;0;55;27;The Town;3327;DR;1,0
2713799245;427;1;2;55;29;5icuo8utnztpsd9l03gdd68dl;1;87,1;28,6;2024-08-26T01:15:44.112Z;2024-08-26T01:15:46Z;[{'id': 5175243481, 'qualifierId': 140, 'value': '89.0'}, {'id': 5175243485, 'qualifierId': 212, 'value': '12.3'}, {'id': 5175243479, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175243483, 'qualifierId': 141, 'value': '10.7'}, {'id': 5175243487, 'qualifierId': 213, 'value': '4.87'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,87;10,7;;89,0;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;89,0;10,7;;;;;;;;0;55;29;The Town;3329;AMC;1,0
2713799251;428;1;2;55;32;5icuo8utnztpsd9l03gdd68dl;1;89,7;9,1;2024-08-26T01:15:46.560Z;2024-08-26T01:15:48Z;[{'id': 5175243535, 'qualifierId': 212, 'value': '6.4'}, {'id': 5175243531, 'qualifierId': 140, 'value': '84.8'}, {'id': 5175243533, 'qualifierId': 141, 'value': '14.6'}, {'id': 5175243537, 'qualifierId': 213, 'value': '2.51'}, {'id': 5175243529, 'qualifierId': 56, 'value': 'Right'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,51;14,6;;84,8;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;84,8;14,6;;;;;;;;0;55;32;The Town;3332;AMR;1,0
2713799257;429;1;2;55;33;5icuo8utnztpsd9l03gdd68dl;1;84,4;15,9;2024-08-26T01:15:48.015Z;2024-08-26T01:15:48Z;[{'id': 5175243563, 'qualifierId': 141, 'value': '7.3'}, {'id': 5175243567, 'qualifierId': 213, 'value': '5.01'}, {'id': 5175243559, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175243561, 'qualifierId': 140, 'value': '86.1'}, {'id': 5175243565, 'qualifierId': 212, 'value': '6.1'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,01;7,3;;86,1;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;86,1;7,3;;;;;;;;0;55;33;The Town;3333;AMC;1,0
