id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_HeadPass;value_DeletedEventType;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_OutSwinger;value_RightFooted;value_Cross;value_GoalmouthY;value_CloseLeft;value_Assisted;value_GoalmouthZ;value_GkY;value_RegularPlay;value_BoxCentre;value_Volley;value_RelatedEventId;value_GkX;value_Injury;value_InjuredPlayerId;value_NotVisible;value_TouchTypeClearance;value_OutOfPlay;value_LayOff;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_InSwinger;value_LowLeft;value_BlockedX;value_BlockedY;value_FirstTouch;value_Head;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_Overrun;value_SwitchOfPlay;value_TakeOnOvertake;value_BlockedCross;value_Shove/Push;value_Straight;value_DrivenCross;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_SwerveLeft;value_IndividualPlay;value_NotAssisted;value_LeftFooted;value_HighLeft;value_OutOfBoxCentre;value_SwerveRight;value_LowRight;value_Diving;value_ParriedSafe;value_BlockedClearance;value_CloseRight;value_TouchTypePass;value_Fingertip;value_HighGkIntervention;value_Reaching;value_Left;value_OverhitCross;value_CornerTaken;value_SmallBoxCentre;value_BigChance;value_BoxLeft;value_LowCentre;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Blocked;value_DefBlock;value_HighRight;value_High;value_Minutes;value_Standing;value_HighClaim;value_GkHoof;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Right;value_FromCorner;value_BoxRight;value_SetPiece;value_NotPastGoalLine;value_Feet;value_Sliding;value_SmallBoxLeft;value_KeeperTouched;value_BoxDeepRight;value_TempBlocked;value_Strong;value_DangerousPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728368273;277;1;1;23;47;cwnjxlibb02fuh0vwgvac6h45;1;32,4;69,0;2024-09-29T19:27:28.918Z;2024-09-29T19:27:31Z;[{'id': 5255035535, 'qualifierId': 213, 'value': '4.63'}, {'id': 5255035531, 'qualifierId': 141, 'value': '43.3'}, {'id': 5255035533, 'qualifierId': 212, 'value': '17.5'}, {'id': 5255035527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255035529, 'qualifierId': 140, 'value': '31.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;4,63;31,1;17,5;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,1;43,3;;;;;;;0;0;23;47;Toronto II;1427;DC;1,0
2728368345;278;1;1;23;49;cwnjxlibb02fuh0vwgvac6h45;1;29,6;44,8;2024-09-29T19:27:30.950Z;2024-09-29T19:27:35Z;[{'id': 5255035929, 'qualifierId': 140, 'value': '25.5'}, {'id': 5255035933, 'qualifierId': 212, 'value': '19.7'}, {'id': 5255035927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255035931, 'qualifierId': 141, 'value': '73.0'}, {'id': 5255035935, 'qualifierId': 213, 'value': '1.79'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,79;25,5;19,7;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;25,5;73,0;;;;;;;0;0;23;49;Toronto II;1429;DL;1,0
2728368401;279;1;1;23;53;cwnjxlibb02fuh0vwgvac6h45;1;26,2;72,6;2024-09-29T19:27:35.189Z;2024-09-29T19:27:38Z;[{'id': 5255036251, 'qualifierId': 141, 'value': '59.6'}, {'id': 5255036249, 'qualifierId': 140, 'value': '9.0'}, {'id': 5255036247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255036255, 'qualifierId': 213, 'value': '3.60'}, {'id': 5255036253, 'qualifierId': 212, 'value': '20.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;3,6;9,0;20,1;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;9,0;59,6;;;;;;;0;0;23;53;Toronto II;1433;DC;1,0
2728368449;280;1;1;23;56;cwnjxlibb02fuh0vwgvac6h45;1;8,6;59,1;2024-09-29T19:27:38.613Z;2024-09-29T19:27:41Z;[{'id': 5255036491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255036499, 'qualifierId': 212, 'value': '11.2'}, {'id': 5255036501, 'qualifierId': 213, 'value': '0.94'}, {'id': 5255036495, 'qualifierId': 140, 'value': '14.9'}, {'id': 5255036497, 'qualifierId': 141, 'value': '72.3'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,94;14,9;11,2;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;14,9;72,3;;;;;;;0;0;23;56;Toronto II;1436;GK;1,0
2728368503;281;1;1;23;59;cwnjxlibb02fuh0vwgvac6h45;1;19,6;74,2;2024-09-29T19:27:41.062Z;2024-09-29T19:27:44Z;[{'id': 5255036813, 'qualifierId': 140, 'value': '26.5'}, {'id': 5255036811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255036815, 'qualifierId': 141, 'value': '95.6'}, {'id': 5255036819, 'qualifierId': 213, 'value': '1.11'}, {'id': 5255036817, 'qualifierId': 212, 'value': '16.3'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,11;26,5;16,3;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;26,5;95,6;;;;;;;0;0;23;59;Toronto II;1439;DC;1,0
2728368547;282;1;1;24;2;cwnjxlibb02fuh0vwgvac6h45;1;27,0;97,2;2024-09-29T19:27:44.518Z;2024-09-29T19:27:47Z;[{'id': 5255037079, 'qualifierId': 213, 'value': '5.82'}, {'id': 5255037071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255037069, 'qualifierId': 155}, {'id': 5255037075, 'qualifierId': 141, 'value': '74.4'}, {'id': 5255037077, 'qualifierId': 212, 'value': '34.9'}, {'id': 5255037081, 'qualifierId': 1}, {'id': 5255037073, 'qualifierId': 140, 'value': '56.8'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,82;56,8;34,9;74,4;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;56,8;74,4;;;;;;;0;0;24;2;Toronto II;1442;DC;1,0
2728368573;283;1;1;24;5;cwnjxlibb02fuh0vwgvac6h45;1;56,8;74,4;2024-09-29T19:27:47.574Z;2024-09-29T19:27:49Z;[{'id': 5255037251, 'qualifierId': 141, 'value': '92.0'}, {'id': 5255037249, 'qualifierId': 140, 'value': '51.1'}, {'id': 5255037247, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255037255, 'qualifierId': 213, 'value': '2.03'}, {'id': 5255037253, 'qualifierId': 212, 'value': '13.4'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;2,03;51,1;13,4;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;51,1;92,0;;;;;;;0;0;24;5;Toronto II;1445;FW;1,0
2728368619;284;1;1;24;7;cwnjxlibb02fuh0vwgvac6h45;0;52,9;92,4;2024-09-29T19:27:49.655Z;2024-10-03T09:28:21Z;[{'id': 5255037487, 'qualifierId': 141, 'value': '72.7'}, {'id': 5255037491, 'qualifierId': 212, 'value': '29.2'}, {'id': 5255037479, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255037483, 'qualifierId': 140, 'value': '77.6'}, {'id': 5262239047, 'qualifierId': 4}, {'id': 5255037495, 'qualifierId': 213, 'value': '5.81'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,81;77,6;29,2;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;77,6;72,7;;;;;;;0;0;24;7;Toronto II;1447;FWL;1,0
2729682263;894;59;1;24;9;29nx7yxy1rdqv2oobqn5pjf8p;1;21,9;37,8;2024-09-29T19:27:51.508Z;2024-10-03T09:33:07Z;[{'id': 5262242001, 'qualifierId': 56, 'value': 'Back'}];9n4pw401dtt30wlnwrxvads7o;S. Wilson;;;gdsm0dy89bv8am0zc6x951xw;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;24;9;Chattanooga;1449;GK;1,0
2728368651;212;1;1;24;10;29nx7yxy1rdqv2oobqn5pjf8p;0;19,5;26,5;2024-09-29T19:27:52.135Z;2024-09-29T19:27:54Z;[{'id': 5255037691, 'qualifierId': 140, 'value': '53.9'}, {'id': 5255037699, 'qualifierId': 213, 'value': '0.18'}, {'id': 5255037687, 'qualifierId': 157}, {'id': 5255037697, 'qualifierId': 212, 'value': '36.7'}, {'id': 5255037703, 'qualifierId': 1}, {'id': 5255037693, 'qualifierId': 141, 'value': '36.0'}, {'id': 5255037689, 'qualifierId': 56, 'value': 'Center'}];9n4pw401dtt30wlnwrxvads7o;S. Wilson;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,18;53,9;36,7;36,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;53,9;36,0;;;;;;;0;0;24;10;Chattanooga;1450;GK;1,0
2728368683;285;1;1;24;12;cwnjxlibb02fuh0vwgvac6h45;0;37,4;69,7;2024-09-29T19:27:54.295Z;2024-09-29T19:27:56Z;[{'id': 5255037889, 'qualifierId': 141, 'value': '59.9'}, {'id': 5255037893, 'qualifierId': 213, 'value': '6.09'}, {'id': 5255037895, 'qualifierId': 1}, {'id': 5255037885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255037887, 'qualifierId': 140, 'value': '70.0'}, {'id': 5255037891, 'qualifierId': 212, 'value': '34.9'}, {'id': 5255037883, 'qualifierId': 157}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;6,09;70,0;34,9;59,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;70,0;59,9;;;;;;;0;0;24;12;Toronto II;1452;MC;1,0
2728368703;213;1;1;24;15;29nx7yxy1rdqv2oobqn5pjf8p;1;32,9;39,7;2024-09-29T19:27:56.968Z;2024-09-29T19:27:58Z;[{'id': 5255038017, 'qualifierId': 3}, {'id': 5255038023, 'qualifierId': 141, 'value': '47.0'}, {'id': 5255038025, 'qualifierId': 212, 'value': '8.1'}, {'id': 5255038027, 'qualifierId': 213, 'value': '0.66'}, {'id': 5255038019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038021, 'qualifierId': 140, 'value': '39.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,66;39,0;8,1;47,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;39,0;47,0;;;;;;;0;0;24;15;Chattanooga;1455;DC;1,0
2728368707;214;49;1;24;16;29nx7yxy1rdqv2oobqn5pjf8p;1;38,3;49,1;2024-09-29T19:27:58.361Z;2024-09-29T19:27:58Z;[];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;gdsm0dy89bv8am0zc6x951xw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;24;16;Chattanooga;1456;FWL;1,0
2728368721;215;1;1;24;17;29nx7yxy1rdqv2oobqn5pjf8p;1;38,3;49,1;2024-09-29T19:27:58.917Z;2024-09-29T19:28:00Z;[{'id': 5255038125, 'qualifierId': 141, 'value': '51.3'}, {'id': 5255038117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038129, 'qualifierId': 212, 'value': '13.5'}, {'id': 5255038121, 'qualifierId': 140, 'value': '25.5'}, {'id': 5255038135, 'qualifierId': 213, 'value': '3.03'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;3,03;25,5;13,5;51,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;25,5;51,3;;;;;;;0;0;24;17;Chattanooga;1457;FWL;1,0
2728368749;216;1;1;24;18;29nx7yxy1rdqv2oobqn5pjf8p;1;25,5;51,3;2024-09-29T19:28:00.103Z;2024-09-29T19:28:01Z;[{'id': 5255038323, 'qualifierId': 141, 'value': '49.4'}, {'id': 5255038315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038329, 'qualifierId': 212, 'value': '8.2'}, {'id': 5255038333, 'qualifierId': 213, 'value': '6.12'}, {'id': 5255038319, 'qualifierId': 140, 'value': '33.2'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;6,12;33,2;8,2;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;33,2;49,4;;;;;;;0;0;24;18;Chattanooga;1458;DC;1,0
2728368781;217;1;1;24;19;29nx7yxy1rdqv2oobqn5pjf8p;1;33,2;49,4;2024-09-29T19:28:01.671Z;2024-09-29T19:28:03Z;[{'id': 5255038531, 'qualifierId': 212, 'value': '26.8'}, {'id': 5255038525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038529, 'qualifierId': 141, 'value': '88.7'}, {'id': 5255038533, 'qualifierId': 213, 'value': '1.51'}, {'id': 5255038527, 'qualifierId': 140, 'value': '34.8'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,51;34,8;26,8;88,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,8;88,7;;;;;;;0;0;24;19;Chattanooga;1459;MC;1,0
2728368805;218;1;1;24;22;29nx7yxy1rdqv2oobqn5pjf8p;1;37,1;80,0;2024-09-29T19:28:03.735Z;2024-09-29T19:28:06Z;[{'id': 5255038687, 'qualifierId': 213, 'value': '5.56'}, {'id': 5255038685, 'qualifierId': 212, 'value': '10.4'}, {'id': 5255038679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038683, 'qualifierId': 141, 'value': '69.9'}, {'id': 5255038681, 'qualifierId': 140, 'value': '44.5'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,56;44,5;10,4;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;44,5;69,9;;;;;;;0;0;24;22;Chattanooga;1462;DML;1,0
2728368825;219;1;1;24;24;29nx7yxy1rdqv2oobqn5pjf8p;1;44,5;69,9;2024-09-29T19:28:05.928Z;2024-09-29T19:28:07Z;[{'id': 5255038779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255038783, 'qualifierId': 141, 'value': '67.2'}, {'id': 5255038787, 'qualifierId': 213, 'value': '3.31'}, {'id': 5255038785, 'qualifierId': 212, 'value': '11.2'}, {'id': 5255038781, 'qualifierId': 140, 'value': '34.0'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;3,31;34,0;11,2;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,0;67,2;;;;;;;0;0;24;24;Chattanooga;1464;FW;1,0
2728368865;220;1;1;24;25;29nx7yxy1rdqv2oobqn5pjf8p;1;34,0;67,2;2024-09-29T19:28:07.431Z;2024-09-29T19:28:09Z;[{'id': 5255038999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255039003, 'qualifierId': 141, 'value': '76.1'}, {'id': 5255039005, 'qualifierId': 212, 'value': '12.9'}, {'id': 5255039007, 'qualifierId': 213, 'value': '2.66'}, {'id': 5255039001, 'qualifierId': 140, 'value': '23.1'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;2,66;23,1;12,9;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;23,1;76,1;;;;;;;0;0;24;25;Chattanooga;1465;MC;1,0
2728368915;221;1;1;24;28;29nx7yxy1rdqv2oobqn5pjf8p;1;22,9;76,3;2024-09-29T19:28:09.783Z;2024-09-29T19:28:13Z;[{'id': 5255039293, 'qualifierId': 141, 'value': '57.3'}, {'id': 5255039289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255039295, 'qualifierId': 212, 'value': '19.2'}, {'id': 5255039297, 'qualifierId': 213, 'value': '3.88'}, {'id': 5255039291, 'qualifierId': 140, 'value': '9.4'}];cgcpmpetc768pyqb51qthq61g;R. Chukwu;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;3,88;9,4;19,2;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;9,4;57,3;;;;;;;0;0;24;28;Chattanooga;1468;DC;1,0
2728368965;222;1;1;24;31;29nx7yxy1rdqv2oobqn5pjf8p;1;9,0;51,6;2024-09-29T19:28:13.080Z;2024-09-29T19:28:15Z;[{'id': 5255039569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255039579, 'qualifierId': 1}, {'id': 5255039571, 'qualifierId': 140, 'value': '37.6'}, {'id': 5255039573, 'qualifierId': 141, 'value': '4.1'}, {'id': 5255039567, 'qualifierId': 155}, {'id': 5255039575, 'qualifierId': 212, 'value': '44.1'}, {'id': 5255039577, 'qualifierId': 213, 'value': '5.46'}];9n4pw401dtt30wlnwrxvads7o;S. Wilson;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,46;37,6;44,1;4,1;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,6;4,1;;;;;;;0;0;24;31;Chattanooga;1471;GK;1,0
2728369029;223;1;1;24;33;29nx7yxy1rdqv2oobqn5pjf8p;1;37,6;4,1;2024-09-29T19:28:15.256Z;2024-09-29T19:28:18Z;[{'id': 5255039953, 'qualifierId': 141, 'value': '21.5'}, {'id': 5255039961, 'qualifierId': 213, 'value': '1.03'}, {'id': 5255039955, 'qualifierId': 212, 'value': '13.8'}, {'id': 5255039951, 'qualifierId': 140, 'value': '44.3'}, {'id': 5255039949, 'qualifierId': 56, 'value': 'Back'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,03;44,3;13,8;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;44,3;21,5;;;;;;;0;0;24;33;Chattanooga;1473;DMR;1,0
2728369059;224;1;1;24;37;29nx7yxy1rdqv2oobqn5pjf8p;1;38,1;8,5;2024-09-29T19:28:18.737Z;2024-09-29T19:28:20Z;[{'id': 5255040113, 'qualifierId': 140, 'value': '25.6'}, {'id': 5255040115, 'qualifierId': 141, 'value': '16.1'}, {'id': 5255040119, 'qualifierId': 213, 'value': '2.77'}, {'id': 5255040117, 'qualifierId': 212, 'value': '14.1'}, {'id': 5255040111, 'qualifierId': 56, 'value': 'Back'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;2,77;25,6;14,1;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;25,6;16,1;;;;;;;0;0;24;37;Chattanooga;1477;FWR;1,0
2728369113;225;1;1;24;38;29nx7yxy1rdqv2oobqn5pjf8p;1;25,6;16,1;2024-09-29T19:28:20.040Z;2024-09-29T19:28:24Z;[{'id': 5255040447, 'qualifierId': 141, 'value': '3.4'}, {'id': 5255040449, 'qualifierId': 212, 'value': '11.4'}, {'id': 5255040445, 'qualifierId': 140, 'value': '32.7'}, {'id': 5255040443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255040453, 'qualifierId': 213, 'value': '5.42'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,42;32,7;11,4;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;32,7;3,4;;;;;;;0;0;24;38;Chattanooga;1478;DC;1,0
