id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_Offensive;value_TouchTypeControl;value_OutOfPlay;value_Chipped;value_HeadPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_OutSwinger;value_Cross;value_LeftFooted;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_TakeOnSpace;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKick;value_GkY;value_GoalmouthY;value_GkXTimeOfGoal;value_NotAssisted;value_GkX;value_GoalmouthZ;value_GoalShotGameClock;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_TakeOnOvertake;value_FreeKickTaken;value_LayOff;value_ShirtPull/Holding;value_Head;value_TouchTypeClearance;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_InSwinger;value_Assist;value_BoxCentre;value_BlockedX;value_FirstTouch;value_RegularPlay;value_BlockedY;value_RelatedEventId;value_NotPastGoalLine;value_Assisted;value_Collected;value_Hands;value_Standing;value_Volley;value_TempMissed;value_Blocked;value_IndividualPlay;value_LowCentre;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_BoxDeepLeft;value_BigChance;value_FastBreak;value_YellowCard;value_RecklessOffence;value_Stooping;value_LowGkIntervention;value_GkKickFromHands;value_Straight;value_DrivenCross;value_RefereeDelay;value_OtherReason;value_ParriedDanger;value_Sliding;value_OtherBodyPart;value_ThroughBall;value_Shove/Push;value_FlickOn;value_Minutes;value_High;value_FromCorner;value_LowLeft;value_Deflection;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PenaltyTakerId;value_Penalty;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_Diving;value_CaptainChange;value_HighGkIntervention;value_HighClaim;value_Overrun;value_OverArm;value_GkStart;value_CloseLeft;value_SmallBoxLeft;value_NotVisible;value_CloseRight;value_BoxRight;value_SwerveLeft;value_HighCentre;value_ParriedSafe;value_HitBar;value_FollowsShotBlocked;value_BoxLeft;value_CloseRightAndHigh;value_TacticalFoul;value_SixYardBlocked;value_SetPiece;value_FloatedCross;value_HitWoodwork;value_HitLeftPost;value_Weak;value_GoesToPenalties;value_HighRight;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2709455071;92;1;1;11;17;5ou8b446l1sl8frblkz3xi17g;0;33,2;14,3;2024-08-17T02:45:10.489Z;2024-08-21T12:41:52Z;[{'id': 5162512993, 'qualifierId': 236}, {'id': 5162512987, 'qualifierId': 213, 'value': '0.18'}, {'id': 5151329315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5162512983, 'qualifierId': 141, 'value': '14.8'}, {'id': 5162667505, 'qualifierId': 233, 'value': '121'}, {'id': 5162512981, 'qualifierId': 140, 'value': '35.0'}, {'id': 5162512995, 'qualifierId': 286}, {'id': 5162512985, 'qualifierId': 212, 'value': '1.9'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;1,9;35,0;;;0,18;14,8;;;121,0;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,0;14,8;;;;;;;;0;11;17;Los Angeles II;677;DMR;1,0
2709455079;121;74;1;11;17;6gaq85erpkvbyxvivd96wuw44;1;63,4;81,1;2024-08-17T02:45:10.490Z;2024-08-21T12:41:52Z;[{'id': 5162667525, 'qualifierId': 233, 'value': '92'}, {'id': 5162512989, 'qualifierId': 285}, {'id': 5151329339, 'qualifierId': 56, 'value': 'Left'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;eolq3fzt8b3y1siwe72twcx04;Blocked Pass;;;;;;;;;;;;;;;;;;92,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;17;Portland Timbers II;677;DC;1,0
2709455077;93;49;1;11;19;5ou8b446l1sl8frblkz3xi17g;1;37,4;15,8;2024-08-17T02:45:12.270Z;2024-08-17T02:45:12Z;[];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;eolq3fzt8b3y1siwe72twcx04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;11;19;Los Angeles II;679;DMR;1,0
2709455087;94;1;1;11;22;5ou8b446l1sl8frblkz3xi17g;1;33,2;21,5;2024-08-17T02:45:14.593Z;2024-08-17T02:45:17Z;[{'id': 5151329381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329385, 'qualifierId': 141, 'value': '44.3'}, {'id': 5151329387, 'qualifierId': 212, 'value': '20.7'}, {'id': 5151329383, 'qualifierId': 140, 'value': '46.3'}, {'id': 5151329389, 'qualifierId': 213, 'value': '0.85'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;20,7;46,3;;;0,85;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;46,3;44,3;;;;;;;;0;11;22;Los Angeles II;682;DMR;1,0
2709455089;95;50;1;11;25;5ou8b446l1sl8frblkz3xi17g;1;44,2;48,0;2024-08-17T02:45:17.537Z;2024-08-17T04:39:49Z;[{'id': 5151329879, 'qualifierId': 286}, {'id': 5151329393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329913, 'qualifierId': 233, 'value': '127'}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;eolq3fzt8b3y1siwe72twcx04;Dispossessed;;;;;;;;;;;;;;;;;;127,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;11;25;Los Angeles II;685;FW;1,0
2709455161;127;7;1;11;25;6gaq85erpkvbyxvivd96wuw44;1;55,8;52,0;2024-08-17T02:45:17.538Z;2024-08-21T06:53:27Z;[{'id': 5151329817, 'qualifierId': 285}, {'id': 5162513069, 'qualifierId': 384}, {'id': 5151329909, 'qualifierId': 233, 'value': '95'}, {'id': 5151329815, 'qualifierId': 56, 'value': 'Center'}];do2o6ka25talswmmillufejqi;D. Rosales;;;eolq3fzt8b3y1siwe72twcx04;Tackle;;;;;;;;;;;;;;;;;;95,0;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;25;Portland Timbers II;685;DL;1,0
2709455095;122;49;1;11;27;6gaq85erpkvbyxvivd96wuw44;1;62,7;36,3;2024-08-17T02:45:20.234Z;2024-08-17T02:45:20Z;[];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;eolq3fzt8b3y1siwe72twcx04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;27;Portland Timbers II;687;MC;1,0
2709455097;123;1;1;11;27;6gaq85erpkvbyxvivd96wuw44;1;62,7;36,3;2024-08-17T02:45:20.282Z;2024-08-17T02:45:21Z;[{'id': 5151329437, 'qualifierId': 213, 'value': '2.21'}, {'id': 5151329433, 'qualifierId': 141, 'value': '51.7'}, {'id': 5151329431, 'qualifierId': 140, 'value': '55.3'}, {'id': 5151329429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151329435, 'qualifierId': 212, 'value': '13.0'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;13,0;55,3;;;2,21;51,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;55,3;51,7;;;;;;;;0;11;27;Portland Timbers II;687;MC;1,0
2709455101;124;1;1;11;28;6gaq85erpkvbyxvivd96wuw44;1;55,3;51,7;2024-08-17T02:45:21.498Z;2024-08-17T02:45:22Z;[{'id': 5151329473, 'qualifierId': 213, 'value': '1.01'}, {'id': 5151329467, 'qualifierId': 140, 'value': '71.9'}, {'id': 5151329471, 'qualifierId': 212, 'value': '32.9'}, {'id': 5151329465, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151329475, 'qualifierId': 1}, {'id': 5151329469, 'qualifierId': 141, 'value': '92.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;32,9;71,9;;;1,01;92,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;71,9;92,8;;;;;;;;0;11;28;Portland Timbers II;688;MC;1,0
2709455103;125;1;1;11;30;6gaq85erpkvbyxvivd96wuw44;0;71,9;92,8;2024-08-17T02:45:22.602Z;2024-08-17T02:45:23Z;[{'id': 5151329483, 'qualifierId': 141, 'value': '80.7'}, {'id': 5151329487, 'qualifierId': 213, 'value': '4.67'}, {'id': 5151329485, 'qualifierId': 212, 'value': '8.2'}, {'id': 5151329479, 'qualifierId': 56, 'value': 'Left'}, {'id': 5151329481, 'qualifierId': 140, 'value': '71.6'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;8,2;71,6;;;4,67;80,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;71,6;80,7;;;;;;;;0;11;30;Portland Timbers II;690;FWL;1,0
2709455107;96;49;1;11;31;5ou8b446l1sl8frblkz3xi17g;1;31,4;19,8;2024-08-17T02:45:23.761Z;2024-08-17T02:45:23Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;eolq3fzt8b3y1siwe72twcx04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;11;31;Los Angeles II;691;DC;1,0
2709455109;97;4;1;11;31;5ou8b446l1sl8frblkz3xi17g;1;33,3;22,7;2024-08-17T02:45:24.153Z;2024-08-21T06:54:35Z;[{'id': 5151329557, 'qualifierId': 233, 'value': '126'}, {'id': 5151329499, 'qualifierId': 13}, {'id': 5151329505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329507, 'qualifierId': 152}, {'id': 5151329567, 'qualifierId': 285}, {'id': 5151329501, 'qualifierId': 295}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;eolq3fzt8b3y1siwe72twcx04;Foul;;;;;;;;;;;;;;;;;;126,0;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;11;31;Los Angeles II;691;DC;1,0
2709455111;126;4;1;11;31;6gaq85erpkvbyxvivd96wuw44;0;66,7;77,3;2024-08-17T02:45:24.154Z;2024-08-21T06:54:39Z;[{'id': 5151329547, 'qualifierId': 13}, {'id': 5151329561, 'qualifierId': 233, 'value': '97'}, {'id': 5151354049, 'qualifierId': 286}, {'id': 5151329549, 'qualifierId': 295}, {'id': 5151329553, 'qualifierId': 152}, {'id': 5151329551, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;eolq3fzt8b3y1siwe72twcx04;Foul;;;;;;;;;;;;;;;;;;97,0;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;31;Portland Timbers II;691;MC;1,0
2709455141;98;1;1;11;48;5ou8b446l1sl8frblkz3xi17g;1;34,7;22,5;2024-08-17T02:45:40.513Z;2024-08-17T02:45:43Z;[{'id': 5151329691, 'qualifierId': 5}, {'id': 5151329697, 'qualifierId': 140, 'value': '28.3'}, {'id': 5151329693, 'qualifierId': 152}, {'id': 5151329701, 'qualifierId': 212, 'value': '22.4'}, {'id': 5151329695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329699, 'qualifierId': 141, 'value': '53.9'}, {'id': 5151329703, 'qualifierId': 213, 'value': '1.88'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;22,4;28,3;;;1,88;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,3;53,9;;;;;;;;0;11;48;Los Angeles II;708;DC;1,0
2709455149;99;1;1;11;50;5ou8b446l1sl8frblkz3xi17g;1;29,4;51,2;2024-08-17T02:45:43.328Z;2024-08-17T02:45:47Z;[{'id': 5151329741, 'qualifierId': 140, 'value': '39.7'}, {'id': 5151329747, 'qualifierId': 213, 'value': '0.38'}, {'id': 5151329743, 'qualifierId': 141, 'value': '57.6'}, {'id': 5151329739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329745, 'qualifierId': 212, 'value': '11.7'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;11,7;39,7;;;0,38;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;39,7;57,6;;;;;;;;0;11;50;Los Angeles II;710;DC;1,0
2709455151;100;1;1;11;54;5ou8b446l1sl8frblkz3xi17g;1;34,7;47,0;2024-08-17T02:45:46.864Z;2024-08-17T02:45:48Z;[{'id': 5151329761, 'qualifierId': 140, 'value': '59.3'}, {'id': 5151329763, 'qualifierId': 141, 'value': '4.4'}, {'id': 5151329759, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151329767, 'qualifierId': 213, 'value': '5.44'}, {'id': 5151329765, 'qualifierId': 212, 'value': '38.8'}, {'id': 5151329769, 'qualifierId': 1}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;38,8;59,3;;;5,44;4,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;59,3;4,4;;;;;;;;0;11;54;Los Angeles II;714;MC;1,0
2709455157;101;1;1;11;56;5ou8b446l1sl8frblkz3xi17g;0;61,0;5,6;2024-08-17T02:45:48.752Z;2024-08-17T02:45:50Z;[{'id': 5151329795, 'qualifierId': 140, 'value': '73.8'}, {'id': 5151329801, 'qualifierId': 213, 'value': '0.74'}, {'id': 5151329797, 'qualifierId': 141, 'value': '23.6'}, {'id': 5151329793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151329799, 'qualifierId': 212, 'value': '18.2'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;18,2;73,8;;;0,74;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,8;23,6;;;;;;;;0;11;56;Los Angeles II;716;DMR;1,0
2709455163;128;49;1;11;59;6gaq85erpkvbyxvivd96wuw44;1;24,8;87,4;2024-08-17T02:45:51.914Z;2024-08-17T02:45:52Z;[];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;eolq3fzt8b3y1siwe72twcx04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;11;59;Portland Timbers II;719;DC;1,0
2709455165;129;1;1;11;59;6gaq85erpkvbyxvivd96wuw44;1;24,8;87,4;2024-08-17T02:45:52.106Z;2024-08-17T02:45:53Z;[{'id': 5151329831, 'qualifierId': 213, 'value': '3.99'}, {'id': 5151329829, 'qualifierId': 212, 'value': '29.0'}, {'id': 5151329823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329827, 'qualifierId': 141, 'value': '55.4'}, {'id': 5151329825, 'qualifierId': 140, 'value': '6.5'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;29,0;6,5;;;3,99;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;6,5;55,4;;;;;;;;0;11;59;Portland Timbers II;719;DC;1,0
2709455173;130;1;1;12;1;6gaq85erpkvbyxvivd96wuw44;1;6,5;55,4;2024-08-17T02:45:53.674Z;2024-08-17T02:45:56Z;[{'id': 5151329865, 'qualifierId': 140, 'value': '14.4'}, {'id': 5151329869, 'qualifierId': 212, 'value': '27.1'}, {'id': 5151329871, 'qualifierId': 213, 'value': '1.26'}, {'id': 5151329863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329867, 'qualifierId': 141, 'value': '93.4'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;27,1;14,4;;;1,26;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;14,4;93,4;;;;;;;;0;12;1;Portland Timbers II;721;GK;1,0
2709455177;131;1;1;12;3;6gaq85erpkvbyxvivd96wuw44;1;15,0;94,7;2024-08-17T02:45:56.506Z;2024-08-17T02:46:00Z;[{'id': 5151329901, 'qualifierId': 141, 'value': '87.4'}, {'id': 5151329905, 'qualifierId': 213, 'value': '6.01'}, {'id': 5151329897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329899, 'qualifierId': 140, 'value': '31.7'}, {'id': 5151329903, 'qualifierId': 212, 'value': '18.2'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;18,2;31,7;;;6,01;87,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,7;87,4;;;;;;;;0;12;3;Portland Timbers II;723;DC;1,0
2709455181;132;1;1;12;8;6gaq85erpkvbyxvivd96wuw44;1;34,0;81,6;2024-08-17T02:46:00.665Z;2024-08-17T02:46:05Z;[{'id': 5151329935, 'qualifierId': 140, 'value': '39.0'}, {'id': 5151329939, 'qualifierId': 212, 'value': '49.8'}, {'id': 5151329945, 'qualifierId': 1}, {'id': 5151329931, 'qualifierId': 196}, {'id': 5151329933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151329937, 'qualifierId': 141, 'value': '8.8'}, {'id': 5151329941, 'qualifierId': 213, 'value': '4.82'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;49,8;39,0;;;4,82;8,8;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,0;8,8;;;;;;;;0;12;8;Portland Timbers II;728;MC;1,0
2709455189;133;1;1;12;12;6gaq85erpkvbyxvivd96wuw44;1;44,5;7,7;2024-08-17T02:46:05.290Z;2024-08-17T02:46:12Z;[{'id': 5151330001, 'qualifierId': 212, 'value': '22.5'}, {'id': 5151329995, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151330003, 'qualifierId': 213, 'value': '6.10'}, {'id': 5151329997, 'qualifierId': 140, 'value': '65.6'}, {'id': 5151329999, 'qualifierId': 141, 'value': '1.6'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;22,5;65,6;;;6,1;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,6;1,6;;;;;;;;0;12;12;Portland Timbers II;732;DR;1,0
2709455195;134;1;1;12;19;6gaq85erpkvbyxvivd96wuw44;1;65,6;1,6;2024-08-17T02:46:12.314Z;2024-08-21T06:56:00Z;[{'id': 5151330051, 'qualifierId': 141, 'value': '15.2'}, {'id': 5151330049, 'qualifierId': 140, 'value': '68.1'}, {'id': 5151330053, 'qualifierId': 212, 'value': '9.6'}, {'id': 5151330055, 'qualifierId': 213, 'value': '1.29'}, {'id': 5151330047, 'qualifierId': 56, 'value': 'Right'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;eolq3fzt8b3y1siwe72twcx04;Pass;;;;;;;;;;9,6;68,1;;;1,29;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;68,1;15,2;;;;;;;;0;12;19;Portland Timbers II;739;FWR;1,0
