id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Length;value_Angle;value_KickOff;value_Zone;value_Chipped;value_SwitchOfPlay;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeClearance;value_Head;value_HeadPass;value_Offensive;value_BlockedPass;value_Defensive;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_DeletedEventType;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnOvertake;value_TouchTypeControl;value_Shove/Push;value_LowGkIntervention;value_KeeperThrow;value_InjuredPlayerId;value_Injury;value_High;value_FlickOn;value_LayOff;value_LeftFooted;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_InSwinger;value_FirstTouch;value_GkY;value_BlockedY;value_SixYardBlocked;value_BlockedX;value_NotAssisted;value_LowRight;value_SmallBoxRight;value_FromCorner;value_GkX;value_GoalmouthY;value_Blocked;value_GoalmouthZ;value_DefBlock;value_SmallBoxCentre;value_RegularPlay;value_LowCentre;value_HighGkIntervention;value_BlockedCross;value_Volley;value_BoxLeft;value_CloseRight;value_Assist;value_IndividualPlay;value_BoxCentre;value_Assisted;value_Diving;value_Collected;value_Hands;value_OverArm;value_Defensive1V1;value_FreeKick;value_SwerveLeft;value_OutOfBoxCentre;value_BoxRight;value_ShirtPull/Holding;value_PullBack;value_SwerveRight;value_HighRight;value_ParriedSafe;value_OverhitCross;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Overrun;value_LowLeft;value_ParriedDanger;value_BigChance;value_Stooping;value_GkHoof;value_IntentionalAssist;value_TacticalFoul;value_MediumGkIntervention;value_HighLeft;value_FastBreak;value_CloseLeft;value_MisHit;value_Weak;value_OutOfBoxRight;value_Standing;value_CaptainChange;value_Dissent;value_GkKickFromHands;value_GoesToPenalties;value_Penalty;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Scored;value_Saved;value_HitWoodwork;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681929483;314;10;1;38;30;erwnez7ksfkns4dqmyr1fhbe;1;1,2;53,6;2024-05-04T00:12:26.681Z;2024-05-10T12:09:26Z;[{'id': 5000188663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016467145, 'qualifierId': 378}, {'id': 5016467143, 'qualifierId': 179}, {'id': 5000188773, 'qualifierId': 233, 'value': '337'}, {'id': 5000188657, 'qualifierId': 173}, {'id': 5000188661, 'qualifierId': 182}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;ckp7byqdw5hwrggka891suuj8;Save;;;;;;;;;;;;;;;;;;;;;337,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;38;30;New York City II;2310;GK;1,0
2681929503;315;6;1;38;31;erwnez7ksfkns4dqmyr1fhbe;0;13,0;52,6;2024-05-04T00:12:26.925Z;2024-05-10T12:09:49Z;[{'id': 5000188789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000188793, 'qualifierId': 73}, {'id': 5000189781, 'qualifierId': 233, 'value': '338'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;ckp7byqdw5hwrggka891suuj8;Corner Awarded;;;;;;;;;;;;;;;;;;;;;338,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;38;31;New York City II;2311;GK;1,0
2681929477;338;6;1;38;31;6ddsx316t3j0z6nolrky9k4r8;1;87,0;47,4;2024-05-04T00:12:26.925Z;2024-05-04T00:26:28Z;[{'id': 5000188673, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000188675, 'qualifierId': 75}, {'id': 5000189777, 'qualifierId': 233, 'value': '315'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;ckp7byqdw5hwrggka891suuj8;Corner Awarded;;;;;;;;;;;;;;;;;;;;;315,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;38;31;Atlanta United II;2311;MC;1,0
2681929615;339;1;1;39;0;6ddsx316t3j0z6nolrky9k4r8;0;99,5;0,5;2024-05-04T00:12:56.693Z;2024-05-10T12:09:54Z;[{'id': 5000189385, 'qualifierId': 140, 'value': '94.9'}, {'id': 5000189383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000189375, 'qualifierId': 2}, {'id': 5000189387, 'qualifierId': 141, 'value': '43.4'}, {'id': 5000189379, 'qualifierId': 155}, {'id': 5016467739, 'qualifierId': 72}, {'id': 5000189391, 'qualifierId': 213, 'value': '1.73'}, {'id': 5000189389, 'qualifierId': 212, 'value': '29.6'}, {'id': 5000189381, 'qualifierId': 223}, {'id': 5000189377, 'qualifierId': 6}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;94,9;43,4;29,6;1,73;;;1,0;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;94,9;43,4;;;;;;;;0;39;0;Atlanta United II;2340;MC;1,0
2681929619;316;12;1;39;3;erwnez7ksfkns4dqmyr1fhbe;1;6,3;53,0;2024-05-04T00:12:59.553Z;2024-05-04T00:13:08Z;[{'id': 5000189423, 'qualifierId': 213, 'value': '0.33'}, {'id': 5000189419, 'qualifierId': 141, 'value': '70.9'}, {'id': 5000189421, 'qualifierId': 212, 'value': '37.5'}, {'id': 5000189429, 'qualifierId': 15}, {'id': 5000189417, 'qualifierId': 140, 'value': '40.1'}, {'id': 5000189415, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;ckp7byqdw5hwrggka891suuj8;Clearance;;;;;;;;;;40,1;70,9;37,5;0,33;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;40,1;70,9;;;;;;;;0;39;3;New York City II;2343;MC;1,0
2681929659;340;1;1;39;8;6ddsx316t3j0z6nolrky9k4r8;1;57,5;30,0;2024-05-04T00:13:04.403Z;2024-05-04T00:13:06Z;[{'id': 5000189651, 'qualifierId': 140, 'value': '34.3'}, {'id': 5000189649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000189657, 'qualifierId': 213, 'value': '2.49'}, {'id': 5000189653, 'qualifierId': 141, 'value': '57.5'}, {'id': 5000189655, 'qualifierId': 212, 'value': '30.7'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;34,3;57,5;30,7;2,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,3;57,5;;;;;;;;0;39;8;Atlanta United II;2348;DC;1,0
2681929669;341;1;1;39;10;6ddsx316t3j0z6nolrky9k4r8;1;34,3;57,6;2024-05-04T00:13:06.724Z;2024-05-04T00:13:08Z;[{'id': 5000189725, 'qualifierId': 213, 'value': '0.36'}, {'id': 5000189723, 'qualifierId': 212, 'value': '32.5'}, {'id': 5000189717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000189721, 'qualifierId': 141, 'value': '74.4'}, {'id': 5000189719, 'qualifierId': 140, 'value': '63.3'}, {'id': 5000189727, 'qualifierId': 1}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;63,3;74,4;32,5;0,36;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,3;74,4;;;;;;;;0;39;10;Atlanta United II;2350;GK;1,0
2681929713;342;1;1;39;13;6ddsx316t3j0z6nolrky9k4r8;1;60,0;74,1;2024-05-04T00:13:09.593Z;2024-05-10T12:10:19Z;[{'id': 5000189971, 'qualifierId': 212, 'value': '16.4'}, {'id': 5000189965, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000189969, 'qualifierId': 141, 'value': '89.1'}, {'id': 5000189967, 'qualifierId': 140, 'value': '72.2'}, {'id': 5000189973, 'qualifierId': 213, 'value': '0.67'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;72,2;89,1;16,4;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;72,2;89,1;;;;;;;;0;39;13;Atlanta United II;2353;DC;1,0
2681929717;343;1;1;39;17;6ddsx316t3j0z6nolrky9k4r8;0;70,5;89,5;2024-05-04T00:13:13.171Z;2024-05-10T12:10:31Z;[{'id': 5000189991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000189999, 'qualifierId': 213, 'value': '5.30'}, {'id': 5016468577, 'qualifierId': 223}, {'id': 5000189987, 'qualifierId': 2}, {'id': 5000189997, 'qualifierId': 212, 'value': '29.3'}, {'id': 5000189995, 'qualifierId': 141, 'value': '53.6'}, {'id': 5000189993, 'qualifierId': 140, 'value': '86.0'}, {'id': 5016468579, 'qualifierId': 20}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;86,0;53,6;29,3;5,3;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;86,0;53,6;;;;;;;;0;39;17;Atlanta United II;2357;FW;1,0
2681929715;317;12;1;39;19;erwnez7ksfkns4dqmyr1fhbe;1;13,4;45,6;2024-05-04T00:13:15.168Z;2024-05-10T12:10:34Z;[{'id': 5000189985, 'qualifierId': 213, 'value': '5.48'}, {'id': 5000189983, 'qualifierId': 212, 'value': '44.4'}, {'id': 5000189981, 'qualifierId': 141, 'value': '0.0'}, {'id': 5000189977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190005, 'qualifierId': 167}, {'id': 5000189979, 'qualifierId': 140, 'value': '42.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;ckp7byqdw5hwrggka891suuj8;Clearance;;;;;;;;;;42,7;0,0;44,4;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;42,7;0,0;;;;;;;;0;39;19;New York City II;2359;DC;1,0
2681929719;318;5;1;39;21;erwnez7ksfkns4dqmyr1fhbe;0;42,6;-1,6;2024-05-04T00:13:17.855Z;2024-05-04T00:13:23Z;[{'id': 5000190001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190003, 'qualifierId': 347}, {'id': 5000190045, 'qualifierId': 233, 'value': '344'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;1,0;344,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;39;21;New York City II;2361;DC;1,0
2681929727;344;5;1;39;21;6ddsx316t3j0z6nolrky9k4r8;1;57,4;101,6;2024-05-04T00:13:17.855Z;2024-05-04T00:26:33Z;[{'id': 5000190031, 'qualifierId': 347}, {'id': 5000190029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000190041, 'qualifierId': 233, 'value': '318'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;1,0;318,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;39;21;Atlanta United II;2361;AMR;1,0
2681929763;345;1;1;39;31;6ddsx316t3j0z6nolrky9k4r8;1;57,4;100,0;2024-05-04T00:13:27.235Z;2024-05-04T00:13:30Z;[{'id': 5000190199, 'qualifierId': 107}, {'id': 5000190207, 'qualifierId': 212, 'value': '24.5'}, {'id': 5000190205, 'qualifierId': 141, 'value': '87.2'}, {'id': 5000190203, 'qualifierId': 140, 'value': '36.0'}, {'id': 5000190201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190211, 'qualifierId': 1}, {'id': 5000190209, 'qualifierId': 213, 'value': '3.56'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;36,0;87,2;24,5;3,56;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;36,0;87,2;;;;;;;;0;39;31;Atlanta United II;2371;DC;1,0
2681929771;346;1;1;39;34;6ddsx316t3j0z6nolrky9k4r8;1;36,1;86,5;2024-05-04T00:13:30.404Z;2024-05-04T00:13:33Z;[{'id': 5000190259, 'qualifierId': 212, 'value': '20.2'}, {'id': 5000190261, 'qualifierId': 213, 'value': '4.24'}, {'id': 5000190253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190257, 'qualifierId': 141, 'value': '60.0'}, {'id': 5000190255, 'qualifierId': 140, 'value': '27.4'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;27,4;60,0;20,2;4,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;27,4;60,0;;;;;;;;0;39;34;Atlanta United II;2374;DC;1,0
2681929773;347;1;1;39;37;6ddsx316t3j0z6nolrky9k4r8;1;29,5;56,3;2024-05-04T00:13:33.219Z;2024-05-04T00:13:35Z;[{'id': 5000190271, 'qualifierId': 141, 'value': '36.7'}, {'id': 5000190269, 'qualifierId': 140, 'value': '34.8'}, {'id': 5000190275, 'qualifierId': 213, 'value': '5.11'}, {'id': 5000190273, 'qualifierId': 212, 'value': '14.4'}, {'id': 5000190267, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;34,8;36,7;14,4;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,8;36,7;;;;;;;;0;39;37;Atlanta United II;2377;GK;1,0
2681929793;348;1;1;39;39;6ddsx316t3j0z6nolrky9k4r8;1;35,1;36,9;2024-05-04T00:13:35.124Z;2024-05-04T00:13:38Z;[{'id': 5000190393, 'qualifierId': 140, 'value': '26.1'}, {'id': 5000190395, 'qualifierId': 141, 'value': '54.8'}, {'id': 5000190399, 'qualifierId': 213, 'value': '2.23'}, {'id': 5000190391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190397, 'qualifierId': 212, 'value': '15.4'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;26,1;54,8;15,4;2,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;26,1;54,8;;;;;;;;0;39;39;Atlanta United II;2379;DL;1,0
2681929805;349;1;1;39;42;6ddsx316t3j0z6nolrky9k4r8;1;25,6;56,9;2024-05-04T00:13:38.819Z;2024-05-04T00:14:14Z;[{'id': 5000190465, 'qualifierId': 213, 'value': '0.47'}, {'id': 5000190463, 'qualifierId': 212, 'value': '18.9'}, {'id': 5000190459, 'qualifierId': 140, 'value': '41.6'}, {'id': 5000190461, 'qualifierId': 141, 'value': '69.6'}, {'id': 5000190457, 'qualifierId': 56, 'value': 'Back'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;41,6;69,6;18,9;0,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;41,6;69,6;;;;;;;;0;39;42;Atlanta United II;2382;GK;1,0
2681929823;350;1;1;39;45;6ddsx316t3j0z6nolrky9k4r8;1;41,2;69,7;2024-05-04T00:13:41.235Z;2024-05-04T00:14:48Z;[{'id': 5000191351, 'qualifierId': 233, 'value': '319'}, {'id': 5000190547, 'qualifierId': 212, 'value': '10.6'}, {'id': 5000190541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000190549, 'qualifierId': 213, 'value': '2.32'}, {'id': 5000190543, 'qualifierId': 140, 'value': '34.3'}, {'id': 5000190545, 'qualifierId': 141, 'value': '81.1'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;34,3;81,1;10,6;2,32;;;;;;;;319,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;34,3;81,1;;;;;;;;0;39;45;Atlanta United II;2385;MC;1,0
2681929827;351;1;1;39;47;6ddsx316t3j0z6nolrky9k4r8;0;35,3;80,8;2024-05-04T00:13:43.567Z;2024-05-04T00:14:46Z;[{'id': 5000191909, 'qualifierId': 236}, {'id': 5000191901, 'qualifierId': 140, 'value': '37.0'}, {'id': 5000191911, 'qualifierId': 233, 'value': '319'}, {'id': 5000191907, 'qualifierId': 213, 'value': '5.89'}, {'id': 5000191903, 'qualifierId': 141, 'value': '79.7'}, {'id': 5000191905, 'qualifierId': 212, 'value': '1.9'}, {'id': 5000191915, 'qualifierId': 286}, {'id': 5000190565, 'qualifierId': 56, 'value': 'Back'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;37,0;79,7;1,9;5,89;;;;;;;;319,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;37,0;79,7;;;;;;;;0;39;47;Atlanta United II;2387;DC;1,0
2681929835;319;74;1;39;47;erwnez7ksfkns4dqmyr1fhbe;1;62,5;21,3;2024-05-04T00:13:43.568Z;2024-05-10T12:11:22Z;[{'id': 5000191357, 'qualifierId': 233, 'value': '351'}, {'id': 5000191345, 'qualifierId': 285}, {'id': 5000190591, 'qualifierId': 56, 'value': 'Center'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;ckp7byqdw5hwrggka891suuj8;Blocked Pass;;;;;;;;;;;;;;;;;;;;;351,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;39;47;New York City II;2387;AMR;1,0
2681929839;320;49;1;39;50;erwnez7ksfkns4dqmyr1fhbe;1;74,5;6,1;2024-05-04T00:13:46.682Z;2024-05-04T00:13:46Z;[];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;ckp7byqdw5hwrggka891suuj8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;39;50;New York City II;2390;AMC;1,0
2681929859;321;1;1;39;53;erwnez7ksfkns4dqmyr1fhbe;1;90,8;23,4;2024-05-04T00:13:48.948Z;2024-05-04T00:16:38Z;[{'id': 5000190773, 'qualifierId': 212, 'value': '19.7'}, {'id': 5000190775, 'qualifierId': 213, 'value': '2.02'}, {'id': 5000190767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000190769, 'qualifierId': 140, 'value': '82.7'}, {'id': 5000194193, 'qualifierId': 210, 'value': '15'}, {'id': 5000194365, 'qualifierId': 195}, {'id': 5000190771, 'qualifierId': 141, 'value': '49.6'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;1,0;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;82,7;49,6;19,7;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;82,7;49,6;;;;;;;;0;39;53;New York City II;2393;AMC;1,0
2681929865;322;15;1;39;56;erwnez7ksfkns4dqmyr1fhbe;1;83,7;44,0;2024-05-04T00:13:52.635Z;2024-05-10T12:11:48Z;[{'id': 5000194211, 'qualifierId': 147, 'value': '44.6'}, {'id': 5000194141, 'qualifierId': 20}, {'id': 5000194197, 'qualifierId': 29}, {'id': 5000190795, 'qualifierId': 17}, {'id': 5000194145, 'qualifierId': 82}, {'id': 5000194199, 'qualifierId': 55, 'value': '321'}, {'id': 5000194215, 'qualifierId': 231, 'value': '47.3'}, {'id': 5000194205, 'qualifierId': 103, 'value': '19'}, {'id': 5000194195, 'qualifierId': 78}, {'id': 5000190797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000194209, 'qualifierId': 146, 'value': '85.8'}, {'id': 5000194217, 'qualifierId': 233, 'value': '352'}, {'id': 5000194207, 'qualifierId': 215}, {'id': 5000190793, 'qualifierId': 22}, {'id': 5000194213, 'qualifierId': 230, 'value': '98.6'}, {'id': 5000194203, 'qualifierId': 102, 'value': '48.6'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;ckp7byqdw5hwrggka891suuj8;Attempt Saved;;;;;;;;;;;;;;;;;;;;;352,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;321,0;;;;;;;;;;;;;;;;;;;47,3;44,6;;85,8;;;;;98,6;48,6;1,0;19,0;;;1,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;85,8;44,6;48,6;19;321,0;1b9b97pxox77ia41cilqqm4iy;;0;39;56;New York City II;2396;AMR;1,0
