id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Resume;value_Captain;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_GkY;value_NotAssisted;value_GoalShotTimestamp;value_Zone;value_GoalmouthZ;value_RightFooted;value_LowCentre;value_BoxCentre;value_GkX;value_GoalShotGameClock;value_RegularPlay;value_GoalmouthY;value_VideoCoverageLost;value_DeletedEventType;value_Length;value_Angle;value_Assist;value_PassEndX;value_PassEndY;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_SwerveLeft;value_Assisted;value_BoxLeft;value_IndividualPlay;value_BlockedY;value_BlockedX;value_HighCentre;value_RelatedEventId;value_Reaching;value_ParriedSafe;value_Hands;value_Left;value_Right;value_OutSwinger;value_Chipped;value_CornerTaken;value_Cross;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_FlickOn;value_HeadPass;value_BlockedPass;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_BlockedCross;value_InSwinger;value_IntentionalAssist;value_FromCorner;value_SixYardBlocked;value_SavedOffLine;value_Blocked;value_LowRight;value_Head;value_SmallBoxRight;value_FirstTouch;value_DefBlock;value_LastLine;value_NextEventGoalKick;value_GoalKick;value_Low;value_GoalDisallowed;value_PlayersCaughtOffside;value_SmallBoxLeft;value_NotVisible;value_YellowCard;value_RecklessOffence;value_Indirect;value_LayOff;value_BigChance;value_LeftFooted;value_Standing;value_HighClaim;value_KeeperThrow;value_SwitchOfPlay;value_High;value_BoxRight;value_KickOff;value_ShirtPull/Holding;value_TacticalFoul;value_PullBack;value_Shove/Push;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_Volley;value_OutOfBoxCentre;value_MisHit;value_OverArm;value_Minutes;value_EndType;value_SwerveRight;value_TempMissed;value_Handball;value_PenaltyTakerId;value_Penalty;value_Diving;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ParriedDanger;value_GkKickFromHands;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_InjuredPlayerId;value_Injury;value_Collected;value_AerialFoul;value_35Centre;value_FreeKick;value_SetPiece;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710915587;205;49;1;33;23;ew2zirzye0sw1txr2m33nr25y;1;19,0;79,1;2024-08-19T00:36:46.768Z;2024-08-19T00:36:46Z;[];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;33;23;Vancouver Whitecaps II;2003;DC;1,0
2710915617;206;1;1;33;24;ew2zirzye0sw1txr2m33nr25y;1;20,5;77,2;2024-08-19T00:36:48.336Z;2024-08-19T00:36:51Z;[{'id': 5159387377, 'qualifierId': 213, 'value': '4.34'}, {'id': 5159387375, 'qualifierId': 212, 'value': '18.6'}, {'id': 5159387371, 'qualifierId': 140, 'value': '14.0'}, {'id': 5159387373, 'qualifierId': 141, 'value': '51.8'}, {'id': 5159387369, 'qualifierId': 56, 'value': 'Back'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;18,6;4,34;;14,0;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,0;51,8;;;;;;;;0;33;24;Vancouver Whitecaps II;2004;DC;1,0
2710915651;207;1;1;33;27;ew2zirzye0sw1txr2m33nr25y;1;13,3;49,3;2024-08-19T00:36:51.536Z;2024-08-19T00:36:56Z;[{'id': 5159387577, 'qualifierId': 213, 'value': '6.26'}, {'id': 5159387575, 'qualifierId': 212, 'value': '8.3'}, {'id': 5159387571, 'qualifierId': 140, 'value': '21.2'}, {'id': 5159387573, 'qualifierId': 141, 'value': '49.0'}, {'id': 5159387569, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;8,3;6,26;;21,2;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,2;49,0;;;;;;;;0;33;27;Vancouver Whitecaps II;2007;DL;1,0
2710915671;208;1;1;33;32;ew2zirzye0sw1txr2m33nr25y;1;21,2;49,0;2024-08-19T00:36:55.873Z;2024-08-19T00:36:57Z;[{'id': 5159387659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159387663, 'qualifierId': 141, 'value': '72.3'}, {'id': 5159387667, 'qualifierId': 213, 'value': '1.09'}, {'id': 5159387661, 'qualifierId': 140, 'value': '29.0'}, {'id': 5159387665, 'qualifierId': 212, 'value': '17.8'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;17,8;1,09;;29,0;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;29,0;72,3;;;;;;;;0;33;32;Vancouver Whitecaps II;2012;MC;1,0
2710915697;209;1;1;33;34;ew2zirzye0sw1txr2m33nr25y;1;29,0;72,3;2024-08-19T00:36:57.600Z;2024-08-19T00:37:02Z;[{'id': 5159387763, 'qualifierId': 140, 'value': '30.9'}, {'id': 5159387765, 'qualifierId': 141, 'value': '96.9'}, {'id': 5159387761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159387769, 'qualifierId': 213, 'value': '1.45'}, {'id': 5159387767, 'qualifierId': 212, 'value': '16.8'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;16,8;1,45;;30,9;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;30,9;96,9;;;;;;;;0;33;34;Vancouver Whitecaps II;2014;MC;1,0
2710915727;210;1;1;33;38;ew2zirzye0sw1txr2m33nr25y;1;33,8;97,2;2024-08-19T00:37:02.097Z;2024-08-19T00:37:06Z;[{'id': 5159387895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159387899, 'qualifierId': 141, 'value': '59.7'}, {'id': 5159387903, 'qualifierId': 213, 'value': '4.47'}, {'id': 5159387897, 'qualifierId': 140, 'value': '27.8'}, {'id': 5159387901, 'qualifierId': 212, 'value': '26.3'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;26,3;4,47;;27,8;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;27,8;59,7;;;;;;;;0;33;38;Vancouver Whitecaps II;2018;DC;1,0
2710915789;211;1;1;33;43;ew2zirzye0sw1txr2m33nr25y;1;28,4;51,6;2024-08-19T00:37:06.865Z;2024-08-19T00:37:15Z;[{'id': 5159388187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159388191, 'qualifierId': 141, 'value': '71.5'}, {'id': 5159388195, 'qualifierId': 213, 'value': '1.60'}, {'id': 5159388189, 'qualifierId': 140, 'value': '28.0'}, {'id': 5159388193, 'qualifierId': 212, 'value': '13.5'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;13,5;1,6;;28,0;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;28,0;71,5;;;;;;;;0;33;43;Vancouver Whitecaps II;2023;MC;1,0
2710915815;212;1;1;33;51;ew2zirzye0sw1txr2m33nr25y;1;27,0;74,1;2024-08-19T00:37:15.377Z;2024-08-19T00:37:18Z;[{'id': 5159388325, 'qualifierId': 140, 'value': '15.0'}, {'id': 5159388327, 'qualifierId': 141, 'value': '48.8'}, {'id': 5159388323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159388331, 'qualifierId': 213, 'value': '4.08'}, {'id': 5159388329, 'qualifierId': 212, 'value': '21.3'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;21,3;4,08;;15,0;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,0;48,8;;;;;;;;0;33;51;Vancouver Whitecaps II;2031;DC;1,0
2710915869;213;1;1;33;55;ew2zirzye0sw1txr2m33nr25y;1;15,0;48,8;2024-08-19T00:37:18.561Z;2024-08-19T00:37:24Z;[{'id': 5159388559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159388563, 'qualifierId': 141, 'value': '30.7'}, {'id': 5159388567, 'qualifierId': 213, 'value': '5.00'}, {'id': 5159388565, 'qualifierId': 212, 'value': '12.8'}, {'id': 5159388561, 'qualifierId': 140, 'value': '18.5'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;12,8;5,0;;18,5;30,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;18,5;30,7;;;;;;;;0;33;55;Vancouver Whitecaps II;2035;GK;1,0
2710915883;214;1;1;34;0;ew2zirzye0sw1txr2m33nr25y;1;22,2;30,3;2024-08-19T00:37:24.337Z;2024-08-19T00:37:27Z;[{'id': 5159388663, 'qualifierId': 141, 'value': '72.9'}, {'id': 5159388659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159388661, 'qualifierId': 140, 'value': '14.7'}, {'id': 5159388665, 'qualifierId': 212, 'value': '30.0'}, {'id': 5159388667, 'qualifierId': 213, 'value': '1.84'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;30,0;1,84;;14,7;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,7;72,9;;;;;;;;0;34;0;Vancouver Whitecaps II;2040;DL;1,0
2710915943;215;1;1;34;3;ew2zirzye0sw1txr2m33nr25y;1;14,7;72,9;2024-08-19T00:37:26.961Z;2024-08-19T00:37:35Z;[{'id': 5159389005, 'qualifierId': 141, 'value': '95.9'}, {'id': 5159389001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159389003, 'qualifierId': 140, 'value': '26.9'}, {'id': 5159389007, 'qualifierId': 212, 'value': '20.2'}, {'id': 5159389009, 'qualifierId': 213, 'value': '0.88'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;20,2;0,88;;26,9;95,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;26,9;95,9;;;;;;;;0;34;3;Vancouver Whitecaps II;2043;DC;1,0
2710915965;216;1;1;34;11;ew2zirzye0sw1txr2m33nr25y;0;61,7;89,1;2024-08-19T00:37:35.394Z;2024-08-19T00:37:39Z;[{'id': 5159389127, 'qualifierId': 212, 'value': '20.5'}, {'id': 5159389125, 'qualifierId': 141, 'value': '100.0'}, {'id': 5159389121, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159389129, 'qualifierId': 213, 'value': '0.41'}, {'id': 5159389123, 'qualifierId': 140, 'value': '79.6'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;20,5;0,41;;79,6;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;79,6;100,0;;;;;;;;0;34;11;Vancouver Whitecaps II;2051;DC;1,0
2710916093;173;5;1;34;15;eo64tqkioegeb09iice2hf8bt;1;20,4;-1,1;2024-08-19T00:37:39.141Z;2024-08-19T01:03:38Z;[{'id': 5159389749, 'qualifierId': 233, 'value': '217'}, {'id': 5159389745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159389747, 'qualifierId': 347}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;esq95itxg7clxsnv4imkfne38;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;217,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;34;15;The Town;2055;DC;1,0
2710915967;217;5;1;34;15;ew2zirzye0sw1txr2m33nr25y;0;79,6;101,1;2024-08-19T00:37:39.141Z;2024-08-19T00:37:59Z;[{'id': 5159389765, 'qualifierId': 233, 'value': '173'}, {'id': 5159389133, 'qualifierId': 347}, {'id': 5159389131, 'qualifierId': 56, 'value': 'Left'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;34;15;Vancouver Whitecaps II;2055;DC;1,0
2710916109;174;1;1;34;34;eo64tqkioegeb09iice2hf8bt;0;31,1;0,0;2024-08-19T00:37:58.287Z;2024-08-19T00:38:00Z;[{'id': 5159389827, 'qualifierId': 141, 'value': '7.0'}, {'id': 5159389829, 'qualifierId': 212, 'value': '16.3'}, {'id': 5159389821, 'qualifierId': 107}, {'id': 5159389825, 'qualifierId': 140, 'value': '45.6'}, {'id': 5159389823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159389831, 'qualifierId': 213, 'value': '0.37'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;16,3;0,37;;45,6;7,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;45,6;7,0;;;;;;;;0;34;34;The Town;2074;DC;1,0
2710916135;218;1;1;34;38;ew2zirzye0sw1txr2m33nr25y;1;56,4;94,7;2024-08-19T00:38:01.634Z;2024-08-19T00:38:03Z;[{'id': 5159389981, 'qualifierId': 3}, {'id': 5159389985, 'qualifierId': 140, 'value': '65.5'}, {'id': 5159389983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159389987, 'qualifierId': 141, 'value': '71.2'}, {'id': 5159389991, 'qualifierId': 213, 'value': '5.25'}, {'id': 5159389989, 'qualifierId': 212, 'value': '18.6'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;18,6;5,25;;65,5;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;65,5;71,2;;;;;;;;0;34;38;Vancouver Whitecaps II;2078;DC;1,0
2710916139;219;49;1;34;40;ew2zirzye0sw1txr2m33nr25y;1;64,6;70,0;2024-08-19T00:38:03.842Z;2024-08-19T00:38:04Z;[];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;esq95itxg7clxsnv4imkfne38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;34;40;Vancouver Whitecaps II;2080;MC;1,0
2710916147;220;1;1;34;40;ew2zirzye0sw1txr2m33nr25y;1;64,6;70,0;2024-08-19T00:38:04.002Z;2024-08-19T00:38:04Z;[{'id': 5159390023, 'qualifierId': 212, 'value': '6.6'}, {'id': 5159390019, 'qualifierId': 140, 'value': '68.6'}, {'id': 5159390021, 'qualifierId': 141, 'value': '62.6'}, {'id': 5159390025, 'qualifierId': 213, 'value': '5.41'}, {'id': 5159390017, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;6,6;5,41;;68,6;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;68,6;62,6;;;;;;;;0;34;40;Vancouver Whitecaps II;2080;MC;1,0
2710916183;221;1;1;34;41;ew2zirzye0sw1txr2m33nr25y;1;68,6;62,6;2024-08-19T00:38:04.867Z;2024-08-19T00:38:07Z;[{'id': 5159390219, 'qualifierId': 213, 'value': '1.43'}, {'id': 5159390217, 'qualifierId': 212, 'value': '7.4'}, {'id': 5159390213, 'qualifierId': 140, 'value': '69.6'}, {'id': 5159390211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159390215, 'qualifierId': 141, 'value': '73.3'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;7,4;1,43;;69,6;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;69,6;73,3;;;;;;;;0;34;41;Vancouver Whitecaps II;2081;FWR;1,0
2710916187;222;50;1;34;43;ew2zirzye0sw1txr2m33nr25y;1;68,2;73,6;2024-08-19T00:38:06.782Z;2024-08-19T00:38:10Z;[{'id': 5159390235, 'qualifierId': 286}, {'id': 5159390359, 'qualifierId': 233, 'value': '175'}, {'id': 5159390233, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;esq95itxg7clxsnv4imkfne38;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;34;43;Vancouver Whitecaps II;2083;MC;1,0
2710916203;175;7;1;34;43;eo64tqkioegeb09iice2hf8bt;1;30,7;26,9;2024-08-19T00:38:06.783Z;2024-08-19T00:38:10Z;[{'id': 5159390315, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159390319, 'qualifierId': 285}, {'id': 5159390353, 'qualifierId': 233, 'value': '222'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;esq95itxg7clxsnv4imkfne38;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;222,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;34;43;The Town;2083;AMC;1,0
2710916205;176;61;1;34;46;eo64tqkioegeb09iice2hf8bt;1;36,0;22,7;2024-08-19T00:38:09.739Z;2024-08-19T00:38:10Z;[{'id': 5159390329, 'qualifierId': 56, 'value': 'Back'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;esq95itxg7clxsnv4imkfne38;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;34;46;The Town;2086;MC;1,0
2710916223;177;49;1;34;47;eo64tqkioegeb09iice2hf8bt;1;33,8;17,6;2024-08-19T00:38:11.519Z;2024-08-19T00:38:11Z;[];dvk85r457e15hg0pw5rig0222;J. Herdman;;esq95itxg7clxsnv4imkfne38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;34;47;The Town;2087;AMC;1,0
2710916247;178;1;1;34;48;eo64tqkioegeb09iice2hf8bt;1;34,5;16,1;2024-08-19T00:38:12.127Z;2024-08-19T00:38:15Z;[{'id': 5159390535, 'qualifierId': 140, 'value': '22.7'}, {'id': 5159390541, 'qualifierId': 213, 'value': '3.65'}, {'id': 5159390533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159390537, 'qualifierId': 141, 'value': '5.9'}, {'id': 5159390539, 'qualifierId': 212, 'value': '14.2'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;14,2;3,65;;22,7;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;22,7;5,9;;;;;;;;0;34;48;The Town;2088;AMC;1,0
2710916259;179;1;1;34;51;eo64tqkioegeb09iice2hf8bt;1;19,5;10,1;2024-08-19T00:38:15.119Z;2024-08-19T00:38:17Z;[{'id': 5159390599, 'qualifierId': 140, 'value': '4.6'}, {'id': 5159390597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159390605, 'qualifierId': 213, 'value': '2.13'}, {'id': 5159390601, 'qualifierId': 141, 'value': '46.6'}, {'id': 5159390603, 'qualifierId': 212, 'value': '29.3'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;29,3;2,13;;4,6;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;4,6;46,6;;;;;;;;0;34;51;The Town;2091;DC;1,0
2710916355;180;1;1;34;53;eo64tqkioegeb09iice2hf8bt;1;6,4;45,5;2024-08-19T00:38:17.311Z;2024-08-19T00:38:31Z;[{'id': 5159391035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159391043, 'qualifierId': 213, 'value': '0.99'}, {'id': 5159391041, 'qualifierId': 212, 'value': '30.7'}, {'id': 5159391037, 'qualifierId': 140, 'value': '22.4'}, {'id': 5159391039, 'qualifierId': 141, 'value': '83.2'}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;esq95itxg7clxsnv4imkfne38;Pass;;;;;;;;;;;;;;;;;;;;;;;;30,7;0,99;;22,4;83,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;22,4;83,2;;;;;;;;0;34;53;The Town;2093;GK;1,0
