id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Cross;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_HeadPass;value_Defensive;value_NotVisible;value_GkHoof;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Unchallenged;value_KeeperThrow;value_Overrun;value_GoalmouthY;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_RegularPlay;value_BlockedY;value_IndividualPlay;value_RightFooted;value_Collected;value_Hands;value_Stooping;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Blocked;value_LeftFooted;value_RelatedEventId;value_LowCentre;value_Assisted;value_GkY;value_GkX;value_DefBlock;value_ShirtPull/Holding;value_Low;value_Assist;value_InSwinger;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_FromCorner;value_DeletedEventType;value_OverhitCross;value_OutOnSideline;value_NotPastGoalLine;value_SwitchOfPlay;value_RefereeDelay;value_DrinksBreak;value_MisHit;value_HighLeft;value_Shove/Push;value_Minutes;value_EndType;value_Handball;value_PullBack;value_LowRight;value_SoloRun;value_GoalShotGameClock;value_GoalShotTimestamp;value_YellowCard;value_TacticalFoul;value_CloseRight;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CloseLeft;value_SwerveRight;value_Injury;value_InjuredPlayerId;value_FreeKick;value_ParriedSafe;value_Diving;value_SmallBoxRight;value_Standing;value_BoxRight;value_BigChance;value_OtherBodyPart;value_Volley;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_GkKickFromHands;value_OverArm;value_RecklessOffence;value_GoesToPenalties;value_Penalty;value_TempShotOn;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighRight;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710840459;309;1;1;40;5;cwnjxlibb02fuh0vwgvac6h45;1;30,3;93,1;2024-08-18T21:45:33.255Z;2024-08-18T21:45:37Z;[{'id': 5158985435, 'qualifierId': 213, 'value': '4.18'}, {'id': 5158985431, 'qualifierId': 141, 'value': '62.7'}, {'id': 5158985429, 'qualifierId': 140, 'value': '18.6'}, {'id': 5158985427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158985433, 'qualifierId': 212, 'value': '24.0'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,18;62,7;24,0;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;18,6;62,7;;;;;;;;0;40;5;Crown Legacy;2405;DC;1,0
2710840485;310;1;1;40;10;cwnjxlibb02fuh0vwgvac6h45;1;18,2;56,2;2024-08-18T21:45:37.769Z;2024-08-18T21:45:40Z;[{'id': 5158985593, 'qualifierId': 140, 'value': '18.2'}, {'id': 5158985597, 'qualifierId': 212, 'value': '5.9'}, {'id': 5158985591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158985599, 'qualifierId': 213, 'value': '4.71'}, {'id': 5158985595, 'qualifierId': 141, 'value': '47.5'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,71;47,5;5,9;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;18,2;47,5;;;;;;;;0;40;10;Crown Legacy;2410;GK;1,0
2710840533;311;1;1;40;13;cwnjxlibb02fuh0vwgvac6h45;1;17,4;46,4;2024-08-18T21:45:40.535Z;2024-08-18T21:45:46Z;[{'id': 5158985805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158985809, 'qualifierId': 141, 'value': '71.2'}, {'id': 5158985811, 'qualifierId': 212, 'value': '17.1'}, {'id': 5158985807, 'qualifierId': 140, 'value': '20.1'}, {'id': 5158985813, 'qualifierId': 213, 'value': '1.40'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,4;71,2;17,1;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;20,1;71,2;;;;;;;;0;40;13;Crown Legacy;2413;DL;1,0
2710840575;312;1;1;40;18;cwnjxlibb02fuh0vwgvac6h45;1;21,3;71,8;2024-08-18T21:45:46.007Z;2024-08-18T21:45:50Z;[{'id': 5158986019, 'qualifierId': 140, 'value': '15.3'}, {'id': 5158986023, 'qualifierId': 212, 'value': '16.7'}, {'id': 5158986017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158986021, 'qualifierId': 141, 'value': '49.0'}, {'id': 5158986025, 'qualifierId': 213, 'value': '4.33'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,33;49,0;16,7;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;15,3;49,0;;;;;;;;0;40;18;Crown Legacy;2418;DC;1,0
2710840633;313;1;1;40;23;cwnjxlibb02fuh0vwgvac6h45;1;18,3;44,5;2024-08-18T21:45:50.680Z;2024-08-18T21:45:56Z;[{'id': 5158986315, 'qualifierId': 140, 'value': '19.5'}, {'id': 5158986319, 'qualifierId': 212, 'value': '19.8'}, {'id': 5158986321, 'qualifierId': 213, 'value': '1.51'}, {'id': 5158986313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158986317, 'qualifierId': 141, 'value': '73.6'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,51;73,6;19,8;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;19,5;73,6;;;;;;;;0;40;23;Crown Legacy;2423;DL;1,0
2710840661;314;1;1;40;28;cwnjxlibb02fuh0vwgvac6h45;1;20,4;80,7;2024-08-18T21:45:56.039Z;2024-08-18T21:45:58Z;[{'id': 5158986433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158986437, 'qualifierId': 141, 'value': '97.9'}, {'id': 5158986445, 'qualifierId': 213, 'value': '0.55'}, {'id': 5158986441, 'qualifierId': 212, 'value': '22.3'}, {'id': 5158986431, 'qualifierId': 155}, {'id': 5158986435, 'qualifierId': 140, 'value': '38.5'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,55;97,9;22,3;38,5;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;38,5;97,9;;;;;;;;0;40;28;Crown Legacy;2428;DC;1,0
2710840667;315;61;1;40;31;cwnjxlibb02fuh0vwgvac6h45;0;38,6;97,9;2024-08-18T21:45:58.648Z;2024-08-18T21:45:59Z;[{'id': 5158986477, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;40;31;Crown Legacy;2431;AML;1,0
2710840703;353;1;1;40;34;6ubc4y1v6hr63mca7ica4hp90;1;60,1;4,1;2024-08-18T21:46:01.801Z;2024-08-18T21:46:03Z;[{'id': 5158986713, 'qualifierId': 213, 'value': '2.58'}, {'id': 5158986707, 'qualifierId': 140, 'value': '55.8'}, {'id': 5158986711, 'qualifierId': 212, 'value': '5.3'}, {'id': 5158986709, 'qualifierId': 141, 'value': '8.3'}, {'id': 5158986705, 'qualifierId': 56, 'value': 'Right'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;2,58;8,3;5,3;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,8;8,3;;;;;;;;0;40;34;Chattanooga;2434;MC;1,0
2710840709;354;49;1;40;34;6ubc4y1v6hr63mca7ica4hp90;1;54,0;9,4;2024-08-18T21:46:02.145Z;2024-08-18T21:46:08Z;[];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;40;34;Chattanooga;2434;DR;1,0
2710840717;355;4;1;40;35;6ubc4y1v6hr63mca7ica4hp90;1;45,2;12,8;2024-08-18T21:46:02.678Z;2024-08-18T21:46:08Z;[{'id': 5158986819, 'qualifierId': 13}, {'id': 5158986823, 'qualifierId': 152}, {'id': 5158986827, 'qualifierId': 286}, {'id': 5158986829, 'qualifierId': 233, 'value': '316'}, {'id': 5158986821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158986825, 'qualifierId': 265}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;1,0;316,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;40;35;Chattanooga;2435;DR;1,0
2710840697;316;4;1;40;35;cwnjxlibb02fuh0vwgvac6h45;0;54,8;87,2;2024-08-18T21:46:02.679Z;2024-08-18T21:56:46Z;[{'id': 5158986839, 'qualifierId': 233, 'value': '355'}, {'id': 5158986723, 'qualifierId': 13}, {'id': 5158986727, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158986733, 'qualifierId': 265}, {'id': 5158986731, 'qualifierId': 152}, {'id': 5158986735, 'qualifierId': 285}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;;355,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;40;35;Crown Legacy;2435;AML;1,0
2710841069;357;1;1;41;16;6ubc4y1v6hr63mca7ica4hp90;1;44,7;10,3;2024-08-18T21:46:44.187Z;2024-08-18T21:46:45Z;[{'id': 5158988433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158988437, 'qualifierId': 141, 'value': '53.3'}, {'id': 5158988441, 'qualifierId': 213, 'value': '1.77'}, {'id': 5158988429, 'qualifierId': 5}, {'id': 5158988439, 'qualifierId': 212, 'value': '29.8'}, {'id': 5158988431, 'qualifierId': 152}, {'id': 5158988435, 'qualifierId': 140, 'value': '39.2'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,77;53,3;29,8;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;39,2;53,3;;;;;;;;0;41;16;Chattanooga;2476;MC;1,0
2710841097;358;1;1;41;18;6ubc4y1v6hr63mca7ica4hp90;1;39,2;53,3;2024-08-18T21:46:45.643Z;2024-08-18T21:46:48Z;[{'id': 5158988553, 'qualifierId': 140, 'value': '55.7'}, {'id': 5158988557, 'qualifierId': 212, 'value': '17.7'}, {'id': 5158988551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158988559, 'qualifierId': 213, 'value': '0.21'}, {'id': 5158988555, 'qualifierId': 141, 'value': '58.7'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,21;58,7;17,7;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,7;58,7;;;;;;;;0;41;18;Chattanooga;2478;DC;1,0
2710841129;359;1;1;41;20;6ubc4y1v6hr63mca7ica4hp90;1;55,6;64,2;2024-08-18T21:46:48.283Z;2024-08-18T21:46:51Z;[{'id': 5158988727, 'qualifierId': 140, 'value': '55.7'}, {'id': 5158988729, 'qualifierId': 141, 'value': '92.0'}, {'id': 5158988725, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158988735, 'qualifierId': 213, 'value': '1.57'}, {'id': 5158988731, 'qualifierId': 212, 'value': '18.9'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,57;92,0;18,9;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;55,7;92,0;;;;;;;;0;41;20;Chattanooga;2480;MC;1,0
2710841161;360;1;1;41;23;6ubc4y1v6hr63mca7ica4hp90;1;53,4;94,4;2024-08-18T21:46:51.163Z;2024-08-18T21:46:55Z;[{'id': 5158988885, 'qualifierId': 213, 'value': '3.87'}, {'id': 5158988881, 'qualifierId': 141, 'value': '72.3'}, {'id': 5158988879, 'qualifierId': 140, 'value': '37.3'}, {'id': 5158988877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158988883, 'qualifierId': 212, 'value': '22.6'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;3,87;72,3;22,6;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;37,3;72,3;;;;;;;;0;41;23;Chattanooga;2483;DC;1,0
2710841197;361;1;1;41;27;6ubc4y1v6hr63mca7ica4hp90;1;37,6;71,5;2024-08-18T21:46:54.923Z;2024-08-18T21:46:59Z;[{'id': 5158989111, 'qualifierId': 141, 'value': '33.7'}, {'id': 5158989115, 'qualifierId': 213, 'value': '4.68'}, {'id': 5158989109, 'qualifierId': 140, 'value': '36.9'}, {'id': 5158989113, 'qualifierId': 212, 'value': '25.7'}, {'id': 5158989107, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,68;33,7;25,7;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,9;33,7;;;;;;;;0;41;27;Chattanooga;2487;DC;1,0
2710841243;362;1;1;41;32;6ubc4y1v6hr63mca7ica4hp90;1;37,4;31,8;2024-08-18T21:46:59.787Z;2024-08-18T21:47:05Z;[{'id': 5158989379, 'qualifierId': 213, 'value': '1.59'}, {'id': 5158989371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158989375, 'qualifierId': 141, 'value': '62.9'}, {'id': 5158989373, 'qualifierId': 140, 'value': '37.0'}, {'id': 5158989377, 'qualifierId': 212, 'value': '21.2'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,59;62,9;21,2;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;37,0;62,9;;;;;;;;0;41;32;Chattanooga;2492;DL;1,0
2710841321;363;1;1;41;38;6ubc4y1v6hr63mca7ica4hp90;1;41,5;62,1;2024-08-18T21:47:05.627Z;2024-08-18T21:47:11Z;[{'id': 5158989701, 'qualifierId': 140, 'value': '41.1'}, {'id': 5158989705, 'qualifierId': 212, 'value': '19.1'}, {'id': 5158989699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158989707, 'qualifierId': 213, 'value': '4.69'}, {'id': 5158989703, 'qualifierId': 141, 'value': '34.0'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,69;34,0;19,1;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,1;34,0;;;;;;;;0;41;38;Chattanooga;2498;DC;1,0
2710841343;364;1;1;41;44;6ubc4y1v6hr63mca7ica4hp90;1;47,2;24,4;2024-08-18T21:47:11.659Z;2024-08-18T21:47:14Z;[{'id': 5158989799, 'qualifierId': 141, 'value': '53.6'}, {'id': 5158989801, 'qualifierId': 212, 'value': '20.8'}, {'id': 5158989803, 'qualifierId': 213, 'value': '1.88'}, {'id': 5158989797, 'qualifierId': 140, 'value': '41.2'}, {'id': 5158989793, 'qualifierId': 56, 'value': 'Back'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,88;53,6;20,8;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,2;53,6;;;;;;;;0;41;44;Chattanooga;2504;DL;1,0
2710841393;365;1;1;41;46;6ubc4y1v6hr63mca7ica4hp90;1;41,2;53,6;2024-08-18T21:47:14.171Z;2024-08-18T21:47:19Z;[{'id': 5158990071, 'qualifierId': 213, 'value': '6.23'}, {'id': 5158990063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158990067, 'qualifierId': 141, 'value': '52.1'}, {'id': 5158990069, 'qualifierId': 212, 'value': '18.3'}, {'id': 5158990065, 'qualifierId': 140, 'value': '58.6'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;6,23;52,1;18,3;58,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;58,6;52,1;;;;;;;;0;41;46;Chattanooga;2506;DC;1,0
2710841397;366;50;1;41;51;6ubc4y1v6hr63mca7ica4hp90;1;54,2;53,8;2024-08-18T21:47:18.924Z;2024-08-18T21:47:23Z;[{'id': 5158990087, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158990161, 'qualifierId': 233, 'value': '317'}, {'id': 5158990089, 'qualifierId': 286}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;eqh157z70awog38xarc2epjpw;Dispossessed;;;;;;;;;;;;;;;;;;1,0;317,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;41;51;Chattanooga;2511;MC;1,0
2710841411;317;7;1;41;51;cwnjxlibb02fuh0vwgvac6h45;0;45,8;46,2;2024-08-18T21:47:18.925Z;2024-08-18T21:47:23Z;[{'id': 5158990131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158990135, 'qualifierId': 233, 'value': '366'}, {'id': 5158990133, 'qualifierId': 285}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;eqh157z70awog38xarc2epjpw;Tackle;;;;;;;;;;;;;;;;;;;366,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;41;51;Crown Legacy;2511;AMR;1,0
2710841427;367;1;1;41;52;6ubc4y1v6hr63mca7ica4hp90;1;38,7;52,7;2024-08-18T21:47:20.348Z;2024-08-18T21:47:22Z;[{'id': 5158990247, 'qualifierId': 140, 'value': '45.8'}, {'id': 5158990253, 'qualifierId': 213, 'value': '5.48'}, {'id': 5158990251, 'qualifierId': 212, 'value': '10.8'}, {'id': 5158990245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158990249, 'qualifierId': 141, 'value': '41.3'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;5,48;41,3;10,8;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;45,8;41,3;;;;;;;;0;41;52;Chattanooga;2512;DC;1,0
2710841457;368;1;1;41;54;6ubc4y1v6hr63mca7ica4hp90;1;45,8;41,3;2024-08-18T21:47:21.763Z;2024-08-18T21:47:24Z;[{'id': 5158990363, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158990367, 'qualifierId': 141, 'value': '7.1'}, {'id': 5158990371, 'qualifierId': 213, 'value': '5.33'}, {'id': 5158990361, 'qualifierId': 155}, {'id': 5158990369, 'qualifierId': 212, 'value': '28.5'}, {'id': 5158990365, 'qualifierId': 140, 'value': '61.5'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;5,33;7,1;28,5;61,5;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;61,5;7,1;;;;;;;;0;41;54;Chattanooga;2514;MC;1,0
2710841471;318;45;1;41;56;cwnjxlibb02fuh0vwgvac6h45;0;36,0;89,6;2024-08-18T21:47:24.012Z;2024-08-18T23:16:09Z;[{'id': 5158990443, 'qualifierId': 285}, {'id': 5158990441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158990491, 'qualifierId': 233, 'value': '369'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Challenge;;;;;;;;;;;;;;;;;;;369,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;41;56;Crown Legacy;2516;AML;1,0
