id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_Launch;value_TouchTypePass;value_Head;value_PlayersCaughtOffside;value_NotVisible;value_DeletedEventType;value_FreeKickTaken;value_Indirect;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Defensive;value_Offensive;value_TouchTypeClearance;value_Foul;value_AttemptedTackle;value_Direct;value_FantasyAssistId;value_KeeperTouched;value_OutOfBoxCentre;value_GoalmouthZ;value_GkYTimeOfGoal;value_RightFooted;value_HighCentre;value_GkX;value_FantasyAssistedBy;value_GkY;value_GoalShotTimestamp;value_FreeKick;value_GoalShotGameClock;value_NotAssisted;value_GkXTimeOfGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_GoalmouthY;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_TouchTypeControl;value_IntendedTackleTarget;value_TakeOnSpace;value_IndividualPlay;value_HighLeft;value_Volley;value_FirstTouch;value_RegularPlay;value_SmallBoxCentre;value_LeftFooted;value_BigChance;value_AerialFoul;value_Defensive1V1;value_TakeOnOvertake;value_Low;value_Cross;value_OutSwinger;value_RelatedEventId;value_Assisted;value_LowLeft;value_Deflection;value_Tap;value_LowGkIntervention;value_KeeperThrow;value_Shove/Push;value_MediumGkIntervention;value_OverArm;value_Assist;value_LowCentre;value_BlockedY;value_BlockedX;value_Blocked;value_BoxCentre;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_DrivenCross;value_Straight;value_Overrun;value_IntentionalAssist;value_IncorrectOutOfPlayDecision;value_BlockedCross;value_PullBack;value_MisHit;value_CloseRightAndHigh;value_InSwinger;value_LowRight;value_ShirtPull/Holding;value_SwitchOfPlay;value_ParriedDanger;value_Hands;value_Diving;value_HighGkIntervention;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Minutes;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_EndType;value_CaptainChange;value_HighRight;value_SwerveRight;value_Collected;value_Stooping;value_Handball;value_Tactical;value_FloatedCross;value_Standing;value_OwnPlayer;value_OwnShotBlocked;value_NotPastGoalLine;value_HighClaim;value_BoxRight;value_CloseHigh;value_OutOfBoxDeepRight;value_TacticalFoul;value_YellowCard;value_ProfessionalFoulLastMan;value_RedCard;value_BlockedClearance;value_TimeWasting;value_ThroughBall;value_GkKickFromHands;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697639165;375;49;1;42;12;6ubc4y1v6hr63mca7ica4hp90;1;10,0;29,7;2024-06-23T23:46:25.170Z;2024-06-23T23:46:25Z;[];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;42;12;New England II;2532;DR;1,0
2697639175;376;1;1;42;13;6ubc4y1v6hr63mca7ica4hp90;1;10,0;29,7;2024-06-23T23:46:25.632Z;2024-06-23T23:46:27Z;[{'id': 5086038441, 'qualifierId': 140, 'value': '8.4'}, {'id': 5086038439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086038443, 'qualifierId': 141, 'value': '39.2'}, {'id': 5086038445, 'qualifierId': 212, 'value': '6.7'}, {'id': 5086038447, 'qualifierId': 213, 'value': '1.83'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;39,2;;1,83;8,4;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;8,4;39,2;;;;;;;0;0;42;13;New England II;2533;DR;1,0
2697639183;377;1;1;42;14;6ubc4y1v6hr63mca7ica4hp90;0;8,4;39,2;2024-06-23T23:46:26.898Z;2024-06-23T23:46:30Z;[{'id': 5086038497, 'qualifierId': 141, 'value': '32.1'}, {'id': 5086038491, 'qualifierId': 157}, {'id': 5086038499, 'qualifierId': 212, 'value': '29.6'}, {'id': 5086038503, 'qualifierId': 1}, {'id': 5086038495, 'qualifierId': 140, 'value': '36.2'}, {'id': 5086038493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086038501, 'qualifierId': 213, 'value': '6.12'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;32,1;;6,12;36,2;;29,6;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;36,2;32,1;;;;;;;0;0;42;14;New England II;2534;DL;1,0
2697639191;340;44;1;42;16;csntc7hucmo21gknxc5y0kc4q;1;60,1;70,0;2024-06-23T23:46:29.391Z;2024-06-23T23:46:30Z;[{'id': 5086038535, 'qualifierId': 286}, {'id': 5086038533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086038567, 'qualifierId': 233, 'value': '378'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;djyf2lijq06bks50mxfpgls7o;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;378,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;42;16;Crown Legacy;2536;DC;1,0
2697639187;378;44;1;42;16;6ubc4y1v6hr63mca7ica4hp90;0;39,9;30,0;2024-06-23T23:46:29.392Z;2024-06-23T23:46:31Z;[{'id': 5086038521, 'qualifierId': 285}, {'id': 5086038519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086038571, 'qualifierId': 233, 'value': '340'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;djyf2lijq06bks50mxfpgls7o;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;42;16;New England II;2536;FW;1,0
2697639203;341;1;1;42;17;csntc7hucmo21gknxc5y0kc4q;1;56,4;72,1;2024-06-23T23:46:29.721Z;2024-06-23T23:46:32Z;[{'id': 5086038617, 'qualifierId': 141, 'value': '65.1'}, {'id': 5086038621, 'qualifierId': 213, 'value': '5.94'}, {'id': 5086038619, 'qualifierId': 212, 'value': '14.1'}, {'id': 5086038611, 'qualifierId': 3}, {'id': 5086038613, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086038615, 'qualifierId': 140, 'value': '69.0'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;65,1;;5,94;69,0;;14,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;69,0;65,1;;;;;;;0;0;42;17;Crown Legacy;2537;DC;1,0
2697639205;342;49;1;42;18;csntc7hucmo21gknxc5y0kc4q;1;69,8;54,2;2024-06-23T23:46:31.426Z;2024-06-26T08:56:30Z;[];akwjik09wytzzr3yras0diqz8;L. Borovic;;;djyf2lijq06bks50mxfpgls7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;42;18;Crown Legacy;2538;MC;1,0
2697639215;343;1;1;42;20;csntc7hucmo21gknxc5y0kc4q;1;69,9;47,3;2024-06-23T23:46:33.065Z;2024-06-23T23:46:34Z;[{'id': 5086038679, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086038693, 'qualifierId': 213, 'value': '5.88'}, {'id': 5086038683, 'qualifierId': 140, 'value': '78.7'}, {'id': 5086038685, 'qualifierId': 141, 'value': '41.5'}, {'id': 5086038689, 'qualifierId': 212, 'value': '10.0'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;41,5;;5,88;78,7;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;78,7;41,5;;;;;;;0;0;42;20;Crown Legacy;2540;MC;1,0
2697639239;344;1;1;42;21;csntc7hucmo21gknxc5y0kc4q;1;78,7;40,7;2024-06-23T23:46:34.265Z;2024-06-23T23:46:47Z;[{'id': 5086038827, 'qualifierId': 213, 'value': '1.94'}, {'id': 5086038819, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086038821, 'qualifierId': 140, 'value': '75.9'}, {'id': 5086038823, 'qualifierId': 141, 'value': '51.8'}, {'id': 5086039029, 'qualifierId': 210, 'value': '15'}, {'id': 5086038825, 'qualifierId': 212, 'value': '8.1'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;1,0;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;51,8;;1,94;75,9;;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,9;51,8;;;;;;;0;0;42;21;Crown Legacy;2541;FW;1,0
2697639245;345;15;1;42;25;csntc7hucmo21gknxc5y0kc4q;1;76,5;39,3;2024-06-23T23:46:38.375Z;2024-06-26T08:56:58Z;[{'id': 5086038949, 'qualifierId': 20}, {'id': 5086039057, 'qualifierId': 103, 'value': '6.3'}, {'id': 5086039097, 'qualifierId': 233, 'value': '379'}, {'id': 5086039055, 'qualifierId': 102, 'value': '53.0'}, {'id': 5086039051, 'qualifierId': 55, 'value': '344'}, {'id': 5086039059, 'qualifierId': 215}, {'id': 5086039049, 'qualifierId': 29}, {'id': 5086038867, 'qualifierId': 22}, {'id': 5086039061, 'qualifierId': 146, 'value': '98.8'}, {'id': 5086038873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086039047, 'qualifierId': 76}, {'id': 5086039063, 'qualifierId': 147, 'value': '48.6'}, {'id': 5086038871, 'qualifierId': 18}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;djyf2lijq06bks50mxfpgls7o;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379,0;;;;;;;;;;;;1,0;6,3;;1,0;;;;;;;;;;;;53,0;;;;;;;;1,0;;;;1,0;;;;;;;;;;344,0;1,0;1,0;;;;;;;;;;48,6;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;98,8;48,6;53,0;6.3;344,0;40qi53orb0eur2jevowkvrcb8;0;0;42;25;Crown Legacy;2545;AMR;1,0
2697639255;379;10;1;42;25;6ubc4y1v6hr63mca7ica4hp90;1;2,9;50,0;2024-06-23T23:46:38.475Z;2024-06-26T08:57:04Z;[{'id': 5086039009, 'qualifierId': 233, 'value': '345'}, {'id': 5086038901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5087597213, 'qualifierId': 376}, {'id': 5086038985, 'qualifierId': 179}, {'id': 5086038895, 'qualifierId': 173}, {'id': 5086038899, 'qualifierId': 182}];4npcsyrhri5kmeks8gfon146i;N. Holliday;;;djyf2lijq06bks50mxfpgls7o;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;42;25;New England II;2545;GK;1,0
2697639251;346;6;1;42;27;csntc7hucmo21gknxc5y0kc4q;1;87,0;49,7;2024-06-23T23:46:39.945Z;2024-06-23T23:46:43Z;[{'id': 5086038953, 'qualifierId': 233, 'value': '380'}, {'id': 5086038891, 'qualifierId': 73}, {'id': 5086038889, 'qualifierId': 56, 'value': 'Center'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;djyf2lijq06bks50mxfpgls7o;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;42;27;Crown Legacy;2547;AMR;1,0
2697639259;380;6;1;42;27;6ubc4y1v6hr63mca7ica4hp90;0;13,0;50,3;2024-06-23T23:46:39.945Z;2024-06-26T08:57:13Z;[{'id': 5086038947, 'qualifierId': 73}, {'id': 5086038945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086038973, 'qualifierId': 233, 'value': '346'}];4npcsyrhri5kmeks8gfon146i;N. Holliday;;;djyf2lijq06bks50mxfpgls7o;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;42;27;New England II;2547;GK;1,0
2697639411;347;1;1;42;58;csntc7hucmo21gknxc5y0kc4q;0;99,5;99,5;2024-06-23T23:47:11.161Z;2024-06-26T08:57:17Z;[{'id': 5086039795, 'qualifierId': 140, 'value': '94.9'}, {'id': 5086039803, 'qualifierId': 1}, {'id': 5086039793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086039787, 'qualifierId': 6}, {'id': 5086039801, 'qualifierId': 213, 'value': '4.59'}, {'id': 5086039799, 'qualifierId': 212, 'value': '38.5'}, {'id': 5086039791, 'qualifierId': 223}, {'id': 5086039785, 'qualifierId': 2}, {'id': 5086039789, 'qualifierId': 155}, {'id': 5086039797, 'qualifierId': 141, 'value': '43.3'}, {'id': 5087597259, 'qualifierId': 20}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;43,3;;4,59;94,9;;38,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;94,9;43,3;;;;;;;0;0;42;58;Crown Legacy;2578;FW;1,0
2697639423;381;12;1;43;2;6ubc4y1v6hr63mca7ica4hp90;1;7,5;57,0;2024-06-23T23:47:15.169Z;2024-06-23T23:47:16Z;[{'id': 5086039863, 'qualifierId': 213, 'value': '0.08'}, {'id': 5086039875, 'qualifierId': 15}, {'id': 5086039857, 'qualifierId': 140, 'value': '24.3'}, {'id': 5086039859, 'qualifierId': 141, 'value': '59.0'}, {'id': 5086039861, 'qualifierId': 212, 'value': '17.7'}, {'id': 5086039855, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;djyf2lijq06bks50mxfpgls7o;Clearance;;;;;;;;;;59,0;;0,08;24,3;;17,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;24,3;59,0;;;;;;;0;0;43;2;New England II;2582;DC;1,0
2697639447;348;1;1;43;7;csntc7hucmo21gknxc5y0kc4q;0;73,6;70,9;2024-06-23T23:47:20.585Z;2024-06-23T23:47:21Z;[{'id': 5086040019, 'qualifierId': 213, 'value': '5.65'}, {'id': 5086040011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086040013, 'qualifierId': 140, 'value': '85.8'}, {'id': 5086040015, 'qualifierId': 141, 'value': '57.2'}, {'id': 5086040017, 'qualifierId': 212, 'value': '15.8'}, {'id': 5086040009, 'qualifierId': 155}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;57,2;;5,65;85,8;;15,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;85,8;57,2;;;;;;;0;0;43;7;Crown Legacy;2587;DC;1,0
2697639457;382;12;1;43;8;6ubc4y1v6hr63mca7ica4hp90;1;13,6;46,4;2024-06-23T23:47:21.240Z;2024-06-26T08:57:31Z;[{'id': 5086040069, 'qualifierId': 212, 'value': '20.2'}, {'id': 5086040067, 'qualifierId': 141, 'value': '69.0'}, {'id': 5086040071, 'qualifierId': 213, 'value': '0.86'}, {'id': 5086040063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086040065, 'qualifierId': 140, 'value': '26.1'}, {'id': 5086040073, 'qualifierId': 15}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;djyf2lijq06bks50mxfpgls7o;Clearance;;;;;;;;;;69,0;;0,86;26,1;;20,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,1;69,0;;;;;;;0;0;43;8;New England II;2588;FW;1,0
2697639477;349;1;1;43;12;csntc7hucmo21gknxc5y0kc4q;1;72,2;40,6;2024-06-23T23:47:25.576Z;2024-06-23T23:47:27Z;[{'id': 5086040193, 'qualifierId': 141, 'value': '44.6'}, {'id': 5086040195, 'qualifierId': 212, 'value': '3.9'}, {'id': 5086040191, 'qualifierId': 140, 'value': '69.5'}, {'id': 5086040197, 'qualifierId': 213, 'value': '2.38'}, {'id': 5086040189, 'qualifierId': 56, 'value': 'Center'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;44,6;;2,38;69,5;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;69,5;44,6;;;;;;;0;0;43;12;Crown Legacy;2592;AMC;1,0
2697639487;350;1;1;43;14;csntc7hucmo21gknxc5y0kc4q;1;70,5;43,7;2024-06-23T23:47:26.985Z;2024-06-23T23:47:29Z;[{'id': 5086040241, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086040249, 'qualifierId': 213, 'value': '5.32'}, {'id': 5086040247, 'qualifierId': 212, 'value': '24.8'}, {'id': 5086040243, 'qualifierId': 140, 'value': '84.1'}, {'id': 5086040245, 'qualifierId': 141, 'value': '13.8'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;13,8;;5,32;84,1;;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;84,1;13,8;;;;;;;0;0;43;14;Crown Legacy;2594;DR;1,0
2697639503;351;1;1;43;16;csntc7hucmo21gknxc5y0kc4q;0;87,2;12,9;2024-06-23T23:47:28.920Z;2024-06-26T08:57:51Z;[{'id': 5086040321, 'qualifierId': 140, 'value': '100.0'}, {'id': 5087597415, 'qualifierId': 224}, {'id': 5086040323, 'qualifierId': 141, 'value': '75.0'}, {'id': 5086040325, 'qualifierId': 212, 'value': '44.7'}, {'id': 5086040327, 'qualifierId': 213, 'value': '1.24'}, {'id': 5086040353, 'qualifierId': 1}, {'id': 5086040319, 'qualifierId': 56, 'value': 'Center'}, {'id': 5087597417, 'qualifierId': 20}, {'id': 5086040315, 'qualifierId': 2}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;75,0;;1,24;100,0;;44,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;100,0;75,0;;;;;;;0;0;43;16;Crown Legacy;2596;AMR;1,0
2697639517;352;5;1;43;18;csntc7hucmo21gknxc5y0kc4q;0;101,2;71,1;2024-06-23T23:47:31.105Z;2024-06-24T00:00:13Z;[{'id': 5086040379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086040409, 'qualifierId': 233, 'value': '383'}, {'id': 5086040381, 'qualifierId': 346}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;djyf2lijq06bks50mxfpgls7o;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;43;18;Crown Legacy;2598;AMR;1,0
2697639505;383;5;1;43;18;6ubc4y1v6hr63mca7ica4hp90;1;-1,2;28,9;2024-06-23T23:47:31.105Z;2024-06-23T23:47:32Z;[{'id': 5086040393, 'qualifierId': 233, 'value': '352'}, {'id': 5086040335, 'qualifierId': 346}, {'id': 5086040333, 'qualifierId': 56, 'value': 'Back'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;djyf2lijq06bks50mxfpgls7o;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;352,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;43;18;New England II;2598;FW;1,0
2697639795;353;27;1;43;56;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-23T23:48:09.058Z;2024-06-24T00:00:10Z;[{'id': 5086042099, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5086042101, 'qualifierId': 53, 'value': 'akwjik09wytzzr3yras0diqz8'}, {'id': 5086054489, 'qualifierId': 233, 'value': '384'}];;;;;djyf2lijq06bks50mxfpgls7o;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;384,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;43;56;Crown Legacy;2636;;
2697639689;384;27;1;43;56;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-23T23:48:09.058Z;2024-06-24T00:00:11Z;[{'id': 5086054497, 'qualifierId': 233, 'value': '353'}];;;;;djyf2lijq06bks50mxfpgls7o;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;353,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;43;56;New England II;2636;;
