id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_Involved;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Length;value_Zone;value_Angle;value_IntendedTackleTarget;value_Offensive;value_TakeOnOvertake;value_OppositeRelatedEventId;value_TouchTypeControl;value_Defensive;value_OutSwinger;value_RightFooted;value_Cross;value_OutOfPlay;value_Right;value_Left;value_CornerTaken;value_LongBall;value_Chipped;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_TakeOnSpace;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_HeadPass;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_InSwinger;value_LeftFooted;value_FlickOn;value_Head;value_DeletedEventType;value_NotAssisted;value_GkY;value_Blocked;value_LowCentre;value_BlockedX;value_GoalmouthZ;value_BoxCentre;value_GkX;value_BlockedY;value_FromCorner;value_FirstTouch;value_GoalmouthY;value_DefBlock;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_FastBreak;value_BoxLeft;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Unchallenged;value_LowGkIntervention;value_GkKickFromHands;value_Launch;value_AttemptedTackle;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_IntentionalAssist;value_SetPiece;value_Overrun;value_RegularPlay;value_OutOfBoxCentre;value_High;value_HighGkIntervention;value_LowRight;value_ThroughBall;value_Weak;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GkYTimeOfGoal;value_HighCentre;value_FollowsADribble;value_GoalShotTimestamp;value_LeadingToGoal;value_SoloRun;value_RelatedError1Id;value_KeeperTouched;value_TempMissed;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HitWoodwork;value_HitLeftPost;value_BoxRight;value_LowLeft;value_DangerousPlay;value_RecklessOffence;value_Straight;value_DrivenCross;value_Standing;value_Hands;value_Collected;value_Volley;value_Feet;value_ParriedSafe;value_Sliding;value_Reaching;value_CloseHigh;value_Stooping;value_EventTypeReview;value_GkHoof;value_35Right;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691487135;460;1;2;51;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;18,2;37,6;2024-05-25T02:23:54.013Z;2024-05-25T02:23:56Z;[{'id': 5052174285, 'qualifierId': 140, 'value': '21.2'}, {'id': 5052174291, 'qualifierId': 213, 'value': '1.42'}, {'id': 5052174289, 'qualifierId': 212, 'value': '20.6'}, {'id': 5052174287, 'qualifierId': 141, 'value': '67.6'}, {'id': 5052174283, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;67,6;;21,2;20,6;;1,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,2;67,6;;;;;;;0;0;51;18;Real Monarchs;3078;DC;1,0
2691487147;461;1;2;51;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,2;66,9;2024-05-25T02:23:56.461Z;2024-05-25T02:23:57Z;[{'id': 5052174331, 'qualifierId': 141, 'value': '62.7'}, {'id': 5052174335, 'qualifierId': 213, 'value': '6.06'}, {'id': 5052174329, 'qualifierId': 140, 'value': '35.2'}, {'id': 5052174333, 'qualifierId': 212, 'value': '12.9'}, {'id': 5052174327, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;62,7;;35,2;12,9;;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;35,2;62,7;;;;;;;0;0;51;20;Real Monarchs;3080;DC;1,0
2691487163;462;1;2;51;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,5;64,2;2024-05-25T02:23:57.869Z;2024-05-25T02:24:00Z;[{'id': 5052174375, 'qualifierId': 140, 'value': '29.7'}, {'id': 5052174381, 'qualifierId': 213, 'value': '1.88'}, {'id': 5052174377, 'qualifierId': 141, 'value': '87.4'}, {'id': 5052174379, 'qualifierId': 212, 'value': '16.6'}, {'id': 5052174373, 'qualifierId': 56, 'value': 'Back'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;87,4;;29,7;16,6;;1,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,7;87,4;;;;;;;0;0;51;22;Real Monarchs;3082;MC;1,0
2691487169;463;1;2;51;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,7;87,4;2024-05-25T02:24:00.077Z;2024-05-25T02:24:01Z;[{'id': 5052174415, 'qualifierId': 213, 'value': '5.48'}, {'id': 5052174411, 'qualifierId': 141, 'value': '80.0'}, {'id': 5052174413, 'qualifierId': 212, 'value': '7.0'}, {'id': 5052174407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052174409, 'qualifierId': 140, 'value': '34.3'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;80,0;;34,3;7,0;;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,3;80,0;;;;;;;0;0;51;24;Real Monarchs;3084;DML;1,0
2691487177;464;1;2;51;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,2;80,9;2024-05-25T02:24:01.165Z;2024-05-31T08:50:08Z;[{'id': 5052174439, 'qualifierId': 141, 'value': '77.6'}, {'id': 5052174437, 'qualifierId': 140, 'value': '29.2'}, {'id': 5062634485, 'qualifierId': 156}, {'id': 5052174435, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052174443, 'qualifierId': 213, 'value': '3.55'}, {'id': 5052174441, 'qualifierId': 212, 'value': '5.7'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;77,6;;29,2;5,7;;3,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,2;77,6;;;;;;;0;0;51;25;Real Monarchs;3085;Sub;1,0
2691487199;465;1;2;51;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,8;74,1;2024-05-25T02:24:02.717Z;2024-05-25T02:24:06Z;[{'id': 5052174531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052174535, 'qualifierId': 141, 'value': '59.4'}, {'id': 5052174539, 'qualifierId': 213, 'value': '5.03'}, {'id': 5052174537, 'qualifierId': 212, 'value': '10.5'}, {'id': 5052174533, 'qualifierId': 140, 'value': '32.9'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;59,4;;32,9;10,5;;5,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;32,9;59,4;;;;;;;0;0;51;27;Real Monarchs;3087;DML;1,0
2691487195;487;43;2;51;29;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-05-25T02:24:05.298Z;2024-05-25T02:24:27Z;[{'id': 5052175203, 'qualifierId': 144, 'value': '83'}];es77zuezg8qvczh819uj6c844;D. Barker John;;;d09222lyv6huaqpw34yeir6z8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;51;29;North Texas;3089;MR;1,0
2691487215;466;43;2;51;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-05-25T02:24:06.044Z;2024-05-25T02:24:10Z;[{'id': 5052174617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052174619, 'qualifierId': 285, 'value': '0'}, {'id': 5052174727, 'qualifierId': 144, 'value': '3'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;d09222lyv6huaqpw34yeir6z8;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;51;30;Real Monarchs;3090;MC;1,0
2691487219;467;4;2;51;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,4;60,4;2024-05-25T02:24:08.157Z;2024-05-25T02:24:10Z;[{'id': 5052174645, 'qualifierId': 13}, {'id': 5052174705, 'qualifierId': 233, 'value': '488'}, {'id': 5052174649, 'qualifierId': 152}, {'id': 5052174647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052174709, 'qualifierId': 285}, {'id': 5052174651, 'qualifierId': 265}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;d09222lyv6huaqpw34yeir6z8;Foul;;;;;;;;;;;;;;;;;;;488,0;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;51;32;Real Monarchs;3092;MC;1,0
2691487221;488;4;2;51;32;cbip96wzs3jc2xadoluhhxotl;0;67,6;39,6;2024-05-25T02:24:08.158Z;2024-05-25T02:24:25Z;[{'id': 5052174715, 'qualifierId': 233, 'value': '467'}, {'id': 5052174675, 'qualifierId': 265}, {'id': 5052174677, 'qualifierId': 286}, {'id': 5052174671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052174673, 'qualifierId': 152}, {'id': 5052174669, 'qualifierId': 13}];es77zuezg8qvczh819uj6c844;D. Barker John;;;d09222lyv6huaqpw34yeir6z8;Foul;;;;;;;;;;;;;;;;;1,0;;467,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;51;32;North Texas;3092;MR;1,0
2691487303;468;1;2;51;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,0;43,9;2024-05-25T02:24:17.965Z;2024-05-25T02:24:20Z;[{'id': 5052175025, 'qualifierId': 140, 'value': '40.6'}, {'id': 5052175013, 'qualifierId': 5}, {'id': 5052175029, 'qualifierId': 212, 'value': '24.8'}, {'id': 5052175027, 'qualifierId': 141, 'value': '79.6'}, {'id': 5052175017, 'qualifierId': 152}, {'id': 5052175023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052175031, 'qualifierId': 213, 'value': '1.37'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;79,6;;40,6;24,8;;1,37;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;40,6;79,6;;;;;;;0;0;51;42;Real Monarchs;3102;DC;1,0
2691487321;469;1;2;51;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,2;84,1;2024-05-25T02:24:20.701Z;2024-05-25T02:24:23Z;[{'id': 5052175137, 'qualifierId': 213, 'value': '3.66'}, {'id': 5052175131, 'qualifierId': 140, 'value': '30.3'}, {'id': 5052175129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052175133, 'qualifierId': 141, 'value': '73.5'}, {'id': 5052175135, 'qualifierId': 212, 'value': '14.4'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;73,5;;30,3;14,4;;3,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;30,3;73,5;;;;;;;0;0;51;45;Real Monarchs;3105;DML;1,0
2691487341;470;1;2;51;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,3;73,5;2024-05-25T02:24:23.533Z;2024-05-25T02:24:27Z;[{'id': 5052175205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052175211, 'qualifierId': 212, 'value': '17.2'}, {'id': 5052175213, 'qualifierId': 213, 'value': '4.38'}, {'id': 5052175209, 'qualifierId': 141, 'value': '49.6'}, {'id': 5052175207, 'qualifierId': 140, 'value': '24.9'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;49,6;;24,9;17,2;;4,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;24,9;49,6;;;;;;;0;0;51;48;Real Monarchs;3108;DC;1,0
2691487359;471;1;2;51;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,9;46,6;2024-05-25T02:24:27.533Z;2024-05-25T02:24:29Z;[{'id': 5052175293, 'qualifierId': 212, 'value': '22.7'}, {'id': 5052175291, 'qualifierId': 141, 'value': '13.2'}, {'id': 5052175295, 'qualifierId': 213, 'value': '4.74'}, {'id': 5052175289, 'qualifierId': 140, 'value': '27.5'}, {'id': 5052175287, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;13,2;;27,5;22,7;;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;27,5;13,2;;;;;;;0;0;51;52;Real Monarchs;3112;DC;1,0
2691487379;472;1;2;51;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,1;13,2;2024-05-25T02:24:29.549Z;2024-05-25T02:24:33Z;[{'id': 5052175389, 'qualifierId': 213, 'value': '1.93'}, {'id': 5052175387, 'qualifierId': 212, 'value': '20.4'}, {'id': 5052175381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052175383, 'qualifierId': 140, 'value': '21.2'}, {'id': 5052175385, 'qualifierId': 141, 'value': '41.3'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;41,3;;21,2;20,4;;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,2;41,3;;;;;;;0;0;51;54;Real Monarchs;3114;DC;1,0
2691487389;473;1;2;51;58;99l7fsj6ykgbyqcb9zqqu9dgq;0;21,3;41,2;2024-05-25T02:24:33.820Z;2024-05-25T02:24:36Z;[{'id': 5052175445, 'qualifierId': 1}, {'id': 5052175433, 'qualifierId': 155}, {'id': 5052175439, 'qualifierId': 141, 'value': '50.0'}, {'id': 5052175437, 'qualifierId': 140, 'value': '71.3'}, {'id': 5052175441, 'qualifierId': 212, 'value': '52.8'}, {'id': 5052175443, 'qualifierId': 213, 'value': '0.11'}, {'id': 5052175435, 'qualifierId': 56, 'value': 'Center'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;50,0;;71,3;52,8;;0,11;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;71,3;50,0;;;;;;;0;0;51;58;Real Monarchs;3118;DC;1,0
2691487393;489;1;2;52;1;cbip96wzs3jc2xadoluhhxotl;0;34,1;39,5;2024-05-25T02:24:36.810Z;2024-05-25T02:24:37Z;[{'id': 5052175491, 'qualifierId': 212, 'value': '5.5'}, {'id': 5052175487, 'qualifierId': 140, 'value': '39.3'}, {'id': 5052175489, 'qualifierId': 141, 'value': '40.7'}, {'id': 5052175485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052175493, 'qualifierId': 213, 'value': '0.15'}, {'id': 5052175483, 'qualifierId': 3}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;40,7;;39,3;5,5;;0,15;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;39,3;40,7;;;;;;;0;0;52;1;North Texas;3121;DL;1,0
2691487397;474;61;2;52;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;71,6;50,6;2024-05-25T02:24:38.234Z;2024-05-25T02:24:38Z;[{'id': 5052175503, 'qualifierId': 56, 'value': 'Center'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;d09222lyv6huaqpw34yeir6z8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;52;2;Real Monarchs;3122;Sub;1,0
2691487417;475;1;2;52;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,0;47,5;2024-05-25T02:24:39.917Z;2024-05-31T08:51:56Z;[{'id': 5052176545, 'qualifierId': 22}, {'id': 5052175615, 'qualifierId': 213, 'value': '5.45'}, {'id': 5052175611, 'qualifierId': 141, 'value': '35.2'}, {'id': 5052176541, 'qualifierId': 210, 'value': '16'}, {'id': 5052175607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052175609, 'qualifierId': 140, 'value': '79.2'}, {'id': 5052175613, 'qualifierId': 212, 'value': '11.3'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;1,0;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;35,2;;79,2;11,3;;5,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;79,2;35,2;;;;;;;0;0;52;4;Real Monarchs;3124;FWR;1,0
2691487419;476;16;2;52;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;84,4;36,8;2024-05-25T02:24:41.676Z;2024-05-31T08:51:57Z;[{'id': 5052176579, 'qualifierId': 138}, {'id': 5052176581, 'qualifierId': 274}, {'id': 5052176571, 'qualifierId': 103, 'value': '5.7'}, {'id': 5052176577, 'qualifierId': 231, 'value': '46.4'}, {'id': 5062634751, 'qualifierId': 395, 'value': '96.3'}, {'id': 5052176147, 'qualifierId': 375, 'value': '52:05.071'}, {'id': 5062634585, 'qualifierId': 63}, {'id': 5052175625, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052176565, 'qualifierId': 55, 'value': '475'}, {'id': 5062634747, 'qualifierId': 76}, {'id': 5062634753, 'qualifierId': 396, 'value': '49.5'}, {'id': 5052176573, 'qualifierId': 136}, {'id': 5052176137, 'qualifierId': 20}, {'id': 5052176561, 'qualifierId': 29}, {'id': 5052175621, 'qualifierId': 22}, {'id': 5052176575, 'qualifierId': 230, 'value': '96.5'}, {'id': 5052176143, 'qualifierId': 374, 'value': '2024-05-25 03:24:40.555'}, {'id': 5062634749, 'qualifierId': 215}, {'id': 5052176569, 'qualifierId': 102, 'value': '54.5'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;d09222lyv6huaqpw34yeir6z8;Goal;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;475,0;;;;;;;46,4;;;;5,7;;96,5;;;;54,5;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;96,3;;49,5;;;;;;;1,0;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;54,5;5.7;475,0;6ggqe5gi2w2jjclmbjev6dd78;0;1;52;6;Real Monarchs;3126;FW;1,0
2691487621;490;1;2;53;2;cbip96wzs3jc2xadoluhhxotl;1;49,9;50,2;2024-05-25T02:25:38.465Z;2024-06-01T17:52:15Z;[{'id': 5052176755, 'qualifierId': 213, 'value': '2.90'}, {'id': 5052176747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052176749, 'qualifierId': 140, 'value': '44.4'}, {'id': 5052176753, 'qualifierId': 212, 'value': '5.9'}, {'id': 5052176757, 'qualifierId': 279, 'value': 'G'}, {'id': 5052176751, 'qualifierId': 141, 'value': '52.3'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;52,3;;44,4;5,9;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;44,4;52,3;;;;;;;0;0;53;2;North Texas;3182;FW;1,0
2691487645;491;1;2;53;6;cbip96wzs3jc2xadoluhhxotl;1;46,6;47,8;2024-05-25T02:25:41.777Z;2024-05-25T02:25:46Z;[{'id': 5052176889, 'qualifierId': 141, 'value': '22.5'}, {'id': 5052176887, 'qualifierId': 140, 'value': '62.8'}, {'id': 5052176893, 'qualifierId': 213, 'value': '5.49'}, {'id': 5052176891, 'qualifierId': 212, 'value': '24.2'}, {'id': 5052176885, 'qualifierId': 56, 'value': 'Center'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;22,5;;62,8;24,2;;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,8;22,5;;;;;;;0;0;53;6;North Texas;3186;MC;1,0
2691487683;492;1;2;53;10;cbip96wzs3jc2xadoluhhxotl;1;70,5;24,3;2024-05-25T02:25:46.106Z;2024-05-25T02:25:53Z;[{'id': 5052177061, 'qualifierId': 140, 'value': '80.5'}, {'id': 5052177059, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052177069, 'qualifierId': 213, 'value': '5.40'}, {'id': 5052177067, 'qualifierId': 212, 'value': '16.6'}, {'id': 5052177063, 'qualifierId': 141, 'value': '5.4'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;5,4;;80,5;16,6;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;80,5;5,4;;;;;;;0;0;53;10;North Texas;3190;FW;1,0
