id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_LongBall;value_Launch;value_DeletedEventType;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypePass;value_BlockedPass;value_HeadPass;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Assist;value_TakeOnOvertake;value_Blocked;value_BlockedX;value_RelatedEventId;value_Assisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_GkX;value_GkY;value_GoalmouthY;value_BoxLeft;value_GoalmouthZ;value_RightFooted;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_Chipped;value_InSwinger;value_SwitchOfPlay;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_IntentionalAssist;value_ThrowIn;value_ThrowInSetPiece;value_BoxCentre;value_OwnPlayer;value_LeftFooted;value_OwnShotBlocked;value_BigChance;value_FirstTouch;value_MisHit;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_LayOff;value_High;value_OverArm;value_AttemptedTackle;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_TouchTypeClearance;value_CloseRight;value_SmallBoxLeft;value_FromCorner;value_VideoCoverageLost;value_PullBack;value_Collected;value_Hands;value_Diving;value_FlickOn;value_ThroughBall;value_ShirtPull/Holding;value_LowLeft;value_IndividualPlay;value_NotAssisted;value_ParriedDanger;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_DrivenCross;value_Straight;value_ParriedSafe;value_Stooping;value_Right;value_BoxRight;value_LowRight;value_Fumble;value_GkKickFromHands;value_OutOfBoxCentre;value_Overrun;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_AerialFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotPastGoalLine;value_CloseHigh;value_RecklessOffence;value_SetPiece;value_LastLine;value_Standing;value_SecondYellow;value_FastBreak;value_2NdAssist;value_2NdRelatedEventId;value_KeeperTouched;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_2NdAssisted;value_CloseLeft;value_1On1;value_PersistentInfringement;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693820281;545;1;2;51;57;cwnjxlibb02fuh0vwgvac6h45;1;8,6;33,6;2024-06-02T00:13:11.129Z;2024-06-02T00:13:13Z;[{'id': 5064988585, 'qualifierId': 213, 'value': '1.78'}, {'id': 5064988581, 'qualifierId': 141, 'value': '60.0'}, {'id': 5064988579, 'qualifierId': 140, 'value': '5.0'}, {'id': 5064988577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064988583, 'qualifierId': 212, 'value': '18.3'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;60,0;1,78;5,0;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;5,0;60,0;;;;;;;0;0;51;57;New England II;3117;DL;1,0
2693820299;546;1;2;51;59;cwnjxlibb02fuh0vwgvac6h45;1;8,6;59,0;2024-06-02T00:13:13.298Z;2024-06-02T00:13:15Z;[{'id': 5064988673, 'qualifierId': 212, 'value': '26.0'}, {'id': 5064988669, 'qualifierId': 140, 'value': '32.8'}, {'id': 5064988675, 'qualifierId': 213, 'value': '6.07'}, {'id': 5064988667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064988671, 'qualifierId': 141, 'value': '50.9'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;50,9;6,07;32,8;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;32,8;50,9;;;;;;;0;0;51;59;New England II;3119;DC;1,0
2693820303;547;61;2;52;1;cwnjxlibb02fuh0vwgvac6h45;0;32,8;50,9;2024-06-02T00:13:15.450Z;2024-06-02T00:13:15Z;[{'id': 5064988679, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;1;New England II;3121;MC;1,0
2693820315;448;49;2;52;3;csntc7hucmo21gknxc5y0kc4q;1;62,9;33,9;2024-06-02T00:13:17.416Z;2024-06-02T00:13:17Z;[];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;3;Chattanooga;3123;MC;1,0
2693820353;449;1;2;52;4;csntc7hucmo21gknxc5y0kc4q;1;62,8;33,1;2024-06-02T00:13:17.879Z;2024-06-02T00:13:21Z;[{'id': 5064988947, 'qualifierId': 212, 'value': '9.7'}, {'id': 5064988949, 'qualifierId': 213, 'value': '5.31'}, {'id': 5064988945, 'qualifierId': 141, 'value': '21.3'}, {'id': 5064988941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064988943, 'qualifierId': 140, 'value': '68.0'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;21,3;5,31;68,0;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;68,0;21,3;;;;;;;0;0;52;4;Chattanooga;3124;MC;1,0
2693820327;548;83;2;52;5;cwnjxlibb02fuh0vwgvac6h45;0;35,0;69,7;2024-06-02T00:13:19.433Z;2024-06-02T01:09:29Z;[{'id': 5065180869, 'qualifierId': 399, 'value': 'et772m1f5cqceeffckpnty1p0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d5x5je7kb1uy27cqrgp1xdses;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;5;New England II;3125;MC;1,0
2693820357;450;1;2;52;7;csntc7hucmo21gknxc5y0kc4q;1;65,8;27,1;2024-06-02T00:13:20.966Z;2024-06-02T00:13:21Z;[{'id': 5064988989, 'qualifierId': 212, 'value': '6.4'}, {'id': 5064988983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064988985, 'qualifierId': 140, 'value': '64.6'}, {'id': 5064988991, 'qualifierId': 213, 'value': '1.77'}, {'id': 5064988987, 'qualifierId': 141, 'value': '36.3'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;36,3;1,77;64,6;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;64,6;36,3;;;;;;;0;0;52;7;Chattanooga;3127;MC;1,0
2693820379;451;1;2;52;8;csntc7hucmo21gknxc5y0kc4q;1;65,4;39,4;2024-06-02T00:13:21.750Z;2024-06-02T00:13:24Z;[{'id': 5064989165, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064989167, 'qualifierId': 140, 'value': '76.2'}, {'id': 5064989171, 'qualifierId': 212, 'value': '21.8'}, {'id': 5064989173, 'qualifierId': 213, 'value': '5.26'}, {'id': 5064989169, 'qualifierId': 141, 'value': '12.0'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;12,0;5,26;76,2;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;76,2;12,0;;;;;;;0;0;52;8;Chattanooga;3128;MC;1,0
2693820399;452;1;2;52;10;csntc7hucmo21gknxc5y0kc4q;1;75,0;10,9;2024-06-02T00:13:24.582Z;2024-06-02T00:13:27Z;[{'id': 5064989269, 'qualifierId': 140, 'value': '88.0'}, {'id': 5064989273, 'qualifierId': 212, 'value': '13.8'}, {'id': 5064989271, 'qualifierId': 141, 'value': '7.9'}, {'id': 5064989267, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064989275, 'qualifierId': 213, 'value': '6.13'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;7,9;6,13;88,0;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;88,0;7,9;;;;;;;0;0;52;10;Chattanooga;3130;MC;1,0
2693820435;453;1;2;52;14;csntc7hucmo21gknxc5y0kc4q;0;89,6;6,8;2024-06-02T00:13:27.605Z;2024-06-06T16:17:59Z;[{'id': 5064989471, 'qualifierId': 155}, {'id': 5070789085, 'qualifierId': 20}, {'id': 5064989477, 'qualifierId': 141, 'value': '16.2'}, {'id': 5064989481, 'qualifierId': 213, 'value': '1.21'}, {'id': 5070789083, 'qualifierId': 386}, {'id': 5064989475, 'qualifierId': 140, 'value': '91.9'}, {'id': 5064989473, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064989469, 'qualifierId': 2}, {'id': 5070789081, 'qualifierId': 225}, {'id': 5064989479, 'qualifierId': 212, 'value': '6.8'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;16,2;1,21;91,9;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;91,9;16,2;;;;;;;0;0;52;14;Chattanooga;3134;DR;1,0
2693820401;549;61;2;52;14;cwnjxlibb02fuh0vwgvac6h45;1;10,7;85,0;2024-06-02T00:13:27.811Z;2024-06-02T00:13:27Z;[{'id': 5064989281, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;14;New England II;3134;DC;1,0
2693820449;454;6;2;52;14;csntc7hucmo21gknxc5y0kc4q;1;95,2;11,0;2024-06-02T00:13:28.523Z;2024-06-02T00:18:40Z;[{'id': 5064989737, 'qualifierId': 233, 'value': '550'}, {'id': 5064989689, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064989693, 'qualifierId': 75}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;d5x5je7kb1uy27cqrgp1xdses;Corner Awarded;;;;;;;;;;;;;;;;;;;;550,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;14;Chattanooga;3134;DR;1,0
2693820413;550;6;2;52;14;cwnjxlibb02fuh0vwgvac6h45;0;4,8;89,0;2024-06-02T00:13:28.523Z;2024-06-06T16:18:14Z;[{'id': 5064989453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064989457, 'qualifierId': 73}, {'id': 5064989759, 'qualifierId': 233, 'value': '454'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Corner Awarded;;;;;;;;;;;;;;;;;;;;454,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;14;New England II;3134;DC;1,0
2693820705;455;1;2;52;41;csntc7hucmo21gknxc5y0kc4q;1;99,5;0,5;2024-06-02T00:13:55.253Z;2024-06-06T16:21:05Z;[{'id': 5064990847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064992961, 'qualifierId': 154}, {'id': 5070789453, 'qualifierId': 20}, {'id': 5064990845, 'qualifierId': 224}, {'id': 5064990853, 'qualifierId': 212, 'value': '31.6'}, {'id': 5064990855, 'qualifierId': 213, 'value': '1.91'}, {'id': 5064990843, 'qualifierId': 155}, {'id': 5064990841, 'qualifierId': 6}, {'id': 5064992959, 'qualifierId': 210, 'value': '13'}, {'id': 5064990839, 'qualifierId': 2}, {'id': 5064990851, 'qualifierId': 141, 'value': '44.3'}, {'id': 5064990849, 'qualifierId': 140, 'value': '89.5'}];40qi53orb0eur2jevowkvrcb8;P. Leal;1,0;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;44,3;1,91;89,5;31,6;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;1,0;;;1,0;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;89,5;44,3;;;;;;;0;0;52;41;Chattanooga;3161;MC;1,0
2693820711;456;44;2;52;43;csntc7hucmo21gknxc5y0kc4q;1;90,0;45,1;2024-06-02T00:13:57.393Z;2024-06-02T00:13:59Z;[{'id': 5064990885, 'qualifierId': 286}, {'id': 5064990883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064990913, 'qualifierId': 233, 'value': '551'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;d5x5je7kb1uy27cqrgp1xdses;Aerial;;;;;;;;;;;;;;;;;;;;551,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;43;Chattanooga;3163;DC;1,0
2693820699;551;44;2;52;43;cwnjxlibb02fuh0vwgvac6h45;0;10,0;54,9;2024-06-02T00:13:57.394Z;2024-06-02T00:13:59Z;[{'id': 5064990813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064990919, 'qualifierId': 233, 'value': '456'}, {'id': 5064990819, 'qualifierId': 285}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d5x5je7kb1uy27cqrgp1xdses;Aerial;;;;;;;;;;;;;;;;;;;;456,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;43;New England II;3163;DC;1,0
2693820723;457;13;2;52;44;csntc7hucmo21gknxc5y0kc4q;1;93,4;43,8;2024-06-02T00:13:57.965Z;2024-06-06T16:21:06Z;[{'id': 5064993009, 'qualifierId': 146, 'value': '94.0'}, {'id': 5064990947, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064992999, 'qualifierId': 154}, {'id': 5064990945, 'qualifierId': 17}, {'id': 5064993013, 'qualifierId': 230, 'value': '97.7'}, {'id': 5064993015, 'qualifierId': 231, 'value': '49.5'}, {'id': 5070792573, 'qualifierId': 153}, {'id': 5064992355, 'qualifierId': 328}, {'id': 5064993001, 'qualifierId': 55, 'value': '455'}, {'id': 5064993011, 'qualifierId': 147, 'value': '68.6'}, {'id': 5064993005, 'qualifierId': 102, 'value': '97.1'}, {'id': 5064992351, 'qualifierId': 15}, {'id': 5070792571, 'qualifierId': 73}, {'id': 5064993007, 'qualifierId': 103, 'value': '9.7'}, {'id': 5064992349, 'qualifierId': 25}, {'id': 5064992997, 'qualifierId': 29}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;d5x5je7kb1uy27cqrgp1xdses;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,0;455,0;1,0;68,6;;;97,7;49,5;97,1;;9,7;;;1,0;;;;;;;1,0;;1,0;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;94,0;68,6;97,1;9.7;455,0;40qi53orb0eur2jevowkvrcb8;0;0;52;44;Chattanooga;3164;DC;1,0
2693878791;887;43;2;52;45;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-02T00:13:59.065Z;2024-06-06T16:23:51Z;[{'id': 5065318065, 'qualifierId': 94, 'value': '0'}, {'id': 5070795875, 'qualifierId': 144, 'value': '10'}, {'id': 5065318067, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d5x5je7kb1uy27cqrgp1xdses;Deleted event;;;;;;;;;;;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;45;New England II;3165;DC;1,0
2693820769;458;1;2;52;50;csntc7hucmo21gknxc5y0kc4q;1;94,3;82,9;2024-06-02T00:14:03.815Z;2024-06-02T00:14:05Z;[{'id': 5064991205, 'qualifierId': 140, 'value': '86.5'}, {'id': 5064991203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5064991207, 'qualifierId': 141, 'value': '87.1'}, {'id': 5064991211, 'qualifierId': 213, 'value': '2.81'}, {'id': 5064991209, 'qualifierId': 212, 'value': '8.7'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;87,1;2,81;86,5;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;86,5;87,1;;;;;;;0;0;52;50;Chattanooga;3170;FWR;1,0
2693820785;459;1;2;52;51;csntc7hucmo21gknxc5y0kc4q;0;86,9;88,0;2024-06-02T00:14:04.933Z;2024-06-06T16:25:09Z;[{'id': 5064991303, 'qualifierId': 213, 'value': '4.89'}, {'id': 5070797141, 'qualifierId': 2}, {'id': 5064991295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064991299, 'qualifierId': 141, 'value': '53.1'}, {'id': 5070797339, 'qualifierId': 223}, {'id': 5070797341, 'qualifierId': 20}, {'id': 5064991301, 'qualifierId': 212, 'value': '24.1'}, {'id': 5064991297, 'qualifierId': 140, 'value': '91.0'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;53,1;4,89;91,0;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;91,0;53,1;;;;;;;0;0;52;51;Chattanooga;3171;FWL;1,0
2693820799;552;12;2;52;51;cwnjxlibb02fuh0vwgvac6h45;1;11,5;37,0;2024-06-02T00:14:05.372Z;2024-06-02T00:14:07Z;[{'id': 5064991389, 'qualifierId': 212, 'value': '4.3'}, {'id': 5064991387, 'qualifierId': 141, 'value': '42.7'}, {'id': 5064991391, 'qualifierId': 213, 'value': '1.14'}, {'id': 5064991383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064991385, 'qualifierId': 140, 'value': '13.2'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Clearance;;;;;;;;;;;42,7;1,14;13,2;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;13,2;42,7;;;;;;;0;0;52;51;New England II;3171;DL;1,0
2693820821;553;12;2;52;54;cwnjxlibb02fuh0vwgvac6h45;1;10,4;47,9;2024-06-02T00:14:07.699Z;2024-06-06T16:26:15Z;[{'id': 5064991543, 'qualifierId': 212, 'value': '2.3'}, {'id': 5064991539, 'qualifierId': 140, 'value': '11.0'}, {'id': 5064991537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064991541, 'qualifierId': 141, 'value': '44.6'}, {'id': 5064991545, 'qualifierId': 213, 'value': '4.99'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;d5x5je7kb1uy27cqrgp1xdses;Clearance;;;;;;;;;;;44,6;4,99;11,0;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;11,0;44,6;;;;;;;0;0;52;54;New England II;3174;MC;1,0
2693820823;554;61;2;52;56;cwnjxlibb02fuh0vwgvac6h45;1;5,8;32,4;2024-06-02T00:14:09.844Z;2024-06-02T00:14:10Z;[{'id': 5064991551, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;52;56;New England II;3176;DL;1,0
2693820837;460;61;2;52;57;csntc7hucmo21gknxc5y0kc4q;1;90,9;54,2;2024-06-02T00:14:11.084Z;2024-06-06T16:27:02Z;[{'id': 5064991631, 'qualifierId': 56, 'value': 'Center'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;57;Chattanooga;3177;MC;1,0
2694869901;909;12;2;52;58;cwnjxlibb02fuh0vwgvac6h45;1;7,8;43,8;2024-06-02T00:14:12.120Z;2024-06-06T16:27:47Z;[{'id': 5070800419, 'qualifierId': 141, 'value': '41.5'}, {'id': 5070800417, 'qualifierId': 140, 'value': '8.8'}, {'id': 5070800421, 'qualifierId': 212, 'value': '1.9'}, {'id': 5070800423, 'qualifierId': 213, 'value': '5.30'}, {'id': 5070800415, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Clearance;;;;;;;;;;;41,5;5,3;8,8;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;8,8;41,5;;;;;;;0;0;52;58;New England II;3178;DL;1,0
