id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_LongBall;value_Launch;value_HeadPass;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Handball;value_Chipped;value_Indirect;value_LayOff;value_LeadingToAttempt;value_RelatedError1Id;value_RightFooted;value_IndividualPlay;value_NotAssisted;value_HighRight;value_RegularPlay;value_OutOfBoxCentre;value_GkY;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_ThroughBall;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_Left;value_Cross;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_Head;value_HighClaim;value_KeeperThrow;value_OverArm;value_FlickOn;value_LeadingToGoal;value_IntentionalAssist;value_Assist;value_GkYTimeOfGoal;value_Assisted;value_LowLeft;value_GoalShotTimestamp;value_BoxCentre;value_RelatedEventId;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Volley;value_NotPastGoalLine;value_MisHit;value_ThrowInSetPiece;value_Right;value_SwerveRight;value_LeftFooted;value_OutSwinger;value_OverhitCross;value_SmallBoxRight;value_LowRight;value_SixYardBlocked;value_FromCorner;value_CloseLeft;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_MediumGkIntervention;value_GkKickFromHands;value_LowGkIntervention;value_BoxLeft;value_NotVisible;value_Overrun;value_High;value_GkHoof;value_Argument;value_35Right;value_CloseRight;value_LowCentre;value_Minutes;value_VideoCoverageLost;value_FreeKick;value_Diving;value_Hands;value_ParriedSafe;value_CornerNotTaken;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PenaltyTakerId;value_Penalty;value_Dissent;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_FastBreak;value_ParriedDanger;value_HighCentre;value_Strong;value_Reaching;value_PullBack;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_HitWoodwork;value_HighLeft;value_HitBar;value_SmallBoxLeft;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_LastLine;value_BlockedCross;value_HitLeftPost;value_BoxRight;value_SecondYellow;value_ViolentConduct;value_RedCard;value_CoachId;value_Standing;value_Collected;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_WeatherProblem;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716856589;502;49;2;59;49;erwnez7ksfkns4dqmyr1fhbe;1;40,4;4,3;2024-09-02T00:40:19.703Z;2024-09-02T00:40:19Z;[];5zeta56pml2qki1q095myhvys;R. Neri;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;59;49;Chattanooga;3589;FW;1,0
2716856609;503;1;2;59;50;erwnez7ksfkns4dqmyr1fhbe;1;39,6;5,2;2024-09-02T00:40:20.439Z;2024-09-02T00:40:50Z;[{'id': 5192007063, 'qualifierId': 213, 'value': '1.58'}, {'id': 5192007057, 'qualifierId': 140, 'value': '39.5'}, {'id': 5192007055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192007061, 'qualifierId': 212, 'value': '12.1'}, {'id': 5192007059, 'qualifierId': 141, 'value': '23.0'}];5zeta56pml2qki1q095myhvys;R. Neri;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;23,0;12,1;1,58;;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;39,5;23,0;;;;;;;;0;59;50;Chattanooga;3590;FW;1,0
2716856647;504;81;2;59;55;erwnez7ksfkns4dqmyr1fhbe;0;39,5;23,0;2024-09-02T00:40:25.015Z;2024-09-02T00:40:26Z;[{'id': 5192007233, 'qualifierId': 380}];;;;;f1vbiu4xein9vebil7iiape6s;Obstacle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;59;55;Chattanooga;3595;;
2716856643;497;27;2;59;55;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-02T00:40:25.616Z;2024-09-02T00:41:10Z;[{'id': 5192007573, 'qualifierId': 40}, {'id': 5192007329, 'qualifierId': 233, 'value': '505'}, {'id': 5192009305, 'qualifierId': 189}, {'id': 5192007571, 'qualifierId': 200}];;;;;f1vbiu4xein9vebil7iiape6s;Start delay;;;;;;;;;;;;;;;;;;;505,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;59;55;Atlanta United II;3595;;
2716856661;505;27;2;59;55;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-02T00:40:25.616Z;2024-09-02T00:40:29Z;[{'id': 5192007333, 'qualifierId': 233, 'value': '497'}];;;;;f1vbiu4xein9vebil7iiape6s;Start delay;;;;;;;;;;;;;;;;;;;497,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;59;55;Chattanooga;3595;;
2716856651;498;28;2;59;57;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-02T00:40:27.120Z;2024-09-02T00:40:29Z;[{'id': 5192007253, 'qualifierId': 55, 'value': '497'}, {'id': 5192007345, 'qualifierId': 233, 'value': '506'}];;;;;f1vbiu4xein9vebil7iiape6s;End delay;;;;;;;;;;;;;;;;;;;506,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;497,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;497,0;216tgeofjnxr75ehcftkvxkpg;;0;59;57;Atlanta United II;3597;;
2716856665;506;28;2;59;57;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-02T00:40:27.120Z;2024-09-02T00:40:30Z;[{'id': 5192007337, 'qualifierId': 55, 'value': '505'}, {'id': 5192007361, 'qualifierId': 233, 'value': '498'}];;;;;f1vbiu4xein9vebil7iiape6s;End delay;;;;;;;;;;;;;;;;;;;498,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;505,0;;;0;59;57;Chattanooga;3597;;
2716857129;501;68;2;60;1;cwnjxlibb02fuh0vwgvac6h45;0;61,7;73,5;2024-09-02T00:40:31.192Z;2024-09-02T00:41:50Z;[{'id': 5192011131, 'qualifierId': 189}, {'id': 5192010047, 'qualifierId': 354}];;;;;f1vbiu4xein9vebil7iiape6s;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;60;1;Atlanta United II;3601;;
2716857015;507;68;2;60;34;erwnez7ksfkns4dqmyr1fhbe;1;35,2;12,5;2024-09-02T00:41:04.319Z;2024-09-02T00:42:52Z;[{'id': 5192014651, 'qualifierId': 189}, {'id': 5192014261, 'qualifierId': 354}];;;;;f1vbiu4xein9vebil7iiape6s;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;60;34;Chattanooga;3634;;
2716857067;508;1;2;60;35;erwnez7ksfkns4dqmyr1fhbe;0;35,2;12,5;2024-09-02T00:41:05.463Z;2024-09-02T00:42:51Z;[{'id': 5192009469, 'qualifierId': 140, 'value': '56.3'}, {'id': 5192014555, 'qualifierId': 189}, {'id': 5192009473, 'qualifierId': 212, 'value': '56.1'}, {'id': 5192009467, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192009465, 'qualifierId': 157}, {'id': 5192009471, 'qualifierId': 141, 'value': '88.3'}, {'id': 5192009475, 'qualifierId': 213, 'value': '1.16'}, {'id': 5192009477, 'qualifierId': 1}];erjg1qs9modbqfkfiz6picyqx;R. Hernández;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;88,3;56,1;1,16;;56,3;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;56,3;88,3;;;;;;;;0;60;35;Chattanooga;3635;Sub;1,0
2716857051;499;49;2;60;42;cwnjxlibb02fuh0vwgvac6h45;1;61,4;10,4;2024-09-02T00:41:11.866Z;2024-09-05T11:16:51Z;[];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;60;42;Atlanta United II;3642;DMR;1,0
2716857071;500;50;2;60;42;cwnjxlibb02fuh0vwgvac6h45;1;70,8;20,8;2024-09-02T00:41:12.082Z;2024-09-05T13:30:08Z;[{'id': 5196357509, 'qualifierId': 233, 'value': '882'}, {'id': 5192009499, 'qualifierId': 56, 'value': 'Right'}, {'id': 5196290053, 'qualifierId': 286}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;f1vbiu4xein9vebil7iiape6s;Dispossessed;;;;;;;;;;;;;;;;;;;882,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;60;42;Atlanta United II;3642;DMR;1,0
2717626031;882;7;2;60;42;erwnez7ksfkns4dqmyr1fhbe;1;29,2;79,2;2024-09-02T00:41:12.083Z;2024-09-05T13:30:07Z;[{'id': 5196290135, 'qualifierId': 384}, {'id': 5196357497, 'qualifierId': 233, 'value': '500'}, {'id': 5196290131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5196290133, 'qualifierId': 285}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f1vbiu4xein9vebil7iiape6s;Tackle;;;;;;;;;;;;;;;;;;;500,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;60;42;Chattanooga;3642;DC;1,0
2716857087;509;49;2;60;44;erwnez7ksfkns4dqmyr1fhbe;1;30,8;70,9;2024-09-02T00:41:14.295Z;2024-09-02T00:41:14Z;[];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;60;44;Chattanooga;3644;MC;1,0
2716857137;510;1;2;60;46;erwnez7ksfkns4dqmyr1fhbe;1;32,5;84,4;2024-09-02T00:41:16.470Z;2024-09-02T00:41:20Z;[{'id': 5192009853, 'qualifierId': 140, 'value': '37.2'}, {'id': 5192009855, 'qualifierId': 141, 'value': '94.5'}, {'id': 5192009857, 'qualifierId': 212, 'value': '8.5'}, {'id': 5192009851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192009859, 'qualifierId': 213, 'value': '0.95'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;94,5;8,5;0,95;;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;37,2;94,5;;;;;;;;0;60;46;Chattanooga;3646;MC;1,0
2716857149;502;83;2;60;50;cwnjxlibb02fuh0vwgvac6h45;0;62,6;19,0;2024-09-02T00:41:20.358Z;2024-09-05T11:21:38Z;[{'id': 5196290507, 'qualifierId': 399, 'value': '1b9b97pxox77ia41cilqqm4iy'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;60;50;Atlanta United II;3650;DC;1,0
2716857155;511;43;2;60;50;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-02T00:41:20.358Z;2024-09-05T11:21:33Z;[{'id': 5196290485, 'qualifierId': 144, 'value': '3'}, {'id': 5192009961, 'qualifierId': 286, 'value': '0'}, {'id': 5192009959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192009971, 'qualifierId': 233, 'value': '502'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f1vbiu4xein9vebil7iiape6s;Deleted event;;;;;;;;;;;;;;;;;;;502,0;0,0;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;60;50;Chattanooga;3650;AMC;1,0
2716857173;512;1;2;60;52;erwnez7ksfkns4dqmyr1fhbe;1;36,2;75,7;2024-09-02T00:41:22.230Z;2024-09-02T00:41:25Z;[{'id': 5192010069, 'qualifierId': 140, 'value': '46.1'}, {'id': 5192010073, 'qualifierId': 212, 'value': '19.5'}, {'id': 5192010071, 'qualifierId': 141, 'value': '51.5'}, {'id': 5192010075, 'qualifierId': 213, 'value': '5.28'}, {'id': 5192010067, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;51,5;19,5;5,28;;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,1;51,5;;;;;;;;0;60;52;Chattanooga;3652;AMC;1,0
2716857207;513;1;2;60;54;erwnez7ksfkns4dqmyr1fhbe;1;46,8;41,3;2024-09-02T00:41:24.294Z;2024-09-02T00:41:28Z;[{'id': 5192010263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192010269, 'qualifierId': 212, 'value': '16.4'}, {'id': 5192010271, 'qualifierId': 213, 'value': '4.83'}, {'id': 5192010267, 'qualifierId': 141, 'value': '17.4'}, {'id': 5192010265, 'qualifierId': 140, 'value': '48.7'}];5zeta56pml2qki1q095myhvys;R. Neri;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;17,4;16,4;4,83;;48,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;48,7;17,4;;;;;;;;0;60;54;Chattanooga;3654;FW;1,0
2716857253;514;1;2;60;58;erwnez7ksfkns4dqmyr1fhbe;1;70,3;19,7;2024-09-02T00:41:28.758Z;2024-09-02T00:44:36Z;[{'id': 5192010605, 'qualifierId': 213, 'value': '5.50'}, {'id': 5192010599, 'qualifierId': 140, 'value': '79.6'}, {'id': 5192010601, 'qualifierId': 141, 'value': '5.5'}, {'id': 5192010597, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192011311, 'qualifierId': 210, 'value': '15'}, {'id': 5192010603, 'qualifierId': 212, 'value': '13.7'}];erjg1qs9modbqfkfiz6picyqx;R. Hernández;;1,0;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;5,5;13,7;5,5;;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;79,6;5,5;;;;;;;;0;60;58;Chattanooga;3658;Sub;1,0
2716857257;515;15;2;61;4;erwnez7ksfkns4dqmyr1fhbe;1;80,0;28,4;2024-09-02T00:41:33.974Z;2024-09-05T11:24:08Z;[{'id': 5192011365, 'qualifierId': 215}, {'id': 5192019595, 'qualifierId': 138}, {'id': 5192019597, 'qualifierId': 146, 'value': '98.2'}, {'id': 5192019591, 'qualifierId': 77}, {'id': 5192011361, 'qualifierId': 102, 'value': '52.8'}, {'id': 5192020227, 'qualifierId': 233, 'value': '524'}, {'id': 5192010611, 'qualifierId': 22}, {'id': 5192010615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192010613, 'qualifierId': 18}, {'id': 5192010953, 'qualifierId': 72}, {'id': 5192019599, 'qualifierId': 147, 'value': '48.2'}, {'id': 5192011363, 'qualifierId': 103, 'value': '34.8'}, {'id': 5192011351, 'qualifierId': 121}, {'id': 5192019593, 'qualifierId': 275}, {'id': 5192011355, 'qualifierId': 29}, {'id': 5192011357, 'qualifierId': 55, 'value': '514'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f1vbiu4xein9vebil7iiape6s;Attempt Saved;;;;;;;;;;;;;;;;;;;524,0;;;;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;;;34,8;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;514,0;;;;98,2;48,2;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;98,2;48,2;52,8;34.8;514,0;erjg1qs9modbqfkfiz6picyqx;;0;61;4;Chattanooga;3664;AMR;1,0
2716858811;524;10;2;61;4;cwnjxlibb02fuh0vwgvac6h45;1;1,9;50,4;2024-09-02T00:41:34.074Z;2024-09-05T11:24:53Z;[{'id': 5192019901, 'qualifierId': 275}, {'id': 5192020241, 'qualifierId': 233, 'value': '515'}, {'id': 5196292785, 'qualifierId': 378}, {'id': 5192019277, 'qualifierId': 182}, {'id': 5192019897, 'qualifierId': 174}, {'id': 5196292783, 'qualifierId': 181}, {'id': 5192019279, 'qualifierId': 56, 'value': 'Back'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;f1vbiu4xein9vebil7iiape6s;Save;;;;;;;;;;;;;;;;;;;515,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;61;4;Atlanta United II;3664;GK;1,0
2716857279;503;12;2;61;7;cwnjxlibb02fuh0vwgvac6h45;1;10,5;40,1;2024-09-02T00:41:36.902Z;2024-09-02T00:41:38Z;[{'id': 5192010745, 'qualifierId': 213, 'value': '4.75'}, {'id': 5192010765, 'qualifierId': 167}, {'id': 5192010741, 'qualifierId': 141, 'value': '0.0'}, {'id': 5192010739, 'qualifierId': 140, 'value': '11.4'}, {'id': 5192010743, 'qualifierId': 212, 'value': '27.8'}, {'id': 5192010737, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Clearance;;;;;;;;;;0,0;27,8;4,75;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;11,4;0,0;;;;;;;;0;61;7;Atlanta United II;3667;DC;1,0
2716857275;516;43;2;61;7;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-02T00:41:37.719Z;2024-09-02T00:42:08Z;[{'id': 5192012385, 'qualifierId': 144, 'value': '61'}, {'id': 5192010713, 'qualifierId': 56, 'value': 'Center'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f1vbiu4xein9vebil7iiape6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;61;7;Chattanooga;3667;AMC;1,0
2716857285;504;5;2;61;8;cwnjxlibb02fuh0vwgvac6h45;0;10,2;-0,6;2024-09-02T00:41:38.137Z;2024-09-02T00:56:18Z;[{'id': 5192010985, 'qualifierId': 233, 'value': '517'}, {'id': 5192010751, 'qualifierId': 347}, {'id': 5192010749, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Out;;;;;;;;;;;;;;;;;;;517,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;61;8;Atlanta United II;3668;DC;1,0
