id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_Resume;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_FastBreak;value_Assist;value_IntentionalAssist;value_GkXTimeOfGoal;value_FirstTouch;value_GoalmouthZ;value_GkY;value_Assisted;value_LowRight;value_BoxCentre;value_GoalmouthY;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_RelatedEventId;value_GoalShotGameClock;value_LeftFooted;value_GkX;value_Defensive;value_Offensive;value_HeadPass;value_Launch;value_TakeOnSpace;value_FlickOn;value_BlockedPass;value_TakeOnOvertake;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_OutSwinger;value_FreeKickTaken;value_RightFooted;value_Cross;value_BlockedY;value_Left;value_Head;value_SetPiece;value_BlockedX;value_NotPastGoalLine;value_OutOfPlay;value_Right;value_CornerTaken;value_InSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_Defensive1V1;value_MediumGkIntervention;value_KeeperThrow;value_IndividualPlay;value_BoxRight;value_RegularPlay;value_Diving;value_ParriedDanger;value_Hands;value_LowGkIntervention;value_TouchTypeClearance;value_AerialFoul;value_LayOff;value_BigChance;value_High;value_OutOfBoxCentre;value_PlayersCaughtOffside;value_Indirect;value_LowCentre;value_Blocked;value_DefBlock;value_PullBack;value_SmallBoxRight;value_ParriedSafe;value_Standing;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_SwitchOfPlay;value_Overrun;value_SwerveLeft;value_FreeKick;value_NotAssisted;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Obstruction;value_BlockedCross;value_OwnPlayer;value_OverhitCross;value_Shove/Push;value_BoxLeft;value_Minutes;value_Argument;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SecondYellow;value_Penalty;value_PenaltyTakerId;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_LowLeft;value_Scored;value_Collected;value_SmallBoxCentre;value_OverArm;value_Sliding;value_OtherBodyPart;value_35Centre;value_ByWall;value_HighRight;value_Volley;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689944789;473;1;2;54;49;bd0378yx50xpdcgwkt9p9bmz8;0;44,8;96,2;2024-05-19T22:20:00.499Z;2024-05-19T22:20:03Z;[{'id': 5043788341, 'qualifierId': 141, 'value': '83.6'}, {'id': 5043788343, 'qualifierId': 212, 'value': '28.9'}, {'id': 5043788335, 'qualifierId': 157}, {'id': 5043788337, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043788339, 'qualifierId': 140, 'value': '71.1'}, {'id': 5043788345, 'qualifierId': 213, 'value': '5.98'}, {'id': 5043788347, 'qualifierId': 1}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,98;;71,1;83,6;28,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;71,1;83,6;;;;;;;;0;54;49;New York RB II;3289;DML;1,0
2689944791;449;49;2;54;52;4g68p0t2f5jzhzfr67i2rj1ex;1;31,2;14,8;2024-05-19T22:20:03.165Z;2024-05-19T22:20:03Z;[];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cx70uz96lren52uvzhybl1lw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;54;52;Cincinnati II;3292;DL;1,0
2689944809;450;1;2;54;52;4g68p0t2f5jzhzfr67i2rj1ex;1;31,2;14,8;2024-05-19T22:20:03.516Z;2024-05-19T22:20:07Z;[{'id': 5043788465, 'qualifierId': 213, 'value': '2.47'}, {'id': 5043788457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043788459, 'qualifierId': 140, 'value': '11.7'}, {'id': 5043788463, 'qualifierId': 212, 'value': '26.1'}, {'id': 5043788461, 'qualifierId': 141, 'value': '38.5'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;2,47;;11,7;38,5;26,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;11,7;38,5;;;;;;;;0;54;52;Cincinnati II;3292;DL;1,0
2689944825;451;1;2;54;55;4g68p0t2f5jzhzfr67i2rj1ex;0;8,0;52,4;2024-05-19T22:20:07.084Z;2024-05-19T22:20:09Z;[{'id': 5043788583, 'qualifierId': 1}, {'id': 5043788581, 'qualifierId': 213, 'value': '0.43'}, {'id': 5043788571, 'qualifierId': 157}, {'id': 5043788573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043788579, 'qualifierId': 212, 'value': '32.6'}, {'id': 5043788575, 'qualifierId': 140, 'value': '36.3'}, {'id': 5043788577, 'qualifierId': 141, 'value': '72.2'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,43;;36,3;72,2;32,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;36,3;72,2;;;;;;;;0;54;55;Cincinnati II;3295;GK;1,0
2689944847;474;1;2;54;57;bd0378yx50xpdcgwkt9p9bmz8;1;55,2;18,3;2024-05-19T22:20:08.260Z;2024-05-24T10:28:19Z;[{'id': 5043788725, 'qualifierId': 140, 'value': '60.7'}, {'id': 5043788727, 'qualifierId': 141, 'value': '29.0'}, {'id': 5043788729, 'qualifierId': 212, 'value': '9.3'}, {'id': 5043788731, 'qualifierId': 213, 'value': '0.90'}, {'id': 5043788721, 'qualifierId': 3}, {'id': 5043788723, 'qualifierId': 56, 'value': 'Center'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,9;;60,7;29,0;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;60,7;29,0;;;;;;;;0;54;57;New York RB II;3297;DMR;1,0
2691231607;850;49;2;54;58;bd0378yx50xpdcgwkt9p9bmz8;1;66,7;35,2;2024-05-19T22:20:10.128Z;2024-05-24T10:28:14Z;[];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cx70uz96lren52uvzhybl1lw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;54;58;New York RB II;3298;DMC;1,0
2689944871;475;1;2;54;59;bd0378yx50xpdcgwkt9p9bmz8;1;60,4;29,0;2024-05-19T22:20:10.628Z;2024-05-24T10:28:27Z;[{'id': 5043788839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043788847, 'qualifierId': 213, 'value': '6.01'}, {'id': 5050749573, 'qualifierId': 155}, {'id': 5043788845, 'qualifierId': 212, 'value': '17.2'}, {'id': 5043788843, 'qualifierId': 141, 'value': '22.2'}, {'id': 5043788841, 'qualifierId': 140, 'value': '76.2'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;6,01;;76,2;22,2;17,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;76,2;22,2;;;;;;;;0;54;59;New York RB II;3299;DMC;1,0
2689944867;452;45;2;55;3;4g68p0t2f5jzhzfr67i2rj1ex;0;18,8;74,2;2024-05-19T22:20:14.564Z;2024-05-24T10:28:56Z;[{'id': 5043789009, 'qualifierId': 233, 'value': '476'}, {'id': 5043788815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043788817, 'qualifierId': 285}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cx70uz96lren52uvzhybl1lw4;Challenge;;;;;;;;;;;;;;;;;;476,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;55;3;Cincinnati II;3303;DC;1,0
2689944889;476;3;2;55;3;bd0378yx50xpdcgwkt9p9bmz8;1;81,2;25,8;2024-05-19T22:20:14.564Z;2024-05-24T10:28:55Z;[{'id': 5043788985, 'qualifierId': 233, 'value': '452'}, {'id': 5043788965, 'qualifierId': 286}, {'id': 5050749755, 'qualifierId': 465}, {'id': 5043788963, 'qualifierId': 56, 'value': 'Center'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cx70uz96lren52uvzhybl1lw4;Take On;;;;;;;;;;;;;;;;;;452,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;55;3;New York RB II;3303;DMR;1,0
2689944911;477;1;2;55;5;bd0378yx50xpdcgwkt9p9bmz8;1;97,7;35,2;2024-05-19T22:20:16.371Z;2024-05-24T10:28:53Z;[{'id': 5043789061, 'qualifierId': 141, 'value': '49.3'}, {'id': 5043789063, 'qualifierId': 212, 'value': '9.6'}, {'id': 5043789059, 'qualifierId': 140, 'value': '98.2'}, {'id': 5043789055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043789605, 'qualifierId': 154}, {'id': 5043789607, 'qualifierId': 22}, {'id': 5043789603, 'qualifierId': 210, 'value': '16'}, {'id': 5043789065, 'qualifierId': 213, 'value': '1.52'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;1,0;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;1,52;;98,2;49,3;9,6;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;98,2;49,3;;;;;;;;0;55;5;New York RB II;3305;DMR;1,0
2689944915;478;16;2;55;6;bd0378yx50xpdcgwkt9p9bmz8;1;98,5;49,9;2024-05-19T22:20:17.820Z;2024-05-24T10:29:28Z;[{'id': 5043789633, 'qualifierId': 230, 'value': '99.3'}, {'id': 5043789083, 'qualifierId': 16}, {'id': 5043789627, 'qualifierId': 103, 'value': '3.8'}, {'id': 5050750637, 'qualifierId': 396, 'value': '48.7'}, {'id': 5043789617, 'qualifierId': 29}, {'id': 5050750845, 'qualifierId': 78}, {'id': 5043789285, 'qualifierId': 375, 'value': '55:06.578'}, {'id': 5043789619, 'qualifierId': 154}, {'id': 5043789625, 'qualifierId': 102, 'value': '50.1'}, {'id': 5043789085, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050750635, 'qualifierId': 395, 'value': '99.7'}, {'id': 5043789635, 'qualifierId': 231, 'value': '46.9'}, {'id': 5043789631, 'qualifierId': 328}, {'id': 5043789081, 'qualifierId': 22}, {'id': 5043789621, 'qualifierId': 55, 'value': '477'}, {'id': 5043789277, 'qualifierId': 20}, {'id': 5043789281, 'qualifierId': 374, 'value': '2024-05-19 23:20:17.725'}, {'id': 5043789629, 'qualifierId': 214}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;cx70uz96lren52uvzhybl1lw4;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;99,7;1,0;3,8;46,9;1,0;;;50,1;;48,7;477,0;;;99,3;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;50,1;3.8;477,0;8bjjne12yudwbzfzjdlygqx62;;1;55;6;New York RB II;3306;AMC;1,0
2689945269;453;1;2;56;11;4g68p0t2f5jzhzfr67i2rj1ex;1;49,4;51,2;2024-05-19T22:21:22.764Z;2024-05-19T23:27:34Z;[{'id': 5043791203, 'qualifierId': 140, 'value': '44.6'}, {'id': 5043791201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043791211, 'qualifierId': 279, 'value': 'G'}, {'id': 5043791209, 'qualifierId': 213, 'value': '3.42'}, {'id': 5043791207, 'qualifierId': 212, 'value': '5.2'}, {'id': 5043791205, 'qualifierId': 141, 'value': '49.1'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;3,42;;44,6;49,1;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;44,6;49,1;;;;;;;;0;56;11;Cincinnati II;3371;FW;1,0
2689945273;454;1;2;56;13;4g68p0t2f5jzhzfr67i2rj1ex;1;44,6;49,1;2024-05-19T22:21:24.172Z;2024-05-19T22:21:25Z;[{'id': 5043791231, 'qualifierId': 141, 'value': '58.2'}, {'id': 5043791227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043791233, 'qualifierId': 212, 'value': '9.8'}, {'id': 5043791235, 'qualifierId': 213, 'value': '0.69'}, {'id': 5043791229, 'qualifierId': 140, 'value': '51.8'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,69;;51,8;58,2;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;51,8;58,2;;;;;;;;0;56;13;Cincinnati II;3373;MC;1,0
2689945321;455;1;2;56;14;4g68p0t2f5jzhzfr67i2rj1ex;1;49,4;60,9;2024-05-19T22:21:25.819Z;2024-05-19T22:21:30Z;[{'id': 5043791451, 'qualifierId': 212, 'value': '24.4'}, {'id': 5043791453, 'qualifierId': 213, 'value': '2.09'}, {'id': 5043791445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043791447, 'qualifierId': 140, 'value': '37.9'}, {'id': 5043791449, 'qualifierId': 141, 'value': '92.0'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;2,09;;37,9;92,0;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;37,9;92,0;;;;;;;;0;56;14;Cincinnati II;3374;ML;1,0
2689945325;456;1;2;56;19;4g68p0t2f5jzhzfr67i2rj1ex;0;42,5;88,1;2024-05-19T22:21:30.733Z;2024-05-19T22:21:31Z;[{'id': 5043791473, 'qualifierId': 212, 'value': '30.4'}, {'id': 5043791471, 'qualifierId': 141, 'value': '65.1'}, {'id': 5043791469, 'qualifierId': 140, 'value': '67.3'}, {'id': 5043791465, 'qualifierId': 157}, {'id': 5043791467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043791477, 'qualifierId': 1}, {'id': 5043791475, 'qualifierId': 213, 'value': '5.74'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,74;;67,3;65,1;30,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;67,3;65,1;;;;;;;;0;56;19;Cincinnati II;3379;DC;1,0
2691231945;851;43;2;56;19;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-05-19T22:21:31.129Z;2024-05-24T10:30:06Z;[{'id': 5050751311, 'qualifierId': 144, 'value': '61'}, {'id': 5050751209, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;cx70uz96lren52uvzhybl1lw4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;56;19;New York RB II;3379;DC;1,0
2689945345;479;61;2;56;20;bd0378yx50xpdcgwkt9p9bmz8;0;28,6;36,9;2024-05-19T22:21:31.476Z;2024-05-24T10:30:07Z;[{'id': 5043791575, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;cx70uz96lren52uvzhybl1lw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;56;20;New York RB II;3380;DC;1,0
2689945341;457;61;2;56;21;4g68p0t2f5jzhzfr67i2rj1ex;0;71,1;61,5;2024-05-19T22:21:33.116Z;2024-05-19T22:21:33Z;[{'id': 5043791557, 'qualifierId': 56, 'value': 'Center'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;cx70uz96lren52uvzhybl1lw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;56;21;Cincinnati II;3381;FW;1,0
2689945393;480;1;2;56;24;bd0378yx50xpdcgwkt9p9bmz8;1;24,3;37,9;2024-05-19T22:21:36.132Z;2024-05-19T22:21:38Z;[{'id': 5043791803, 'qualifierId': 140, 'value': '36.5'}, {'id': 5043791801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043791811, 'qualifierId': 1}, {'id': 5043791809, 'qualifierId': 213, 'value': '0.95'}, {'id': 5043791807, 'qualifierId': 212, 'value': '22.2'}, {'id': 5043791805, 'qualifierId': 141, 'value': '64.5'}, {'id': 5043791799, 'qualifierId': 157}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,95;;36,5;64,5;22,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;36,5;64,5;;;;;;;;0;56;24;New York RB II;3384;DC;1,0
2689945395;481;49;2;56;27;bd0378yx50xpdcgwkt9p9bmz8;1;35,9;63,3;2024-05-19T22:21:38.661Z;2024-05-19T22:21:39Z;[];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cx70uz96lren52uvzhybl1lw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;56;27;New York RB II;3387;DML;1,0
2689945405;482;1;2;56;28;bd0378yx50xpdcgwkt9p9bmz8;0;35,9;63,3;2024-05-19T22:21:39.172Z;2024-05-19T22:21:40Z;[{'id': 5043791839, 'qualifierId': 141, 'value': '48.6'}, {'id': 5043791835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5043791837, 'qualifierId': 140, 'value': '60.1'}, {'id': 5043791841, 'qualifierId': 212, 'value': '27.3'}, {'id': 5043791843, 'qualifierId': 213, 'value': '5.91'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,91;;60,1;48,6;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;60,1;48,6;;;;;;;;0;56;28;New York RB II;3388;DML;1,0
2689945409;458;49;2;56;29;4g68p0t2f5jzhzfr67i2rj1ex;1;39,3;56,9;2024-05-19T22:21:40.989Z;2024-05-19T22:21:41Z;[];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cx70uz96lren52uvzhybl1lw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;56;29;Cincinnati II;3389;DC;1,0
2689945451;459;1;2;56;30;4g68p0t2f5jzhzfr67i2rj1ex;1;40,3;56,9;2024-05-19T22:21:42.012Z;2024-05-19T22:21:45Z;[{'id': 5043792101, 'qualifierId': 212, 'value': '24.2'}, {'id': 5043792103, 'qualifierId': 213, 'value': '1.08'}, {'id': 5043792099, 'qualifierId': 141, 'value': '88.4'}, {'id': 5043792097, 'qualifierId': 140, 'value': '51.1'}, {'id': 5043792095, 'qualifierId': 56, 'value': 'Left'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;1,08;;51,1;88,4;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;51,1;88,4;;;;;;;;0;56;30;Cincinnati II;3390;DC;1,0
2689945459;460;1;2;56;34;4g68p0t2f5jzhzfr67i2rj1ex;0;50,3;88,7;2024-05-19T22:21:45.693Z;2024-05-19T22:21:49Z;[{'id': 5043792137, 'qualifierId': 212, 'value': '4.1'}, {'id': 5043792135, 'qualifierId': 141, 'value': '87.0'}, {'id': 5043792301, 'qualifierId': 286}, {'id': 5043792133, 'qualifierId': 140, 'value': '54.0'}, {'id': 5043792129, 'qualifierId': 157}, {'id': 5043792139, 'qualifierId': 213, 'value': '5.99'}, {'id': 5043792141, 'qualifierId': 1}, {'id': 5043792297, 'qualifierId': 233, 'value': '483'}, {'id': 5043792131, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043792295, 'qualifierId': 236}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,99;;54,0;87,0;4,1;1,0;;483,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;54,0;87,0;;;;;;;;0;56;34;Cincinnati II;3394;DC;1,0
