id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutOfPlay;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Assist;value_TakeOnSpace;value_BoxRight;value_CloseHigh;value_Assisted;value_RegularPlay;value_SwerveRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_LeftFooted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedX;value_LowCentre;value_NotAssisted;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_Handball;value_TakeOnOvertake;value_IntentionalAssist;value_ThroughBall;value_FastBreak;value_CloseLeft;value_1On1;value_BigChance;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_TouchTypePass;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LayOff;value_InSwinger;value_NotPastGoalLine;value_BoxCentre;value_Head;value_FirstTouch;value_FromCorner;value_PullBack;value_TempBlocked;value_MediumGkIntervention;value_RecklessOffence;value_YellowCard;value_OutOfBoxDeepLeft;value_FreeKick;value_Stooping;value_Hands;value_Collected;value_OverArm;value_OverhitCross;value_FlickOn;value_ShirtPull/Holding;value_Argument;value_Minutes;value_EndType;value_Tactical;value_Shove/Push;value_Defensive1V1;value_TacticalFoul;value_FloatedCross;value_Straight;value_BoxLeft;value_SwerveLeft;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Penalty;value_PenaltyTakerId;value_LowRight;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Diving;value_Scored;value_DrivenCross;value_AerialFoul;value_High;value_Dissent;value_SmallBoxCentre;value_GkKickFromHands;value_ParriedSafe;value_GoesToPenalties;value_HighCentre;value_HitWoodwork;value_HighRight;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665989947;813;8;2;91;38;6gaq85erpkvbyxvivd96wuw44;1;20,6;60,1;2024-04-01T01:54:11.594Z;2024-04-05T15:08:12Z;[{'id': 4914037231, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923089731, 'qualifierId': 384}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;38;Colorado Rapids II;5498;DC;1,0
2665989957;814;49;2;91;39;6gaq85erpkvbyxvivd96wuw44;1;26,0;57,7;2024-04-01T01:54:12.633Z;2024-04-01T01:54:12Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;39;Colorado Rapids II;5499;DL;1,0
2665989963;815;1;2;91;39;6gaq85erpkvbyxvivd96wuw44;1;26,0;57,7;2024-04-01T01:54:12.665Z;2024-04-01T01:54:13Z;[{'id': 4914037287, 'qualifierId': 213, 'value': '1.78'}, {'id': 4914037279, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037283, 'qualifierId': 141, 'value': '63.4'}, {'id': 4914037281, 'qualifierId': 140, 'value': '25.2'}, {'id': 4914037285, 'qualifierId': 212, 'value': '4.0'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,78;4,0;25,2;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;25,2;63,4;;;;;;;;0;91;39;Colorado Rapids II;5499;DL;1,0
2665989969;816;1;2;91;39;6gaq85erpkvbyxvivd96wuw44;0;25,2;63,4;2024-04-01T01:54:13.241Z;2024-04-01T01:54:13Z;[{'id': 4914037311, 'qualifierId': 140, 'value': '32.4'}, {'id': 4914037313, 'qualifierId': 141, 'value': '57.9'}, {'id': 4914037319, 'qualifierId': 213, 'value': '5.82'}, {'id': 4914037309, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037315, 'qualifierId': 212, 'value': '8.4'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,82;8,4;32,4;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;32,4;57,9;;;;;;;;0;91;39;Colorado Rapids II;5499;DC;1,0
2665989975;823;8;2;91;40;iiolvosiuokkrl5iuoxcjo4p;1;68,8;44,6;2024-04-01T01:54:13.729Z;2024-04-05T15:08:36Z;[{'id': 4923090089, 'qualifierId': 385}, {'id': 4914037339, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;bytb7hv1ld07ucu44cse2t7o4;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;40;Los Angeles II;5500;Sub;1,0
2665989983;817;61;2;91;42;6gaq85erpkvbyxvivd96wuw44;0;30,1;59,7;2024-04-01T01:54:15.593Z;2024-04-01T01:54:15Z;[{'id': 4914037365, 'qualifierId': 56, 'value': 'Back'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;bytb7hv1ld07ucu44cse2t7o4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;42;Colorado Rapids II;5502;Sub;1,0
2665989989;824;49;2;91;42;iiolvosiuokkrl5iuoxcjo4p;1;68,4;45,7;2024-04-01T01:54:15.883Z;2024-04-01T01:54:16Z;[];etyqw24tl6zko0qarctyv6ane;R. Peña;;bytb7hv1ld07ucu44cse2t7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;42;Los Angeles II;5502;Sub;1,0
2665989995;818;45;2;91;43;6gaq85erpkvbyxvivd96wuw44;0;29,4;56,4;2024-04-01T01:54:16.537Z;2024-04-01T01:54:18Z;[{'id': 4914037401, 'qualifierId': 285}, {'id': 4914037399, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037415, 'qualifierId': 233, 'value': '825'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;bytb7hv1ld07ucu44cse2t7o4;Challenge;;;;;;;;;;;;;;;;;;;;1,0;825,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;43;Colorado Rapids II;5503;Sub;1,0
2665989999;825;3;2;91;43;iiolvosiuokkrl5iuoxcjo4p;1;70,6;43,6;2024-04-01T01:54:16.537Z;2024-04-05T15:09:45Z;[{'id': 4914037409, 'qualifierId': 286}, {'id': 4914037407, 'qualifierId': 56, 'value': 'Center'}, {'id': 4923091139, 'qualifierId': 465}, {'id': 4914037411, 'qualifierId': 233, 'value': '818'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;bytb7hv1ld07ucu44cse2t7o4;Take On;;;;;;;;;;;;;;;;;;;;;818,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;43;Los Angeles II;5503;Sub;1,0
2667658797;898;45;2;91;43;6gaq85erpkvbyxvivd96wuw44;0;27,3;56,5;2024-04-01T01:54:17.068Z;2024-04-05T15:09:40Z;[{'id': 4923090953, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923090959, 'qualifierId': 233, 'value': '930'}, {'id': 4923090957, 'qualifierId': 285}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Challenge;;;;;;;;;;;;;;;;;;;;1,0;930,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;43;Colorado Rapids II;5503;MC;1,0
2667658793;930;3;2;91;43;iiolvosiuokkrl5iuoxcjo4p;1;72,7;43,5;2024-04-01T01:54:17.068Z;2024-04-05T15:09:38Z;[{'id': 4923090935, 'qualifierId': 286}, {'id': 4923091055, 'qualifierId': 233, 'value': '898'}, {'id': 4923090937, 'qualifierId': 464}, {'id': 4923090931, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;bytb7hv1ld07ucu44cse2t7o4;Take On;;;;;;;;;;;;;;;;;;;;;898,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;43;Los Angeles II;5503;Sub;1,0
2667658919;899;83;2;91;44;6gaq85erpkvbyxvivd96wuw44;1;29,3;61,4;2024-04-01T01:54:17.417Z;2024-04-05T15:10:28Z;[{'id': 4923091729, 'qualifierId': 399, 'value': 'etyqw24tl6zko0qarctyv6ane'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;bytb7hv1ld07ucu44cse2t7o4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;44;Colorado Rapids II;5504;Sub;1,0
2665990021;826;1;2;91;44;iiolvosiuokkrl5iuoxcjo4p;1;69,8;37,9;2024-04-01T01:54:18.345Z;2024-04-05T15:10:41Z;[{'id': 4914037511, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914037513, 'qualifierId': 140, 'value': '65.1'}, {'id': 4914037517, 'qualifierId': 212, 'value': '9.4'}, {'id': 4914037519, 'qualifierId': 213, 'value': '4.16'}, {'id': 4914037515, 'qualifierId': 141, 'value': '26.2'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,16;9,4;65,1;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;65,1;26,2;;;;;;;;0;91;44;Los Angeles II;5504;Sub;1,0
2665990033;827;1;2;91;47;iiolvosiuokkrl5iuoxcjo4p;1;63,8;23,1;2024-04-01T01:54:20.689Z;2024-04-01T01:54:24Z;[{'id': 4914037615, 'qualifierId': 141, 'value': '4.8'}, {'id': 4914037619, 'qualifierId': 213, 'value': '5.46'}, {'id': 4914037617, 'qualifierId': 212, 'value': '17.0'}, {'id': 4914037611, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914037613, 'qualifierId': 140, 'value': '74.8'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,46;17,0;74,8;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;74,8;4,8;;;;;;;;0;91;47;Los Angeles II;5507;DL;1,0
2665990035;828;3;2;91;50;iiolvosiuokkrl5iuoxcjo4p;0;76,2;12,4;2024-04-01T01:54:23.882Z;2024-04-05T15:10:58Z;[{'id': 4914037659, 'qualifierId': 233, 'value': '819'}, {'id': 4914037623, 'qualifierId': 56, 'value': 'Right'}, {'id': 4923092217, 'qualifierId': 465}, {'id': 4914037625, 'qualifierId': 286}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;bytb7hv1ld07ucu44cse2t7o4;Take On;;;;;;;;;;;;;;;;;;;;;819,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;50;Los Angeles II;5510;MC;1,0
2665990041;819;7;2;91;50;6gaq85erpkvbyxvivd96wuw44;0;23,8;87,6;2024-04-01T01:54:23.883Z;2024-04-05T15:11:01Z;[{'id': 4914037639, 'qualifierId': 285}, {'id': 4914037637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037641, 'qualifierId': 233, 'value': '828'}, {'id': 4923092299, 'qualifierId': 385}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Tackle;;;;;;;;;;;;;;;;;;;;1,0;828,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;50;Colorado Rapids II;5510;DC;1,0
2665990049;829;1;2;91;52;iiolvosiuokkrl5iuoxcjo4p;1;71,5;13,5;2024-04-01T01:54:25.593Z;2024-04-01T01:54:27Z;[{'id': 4914037687, 'qualifierId': 141, 'value': '9.1'}, {'id': 4914037691, 'qualifierId': 213, 'value': '3.55'}, {'id': 4914037689, 'qualifierId': 212, 'value': '7.5'}, {'id': 4914037683, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914037685, 'qualifierId': 140, 'value': '65.0'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,55;7,5;65,0;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;65,0;9,1;;;;;;;;0;91;52;Los Angeles II;5512;MC;1,0
2665990057;830;1;2;91;54;iiolvosiuokkrl5iuoxcjo4p;1;64,5;11,2;2024-04-01T01:54:27.585Z;2024-04-01T01:54:29Z;[{'id': 4914037735, 'qualifierId': 141, 'value': '20.8'}, {'id': 4914037731, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914037733, 'qualifierId': 140, 'value': '71.3'}, {'id': 4914037737, 'qualifierId': 212, 'value': '9.7'}, {'id': 4914037739, 'qualifierId': 213, 'value': '0.74'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,74;9,7;71,3;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;71,3;20,8;;;;;;;;0;91;54;Los Angeles II;5514;DL;1,0
2665990069;831;1;2;91;55;iiolvosiuokkrl5iuoxcjo4p;1;71,3;20,8;2024-04-01T01:54:28.881Z;2024-04-01T01:54:31Z;[{'id': 4914037769, 'qualifierId': 155}, {'id': 4914037777, 'qualifierId': 212, 'value': '18.4'}, {'id': 4914037775, 'qualifierId': 141, 'value': '16.7'}, {'id': 4914037779, 'qualifierId': 213, 'value': '6.13'}, {'id': 4914037771, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914037773, 'qualifierId': 140, 'value': '88.6'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;6,13;18,4;88,6;16,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;88,6;16,7;;;;;;;;0;91;55;Los Angeles II;5515;MC;1,0
2665990075;832;1;2;91;57;iiolvosiuokkrl5iuoxcjo4p;0;90,8;17,4;2024-04-01T01:54:31.129Z;2024-04-05T15:11:21Z;[{'id': 4914037807, 'qualifierId': 2}, {'id': 4914037815, 'qualifierId': 141, 'value': '45.4'}, {'id': 4923092677, 'qualifierId': 225}, {'id': 4923092681, 'qualifierId': 20}, {'id': 4914037819, 'qualifierId': 213, 'value': '1.51'}, {'id': 4914037813, 'qualifierId': 140, 'value': '91.9'}, {'id': 4914037811, 'qualifierId': 56, 'value': 'Center'}, {'id': 4923092679, 'qualifierId': 386}, {'id': 4914037817, 'qualifierId': 212, 'value': '19.1'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,51;19,1;91,9;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;91,9;45,4;;;;;;;;0;91;57;Los Angeles II;5517;DR;1,0
2665990083;820;12;2;91;58;6gaq85erpkvbyxvivd96wuw44;1;8,5;62,3;2024-04-01T01:54:32.233Z;2024-04-01T01:54:34Z;[{'id': 4914037847, 'qualifierId': 141, 'value': '78.0'}, {'id': 4914037843, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037849, 'qualifierId': 212, 'value': '14.3'}, {'id': 4914037875, 'qualifierId': 167}, {'id': 4914037845, 'qualifierId': 140, 'value': '0.0'}, {'id': 4914037851, 'qualifierId': 213, 'value': '2.30'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Clearance;;;;;;;;;;2,3;14,3;0,0;78,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;0,0;78,0;;;;;;;;0;91;58;Colorado Rapids II;5518;DC;1,0
2665990087;821;6;2;91;59;6gaq85erpkvbyxvivd96wuw44;0;1,6;72,2;2024-04-01T01:54:33.161Z;2024-04-05T15:12:24Z;[{'id': 4914037955, 'qualifierId': 233, 'value': '833'}, {'id': 4914037911, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914037913, 'qualifierId': 73}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;833,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;91;59;Colorado Rapids II;5519;DC;1,0
2665990089;833;6;2;91;59;iiolvosiuokkrl5iuoxcjo4p;1;98,4;27,8;2024-04-01T01:54:33.161Z;2024-04-01T01:54:36Z;[{'id': 4914037917, 'qualifierId': 75}, {'id': 4914037931, 'qualifierId': 233, 'value': '821'}, {'id': 4914037915, 'qualifierId': 56, 'value': 'Center'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;bytb7hv1ld07ucu44cse2t7o4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;821,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;91;59;Los Angeles II;5519;DR;1,0
2665990235;834;1;2;92;28;iiolvosiuokkrl5iuoxcjo4p;0;99,5;0,5;2024-04-01T01:55:01.762Z;2024-04-05T15:14:15Z;[{'id': 4914038571, 'qualifierId': 1}, {'id': 4914038555, 'qualifierId': 6}, {'id': 4914038567, 'qualifierId': 212, 'value': '36.4'}, {'id': 4914038553, 'qualifierId': 2}, {'id': 4923094167, 'qualifierId': 20}, {'id': 4914038559, 'qualifierId': 224}, {'id': 4914038565, 'qualifierId': 141, 'value': '51.9'}, {'id': 4914038569, 'qualifierId': 213, 'value': '1.85'}, {'id': 4914038561, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914038563, 'qualifierId': 140, 'value': '89.9'}, {'id': 4914038557, 'qualifierId': 155}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,85;36,4;89,9;51,9;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;89,9;51,9;;;;;;;;0;92;28;Los Angeles II;5548;DR;1,0
2665990241;822;44;2;92;29;6gaq85erpkvbyxvivd96wuw44;1;6,6;52,4;2024-04-01T01:55:02.440Z;2024-04-05T15:41:26Z;[{'id': 4914038593, 'qualifierId': 285}, {'id': 4914038591, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914038637, 'qualifierId': 233, 'value': '835'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Aerial;;;;;;;;;;;;;;;;;;;;1,0;835,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;92;29;Colorado Rapids II;5549;DC;1,0
