id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_DeletedEventType;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_IntendedTackleTarget;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TouchTypePass;value_Straight;value_DrivenCross;value_RightFooted;value_Cross;value_NotVisible;value_LeftFooted;value_OutSwinger;value_HeadPass;value_LayOff;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotAssisted;value_BigChance;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_FantasyAssistId;value_GoalShotGameClock;value_LowCentre;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_RegularPlay;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_Defensive1V1;value_SixYardBlocked;value_FreeKick;value_BlockedX;value_OutOfBoxDeepRight;value_Blocked;value_BlockedY;value_LowLeft;value_DefBlock;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_OutOfBoxCentre;value_SavedOffLine;value_FromCorner;value_Volley;value_LastLine;value_BoxCentre;value_LowRight;value_BlockedPass;value_BlockedCross;value_ShirtPull/Holding;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_Assist;value_Assisted;value_NotPastGoalLine;value_Head;value_Handball;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_LeadingToGoal;value_1On1;value_BoxRight;value_RelatedError1Id;value_ThroughBall;value_IndividualPlay;value_BoxDeepLeft;value_Hands;value_Diving;value_ParriedDanger;value_Minutes;value_HighRight;value_ThrowInSetPiece;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_OverhitCross;value_LeadingToAttempt;value_Collected;value_LowGkIntervention;value_FlickOn;value_SwerveRight;value_FastBreak;value_High;value_Stooping;value_InjuredPlayerId;value_Injury;value_RecklessOffence;value_FloatedCross;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708434063;656;1;2;82;33;5icuo8utnztpsd9l03gdd68dl;1;43,6;97,7;2024-08-12T03:45:23.633Z;2024-08-12T03:45:25Z;[{'id': 5145611943, 'qualifierId': 213, 'value': '4.67'}, {'id': 5145611937, 'qualifierId': 140, 'value': '43.3'}, {'id': 5145611941, 'qualifierId': 212, 'value': '7.4'}, {'id': 5145611935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145611939, 'qualifierId': 141, 'value': '86.9'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;43,3;7,4;4,67;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;43,3;86,9;;;;;;;0;0;82;33;Real Monarchs;4953;Sub;1,0
2708434067;657;1;2;82;34;5icuo8utnztpsd9l03gdd68dl;1;43,7;86,9;2024-08-12T03:45:24.881Z;2024-08-12T03:45:26Z;[{'id': 5145611957, 'qualifierId': 140, 'value': '31.2'}, {'id': 5145611961, 'qualifierId': 212, 'value': '13.4'}, {'id': 5145611959, 'qualifierId': 141, 'value': '90.8'}, {'id': 5145611963, 'qualifierId': 213, 'value': '2.94'}, {'id': 5145611955, 'qualifierId': 56, 'value': 'Back'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;31,2;13,4;2,94;90,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,2;90,8;;;;;;;0;0;82;34;Real Monarchs;4954;Sub;1,0
2708434075;658;1;2;82;36;5icuo8utnztpsd9l03gdd68dl;1;25,7;92,9;2024-08-12T03:45:26.673Z;2024-08-12T03:45:31Z;[{'id': 5145611997, 'qualifierId': 140, 'value': '43.3'}, {'id': 5145612001, 'qualifierId': 212, 'value': '20.5'}, {'id': 5145612003, 'qualifierId': 213, 'value': '5.83'}, {'id': 5145611999, 'qualifierId': 141, 'value': '79.7'}, {'id': 5145611995, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;43,3;20,5;5,83;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;43,3;79,7;;;;;;;0;0;82;36;Real Monarchs;4956;DC;1,0
2708434087;659;1;2;82;40;5icuo8utnztpsd9l03gdd68dl;1;51,2;68,7;2024-08-12T03:45:30.883Z;2024-08-12T03:45:36Z;[{'id': 5145612053, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145612061, 'qualifierId': 213, 'value': '5.38'}, {'id': 5145612051, 'qualifierId': 155}, {'id': 5145612063, 'qualifierId': 1}, {'id': 5145612057, 'qualifierId': 141, 'value': '11.0'}, {'id': 5145612055, 'qualifierId': 140, 'value': '80.6'}, {'id': 5145612059, 'qualifierId': 212, 'value': '49.9'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;80,6;49,9;5,38;11,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;80,6;11,0;;;;;;;0;0;82;40;Real Monarchs;4960;AMR;1,0
2708434093;660;1;2;82;46;5icuo8utnztpsd9l03gdd68dl;0;84,4;6,4;2024-08-12T03:45:36.177Z;2024-08-12T03:45:38Z;[{'id': 5145612095, 'qualifierId': 213, 'value': '1.14'}, {'id': 5145612093, 'qualifierId': 212, 'value': '15.2'}, {'id': 5145612089, 'qualifierId': 140, 'value': '90.4'}, {'id': 5145612091, 'qualifierId': 141, 'value': '26.7'}, {'id': 5145612087, 'qualifierId': 56, 'value': 'Center'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;90,4;15,2;1,14;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;90,4;26,7;;;;;;;0;0;82;46;Real Monarchs;4966;Sub;1,0
2708434105;846;8;2;82;49;cbip96wzs3jc2xadoluhhxotl;1;9,1;80,4;2024-08-12T03:45:39.942Z;2024-08-14T14:41:43Z;[{'id': 5148449329, 'qualifierId': 385}, {'id': 5145612143, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;enswumy4bzfogye70d9a11atw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;82;49;Tacoma Defiance;4969;MC;1,0
2708434109;661;1;2;82;51;5icuo8utnztpsd9l03gdd68dl;0;99,0;19,2;2024-08-12T03:45:41.474Z;2024-08-14T14:41:57Z;[{'id': 5148449441, 'qualifierId': 20}, {'id': 5145612157, 'qualifierId': 213, 'value': '1.90'}, {'id': 5145612147, 'qualifierId': 155}, {'id': 5145612149, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145612155, 'qualifierId': 212, 'value': '29.9'}, {'id': 5145612145, 'qualifierId': 2}, {'id': 5148449439, 'qualifierId': 224}, {'id': 5145612151, 'qualifierId': 140, 'value': '89.9'}, {'id': 5145612153, 'qualifierId': 141, 'value': '60.9'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;89,9;29,9;1,9;60,9;;;;;1,0;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;89,9;60,9;;;;;;;0;0;82;51;Real Monarchs;4971;Sub;1,0
2708434113;847;12;2;82;53;cbip96wzs3jc2xadoluhhxotl;1;9,2;44,8;2024-08-12T03:45:43.614Z;2024-08-12T03:45:44Z;[{'id': 5145612171, 'qualifierId': 141, 'value': '59.3'}, {'id': 5145612173, 'qualifierId': 212, 'value': '14.0'}, {'id': 5145612175, 'qualifierId': 213, 'value': '0.78'}, {'id': 5145612167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612169, 'qualifierId': 140, 'value': '18.6'}, {'id': 5145612177, 'qualifierId': 15}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;enswumy4bzfogye70d9a11atw;Clearance;;;;;;;;;;;;18,6;14,0;0,78;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;18,6;59,3;;;;;;;0;0;82;53;Tacoma Defiance;4973;Sub;1,0
2708434121;662;1;2;82;54;5icuo8utnztpsd9l03gdd68dl;0;81,2;42,2;2024-08-12T03:45:44.089Z;2024-08-14T14:42:43Z;[{'id': 5145612207, 'qualifierId': 140, 'value': '88.9'}, {'id': 5145612209, 'qualifierId': 141, 'value': '57.6'}, {'id': 5145612203, 'qualifierId': 155}, {'id': 5145612213, 'qualifierId': 213, 'value': '0.91'}, {'id': 5145612211, 'qualifierId': 212, 'value': '13.2'}, {'id': 5145612205, 'qualifierId': 56, 'value': 'Center'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;88,9;13,2;0,91;57,6;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;88,9;57,6;;;;;;;0;0;82;54;Real Monarchs;4974;Sub;1,0
2708434125;848;12;2;82;55;cbip96wzs3jc2xadoluhhxotl;1;9,7;44,9;2024-08-12T03:45:45.849Z;2024-08-12T03:45:54Z;[{'id': 5145612245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612251, 'qualifierId': 212, 'value': '36.9'}, {'id': 5145612253, 'qualifierId': 213, 'value': '0.42'}, {'id': 5145612249, 'qualifierId': 141, 'value': '66.9'}, {'id': 5145612247, 'qualifierId': 140, 'value': '41.8'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;enswumy4bzfogye70d9a11atw;Clearance;;;;;;;;;;;;41,8;36,9;0,42;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;41,8;66,9;;;;;;;0;0;82;55;Tacoma Defiance;4975;Sub;1,0
2708434127;849;49;2;83;4;cbip96wzs3jc2xadoluhhxotl;1;45,6;64,4;2024-08-12T03:45:54.472Z;2024-08-12T03:45:54Z;[];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;enswumy4bzfogye70d9a11atw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;83;4;Tacoma Defiance;4984;Sub;1,0
2708434147;850;1;2;83;5;cbip96wzs3jc2xadoluhhxotl;1;61,0;56,9;2024-08-12T03:45:55.487Z;2024-08-12T03:46:14Z;[{'id': 5145612335, 'qualifierId': 213, 'value': '5.31'}, {'id': 5145612329, 'qualifierId': 140, 'value': '68.9'}, {'id': 5145612327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145612475, 'qualifierId': 210, 'value': '15'}, {'id': 5145612331, 'qualifierId': 141, 'value': '38.8'}, {'id': 5145612333, 'qualifierId': 212, 'value': '14.8'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;1,0;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;68,9;14,8;5,31;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;68,9;38,8;;;;;;;0;0;83;5;Tacoma Defiance;4985;Sub;1,0
2708434151;851;15;2;83;10;cbip96wzs3jc2xadoluhhxotl;1;85,5;34,7;2024-08-12T03:46:01.018Z;2024-08-12T03:46:15Z;[{'id': 5145612481, 'qualifierId': 55, 'value': '850'}, {'id': 5145612479, 'qualifierId': 29}, {'id': 5145612477, 'qualifierId': 78}, {'id': 5145612489, 'qualifierId': 215}, {'id': 5145612485, 'qualifierId': 102, 'value': '48.9'}, {'id': 5145612429, 'qualifierId': 23}, {'id': 5145612487, 'qualifierId': 103, 'value': '19'}, {'id': 5145612349, 'qualifierId': 63}, {'id': 5145612491, 'qualifierId': 146, 'value': '89.1'}, {'id': 5145612435, 'qualifierId': 82}, {'id': 5145612493, 'qualifierId': 147, 'value': '38.3'}, {'id': 5145612351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145612499, 'qualifierId': 233, 'value': '663'}, {'id': 5145612431, 'qualifierId': 20}, {'id': 5145612495, 'qualifierId': 230, 'value': '97.2'}, {'id': 5145612497, 'qualifierId': 231, 'value': '47.5'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;enswumy4bzfogye70d9a11atw;Attempt Saved;;;;;;;;;;;;;;;;;;;;;663,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;97,2;47,5;48,9;19,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;89,1;;1,0;38,3;;;;;;;;;;;;;;;;;;850,0;;;;;;1,0;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;89,1;38,3;48,9;19;850,0;tw82u87mw6kggtjblt1hhdzo;0;0;83;10;Tacoma Defiance;4990;Sub;1,0
2708434149;663;10;2;83;11;5icuo8utnztpsd9l03gdd68dl;1;10,9;61,7;2024-08-12T03:46:01.118Z;2024-08-12T03:46:15Z;[{'id': 5145612345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612343, 'qualifierId': 94}, {'id': 5145612513, 'qualifierId': 233, 'value': '851'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Save;;;;;;;;;;;;;;;;;;;;;851,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;83;11;Real Monarchs;4991;DC;1,0
2708434153;852;61;2;83;13;cbip96wzs3jc2xadoluhhxotl;1;85,5;34,7;2024-08-12T03:46:03.345Z;2024-08-12T03:46:03Z;[{'id': 5145612359, 'qualifierId': 56, 'value': 'Center'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;enswumy4bzfogye70d9a11atw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;83;13;Tacoma Defiance;4993;Sub;1,0
2708434167;664;1;2;83;14;5icuo8utnztpsd9l03gdd68dl;1;8,6;68,7;2024-08-12T03:46:04.753Z;2024-08-12T03:46:08Z;[{'id': 5145612425, 'qualifierId': 1}, {'id': 5145612423, 'qualifierId': 213, 'value': '0.48'}, {'id': 5145612417, 'qualifierId': 140, 'value': '35.9'}, {'id': 5145612421, 'qualifierId': 212, 'value': '32.4'}, {'id': 5145612419, 'qualifierId': 141, 'value': '90.8'}, {'id': 5145612415, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;35,9;32,4;0,48;90,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;35,9;90,8;;;;;;;0;0;83;14;Real Monarchs;4994;DC;1,0
2708434169;665;49;2;83;18;5icuo8utnztpsd9l03gdd68dl;1;36,7;92,0;2024-08-12T03:46:08.705Z;2024-08-12T03:46:09Z;[];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;enswumy4bzfogye70d9a11atw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;83;18;Real Monarchs;4998;Sub;1,0
2708434183;666;1;2;83;19;5icuo8utnztpsd9l03gdd68dl;1;36,7;92,0;2024-08-12T03:46:09.217Z;2024-08-12T03:46:16Z;[{'id': 5145612535, 'qualifierId': 140, 'value': '38.3'}, {'id': 5145612533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612539, 'qualifierId': 212, 'value': '8.9'}, {'id': 5145612541, 'qualifierId': 213, 'value': '4.90'}, {'id': 5145612537, 'qualifierId': 141, 'value': '79.1'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;38,3;8,9;4,9;79,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;38,3;79,1;;;;;;;0;0;83;19;Real Monarchs;4999;Sub;1,0
2708434185;667;1;2;83;26;5icuo8utnztpsd9l03gdd68dl;1;40,8;62,6;2024-08-12T03:46:16.193Z;2024-08-12T03:46:18Z;[{'id': 5145612561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612569, 'qualifierId': 213, 'value': '1.86'}, {'id': 5145612563, 'qualifierId': 140, 'value': '36.8'}, {'id': 5145612565, 'qualifierId': 141, 'value': '83.5'}, {'id': 5145612567, 'qualifierId': 212, 'value': '14.8'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;36,8;14,8;1,86;83,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;36,8;83,5;;;;;;;0;0;83;26;Real Monarchs;5006;Sub;1,0
2708434193;668;1;2;83;28;5icuo8utnztpsd9l03gdd68dl;1;36,7;83,5;2024-08-12T03:46:18.305Z;2024-08-12T03:46:21Z;[{'id': 5145612607, 'qualifierId': 213, 'value': '0.62'}, {'id': 5145612599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145612605, 'qualifierId': 212, 'value': '13.2'}, {'id': 5145612601, 'qualifierId': 140, 'value': '46.9'}, {'id': 5145612603, 'qualifierId': 141, 'value': '94.8'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;46,9;13,2;0,62;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;46,9;94,8;;;;;;;0;0;83;28;Real Monarchs;5008;MC;1,0
2708434199;669;1;2;83;31;5icuo8utnztpsd9l03gdd68dl;1;53,1;94,4;2024-08-12T03:46:21.105Z;2024-08-12T03:46:23Z;[{'id': 5145612637, 'qualifierId': 141, 'value': '75.9'}, {'id': 5145612641, 'qualifierId': 213, 'value': '4.93'}, {'id': 5145612639, 'qualifierId': 212, 'value': '12.9'}, {'id': 5145612633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145612635, 'qualifierId': 140, 'value': '55.8'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;55,8;12,9;4,93;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;55,8;75,9;;;;;;;0;0;83;31;Real Monarchs;5011;Sub;1,0
2708434205;670;1;2;83;32;5icuo8utnztpsd9l03gdd68dl;1;55,7;78,8;2024-08-12T03:46:22.993Z;2024-08-12T03:46:26Z;[{'id': 5145612669, 'qualifierId': 140, 'value': '51.9'}, {'id': 5145612673, 'qualifierId': 212, 'value': '9.0'}, {'id': 5145612671, 'qualifierId': 141, 'value': '90.6'}, {'id': 5145612675, 'qualifierId': 213, 'value': '2.03'}, {'id': 5145612667, 'qualifierId': 56, 'value': 'Left'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;51,9;9,0;2,03;90,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;51,9;90,6;;;;;;;0;0;83;32;Real Monarchs;5012;Sub;1,0
2708434213;671;1;2;83;36;5icuo8utnztpsd9l03gdd68dl;1;53,2;95,1;2024-08-12T03:46:26.241Z;2024-08-12T03:46:28Z;[{'id': 5145612697, 'qualifierId': 140, 'value': '39.0'}, {'id': 5145612699, 'qualifierId': 141, 'value': '71.1'}, {'id': 5145612703, 'qualifierId': 213, 'value': '3.97'}, {'id': 5145612701, 'qualifierId': 212, 'value': '22.1'}, {'id': 5145612695, 'qualifierId': 56, 'value': 'Back'}];4s56s6f9nw96wergw7ix5zp0q;O. O'Malley;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;39,0;22,1;3,97;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;39,0;71,1;;;;;;;0;0;83;36;Real Monarchs;5016;Sub;1,0
