id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_DeletedEventType;value_VideoCoverageLost;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Zone;value_Length;value_PassEndX;value_Minutes;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_Chipped;value_Assist;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_IndividualPlay;value_Left;value_GkX;value_RegularPlay;value_Assisted;value_GoalmouthY;value_LeftFooted;value_BoxRight;value_SwerveRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_OutOfPlay;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Head;value_NotVisible;value_BlockedX;value_LowCentre;value_RightFooted;value_BlockedY;value_Feet;value_LowGkIntervention;value_Sliding;value_ParriedDanger;value_FirstTouch;value_SwerveLeft;value_FantasyAssistTeam;value_Deflection;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistType;value_LowLeft;value_FantasyAssistId;value_GkYTimeOfGoal;value_KeeperThrow;value_LayOff;value_BlockedPass;value_Cross;value_OutSwinger;value_ShirtPull/Holding;value_TakeOnSpace;value_MediumGkIntervention;value_SwitchOfPlay;value_IntentionalAssist;value_OutOfBoxCentre;value_Shove/Push;value_LeadingToGoal;value_FollowsADribble;value_HighRight;value_AerialFoul;value_FlickOn;value_Right;value_CornerTaken;value_Handball;value_InSwinger;value_ThroughBall;value_BoxCentre;value_BigChance;value_FastBreak;value_1On1;value_OverArm;value_SetPiece;value_Volley;value_SmallBoxCentre;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Overrun;value_CloseRightAndHigh;value_CaptainChange;value_BlockedClearance;value_BoxLeft;value_HighGkIntervention;value_HighClaim;value_YellowCard;value_TacticalFoul;value_Blocked;value_SixYardBlocked;value_DefBlock;value_Collected;value_Stooping;value_Hands;value_PullBack;value_OutOfBoxDeepLeft;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687897583;541;49;1;42;40;cwnjxlibb02fuh0vwgvac6h45;1;31,5;62,9;2024-05-16T00:59:38.597Z;2024-05-16T00:59:38Z;[];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cu6z12tr59ds3suh4k5w7zwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;42;40;Crown Legacy;2560;DC;1,0
2687897643;542;1;1;42;41;cwnjxlibb02fuh0vwgvac6h45;1;32,7;68,5;2024-05-16T00:59:40.190Z;2024-05-16T00:59:43Z;[{'id': 5032642005, 'qualifierId': 141, 'value': '43.4'}, {'id': 5032642001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032642003, 'qualifierId': 140, 'value': '31.7'}, {'id': 5032642007, 'qualifierId': 212, 'value': '17.1'}, {'id': 5032642009, 'qualifierId': 213, 'value': '4.65'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;4,65;43,4;;;17,1;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,7;43,4;;;;;;;0;0;42;41;Crown Legacy;2561;DC;1,0
2687897677;543;1;1;42;45;cwnjxlibb02fuh0vwgvac6h45;1;31,7;43,4;2024-05-16T00:59:43.668Z;2024-05-16T00:59:48Z;[{'id': 5032642271, 'qualifierId': 212, 'value': '25.6'}, {'id': 5032642265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032642267, 'qualifierId': 140, 'value': '41.7'}, {'id': 5032642269, 'qualifierId': 141, 'value': '9.1'}, {'id': 5032642273, 'qualifierId': 213, 'value': '5.14'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,14;9,1;;;25,6;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;41,7;9,1;;;;;;;0;0;42;45;Crown Legacy;2565;DL;1,0
2687897689;544;1;1;42;49;cwnjxlibb02fuh0vwgvac6h45;1;41,6;11,3;2024-05-16T00:59:48.256Z;2024-05-16T00:59:50Z;[{'id': 5032642365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032642371, 'qualifierId': 212, 'value': '11.7'}, {'id': 5032642367, 'qualifierId': 140, 'value': '45.5'}, {'id': 5032642369, 'qualifierId': 141, 'value': '27.4'}, {'id': 5032642373, 'qualifierId': 213, 'value': '1.21'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;1,21;27,4;;;11,7;45,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;45,5;27,4;;;;;;;0;0;42;49;Crown Legacy;2569;DR;1,0
2687897707;545;1;1;42;51;cwnjxlibb02fuh0vwgvac6h45;1;41,0;27,4;2024-05-16T00:59:50.115Z;2024-05-16T00:59:51Z;[{'id': 5032642459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032642465, 'qualifierId': 212, 'value': '12.1'}, {'id': 5032642461, 'qualifierId': 140, 'value': '31.3'}, {'id': 5032642467, 'qualifierId': 213, 'value': '2.57'}, {'id': 5032642463, 'qualifierId': 141, 'value': '37.0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;2,57;37,0;;;12,1;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,3;37,0;;;;;;;0;0;42;51;Crown Legacy;2571;AMC;1,0
2687897755;546;1;1;42;53;cwnjxlibb02fuh0vwgvac6h45;1;31,3;37,0;2024-05-16T00:59:51.709Z;2024-05-16T00:59:55Z;[{'id': 5032642703, 'qualifierId': 140, 'value': '51.0'}, {'id': 5032642707, 'qualifierId': 212, 'value': '21.6'}, {'id': 5032642709, 'qualifierId': 213, 'value': '5.99'}, {'id': 5032642705, 'qualifierId': 141, 'value': '27.7'}, {'id': 5032642701, 'qualifierId': 56, 'value': 'Center'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,99;27,7;;;21,6;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;51,0;27,7;;;;;;;0;0;42;53;Crown Legacy;2573;DL;1,0
2687897787;547;1;1;42;56;cwnjxlibb02fuh0vwgvac6h45;1;51,4;18,2;2024-05-16T00:59:54.958Z;2024-05-16T00:59:57Z;[{'id': 5032642867, 'qualifierId': 141, 'value': '3.4'}, {'id': 5032642863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032642869, 'qualifierId': 212, 'value': '14.6'}, {'id': 5032642865, 'qualifierId': 140, 'value': '61.5'}, {'id': 5032642871, 'qualifierId': 213, 'value': '5.52'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,52;3,4;;;14,6;61,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,5;3,4;;;;;;;0;0;42;56;Crown Legacy;2576;MC;1,0
2687897793;548;1;1;42;58;cwnjxlibb02fuh0vwgvac6h45;0;60,1;3,7;2024-05-16T00:59:57.240Z;2024-05-16T00:59:59Z;[{'id': 5032642895, 'qualifierId': 140, 'value': '65.5'}, {'id': 5032642973, 'qualifierId': 233, 'value': '335'}, {'id': 5032642977, 'qualifierId': 286}, {'id': 5032642893, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032642897, 'qualifierId': 141, 'value': '4.6'}, {'id': 5032642971, 'qualifierId': 236}, {'id': 5032642901, 'qualifierId': 213, 'value': '0.11'}, {'id': 5032642899, 'qualifierId': 212, 'value': '5.7'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,11;4,6;;;5,7;65,5;;;;;335,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;65,5;4,6;;;;;;;0;0;42;58;Crown Legacy;2578;AMR;1,0
2687897803;335;74;1;42;58;6ubc4y1v6hr63mca7ica4hp90;1;40,8;95,1;2024-05-16T00:59:57.241Z;2024-05-16T01:05:33Z;[{'id': 5032642955, 'qualifierId': 285}, {'id': 5032642979, 'qualifierId': 233, 'value': '548'}, {'id': 5032642953, 'qualifierId': 56, 'value': 'Back'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Blocked Pass;;;;;;;;;;;;;;;;;;;;;1,0;548,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;42;58;Chattanooga;2578;DC;1,0
2687897829;549;1;1;43;1;cwnjxlibb02fuh0vwgvac6h45;0;52,2;10,3;2024-05-16T01:00:00.287Z;2024-05-16T01:00:01Z;[{'id': 5032643131, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032643135, 'qualifierId': 141, 'value': '34.3'}, {'id': 5032643139, 'qualifierId': 213, 'value': '0.64'}, {'id': 5032643133, 'qualifierId': 140, 'value': '73.0'}, {'id': 5032643137, 'qualifierId': 212, 'value': '27.3'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,64;34,3;;;27,3;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;73,0;34,3;;;;;;;0;0;43;1;Crown Legacy;2581;DR;1,0
2687897853;336;61;1;43;5;6ubc4y1v6hr63mca7ica4hp90;1;31,4;63,4;2024-05-16T01:00:03.670Z;2024-05-16T01:00:03Z;[{'id': 5032643255, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cu6z12tr59ds3suh4k5w7zwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;5;Chattanooga;2585;DL;1,0
2687897873;337;49;1;43;7;6ubc4y1v6hr63mca7ica4hp90;1;40,9;60,8;2024-05-16T01:00:05.543Z;2024-05-16T01:00:05Z;[];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cu6z12tr59ds3suh4k5w7zwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;7;Chattanooga;2587;MC;1,0
2687897897;338;1;1;43;7;6ubc4y1v6hr63mca7ica4hp90;1;40,9;60,8;2024-05-16T01:00:05.591Z;2024-05-16T01:00:09Z;[{'id': 5032643491, 'qualifierId': 213, 'value': '4.89'}, {'id': 5032643485, 'qualifierId': 140, 'value': '42.6'}, {'id': 5032643489, 'qualifierId': 212, 'value': '10.2'}, {'id': 5032643487, 'qualifierId': 141, 'value': '46.0'}, {'id': 5032643483, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;4,89;46,0;;;10,2;42,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;42,6;46,0;;;;;;;0;0;43;7;Chattanooga;2587;MC;1,0
2687897911;339;1;1;43;10;6ubc4y1v6hr63mca7ica4hp90;1;45,9;50,6;2024-05-16T01:00:09.191Z;2024-05-21T10:14:23Z;[{'id': 5032643547, 'qualifierId': 155}, {'id': 5032643559, 'qualifierId': 1}, {'id': 5032643555, 'qualifierId': 212, 'value': '35.8'}, {'id': 5032643551, 'qualifierId': 140, 'value': '64.1'}, {'id': 5032643557, 'qualifierId': 213, 'value': '1.01'}, {'id': 5032643553, 'qualifierId': 141, 'value': '95.1'}, {'id': 5032643549, 'qualifierId': 56, 'value': 'Left'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;1,01;95,1;;;35,8;64,1;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,1;95,1;;;;;;;0;0;43;10;Chattanooga;2590;FWR;1,0
2687897943;340;1;1;43;13;6ubc4y1v6hr63mca7ica4hp90;0;64,1;95,1;2024-05-16T01:00:11.335Z;2024-05-16T01:00:14Z;[{'id': 5032643713, 'qualifierId': 212, 'value': '22.1'}, {'id': 5032643715, 'qualifierId': 213, 'value': '5.98'}, {'id': 5032643707, 'qualifierId': 56, 'value': 'Left'}, {'id': 5032643709, 'qualifierId': 140, 'value': '84.2'}, {'id': 5032643711, 'qualifierId': 141, 'value': '85.3'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,98;85,3;;;22,1;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;84,2;85,3;;;;;;;0;0;43;13;Chattanooga;2593;DC;1,0
2687897969;550;12;1;43;16;cwnjxlibb02fuh0vwgvac6h45;1;13,5;24,6;2024-05-16T01:00:14.355Z;2024-05-16T01:00:18Z;[{'id': 5032643855, 'qualifierId': 141, 'value': '5.8'}, {'id': 5032643851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032643853, 'qualifierId': 140, 'value': '26.9'}, {'id': 5032643857, 'qualifierId': 212, 'value': '19.0'}, {'id': 5032643859, 'qualifierId': 213, 'value': '5.55'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cu6z12tr59ds3suh4k5w7zwgk;Clearance;;;;;;;;;;;;5,55;5,8;;;19,0;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;26,9;5,8;;;;;;;0;0;43;16;Crown Legacy;2596;DL;1,0
2687897975;551;49;1;43;19;cwnjxlibb02fuh0vwgvac6h45;1;20,7;10,7;2024-05-16T01:00:18.182Z;2024-05-16T01:00:18Z;[];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;43;19;Crown Legacy;2599;DR;1,0
2687897999;552;1;1;43;19;cwnjxlibb02fuh0vwgvac6h45;1;20,7;10,7;2024-05-16T01:00:18.292Z;2024-05-16T01:00:21Z;[{'id': 5032644015, 'qualifierId': 141, 'value': '25.9'}, {'id': 5032644011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032644017, 'qualifierId': 212, 'value': '19.8'}, {'id': 5032644013, 'qualifierId': 140, 'value': '36.8'}, {'id': 5032644019, 'qualifierId': 213, 'value': '0.55'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,55;25,9;;;19,8;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,8;25,9;;;;;;;0;0;43;19;Crown Legacy;2599;DR;1,0
2687898019;553;1;1;43;22;cwnjxlibb02fuh0vwgvac6h45;1;37,8;19,5;2024-05-16T01:00:21.041Z;2024-05-16T01:00:23Z;[{'id': 5032644125, 'qualifierId': 140, 'value': '44.7'}, {'id': 5032644127, 'qualifierId': 141, 'value': '8.9'}, {'id': 5032644131, 'qualifierId': 213, 'value': '5.50'}, {'id': 5032644123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032644129, 'qualifierId': 212, 'value': '10.2'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,5;8,9;;;10,2;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;44,7;8,9;;;;;;;0;0;43;22;Crown Legacy;2602;MC;1,0
2687898027;554;1;1;43;25;cwnjxlibb02fuh0vwgvac6h45;1;44,7;8,9;2024-05-16T01:00:23.683Z;2024-05-16T01:00:24Z;[{'id': 5032644171, 'qualifierId': 140, 'value': '57.6'}, {'id': 5032644169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032644177, 'qualifierId': 212, 'value': '18.7'}, {'id': 5032644173, 'qualifierId': 141, 'value': '27.9'}, {'id': 5032644181, 'qualifierId': 213, 'value': '0.76'}, {'id': 5032644167, 'qualifierId': 155}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;0,76;27,9;;;18,7;57,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;57,6;27,9;;;;;;;0;0;43;25;Crown Legacy;2605;AMR;1,0
2687898035;555;61;1;43;26;cwnjxlibb02fuh0vwgvac6h45;0;57,6;27,9;2024-05-16T01:00:24.464Z;2024-05-16T01:00:24Z;[{'id': 5032644231, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cu6z12tr59ds3suh4k5w7zwgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;43;26;Crown Legacy;2606;FW;1,0
2687898063;341;4;1;43;29;6ubc4y1v6hr63mca7ica4hp90;1;42,7;83,6;2024-05-16T01:00:27.990Z;2024-05-16T01:00:32Z;[{'id': 5032644603, 'qualifierId': 233, 'value': '556'}, {'id': 5032644469, 'qualifierId': 265}, {'id': 5032644463, 'qualifierId': 13}, {'id': 5032644467, 'qualifierId': 152}, {'id': 5032644465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5032644471, 'qualifierId': 286}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cu6z12tr59ds3suh4k5w7zwgk;Foul;;;;;;;;;;;;;;;;;;;;;;556,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;29;Chattanooga;2609;MC;1,0
2687898075;556;4;1;43;29;cwnjxlibb02fuh0vwgvac6h45;0;57,3;16,4;2024-05-16T01:00:27.991Z;2024-05-16T01:00:38Z;[{'id': 5032644595, 'qualifierId': 285}, {'id': 5032644591, 'qualifierId': 56, 'value': 'Right'}, {'id': 5032644593, 'qualifierId': 152}, {'id': 5032644873, 'qualifierId': 265}, {'id': 5032644621, 'qualifierId': 233, 'value': '341'}, {'id': 5032644587, 'qualifierId': 13}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cu6z12tr59ds3suh4k5w7zwgk;Foul;;;;;;;;;;;;;;;;;;;;;1,0;341,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;43;29;Crown Legacy;2609;FW;1,0
2687898173;342;1;1;43;40;6ubc4y1v6hr63mca7ica4hp90;1;41,9;91,1;2024-05-16T01:00:38.822Z;2024-05-16T01:00:43Z;[{'id': 5032644999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032645005, 'qualifierId': 212, 'value': '18.9'}, {'id': 5032645001, 'qualifierId': 140, 'value': '57.6'}, {'id': 5032645007, 'qualifierId': 213, 'value': '5.77'}, {'id': 5032645003, 'qualifierId': 141, 'value': '77.5'}, {'id': 5032644997, 'qualifierId': 152}, {'id': 5032644995, 'qualifierId': 5}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cu6z12tr59ds3suh4k5w7zwgk;Pass;;;;;;;;;;;;5,77;77,5;;;18,9;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;57,6;77,5;;;;;;;0;0;43;40;Chattanooga;2620;MC;1,0
2687898177;343;4;1;43;44;6ubc4y1v6hr63mca7ica4hp90;1;60,6;72,6;2024-05-16T01:00:42.935Z;2024-05-16T01:00:44Z;[{'id': 5032645047, 'qualifierId': 265}, {'id': 5032645085, 'qualifierId': 233, 'value': '557'}, {'id': 5032645043, 'qualifierId': 56, 'value': 'Center'}, {'id': 5032645045, 'qualifierId': 152}, {'id': 5032645041, 'qualifierId': 13}, {'id': 5032645049, 'qualifierId': 286}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cu6z12tr59ds3suh4k5w7zwgk;Foul;;;;;;;;;;;;;;;;;;;;;;557,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;44;Chattanooga;2624;FWL;1,0
