id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TakeOnSpace;value_Overrun;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_DrivenCross;value_IntentionalAssist;value_Cross;value_RightFooted;value_Straight;value_Assist;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_RelatedEventId;value_GkY;value_FirstTouch;value_HighLeft;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_TakeOnOvertake;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_Saved;value_Diving;value_Left;value_BlockedX;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_BigChance;value_BlockedY;value_LowRight;value_NotAssisted;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_OutSwinger;value_DeletedEventType;value_PullBack;value_FastBreak;value_LowCentre;value_Blocked;value_DefBlock;value_NotVisible;value_CornerTaken;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_KeeperThrow;value_OverhitCross;value_OutOfPlay;value_BlockedCross;value_Right;value_Head;value_FromCorner;value_Deflection;value_LowLeft;value_MediumGkIntervention;value_Standing;value_Collected;value_OverArm;value_BoxRight;value_IndividualPlay;value_OutOfBoxCentre;value_HighRight;value_GkXTimeOfGoal;value_Volley;value_SmallBoxCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_InSwinger;value_OwnPlayer;value_SixYardBlocked;value_LayOff;value_ThroughBall;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_HighGkIntervention;value_LeadingToAttempt;value_RelatedError1Id;value_Sliding;value_Feet;value_ParriedSafe;value_High;value_InjuredPlayerId;value_Injury;value_BoxLeft;value_Minutes;value_EndType;value_OtherBodyPart;value_CloseRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Stooping;value_SoloRun;value_KeeperTouched;value_FollowsADribble;value_FlickOn;value_HighClaim;value_SavedOffLine;value_LastLine;value_BoxDeepRight;value_1On1;value_NotPastGoalLine;value_CloseRightAndHigh;value_CaptainChange;value_SwerveLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731969199;660;4;2;58;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,8;49,7;2024-10-06T18:20:45.167Z;2024-10-10T11:06:39Z;[{'id': 5274670309, 'qualifierId': 152}, {'id': 5274671021, 'qualifierId': 233, 'value': '441'}, {'id': 5274670307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5279891681, 'qualifierId': 294}, {'id': 5274670305, 'qualifierId': 13}, {'id': 5274670313, 'qualifierId': 286}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;lnl62p79qgjnrle68w8wvmz8;Foul;;;;;;;;;;;;;;;;;;;;441,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;58;2;New England II;3482;MC;1,0
2731969155;441;4;2;58;2;csntc7hucmo21gknxc5y0kc4q;0;62,2;50,3;2024-10-06T18:20:45.168Z;2024-10-10T11:06:42Z;[{'id': 5274670147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274670145, 'qualifierId': 13}, {'id': 5274670153, 'qualifierId': 285}, {'id': 5274670149, 'qualifierId': 152}, {'id': 5274671061, 'qualifierId': 233, 'value': '660'}, {'id': 5279891697, 'qualifierId': 294}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;lnl62p79qgjnrle68w8wvmz8;Foul;;;;;;;;;;;;;;;;;;;;660,0;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;58;2;Columbus Crew II;3482;DC;1,0
2731969293;661;1;2;58;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,2;52,1;2024-10-06T18:20:52.168Z;2024-10-10T11:07:10Z;[{'id': 5274670819, 'qualifierId': 5}, {'id': 5274670829, 'qualifierId': 212, 'value': '5.8'}, {'id': 5274670827, 'qualifierId': 141, 'value': '49.7'}, {'id': 5274670825, 'qualifierId': 140, 'value': '30.9'}, {'id': 5274670821, 'qualifierId': 152}, {'id': 5274670823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274670831, 'qualifierId': 213, 'value': '3.43'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;49,7;3,43;;;30,9;5,8;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,9;49,7;;;;;;;;0;58;9;New England II;3489;MC;1,0
2731969367;662;1;2;58;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,9;49,7;2024-10-06T18:20:54.560Z;2024-10-10T11:07:15Z;[{'id': 5274671213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274671215, 'qualifierId': 140, 'value': '32.4'}, {'id': 5274671221, 'qualifierId': 213, 'value': '4.81'}, {'id': 5274671217, 'qualifierId': 141, 'value': '25.5'}, {'id': 5274671219, 'qualifierId': 212, 'value': '16.5'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;25,5;4,81;;;32,4;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,4;25,5;;;;;;;;0;58;12;New England II;3492;DC;1,0
2731969409;663;1;2;58;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,9;25,5;2024-10-06T18:20:59.728Z;2024-10-10T11:07:24Z;[{'id': 5274671449, 'qualifierId': 213, 'value': '2.40'}, {'id': 5274671443, 'qualifierId': 140, 'value': '19.1'}, {'id': 5274671441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274671445, 'qualifierId': 141, 'value': '42.2'}, {'id': 5274671447, 'qualifierId': 212, 'value': '16.8'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;42,2;2,4;;;19,1;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;19,1;42,2;;;;;;;;0;58;17;New England II;3497;DC;1,0
2731969447;664;1;2;58;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,7;42,2;2024-10-06T18:21:05.936Z;2024-10-06T18:21:07Z;[{'id': 5274671639, 'qualifierId': 213, 'value': '1.57'}, {'id': 5274671637, 'qualifierId': 212, 'value': '8.0'}, {'id': 5274671635, 'qualifierId': 141, 'value': '54.0'}, {'id': 5274671631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274671633, 'qualifierId': 140, 'value': '18.7'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;54,0;1,57;;;18,7;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;18,7;54,0;;;;;;;;0;58;23;New England II;3503;GK;1,0
2731969503;665;1;2;58;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,9;54,0;2024-10-06T18:21:07.856Z;2024-10-06T18:21:11Z;[{'id': 5274672007, 'qualifierId': 140, 'value': '15.6'}, {'id': 5274672005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274672013, 'qualifierId': 213, 'value': '4.35'}, {'id': 5274672009, 'qualifierId': 141, 'value': '40.7'}, {'id': 5274672011, 'qualifierId': 212, 'value': '9.7'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;40,7;4,35;;;15,6;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;15,6;40,7;;;;;;;;0;58;25;New England II;3505;DC;1,0
2731969577;666;1;2;58;28;5b4ccd62yeeqdl2qk6jzsmjv8;0;15,7;33,7;2024-10-06T18:21:10.946Z;2024-10-06T18:21:15Z;[{'id': 5274672373, 'qualifierId': 157}, {'id': 5274672381, 'qualifierId': 212, 'value': '60.5'}, {'id': 5274672385, 'qualifierId': 1}, {'id': 5274672379, 'qualifierId': 141, 'value': '0.0'}, {'id': 5274672383, 'qualifierId': 213, 'value': '5.88'}, {'id': 5274672377, 'qualifierId': 140, 'value': '68.7'}, {'id': 5274672375, 'qualifierId': 56, 'value': 'Right'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;0,0;5,88;;;68,7;60,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;68,7;0,0;;;;;;;;0;58;28;New England II;3508;GK;1,0
2731969593;442;5;2;58;32;csntc7hucmo21gknxc5y0kc4q;1;34,0;101,0;2024-10-06T18:21:15.260Z;2024-10-06T18:21:19Z;[{'id': 5274672479, 'qualifierId': 233, 'value': '667'}, {'id': 5274672465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274672467, 'qualifierId': 347}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;lnl62p79qgjnrle68w8wvmz8;Out;;;;;;;;;;;;;;;;;;;;667,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;58;32;Columbus Crew II;3512;DC;1,0
2731969583;667;5;2;58;32;5b4ccd62yeeqdl2qk6jzsmjv8;0;66,0;-1,0;2024-10-06T18:21:15.260Z;2024-10-06T18:26:49Z;[{'id': 5274672419, 'qualifierId': 347}, {'id': 5274672489, 'qualifierId': 233, 'value': '442'}, {'id': 5274672417, 'qualifierId': 56, 'value': 'Right'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Out;;;;;;;;;;;;;;;;;;;;442,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;58;32;New England II;3512;GK;1,0
2731969771;443;1;2;58;41;csntc7hucmo21gknxc5y0kc4q;1;38,0;100,0;2024-10-06T18:21:23.468Z;2024-10-06T18:21:26Z;[{'id': 5274673453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274673459, 'qualifierId': 212, 'value': '4.4'}, {'id': 5274673457, 'qualifierId': 141, 'value': '94.2'}, {'id': 5274673455, 'qualifierId': 140, 'value': '38.0'}, {'id': 5274673451, 'qualifierId': 107}, {'id': 5274673461, 'qualifierId': 213, 'value': '4.71'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;94,2;4,71;;;38,0;4,4;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;38,0;94,2;;;;;;;;0;58;41;Columbus Crew II;3521;DC;1,0
2731969787;444;1;2;58;42;csntc7hucmo21gknxc5y0kc4q;1;37,7;94,2;2024-10-06T18:21:24.460Z;2024-10-10T11:09:21Z;[{'id': 5274673553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274673557, 'qualifierId': 140, 'value': '40.5'}, {'id': 5274673571, 'qualifierId': 213, 'value': '5.36'}, {'id': 5274673567, 'qualifierId': 212, 'value': '4.9'}, {'id': 5274673561, 'qualifierId': 141, 'value': '88.5'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;88,5;5,36;;;40,5;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,5;88,5;;;;;;;;0;58;42;Columbus Crew II;3522;Sub;1,0
2731969809;445;1;2;58;43;csntc7hucmo21gknxc5y0kc4q;1;40,5;88,5;2024-10-06T18:21:26.356Z;2024-10-10T11:09:23Z;[{'id': 5274673681, 'qualifierId': 212, 'value': '4.6'}, {'id': 5274673683, 'qualifierId': 213, 'value': '2.49'}, {'id': 5274673679, 'qualifierId': 141, 'value': '92.6'}, {'id': 5274673677, 'qualifierId': 140, 'value': '37.0'}, {'id': 5274673675, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;92,6;2,49;;;37,0;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;37,0;92,6;;;;;;;;0;58;43;Columbus Crew II;3523;MC;1,0
2731969891;446;1;2;58;45;csntc7hucmo21gknxc5y0kc4q;1;37,0;92,6;2024-10-06T18:21:27.500Z;2024-10-10T11:09:28Z;[{'id': 5274674057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274674061, 'qualifierId': 140, 'value': '36.7'}, {'id': 5274674067, 'qualifierId': 212, 'value': '2.9'}, {'id': 5274674065, 'qualifierId': 141, 'value': '96.9'}, {'id': 5274674069, 'qualifierId': 213, 'value': '1.68'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;96,9;1,68;;;36,7;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;36,7;96,9;;;;;;;;0;58;45;Columbus Crew II;3525;Sub;1,0
2731969911;447;1;2;58;46;csntc7hucmo21gknxc5y0kc4q;1;36,7;96,9;2024-10-06T18:21:28.972Z;2024-10-10T11:09:35Z;[{'id': 5274674231, 'qualifierId': 212, 'value': '21.5'}, {'id': 5274674229, 'qualifierId': 141, 'value': '75.0'}, {'id': 5274674221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274674225, 'qualifierId': 140, 'value': '21.9'}, {'id': 5274674233, 'qualifierId': 213, 'value': '3.91'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;75,0;3,91;;;21,9;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;21,9;75,0;;;;;;;;0;58;46;Columbus Crew II;3526;DC;1,0
2731969957;448;1;2;58;50;csntc7hucmo21gknxc5y0kc4q;1;21,9;75,0;2024-10-06T18:21:32.596Z;2024-10-06T18:21:34Z;[{'id': 5274674465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274674471, 'qualifierId': 212, 'value': '8.7'}, {'id': 5274674467, 'qualifierId': 140, 'value': '27.3'}, {'id': 5274674469, 'qualifierId': 141, 'value': '65.3'}, {'id': 5274674473, 'qualifierId': 213, 'value': '5.42'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;65,3;5,42;;;27,3;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;27,3;65,3;;;;;;;;0;58;50;Columbus Crew II;3530;DC;1,0
2731969997;449;1;2;58;52;csntc7hucmo21gknxc5y0kc4q;1;28,5;62,7;2024-10-06T18:21:34.572Z;2024-10-06T18:21:36Z;[{'id': 5274674669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274674673, 'qualifierId': 141, 'value': '36.1'}, {'id': 5274674671, 'qualifierId': 140, 'value': '19.7'}, {'id': 5274674677, 'qualifierId': 213, 'value': '4.24'}, {'id': 5274674675, 'qualifierId': 212, 'value': '20.3'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;36,1;4,24;;;19,7;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;19,7;36,1;;;;;;;;0;58;52;Columbus Crew II;3532;MC;1,0
2731970057;450;1;2;58;53;csntc7hucmo21gknxc5y0kc4q;1;19,0;30,7;2024-10-06T18:21:36.213Z;2024-10-06T18:21:40Z;[{'id': 5274675015, 'qualifierId': 140, 'value': '24.4'}, {'id': 5274675053, 'qualifierId': 213, 'value': '1.00'}, {'id': 5274675049, 'qualifierId': 141, 'value': '43.6'}, {'id': 5274675051, 'qualifierId': 212, 'value': '10.4'}, {'id': 5274675013, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;43,6;1,0;;;24,4;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;24,4;43,6;;;;;;;;0;58;53;Columbus Crew II;3533;DL;1,0
2731970077;451;1;2;58;57;csntc7hucmo21gknxc5y0kc4q;0;24,4;43,6;2024-10-06T18:21:39.708Z;2024-10-06T18:21:40Z;[{'id': 5274675125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274675127, 'qualifierId': 140, 'value': '28.9'}, {'id': 5274675133, 'qualifierId': 213, 'value': '5.00'}, {'id': 5274675129, 'qualifierId': 141, 'value': '20.2'}, {'id': 5274675131, 'qualifierId': 212, 'value': '16.6'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;20,2;5,0;;;28,9;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;28,9;20,2;;;;;;;;0;58;57;Columbus Crew II;3537;Sub;1,0
2731970113;668;49;2;58;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;70,4;92,4;2024-10-06T18:21:42.081Z;2024-10-06T18:21:42Z;[];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;lnl62p79qgjnrle68w8wvmz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;58;59;New England II;3539;DML;1,0
2731970153;669;1;2;59;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;70,4;92,4;2024-10-06T18:21:42.801Z;2024-10-06T18:21:44Z;[{'id': 5274675511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274675517, 'qualifierId': 212, 'value': '17.7'}, {'id': 5274675515, 'qualifierId': 141, 'value': '67.5'}, {'id': 5274675519, 'qualifierId': 213, 'value': '5.01'}, {'id': 5274675513, 'qualifierId': 140, 'value': '75.3'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;67,5;5,01;;;75,3;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;75,3;67,5;;;;;;;;0;59;0;New England II;3540;DML;1,0
2731970159;670;61;2;59;1;5b4ccd62yeeqdl2qk6jzsmjv8;0;75,3;67,5;2024-10-06T18:21:43.986Z;2024-10-06T18:21:44Z;[{'id': 5274675563, 'qualifierId': 56, 'value': 'Center'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;lnl62p79qgjnrle68w8wvmz8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;59;1;New England II;3541;FW;1,0
2731970175;452;49;2;59;2;csntc7hucmo21gknxc5y0kc4q;1;25,6;35,0;2024-10-06T18:21:44.965Z;2024-10-06T18:21:45Z;[];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;59;2;Columbus Crew II;3542;MC;1,0
2731970221;453;1;2;59;3;csntc7hucmo21gknxc5y0kc4q;0;25,4;34,9;2024-10-06T18:21:45.757Z;2024-10-06T18:21:47Z;[{'id': 5274675951, 'qualifierId': 212, 'value': '40.7'}, {'id': 5274675955, 'qualifierId': 1}, {'id': 5274675943, 'qualifierId': 155}, {'id': 5274675949, 'qualifierId': 141, 'value': '76.2'}, {'id': 5274675945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274675953, 'qualifierId': 213, 'value': '0.76'}, {'id': 5274675947, 'qualifierId': 140, 'value': '53.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;76,2;0,76;;;53,4;40,7;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;53,4;76,2;;;;;;;;0;59;3;Columbus Crew II;3543;MC;1,0
