id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Length;value_Zone;value_PassEndY;value_KickOff;value_Angle;value_BlockedPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_TouchTypePass;value_Head;value_Launch;value_HeadPass;value_TouchTypeClearance;value_TouchTypeControl;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_GoalmouthY;value_BoxCentre;value_RegularPlay;value_GoalmouthZ;value_RightFooted;value_GkX;value_Assisted;value_RelatedEventId;value_Left;value_GkY;value_DeletedEventType;value_TakeOnSpace;value_FlickOn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_SwitchOfPlay;value_IntentionalAssist;value_OutOfBoxCentre;value_FastBreak;value_IndividualPlay;value_High;value_LayOff;value_OutOfPlay;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_NotVisible;value_HighLeft;value_LeftFooted;value_BoxLeft;value_Cross;value_OutSwinger;value_BlockedY;value_LowCentre;value_BlockedX;value_Blocked;value_DefBlock;value_DrivenCross;value_Straight;value_Right;value_CornerTaken;value_FromCorner;value_FirstTouch;value_SixYardBlocked;value_OwnPlayer;value_Volley;value_OwnShotBlocked;value_BigChance;value_NotAssisted;value_ParriedSafe;value_Feet;value_LowGkIntervention;value_Stooping;value_InSwinger;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_Penalty;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_HitRightPost;value_Saved;value_Diving;value_ParriedDanger;value_HitLeftPost;value_Hands;value_LowLeft;value_BlockedCross;value_InjuredPlayerId;value_Injury;value_Shove/Push;value_CloseRight;value_BoxDeepRight;value_Minutes;value_FloatedCross;value_EndType;value_HighCentre;value_FreeKick;value_Deflection;value_Standing;value_HighGkIntervention;value_RecklessOffence;value_HighRight;value_SmallBoxCentre;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistId;value_Overrun;value_SwerveLeft;value_BoxRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkKickFromHands;value_SecondYellow;value_PullBack;value_CaptainChange;value_AerialFoul;value_FollowsADribble;value_SoloRun;value_GoesToPenalties;value_Scored;value_Argument;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702710967;416;1;1;46;2;479lsfr4cwlzewpbuda3y2xv4;1;48,2;8,6;2024-07-21T23:50:17.954Z;2024-07-24T10:35:09Z;[{'id': 5114009799, 'qualifierId': 141, 'value': '47.8'}, {'id': 5114009803, 'qualifierId': 213, 'value': '1.90'}, {'id': 5114009801, 'qualifierId': 212, 'value': '28.2'}, {'id': 5114009795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114009797, 'qualifierId': 140, 'value': '39.5'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;39,5;28,2;;47,8;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;39,5;47,8;;;;;;;;0;46;2;New York RB II;2762;DL;1,0
2702710989;417;1;1;46;5;479lsfr4cwlzewpbuda3y2xv4;1;39,2;47,8;2024-07-21T23:50:21.169Z;2024-07-21T23:50:26Z;[{'id': 5114009943, 'qualifierId': 212, 'value': '21.7'}, {'id': 5114009941, 'qualifierId': 141, 'value': '18.0'}, {'id': 5114009939, 'qualifierId': 140, 'value': '46.7'}, {'id': 5114009945, 'qualifierId': 213, 'value': '5.08'}, {'id': 5114009937, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;46,7;21,7;;18,0;;5,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;46,7;18,0;;;;;;;;0;46;5;New York RB II;2765;DC;1,0
2702710999;418;1;1;46;10;479lsfr4cwlzewpbuda3y2xv4;1;48,1;18,2;2024-07-21T23:50:25.986Z;2024-07-21T23:50:28Z;[{'id': 5114009995, 'qualifierId': 212, 'value': '29.7'}, {'id': 5114009989, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114009993, 'qualifierId': 141, 'value': '7.0'}, {'id': 5114009991, 'qualifierId': 140, 'value': '75.4'}, {'id': 5114009997, 'qualifierId': 213, 'value': '6.02'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;75,4;29,7;;7,0;;6,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;75,4;7,0;;;;;;;;0;46;10;New York RB II;2770;DL;1,0
2702711011;340;45;1;46;12;4g68p0t2f5jzhzfr67i2rj1ex;0;27,9;85,8;2024-07-21T23:50:27.937Z;2024-07-21T23:50:30Z;[{'id': 5114010081, 'qualifierId': 233, 'value': '419'}, {'id': 5114010055, 'qualifierId': 285}, {'id': 5114010053, 'qualifierId': 56, 'value': 'Back'}];afqry84j23xgkhqryrontj190;I. Kasule;;;e6c5mgfl8k869h1ndixcvias4;Challenge;;;;;;;;;;;;;;;;;;419,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;46;12;Orlando City B;2772;ML;1,0
2702711005;419;3;1;46;12;479lsfr4cwlzewpbuda3y2xv4;1;72,1;14,2;2024-07-21T23:50:27.937Z;2024-07-24T10:35:31Z;[{'id': 5114010025, 'qualifierId': 56, 'value': 'Right'}, {'id': 5115958109, 'qualifierId': 464}, {'id': 5114010027, 'qualifierId': 286}, {'id': 5114010071, 'qualifierId': 233, 'value': '340'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e6c5mgfl8k869h1ndixcvias4;Take On;;;;;;;;;;;;;;;;;;340,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;46;12;New York RB II;2772;DR;1,0
2702711021;341;45;1;46;13;4g68p0t2f5jzhzfr67i2rj1ex;0;31,6;73,4;2024-07-21T23:50:28.577Z;2024-07-21T23:50:31Z;[{'id': 5114010123, 'qualifierId': 233, 'value': '420'}, {'id': 5114010103, 'qualifierId': 285}, {'id': 5114010101, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;e6c5mgfl8k869h1ndixcvias4;Challenge;;;;;;;;;;;;;;;;;;420,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;46;13;Orlando City B;2773;MC;1,0
2702711019;420;3;1;46;13;479lsfr4cwlzewpbuda3y2xv4;1;68,4;26,6;2024-07-21T23:50:28.577Z;2024-07-24T10:35:38Z;[{'id': 5114010105, 'qualifierId': 233, 'value': '341'}, {'id': 5115958131, 'qualifierId': 464}, {'id': 5114010097, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114010099, 'qualifierId': 286}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e6c5mgfl8k869h1ndixcvias4;Take On;;;;;;;;;;;;;;;;;;341,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;46;13;New York RB II;2773;DR;1,0
2702711029;421;1;1;46;15;479lsfr4cwlzewpbuda3y2xv4;1;61,3;39,4;2024-07-21T23:50:30.362Z;2024-07-21T23:50:32Z;[{'id': 5114010149, 'qualifierId': 213, 'value': '1.96'}, {'id': 5114010147, 'qualifierId': 212, 'value': '19.8'}, {'id': 5114010143, 'qualifierId': 140, 'value': '54.1'}, {'id': 5114010145, 'qualifierId': 141, 'value': '66.3'}, {'id': 5114010141, 'qualifierId': 56, 'value': 'Center'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;54,1;19,8;;66,3;;1,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;54,1;66,3;;;;;;;;0;46;15;New York RB II;2775;DR;1,0
2702711061;422;1;1;46;17;479lsfr4cwlzewpbuda3y2xv4;1;54,1;66,3;2024-07-21T23:50:32.610Z;2024-07-21T23:50:37Z;[{'id': 5114010291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114010293, 'qualifierId': 140, 'value': '76.7'}, {'id': 5114010297, 'qualifierId': 212, 'value': '24.1'}, {'id': 5114010295, 'qualifierId': 141, 'value': '72.3'}, {'id': 5114010299, 'qualifierId': 213, 'value': '0.17'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;76,7;24,1;;72,3;;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;76,7;72,3;;;;;;;;0;46;17;New York RB II;2777;DC;1,0
2702711091;423;1;1;46;22;479lsfr4cwlzewpbuda3y2xv4;1;69,4;97,4;2024-07-21T23:50:37.537Z;2024-07-21T23:50:45Z;[{'id': 5114010537, 'qualifierId': 141, 'value': '90.0'}, {'id': 5114010533, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114010541, 'qualifierId': 213, 'value': '3.49'}, {'id': 5114010535, 'qualifierId': 140, 'value': '56.2'}, {'id': 5114010539, 'qualifierId': 212, 'value': '14.7'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;56,2;14,7;;90,0;;3,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;56,2;90,0;;;;;;;;0;46;22;New York RB II;2782;AMC;1,0
2702711101;424;1;1;46;29;479lsfr4cwlzewpbuda3y2xv4;1;59,5;94,4;2024-07-21T23:50:44.962Z;2024-07-21T23:50:46Z;[{'id': 5114010587, 'qualifierId': 140, 'value': '68.2'}, {'id': 5114010589, 'qualifierId': 141, 'value': '97.5'}, {'id': 5114010591, 'qualifierId': 212, 'value': '9.4'}, {'id': 5114010585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114010593, 'qualifierId': 213, 'value': '0.23'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;68,2;9,4;;97,5;;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;68,2;97,5;;;;;;;;0;46;29;New York RB II;2789;DC;1,0
2702711131;425;1;1;46;30;479lsfr4cwlzewpbuda3y2xv4;1;68,2;97,5;2024-07-21T23:50:45.969Z;2024-07-21T23:50:50Z;[{'id': 5114010717, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114010721, 'qualifierId': 141, 'value': '92.4'}, {'id': 5114010725, 'qualifierId': 213, 'value': '3.45'}, {'id': 5114010723, 'qualifierId': 212, 'value': '11.5'}, {'id': 5114010719, 'qualifierId': 140, 'value': '57.8'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;57,8;11,5;;92,4;;3,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;57,8;92,4;;;;;;;;0;46;30;New York RB II;2790;AMC;1,0
2702711143;426;1;1;46;35;479lsfr4cwlzewpbuda3y2xv4;1;57,5;93,0;2024-07-21T23:50:50.706Z;2024-07-21T23:50:54Z;[{'id': 5114010779, 'qualifierId': 212, 'value': '23.3'}, {'id': 5114010781, 'qualifierId': 213, 'value': '4.20'}, {'id': 5114010777, 'qualifierId': 141, 'value': '63.1'}, {'id': 5114010775, 'qualifierId': 140, 'value': '46.7'}, {'id': 5114010773, 'qualifierId': 56, 'value': 'Back'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;46,7;23,3;;63,1;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;46,7;63,1;;;;;;;;0;46;35;New York RB II;2795;DC;1,0
2702711161;427;1;1;46;38;479lsfr4cwlzewpbuda3y2xv4;1;46,7;63,1;2024-07-21T23:50:54.145Z;2024-07-21T23:50:56Z;[{'id': 5114010857, 'qualifierId': 141, 'value': '33.4'}, {'id': 5114010853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114010861, 'qualifierId': 213, 'value': '5.01'}, {'id': 5114010855, 'qualifierId': 140, 'value': '52.5'}, {'id': 5114010859, 'qualifierId': 212, 'value': '21.1'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;52,5;21,1;;33,4;;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;52,5;33,4;;;;;;;;0;46;38;New York RB II;2798;DC;1,0
2702711183;428;1;1;46;40;479lsfr4cwlzewpbuda3y2xv4;1;53,5;31,2;2024-07-21T23:50:56.074Z;2024-07-21T23:50:58Z;[{'id': 5114010967, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114010973, 'qualifierId': 212, 'value': '29.1'}, {'id': 5114010971, 'qualifierId': 141, 'value': '4.3'}, {'id': 5114010975, 'qualifierId': 213, 'value': '5.60'}, {'id': 5114010969, 'qualifierId': 140, 'value': '75.0'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;75,0;29,1;;4,3;;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;75,0;4,3;;;;;;;;0;46;40;New York RB II;2800;DL;1,0
2702711211;429;1;1;46;43;479lsfr4cwlzewpbuda3y2xv4;1;75,0;4,3;2024-07-21T23:50:58.610Z;2024-07-21T23:51:02Z;[{'id': 5114011107, 'qualifierId': 141, 'value': '14.4'}, {'id': 5114011105, 'qualifierId': 140, 'value': '87.0'}, {'id': 5114011101, 'qualifierId': 155}, {'id': 5114011103, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114011109, 'qualifierId': 212, 'value': '14.4'}, {'id': 5114011111, 'qualifierId': 213, 'value': '0.50'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;87,0;14,4;;14,4;;0,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;87,0;14,4;;;;;;;;0;46;43;New York RB II;2803;AMR;1,0
2702711215;430;61;1;46;47;479lsfr4cwlzewpbuda3y2xv4;0;87,0;14,4;2024-07-21T23:51:02.330Z;2024-07-21T23:51:02Z;[{'id': 5114011119, 'qualifierId': 56, 'value': 'Right'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e6c5mgfl8k869h1ndixcvias4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;46;47;New York RB II;2807;DR;1,0
2702711235;342;5;1;46;49;4g68p0t2f5jzhzfr67i2rj1ex;1;-0,6;74,3;2024-07-21T23:51:04.667Z;2024-07-22T00:06:57Z;[{'id': 5114011209, 'qualifierId': 346}, {'id': 5114011231, 'qualifierId': 233, 'value': '431'}, {'id': 5114011207, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;e6c5mgfl8k869h1ndixcvias4;Out;;;;;;;;;;;;;;;;;;431,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;46;49;Orlando City B;2809;MC;1,0
2702711231;431;5;1;46;49;479lsfr4cwlzewpbuda3y2xv4;0;100,6;25,7;2024-07-21T23:51:04.667Z;2024-07-21T23:51:05Z;[{'id': 5114011237, 'qualifierId': 233, 'value': '342'}, {'id': 5114011193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114011195, 'qualifierId': 346}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;e6c5mgfl8k869h1ndixcvias4;Out;;;;;;;;;;;;;;;;;;342,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;46;49;New York RB II;2809;DR;1,0
2702711321;343;1;1;47;0;4g68p0t2f5jzhzfr67i2rj1ex;1;4,7;49,2;2024-07-21T23:51:15.749Z;2024-07-21T23:51:23Z;[{'id': 5114011641, 'qualifierId': 141, 'value': '31.3'}, {'id': 5114011635, 'qualifierId': 124}, {'id': 5114011643, 'qualifierId': 212, 'value': '13.3'}, {'id': 5114011639, 'qualifierId': 140, 'value': '9.9'}, {'id': 5114011637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114011645, 'qualifierId': 213, 'value': '5.13'}, {'id': 5114011649, 'qualifierId': 237}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;9,9;13,3;;31,3;;5,13;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;9,9;31,3;;;;;;;;0;47;0;Orlando City B;2820;GK;1,0
2702711341;344;1;1;47;8;4g68p0t2f5jzhzfr67i2rj1ex;1;20,8;25,4;2024-07-21T23:51:23.670Z;2024-07-21T23:51:27Z;[{'id': 5114011769, 'qualifierId': 212, 'value': '20.3'}, {'id': 5114011771, 'qualifierId': 213, 'value': '0.62'}, {'id': 5114011765, 'qualifierId': 140, 'value': '36.6'}, {'id': 5114011767, 'qualifierId': 141, 'value': '42.7'}, {'id': 5114011763, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;36,6;20,3;;42,7;;0,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;36,6;42,7;;;;;;;;0;47;8;Orlando City B;2828;DL;1,0
2702711345;345;50;1;47;11;4g68p0t2f5jzhzfr67i2rj1ex;1;38,3;40,6;2024-07-21T23:51:26.870Z;2024-07-21T23:51:30Z;[{'id': 5114011789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114011841, 'qualifierId': 233, 'value': '432'}, {'id': 5114011791, 'qualifierId': 286}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;e6c5mgfl8k869h1ndixcvias4;Dispossessed;;;;;;;;;;;;;;;;;;432,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;47;11;Orlando City B;2831;FW;1,0
2702711349;432;7;1;47;11;479lsfr4cwlzewpbuda3y2xv4;1;61,7;59,4;2024-07-21T23:51:26.871Z;2024-07-24T10:37:45Z;[{'id': 5114011799, 'qualifierId': 285}, {'id': 5114011837, 'qualifierId': 233, 'value': '345'}, {'id': 5115959355, 'qualifierId': 384}, {'id': 5114011797, 'qualifierId': 56, 'value': 'Center'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;e6c5mgfl8k869h1ndixcvias4;Tackle;;;;;;;;;;;;;;;;;;345,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;47;11;New York RB II;2831;MC;1,0
2702711353;433;3;1;47;13;479lsfr4cwlzewpbuda3y2xv4;0;69,9;59,0;2024-07-21T23:51:28.692Z;2024-07-24T14:39:08Z;[{'id': 5115959651, 'qualifierId': 464}, {'id': 5114011817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5116079127, 'qualifierId': 233, 'value': '346'}, {'id': 5114011819, 'qualifierId': 286}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;e6c5mgfl8k869h1ndixcvias4;Take On;;;;;;;;;;;;;;;;;;346,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;47;13;New York RB II;2833;FW;1,0
