id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Defensive;value_Direct;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_OutSwinger;value_LeftFooted;value_MediumGkIntervention;value_GkKickFromHands;value_TouchTypeClearance;value_OutOfPlay;value_TouchTypeControl;value_Handball;value_TouchTypePass;value_Head;value_Assist;value_BlockedY;value_BlockedX;value_FastBreak;value_IndividualPlay;value_BoxRight;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RightFooted;value_Assisted;value_LowRight;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_PlayersCaughtOffside;value_SwitchOfPlay;value_Indirect;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_Shove/Push;value_LayOff;value_TakeOnSpace;value_TakeOnOvertake;value_FloatedCross;value_High;value_IntentionalAssist;value_NotPastGoalLine;value_MisHit;value_FirstTouch;value_SmallBoxRight;value_RegularPlay;value_Left;value_GkX;value_GkY;value_ShirtPull/Holding;value_NotAssisted;value_HighLeft;value_NotVisible;value_OverhitCross;value_BoxDeepLeft;value_ThroughBall;value_BigChance;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_CornerTaken;value_InSwinger;value_LowCentre;value_Diving;value_BoxCentre;value_Overrun;value_HighCentre;value_Right;value_HighGkIntervention;value_Blocked;value_FromCorner;value_Volley;value_DefBlock;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FreeKick;value_OutOfBoxCentre;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_FollowsADribble;value_GkXTimeOfGoal;value_1On1;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistedBy;value_KeeperTouched;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_OwnGoal;value_SmallBoxLeft;value_Minutes;value_EndType;value_ByWall;value_SmallBoxCentre;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tactical;value_PullBack;value_OutOnSideline;value_RecklessOffence;value_YellowCard;value_CloseHigh;value_ThrowInSetPiece;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_DrinksBreak;value_RefereeDelay;value_SixYardBlocked;value_HighRight;value_CloseLeft;value_AdvantagePlayed;value_AerialFoul;value_ExcessiveCelebration;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707625031;261;61;1;37;41;1zgjjyruyufrkh4xjvryqsb1i;0;36,8;13,4;2024-08-10T20:41:35.777Z;2024-08-10T20:41:35Z;[{'id': 5141221273, 'qualifierId': 56, 'value': 'Back'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;37;41;Chicago Fire II;2261;MR;1,0
2707625093;386;1;1;37;42;8o8m08he36u0j4w08aj2iodn8;1;56,6;76,4;2024-08-10T20:41:36.957Z;2024-08-10T20:42:27Z;[{'id': 5141221587, 'qualifierId': 212, 'value': '32.1'}, {'id': 5141221583, 'qualifierId': 140, 'value': '81.5'}, {'id': 5141221581, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141221591, 'qualifierId': 1}, {'id': 5141224135, 'qualifierId': 154}, {'id': 5141221585, 'qualifierId': 141, 'value': '49.0'}, {'id': 5141221589, 'qualifierId': 213, 'value': '5.66'}, {'id': 5141224701, 'qualifierId': 4}, {'id': 5141224137, 'qualifierId': 22}, {'id': 5141224133, 'qualifierId': 210, 'value': '16'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;1,0;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;81,5;32,1;;49,0;;5,66;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;81,5;49,0;;;;;;;0;0;37;42;Philadelphia Union II;2262;ML;1,0
2707625115;262;45;1;37;46;1zgjjyruyufrkh4xjvryqsb1i;0;12,7;55,0;2024-08-10T20:41:41.383Z;2024-08-13T06:05:53Z;[{'id': 5141221729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141221731, 'qualifierId': 285}, {'id': 5141221803, 'qualifierId': 233, 'value': '387'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ekssgpj6t0a0vxxzf7qq2rdas;Challenge;;;;;;;;;;;;;;;;;;387,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;37;46;Chicago Fire II;2266;GK;1,0
2707625117;387;3;1;37;46;8o8m08he36u0j4w08aj2iodn8;1;87,3;45,0;2024-08-10T20:41:41.383Z;2024-08-13T10:27:30Z;[{'id': 5141221743, 'qualifierId': 286}, {'id': 5146730683, 'qualifierId': 465}, {'id': 5141221741, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141221793, 'qualifierId': 233, 'value': '262'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Take On;;;;;;;;;;;;;;;;;;262,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;37;46;Philadelphia Union II;2266;MR;1,0
2707625121;388;16;1;37;47;8o8m08he36u0j4w08aj2iodn8;1;91,4;41,9;2024-08-10T20:41:41.830Z;2024-08-20T09:17:37Z;[{'id': 5141224185, 'qualifierId': 154}, {'id': 5141224181, 'qualifierId': 78}, {'id': 5141224183, 'qualifierId': 29}, {'id': 5141222115, 'qualifierId': 20}, {'id': 5141221757, 'qualifierId': 254}, {'id': 5141224195, 'qualifierId': 214}, {'id': 5146730815, 'qualifierId': 395, 'value': '88.4'}, {'id': 5141224191, 'qualifierId': 102, 'value': '48.6'}, {'id': 5141224193, 'qualifierId': 103, 'value': '1.3'}, {'id': 5141224587, 'qualifierId': 89}, {'id': 5141224187, 'qualifierId': 55, 'value': '386'}, {'id': 5141221753, 'qualifierId': 17}, {'id': 5141222121, 'qualifierId': 374, 'value': '2024-08-10 21:41:41.195'}, {'id': 5146730817, 'qualifierId': 396, 'value': '48.2'}, {'id': 5141221751, 'qualifierId': 22}, {'id': 5141224199, 'qualifierId': 230, 'value': '90.4'}, {'id': 5141221755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141222125, 'qualifierId': 375, 'value': '37:46.777'}, {'id': 5141224197, 'qualifierId': 215}, {'id': 5141224201, 'qualifierId': 231, 'value': '48.9'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,3;48,6;386,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;90,4;48,9;;;;;;;;1,0;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;1,0;88,4;1,0;;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;48,6;1.3;386,0;64wbk2nsrs0ru0hjcq0lenwgk;0;1;37;47;Philadelphia Union II;2267;MR;1,0
2707625721;263;1;1;38;37;1zgjjyruyufrkh4xjvryqsb1i;1;50,1;50,1;2024-08-10T20:42:32.035Z;2024-08-10T20:42:34Z;[{'id': 5141225115, 'qualifierId': 212, 'value': '14.8'}, {'id': 5141225119, 'qualifierId': 279, 'value': 'G'}, {'id': 5141225109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141225113, 'qualifierId': 141, 'value': '61.4'}, {'id': 5141225117, 'qualifierId': 213, 'value': '2.59'}, {'id': 5141225133, 'qualifierId': 189}, {'id': 5141225111, 'qualifierId': 140, 'value': '38.1'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;38,1;14,8;;61,4;;2,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;38,1;61,4;;;;;;;0;0;38;37;Chicago Fire II;2317;FW;1,0
2707625745;264;1;1;38;39;1zgjjyruyufrkh4xjvryqsb1i;1;38,1;61,4;2024-08-10T20:42:34.050Z;2024-08-10T20:42:35Z;[{'id': 5141225267, 'qualifierId': 141, 'value': '85.3'}, {'id': 5141225265, 'qualifierId': 140, 'value': '38.7'}, {'id': 5141225269, 'qualifierId': 212, 'value': '16.3'}, {'id': 5141225271, 'qualifierId': 213, 'value': '1.53'}, {'id': 5141225263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141225287, 'qualifierId': 189}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;38,7;16,3;;85,3;;1,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;38,7;85,3;;;;;;;0;0;38;39;Chicago Fire II;2319;AMC;1,0
2707625869;265;1;1;38;41;1zgjjyruyufrkh4xjvryqsb1i;1;38,7;85,3;2024-08-10T20:42:35.891Z;2024-08-10T20:42:49Z;[{'id': 5141226021, 'qualifierId': 213, 'value': '0.14'}, {'id': 5141226013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141226015, 'qualifierId': 140, 'value': '60.4'}, {'id': 5141226017, 'qualifierId': 141, 'value': '90.0'}, {'id': 5141226019, 'qualifierId': 212, 'value': '23.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;60,4;23,0;;90,0;;0,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;60,4;90,0;;;;;;;0;0;38;41;Chicago Fire II;2321;DC;1,0
2707625883;266;1;1;38;54;1zgjjyruyufrkh4xjvryqsb1i;0;87,2;74,5;2024-08-10T20:42:49.348Z;2024-08-10T22:10:43Z;[{'id': 5141226101, 'qualifierId': 213, 'value': '5.33'}, {'id': 5141226085, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141226089, 'qualifierId': 140, 'value': '91.4'}, {'id': 5141226097, 'qualifierId': 212, 'value': '7.7'}, {'id': 5141226093, 'qualifierId': 141, 'value': '65.3'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;91,4;7,7;;65,3;;5,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;91,4;65,3;;;;;;;0;0;38;54;Chicago Fire II;2334;ML;1,0
2707625887;389;12;1;38;56;8o8m08he36u0j4w08aj2iodn8;1;7,0;37,6;2024-08-10T20:42:50.848Z;2024-08-10T20:44:48Z;[{'id': 5141226121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141229719, 'qualifierId': 213, 'value': '5.12'}, {'id': 5141229715, 'qualifierId': 141, 'value': '23.1'}, {'id': 5141229717, 'qualifierId': 212, 'value': '10.8'}, {'id': 5141229713, 'qualifierId': 140, 'value': '11.1'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ekssgpj6t0a0vxxzf7qq2rdas;Clearance;;;;;;;;;;11,1;10,8;;23,1;;5,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;11,1;23,1;;;;;;;0;0;38;56;Philadelphia Union II;2336;DMC;1,0
2707625919;390;49;1;38;59;8o8m08he36u0j4w08aj2iodn8;1;12,5;6,8;2024-08-10T20:42:54.319Z;2024-08-10T20:42:54Z;[];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;38;59;Philadelphia Union II;2339;MR;1,0
2707625957;391;1;1;39;1;8o8m08he36u0j4w08aj2iodn8;0;13,9;6,7;2024-08-10T20:42:56.215Z;2024-08-10T20:44:46Z;[{'id': 5141226519, 'qualifierId': 140, 'value': '44.0'}, {'id': 5141226521, 'qualifierId': 141, 'value': '5.9'}, {'id': 5141230507, 'qualifierId': 157}, {'id': 5141226523, 'qualifierId': 212, 'value': '31.6'}, {'id': 5141226517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141230509, 'qualifierId': 1}, {'id': 5141226525, 'qualifierId': 213, 'value': '6.27'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;44,0;31,6;;5,9;;6,27;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;44,0;5,9;;;;;;;0;0;39;1;Philadelphia Union II;2341;MR;1,0
2707625975;267;1;1;39;3;1zgjjyruyufrkh4xjvryqsb1i;1;54,8;94,5;2024-08-10T20:42:57.795Z;2024-08-10T20:43:02Z;[{'id': 5141226647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141226655, 'qualifierId': 213, 'value': '5.18'}, {'id': 5141226651, 'qualifierId': 141, 'value': '73.9'}, {'id': 5141226645, 'qualifierId': 3}, {'id': 5141226649, 'qualifierId': 140, 'value': '61.5'}, {'id': 5141226653, 'qualifierId': 212, 'value': '15.7'}];5aszabja459117mqykvfpajh0;C. Rojas;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;61,5;15,7;;73,9;;5,18;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;61,5;73,9;;;;;;;0;0;39;3;Chicago Fire II;2343;DC;1,0
2708634639;684;49;1;39;3;1zgjjyruyufrkh4xjvryqsb1i;1;65,3;70,0;2024-08-10T20:42:58.297Z;2024-08-13T10:29:38Z;[];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;39;3;Chicago Fire II;2343;DMC;1,0
2707625985;268;1;1;39;7;1zgjjyruyufrkh4xjvryqsb1i;1;62,6;67,7;2024-08-10T20:43:01.895Z;2024-08-10T20:43:03Z;[{'id': 5141226757, 'qualifierId': 213, 'value': '5.06'}, {'id': 5141226753, 'qualifierId': 141, 'value': '28.7'}, {'id': 5141226749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141226751, 'qualifierId': 140, 'value': '71.7'}, {'id': 5141226755, 'qualifierId': 212, 'value': '28.2'}, {'id': 5141226747, 'qualifierId': 155}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;71,7;28,2;;28,7;;5,06;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;71,7;28,7;;;;;;;0;0;39;7;Chicago Fire II;2347;DMC;1,0
2707626021;392;83;1;39;9;8o8m08he36u0j4w08aj2iodn8;1;23,9;72,4;2024-08-10T20:43:03.593Z;2024-08-10T22:11:57Z;[{'id': 5141433961, 'qualifierId': 399, 'value': '872ifpo3qufi9vv9vy7ty6uj8'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;ekssgpj6t0a0vxxzf7qq2rdas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;39;9;Philadelphia Union II;2349;FW;1,0
2707626009;269;1;1;39;9;1zgjjyruyufrkh4xjvryqsb1i;0;71,7;28,7;2024-08-10T20:43:03.811Z;2024-08-10T20:43:04Z;[{'id': 5141226865, 'qualifierId': 140, 'value': '86.9'}, {'id': 5141226867, 'qualifierId': 141, 'value': '37.0'}, {'id': 5141226869, 'qualifierId': 212, 'value': '16.9'}, {'id': 5141226871, 'qualifierId': 213, 'value': '0.34'}, {'id': 5141226863, 'qualifierId': 56, 'value': 'Center'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;86,9;16,9;;37,0;;0,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;86,9;37,0;;;;;;;0;0;39;9;Chicago Fire II;2349;DR;1,0
2707626025;393;49;1;39;11;8o8m08he36u0j4w08aj2iodn8;1;15,2;64,4;2024-08-10T20:43:06.257Z;2024-08-10T20:43:06Z;[];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;39;11;Philadelphia Union II;2351;DC;1,0
2707626031;394;1;1;39;11;8o8m08he36u0j4w08aj2iodn8;1;15,2;64,4;2024-08-10T20:43:06.383Z;2024-08-10T20:43:07Z;[{'id': 5141227041, 'qualifierId': 212, 'value': '7.9'}, {'id': 5141227043, 'qualifierId': 213, 'value': '0.98'}, {'id': 5141227039, 'qualifierId': 141, 'value': '74.0'}, {'id': 5141227035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141227037, 'qualifierId': 140, 'value': '19.4'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;19,4;7,9;;74,0;;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;19,4;74,0;;;;;;;0;0;39;11;Philadelphia Union II;2351;DC;1,0
2707626043;395;1;1;39;12;8o8m08he36u0j4w08aj2iodn8;1;19,3;74,2;2024-08-10T20:43:07.199Z;2024-08-10T20:43:08Z;[{'id': 5141227131, 'qualifierId': 212, 'value': '7.4'}, {'id': 5141227129, 'qualifierId': 141, 'value': '68.9'}, {'id': 5141227125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141227127, 'qualifierId': 140, 'value': '25.5'}, {'id': 5141227133, 'qualifierId': 213, 'value': '5.78'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;25,5;7,4;;68,9;;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;25,5;68,9;;;;;;;0;0;39;12;Philadelphia Union II;2352;DC;1,0
2707626061;396;1;1;39;13;8o8m08he36u0j4w08aj2iodn8;0;25,5;68,9;2024-08-10T20:43:08.112Z;2024-08-10T20:43:10Z;[{'id': 5141227259, 'qualifierId': 213, 'value': '5.53'}, {'id': 5141227257, 'qualifierId': 212, 'value': '46.3'}, {'id': 5141227255, 'qualifierId': 141, 'value': '22.2'}, {'id': 5141227253, 'qualifierId': 140, 'value': '57.6'}, {'id': 5141227249, 'qualifierId': 155}, {'id': 5141227251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141227261, 'qualifierId': 1}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;57,6;46,3;;22,2;;5,53;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;57,6;22,2;;;;;;;0;0;39;13;Philadelphia Union II;2353;ML;1,0
2707626089;270;8;1;39;16;1zgjjyruyufrkh4xjvryqsb1i;1;40,1;80,3;2024-08-10T20:43:10.837Z;2024-08-13T10:30:29Z;[{'id': 5141227449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5146731173, 'qualifierId': 384}];5aszabja459117mqykvfpajh0;C. Rojas;;;ekssgpj6t0a0vxxzf7qq2rdas;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;39;16;Chicago Fire II;2356;DC;1,0
2707626091;271;49;1;39;18;1zgjjyruyufrkh4xjvryqsb1i;1;59,0;78,7;2024-08-10T20:43:13.092Z;2024-08-10T20:43:13Z;[];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;39;18;Chicago Fire II;2358;DC;1,0
