id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Assist;value_BlockedX;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LowLeft;value_LeftFooted;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_ParriedSafe;value_Standing;value_Hands;value_KeeperThrow;value_NotVisible;value_SwitchOfPlay;value_OutOfPlay;value_DeletedEventType;value_IncorrectOutOfPlayDecision;value_LayOff;value_PullBack;value_Left;value_Right;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_FlickOn;value_Cross;value_AttemptedTackle;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_GkX;value_RightFooted;value_GkY;value_Low;value_GoalKick;value_HighCentre;value_BoxLeft;value_OutSwinger;value_IntentionalAssist;value_GoalShotGameClock;value_LowCentre;value_BoxRight;value_GoalShotTimestamp;value_BigChance;value_FollowsADribble;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_Straight;value_YellowCard;value_TacticalFoul;value_SetPiece;value_NotAssisted;value_HighRight;value_InSwinger;value_InjuredPlayerId;value_Injury;value_FirstTouch;value_NotPastGoalLine;value_Overrun;value_Minutes;value_FastBreak;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Feet;value_Sliding;value_High;value_RecklessOffence;value_BlockedCross;value_Collected;value_Stooping;value_Diving;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_CloseLeft;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_ThroughBall;value_OverArm;value_BoxDeepLeft;value_Shove/Push;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718516851;362;49;1;39;35;479lsfr4cwlzewpbuda3y2xv4;1;16,4;11,0;2024-09-08T19:44:40.409Z;2024-09-08T19:44:40Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;39;35;Crown Legacy;2375;AMR;1,0
2718516863;363;1;1;39;36;479lsfr4cwlzewpbuda3y2xv4;0;15,8;10,7;2024-09-08T19:44:41Z;2024-09-08T19:44:42Z;[{'id': 5201192099, 'qualifierId': 213, 'value': '2.89'}, {'id': 5201192093, 'qualifierId': 140, 'value': '0.0'}, {'id': 5201192097, 'qualifierId': 212, 'value': '18.3'}, {'id': 5201192095, 'qualifierId': 141, 'value': '17.4'}, {'id': 5201192091, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,89;17,4;18,3;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;0,0;17,4;;;;;;;;0;39;36;Crown Legacy;2376;AMR;1,0
2718516889;331;6;1;39;37;6ubc4y1v6hr63mca7ica4hp90;1;97,4;68,6;2024-09-08T19:44:42.164Z;2024-09-08T20:07:28Z;[{'id': 5201192257, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201192261, 'qualifierId': 233, 'value': '364'}, {'id': 5201192259, 'qualifierId': 75}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Corner Awarded;;;;;;;;;;;;;;;;;;364,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;39;37;Orlando City B;2377;MC;1,0
2718516865;364;6;1;39;37;479lsfr4cwlzewpbuda3y2xv4;0;2,6;31,4;2024-09-08T19:44:42.164Z;2024-09-08T19:44:51Z;[{'id': 5201192271, 'qualifierId': 233, 'value': '331'}, {'id': 5201192159, 'qualifierId': 73}, {'id': 5201192157, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;f5akd2ro7u6o8xebmfwk2meqc;Corner Awarded;;;;;;;;;;;;;;;;;;331,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;39;37;Crown Legacy;2377;AMR;1,0
2718517047;332;1;1;40;6;6ubc4y1v6hr63mca7ica4hp90;1;99,6;99,3;2024-09-08T19:45:11.439Z;2024-09-08T21:18:29Z;[{'id': 5201192809, 'qualifierId': 141, 'value': '83.0'}, {'id': 5201192807, 'qualifierId': 140, 'value': '80.6'}, {'id': 5201192811, 'qualifierId': 212, 'value': '22.8'}, {'id': 5201192803, 'qualifierId': 6}, {'id': 5201192813, 'qualifierId': 213, 'value': '3.65'}, {'id': 5201192805, 'qualifierId': 56, 'value': 'Left'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;3,65;83,0;22,8;80,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;80,6;83,0;;;;;;;;0;40;6;Orlando City B;2406;MC;1,0
2718517053;333;1;1;40;9;6ubc4y1v6hr63mca7ica4hp90;1;78,0;82,7;2024-09-08T19:45:14.344Z;2024-09-08T20:07:51Z;[{'id': 5201192849, 'qualifierId': 213, 'value': '0.65'}, {'id': 5201192847, 'qualifierId': 212, 'value': '9.9'}, {'id': 5201192843, 'qualifierId': 140, 'value': '85.5'}, {'id': 5201192841, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201192845, 'qualifierId': 141, 'value': '91.5'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,65;91,5;9,9;85,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;85,5;91,5;;;;;;;;0;40;9;Orlando City B;2409;DC;1,0
2718517069;334;1;1;40;10;6ubc4y1v6hr63mca7ica4hp90;0;85,5;91,5;2024-09-08T19:45:15.735Z;2024-09-08T20:07:49Z;[{'id': 5201192921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201192925, 'qualifierId': 141, 'value': '45.1'}, {'id': 5201192923, 'qualifierId': 140, 'value': '90.3'}, {'id': 5201192919, 'qualifierId': 155}, {'id': 5201192927, 'qualifierId': 212, 'value': '32.0'}, {'id': 5201192917, 'qualifierId': 2}, {'id': 5201192929, 'qualifierId': 213, 'value': '4.87'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,87;45,1;32,0;90,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;90,3;45,1;;;;;;;;0;40;10;Orlando City B;2410;MC;1,0
2718517081;365;12;1;40;13;479lsfr4cwlzewpbuda3y2xv4;1;8,3;52,4;2024-09-08T19:45:17.945Z;2024-09-08T19:45:19Z;[{'id': 5201192979, 'qualifierId': 140, 'value': '18.9'}, {'id': 5201192987, 'qualifierId': 15}, {'id': 5201192977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201192983, 'qualifierId': 212, 'value': '17.5'}, {'id': 5201192981, 'qualifierId': 141, 'value': '72.3'}, {'id': 5201192985, 'qualifierId': 213, 'value': '0.88'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Clearance;;;;;;;;;;;0,88;72,3;17,5;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;18,9;72,3;;;;;;;;0;40;13;Crown Legacy;2413;DL;1,0
2718517099;366;61;1;40;16;479lsfr4cwlzewpbuda3y2xv4;1;8,3;67,0;2024-09-08T19:45:21.091Z;2024-09-08T19:46:28Z;[{'id': 5201193045, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;40;16;Crown Legacy;2416;DR;1,0
2718517115;335;1;1;40;16;6ubc4y1v6hr63mca7ica4hp90;0;94,6;25,0;2024-09-08T19:45:21.303Z;2024-09-08T20:07:57Z;[{'id': 5201193113, 'qualifierId': 212, 'value': '5.9'}, {'id': 5201193107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201193105, 'qualifierId': 155}, {'id': 5201193115, 'qualifierId': 213, 'value': '1.48'}, {'id': 5201193111, 'qualifierId': 141, 'value': '33.6'}, {'id': 5201193109, 'qualifierId': 140, 'value': '95.1'}, {'id': 5201193103, 'qualifierId': 2}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,48;33,6;5,9;95,1;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;95,1;33,6;;;;;;;;0;40;16;Orlando City B;2416;MC;1,0
2718517131;336;6;1;40;18;6ubc4y1v6hr63mca7ica4hp90;1;98,8;27,6;2024-09-08T19:45:22.808Z;2024-09-08T19:56:05Z;[{'id': 5201193229, 'qualifierId': 75}, {'id': 5201193243, 'qualifierId': 233, 'value': '367'}, {'id': 5201193227, 'qualifierId': 56, 'value': 'Center'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Corner Awarded;;;;;;;;;;;;;;;;;;367,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;40;18;Orlando City B;2418;MC;1,0
2718517113;367;6;1;40;18;479lsfr4cwlzewpbuda3y2xv4;0;1,2;72,4;2024-09-08T19:45:22.808Z;2024-09-08T19:45:30Z;[{'id': 5201193101, 'qualifierId': 73}, {'id': 5201193287, 'qualifierId': 233, 'value': '336'}, {'id': 5201193099, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Corner Awarded;;;;;;;;;;;;;;;;;;336,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;40;18;Crown Legacy;2418;DR;1,0
2718517287;337;1;1;40;53;6ubc4y1v6hr63mca7ica4hp90;0;99,4;0,1;2024-09-08T19:45:57.983Z;2024-09-08T19:46:00Z;[{'id': 5201193939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201193947, 'qualifierId': 213, 'value': '1.80'}, {'id': 5201193937, 'qualifierId': 223}, {'id': 5201193949, 'qualifierId': 1}, {'id': 5201193933, 'qualifierId': 6}, {'id': 5201193945, 'qualifierId': 212, 'value': '36.3'}, {'id': 5201193941, 'qualifierId': 140, 'value': '91.6'}, {'id': 5201193931, 'qualifierId': 2}, {'id': 5201193935, 'qualifierId': 155}, {'id': 5201193943, 'qualifierId': 141, 'value': '52.1'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,8;52,1;36,3;91,6;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;91,6;52,1;;;;;;;;0;40;53;Orlando City B;2453;DC;1,0
2718517309;368;12;1;40;56;479lsfr4cwlzewpbuda3y2xv4;1;7,4;49,6;2024-09-08T19:46:01Z;2024-09-08T19:46:04Z;[{'id': 5201194063, 'qualifierId': 15}, {'id': 5201194053, 'qualifierId': 141, 'value': '37.6'}, {'id': 5201194051, 'qualifierId': 140, 'value': '35.4'}, {'id': 5201194055, 'qualifierId': 212, 'value': '30.5'}, {'id': 5201194057, 'qualifierId': 213, 'value': '6.01'}, {'id': 5201194049, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Clearance;;;;;;;;;;;6,01;37,6;30,5;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,4;37,6;;;;;;;;0;40;56;Crown Legacy;2456;DL;1,0
2718517339;338;1;1;41;4;6ubc4y1v6hr63mca7ica4hp90;1;65,5;63,3;2024-09-08T19:46:09.047Z;2024-09-08T19:46:10Z;[{'id': 5201194165, 'qualifierId': 212, 'value': '15.5'}, {'id': 5201194167, 'qualifierId': 213, 'value': '3.85'}, {'id': 5201194161, 'qualifierId': 140, 'value': '54.3'}, {'id': 5201194163, 'qualifierId': 141, 'value': '48.4'}, {'id': 5201194159, 'qualifierId': 56, 'value': 'Center'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;3,85;48,4;15,5;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;54,3;48,4;;;;;;;;0;41;4;Orlando City B;2464;FWR;1,0
2718517351;339;1;1;41;5;6ubc4y1v6hr63mca7ica4hp90;1;54,3;48,4;2024-09-08T19:46:10.223Z;2024-09-08T19:46:11Z;[{'id': 5201194227, 'qualifierId': 141, 'value': '4.9'}, {'id': 5201194233, 'qualifierId': 1}, {'id': 5201194229, 'qualifierId': 212, 'value': '33.3'}, {'id': 5201194231, 'qualifierId': 213, 'value': '5.19'}, {'id': 5201194225, 'qualifierId': 140, 'value': '68.8'}, {'id': 5201194223, 'qualifierId': 56, 'value': 'Right'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,19;4,9;33,3;68,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;68,8;4,9;;;;;;;;0;41;5;Orlando City B;2465;DC;1,0
2718517353;340;1;1;41;7;6ubc4y1v6hr63mca7ica4hp90;1;68,8;4,9;2024-09-08T19:46:11.863Z;2024-09-08T19:46:13Z;[{'id': 5201194247, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201194253, 'qualifierId': 212, 'value': '10.3'}, {'id': 5201194255, 'qualifierId': 213, 'value': '0.17'}, {'id': 5201194249, 'qualifierId': 140, 'value': '78.5'}, {'id': 5201194251, 'qualifierId': 141, 'value': '7.4'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,17;7,4;10,3;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;78,5;7,4;;;;;;;;0;41;7;Orlando City B;2467;MC;1,0
2718517375;341;1;1;41;8;6ubc4y1v6hr63mca7ica4hp90;1;78,5;7,4;2024-09-08T19:46:13.391Z;2024-09-08T19:46:15Z;[{'id': 5201194339, 'qualifierId': 213, 'value': '1.93'}, {'id': 5201194333, 'qualifierId': 140, 'value': '73.4'}, {'id': 5201194337, 'qualifierId': 212, 'value': '15.1'}, {'id': 5201194335, 'qualifierId': 141, 'value': '28.2'}, {'id': 5201194331, 'qualifierId': 56, 'value': 'Center'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,93;28,2;15,1;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;73,4;28,2;;;;;;;;0;41;8;Orlando City B;2468;DR;1,0
2718517381;342;1;1;41;10;6ubc4y1v6hr63mca7ica4hp90;0;73,4;28,2;2024-09-08T19:46:15.527Z;2024-09-08T19:46:16Z;[{'id': 5201194367, 'qualifierId': 212, 'value': '20.9'}, {'id': 5201194369, 'qualifierId': 213, 'value': '0.72'}, {'id': 5201194365, 'qualifierId': 141, 'value': '48.4'}, {'id': 5201194361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201194357, 'qualifierId': 2}, {'id': 5201194363, 'qualifierId': 140, 'value': '88.4'}, {'id': 5201194359, 'qualifierId': 155}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,72;48,4;20,9;88,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;88,4;48,4;;;;;;;;0;41;10;Orlando City B;2470;MC;1,0
2718517389;369;12;1;41;11;479lsfr4cwlzewpbuda3y2xv4;1;12,4;57,2;2024-09-08T19:46:16.183Z;2024-09-08T19:46:18Z;[{'id': 5201194391, 'qualifierId': 140, 'value': '25.7'}, {'id': 5201194395, 'qualifierId': 212, 'value': '14.5'}, {'id': 5201194397, 'qualifierId': 213, 'value': '6.00'}, {'id': 5201194389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201194393, 'qualifierId': 141, 'value': '51.3'}, {'id': 5201194399, 'qualifierId': 15}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;f5akd2ro7u6o8xebmfwk2meqc;Clearance;;;;;;;;;;;6,0;51,3;14,5;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;25,7;51,3;;;;;;;;0;41;11;Crown Legacy;2471;DC;1,0
2718517407;343;50;1;41;16;6ubc4y1v6hr63mca7ica4hp90;1;75,6;46,6;2024-09-08T19:46:20.936Z;2024-09-08T21:10:21Z;[{'id': 5201194463, 'qualifierId': 286}, {'id': 5201194533, 'qualifierId': 233, 'value': '370'}, {'id': 5201194461, 'qualifierId': 56, 'value': 'Center'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Dispossessed;;;;;;;;;;;;;;;;;;370,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;41;16;Orlando City B;2476;MC;1,0
2718517413;370;7;1;41;16;479lsfr4cwlzewpbuda3y2xv4;1;24,4;53,4;2024-09-08T19:46:20.937Z;2024-09-08T21:10:21Z;[{'id': 5201194479, 'qualifierId': 285}, {'id': 5201194525, 'qualifierId': 233, 'value': '343'}, {'id': 5201194477, 'qualifierId': 56, 'value': 'Back'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;f5akd2ro7u6o8xebmfwk2meqc;Tackle;;;;;;;;;;;;;;;;;;343,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;41;16;Crown Legacy;2476;AML;1,0
2718517419;371;49;1;41;17;479lsfr4cwlzewpbuda3y2xv4;1;24,5;55,8;2024-09-08T19:46:22.600Z;2024-09-08T19:46:22Z;[];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;41;17;Crown Legacy;2477;MC;1,0
2718518509;393;1;1;41;18;479lsfr4cwlzewpbuda3y2xv4;1;27,7;51,6;2024-09-08T19:46:23.071Z;2024-09-08T19:50:45Z;[{'id': 5201199045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201199047, 'qualifierId': 140, 'value': '43.9'}, {'id': 5201199053, 'qualifierId': 213, 'value': '0.41'}, {'id': 5201199049, 'qualifierId': 141, 'value': '62.4'}, {'id': 5201199051, 'qualifierId': 212, 'value': '18.5'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,41;62,4;18,5;43,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;43,9;62,4;;;;;;;;0;41;18;Crown Legacy;2478;MC;1,0
2718517455;344;43;1;41;18;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-08T19:46:23.583Z;2024-09-08T21:16:00Z;[{'id': 5201194669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201194673, 'qualifierId': 141, 'value': '48.8'}, {'id': 5201194671, 'qualifierId': 140, 'value': '24.6'}, {'id': 5201194675, 'qualifierId': 212, 'value': '34.4'}, {'id': 5201194679, 'qualifierId': 1, 'value': '0'}, {'id': 5201360103, 'qualifierId': 144, 'value': '1'}, {'id': 5201194677, 'qualifierId': 213, 'value': '2.76'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Deleted event;;;;;;;;;;;2,76;48,8;34,4;24,6;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;24,6;48,8;;;;;;;;0;41;18;Orlando City B;2478;DR;1,0
2718517457;345;43;1;41;19;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-09-08T19:46:23.951Z;2024-09-08T21:15:55Z;[{'id': 5201359933, 'qualifierId': 144, 'value': '49'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f5akd2ro7u6o8xebmfwk2meqc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;41;19;Orlando City B;2479;GK;1,0
