id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_OutOfPlay;value_LayOff;value_KeeperThrow;value_IntendedTackleTarget;value_Cross;value_Left;value_CornerTaken;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Overrun;value_Shove/Push;value_Launch;value_SwitchOfPlay;value_Right;value_BlockedCross;value_OutSwinger;value_BlockedX;value_GkY;value_LowLeft;value_GoalmouthZ;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_GkX;value_NotAssisted;value_OutOfBoxCentre;value_BlockedY;value_FirstTouch;value_Blocked;value_DefBlock;value_IntentionalAssist;value_Assist;value_InSwinger;value_CloseHigh;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FromCorner;value_RecklessOffence;value_YellowCard;value_BoxLeft;value_LowCentre;value_Weak;value_PlayersCaughtOffside;value_Handball;value_LeftFooted;value_CloseRightAndHigh;value_Hands;value_Diving;value_ParriedSafe;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_Volley;value_Collected;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_ParriedDanger;value_Indirect;value_NotVisible;value_OverhitCross;value_High;value_Minutes;value_CloseLeftAndHigh;value_FlickOn;value_EndType;value_GoalShotGameClock;value_FollowsADribble;value_SmallBoxRight;value_GoalShotTimestamp;value_HighCentre;value_Standing;value_ThroughBall;value_Stooping;value_BigChance;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_TempShotOn;value_1On1;value_HighLeft;value_PullBack;value_Sliding;value_GkKickFromHands;value_OverArm;value_HighClaim;value_OtherBodyPart;value_AerialFoul;value_NotRetreating;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721281193;430;44;2;52;39;479lsfr4cwlzewpbuda3y2xv4;1;90,5;49,8;2024-09-15T22:15:26.572Z;2024-09-15T23:02:59Z;[{'id': 5216246643, 'qualifierId': 233, 'value': '528'}, {'id': 5216233857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216233859, 'qualifierId': 286}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;65leoog76wm7q0pq2mg0osgk;Aerial;;;;;;;;;;;;;;;;;;1,0;528,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;52;39;New England II;3159;FW;1,0
2721283527;528;44;2;52;39;csntc7hucmo21gknxc5y0kc4q;0;9,5;50,2;2024-09-15T22:15:26.573Z;2024-09-15T23:02:59Z;[{'id': 5216245935, 'qualifierId': 285}, {'id': 5216245933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216246649, 'qualifierId': 233, 'value': '430'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Aerial;;;;;;;;;;;;;;;;;;;430,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;39;Orlando City B;3159;DC;1,0
2721281199;431;15;2;52;40;479lsfr4cwlzewpbuda3y2xv4;1;91,8;48,1;2024-09-15T22:15:27.341Z;2024-09-15T22:16:06Z;[{'id': 5216234175, 'qualifierId': 233, 'value': '494'}, {'id': 5216235797, 'qualifierId': 79}, {'id': 5216234155, 'qualifierId': 147, 'value': '49.1'}, {'id': 5216234037, 'qualifierId': 25}, {'id': 5216234141, 'qualifierId': 29}, {'id': 5216233891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216234043, 'qualifierId': 328}, {'id': 5216234153, 'qualifierId': 146, 'value': '98.1'}, {'id': 5216234143, 'qualifierId': 154}, {'id': 5216234149, 'qualifierId': 102, 'value': '51.3'}, {'id': 5216234151, 'qualifierId': 103, 'value': '20.3'}, {'id': 5216233889, 'qualifierId': 17}, {'id': 5216234039, 'qualifierId': 15}, {'id': 5216234145, 'qualifierId': 55, 'value': '429'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;65leoog76wm7q0pq2mg0osgk;Attempt Saved;;;;;;;;;;;;;;;;;;;494,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;98,1;;;20,3;;;51,3;;;;;49,1;1,0;;;1,0;;;;1,0;429,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;98,1;49,1;51,3;20.3;429,0;i5wj5hcg2r9934e7gauxtgmi;0;0;52;40;New England II;3160;FW;1,0
2721281197;494;10;2;52;40;csntc7hucmo21gknxc5y0kc4q;1;3,1;49,0;2024-09-15T22:15:27.441Z;2024-09-15T22:15:31Z;[{'id': 5216234063, 'qualifierId': 233, 'value': '431'}, {'id': 5216234009, 'qualifierId': 177}, {'id': 5216233879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216233877, 'qualifierId': 182}, {'id': 5216233875, 'qualifierId': 178}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Save;;;;;;;;;;;;;;;;;;;431,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;40;Orlando City B;3160;GK;1,0
2721281219;495;52;2;52;40;csntc7hucmo21gknxc5y0kc4q;1;3,1;49,0;2024-09-15T22:15:28.072Z;2024-09-15T22:15:30Z;[];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;40;Orlando City B;3160;GK;1,0
2721281325;496;1;2;52;49;csntc7hucmo21gknxc5y0kc4q;1;14,3;51,0;2024-09-15T22:15:36.830Z;2024-09-15T22:15:40Z;[{'id': 5216234509, 'qualifierId': 141, 'value': '37.0'}, {'id': 5216234517, 'qualifierId': 213, 'value': '5.10'}, {'id': 5216234499, 'qualifierId': 123}, {'id': 5216234501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216234505, 'qualifierId': 140, 'value': '18.0'}, {'id': 5216234513, 'qualifierId': 212, 'value': '10.3'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;37,0;;10,3;5,1;18,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;18,0;37,0;;;;;;;0;0;52;49;Orlando City B;3169;GK;1,0
2721281399;497;1;2;52;53;csntc7hucmo21gknxc5y0kc4q;1;16,9;38,2;2024-09-15T22:15:40.383Z;2024-09-15T22:15:47Z;[{'id': 5216234867, 'qualifierId': 213, 'value': '5.71'}, {'id': 5216234865, 'qualifierId': 212, 'value': '14.3'}, {'id': 5216234863, 'qualifierId': 141, 'value': '26.8'}, {'id': 5216234859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216234861, 'qualifierId': 140, 'value': '28.4'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;26,8;;14,3;5,71;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,4;26,8;;;;;;;0;0;52;53;Orlando City B;3173;DL;1,0
2721281447;498;1;2;53;0;csntc7hucmo21gknxc5y0kc4q;1;42,8;28,5;2024-09-15T22:15:47.438Z;2024-09-15T22:15:52Z;[{'id': 5216235117, 'qualifierId': 213, 'value': '1.70'}, {'id': 5216235109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216235115, 'qualifierId': 212, 'value': '19.3'}, {'id': 5216235113, 'qualifierId': 141, 'value': '56.6'}, {'id': 5216235111, 'qualifierId': 140, 'value': '40.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;56,6;;19,3;1,7;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;40,4;56,6;;;;;;;0;0;53;0;Orlando City B;3180;MC;1,0
2721281469;499;1;2;53;4;csntc7hucmo21gknxc5y0kc4q;1;51,7;54,2;2024-09-15T22:15:51.982Z;2024-09-15T22:15:53Z;[{'id': 5216235255, 'qualifierId': 141, 'value': '31.8'}, {'id': 5216235251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216235253, 'qualifierId': 140, 'value': '60.3'}, {'id': 5216235259, 'qualifierId': 213, 'value': '5.25'}, {'id': 5216235257, 'qualifierId': 212, 'value': '17.7'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;31,8;;17,7;5,25;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;60,3;31,8;;;;;;;0;0;53;4;Orlando City B;3184;MC;1,0
2721281513;500;1;2;53;6;csntc7hucmo21gknxc5y0kc4q;1;58,9;32,1;2024-09-15T22:15:53.822Z;2024-09-15T22:15:59Z;[{'id': 5216235509, 'qualifierId': 140, 'value': '79.3'}, {'id': 5216235507, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216235511, 'qualifierId': 141, 'value': '10.3'}, {'id': 5216235515, 'qualifierId': 213, 'value': '5.68'}, {'id': 5216235513, 'qualifierId': 212, 'value': '26.0'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;10,3;;26,0;5,68;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;79,3;10,3;;;;;;;0;0;53;6;Orlando City B;3186;MC;1,0
2721281565;501;1;2;53;12;csntc7hucmo21gknxc5y0kc4q;1;81,8;17,6;2024-09-15T22:15:59.742Z;2024-09-15T22:16:04Z;[{'id': 5216235771, 'qualifierId': 212, 'value': '9.4'}, {'id': 5216235765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216235769, 'qualifierId': 141, 'value': '7.4'}, {'id': 5216235773, 'qualifierId': 213, 'value': '5.45'}, {'id': 5216235767, 'qualifierId': 140, 'value': '87.8'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;7,4;;9,4;5,45;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;87,8;7,4;;;;;;;0;0;53;12;Orlando City B;3192;DR;1,0
2721281601;502;1;2;53;17;csntc7hucmo21gknxc5y0kc4q;1;91,5;10,0;2024-09-15T22:16:04.783Z;2024-09-15T22:16:06Z;[{'id': 5216235875, 'qualifierId': 140, 'value': '83.6'}, {'id': 5216235873, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216235879, 'qualifierId': 212, 'value': '9.6'}, {'id': 5216235877, 'qualifierId': 141, 'value': '17.1'}, {'id': 5216235881, 'qualifierId': 213, 'value': '2.61'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;17,1;;9,6;2,61;83,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;83,6;17,1;;;;;;;0;0;53;17;Orlando City B;3197;FWR;1,0
2721281659;503;1;2;53;18;csntc7hucmo21gknxc5y0kc4q;1;83,6;17,1;2024-09-15T22:16:06.190Z;2024-09-15T22:16:10Z;[{'id': 5216236131, 'qualifierId': 141, 'value': '31.0'}, {'id': 5216236129, 'qualifierId': 140, 'value': '88.9'}, {'id': 5216236133, 'qualifierId': 212, 'value': '11.0'}, {'id': 5216236127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216236137, 'qualifierId': 213, 'value': '1.04'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;31,0;;11,0;1,04;88,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;88,9;31,0;;;;;;;0;0;53;18;Orlando City B;3198;DR;1,0
2721281701;504;1;2;53;22;csntc7hucmo21gknxc5y0kc4q;1;87,7;18,2;2024-09-15T22:16:10.158Z;2024-09-15T22:16:12Z;[{'id': 5216236305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216236313, 'qualifierId': 213, 'value': '2.58'}, {'id': 5216236311, 'qualifierId': 212, 'value': '23.4'}, {'id': 5216236307, 'qualifierId': 140, 'value': '68.9'}, {'id': 5216236309, 'qualifierId': 141, 'value': '36.6'}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;36,6;;23,4;2,58;68,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;68,9;36,6;;;;;;;0;0;53;22;Orlando City B;3202;MC;1,0
2721281741;505;1;2;53;25;csntc7hucmo21gknxc5y0kc4q;1;68,9;36,6;2024-09-15T22:16:12.446Z;2024-09-15T22:16:15Z;[{'id': 5216236475, 'qualifierId': 140, 'value': '67.9'}, {'id': 5216236473, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216236479, 'qualifierId': 212, 'value': '6.0'}, {'id': 5216236477, 'qualifierId': 141, 'value': '27.9'}, {'id': 5216236481, 'qualifierId': 213, 'value': '4.54'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;27,9;;6,0;4,54;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;67,9;27,9;;;;;;;0;0;53;25;Orlando City B;3205;MC;1,0
2721281783;506;1;2;53;27;csntc7hucmo21gknxc5y0kc4q;1;68,9;28,9;2024-09-15T22:16:14.846Z;2024-09-15T22:16:19Z;[{'id': 5216236673, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216236679, 'qualifierId': 212, 'value': '37.1'}, {'id': 5216236681, 'qualifierId': 213, 'value': '1.50'}, {'id': 5216236683, 'qualifierId': 1}, {'id': 5216236671, 'qualifierId': 155}, {'id': 5216236677, 'qualifierId': 141, 'value': '83.3'}, {'id': 5216236675, 'qualifierId': 140, 'value': '71.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;83,3;;37,1;1,5;71,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;71,4;83,3;;;;;;;0;0;53;27;Orlando City B;3207;MC;1,0
2721281851;507;1;2;53;31;csntc7hucmo21gknxc5y0kc4q;1;77,3;80,9;2024-09-15T22:16:19.054Z;2024-09-15T22:16:23Z;[{'id': 5216236953, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216236963, 'qualifierId': 213, 'value': '0.50'}, {'id': 5216236957, 'qualifierId': 140, 'value': '91.5'}, {'id': 5216236959, 'qualifierId': 141, 'value': '93.0'}, {'id': 5216236961, 'qualifierId': 212, 'value': '17.0'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;93,0;;17,0;0,5;91,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;91,5;93,0;;;;;;;0;0;53;31;Orlando City B;3211;DC;1,0
2721281921;508;1;2;53;36;csntc7hucmo21gknxc5y0kc4q;1;95,5;87,2;2024-09-15T22:16:23.822Z;2024-09-15T22:16:29Z;[{'id': 5216237291, 'qualifierId': 212, 'value': '19.5'}, {'id': 5216237285, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216237287, 'qualifierId': 140, 'value': '77.1'}, {'id': 5216237289, 'qualifierId': 141, 'value': '90.8'}, {'id': 5216237293, 'qualifierId': 213, 'value': '3.02'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;90,8;;19,5;3,02;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;77,1;90,8;;;;;;;0;0;53;36;Orlando City B;3216;FWL;1,0
2721281935;509;1;2;53;42;csntc7hucmo21gknxc5y0kc4q;1;77,1;90,8;2024-09-15T22:16:29.758Z;2024-09-15T22:16:31Z;[{'id': 5216237377, 'qualifierId': 140, 'value': '62.9'}, {'id': 5216237375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216237381, 'qualifierId': 212, 'value': '20.6'}, {'id': 5216237379, 'qualifierId': 141, 'value': '70.0'}, {'id': 5216237383, 'qualifierId': 213, 'value': '3.90'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;70,0;;20,6;3,9;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,9;70,0;;;;;;;0;0;53;42;Orlando City B;3222;DC;1,0
2721281959;510;1;2;53;44;csntc7hucmo21gknxc5y0kc4q;1;62,9;73,8;2024-09-15T22:16:31.567Z;2024-09-15T22:16:33Z;[{'id': 5216237489, 'qualifierId': 141, 'value': '91.2'}, {'id': 5216237487, 'qualifierId': 140, 'value': '62.9'}, {'id': 5216237493, 'qualifierId': 213, 'value': '1.57'}, {'id': 5216237485, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216237491, 'qualifierId': 212, 'value': '11.8'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;91,2;;11,8;1,57;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,9;91,2;;;;;;;0;0;53;44;Orlando City B;3224;MC;1,0
2721281975;511;1;2;53;46;csntc7hucmo21gknxc5y0kc4q;1;62,9;91,2;2024-09-15T22:16:33.439Z;2024-09-15T22:16:35Z;[{'id': 5216237591, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216237601, 'qualifierId': 213, 'value': '0.13'}, {'id': 5216237599, 'qualifierId': 212, 'value': '19.0'}, {'id': 5216237595, 'qualifierId': 140, 'value': '80.9'}, {'id': 5216237597, 'qualifierId': 141, 'value': '94.7'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;94,7;;19,0;0,13;80,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;80,9;94,7;;;;;;;0;0;53;46;Orlando City B;3226;DC;1,0
2721282035;512;1;2;53;48;csntc7hucmo21gknxc5y0kc4q;1;80,9;94,7;2024-09-15T22:16:35.422Z;2024-09-15T22:16:40Z;[{'id': 5216237913, 'qualifierId': 140, 'value': '69.9'}, {'id': 5216237919, 'qualifierId': 213, 'value': '3.16'}, {'id': 5216237911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216237917, 'qualifierId': 212, 'value': '11.6'}, {'id': 5216237915, 'qualifierId': 141, 'value': '94.4'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;94,4;;11,6;3,16;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;69,9;94,4;;;;;;;0;0;53;48;Orlando City B;3228;FWL;1,0
2721282151;513;1;2;53;52;csntc7hucmo21gknxc5y0kc4q;1;74,8;95,4;2024-09-15T22:16:40.222Z;2024-09-15T22:16:48Z;[{'id': 5216238581, 'qualifierId': 141, 'value': '94.8'}, {'id': 5216238585, 'qualifierId': 213, 'value': '6.25'}, {'id': 5216238577, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216238579, 'qualifierId': 140, 'value': '85.9'}, {'id': 5216238583, 'qualifierId': 212, 'value': '11.7'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;94,8;;11,7;6,25;85,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;85,9;94,8;;;;;;;0;0;53;52;Orlando City B;3232;DC;1,0
2721282187;514;1;2;54;0;csntc7hucmo21gknxc5y0kc4q;1;93,3;81,4;2024-09-15T22:16:48.271Z;2024-09-15T22:16:51Z;[{'id': 5216238783, 'qualifierId': 141, 'value': '92.3'}, {'id': 5216238781, 'qualifierId': 140, 'value': '73.4'}, {'id': 5216238779, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216238787, 'qualifierId': 213, 'value': '2.80'}, {'id': 5216238785, 'qualifierId': 212, 'value': '22.2'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;92,3;;22,2;2,8;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;73,4;92,3;;;;;;;0;0;54;0;Orlando City B;3240;DC;1,0
2721282241;515;1;2;54;4;csntc7hucmo21gknxc5y0kc4q;1;71,6;89,7;2024-09-15T22:16:51.294Z;2024-09-15T22:16:54Z;[{'id': 5216239049, 'qualifierId': 212, 'value': '9.6'}, {'id': 5216239047, 'qualifierId': 141, 'value': '78.8'}, {'id': 5216239051, 'qualifierId': 213, 'value': '4.02'}, {'id': 5216239043, 'qualifierId': 140, 'value': '65.8'}, {'id': 5216239041, 'qualifierId': 56, 'value': 'Center'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;78,8;;9,6;4,02;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;65,8;78,8;;;;;;;0;0;54;4;Orlando City B;3244;DC;1,0
