id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Chipped;value_LayOff;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_BlockedPass;value_TouchTypeControl;value_Cross;value_LeftFooted;value_OutSwinger;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Assist;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_Assisted;value_RightFooted;value_HighRight;value_OutOfBoxCentre;value_RegularPlay;value_SwerveLeft;value_RelatedEventId;value_GkX;value_GkY;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_TakeOnOvertake;value_IntentionalAssist;value_BlockedX;value_LowLeft;value_Blocked;value_BoxCentre;value_BlockedY;value_FirstTouch;value_DefBlock;value_LowCentre;value_BigChance;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Head;value_InjuredPlayerId;value_Injury;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_Straight;value_DrivenCross;value_Handball;value_ThroughBall;value_LastLine;value_BlockedCross;value_High;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_RecklessOffence;value_YellowCard;value_Overrun;value_Standing;value_Hands;value_Collected;value_35Centre;value_NotAssisted;value_SwerveRight;value_1On1;value_Sliding;value_Feet;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_HighLeft;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Diving;value_HitWoodwork;value_Shove/Push;value_PullBack;value_OtherBodyPart;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_FlickOn;value_TacticalFoul;value_OverhitCross;value_SetPiece;value_LowRight;value_TimeWasting;value_BoxRight;value_BoxLeft;value_HighGkIntervention;value_CloseRightAndHigh;value_Dissent;value_SmallBoxLeft;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_Weak;value_MediumGkIntervention;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;value_OfficiallyAnnounced;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689321375;762;49;2;87;43;99l7fsj6ykgbyqcb9zqqu9dgq;1;17,3;31,3;2024-05-19T02:34:12.411Z;2024-05-19T02:34:12Z;[];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;87;43;Portland Timbers II;5263;Sub;1,0
2689321379;763;4;2;87;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,0;27,4;2024-05-19T02:34:13.882Z;2024-05-19T02:34:17Z;[{'id': 5040380261, 'qualifierId': 265}, {'id': 5040380257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040380259, 'qualifierId': 152}, {'id': 5040380255, 'qualifierId': 13}, {'id': 5040380349, 'qualifierId': 233, 'value': '748'}, {'id': 5040380263, 'qualifierId': 285}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;748,0;;;;;;;1,0;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;87;44;Portland Timbers II;5264;Sub;1,0
2689321387;748;4;2;87;44;5ou8b446l1sl8frblkz3xi17g;0;74,0;72,6;2024-05-19T02:34:13.883Z;2024-05-19T02:34:17Z;[{'id': 5040380353, 'qualifierId': 233, 'value': '763'}, {'id': 5040380325, 'qualifierId': 265}, {'id': 5040380317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040380329, 'qualifierId': 286}, {'id': 5040380315, 'qualifierId': 13}, {'id': 5040380321, 'qualifierId': 152}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;763,0;;;;;1,0;;;;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;87;44;North Texas;5264;ML;1,0
2689321699;751;18;2;88;5;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-05-19T02:34:34.861Z;2024-05-26T17:38:58Z;[{'id': 5040381709, 'qualifierId': 55, 'value': '752'}, {'id': 5040381637, 'qualifierId': 59, 'value': '46'}, {'id': 5040381635, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5057327553, 'qualifierId': 189}, {'id': 5040381633, 'qualifierId': 42}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cvp2xa681aoyco6topuhzxct0;Player off;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;752,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;752,0;5lwarg9t4o7hxcq5exe8gwydw;;0;88;5;North Texas;5285;MC;1,0
2689321709;752;19;2;88;5;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-05-19T02:34:34.862Z;2024-05-26T17:39:01Z;[{'id': 5040381701, 'qualifierId': 55, 'value': '751'}, {'id': 5040381695, 'qualifierId': 292, 'value': '6'}, {'id': 5040381699, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5040381687, 'qualifierId': 42}, {'id': 5040381697, 'qualifierId': 293, 'value': '5'}, {'id': 5040381691, 'qualifierId': 145, 'value': '4'}, {'id': 5057328011, 'qualifierId': 189}, {'id': 5040381693, 'qualifierId': 59, 'value': '47'}];5lwarg9t4o7hxcq5exe8gwydw;M. Bunbury;;;cvp2xa681aoyco6topuhzxct0;Player on;;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;751,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;6,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;751,0;druwx3n136woly4objqgk7tp0;;0;88;5;North Texas;5285;Sub;1,0
2689321611;764;1;2;88;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,3;23,4;2024-05-19T02:34:52.116Z;2024-05-19T02:35:03Z;[{'id': 5040381281, 'qualifierId': 1}, {'id': 5040381273, 'qualifierId': 140, 'value': '75.0'}, {'id': 5040381265, 'qualifierId': 5}, {'id': 5040381275, 'qualifierId': 141, 'value': '22.4'}, {'id': 5040381279, 'qualifierId': 213, 'value': '6.27'}, {'id': 5040381267, 'qualifierId': 157}, {'id': 5040381277, 'qualifierId': 212, 'value': '49.0'}, {'id': 5040381269, 'qualifierId': 152}, {'id': 5040381271, 'qualifierId': 56, 'value': 'Center'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;49,0;;6,27;;22,4;75,0;1,0;1,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;75,0;22,4;;;;;;;;0;88;23;Portland Timbers II;5303;GK;1,0
2689321603;749;4;2;88;28;5ou8b446l1sl8frblkz3xi17g;1;25,6;76,0;2024-05-19T02:34:57.954Z;2024-05-19T02:35:01Z;[{'id': 5040381251, 'qualifierId': 294}, {'id': 5040381249, 'qualifierId': 13}, {'id': 5040381255, 'qualifierId': 152}, {'id': 5040381257, 'qualifierId': 285}, {'id': 5040381341, 'qualifierId': 233, 'value': '765'}, {'id': 5040381253, 'qualifierId': 56, 'value': 'Back'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;765,0;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;88;28;North Texas;5308;DC;1,0
2689321613;765;4;2;88;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;74,4;24,0;2024-05-19T02:34:57.955Z;2024-05-19T02:35:01Z;[{'id': 5040381353, 'qualifierId': 233, 'value': '749'}, {'id': 5040381313, 'qualifierId': 13}, {'id': 5040381321, 'qualifierId': 286}, {'id': 5040381319, 'qualifierId': 152}, {'id': 5040381317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040381315, 'qualifierId': 294}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;749,0;;;;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;88;28;Portland Timbers II;5308;FW;1,0
2689321673;750;1;2;88;38;5ou8b446l1sl8frblkz3xi17g;0;26,9;81,4;2024-05-19T02:35:07.139Z;2024-05-26T17:39:19Z;[{'id': 5040381553, 'qualifierId': 5}, {'id': 5040381565, 'qualifierId': 212, 'value': '64.7'}, {'id': 5040381569, 'qualifierId': 1}, {'id': 5040381567, 'qualifierId': 213, 'value': '5.64'}, {'id': 5057329817, 'qualifierId': 157}, {'id': 5040381563, 'qualifierId': 141, 'value': '24.1'}, {'id': 5040381561, 'qualifierId': 140, 'value': '76.1'}, {'id': 5040381557, 'qualifierId': 152}, {'id': 5040381559, 'qualifierId': 56, 'value': 'Center'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;64,7;;5,64;;24,1;76,1;1,0;1,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;76,1;24,1;;;;;;;;0;88;38;North Texas;5318;DC;1,0
2689321681;766;12;2;88;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,6;81,4;2024-05-19T02:35:09.978Z;2024-05-26T17:39:28Z;[{'id': 5057330623, 'qualifierId': 213, 'value': '1.13'}, {'id': 5057330607, 'qualifierId': 167}, {'id': 5040381579, 'qualifierId': 56, 'value': 'Back'}, {'id': 5057330611, 'qualifierId': 140, 'value': '29.9'}, {'id': 5057330843, 'qualifierId': 15}, {'id': 5057330615, 'qualifierId': 141, 'value': '100.0'}, {'id': 5057330619, 'qualifierId': 212, 'value': '15.5'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Clearance;;;;;;;;;;15,5;;1,13;;100,0;29,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,9;100,0;;;;;;;;0;88;40;Portland Timbers II;5320;DC;1,0
2689321737;753;5;2;88;43;5ou8b446l1sl8frblkz3xi17g;1;65,3;-1,4;2024-05-19T02:35:12.707Z;2024-05-19T02:42:49Z;[{'id': 5040381851, 'qualifierId': 347}, {'id': 5040381849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040395227, 'qualifierId': 233, 'value': '767'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;767,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;88;43;North Texas;5323;DC;1,0
2689321687;767;5;2;88;43;99l7fsj6ykgbyqcb9zqqu9dgq;0;34,7;101,4;2024-05-19T02:35:12.707Z;2024-05-19T02:42:49Z;[{'id': 5040381601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040395233, 'qualifierId': 233, 'value': '753'}, {'id': 5040381603, 'qualifierId': 347}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;753,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;88;43;Portland Timbers II;5323;DC;1,0
2689321747;754;1;2;88;51;5ou8b446l1sl8frblkz3xi17g;1;63,9;0,0;2024-05-19T02:35:20.273Z;2024-05-19T02:35:21Z;[{'id': 5040381879, 'qualifierId': 212, 'value': '10.1'}, {'id': 5040381877, 'qualifierId': 141, 'value': '8.6'}, {'id': 5040381875, 'qualifierId': 140, 'value': '56.9'}, {'id': 5040381871, 'qualifierId': 107}, {'id': 5040381881, 'qualifierId': 213, 'value': '2.39'}, {'id': 5040381873, 'qualifierId': 56, 'value': 'Right'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;10,1;;2,39;;8,6;56,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,9;8,6;;;;;;;;0;88;51;North Texas;5331;FW;1,0
2689321767;755;1;2;88;52;5ou8b446l1sl8frblkz3xi17g;1;56,9;8,6;2024-05-19T02:35:21.186Z;2024-05-19T02:35:23Z;[{'id': 5040381951, 'qualifierId': 141, 'value': '19.2'}, {'id': 5040381953, 'qualifierId': 212, 'value': '11.0'}, {'id': 5040381955, 'qualifierId': 213, 'value': '2.43'}, {'id': 5040381949, 'qualifierId': 140, 'value': '49.0'}, {'id': 5040381947, 'qualifierId': 56, 'value': 'Back'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;11,0;;2,43;;19,2;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;49,0;19,2;;;;;;;;0;88;52;North Texas;5332;DR;1,0
2689321789;756;1;2;88;54;5ou8b446l1sl8frblkz3xi17g;1;54,4;19,8;2024-05-19T02:35:23.010Z;2024-05-19T02:35:25Z;[{'id': 5040382075, 'qualifierId': 212, 'value': '13.7'}, {'id': 5040382065, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040382077, 'qualifierId': 213, 'value': '5.69'}, {'id': 5040382067, 'qualifierId': 140, 'value': '65.2'}, {'id': 5040382071, 'qualifierId': 141, 'value': '8.6'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,7;;5,69;;8,6;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;65,2;8,6;;;;;;;;0;88;54;North Texas;5334;ML;1,0
2689321797;757;1;2;88;56;5ou8b446l1sl8frblkz3xi17g;1;68,7;6,4;2024-05-19T02:35:25.490Z;2024-05-19T02:35:27Z;[{'id': 5040382123, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040382131, 'qualifierId': 213, 'value': '2.91'}, {'id': 5040382129, 'qualifierId': 212, 'value': '8.2'}, {'id': 5040382127, 'qualifierId': 141, 'value': '9.2'}, {'id': 5040382125, 'qualifierId': 140, 'value': '61.1'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;8,2;;2,91;;9,2;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;61,1;9,2;;;;;;;;0;88;56;North Texas;5336;FW;1,0
2689321819;758;1;2;88;58;5ou8b446l1sl8frblkz3xi17g;1;61,1;9,2;2024-05-19T02:35:27.682Z;2024-05-19T02:35:30Z;[{'id': 5040382197, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040382203, 'qualifierId': 212, 'value': '13.2'}, {'id': 5040382199, 'qualifierId': 140, 'value': '55.7'}, {'id': 5040382201, 'qualifierId': 141, 'value': '26.7'}, {'id': 5040382205, 'qualifierId': 213, 'value': '2.02'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,2;;2,02;;26,7;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;55,7;26,7;;;;;;;;0;88;58;North Texas;5338;DR;1,0
2689321859;759;2;2;89;1;5ou8b446l1sl8frblkz3xi17g;1;61,1;25,5;2024-05-19T02:35:30.130Z;2024-05-19T02:35:36Z;[{'id': 5040382365, 'qualifierId': 140, 'value': '82.4'}, {'id': 5040382369, 'qualifierId': 7, 'value': 'c88etxtac9g49m3usj08lm1hw'}, {'id': 5040382367, 'qualifierId': 141, 'value': '83.6'}, {'id': 5040382373, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040382371, 'qualifierId': 1}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Offside Pass;;;;;;;;;;;;;;83,6;82,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;82,4;83,6;;;;;;;;0;89;1;North Texas;5341;Sub;1,0
2689321865;768;55;2;89;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,9;27,8;2024-05-19T02:35:30.131Z;2024-05-26T17:39:55Z;[];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;89;1;Portland Timbers II;5341;Sub;1,0
2689322109;769;1;2;89;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;13,0;30,4;2024-05-19T02:36:10.897Z;2024-05-19T02:56:46Z;[{'id': 5040383451, 'qualifierId': 141, 'value': '17.5'}, {'id': 5040383441, 'qualifierId': 5}, {'id': 5040383457, 'qualifierId': 1}, {'id': 5040383445, 'qualifierId': 241}, {'id': 5040383455, 'qualifierId': 213, 'value': '6.15'}, {'id': 5040383449, 'qualifierId': 140, 'value': '76.3'}, {'id': 5040383447, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040383443, 'qualifierId': 157}, {'id': 5040383453, 'qualifierId': 212, 'value': '67.0'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;67,0;;6,15;;17,5;76,3;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;76,3;17,5;;;;;;;;0;89;41;Portland Timbers II;5381;GK;1,0
2689322083;760;12;2;89;42;5ou8b446l1sl8frblkz3xi17g;1;24,6;77,5;2024-05-19T02:36:11.841Z;2024-05-26T17:40:11Z;[{'id': 5057335269, 'qualifierId': 15}, {'id': 5040383345, 'qualifierId': 212, 'value': '12.2'}, {'id': 5040383347, 'qualifierId': 213, 'value': '0.79'}, {'id': 5040383343, 'qualifierId': 141, 'value': '90.2'}, {'id': 5040383339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040383341, 'qualifierId': 140, 'value': '32.8'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Clearance;;;;;;;;;;12,2;;0,79;;90,2;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;32,8;90,2;;;;;;;;0;89;42;North Texas;5382;DC;1,0
2689322113;761;45;2;89;47;5ou8b446l1sl8frblkz3xi17g;0;9,1;88,6;2024-05-19T02:36:16.962Z;2024-05-26T17:47:25Z;[{'id': 5040383469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040383471, 'qualifierId': 285}, {'id': 5040383573, 'qualifierId': 233, 'value': '770'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Challenge;;;;;;;;;;;;;;;;;;;770,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;89;47;North Texas;5387;DC;1,0
2689322137;770;3;2;89;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;90,9;11,4;2024-05-19T02:36:16.962Z;2024-05-26T17:40:20Z;[{'id': 5040383541, 'qualifierId': 286}, {'id': 5040383539, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040383555, 'qualifierId': 233, 'value': '761'}, {'id': 5057336413, 'qualifierId': 465}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;cvp2xa681aoyco6topuhzxct0;Take On;;;;;;;;;;;;;;;;;;;761,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;89;47;Portland Timbers II;5387;Sub;1,0
