id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_JerseyNumber;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_Launch;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypePass;value_LayOff;value_TakeOnOvertake;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Head;value_LeftFooted;value_PullBack;value_IntentionalAssist;value_Assist;value_FirstTouch;value_GoalmouthY;value_BoxCentre;value_LowLeft;value_BlockedY;value_Assisted;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_Weak;value_GoalmouthZ;value_Hands;value_Collected;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_MediumGkIntervention;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_Blocked;value_GkX;value_LowCentre;value_GkY;value_NotAssisted;value_BoxRight;value_DefBlock;value_InSwinger;value_FromCorner;value_IndividualPlay;value_OutOfBoxCentre;value_Volley;value_NextEventGoalKick;value_GoalKick;value_High;value_ShirtPull/Holding;value_SetPiece;value_LowRight;value_ParriedSafe;value_Diving;value_Straight;value_DrivenCross;value_Overrun;value_BoxDeepLeft;value_SixYardBlocked;value_Low;value_HighGkIntervention;value_HighClaim;value_TakeOnSpace;value_OtherObstacle;value_SwerveLeft;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_HighLeft;value_DrinksBreak;value_RefereeDelay;value_GkKickFromHands;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_BlockedCross;value_Minutes;value_ParriedDanger;value_NotVisible;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_GkStart;value_FreeKick;value_ByWall;value_TacticalFoul;value_YellowCard;value_FastBreak;value_SmallBoxCentre;value_BigChance;value_BoxLeft;value_CaptainChange;value_Shove/Push;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Standing;value_HighRight;value_Saved;value_Missed;value_CloseHigh;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714090349;343;1;1;42;34;1zgjjyruyufrkh4xjvryqsb1i;1;73,5;17,4;2024-08-26T22:46:29.636Z;2024-08-26T22:46:31Z;[{'id': 5176799843, 'qualifierId': 213, 'value': '1.75'}, {'id': 5176799839, 'qualifierId': 141, 'value': '25.2'}, {'id': 5176799835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176799841, 'qualifierId': 212, 'value': '5.4'}, {'id': 5176799837, 'qualifierId': 140, 'value': '72.6'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;72,6;1,75;25,2;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;72,6;25,2;;;;;;;;0;42;34;Columbus Crew II;2554;;1,0
2714090357;448;83;1;42;35;5b4ccd62yeeqdl2qk6jzsmjv8;0;31,3;75,7;2024-08-26T22:46:30.547Z;2024-09-02T08:22:32Z;[{'id': 5176799987, 'qualifierId': 399, 'value': 'd4spt2529fmys8d26x61lk36c'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;42;35;Philadelphia Union II;2555;MC;1,0
2714090367;344;1;1;42;36;1zgjjyruyufrkh4xjvryqsb1i;1;67,1;23,4;2024-08-26T22:46:31.796Z;2024-08-26T22:46:34Z;[{'id': 5176799927, 'qualifierId': 140, 'value': '59.7'}, {'id': 5176799933, 'qualifierId': 213, 'value': '2.80'}, {'id': 5176799925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176799929, 'qualifierId': 141, 'value': '27.5'}, {'id': 5176799931, 'qualifierId': 212, 'value': '8.3'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;59,7;2,8;27,5;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,7;27,5;;;;;;;;0;42;36;Columbus Crew II;2556;;1,0
2714090373;345;1;1;42;38;1zgjjyruyufrkh4xjvryqsb1i;0;59,8;27,5;2024-08-26T22:46:34.100Z;2024-08-26T22:46:37Z;[{'id': 5176799967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176799975, 'qualifierId': 213, 'value': '0.57'}, {'id': 5176799973, 'qualifierId': 212, 'value': '51.1'}, {'id': 5176799969, 'qualifierId': 140, 'value': '100.0'}, {'id': 5176799965, 'qualifierId': 155}, {'id': 5176800105, 'qualifierId': 1}, {'id': 5176799971, 'qualifierId': 141, 'value': '68.1'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;100,0;0,57;68,1;51,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;100,0;68,1;;;;;;;;0;42;38;Columbus Crew II;2558;;1,0
2714090399;346;5;1;42;41;1zgjjyruyufrkh4xjvryqsb1i;0;101,0;68,1;2024-08-26T22:46:36.890Z;2024-08-26T22:55:23Z;[{'id': 5176800331, 'qualifierId': 233, 'value': '449'}, {'id': 5176800107, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176800109, 'qualifierId': 346}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;449,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;42;41;Columbus Crew II;2561;;1,0
2714090435;449;5;1;42;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;-1,0;31,9;2024-08-26T22:46:36.890Z;2024-08-26T22:55:23Z;[{'id': 5176800327, 'qualifierId': 233, 'value': '346'}, {'id': 5176800325, 'qualifierId': 346}, {'id': 5176800323, 'qualifierId': 56, 'value': 'Back'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;346,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;42;41;Philadelphia Union II;2561;MC;1,0
2714090443;450;1;1;42;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,4;43,9;2024-08-26T22:46:46.394Z;2024-08-26T22:46:48Z;[{'id': 5176800367, 'qualifierId': 124}, {'id': 5176800375, 'qualifierId': 212, 'value': '16.8'}, {'id': 5176800373, 'qualifierId': 141, 'value': '65.8'}, {'id': 5176800369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176800381, 'qualifierId': 237}, {'id': 5176800377, 'qualifierId': 213, 'value': '1.09'}, {'id': 5176800371, 'qualifierId': 140, 'value': '10.8'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;10,8;1,09;65,8;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;10,8;65,8;;;;;;;;0;42;51;Philadelphia Union II;2571;GK;1,0
2714090473;451;1;1;42;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;11,1;63,0;2024-08-26T22:46:48.234Z;2024-08-26T22:46:54Z;[{'id': 5176800563, 'qualifierId': 140, 'value': '7.0'}, {'id': 5176800565, 'qualifierId': 141, 'value': '35.8'}, {'id': 5176800569, 'qualifierId': 213, 'value': '4.48'}, {'id': 5176800567, 'qualifierId': 212, 'value': '19.0'}, {'id': 5176800561, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;7,0;4,48;35,8;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;7,0;35,8;;;;;;;;0;42;53;Philadelphia Union II;2573;DC;1,0
2714090493;452;1;1;42;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;9,6;34,9;2024-08-26T22:46:54.570Z;2024-08-26T22:46:59Z;[{'id': 5176800693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176800701, 'qualifierId': 213, 'value': '5.58'}, {'id': 5176800699, 'qualifierId': 212, 'value': '14.4'}, {'id': 5176800695, 'qualifierId': 140, 'value': '20.1'}, {'id': 5176800697, 'qualifierId': 141, 'value': '21.2'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;20,1;5,58;21,2;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;20,1;21,2;;;;;;;;0;42;59;Philadelphia Union II;2579;DC;1,0
2714090511;453;1;1;43;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,0;10,1;2024-08-26T22:46:59.531Z;2024-08-26T22:47:01Z;[{'id': 5176800795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176800799, 'qualifierId': 141, 'value': '28.8'}, {'id': 5176800801, 'qualifierId': 212, 'value': '26.3'}, {'id': 5176800793, 'qualifierId': 155}, {'id': 5176800797, 'qualifierId': 140, 'value': '44.9'}, {'id': 5176800803, 'qualifierId': 213, 'value': '0.51'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;44,9;0,51;28,8;26,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,9;28,8;;;;;;;;0;43;4;Philadelphia Union II;2584;DC;1,0
2714090517;454;1;1;43;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;45,0;28,8;2024-08-26T22:47:01.514Z;2024-08-26T22:47:02Z;[{'id': 5176800851, 'qualifierId': 156}, {'id': 5176800841, 'qualifierId': 140, 'value': '38.6'}, {'id': 5176800847, 'qualifierId': 213, 'value': '4.05'}, {'id': 5176800843, 'qualifierId': 141, 'value': '16.1'}, {'id': 5176800845, 'qualifierId': 212, 'value': '10.9'}, {'id': 5176800839, 'qualifierId': 56, 'value': 'Back'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;38,6;4,05;16,1;10,9;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;38,6;16,1;;;;;;;;0;43;6;Philadelphia Union II;2586;FW;1,0
2714090523;455;61;1;43;9;5b4ccd62yeeqdl2qk6jzsmjv8;0;43,9;15,0;2024-08-26T22:47:04.346Z;2024-08-26T22:47:04Z;[{'id': 5176800879, 'qualifierId': 56, 'value': 'Back'}];290iohuheoqdrdocbg25ipgk4;A. Alaouieh;;;ey339zb7cuhgxb76099n0ikus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;43;9;Philadelphia Union II;2589;FWL;1,0
2714090531;347;1;1;43;9;1zgjjyruyufrkh4xjvryqsb1i;1;42,5;86,2;2024-08-26T22:47:04.404Z;2024-08-26T22:47:05Z;[{'id': 5176800929, 'qualifierId': 212, 'value': '16.7'}, {'id': 5176800925, 'qualifierId': 140, 'value': '58.4'}, {'id': 5176800923, 'qualifierId': 56, 'value': 'Left'}, {'id': 5176800931, 'qualifierId': 213, 'value': '0.06'}, {'id': 5176800927, 'qualifierId': 141, 'value': '87.7'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;58,4;0,06;87,7;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;58,4;87,7;;;;;;;;0;43;9;Columbus Crew II;2589;;1,0
2714090535;348;49;1;43;10;1zgjjyruyufrkh4xjvryqsb1i;1;58,4;87,7;2024-08-26T22:47:05.859Z;2024-08-26T22:47:06Z;[];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ey339zb7cuhgxb76099n0ikus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;43;10;Columbus Crew II;2590;;1,0
2714090555;349;1;1;43;11;1zgjjyruyufrkh4xjvryqsb1i;1;61,4;88,8;2024-08-26T22:47:06.692Z;2024-08-26T22:47:08Z;[{'id': 5176801049, 'qualifierId': 141, 'value': '68.7'}, {'id': 5176801053, 'qualifierId': 213, 'value': '5.49'}, {'id': 5176801045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176801047, 'qualifierId': 140, 'value': '74.1'}, {'id': 5176801051, 'qualifierId': 212, 'value': '19.1'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;74,1;5,49;68,7;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;74,1;68,7;;;;;;;;0;43;11;Columbus Crew II;2591;;1,0
2714090559;350;1;1;43;13;1zgjjyruyufrkh4xjvryqsb1i;0;74,1;68,7;2024-08-26T22:47:08.499Z;2024-08-26T22:47:09Z;[{'id': 5176801083, 'qualifierId': 141, 'value': '71.4'}, {'id': 5176801085, 'qualifierId': 212, 'value': '5.2'}, {'id': 5176801087, 'qualifierId': 213, 'value': '2.78'}, {'id': 5176801081, 'qualifierId': 140, 'value': '69.5'}, {'id': 5176801079, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;69,5;2,78;71,4;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;69,5;71,4;;;;;;;;0;43;13;Columbus Crew II;2593;;1,0
2714090567;351;45;1;43;15;1zgjjyruyufrkh4xjvryqsb1i;0;69,7;71,8;2024-08-26T22:47:10.163Z;2024-09-02T09:06:25Z;[{'id': 5176801127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176801129, 'qualifierId': 286}, {'id': 5176801169, 'qualifierId': 233, 'value': '456'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;ey339zb7cuhgxb76099n0ikus;Challenge;;;;;;;;;;;;;;;;;;;;1,0;456,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;43;15;Columbus Crew II;2595;;1,0
2714090571;456;3;1;43;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,3;28,2;2024-08-26T22:47:10.163Z;2024-09-02T09:06:24Z;[{'id': 5176801151, 'qualifierId': 285}, {'id': 5176801149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192433131, 'qualifierId': 464}, {'id': 5176801163, 'qualifierId': 233, 'value': '351'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Take On;;;;;;;;;;;;;;;;;;;;;351,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;43;15;Philadelphia Union II;2595;MC;1,0
2714090575;457;49;1;43;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,9;27,6;2024-08-26T22:47:10.830Z;2024-08-26T22:47:11Z;[];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;43;15;Philadelphia Union II;2595;MC;1,0
2714090593;458;1;1;43;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,7;20,7;2024-08-26T22:47:11.785Z;2024-08-26T22:47:14Z;[{'id': 5176801289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176801297, 'qualifierId': 213, 'value': '5.66'}, {'id': 5176801291, 'qualifierId': 140, 'value': '44.0'}, {'id': 5176801293, 'qualifierId': 141, 'value': '4.9'}, {'id': 5176801295, 'qualifierId': 212, 'value': '18.5'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;44,0;5,66;4,9;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,0;4,9;;;;;;;;0;43;16;Philadelphia Union II;2596;MC;1,0
2714090621;459;1;1;43;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;48,0;3,8;2024-08-26T22:47:14.490Z;2024-08-26T22:47:18Z;[{'id': 5176801429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5176801437, 'qualifierId': 213, 'value': '1.47'}, {'id': 5176801431, 'qualifierId': 140, 'value': '50.3'}, {'id': 5176801433, 'qualifierId': 141, 'value': '38.3'}, {'id': 5176801435, 'qualifierId': 212, 'value': '23.6'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;50,3;1,47;38,3;23,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;50,3;38,3;;;;;;;;0;43;19;Philadelphia Union II;2599;DMR;1,0
2714090649;460;1;1;43;23;5b4ccd62yeeqdl2qk6jzsmjv8;0;63,1;36,4;2024-08-26T22:47:18.777Z;2024-08-26T22:47:22Z;[{'id': 5176801597, 'qualifierId': 1}, {'id': 5176801591, 'qualifierId': 141, 'value': '27.7'}, {'id': 5176801589, 'qualifierId': 140, 'value': '99.3'}, {'id': 5176801595, 'qualifierId': 213, 'value': '6.13'}, {'id': 5176801593, 'qualifierId': 212, 'value': '38.5'}, {'id': 5176801587, 'qualifierId': 56, 'value': 'Center'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;99,3;6,13;27,7;38,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;99,3;27,7;;;;;;;;0;43;23;Philadelphia Union II;2603;FWR;1,0
2714090663;352;52;1;43;28;1zgjjyruyufrkh4xjvryqsb1i;1;1,6;72,3;2024-08-26T22:47:23.411Z;2024-09-02T08:24:25Z;[{'id': 5192433929, 'qualifierId': 376}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;ey339zb7cuhgxb76099n0ikus;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;43;28;Columbus Crew II;2608;;1,0
2714090791;353;1;1;43;52;1zgjjyruyufrkh4xjvryqsb1i;1;15,4;58,5;2024-08-26T22:47:47.955Z;2024-08-26T22:47:51Z;[{'id': 5176802311, 'qualifierId': 212, 'value': '54.4'}, {'id': 5176802307, 'qualifierId': 140, 'value': '62.1'}, {'id': 5176802315, 'qualifierId': 1}, {'id': 5176802313, 'qualifierId': 213, 'value': '0.45'}, {'id': 5176802309, 'qualifierId': 141, 'value': '93.1'}, {'id': 5176802305, 'qualifierId': 56, 'value': 'Left'}, {'id': 5176802303, 'qualifierId': 199}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;62,1;0,45;93,1;54,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;62,1;93,1;;;;;;;;0;43;52;Columbus Crew II;2632;;1,0
2714090795;354;44;1;43;56;1zgjjyruyufrkh4xjvryqsb1i;1;61,0;94,1;2024-08-26T22:47:51.210Z;2024-08-26T22:56:24Z;[{'id': 5176802337, 'qualifierId': 286}, {'id': 5176802335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5176802345, 'qualifierId': 233, 'value': '461'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ey339zb7cuhgxb76099n0ikus;Aerial;;;;;;;;;;;;;;;;;;;;1,0;461,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;43;56;Columbus Crew II;2636;;1,0
