id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_Resume;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Angle;value_PassEndX;value_Zone;value_Length;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_TouchTypePass;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Launch;value_Right;value_Left;value_CornerTaken;value_RightFooted;value_Cross;value_InSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_Shove/Push;value_NotVisible;value_IntendedTackleTarget;value_AttemptedTackle;value_LeadingToAttempt;value_TouchTypeControl;value_GkY;value_OutOfBoxCentre;value_NotAssisted;value_GoalmouthY;value_RegularPlay;value_IndividualPlay;value_GkX;value_RelatedError1Id;value_CloseRight;value_BigChance;value_GoalmouthZ;value_SwerveLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_Head;value_TakeOnSpace;value_OutOfPlay;value_LayOff;value_IntentionalAssist;value_Assist;value_LowCentre;value_Assisted;value_FirstTouch;value_BlockedY;value_BlockedX;value_RelatedEventId;value_SetPiece;value_Blocked;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_OutSwinger;value_BlockedCross;value_FromCorner;value_BoxCentre;value_NotPastGoalLine;value_LeftFooted;value_HighLeft;value_Overrun;value_FlickOn;value_LowLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_ThroughBall;value_SwitchOfPlay;value_PullBack;value_YellowCard;value_RecklessOffence;value_OverArm;value_AerialFoul;value_ProfessionalFoulLastMan;value_RedCard;value_HighClaim;value_HighGkIntervention;value_GkHoof;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FreeKick;value_ByWall;value_LowRight;value_High;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MisHit;value_Minutes;value_EndType;value_Volley;value_Collected;value_Stooping;value_InjuredPlayerId;value_Injury;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_CaptainChange;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxCentre;value_OtherBodyPart;value_2NdAssisted;value_TacticalFoul;value_Weak;value_CloseLeft;value_VideoCoverageLost;value_35Centre;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Diving;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689993907;424;1;2;47;49;c7c4wwva2u1vb3rr7rwava044;1;64,4;66,6;2024-05-20T00:24:40.404Z;2024-05-20T00:24:43Z;[{'id': 5044065329, 'qualifierId': 213, 'value': '6.17'}, {'id': 5044065321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044065323, 'qualifierId': 140, 'value': '72.6'}, {'id': 5044065327, 'qualifierId': 212, 'value': '8.7'}, {'id': 5044065325, 'qualifierId': 141, 'value': '65.1'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;65,1;;6,17;72,6;;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;72,6;65,1;;;;;;;;0;47;49;Carolina Core;2869;MC;1,0
2689993905;380;83;2;47;51;2nnef9tr9g7m2s6n873qif95g;0;30,9;30,5;2024-05-20T00:24:43.139Z;2024-05-20T00:36:28Z;[{'id': 5044094481, 'qualifierId': 399, 'value': 'cliiemf1ih37qhh1wi1olk9ka'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;cw2m60tca4b8gxp2sr2r0lwyc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;47;51;Inter Miami II;2871;Sub;1,0
2689993921;425;1;2;47;52;c7c4wwva2u1vb3rr7rwava044;1;67,7;61,8;2024-05-20T00:24:43.622Z;2024-05-20T00:24:46Z;[{'id': 5044065405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044065407, 'qualifierId': 140, 'value': '53.6'}, {'id': 5044065411, 'qualifierId': 212, 'value': '19.6'}, {'id': 5044065413, 'qualifierId': 213, 'value': '3.85'}, {'id': 5044065409, 'qualifierId': 141, 'value': '43.0'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;43,0;;3,85;53,6;;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;53,6;43,0;;;;;;;;0;47;52;Carolina Core;2872;AMC;1,0
2689993939;426;1;2;47;55;c7c4wwva2u1vb3rr7rwava044;1;53,4;37,3;2024-05-20T00:24:46.836Z;2024-05-20T00:24:50Z;[{'id': 5044065527, 'qualifierId': 212, 'value': '23.4'}, {'id': 5044065525, 'qualifierId': 141, 'value': '11.7'}, {'id': 5044065529, 'qualifierId': 213, 'value': '5.44'}, {'id': 5044065521, 'qualifierId': 56, 'value': 'Right'}, {'id': 5044065523, 'qualifierId': 140, 'value': '68.3'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;11,7;;5,44;68,3;;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;68,3;11,7;;;;;;;;0;47;55;Carolina Core;2875;DL;1,0
2689993959;427;1;2;47;58;c7c4wwva2u1vb3rr7rwava044;1;69,1;13,1;2024-05-20T00:24:50.004Z;2024-05-20T00:24:52Z;[{'id': 5044065619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044065627, 'qualifierId': 213, 'value': '1.13'}, {'id': 5044065625, 'qualifierId': 212, 'value': '17.7'}, {'id': 5044065623, 'qualifierId': 141, 'value': '36.7'}, {'id': 5044065621, 'qualifierId': 140, 'value': '76.3'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;36,7;;1,13;76,3;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;76,3;36,7;;;;;;;;0;47;58;Carolina Core;2878;DR;1,0
2689993985;428;1;2;48;0;c7c4wwva2u1vb3rr7rwava044;1;76,3;36,7;2024-05-20T00:24:52.101Z;2024-05-20T00:24:57Z;[{'id': 5044065775, 'qualifierId': 141, 'value': '43.9'}, {'id': 5044065777, 'qualifierId': 212, 'value': '8.3'}, {'id': 5044065779, 'qualifierId': 213, 'value': '2.51'}, {'id': 5044065773, 'qualifierId': 140, 'value': '69.9'}, {'id': 5044065771, 'qualifierId': 56, 'value': 'Center'}];3jiy9srl213w2s5abet3m3ys5;C. Jean;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;43,9;;2,51;69,9;;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;69,9;43,9;;;;;;;;0;48;0;Carolina Core;2880;AML;1,0
2689993989;429;50;2;48;5;c7c4wwva2u1vb3rr7rwava044;1;79,3;35,9;2024-05-20T00:24:57.092Z;2024-05-25T03:50:55Z;[{'id': 5052245589, 'qualifierId': 233, 'value': '381'}, {'id': 5044065801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044065803, 'qualifierId': 286}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cw2m60tca4b8gxp2sr2r0lwyc;Dispossessed;;;;;;;;;;;;;;;;;;1,0;381,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;48;5;Carolina Core;2885;AMR;1,0
2689994005;381;7;2;48;5;2nnef9tr9g7m2s6n873qif95g;0;20,7;64,1;2024-05-20T00:24:57.093Z;2024-05-25T01:03:40Z;[{'id': 5052032729, 'qualifierId': 385}, {'id': 5044065947, 'qualifierId': 233, 'value': '429'}, {'id': 5044065873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044065875, 'qualifierId': 285}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cw2m60tca4b8gxp2sr2r0lwyc;Tackle;;;;;;;;;;;;;;;;;;;429,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;48;5;Inter Miami II;2885;MC;1,0
2689993995;430;61;2;48;7;c7c4wwva2u1vb3rr7rwava044;1;77,1;35,1;2024-05-20T00:24:58.726Z;2024-05-20T01:29:16Z;[{'id': 5044065817, 'qualifierId': 56, 'value': 'Center'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cw2m60tca4b8gxp2sr2r0lwyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;48;7;Carolina Core;2887;AMR;1,0
2689994009;382;43;2;48;9;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:25:00.798Z;2024-05-20T00:39:11Z;[{'id': 5044065887, 'qualifierId': 140, 'value': '20.4'}, {'id': 5044065885, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044065891, 'qualifierId': 212, 'value': '2.9'}, {'id': 5044101297, 'qualifierId': 144, 'value': '12'}, {'id': 5044065889, 'qualifierId': 141, 'value': '62.4'}, {'id': 5044065893, 'qualifierId': 213, 'value': '0.63'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Deleted event;;;;;;;;;;62,4;;0,63;20,4;;2,9;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;20,4;62,4;;;;;;;;0;48;9;Inter Miami II;2889;DML;1,0
2689994019;383;3;2;48;9;2nnef9tr9g7m2s6n873qif95g;1;18,8;64,2;2024-05-20T00:25:00.891Z;2024-05-25T01:03:50Z;[{'id': 5044080863, 'qualifierId': 233, 'value': '495'}, {'id': 5052032967, 'qualifierId': 465}, {'id': 5044065965, 'qualifierId': 285}, {'id': 5044065963, 'qualifierId': 56, 'value': 'Back'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Take On;;;;;;;;;;;;;;;;;;;495,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;48;9;Inter Miami II;2889;DML;1,0
2689997017;495;45;2;48;9;c7c4wwva2u1vb3rr7rwava044;0;81,2;35,8;2024-05-20T00:25:00.891Z;2024-05-20T00:30:47Z;[{'id': 5044080707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044080709, 'qualifierId': 286}, {'id': 5044080869, 'qualifierId': 233, 'value': '383'}];3jiy9srl213w2s5abet3m3ys5;C. Jean;;;cw2m60tca4b8gxp2sr2r0lwyc;Challenge;;;;;;;;;;;;;;;;;;1,0;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;48;9;Carolina Core;2889;AML;1,0
2689994021;384;49;2;48;9;2nnef9tr9g7m2s6n873qif95g;1;19,7;58,7;2024-05-20T00:25:01.379Z;2024-05-20T00:25:02Z;[];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;48;9;Inter Miami II;2889;DML;1,0
2689994023;385;1;2;48;10;2nnef9tr9g7m2s6n873qif95g;1;19,7;58,7;2024-05-20T00:25:01.435Z;2024-05-20T00:25:02Z;[{'id': 5044065979, 'qualifierId': 141, 'value': '40.9'}, {'id': 5044065981, 'qualifierId': 212, 'value': '14.2'}, {'id': 5044065983, 'qualifierId': 213, 'value': '5.26'}, {'id': 5044065975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044065977, 'qualifierId': 140, 'value': '26.7'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;40,9;;5,26;26,7;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;26,7;40,9;;;;;;;;0;48;10;Inter Miami II;2890;DML;1,0
2689994033;386;1;2;48;10;2nnef9tr9g7m2s6n873qif95g;1;26,7;43,9;2024-05-20T00:25:02.234Z;2024-05-20T00:25:03Z;[{'id': 5044066025, 'qualifierId': 213, 'value': '2.18'}, {'id': 5044066023, 'qualifierId': 212, 'value': '8.6'}, {'id': 5044066029, 'qualifierId': 156}, {'id': 5044066019, 'qualifierId': 140, 'value': '22.0'}, {'id': 5044066017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066021, 'qualifierId': 141, 'value': '54.2'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;54,2;;2,18;22,0;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;22,0;54,2;;;;;;;;0;48;10;Inter Miami II;2890;FWR;1,0
2689994041;387;1;2;48;12;2nnef9tr9g7m2s6n873qif95g;0;23,6;54,2;2024-05-20T00:25:04.051Z;2024-05-20T00:28:50Z;[{'id': 5044066077, 'qualifierId': 140, 'value': '30.9'}, {'id': 5044066075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066083, 'qualifierId': 213, 'value': '0.16'}, {'id': 5044066081, 'qualifierId': 212, 'value': '7.8'}, {'id': 5044066079, 'qualifierId': 141, 'value': '56.0'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;56,0;;0,16;30,9;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,9;56,0;;;;;;;;0;48;12;Inter Miami II;2892;DML;1,0
2689994043;388;43;2;48;13;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:25:04.914Z;2024-05-20T00:28:51Z;[{'id': 5044075561, 'qualifierId': 144, 'value': '61'}, {'id': 5044066089, 'qualifierId': 56, 'value': 'Back'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cw2m60tca4b8gxp2sr2r0lwyc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;48;13;Inter Miami II;2893;FW;1,0
2689996055;478;8;2;48;13;c7c4wwva2u1vb3rr7rwava044;1;67,0;37,3;2024-05-20T00:25:04.946Z;2024-05-25T01:04:03Z;[{'id': 5044075951, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052033305, 'qualifierId': 384}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;cw2m60tca4b8gxp2sr2r0lwyc;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;48;13;Carolina Core;2893;DC;1,0
2689994047;431;61;2;48;14;c7c4wwva2u1vb3rr7rwava044;0;70,4;41,9;2024-05-20T00:25:06.021Z;2024-05-20T00:31:15Z;[{'id': 5044066101, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cw2m60tca4b8gxp2sr2r0lwyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;48;14;Carolina Core;2894;MC;1,0
2689994071;389;1;2;48;16;2nnef9tr9g7m2s6n873qif95g;1;24,7;81,0;2024-05-20T00:25:08.202Z;2024-05-20T00:25:08Z;[{'id': 5044066237, 'qualifierId': 141, 'value': '89.9'}, {'id': 5044066235, 'qualifierId': 140, 'value': '16.8'}, {'id': 5044066233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066241, 'qualifierId': 213, 'value': '2.51'}, {'id': 5044066239, 'qualifierId': 212, 'value': '10.3'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;89,9;;2,51;16,8;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;16,8;89,9;;;;;;;;0;48;16;Inter Miami II;2896;FW;1,0
2689994085;390;1;2;48;17;2nnef9tr9g7m2s6n873qif95g;1;16,8;89,7;2024-05-20T00:25:08.738Z;2024-05-20T00:25:10Z;[{'id': 5044066313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066319, 'qualifierId': 212, 'value': '9.3'}, {'id': 5044066317, 'qualifierId': 141, 'value': '92.6'}, {'id': 5044066321, 'qualifierId': 213, 'value': '0.21'}, {'id': 5044066315, 'qualifierId': 140, 'value': '25.5'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;92,6;;0,21;25,5;;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;25,5;92,6;;;;;;;;0;48;17;Inter Miami II;2897;DMR;1,0
2689994095;391;1;2;48;19;2nnef9tr9g7m2s6n873qif95g;1;26,7;91,7;2024-05-20T00:25:10.523Z;2024-05-20T00:25:11Z;[{'id': 5044066385, 'qualifierId': 141, 'value': '75.2'}, {'id': 5044066387, 'qualifierId': 212, 'value': '14.8'}, {'id': 5044066383, 'qualifierId': 140, 'value': '35.9'}, {'id': 5044066381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066389, 'qualifierId': 213, 'value': '5.42'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;75,2;;5,42;35,9;;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;35,9;75,2;;;;;;;;0;48;19;Inter Miami II;2899;FW;1,0
2689994111;392;1;2;48;20;2nnef9tr9g7m2s6n873qif95g;1;36,3;74,4;2024-05-20T00:25:11.811Z;2024-05-20T00:25:13Z;[{'id': 5044066451, 'qualifierId': 141, 'value': '91.5'}, {'id': 5044066447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066449, 'qualifierId': 140, 'value': '37.6'}, {'id': 5044066453, 'qualifierId': 212, 'value': '11.7'}, {'id': 5044066455, 'qualifierId': 213, 'value': '1.45'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;91,5;;1,45;37,6;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;37,6;91,5;;;;;;;;0;48;20;Inter Miami II;2900;DML;1,0
2689994139;393;1;2;48;22;2nnef9tr9g7m2s6n873qif95g;1;37,3;85,8;2024-05-20T00:25:13.738Z;2024-05-20T00:25:17Z;[{'id': 5044066641, 'qualifierId': 213, 'value': '4.93'}, {'id': 5044066633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044066639, 'qualifierId': 212, 'value': '12.7'}, {'id': 5044066637, 'qualifierId': 141, 'value': '67.5'}, {'id': 5044066635, 'qualifierId': 140, 'value': '39.9'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;67,5;;4,93;39,9;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;39,9;67,5;;;;;;;;0;48;22;Inter Miami II;2902;FW;1,0
2689994217;394;1;2;48;26;2nnef9tr9g7m2s6n873qif95g;1;36,3;62,6;2024-05-20T00:25:17.515Z;2024-05-20T00:25:25Z;[{'id': 5044067031, 'qualifierId': 141, 'value': '22.7'}, {'id': 5044067027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044067033, 'qualifierId': 212, 'value': '28.4'}, {'id': 5044067029, 'qualifierId': 140, 'value': '44.2'}, {'id': 5044067035, 'qualifierId': 213, 'value': '5.01'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;22,7;;5,01;44,2;;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,2;22,7;;;;;;;;0;48;26;Inter Miami II;2906;FWR;1,0
