id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_Length;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TakeOnSpace;value_IntentionalAssist;value_Assist;value_Assisted;value_BoxCentre;value_LowCentre;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_RegularPlay;value_RelatedEventId;value_FirstTouch;value_BlockedX;value_BlockedY;value_Collected;value_Hands;value_MediumGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeClearance;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_OutOfPlay;value_DangerousPlay;value_Indirect;value_Chipped;value_InSwinger;value_FreeKickTaken;value_Cross;value_Head;value_InjuredPlayerId;value_Injury;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_RightFooted;value_OutSwinger;value_Blocked;value_GkX;value_OutOfBoxCentre;value_IndividualPlay;value_GkY;value_DefBlock;value_NotVisible;value_SwitchOfPlay;value_DrivenCross;value_Straight;value_LastLine;value_FlickOn;value_LowGkIntervention;value_BoxRight;value_BoxDeepLeft;value_HighCentre;value_Standing;value_HighGkIntervention;value_ParriedDanger;value_Left;value_CornerTaken;value_FromCorner;value_Reaching;value_Fingertip;value_Right;value_NotAssisted;value_Diving;value_ParriedSafe;value_SwerveRight;value_HighLeft;value_1On1;value_BigChance;value_Defensive1V1;value_SmallBoxCentre;value_SetPiece;value_Shove/Push;value_PlayersCaughtOffside;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_ShirtPull/Holding;value_SmallBoxRight;value_OtherBodyPart;value_Minutes;value_Handball;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GkStart;value_HighClaim;value_BlockedCross;value_OtherObstacle;value_ThroughBall;value_TacticalFoul;value_YellowCard;value_SixYardBlocked;value_Overrun;value_FastBreak;value_SwerveLeft;value_High;value_LeadingToAttempt;value_RelatedError1Id;value_NotPastGoalLine;value_LowLeft;value_BoxLeft;value_TempShotOn;value_OverhitCross;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698780921;514;1;2;52;7;bd0378yx50xpdcgwkt9p9bmz8;1;12,4;54,9;2024-06-30T23:14:38.711Z;2024-06-30T23:14:41Z;[{'id': 5092359165, 'qualifierId': 213, 'value': '0.75'}, {'id': 5092359173, 'qualifierId': 287}, {'id': 5092359159, 'qualifierId': 140, 'value': '37.6'}, {'id': 5092359157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092359283, 'qualifierId': 1}, {'id': 5092359161, 'qualifierId': 141, 'value': '91.4'}, {'id': 5092359155, 'qualifierId': 123}, {'id': 5092359163, 'qualifierId': 212, 'value': '36.3'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;37,6;36,3;0,75;;91,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;37,6;91,4;;;;;;;0;0;52;7;New England II;3127;GK;1,0
2698780959;515;1;2;52;9;bd0378yx50xpdcgwkt9p9bmz8;1;37,6;91,4;2024-06-30T23:14:40.856Z;2024-06-30T23:14:43Z;[{'id': 5092359409, 'qualifierId': 213, 'value': '4.48'}, {'id': 5092359407, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092359403, 'qualifierId': 140, 'value': '35.4'}, {'id': 5092359401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092359405, 'qualifierId': 141, 'value': '77.2'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;35,4;9,9;4,48;;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;35,4;77,2;;;;;;;0;0;52;9;New England II;3129;FW;1,0
2698780975;516;1;2;52;12;bd0378yx50xpdcgwkt9p9bmz8;0;41,7;74,6;2024-06-30T23:14:43.703Z;2024-06-30T23:14:46Z;[{'id': 5092359523, 'qualifierId': 213, 'value': '5.89'}, {'id': 5092359517, 'qualifierId': 140, 'value': '75.4'}, {'id': 5092359515, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092359521, 'qualifierId': 212, 'value': '38.2'}, {'id': 5092359519, 'qualifierId': 141, 'value': '53.3'}, {'id': 5092359525, 'qualifierId': 1}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;75,4;38,2;5,89;;53,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;75,4;53,3;;;;;;;0;0;52;12;New England II;3132;AMC;1,0
2698780985;499;61;2;52;15;csntc7hucmo21gknxc5y0kc4q;0;21,6;42,5;2024-06-30T23:14:46.963Z;2024-06-30T23:14:47Z;[{'id': 5092359559, 'qualifierId': 56, 'value': 'Back'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dq1h18kkxtvk8yfd7h53ll6ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;15;Cincinnati II;3135;DC;1,0
2698781033;517;1;2;52;19;bd0378yx50xpdcgwkt9p9bmz8;1;89,4;77,8;2024-06-30T23:14:50.664Z;2024-06-30T23:14:54Z;[{'id': 5092359811, 'qualifierId': 140, 'value': '77.1'}, {'id': 5092359813, 'qualifierId': 141, 'value': '77.8'}, {'id': 5092359809, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092359817, 'qualifierId': 213, 'value': '3.14'}, {'id': 5092359815, 'qualifierId': 212, 'value': '12.9'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;77,1;12,9;3,14;;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;77,1;77,8;;;;;;;0;0;52;19;New England II;3139;FW;1,0
2698781037;518;1;2;52;22;bd0378yx50xpdcgwkt9p9bmz8;0;92,7;86,6;2024-06-30T23:14:54.424Z;2024-07-03T08:33:49Z;[{'id': 5092359831, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092359833, 'qualifierId': 140, 'value': '92.7'}, {'id': 5092359865, 'qualifierId': 233, 'value': '500'}, {'id': 5092359839, 'qualifierId': 213, 'value': '4.71'}, {'id': 5092359829, 'qualifierId': 155}, {'id': 5092359827, 'qualifierId': 2}, {'id': 5092359837, 'qualifierId': 212, 'value': '2.3'}, {'id': 5092359869, 'qualifierId': 286}, {'id': 5093733141, 'qualifierId': 72}, {'id': 5092359863, 'qualifierId': 236}, {'id': 5093733139, 'qualifierId': 224}, {'id': 5092359835, 'qualifierId': 141, 'value': '83.2'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;92,7;2,3;4,71;;83,2;;;;500,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;92,7;83,2;;;;;;;0;0;52;22;New England II;3142;FW;1,0
2698781043;500;12;2;52;22;csntc7hucmo21gknxc5y0kc4q;1;10,7;21,9;2024-06-30T23:14:54.524Z;2024-06-30T23:14:57Z;[{'id': 5092359859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092359875, 'qualifierId': 233, 'value': '518'}, {'id': 5092359857, 'qualifierId': 185}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Clearance;;;;;;;;;;;;;;;;;;518,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;22;Cincinnati II;3142;DL;1,0
2698781059;501;5;2;52;24;csntc7hucmo21gknxc5y0kc4q;0;8,6;-1,6;2024-06-30T23:14:56.504Z;2024-06-30T23:17:07Z;[{'id': 5092359995, 'qualifierId': 233, 'value': '519'}, {'id': 5092359951, 'qualifierId': 347}, {'id': 5092359947, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Out;;;;;;;;;;;;;;;;;;519,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;24;Cincinnati II;3144;DL;1,0
2698781055;519;5;2;52;24;bd0378yx50xpdcgwkt9p9bmz8;1;91,4;101,6;2024-06-30T23:14:56.504Z;2024-06-30T23:14:58Z;[{'id': 5092359983, 'qualifierId': 233, 'value': '501'}, {'id': 5092359939, 'qualifierId': 347}, {'id': 5092359937, 'qualifierId': 56, 'value': 'Left'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;dq1h18kkxtvk8yfd7h53ll6ok;Out;;;;;;;;;;;;;;;;;;501,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;52;24;New England II;3144;FW;1,0
2698781157;520;1;2;52;42;bd0378yx50xpdcgwkt9p9bmz8;1;92,1;100,0;2024-06-30T23:15:14.329Z;2024-06-30T23:15:15Z;[{'id': 5092360685, 'qualifierId': 213, 'value': '3.73'}, {'id': 5092360679, 'qualifierId': 140, 'value': '84.7'}, {'id': 5092360677, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092360675, 'qualifierId': 107}, {'id': 5092360681, 'qualifierId': 141, 'value': '94.2'}, {'id': 5092360683, 'qualifierId': 212, 'value': '9.3'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;84,7;9,3;3,73;;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;84,7;94,2;;;;;;;0;0;52;42;New England II;3162;DML;1,0
2698781169;521;1;2;52;43;bd0378yx50xpdcgwkt9p9bmz8;1;84,7;94,2;2024-06-30T23:15:15.273Z;2024-06-30T23:15:16Z;[{'id': 5092360735, 'qualifierId': 140, 'value': '86.6'}, {'id': 5092360747, 'qualifierId': 213, 'value': '0.57'}, {'id': 5092360739, 'qualifierId': 141, 'value': '96.1'}, {'id': 5092360731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092360743, 'qualifierId': 212, 'value': '2.4'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;86,6;2,4;0,57;;96,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;86,6;96,1;;;;;;;0;0;52;43;New England II;3163;Sub;1,0
2698781173;522;61;2;52;44;bd0378yx50xpdcgwkt9p9bmz8;0;86,6;96,1;2024-06-30T23:15:15.664Z;2024-07-01T00:04:52Z;[{'id': 5092360773, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;dq1h18kkxtvk8yfd7h53ll6ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;52;44;New England II;3164;DML;1,0
2698781163;502;49;2;52;45;csntc7hucmo21gknxc5y0kc4q;1;9,0;7,1;2024-06-30T23:15:17.336Z;2024-07-03T08:34:08Z;[];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dq1h18kkxtvk8yfd7h53ll6ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;45;Cincinnati II;3165;FWR;1,0
2698781207;503;1;2;52;46;csntc7hucmo21gknxc5y0kc4q;1;9,0;7,1;2024-06-30T23:15:18.055Z;2024-07-03T08:34:07Z;[{'id': 5092360925, 'qualifierId': 141, 'value': '12.3'}, {'id': 5092360923, 'qualifierId': 140, 'value': '22.2'}, {'id': 5092360931, 'qualifierId': 1}, {'id': 5092360921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092360919, 'qualifierId': 157}, {'id': 5092360929, 'qualifierId': 213, 'value': '0.25'}, {'id': 5092360927, 'qualifierId': 212, 'value': '14.3'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;22,2;14,3;0,25;;12,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;22,2;12,3;;;;;;;0;0;52;46;Cincinnati II;3166;FWR;1,0
2698781209;504;4;2;52;48;csntc7hucmo21gknxc5y0kc4q;1;26,0;11,3;2024-06-30T23:15:20.411Z;2024-06-30T23:15:24Z;[{'id': 5092360955, 'qualifierId': 152}, {'id': 5092361037, 'qualifierId': 233, 'value': '523'}, {'id': 5092360953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092360951, 'qualifierId': 13}, {'id': 5092360957, 'qualifierId': 265}, {'id': 5092360959, 'qualifierId': 285}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;523,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;52;48;Cincinnati II;3168;FW;1,0
2698781221;523;4;2;52;48;bd0378yx50xpdcgwkt9p9bmz8;0;74,0;88,7;2024-06-30T23:15:20.412Z;2024-06-30T23:15:24Z;[{'id': 5092361031, 'qualifierId': 152}, {'id': 5092361033, 'qualifierId': 265}, {'id': 5092361093, 'qualifierId': 233, 'value': '504'}, {'id': 5092361029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092361027, 'qualifierId': 13}, {'id': 5092361035, 'qualifierId': 286}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;504,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;52;48;New England II;3168;DC;1,0
2698781289;505;1;2;52;58;csntc7hucmo21gknxc5y0kc4q;1;30,5;18,9;2024-06-30T23:15:30.041Z;2024-06-30T23:15:31Z;[{'id': 5092361435, 'qualifierId': 152}, {'id': 5092361445, 'qualifierId': 213, 'value': '1.98'}, {'id': 5092361437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092361439, 'qualifierId': 140, 'value': '27.4'}, {'id': 5092361441, 'qualifierId': 141, 'value': '30.0'}, {'id': 5092361433, 'qualifierId': 5}, {'id': 5092361443, 'qualifierId': 212, 'value': '8.2'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;27,4;8,2;1,98;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,4;30,0;;;;;;;0;0;52;58;Cincinnati II;3178;MC;1,0
2698781307;506;1;2;52;59;csntc7hucmo21gknxc5y0kc4q;1;27,4;30,0;2024-06-30T23:15:31.386Z;2024-06-30T23:15:34Z;[{'id': 5092361565, 'qualifierId': 140, 'value': '28.8'}, {'id': 5092361571, 'qualifierId': 213, 'value': '5.20'}, {'id': 5092361563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092361567, 'qualifierId': 141, 'value': '25.9'}, {'id': 5092361569, 'qualifierId': 212, 'value': '3.2'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;28,8;3,2;5,2;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,8;25,9;;;;;;;0;0;52;59;Cincinnati II;3179;DL;1,0
2698781333;507;1;2;53;3;csntc7hucmo21gknxc5y0kc4q;1;29,9;35,5;2024-06-30T23:15:34.622Z;2024-06-30T23:15:38Z;[{'id': 5092361715, 'qualifierId': 213, 'value': '1.93'}, {'id': 5092361707, 'qualifierId': 140, 'value': '22.1'}, {'id': 5092361711, 'qualifierId': 212, 'value': '23.5'}, {'id': 5092361705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092361709, 'qualifierId': 141, 'value': '67.9'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;22,1;23,5;1,93;;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;22,1;67,9;;;;;;;0;0;53;3;Cincinnati II;3183;MC;1,0
2698781353;508;1;2;53;6;csntc7hucmo21gknxc5y0kc4q;1;22,1;67,9;2024-06-30T23:15:38.425Z;2024-06-30T23:15:41Z;[{'id': 5092361811, 'qualifierId': 213, 'value': '1.22'}, {'id': 5092361805, 'qualifierId': 140, 'value': '27.2'}, {'id': 5092361803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092361807, 'qualifierId': 141, 'value': '89.1'}, {'id': 5092361809, 'qualifierId': 212, 'value': '15.4'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;27,2;15,4;1,22;;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,2;89,1;;;;;;;0;0;53;6;Cincinnati II;3186;DC;1,0
2698781355;509;3;2;53;8;csntc7hucmo21gknxc5y0kc4q;0;31,9;88,3;2024-06-30T23:15:40.208Z;2024-07-03T08:35:40Z;[{'id': 5092361881, 'qualifierId': 233, 'value': '524'}, {'id': 5093733217, 'qualifierId': 465}, {'id': 5092361823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092361825, 'qualifierId': 285}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dq1h18kkxtvk8yfd7h53ll6ok;Take On;;;;;;;;;;;;;;;;;;524,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;8;Cincinnati II;3188;DC;1,0
2698781361;524;7;2;53;8;bd0378yx50xpdcgwkt9p9bmz8;0;68,1;11,7;2024-06-30T23:15:40.209Z;2024-07-03T10:00:12Z;[{'id': 5092361871, 'qualifierId': 233, 'value': '509'}, {'id': 5093733223, 'qualifierId': 385}, {'id': 5092361849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092361875, 'qualifierId': 286}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dq1h18kkxtvk8yfd7h53ll6ok;Tackle;;;;;;;;;;;;;;;;;;509,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;53;8;New England II;3188;DMR;1,0
2698781385;510;1;2;53;11;csntc7hucmo21gknxc5y0kc4q;1;33,7;76,6;2024-06-30T23:15:43.555Z;2024-06-30T23:15:45Z;[{'id': 5092362015, 'qualifierId': 212, 'value': '9.9'}, {'id': 5092362017, 'qualifierId': 213, 'value': '2.85'}, {'id': 5092362013, 'qualifierId': 141, 'value': '80.8'}, {'id': 5092362011, 'qualifierId': 140, 'value': '24.7'}, {'id': 5092362009, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;24,7;9,9;2,85;;80,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;24,7;80,8;;;;;;;0;0;53;11;Cincinnati II;3191;MC;1,0
2698781419;511;1;2;53;13;csntc7hucmo21gknxc5y0kc4q;1;23,8;78,8;2024-06-30T23:15:45.446Z;2024-06-30T23:15:48Z;[{'id': 5092362215, 'qualifierId': 141, 'value': '33.0'}, {'id': 5092362217, 'qualifierId': 212, 'value': '31.5'}, {'id': 5092362219, 'qualifierId': 213, 'value': '4.57'}, {'id': 5092362211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092362213, 'qualifierId': 140, 'value': '19.5'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;19,5;31,5;4,57;;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;19,5;33,0;;;;;;;0;0;53;13;Cincinnati II;3193;DC;1,0
