id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_OutOfPlay;value_LayOff;value_Launch;value_LongBall;value_HeadPass;value_ShirtPull/Holding;value_Direct;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutSwinger;value_LeftFooted;value_Cross;value_Head;value_BlockedPass;value_TakeOnOvertake;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxLeft;value_GkY;value_GkX;value_GoalmouthZ;value_IndividualPlay;value_NotAssisted;value_GkXTimeOfGoal;value_LowRight;value_FollowsADribble;value_GoalmouthY;value_GoalShotTimestamp;value_RegularPlay;value_TouchTypePass;value_Straight;value_RightFooted;value_DrivenCross;value_Shove/Push;value_InSwinger;value_TouchTypeClearance;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_Assist;value_IntentionalAssist;value_BoxRight;value_Assisted;value_RelatedEventId;value_Left;value_Right;value_NotVisible;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_ThroughBall;value_LowGkIntervention;value_BlockedY;value_HighLeft;value_BlockedX;value_Hands;value_Standing;value_Collected;value_AttemptedTackle;value_BoxCentre;value_FirstTouch;value_SetPiece;value_HighGkIntervention;value_ParriedSafe;value_Reaching;value_CloseHigh;value_BigChance;value_SwitchOfPlay;value_TouchTypeControl;value_LowLeft;value_Diving;value_ParriedDanger;value_TakeOnSpace;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_CloseLeft;value_Low;value_OverArm;value_FastBreak;value_HighRight;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_LowCentre;value_FromCorner;value_Minutes;value_SixYardBlocked;value_SmallBoxLeft;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_OverhitCross;value_ThrowInSetPiece;value_Volley;value_FloatedCross;value_IncorrectOutOfPlayDecision;value_Stooping;value_Feet;value_GkKickFromHands;value_CloseLeftAndHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2723921375;631;4;2;56;46;5icuo8utnztpsd9l03gdd68dl;0;72,8;72,8;2024-09-22T00:19:30.639Z;2024-09-22T01:02:01Z;[{'id': 5230709763, 'qualifierId': 286}, {'id': 5230709753, 'qualifierId': 13}, {'id': 5230709759, 'qualifierId': 152}, {'id': 5230713455, 'qualifierId': 233, 'value': '481'}, {'id': 5230709761, 'qualifierId': 265}, {'id': 5230709755, 'qualifierId': 56, 'value': 'Center'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;9kzo0d3c8xpjxdluxhiqlvro;Foul;;;;;;;;;;;;;;;;;;;481,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;56;46;Vancouver Whitecaps II;3406;MC;1,0
2723921579;482;1;2;57;12;eo64tqkioegeb09iice2hf8bt;1;29,6;16,5;2024-09-22T00:19:55.951Z;2024-09-22T00:20:00Z;[{'id': 5230710935, 'qualifierId': 213, 'value': '2.00'}, {'id': 5230710931, 'qualifierId': 141, 'value': '47.5'}, {'id': 5230710923, 'qualifierId': 5}, {'id': 5230710933, 'qualifierId': 212, 'value': '23.2'}, {'id': 5230710929, 'qualifierId': 140, 'value': '20.4'}, {'id': 5230710927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230710925, 'qualifierId': 152}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;20,4;23,2;47,5;;2,0;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;20,4;47,5;;;;;;;0;0;57;12;Tacoma Defiance;3432;DR;1,0
2723921621;483;1;2;57;16;eo64tqkioegeb09iice2hf8bt;1;24,9;47,5;2024-09-22T00:20:00.495Z;2024-09-22T00:20:05Z;[{'id': 5230711155, 'qualifierId': 140, 'value': '28.3'}, {'id': 5230711161, 'qualifierId': 213, 'value': '1.38'}, {'id': 5230711153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230711157, 'qualifierId': 141, 'value': '74.3'}, {'id': 5230711159, 'qualifierId': 212, 'value': '18.6'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;28,3;18,6;74,3;;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;28,3;74,3;;;;;;;0;0;57;16;Tacoma Defiance;3436;DL;1,0
2723921663;484;1;2;57;21;eo64tqkioegeb09iice2hf8bt;1;27,6;75,0;2024-09-22T00:20:05.374Z;2024-09-22T00:20:10Z;[{'id': 5230711439, 'qualifierId': 213, 'value': '3.73'}, {'id': 5230711433, 'qualifierId': 140, 'value': '7.7'}, {'id': 5230711437, 'qualifierId': 212, 'value': '25.1'}, {'id': 5230711435, 'qualifierId': 141, 'value': '54.6'}, {'id': 5230711431, 'qualifierId': 56, 'value': 'Back'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;7,7;25,1;54,6;;3,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;7,7;54,6;;;;;;;0;0;57;21;Tacoma Defiance;3441;DC;1,0
2723921703;485;1;2;57;26;eo64tqkioegeb09iice2hf8bt;0;5,4;57,6;2024-09-22T00:20:10.480Z;2024-09-22T00:20:15Z;[{'id': 5230711701, 'qualifierId': 1}, {'id': 5230711689, 'qualifierId': 157}, {'id': 5230711693, 'qualifierId': 140, 'value': '46.1'}, {'id': 5230711699, 'qualifierId': 213, 'value': '0.47'}, {'id': 5230711695, 'qualifierId': 141, 'value': '89.4'}, {'id': 5230711697, 'qualifierId': 212, 'value': '47.9'}, {'id': 5230711691, 'qualifierId': 56, 'value': 'Back'}];5f17sgbv50uijg07qvpnejk0k;A. Milosevic;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;46,1;47,9;89,4;;0,47;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;46,1;89,4;;;;;;;0;0;57;26;Tacoma Defiance;3446;GK;1,0
2723921725;632;44;2;57;30;5icuo8utnztpsd9l03gdd68dl;1;52,0;9,8;2024-09-22T00:20:14.239Z;2024-09-22T01:21:11Z;[{'id': 5230711793, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230711827, 'qualifierId': 286}, {'id': 5230711823, 'qualifierId': 233, 'value': '486'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Aerial;;;;;;;;;;;;;;;;;;;486,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;57;30;Vancouver Whitecaps II;3450;DR;1,0
2723921715;486;44;2;57;30;eo64tqkioegeb09iice2hf8bt;0;48,0;90,2;2024-09-22T00:20:14.240Z;2024-09-22T01:21:12Z;[{'id': 5230711725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230711727, 'qualifierId': 285}, {'id': 5230711843, 'qualifierId': 233, 'value': '632'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Aerial;;;;;;;;;;;;;;;;;;;632,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;57;30;Tacoma Defiance;3450;DC;1,0
2723921743;633;1;2;57;30;5icuo8utnztpsd9l03gdd68dl;0;48,8;8,2;2024-09-22T00:20:14.416Z;2024-09-25T05:35:31Z;[{'id': 5230711885, 'qualifierId': 140, 'value': '57.6'}, {'id': 5230711883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230711887, 'qualifierId': 141, 'value': '9.7'}, {'id': 5230711889, 'qualifierId': 212, 'value': '9.3'}, {'id': 5230711881, 'qualifierId': 3}, {'id': 5230711891, 'qualifierId': 213, 'value': '0.11'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;57,6;9,3;9,7;;0,11;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;57,6;9,7;;;;;;;0;0;57;30;Vancouver Whitecaps II;3450;DR;1,0
2723921765;634;1;2;57;35;5icuo8utnztpsd9l03gdd68dl;0;59,3;9,5;2024-09-22T00:20:18.921Z;2024-09-22T00:20:19Z;[{'id': 5230712021, 'qualifierId': 155}, {'id': 5230712025, 'qualifierId': 140, 'value': '55.4'}, {'id': 5230712027, 'qualifierId': 141, 'value': '0.0'}, {'id': 5230712029, 'qualifierId': 212, 'value': '8.8'}, {'id': 5230712023, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230712031, 'qualifierId': 213, 'value': '4.23'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;55,4;8,8;0,0;;4,23;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;55,4;0,0;;;;;;;0;0;57;35;Vancouver Whitecaps II;3455;AMR;1,0
2723921899;487;5;2;57;35;eo64tqkioegeb09iice2hf8bt;1;45,8;102,0;2024-09-22T00:20:19.519Z;2024-09-22T00:41:07Z;[{'id': 5230712831, 'qualifierId': 347}, {'id': 5230712829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230712853, 'qualifierId': 233, 'value': '635'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;635,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;57;35;Tacoma Defiance;3455;ML;1,0
2723921767;635;5;2;57;35;5icuo8utnztpsd9l03gdd68dl;0;54,2;-2,0;2024-09-22T00:20:19.519Z;2024-09-22T00:41:07Z;[{'id': 5230712037, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230712039, 'qualifierId': 347}, {'id': 5230712865, 'qualifierId': 233, 'value': '487'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;487,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;57;35;Vancouver Whitecaps II;3455;AMR;1,0
2723921921;488;1;2;57;50;eo64tqkioegeb09iice2hf8bt;1;47,9;100,0;2024-09-22T00:20:34.462Z;2024-09-22T00:20:36Z;[{'id': 5230712955, 'qualifierId': 213, 'value': '5.85'}, {'id': 5230712951, 'qualifierId': 141, 'value': '92.4'}, {'id': 5230712953, 'qualifierId': 212, 'value': '15.1'}, {'id': 5230712949, 'qualifierId': 140, 'value': '60.9'}, {'id': 5230712945, 'qualifierId': 107}, {'id': 5230712947, 'qualifierId': 56, 'value': 'Left'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;60,9;15,1;92,4;;5,85;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;60,9;92,4;;;;;;;0;0;57;50;Tacoma Defiance;3470;DC;1,0
2723921951;489;1;2;57;52;eo64tqkioegeb09iice2hf8bt;1;57,1;93,5;2024-09-22T00:20:36.559Z;2024-09-22T00:20:40Z;[{'id': 5230713115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230713121, 'qualifierId': 212, 'value': '10.5'}, {'id': 5230713117, 'qualifierId': 140, 'value': '47.2'}, {'id': 5230713119, 'qualifierId': 141, 'value': '95.2'}, {'id': 5230713123, 'qualifierId': 213, 'value': '3.03'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;47,2;10,5;95,2;;3,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;47,2;95,2;;;;;;;0;0;57;52;Tacoma Defiance;3472;MC;1,0
2723921983;490;1;2;57;56;eo64tqkioegeb09iice2hf8bt;1;42,4;88,8;2024-09-22T00:20:39.967Z;2024-09-22T00:20:43Z;[{'id': 5230713309, 'qualifierId': 141, 'value': '66.7'}, {'id': 5230713305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230713313, 'qualifierId': 213, 'value': '3.92'}, {'id': 5230713307, 'qualifierId': 140, 'value': '28.0'}, {'id': 5230713311, 'qualifierId': 212, 'value': '21.3'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;28,0;21,3;66,7;;3,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;28,0;66,7;;;;;;;0;0;57;56;Tacoma Defiance;3476;DC;1,0
2723922021;491;1;2;57;59;eo64tqkioegeb09iice2hf8bt;1;28,3;61,6;2024-09-22T00:20:43.055Z;2024-09-22T00:20:47Z;[{'id': 5230713511, 'qualifierId': 140, 'value': '30.1'}, {'id': 5230713513, 'qualifierId': 141, 'value': '15.2'}, {'id': 5230713517, 'qualifierId': 213, 'value': '4.77'}, {'id': 5230713515, 'qualifierId': 212, 'value': '31.6'}, {'id': 5230713509, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;30,1;31,6;15,2;;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;30,1;15,2;;;;;;;0;0;57;59;Tacoma Defiance;3479;DL;1,0
2723922027;492;1;2;58;3;eo64tqkioegeb09iice2hf8bt;0;31,2;10,1;2024-09-22T00:20:47.263Z;2024-09-22T00:20:49Z;[{'id': 5230713559, 'qualifierId': 157}, {'id': 5230713571, 'qualifierId': 213, 'value': '0.14'}, {'id': 5230713567, 'qualifierId': 141, 'value': '18.6'}, {'id': 5230713565, 'qualifierId': 140, 'value': '70.3'}, {'id': 5230713569, 'qualifierId': 212, 'value': '41.5'}, {'id': 5230713563, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230713573, 'qualifierId': 1}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;70,3;41,5;18,6;;0,14;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;70,3;18,6;;;;;;;0;0;58;3;Tacoma Defiance;3483;DR;1,0
2723922067;636;49;2;58;7;5icuo8utnztpsd9l03gdd68dl;1;16,6;86,8;2024-09-22T00:20:51.656Z;2024-09-22T00:20:51Z;[];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;9kzo0d3c8xpjxdluxhiqlvro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;58;7;Vancouver Whitecaps II;3487;DC;1,0
2723922131;637;1;2;58;12;5icuo8utnztpsd9l03gdd68dl;1;30,6;71,2;2024-09-22T00:20:56.503Z;2024-09-22T00:20:58Z;[{'id': 5230714101, 'qualifierId': 213, 'value': '4.95'}, {'id': 5230714093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230714099, 'qualifierId': 212, 'value': '10.2'}, {'id': 5230714095, 'qualifierId': 140, 'value': '32.9'}, {'id': 5230714097, 'qualifierId': 141, 'value': '56.6'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;32,9;10,2;56,6;;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,9;56,6;;;;;;;0;0;58;12;Vancouver Whitecaps II;3492;DC;1,0
2723922137;638;1;2;58;14;5icuo8utnztpsd9l03gdd68dl;1;32,5;57,3;2024-09-22T00:20:58.520Z;2024-09-25T10:56:55Z;[{'id': 5230714141, 'qualifierId': 212, 'value': '8.5'}, {'id': 5230714131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230714143, 'qualifierId': 213, 'value': '2.29'}, {'id': 5230714133, 'qualifierId': 140, 'value': '27.2'}, {'id': 5230714137, 'qualifierId': 141, 'value': '66.7'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;27,2;8,5;66,7;;2,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;27,2;66,7;;;;;;;0;0;58;14;Vancouver Whitecaps II;3494;MC;1,0
2723922199;639;1;2;58;17;5icuo8utnztpsd9l03gdd68dl;1;25,5;63,9;2024-09-22T00:21:00.984Z;2024-09-22T00:21:08Z;[{'id': 5230714561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230714565, 'qualifierId': 141, 'value': '28.3'}, {'id': 5230714567, 'qualifierId': 212, 'value': '24.8'}, {'id': 5230714563, 'qualifierId': 140, 'value': '30.5'}, {'id': 5230714569, 'qualifierId': 213, 'value': '4.93'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;30,5;24,8;28,3;;4,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,5;28,3;;;;;;;0;0;58;17;Vancouver Whitecaps II;3497;DC;1,0
2723922305;640;1;2;58;24;5icuo8utnztpsd9l03gdd68dl;1;32,3;28,2;2024-09-22T00:21:08.648Z;2024-09-22T00:21:19Z;[{'id': 5230715111, 'qualifierId': 213, 'value': '1.81'}, {'id': 5230715103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230715107, 'qualifierId': 141, 'value': '49.6'}, {'id': 5230715105, 'qualifierId': 140, 'value': '28.9'}, {'id': 5230715109, 'qualifierId': 212, 'value': '15.0'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;28,9;15,0;49,6;;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;28,9;49,6;;;;;;;0;0;58;24;Vancouver Whitecaps II;3504;DL;1,0
2723922341;641;1;2;58;35;5icuo8utnztpsd9l03gdd68dl;1;43,9;24,4;2024-09-22T00:21:18.999Z;2024-09-22T00:21:21Z;[{'id': 5230715283, 'qualifierId': 213, 'value': '5.81'}, {'id': 5230715277, 'qualifierId': 140, 'value': '63.7'}, {'id': 5230715275, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230715279, 'qualifierId': 141, 'value': '8.6'}, {'id': 5230715281, 'qualifierId': 212, 'value': '23.4'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;63,7;23,4;8,6;;5,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;63,7;8,6;;;;;;;0;0;58;35;Vancouver Whitecaps II;3515;DC;1,0
2723922383;642;1;2;58;37;5icuo8utnztpsd9l03gdd68dl;0;62,3;8,5;2024-09-22T00:21:21.720Z;2024-09-22T00:21:24Z;[{'id': 5230715481, 'qualifierId': 212, 'value': '27.8'}, {'id': 5230715479, 'qualifierId': 141, 'value': '21.2'}, {'id': 5230715483, 'qualifierId': 213, 'value': '0.32'}, {'id': 5230715477, 'qualifierId': 140, 'value': '87.5'}, {'id': 5230715475, 'qualifierId': 56, 'value': 'Center'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;87,5;27,8;21,2;;0,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;87,5;21,2;;;;;;;0;0;58;37;Vancouver Whitecaps II;3517;DR;1,0
2723922393;493;49;2;58;40;eo64tqkioegeb09iice2hf8bt;1;15,9;79,9;2024-09-22T00:21:24.734Z;2024-09-22T00:21:24Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;58;40;Tacoma Defiance;3520;DC;1,0
