id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_DeletedEventType;value_Defensive;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_Offensive;value_TouchTypeControl;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_Assisted;value_LowCentre;value_RelatedEventId;value_GoalmouthZ;value_FirstTouch;value_OutOfBoxCentre;value_BlockedY;value_LowGkIntervention;value_Stooping;value_Hands;value_Collected;value_OverArm;value_KeeperThrow;value_NotVisible;value_MediumGkIntervention;value_IntendedTackleTarget;value_Assist;value_IndividualPlay;value_GkX;value_LeftFooted;value_Right;value_GkY;value_High;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_Defensive1V1;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_CornerTaken;value_IntentionalAssist;value_CloseRight;value_SmallBoxRight;value_FromCorner;value_TouchTypePass;value_FlickOn;value_NotAssisted;value_Volley;value_Shove/Push;value_SwerveRight;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_BlockedCross;value_InjuredPlayerId;value_Injury;value_SixYardBlocked;value_BoxRight;value_Blocked;value_DefBlock;value_ParriedDanger;value_Fumble;value_GkHoof;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Weak;value_GoalShotGameClock;value_BigChance;value_BoxLeft;value_ShirtPull/Holding;value_AerialFoul;value_PullBack;value_BoxCentre;value_Minutes;value_EndType;value_Tactical;value_OtherObstacle;value_PlayersCaughtOffside;value_Indirect;value_CloseLeft;value_LowLeft;value_NotPastGoalLine;value_RecklessOffence;value_YellowCard;value_InSwinger;value_OverhitCross;value_LastLine;value_FreeKick;value_HighRight;value_TempMissed;value_PenaltyTakerId;value_Penalty;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_TacticalFoul;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697639201;350;61;1;39;27;bd0378yx50xpdcgwkt9p9bmz8;0;86,1;44,2;2024-06-23T23:46:30.384Z;2024-06-26T06:46:06Z;[{'id': 5086038609, 'qualifierId': 56, 'value': 'Center'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dkc1csnv26f0w6yf6bn8gzod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;39;27;Huntsville City;2367;FW;1,0
2697923901;863;61;1;39;28;4gymgvqmve0m2vh89v84tt3x0;1;13,7;54,8;2024-06-23T23:46:30.907Z;2024-06-26T06:46:11Z;[{'id': 5087573503, 'qualifierId': 56, 'value': 'Back'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dkc1csnv26f0w6yf6bn8gzod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;28;Cincinnati II;2368;DL;1,0
2697923947;771;61;1;39;30;bd0378yx50xpdcgwkt9p9bmz8;1;86,1;46,1;2024-06-23T23:46:32.857Z;2024-06-26T06:46:41Z;[{'id': 5087573643, 'qualifierId': 56, 'value': 'Center'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dkc1csnv26f0w6yf6bn8gzod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;39;30;Huntsville City;2370;FW;1,0
2697639209;357;43;1;39;30;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-23T23:46:33.566Z;2024-06-26T06:46:34Z;[{'id': 5087573619, 'qualifierId': 144, 'value': '61'}, {'id': 5086038649, 'qualifierId': 56, 'value': 'Back'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dkc1csnv26f0w6yf6bn8gzod0;Deleted event;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;30;Cincinnati II;2370;DL;1,0
2697639231;351;1;1;39;32;bd0378yx50xpdcgwkt9p9bmz8;1;86,2;55,6;2024-06-23T23:46:35.208Z;2024-06-26T06:47:48Z;[{'id': 5086038777, 'qualifierId': 141, 'value': '50.9'}, {'id': 5086038775, 'qualifierId': 140, 'value': '80.8'}, {'id': 5086038779, 'qualifierId': 212, 'value': '6.5'}, {'id': 5087573993, 'qualifierId': 154}, {'id': 5086038773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086038781, 'qualifierId': 213, 'value': '3.65'}, {'id': 5086039515, 'qualifierId': 210, 'value': '15'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;1,0;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;6,5;50,9;3,65;;80,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;80,8;50,9;;;;;;;;0;39;32;Huntsville City;2372;MC;1,0
2697639219;358;43;1;39;33;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-23T23:46:35.686Z;2024-06-23T23:48:02Z;[{'id': 5086041243, 'qualifierId': 144, 'value': '61'}, {'id': 5086038705, 'qualifierId': 56, 'value': 'Back'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;dkc1csnv26f0w6yf6bn8gzod0;Deleted event;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;33;Cincinnati II;2373;MC;1,0
2697639233;352;15;1;39;33;bd0378yx50xpdcgwkt9p9bmz8;1;80,2;50,5;2024-06-23T23:46:36.225Z;2024-06-26T06:47:48Z;[{'id': 5086039381, 'qualifierId': 72}, {'id': 5086039551, 'qualifierId': 146, 'value': '89.7'}, {'id': 5086039537, 'qualifierId': 29}, {'id': 5086038789, 'qualifierId': 18}, {'id': 5086039557, 'qualifierId': 231, 'value': '48.9'}, {'id': 5086039553, 'qualifierId': 147, 'value': '50.7'}, {'id': 5086039543, 'qualifierId': 102, 'value': '51.0'}, {'id': 5086038791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086039545, 'qualifierId': 103, 'value': '19'}, {'id': 5086039385, 'qualifierId': 82}, {'id': 5086039535, 'qualifierId': 78}, {'id': 5086039555, 'qualifierId': 230, 'value': '98.1'}, {'id': 5086039549, 'qualifierId': 328}, {'id': 5086038787, 'qualifierId': 22}, {'id': 5087573995, 'qualifierId': 154}, {'id': 5086039539, 'qualifierId': 55, 'value': '351'}, {'id': 5086039561, 'qualifierId': 233, 'value': '359'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dkc1csnv26f0w6yf6bn8gzod0;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;359,0;;;;;;;;;;;;;;;;51,0;1,0;89,7;1,0;1,0;351,0;19,0;1,0;1,0;50,7;;;;;;;;;;;;98,1;1,0;;48,9;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;89,7;50,7;51,0;19;351,0;8sydisziijh84elb8dprtlduy;;0;39;33;Huntsville City;2373;FW;1,0
2697639247;359;10;1;39;33;4gymgvqmve0m2vh89v84tt3x0;1;13,7;49,8;2024-06-23T23:46:36.325Z;2024-06-26T06:47:34Z;[{'id': 5086038881, 'qualifierId': 94}, {'id': 5086038883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086039565, 'qualifierId': 233, 'value': '352'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dkc1csnv26f0w6yf6bn8gzod0;Save;;;;;;;;;;;;;;;;;;;;;;352,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;33;Cincinnati II;2373;DR;1,0
2697639267;353;45;1;39;39;bd0378yx50xpdcgwkt9p9bmz8;0;63,6;75,7;2024-06-23T23:46:42.536Z;2024-06-23T23:46:44Z;[{'id': 5086038981, 'qualifierId': 233, 'value': '360'}, {'id': 5086038943, 'qualifierId': 285}, {'id': 5086038941, 'qualifierId': 56, 'value': 'Center'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;dkc1csnv26f0w6yf6bn8gzod0;Challenge;;;;;;;;;;;;;;;;;;;;1,0;;360,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;39;39;Huntsville City;2379;MC;1,0
2697639269;360;3;1;39;39;4gymgvqmve0m2vh89v84tt3x0;1;36,4;24,3;2024-06-23T23:46:42.536Z;2024-06-26T06:47:57Z;[{'id': 5086038959, 'qualifierId': 286}, {'id': 5086038957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086038977, 'qualifierId': 233, 'value': '353'}, {'id': 5087574013, 'qualifierId': 465}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Take On;;;;;;;;;;;;;;;;;;;;;;353,0;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;39;Cincinnati II;2379;MR;1,0
2697639273;361;49;1;39;40;4gymgvqmve0m2vh89v84tt3x0;1;44,0;24,0;2024-06-23T23:46:43.238Z;2024-06-23T23:46:43Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;40;Cincinnati II;2380;MR;1,0
2697639297;362;1;1;39;46;4gymgvqmve0m2vh89v84tt3x0;0;70,2;2,2;2024-06-23T23:46:49.111Z;2024-06-26T08:38:16Z;[{'id': 5087574089, 'qualifierId': 236}, {'id': 5086039133, 'qualifierId': 141, 'value': '3.5'}, {'id': 5086039129, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086039131, 'qualifierId': 140, 'value': '70.2'}, {'id': 5086039137, 'qualifierId': 213, 'value': '1.57'}, {'id': 5087574065, 'qualifierId': 155}, {'id': 5087594379, 'qualifierId': 233, 'value': '354'}, {'id': 5086039135, 'qualifierId': 212, 'value': '0.9'}, {'id': 5087574091, 'qualifierId': 286}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;0,9;3,5;1,57;;70,2;1,0;;;;;;354,0;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,2;3,5;;;;;;;;0;39;46;Cincinnati II;2386;MR;1,0
2697639309;354;74;1;39;46;bd0378yx50xpdcgwkt9p9bmz8;1;26,9;89,9;2024-06-23T23:46:49.112Z;2024-06-24T01:11:24Z;[{'id': 5086039211, 'qualifierId': 233, 'value': '362'}, {'id': 5086039195, 'qualifierId': 285}, {'id': 5086039193, 'qualifierId': 56, 'value': 'Back'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dkc1csnv26f0w6yf6bn8gzod0;Blocked Pass;;;;;;;;;;;;;;;;;;;;1,0;;362,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;39;46;Huntsville City;2386;DL;1,0
2697639311;355;5;1;39;47;bd0378yx50xpdcgwkt9p9bmz8;0;28,4;101,8;2024-06-23T23:46:50.518Z;2024-06-24T00:39:59Z;[{'id': 5086039527, 'qualifierId': 233, 'value': '363'}, {'id': 5086039207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086039209, 'qualifierId': 347}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;dkc1csnv26f0w6yf6bn8gzod0;Out;;;;;;;;;;;;;;;;;;;;;1,0;363,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;39;47;Huntsville City;2387;DL;1,0
2697639361;363;5;1;39;47;4gymgvqmve0m2vh89v84tt3x0;1;71,6;-1,8;2024-06-23T23:46:50.518Z;2024-06-23T23:47:06Z;[{'id': 5086039473, 'qualifierId': 347}, {'id': 5086039511, 'qualifierId': 233, 'value': '355'}, {'id': 5086039471, 'qualifierId': 56, 'value': 'Right'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Out;;;;;;;;;;;;;;;;;;;;;1,0;355,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;39;47;Cincinnati II;2387;MR;1,0
2697639403;364;1;1;40;3;4gymgvqmve0m2vh89v84tt3x0;1;67,4;0,0;2024-06-23T23:47:06.247Z;2024-06-23T23:47:12Z;[{'id': 5086039753, 'qualifierId': 107}, {'id': 5086039765, 'qualifierId': 1}, {'id': 5086039757, 'qualifierId': 140, 'value': '46.5'}, {'id': 5086039755, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086039759, 'qualifierId': 141, 'value': '16.5'}, {'id': 5086039763, 'qualifierId': 213, 'value': '2.64'}, {'id': 5086039761, 'qualifierId': 212, 'value': '25.1'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;25,1;16,5;2,64;;46,5;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;46,5;16,5;;;;;;;;0;40;3;Cincinnati II;2403;DR;1,0
2697639409;365;1;1;40;9;4gymgvqmve0m2vh89v84tt3x0;1;47,1;21,3;2024-06-23T23:47:11.847Z;2024-06-23T23:47:13Z;[{'id': 5086039773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086039777, 'qualifierId': 141, 'value': '52.2'}, {'id': 5086039781, 'qualifierId': 213, 'value': '1.69'}, {'id': 5086039779, 'qualifierId': 212, 'value': '21.2'}, {'id': 5086039775, 'qualifierId': 140, 'value': '44.8'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;21,2;52,2;1,69;;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,8;52,2;;;;;;;;0;40;9;Cincinnati II;2409;DL;1,0
2697639427;366;1;1;40;11;4gymgvqmve0m2vh89v84tt3x0;1;45,0;49,9;2024-06-23T23:47:13.639Z;2024-06-23T23:47:16Z;[{'id': 5086039893, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086039897, 'qualifierId': 141, 'value': '80.0'}, {'id': 5086039901, 'qualifierId': 213, 'value': '0.84'}, {'id': 5086039899, 'qualifierId': 212, 'value': '27.5'}, {'id': 5086039895, 'qualifierId': 140, 'value': '62.5'}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;27,5;80,0;0,84;;62,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;62,5;80,0;;;;;;;;0;40;11;Cincinnati II;2411;DC;1,0
2697639443;367;1;1;40;13;4gymgvqmve0m2vh89v84tt3x0;1;59,3;79,4;2024-06-23T23:47:16.310Z;2024-06-23T23:47:19Z;[{'id': 5086039983, 'qualifierId': 213, 'value': '3.73'}, {'id': 5086039981, 'qualifierId': 212, 'value': '19.3'}, {'id': 5086039979, 'qualifierId': 141, 'value': '63.6'}, {'id': 5086039975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086039977, 'qualifierId': 140, 'value': '44.0'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;19,3;63,6;3,73;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,0;63,6;;;;;;;;0;40;13;Cincinnati II;2413;DC;1,0
2697639451;368;1;1;40;17;4gymgvqmve0m2vh89v84tt3x0;1;46,3;66,4;2024-06-23T23:47:19.654Z;2024-06-23T23:47:21Z;[{'id': 5086040041, 'qualifierId': 213, 'value': '4.63'}, {'id': 5086040037, 'qualifierId': 141, 'value': '36.9'}, {'id': 5086040035, 'qualifierId': 140, 'value': '44.8'}, {'id': 5086040039, 'qualifierId': 212, 'value': '20.1'}, {'id': 5086040033, 'qualifierId': 56, 'value': 'Back'}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;20,1;36,9;4,63;;44,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;44,8;36,9;;;;;;;;0;40;17;Cincinnati II;2417;DC;1,0
2697639473;369;1;1;40;19;4gymgvqmve0m2vh89v84tt3x0;1;44,9;36,1;2024-06-23T23:47:21.718Z;2024-06-23T23:47:26Z;[{'id': 5086040171, 'qualifierId': 212, 'value': '23.2'}, {'id': 5086040169, 'qualifierId': 141, 'value': '5.3'}, {'id': 5086040165, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086040173, 'qualifierId': 213, 'value': '5.16'}, {'id': 5086040167, 'qualifierId': 140, 'value': '54.5'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;23,2;5,3;5,16;;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;54,5;5,3;;;;;;;;0;40;19;Cincinnati II;2419;DL;1,0
2697639499;370;1;1;40;23;4gymgvqmve0m2vh89v84tt3x0;1;67,1;4,1;2024-06-23T23:47:26.103Z;2024-06-23T23:47:30Z;[{'id': 5086040291, 'qualifierId': 141, 'value': '1.9'}, {'id': 5086040295, 'qualifierId': 213, 'value': '6.09'}, {'id': 5086040287, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086040293, 'qualifierId': 212, 'value': '7.9'}, {'id': 5086040289, 'qualifierId': 140, 'value': '74.5'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;7,9;1,9;6,09;;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;74,5;1,9;;;;;;;;0;40;23;Cincinnati II;2423;DR;1,0
2697639515;371;1;1;40;27;4gymgvqmve0m2vh89v84tt3x0;1;74,4;9,1;2024-06-23T23:47:30.199Z;2024-06-23T23:47:31Z;[{'id': 5086040375, 'qualifierId': 213, 'value': '1.29'}, {'id': 5086040361, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086040369, 'qualifierId': 141, 'value': '23.4'}, {'id': 5086040365, 'qualifierId': 140, 'value': '77.1'}, {'id': 5086040373, 'qualifierId': 212, 'value': '10.1'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;10,1;23,4;1,29;;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;77,1;23,4;;;;;;;;0;40;27;Cincinnati II;2427;MR;1,0
2697639525;372;1;1;40;29;4gymgvqmve0m2vh89v84tt3x0;1;77,2;23,7;2024-06-23T23:47:31.703Z;2024-06-26T06:48:49Z;[{'id': 5086040421, 'qualifierId': 141, 'value': '19.1'}, {'id': 5086040423, 'qualifierId': 212, 'value': '6.7'}, {'id': 5087574177, 'qualifierId': 156}, {'id': 5086040419, 'qualifierId': 140, 'value': '71.6'}, {'id': 5086040425, 'qualifierId': 213, 'value': '3.63'}, {'id': 5086040417, 'qualifierId': 56, 'value': 'Right'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;dkc1csnv26f0w6yf6bn8gzod0;Pass;;;;;;;;;;;6,7;19,1;3,63;;71,6;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;71,6;19,1;;;;;;;;0;40;29;Cincinnati II;2429;FW;1,0
2697639543;373;61;1;40;30;4gymgvqmve0m2vh89v84tt3x0;1;71,2;19,7;2024-06-23T23:47:32.872Z;2024-06-26T06:49:00Z;[{'id': 5086040515, 'qualifierId': 56, 'value': 'Right'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;dkc1csnv26f0w6yf6bn8gzod0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;40;30;Cincinnati II;2430;MC;1,0
