id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_Cross;value_Chipped;value_InSwinger;value_FreeKickTaken;value_LeftFooted;value_RightFooted;value_SetPiece;value_GoalmouthY;value_Volley;value_GkX;value_BoxCentre;value_CloseLeft;value_GkY;value_GoalmouthZ;value_FirstTouch;value_NotAssisted;value_NextEventGoalKick;value_GoalKick;value_High;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_TouchTypePass;value_ThroughBall;value_Low;value_Shove/Push;value_BlockedPass;value_Assist;value_IntentionalAssist;value_Head;value_Right;value_RegularPlay;value_Assisted;value_NotVisible;value_PullBack;value_LowCentre;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_BigChance;value_FlickOn;value_Injury;value_InjuredPlayerId;value_DeletedEventType;value_Left;value_CornerTaken;value_OutSwinger;value_OutOfPlay;value_BlockedX;value_FromCorner;value_BlockedY;value_Blocked;value_DefBlock;value_LayOff;value_IntendedTackleTarget;value_BlockedCross;value_MediumGkIntervention;value_KeeperThrow;value_DrivenCross;value_Straight;value_HighGkIntervention;value_TakeOnOvertake;value_TouchTypeControl;value_OutOfBoxCentre;value_LowRight;value_HighCentre;value_BoxRight;value_Standing;value_Hands;value_Collected;value_IndividualPlay;value_Stooping;value_LowGkIntervention;value_TouchTypeClearance;value_Overrun;value_SwitchOfPlay;value_TacticalFoul;value_Diving;value_HitBar;value_ParriedSafe;value_SwerveLeft;value_FreeKick;value_HighRight;value_FloatedCross;value_ShirtPull/Holding;value_OverhitCross;value_LowLeft;value_OverArm;value_Minutes;value_NotPastGoalLine;value_OwnPlayer;value_OwnShotBlocked;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FastBreak;value_ParriedDanger;value_HighLeft;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_SmallBoxRight;value_SixYardBlocked;value_BoxLeft;value_1On1;value_Feet;value_SwerveRight;value_ByWall;value_CloseRight;value_LeadingToGoal;value_GkKickFromHands;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722074977;462;50;2;50;39;8ijkk62897so5r3bq0wgwx4bu;1;6,5;6,4;2024-09-18T03:44:19.252Z;2024-09-27T06:50:00Z;[{'id': 5220611829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5243675965, 'qualifierId': 233, 'value': '500'}, {'id': 5220611831, 'qualifierId': 285}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;8u6d9qaa668cnuol5wy44j6c;Dispossessed;;;;;;;;;;;;;;;;;;;500,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;50;39;Portland Timbers II;3039;DR;1,0
2722074981;500;7;2;50;39;5ou8b446l1sl8frblkz3xi17g;0;93,5;93,6;2024-09-18T03:44:19.253Z;2024-09-26T11:38:21Z;[{'id': 5220611879, 'qualifierId': 233, 'value': '462'}, {'id': 5220611857, 'qualifierId': 56, 'value': 'Left'}, {'id': 5242377291, 'qualifierId': 383}, {'id': 5220611859, 'qualifierId': 286}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;8u6d9qaa668cnuol5wy44j6c;Tackle;;;;;;;;;;;;;;;;;;1,0;462,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;50;39;Ventura County;3039;DML;1,0
2726048527;834;61;2;50;39;8ijkk62897so5r3bq0wgwx4bu;1;7,6;8,9;2024-09-18T03:44:19.283Z;2024-09-26T11:38:34Z;[{'id': 5242377401, 'qualifierId': 56, 'value': 'Back'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;8u6d9qaa668cnuol5wy44j6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;50;39;Portland Timbers II;3039;DR;1,0
2722074983;501;49;2;50;40;5ou8b446l1sl8frblkz3xi17g;1;89,3;94,5;2024-09-18T03:44:20.834Z;2024-09-18T03:45:06Z;[];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;8u6d9qaa668cnuol5wy44j6c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;50;40;Ventura County;3040;FWL;1,0
2722074995;502;1;2;50;41;5ou8b446l1sl8frblkz3xi17g;1;88,3;93,6;2024-09-18T03:44:21.943Z;2024-09-18T03:45:21Z;[{'id': 5220611929, 'qualifierId': 141, 'value': '67.3'}, {'id': 5220612663, 'qualifierId': 210, 'value': '13'}, {'id': 5220611925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220611933, 'qualifierId': 213, 'value': '4.04'}, {'id': 5220611931, 'qualifierId': 212, 'value': '22.9'}, {'id': 5220611927, 'qualifierId': 140, 'value': '74.7'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;1,0;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,04;22,9;67,3;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;74,7;67,3;;;;;;;0;0;50;41;Ventura County;3041;FWL;1,0
2722074997;503;13;2;50;43;5ou8b446l1sl8frblkz3xi17g;1;75,7;64,3;2024-09-18T03:44:23.896Z;2024-09-26T11:39:17Z;[{'id': 5220612667, 'qualifierId': 29}, {'id': 5220612681, 'qualifierId': 231, 'value': '51.1'}, {'id': 5220612679, 'qualifierId': 230, 'value': '98.6'}, {'id': 5220611939, 'qualifierId': 18}, {'id': 5220612675, 'qualifierId': 103, 'value': '8.3'}, {'id': 5220612673, 'qualifierId': 102, 'value': '58.2'}, {'id': 5220611941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220612619, 'qualifierId': 20}, {'id': 5220612665, 'qualifierId': 83}, {'id': 5220612669, 'qualifierId': 55, 'value': '502'}, {'id': 5220612677, 'qualifierId': 215}, {'id': 5220611937, 'qualifierId': 22}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;8u6d9qaa668cnuol5wy44j6c;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;58,2;;98,6;;1,0;51,1;8,3;;;;;;502,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;58,2;8.3;502,0;5gvvjvj3aw75jrxcmajcx2b6c;0;0;50;43;Ventura County;3043;MC;1,0
2722075021;463;5;2;50;44;8ijkk62897so5r3bq0wgwx4bu;1;-0,9;42,8;2024-09-18T03:44:25.208Z;2024-09-18T03:46:21Z;[{'id': 5220612055, 'qualifierId': 346}, {'id': 5220612053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220612057, 'qualifierId': 233, 'value': '504'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;8u6d9qaa668cnuol5wy44j6c;Out;;;;;;;;;;;;;;;;;;;504,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;50;44;Portland Timbers II;3044;DR;1,0
2722075001;504;5;2;50;44;5ou8b446l1sl8frblkz3xi17g;0;100,9;57,2;2024-09-18T03:44:25.208Z;2024-09-18T03:46:21Z;[{'id': 5220612073, 'qualifierId': 233, 'value': '463'}, {'id': 5220611967, 'qualifierId': 346}, {'id': 5220611965, 'qualifierId': 56, 'value': 'Center'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;8u6d9qaa668cnuol5wy44j6c;Out;;;;;;;;;;;;;;;;;;;463,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;50;44;Ventura County;3044;MC;1,0
2722075039;464;1;2;50;51;8ijkk62897so5r3bq0wgwx4bu;1;4,2;56,1;2024-09-18T03:44:31.515Z;2024-09-18T03:44:35Z;[{'id': 5220612129, 'qualifierId': 141, 'value': '88.1'}, {'id': 5220612127, 'qualifierId': 140, 'value': '21.9'}, {'id': 5220612137, 'qualifierId': 237}, {'id': 5220612131, 'qualifierId': 212, 'value': '28.6'}, {'id': 5220612123, 'qualifierId': 124}, {'id': 5220612133, 'qualifierId': 213, 'value': '0.86'}, {'id': 5220612125, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,86;28,6;88,1;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,9;88,1;;;;;;;0;0;50;51;Portland Timbers II;3051;GK;1,0
2722075047;465;1;2;50;54;8ijkk62897so5r3bq0wgwx4bu;1;23,9;88,6;2024-09-18T03:44:34.883Z;2024-09-18T03:44:36Z;[{'id': 5220612177, 'qualifierId': 141, 'value': '78.1'}, {'id': 5220612173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220612175, 'qualifierId': 140, 'value': '16.0'}, {'id': 5220612179, 'qualifierId': 212, 'value': '10.9'}, {'id': 5220612181, 'qualifierId': 213, 'value': '3.85'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;3,85;10,9;78,1;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;16,0;78,1;;;;;;;0;0;50;54;Portland Timbers II;3054;DC;1,0
2722075053;466;1;2;50;56;8ijkk62897so5r3bq0wgwx4bu;1;15,3;76,3;2024-09-18T03:44:36.611Z;2024-09-18T03:44:40Z;[{'id': 5220612207, 'qualifierId': 213, 'value': '4.32'}, {'id': 5220612205, 'qualifierId': 212, 'value': '19.4'}, {'id': 5220612199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220612201, 'qualifierId': 140, 'value': '8.2'}, {'id': 5220612203, 'qualifierId': 141, 'value': '50.0'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,32;19,4;50,0;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;8,2;50,0;;;;;;;0;0;50;56;Portland Timbers II;3056;DC;1,0
2722075065;467;1;2;50;59;8ijkk62897so5r3bq0wgwx4bu;1;8,2;49,9;2024-09-18T03:44:39.963Z;2024-09-18T03:44:43Z;[{'id': 5220612267, 'qualifierId': 213, 'value': '1.38'}, {'id': 5220612259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220612263, 'qualifierId': 141, 'value': '81.2'}, {'id': 5220612261, 'qualifierId': 140, 'value': '12.2'}, {'id': 5220612265, 'qualifierId': 212, 'value': '21.7'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;1,38;21,7;81,2;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;12,2;81,2;;;;;;;0;0;50;59;Portland Timbers II;3059;GK;1,0
2722075073;468;1;2;51;2;8ijkk62897so5r3bq0wgwx4bu;1;15,3;79,1;2024-09-18T03:44:43.083Z;2024-09-18T03:44:47Z;[{'id': 5220612309, 'qualifierId': 213, 'value': '1.20'}, {'id': 5220612307, 'qualifierId': 212, 'value': '12.0'}, {'id': 5220612305, 'qualifierId': 141, 'value': '95.6'}, {'id': 5220612303, 'qualifierId': 140, 'value': '19.4'}, {'id': 5220612301, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;1,2;12,0;95,6;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;19,4;95,6;;;;;;;0;0;51;2;Portland Timbers II;3062;DC;1,0
2722075087;469;1;2;51;6;8ijkk62897so5r3bq0wgwx4bu;0;20,3;95,9;2024-09-18T03:44:47.012Z;2024-09-18T03:44:54Z;[{'id': 5220612365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220612363, 'qualifierId': 157}, {'id': 5220612367, 'qualifierId': 140, 'value': '68.1'}, {'id': 5220612373, 'qualifierId': 213, 'value': '5.83'}, {'id': 5220612371, 'qualifierId': 212, 'value': '55.9'}, {'id': 5220612369, 'qualifierId': 141, 'value': '59.6'}, {'id': 5220612375, 'qualifierId': 1}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,83;55,9;59,6;68,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;68,1;59,6;;;;;;;0;0;51;6;Portland Timbers II;3066;DC;1,0
2722075079;505;1;2;51;9;5ou8b446l1sl8frblkz3xi17g;0;32,1;45,8;2024-09-18T03:44:49.475Z;2024-09-18T03:44:49Z;[{'id': 5220612335, 'qualifierId': 140, 'value': '33.9'}, {'id': 5220612333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220612339, 'qualifierId': 212, 'value': '1.9'}, {'id': 5220612341, 'qualifierId': 213, 'value': '6.18'}, {'id': 5220612337, 'qualifierId': 141, 'value': '45.5'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;6,18;1,9;45,5;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;33,9;45,5;;;;;;;0;0;51;9;Ventura County;3069;DC;1,0
2722075091;470;61;2;51;11;8ijkk62897so5r3bq0wgwx4bu;0;68,1;59,6;2024-09-18T03:44:51.259Z;2024-09-26T11:39:45Z;[{'id': 5220612383, 'qualifierId': 56, 'value': 'Center'}];3c1xz4vpfoum0jbq6bmtdrtux;I. Achara;;;8u6d9qaa668cnuol5wy44j6c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;51;11;Portland Timbers II;3071;AMR;1,0
2722075097;506;1;2;51;11;5ou8b446l1sl8frblkz3xi17g;0;32,6;35,2;2024-09-18T03:44:51.881Z;2024-09-18T03:44:53Z;[{'id': 5220612429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220612439, 'qualifierId': 1}, {'id': 5220612437, 'qualifierId': 213, 'value': '0.75'}, {'id': 5220612427, 'qualifierId': 157}, {'id': 5220612435, 'qualifierId': 212, 'value': '31.4'}, {'id': 5220612433, 'qualifierId': 141, 'value': '66.6'}, {'id': 5220612431, 'qualifierId': 140, 'value': '54.5'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,75;31,4;66,6;54,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;54,5;66,6;;;;;;;0;0;51;11;Ventura County;3071;DC;1,0
2722075105;471;1;2;51;15;8ijkk62897so5r3bq0wgwx4bu;1;53,7;48,4;2024-09-18T03:44:55.715Z;2024-09-18T03:44:59Z;[{'id': 5220612479, 'qualifierId': 213, 'value': '5.97'}, {'id': 5220612475, 'qualifierId': 141, 'value': '44.2'}, {'id': 5220612471, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220612473, 'qualifierId': 140, 'value': '62.0'}, {'id': 5220612477, 'qualifierId': 212, 'value': '9.2'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;5,97;9,2;44,2;62,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;62,0;44,2;;;;;;;0;0;51;15;Portland Timbers II;3075;DR;1,0
2722075117;472;2;2;51;19;8ijkk62897so5r3bq0wgwx4bu;1;65,5;49,5;2024-09-18T03:44:59.291Z;2024-09-18T03:45:08Z;[{'id': 5220612529, 'qualifierId': 7, 'value': '6d45ccicyo6dregi9cm4ad4kq'}, {'id': 5220612535, 'qualifierId': 141, 'value': '31.5'}, {'id': 5220612531, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220612533, 'qualifierId': 140, 'value': '79.6'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;8u6d9qaa668cnuol5wy44j6c;Offside Pass;;;;;;;;;;;;;;31,5;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;79,6;31,5;;;;;;;0;0;51;19;Portland Timbers II;3079;AMC;1,0
2722075123;507;55;2;51;19;5ou8b446l1sl8frblkz3xi17g;1;26,2;61,5;2024-09-18T03:44:59.292Z;2024-09-18T03:46:17Z;[];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;8u6d9qaa668cnuol5wy44j6c;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;51;19;Ventura County;3079;DC;1,0
2722075155;473;27;2;51;46;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-09-18T03:45:26.622Z;2024-09-18T03:45:30Z;[{'id': 5220612763, 'qualifierId': 233, 'value': '508'}, {'id': 5220612741, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5220612743, 'qualifierId': 53, 'value': '3c1xz4vpfoum0jbq6bmtdrtux'}];;;;;8u6d9qaa668cnuol5wy44j6c;Start delay;;;;;;;;;;;;;;;;;;;508,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;51;46;Portland Timbers II;3106;;
2722075147;508;27;2;51;46;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-09-18T03:45:26.622Z;2024-09-18T03:45:30Z;[{'id': 5220612749, 'qualifierId': 233, 'value': '473'}];;;;;8u6d9qaa668cnuol5wy44j6c;Start delay;;;;;;;;;;;;;;;;;;;473,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;51;46;Ventura County;3106;;
2722075309;474;28;2;53;10;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-09-18T03:46:50.963Z;2024-09-26T11:51:02Z;[{'id': 5220613613, 'qualifierId': 55, 'value': '473'}, {'id': 5220613633, 'qualifierId': 233, 'value': '509'}];;;;;8u6d9qaa668cnuol5wy44j6c;End delay;;;;;;;;;;;;;;;;;;;509,0;;;;;;;;;;;;;;;;;;;;;;;;;;;473,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;473,0;;0;0;53;10;Portland Timbers II;3190;;
2722075311;509;28;2;53;10;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-09-18T03:46:50.963Z;2024-09-26T11:51:08Z;[{'id': 5220613627, 'qualifierId': 233, 'value': '474'}, {'id': 5220613619, 'qualifierId': 55, 'value': '508'}];;;;;8u6d9qaa668cnuol5wy44j6c;End delay;;;;;;;;;;;;;;;;;;;474,0;;;;;;;;;;;;;;;;;;;;;;;;;;;508,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;508,0;;0;0;53;10;Ventura County;3190;;
2722075335;510;1;2;53;16;5ou8b446l1sl8frblkz3xi17g;1;21,4;76,3;2024-09-18T03:46:56.769Z;2024-09-18T03:47:02Z;[{'id': 5220613765, 'qualifierId': 213, 'value': '0.31'}, {'id': 5220613755, 'qualifierId': 241}, {'id': 5220613761, 'qualifierId': 141, 'value': '82.3'}, {'id': 5220613763, 'qualifierId': 212, 'value': '13.4'}, {'id': 5220613753, 'qualifierId': 5}, {'id': 5220613757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5220613759, 'qualifierId': 140, 'value': '33.6'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;0,31;13,4;82,3;33,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;33,6;82,3;;;;;;;0;0;53;16;Ventura County;3196;DC;1,0
2722075343;511;1;2;53;22;5ou8b446l1sl8frblkz3xi17g;1;53,5;69,6;2024-09-18T03:47:02.723Z;2024-09-18T03:47:06Z;[{'id': 5220613807, 'qualifierId': 213, 'value': '4.68'}, {'id': 5220613799, 'qualifierId': 56, 'value': 'Center'}, {'id': 5220613801, 'qualifierId': 140, 'value': '52.8'}, {'id': 5220613803, 'qualifierId': 141, 'value': '34.6'}, {'id': 5220613805, 'qualifierId': 212, 'value': '23.8'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;8u6d9qaa668cnuol5wy44j6c;Pass;;;;;;;;;;;;4,68;23,8;34,6;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;52,8;34,6;;;;;;;0;0;53;22;Ventura County;3202;DC;1,0
