id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_TakeOnSpace;value_TouchTypePass;value_LeadingToAttempt;value_RelatedError1Id;value_GkX;value_LowCentre;value_LeftFooted;value_RegularPlay;value_Blocked;value_GoalmouthZ;value_BlockedX;value_IndividualPlay;value_GkY;value_GoalmouthY;value_BoxLeft;value_RelatedEventId;value_Assisted;value_BlockedY;value_DefBlock;value_Left;value_CornerTaken;value_IntentionalAssist;value_Cross;value_OutSwinger;value_Assist;value_FromCorner;value_High;value_BigChance;value_Head;value_FirstTouch;value_BoxCentre;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_SwitchOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_BlockedPass;value_DrivenCross;value_Straight;value_LayOff;value_BlockedCross;value_DeletedEventType;value_Defensive1V1;value_ShirtPull/Holding;value_FlickOn;value_TakeOnOvertake;value_Shove/Push;value_Argument;value_YellowCard;value_Launch;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_MediumGkIntervention;value_TouchTypeControl;value_TouchTypeClearance;value_OutOfPlay;value_HeadPass;value_InSwinger;value_RightFooted;value_OutOfBoxCentre;value_ThroughBall;value_BoxDeepLeft;value_NotAssisted;value_HighClaim;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_RefereeDelay;value_DrinksBreak;value_Right;value_CloseHigh;value_Minutes;value_Overrun;value_EndType;value_Collected;value_Hands;value_Stooping;value_PullBack;value_FloatedCross;value_NotPastGoalLine;value_TempShotOn;value_ParriedDanger;value_Diving;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_GkHoof;value_HighLeft;value_SixYardBlocked;value_OverhitCross;value_CloseRight;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_PenaltyTakerId;value_Penalty;value_OtherReason;value_Scored;value_LowRight;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_DeniedGoalScoringOpp;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_NotRetreating;value_LowLeft;value_1On1;value_Weak;value_FastBreak;value_SwerveRight;value_BoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702679751;344;1;1;45;2;4gymgvqmve0m2vh89v84tt3x0;1;27,3;4,9;2024-07-21T22:48:48.160Z;2024-07-21T22:48:54Z;[{'id': 5113834403, 'qualifierId': 213, 'value': '2.44'}, {'id': 5113834397, 'qualifierId': 140, 'value': '11.9'}, {'id': 5113834399, 'qualifierId': 141, 'value': '25.0'}, {'id': 5113834401, 'qualifierId': 212, 'value': '21.2'}, {'id': 5113834395, 'qualifierId': 56, 'value': 'Back'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;11,9;2,44;25,0;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;11,9;25,0;;;;;;;;0;45;2;Inter Miami II;2702;DR;1,0
2702679805;345;1;1;45;8;4gymgvqmve0m2vh89v84tt3x0;1;18,0;38,2;2024-07-21T22:48:54.104Z;2024-07-21T22:48:59Z;[{'id': 5113834723, 'qualifierId': 140, 'value': '19.3'}, {'id': 5113834725, 'qualifierId': 141, 'value': '65.4'}, {'id': 5113834721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113834727, 'qualifierId': 212, 'value': '18.5'}, {'id': 5113834729, 'qualifierId': 213, 'value': '1.50'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;19,3;1,5;65,4;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;19,3;65,4;;;;;;;;0;45;8;Inter Miami II;2708;DL;1,0
2702679825;346;1;1;45;10;4gymgvqmve0m2vh89v84tt3x0;0;23,8;66,3;2024-07-21T22:48:56.218Z;2024-07-24T09:28:33Z;[{'id': 5113834879, 'qualifierId': 212, 'value': '49.0'}, {'id': 5113834881, 'qualifierId': 213, 'value': '0.03'}, {'id': 5113834877, 'qualifierId': 141, 'value': '68.5'}, {'id': 5113834871, 'qualifierId': 155}, {'id': 5113834875, 'qualifierId': 140, 'value': '70.4'}, {'id': 5113834873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113834883, 'qualifierId': 1}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;70,4;0,03;68,5;49,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;70,4;68,5;;;;;;;;0;45;10;Inter Miami II;2710;DMC;1,0
2702679843;421;4;1;45;17;c7c4wwva2u1vb3rr7rwava044;1;24,0;28,4;2024-07-21T22:49:03.552Z;2024-07-21T22:49:06Z;[{'id': 5113835029, 'qualifierId': 13}, {'id': 5113835031, 'qualifierId': 295}, {'id': 5113835037, 'qualifierId': 285}, {'id': 5113835033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113835035, 'qualifierId': 152}, {'id': 5113835049, 'qualifierId': 233, 'value': '347'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;e5y8g02nukqkwbi1kwvpnwt1w;Foul;;;;;;;;;;;;;;;;;;;347,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;45;17;Huntsville City;2717;DL;1,0
2702679837;347;4;1;45;17;4gymgvqmve0m2vh89v84tt3x0;0;76,0;71,6;2024-07-21T22:49:03.553Z;2024-07-21T22:49:06Z;[{'id': 5113835071, 'qualifierId': 233, 'value': '421'}, {'id': 5113835047, 'qualifierId': 286}, {'id': 5113835041, 'qualifierId': 295}, {'id': 5113835045, 'qualifierId': 152}, {'id': 5113835043, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113835039, 'qualifierId': 13}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;e5y8g02nukqkwbi1kwvpnwt1w;Foul;;;;;;;;;;;;;;;;;;;421,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;45;17;Inter Miami II;2717;FW;1,0
2702680135;422;1;1;45;50;c7c4wwva2u1vb3rr7rwava044;1;20,4;26,4;2024-07-21T22:49:36.822Z;2024-07-21T22:49:42Z;[{'id': 5113836671, 'qualifierId': 5}, {'id': 5113836677, 'qualifierId': 140, 'value': '28.0'}, {'id': 5113836679, 'qualifierId': 141, 'value': '63.7'}, {'id': 5113836681, 'qualifierId': 212, 'value': '26.6'}, {'id': 5113836683, 'qualifierId': 213, 'value': '1.27'}, {'id': 5113836673, 'qualifierId': 152}, {'id': 5113836675, 'qualifierId': 56, 'value': 'Back'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;28,0;1,27;63,7;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;28,0;63,7;;;;;;;;0;45;50;Huntsville City;2750;DL;1,0
2702680151;423;1;1;45;55;c7c4wwva2u1vb3rr7rwava044;1;29,2;65,4;2024-07-21T22:49:41.915Z;2024-07-21T22:49:43Z;[{'id': 5113836769, 'qualifierId': 212, 'value': '32.3'}, {'id': 5113836773, 'qualifierId': 1}, {'id': 5113836767, 'qualifierId': 141, 'value': '94.8'}, {'id': 5113836763, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113836771, 'qualifierId': 213, 'value': '0.67'}, {'id': 5113836765, 'qualifierId': 140, 'value': '53.4'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;53,4;0,67;94,8;32,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;53,4;94,8;;;;;;;;0;45;55;Huntsville City;2755;DC;1,0
2702680193;424;1;1;45;57;c7c4wwva2u1vb3rr7rwava044;1;53,4;94,8;2024-07-21T22:49:43.383Z;2024-07-21T22:49:46Z;[{'id': 5113836967, 'qualifierId': 141, 'value': '73.3'}, {'id': 5113836965, 'qualifierId': 140, 'value': '32.0'}, {'id': 5113836969, 'qualifierId': 212, 'value': '26.8'}, {'id': 5113836971, 'qualifierId': 213, 'value': '3.72'}, {'id': 5113836963, 'qualifierId': 56, 'value': 'Back'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;32,0;3,72;73,3;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;32,0;73,3;;;;;;;;0;45;57;Huntsville City;2757;DC;1,0
2702680205;425;1;1;46;0;c7c4wwva2u1vb3rr7rwava044;1;33,4;72,4;2024-07-21T22:49:46.586Z;2024-07-21T22:49:48Z;[{'id': 5113837015, 'qualifierId': 141, 'value': '76.6'}, {'id': 5113837013, 'qualifierId': 140, 'value': '51.8'}, {'id': 5113837019, 'qualifierId': 213, 'value': '0.15'}, {'id': 5113837017, 'qualifierId': 212, 'value': '19.5'}, {'id': 5113837011, 'qualifierId': 56, 'value': 'Center'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;51,8;0,15;76,6;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;51,8;76,6;;;;;;;;0;46;0;Huntsville City;2760;DC;1,0
2702680217;426;1;1;46;1;c7c4wwva2u1vb3rr7rwava044;1;57,8;79,9;2024-07-21T22:49:47.976Z;2024-07-21T22:49:49Z;[{'id': 5113837093, 'qualifierId': 212, 'value': '15.8'}, {'id': 5113837095, 'qualifierId': 213, 'value': '2.36'}, {'id': 5113837089, 'qualifierId': 140, 'value': '47.1'}, {'id': 5113837087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113837091, 'qualifierId': 141, 'value': '96.2'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;47,1;2,36;96,2;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;47,1;96,2;;;;;;;;0;46;1;Huntsville City;2761;MC;1,0
2702680237;427;1;1;46;3;c7c4wwva2u1vb3rr7rwava044;1;47,1;96,2;2024-07-21T22:49:49.257Z;2024-07-21T22:49:51Z;[{'id': 5113837185, 'qualifierId': 213, 'value': '4.55'}, {'id': 5113837177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113837183, 'qualifierId': 212, 'value': '21.6'}, {'id': 5113837181, 'qualifierId': 141, 'value': '64.9'}, {'id': 5113837179, 'qualifierId': 140, 'value': '43.8'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;43,8;4,55;64,9;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;43,8;64,9;;;;;;;;0;46;3;Huntsville City;2763;DC;1,0
2702680259;428;1;1;46;5;c7c4wwva2u1vb3rr7rwava044;1;42,6;65,4;2024-07-21T22:49:51.209Z;2024-07-21T22:49:54Z;[{'id': 5113837295, 'qualifierId': 140, 'value': '26.2'}, {'id': 5113837303, 'qualifierId': 212, 'value': '17.5'}, {'id': 5113837293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113837305, 'qualifierId': 213, 'value': '2.98'}, {'id': 5113837299, 'qualifierId': 141, 'value': '69.6'}];6rf06scmlaprgplvvw0oyb9ck;D. Ruíz;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;26,2;2,98;69,6;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,2;69,6;;;;;;;;0;46;5;Huntsville City;2765;MC;1,0
2702680283;429;1;1;46;8;c7c4wwva2u1vb3rr7rwava044;1;26,2;69,6;2024-07-21T22:49:54.194Z;2024-07-21T22:49:57Z;[{'id': 5113837431, 'qualifierId': 141, 'value': '43.9'}, {'id': 5113837429, 'qualifierId': 140, 'value': '22.6'}, {'id': 5113837427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113837435, 'qualifierId': 213, 'value': '4.50'}, {'id': 5113837433, 'qualifierId': 212, 'value': '17.9'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;22,6;4,5;43,9;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;22,6;43,9;;;;;;;;0;46;8;Huntsville City;2768;DC;1,0
2702680291;430;1;1;46;11;c7c4wwva2u1vb3rr7rwava044;0;22,6;43,9;2024-07-21T22:49:57.835Z;2024-07-21T22:50:07Z;[{'id': 5113837507, 'qualifierId': 141, 'value': '39.2'}, {'id': 5113837501, 'qualifierId': 155}, {'id': 5113837513, 'qualifierId': 1}, {'id': 5113837509, 'qualifierId': 212, 'value': '41.2'}, {'id': 5113837511, 'qualifierId': 213, 'value': '6.21'}, {'id': 5113837505, 'qualifierId': 140, 'value': '61.7'}, {'id': 5113837503, 'qualifierId': 56, 'value': 'Center'}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;61,7;6,21;39,2;41,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;61,7;39,2;;;;;;;;0;46;11;Huntsville City;2771;GK;1,0
2702680305;348;44;1;46;14;4gymgvqmve0m2vh89v84tt3x0;1;36,8;57,6;2024-07-21T22:50:00.740Z;2024-07-21T22:50:02Z;[{'id': 5113837569, 'qualifierId': 285}, {'id': 5113837577, 'qualifierId': 233, 'value': '431'}, {'id': 5113837567, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;e5y8g02nukqkwbi1kwvpnwt1w;Aerial;;;;;;;;;;;;;;;;;;;431,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;46;14;Inter Miami II;2774;DC;1,0
2702680297;431;44;1;46;14;c7c4wwva2u1vb3rr7rwava044;0;63,2;42,4;2024-07-21T22:50:00.741Z;2024-07-21T22:53:40Z;[{'id': 5113837591, 'qualifierId': 233, 'value': '348'}, {'id': 5113837535, 'qualifierId': 286}, {'id': 5113837533, 'qualifierId': 56, 'value': 'Center'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;e5y8g02nukqkwbi1kwvpnwt1w;Aerial;;;;;;;;;;;;;;;;;;;348,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;46;14;Huntsville City;2774;FW;1,0
2702680311;349;1;1;46;14;4gymgvqmve0m2vh89v84tt3x0;0;37,3;60,1;2024-07-21T22:50:00.919Z;2024-07-24T09:31:59Z;[{'id': 5113837605, 'qualifierId': 213, 'value': '3.14'}, {'id': 5113837603, 'qualifierId': 212, 'value': '1.9'}, {'id': 5113837595, 'qualifierId': 3}, {'id': 5113837597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113837601, 'qualifierId': 141, 'value': '60.1'}, {'id': 5113837599, 'qualifierId': 140, 'value': '35.5'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;35,5;3,14;60,1;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;35,5;60,1;;;;;;;;0;46;14;Inter Miami II;2774;DC;1,0
2702682011;455;61;1;46;15;c7c4wwva2u1vb3rr7rwava044;1;61,0;40,3;2024-07-21T22:50:00.993Z;2024-07-21T22:53:38Z;[{'id': 5113846733, 'qualifierId': 56, 'value': 'Center'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;e5y8g02nukqkwbi1kwvpnwt1w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;46;15;Huntsville City;2775;FW;1,0
2702680335;432;1;1;46;18;c7c4wwva2u1vb3rr7rwava044;1;61,1;39,8;2024-07-21T22:50:04.365Z;2024-07-21T22:50:06Z;[{'id': 5113837771, 'qualifierId': 212, 'value': '28.8'}, {'id': 5113837765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113837769, 'qualifierId': 141, 'value': '5.6'}, {'id': 5113837773, 'qualifierId': 213, 'value': '5.34'}, {'id': 5113837767, 'qualifierId': 140, 'value': '77.2'}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;77,2;5,34;5,6;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;77,2;5,6;;;;;;;;0;46;18;Huntsville City;2778;AML;1,0
2702680355;433;1;1;46;23;c7c4wwva2u1vb3rr7rwava044;0;80,0;5,3;2024-07-21T22:50:09.083Z;2024-07-24T09:33:45Z;[{'id': 5113837871, 'qualifierId': 213, 'value': '1.26'}, {'id': 5113837863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113837865, 'qualifierId': 140, 'value': '88.1'}, {'id': 5115934131, 'qualifierId': 224}, {'id': 5113837869, 'qualifierId': 212, 'value': '27.5'}, {'id': 5113837859, 'qualifierId': 2}, {'id': 5115934133, 'qualifierId': 20}, {'id': 5113837861, 'qualifierId': 155}, {'id': 5113837867, 'qualifierId': 141, 'value': '43.7'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;88,1;1,26;43,7;27,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;88,1;43,7;;;;;;;;0;46;23;Huntsville City;2783;DR;1,0
2702680379;350;12;1;46;24;4gymgvqmve0m2vh89v84tt3x0;1;13,3;59,9;2024-07-21T22:50:10.343Z;2024-07-21T22:50:12Z;[{'id': 5113838021, 'qualifierId': 212, 'value': '22.2'}, {'id': 5113838017, 'qualifierId': 140, 'value': '31.3'}, {'id': 5113838027, 'qualifierId': 15}, {'id': 5113838023, 'qualifierId': 213, 'value': '0.55'}, {'id': 5113838015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113838019, 'qualifierId': 141, 'value': '76.9'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;e5y8g02nukqkwbi1kwvpnwt1w;Clearance;;;;;;;;;;;;31,3;0,55;76,9;22,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;31,3;76,9;;;;;;;;0;46;24;Inter Miami II;2784;DC;1,0
2702680427;434;1;1;46;29;c7c4wwva2u1vb3rr7rwava044;1;70,3;22,2;2024-07-21T22:50:15.550Z;2024-07-21T22:50:18Z;[{'id': 5113838317, 'qualifierId': 213, 'value': '5.50'}, {'id': 5113838311, 'qualifierId': 140, 'value': '80.2'}, {'id': 5113838315, 'qualifierId': 212, 'value': '14.7'}, {'id': 5113838309, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113838313, 'qualifierId': 141, 'value': '7.0'}];55y26r9mz105vrqmnq739l62;D. Reyes;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;80,2;5,5;7,0;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;80,2;7,0;;;;;;;;0;46;29;Huntsville City;2789;AMR;1,0
2702680447;435;1;1;46;32;c7c4wwva2u1vb3rr7rwava044;1;77,0;8,9;2024-07-21T22:50:18.237Z;2024-07-21T22:50:21Z;[{'id': 5113838403, 'qualifierId': 140, 'value': '69.4'}, {'id': 5113838409, 'qualifierId': 213, 'value': '2.37'}, {'id': 5113838405, 'qualifierId': 141, 'value': '20.4'}, {'id': 5113838401, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113838407, 'qualifierId': 212, 'value': '11.2'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;e5y8g02nukqkwbi1kwvpnwt1w;Pass;;;;;;;;;;;;69,4;2,37;20,4;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;69,4;20,4;;;;;;;;0;46;32;Huntsville City;2792;DR;1,0
