id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_Captain;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Defensive;value_TakeOnSpace;value_Offensive;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_IntendedTackleTarget;value_Cross;value_InSwinger;value_RightFooted;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_Launch;value_HeadPass;value_Head;value_OutOfPlay;value_TouchTypePass;value_Left;value_CornerTaken;value_Assist;value_IntentionalAssist;value_SmallBoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_GkY;value_GoalmouthY;value_HighRight;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_AttemptedTackle;value_TakeOnOvertake;value_TouchTypeClearance;value_OutSwinger;value_LeftFooted;value_BlockedCross;value_LayOff;value_OutOfBoxCentre;value_BlockedY;value_IndividualPlay;value_Blocked;value_RegularPlay;value_LowCentre;value_BlockedX;value_DefBlock;value_Right;value_MediumGkIntervention;value_LowRight;value_NotAssisted;value_Volley;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_NotVisible;value_BoxCentre;value_LowLeft;value_ShirtPull/Holding;value_Straight;value_FloatedCross;value_DeletedEventType;value_ThroughBall;value_BigChance;value_ParriedDanger;value_BoxLeft;value_CloseLeft;value_FlickOn;value_HighGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_GkXTimeOfGoal;value_BoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_DrivenCross;value_Feet;value_Stooping;value_InjuredPlayerId;value_Injury;value_Collected;value_High;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_HighClaim;value_Unchallenged;value_OverArm;value_GkKickFromHands;value_HighCentre;value_Standing;value_Handball;value_Minutes;value_FastBreak;value_NotPastGoalLine;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PullBack;value_YellowCard;value_TacticalFoul;value_FreeKick;value_CloseRight;value_CloseLeftAndHigh;value_Overrun;value_RecklessOffence;value_BoxDeepLeft;value_Deflection;value_CaptainChange;value_SixYardBlocked;value_OwnPlayer;value_OwnShotBlocked;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_Scored;value_HighLeft;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2723756977;312;1;1;37;10;cwnjxlibb02fuh0vwgvac6h45;0;64,4;13,4;2024-09-21T19:41:28.174Z;2024-09-21T19:41:29Z;[{'id': 5229800127, 'qualifierId': 212, 'value': '13.0'}, {'id': 5229800125, 'qualifierId': 141, 'value': '27.4'}, {'id': 5229800123, 'qualifierId': 140, 'value': '72.9'}, {'id': 5229800121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229800129, 'qualifierId': 213, 'value': '0.82'}, {'id': 5229800119, 'qualifierId': 3}];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,82;13,0;27,4;72,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,9;27,4;;;;;;;;0;37;10;New England II;2230;;1,0
2723757021;318;1;1;37;12;csntc7hucmo21gknxc5y0kc4q;0;33,7;80,3;2024-09-21T19:41:30.082Z;2024-09-21T19:41:33Z;[{'id': 5229800425, 'qualifierId': 1}, {'id': 5229800417, 'qualifierId': 140, 'value': '69.4'}, {'id': 5229800415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229800421, 'qualifierId': 212, 'value': '40.0'}, {'id': 5229800413, 'qualifierId': 157}, {'id': 5229800423, 'qualifierId': 213, 'value': '5.93'}, {'id': 5229800419, 'qualifierId': 141, 'value': '59.9'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;5,93;40,0;59,9;69,4;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;69,4;59,9;;;;;;;;0;37;12;Chattanooga;2232;DC;1,0
2723757067;313;1;1;37;15;cwnjxlibb02fuh0vwgvac6h45;1;34,0;36,4;2024-09-21T19:41:33.358Z;2024-09-21T19:41:36Z;[{'id': 5229800667, 'qualifierId': 213, 'value': '1.58'}, {'id': 5229800665, 'qualifierId': 212, 'value': '17.9'}, {'id': 5229800663, 'qualifierId': 141, 'value': '62.7'}, {'id': 5229800661, 'qualifierId': 140, 'value': '33.9'}, {'id': 5229800659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229800657, 'qualifierId': 3}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;1,58;17,9;62,7;33,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;33,9;62,7;;;;;;;;0;37;15;New England II;2235;;1,0
2723757153;314;1;1;37;18;cwnjxlibb02fuh0vwgvac6h45;0;35,6;68,4;2024-09-21T19:41:36.541Z;2024-09-21T19:41:40Z;[{'id': 5229801131, 'qualifierId': 141, 'value': '76.4'}, {'id': 5229801139, 'qualifierId': 213, 'value': '0.14'}, {'id': 5229801143, 'qualifierId': 1}, {'id': 5229801135, 'qualifierId': 212, 'value': '40.4'}, {'id': 5229801121, 'qualifierId': 157}, {'id': 5229801123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229801127, 'qualifierId': 140, 'value': '73.7'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,14;40,4;76,4;73,7;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;73,7;76,4;;;;;;;;0;37;18;New England II;2238;;1,0
2723757209;319;1;1;37;23;csntc7hucmo21gknxc5y0kc4q;1;29,3;30,3;2024-09-21T19:41:40.995Z;2024-09-21T19:41:43Z;[{'id': 5229801435, 'qualifierId': 213, 'value': '0.39'}, {'id': 5229801437, 'qualifierId': 1}, {'id': 5229801433, 'qualifierId': 212, 'value': '17.1'}, {'id': 5229801427, 'qualifierId': 140, 'value': '44.4'}, {'id': 5229801425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229801423, 'qualifierId': 157}, {'id': 5229801429, 'qualifierId': 141, 'value': '39.8'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,39;17,1;39,8;44,4;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,4;39,8;;;;;;;;0;37;23;Chattanooga;2243;DL;1,0
2723757215;320;49;1;37;25;csntc7hucmo21gknxc5y0kc4q;1;44,4;39,8;2024-09-21T19:41:43.539Z;2024-09-21T19:41:44Z;[];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;37;25;Chattanooga;2245;MC;1,0
2723757227;321;1;1;37;25;csntc7hucmo21gknxc5y0kc4q;1;44,4;39,8;2024-09-21T19:41:43.618Z;2024-09-21T19:41:44Z;[{'id': 5229801535, 'qualifierId': 212, 'value': '6.8'}, {'id': 5229801537, 'qualifierId': 213, 'value': '2.84'}, {'id': 5229801531, 'qualifierId': 140, 'value': '38.2'}, {'id': 5229801533, 'qualifierId': 141, 'value': '42.8'}, {'id': 5229801529, 'qualifierId': 56, 'value': 'Back'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;2,84;6,8;42,8;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;38,2;42,8;;;;;;;;0;37;25;Chattanooga;2245;MC;1,0
2723757269;322;1;1;37;26;csntc7hucmo21gknxc5y0kc4q;1;38,2;42,8;2024-09-21T19:41:44.466Z;2024-09-21T19:41:48Z;[{'id': 5229801757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229801759, 'qualifierId': 140, 'value': '56.4'}, {'id': 5229801761, 'qualifierId': 141, 'value': '53.7'}, {'id': 5229801763, 'qualifierId': 212, 'value': '20.5'}, {'id': 5229801767, 'qualifierId': 213, 'value': '0.37'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,37;20,5;53,7;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;56,4;53,7;;;;;;;;0;37;26;Chattanooga;2246;MC;1,0
2723757277;323;4;1;37;30;csntc7hucmo21gknxc5y0kc4q;1;54,6;50,0;2024-09-21T19:41:48.226Z;2024-09-21T19:59:20Z;[{'id': 5229801825, 'qualifierId': 152}, {'id': 5229801931, 'qualifierId': 233, 'value': '315'}, {'id': 5229801827, 'qualifierId': 265}, {'id': 5229801829, 'qualifierId': 286}, {'id': 5229801821, 'qualifierId': 13}, {'id': 5229801823, 'qualifierId': 56, 'value': 'Center'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;97hwm9bx54hhcnbozlfn2as4;Foul;;;;;;;;;;;;;;;;;;315,0;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;37;30;Chattanooga;2250;FWL;1,0
2723757287;315;4;1;37;30;cwnjxlibb02fuh0vwgvac6h45;0;45,4;50,0;2024-09-21T19:41:48.227Z;2024-09-21T19:59:20Z;[{'id': 5229801905, 'qualifierId': 13}, {'id': 5229801909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229801915, 'qualifierId': 265}, {'id': 5229801951, 'qualifierId': 233, 'value': '323'}, {'id': 5229801911, 'qualifierId': 152}, {'id': 5229801919, 'qualifierId': 285}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;97hwm9bx54hhcnbozlfn2as4;Foul;;;;;;;;;;;;;;;;;;323,0;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;37;30;New England II;2250;;1,0
2723757533;324;1;1;37;43;csntc7hucmo21gknxc5y0kc4q;1;55,2;54,8;2024-09-21T19:42:01.219Z;2024-09-21T19:42:08Z;[{'id': 5229803331, 'qualifierId': 212, 'value': '12.3'}, {'id': 5229803333, 'qualifierId': 213, 'value': '3.87'}, {'id': 5229803323, 'qualifierId': 152}, {'id': 5229803329, 'qualifierId': 141, 'value': '42.8'}, {'id': 5229803321, 'qualifierId': 5}, {'id': 5229803327, 'qualifierId': 140, 'value': '46.4'}, {'id': 5229803325, 'qualifierId': 56, 'value': 'Back'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;3,87;12,3;42,8;46,4;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;46,4;42,8;;;;;;;;0;37;43;Chattanooga;2263;FWL;1,0
2723757549;325;1;1;37;50;csntc7hucmo21gknxc5y0kc4q;0;48,5;35,4;2024-09-21T19:42:08.098Z;2024-09-21T19:42:09Z;[{'id': 5229803485, 'qualifierId': 212, 'value': '16.1'}, {'id': 5229803487, 'qualifierId': 213, 'value': '0.90'}, {'id': 5229803477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229803479, 'qualifierId': 140, 'value': '58.0'}, {'id': 5229803483, 'qualifierId': 141, 'value': '54.0'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,9;16,1;54,0;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;58,0;54,0;;;;;;;;0;37;50;Chattanooga;2270;DL;1,0
2723757563;316;49;1;37;52;cwnjxlibb02fuh0vwgvac6h45;1;45,5;50,1;2024-09-21T19:42:10.463Z;2024-09-21T19:42:10Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;37;52;New England II;2272;;1,0
2723757699;317;1;1;37;53;cwnjxlibb02fuh0vwgvac6h45;1;45,9;53,3;2024-09-21T19:42:11.727Z;2024-09-21T19:42:19Z;[{'id': 5229804307, 'qualifierId': 213, 'value': '0.32'}, {'id': 5229804299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229804305, 'qualifierId': 212, 'value': '38.6'}, {'id': 5229804297, 'qualifierId': 155}, {'id': 5229804303, 'qualifierId': 141, 'value': '71.1'}, {'id': 5229804301, 'qualifierId': 140, 'value': '80.8'}, {'id': 5229804309, 'qualifierId': 1}];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,32;38,6;71,1;80,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;80,8;71,1;;;;;;;;0;37;53;New England II;2273;;1,0
2723757705;318;3;1;38;1;cwnjxlibb02fuh0vwgvac6h45;0;79,9;56,0;2024-09-21T19:42:19.010Z;2024-09-25T13:41:40Z;[{'id': 5229804343, 'qualifierId': 56, 'value': 'Center'}, {'id': 5240517129, 'qualifierId': 464}, {'id': 5229804345, 'qualifierId': 286}, {'id': 5229804523, 'qualifierId': 233, 'value': '326'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;97hwm9bx54hhcnbozlfn2as4;Take On;;;;;;;;;;;;;;;;;;326,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;38;1;New England II;2281;;1,0
2723757729;326;7;1;38;1;csntc7hucmo21gknxc5y0kc4q;1;20,1;44,0;2024-09-21T19:42:19.011Z;2024-09-25T13:41:43Z;[{'id': 5229804463, 'qualifierId': 233, 'value': '318'}, {'id': 5229804433, 'qualifierId': 285}, {'id': 5240517157, 'qualifierId': 383}, {'id': 5229804431, 'qualifierId': 56, 'value': 'Back'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Tackle;;;;;;;;;;;;;;;;;;318,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;38;1;Chattanooga;2281;MC;1,0
2723757733;327;49;1;38;2;csntc7hucmo21gknxc5y0kc4q;1;21,6;44,6;2024-09-21T19:42:20.355Z;2024-09-21T19:42:20Z;[];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;38;2;Chattanooga;2282;MC;1,0
2723757779;319;45;1;38;3;cwnjxlibb02fuh0vwgvac6h45;0;76,2;61,4;2024-09-21T19:42:21.732Z;2024-09-21T19:59:49Z;[{'id': 5229804697, 'qualifierId': 286}, {'id': 5229804743, 'qualifierId': 233, 'value': '328'}, {'id': 5229804695, 'qualifierId': 56, 'value': 'Center'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;97hwm9bx54hhcnbozlfn2as4;Challenge;;;;;;;;;;;;;;;;;;328,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;38;3;New England II;2283;;1,0
2723757775;328;3;1;38;3;csntc7hucmo21gknxc5y0kc4q;1;23,8;38,6;2024-09-21T19:42:21.732Z;2024-09-25T13:41:55Z;[{'id': 5229804717, 'qualifierId': 233, 'value': '319'}, {'id': 5229804675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5240517523, 'qualifierId': 465}, {'id': 5229804677, 'qualifierId': 285}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Take On;;;;;;;;;;;;;;;;;;319,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;38;3;Chattanooga;2283;MC;1,0
2723757841;320;45;1;38;5;cwnjxlibb02fuh0vwgvac6h45;0;66,5;62,8;2024-09-21T19:42:23.267Z;2024-09-21T19:59:50Z;[{'id': 5229804963, 'qualifierId': 56, 'value': 'Center'}, {'id': 5229805057, 'qualifierId': 233, 'value': '329'}, {'id': 5229881387, 'qualifierId': 285}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;97hwm9bx54hhcnbozlfn2as4;Challenge;;;;;;;;;;;;;;;;;;329,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;38;5;New England II;2285;;1,0
2723757821;329;3;1;38;5;csntc7hucmo21gknxc5y0kc4q;1;33,5;37,2;2024-09-21T19:42:23.267Z;2024-09-25T13:41:59Z;[{'id': 5229804869, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229805071, 'qualifierId': 286}, {'id': 5229805027, 'qualifierId': 233, 'value': '320'}, {'id': 5240517633, 'qualifierId': 465}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Take On;;;;;;;;;;;;;;;;;;320,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;38;5;Chattanooga;2285;MC;1,0
2723757901;330;1;1;38;7;csntc7hucmo21gknxc5y0kc4q;1;32,7;34,3;2024-09-21T19:42:25.699Z;2024-09-21T19:42:30Z;[{'id': 5229805289, 'qualifierId': 213, 'value': '5.56'}, {'id': 5229805281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229805283, 'qualifierId': 140, 'value': '45.8'}, {'id': 5229805285, 'qualifierId': 141, 'value': '16.5'}, {'id': 5229805287, 'qualifierId': 212, 'value': '18.3'}, {'id': 5229805279, 'qualifierId': 155}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;5,56;18,3;16,5;45,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;45,8;16,5;;;;;;;;0;38;7;Chattanooga;2287;MC;1,0
2723757947;331;1;1;38;12;csntc7hucmo21gknxc5y0kc4q;1;54,6;17,6;2024-09-21T19:42:30.179Z;2024-09-21T19:42:33Z;[{'id': 5229805549, 'qualifierId': 212, 'value': '19.3'}, {'id': 5229805543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229805545, 'qualifierId': 140, 'value': '40.2'}, {'id': 5229805551, 'qualifierId': 213, 'value': '2.47'}, {'id': 5229805547, 'qualifierId': 141, 'value': '35.2'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;2,47;19,3;35,2;40,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,2;35,2;;;;;;;;0;38;12;Chattanooga;2292;FWR;1,0
2723757953;332;1;1;38;14;csntc7hucmo21gknxc5y0kc4q;0;44,4;30,6;2024-09-21T19:42:32.659Z;2024-09-21T19:42:35Z;[{'id': 5229805587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229805585, 'qualifierId': 155}, {'id': 5229805687, 'qualifierId': 233, 'value': '321'}, {'id': 5229805589, 'qualifierId': 140, 'value': '49.3'}, {'id': 5229805685, 'qualifierId': 236}, {'id': 5229805591, 'qualifierId': 141, 'value': '36.3'}, {'id': 5229805593, 'qualifierId': 212, 'value': '6.4'}, {'id': 5229805691, 'qualifierId': 286}, {'id': 5229805595, 'qualifierId': 213, 'value': '0.65'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;97hwm9bx54hhcnbozlfn2as4;Pass;;;;;;;;;;;0,65;6,4;36,3;49,3;;;1,0;321,0;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;49,3;36,3;;;;;;;;0;38;14;Chattanooga;2294;MC;1,0
2723757985;321;74;1;38;14;cwnjxlibb02fuh0vwgvac6h45;1;46,1;61,5;2024-09-21T19:42:32.660Z;2024-09-21T19:59:41Z;[{'id': 5229805679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5229805681, 'qualifierId': 285}, {'id': 5229805693, 'qualifierId': 233, 'value': '332'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;97hwm9bx54hhcnbozlfn2as4;Blocked Pass;;;;;;;;;;;;;;;;;;332,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;38;14;New England II;2294;;1,0
