id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_TakeOnSpace;value_Offensive;value_SwitchOfPlay;value_IntendedTackleTarget;value_Launch;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_BlockedPass;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_TouchTypeControl;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_OutOfPlay;value_Shove/Push;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_TakeOnOvertake;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Assist;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_BlockedX;value_LowCentre;value_BoxLeft;value_IndividualPlay;value_Assisted;value_GoalmouthY;value_BlockedY;value_LowGkIntervention;value_Hands;value_Diving;value_ParriedSafe;value_Right;value_ShirtPull/Holding;value_FlickOn;value_DrivenCross;value_Straight;value_IntentionalAssist;value_SmallBoxCentre;value_GkYTimeOfGoal;value_FirstTouch;value_GkXTimeOfGoal;value_GkY;value_BigChance;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighGkIntervention;value_Overrun;value_BoxCentre;value_CloseRightAndHigh;value_KeeperThrow;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_TacticalFoul;value_YellowCard;value_HighClaim;value_ViolentConduct;value_RedCard;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BlockedCross;value_FastBreak;value_RecklessOffence;value_HighCentre;value_35Centre;value_Standing;value_Collected;value_LowLeft;value_FollowsADribble;value_LowRight;value_MediumGkIntervention;value_NotVisible;value_Minutes;value_FloatedCross;value_GkKickFromHands;value_EndType;value_NotAssisted;value_Stooping;value_Volley;value_BoxRight;value_NotPastGoalLine;value_FromCorner;value_Reaching;value_GoalDisallowed;value_ParriedDanger;value_OverArm;value_High;value_OutOfBoxDeepRight;value_Feet;value_HighRight;value_SetPiece;value_SmallBoxLeft;value_SixYardBlocked;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_DrinksBreak;value_RefereeDelay;value_SmallBoxRight;value_1On1;value_Sliding;value_HighLeft;value_FreeKick;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_HitWoodwork;value_HitRightPost;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715836141;612;1;2;58;4;1pc6sx2h4rp113ldkbp5d2xas;1;63,1;52,4;2024-08-31T20:22:52.421Z;2024-08-31T20:22:55Z;[{'id': 5186433969, 'qualifierId': 141, 'value': '79.0'}, {'id': 5186433981, 'qualifierId': 213, 'value': '1.19'}, {'id': 5186433965, 'qualifierId': 140, 'value': '70.0'}, {'id': 5186433975, 'qualifierId': 212, 'value': '19.5'}, {'id': 5186433961, 'qualifierId': 56, 'value': 'Left'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;19,5;79,0;1,19;;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;70,0;79,0;;;;;;;;0;58;4;Real Monarchs;3484;;1,0
2715836199;613;1;2;58;7;1pc6sx2h4rp113ldkbp5d2xas;1;70,6;79,7;2024-08-31T20:22:55.318Z;2024-09-03T12:09:45Z;[{'id': 5186434283, 'qualifierId': 141, 'value': '41.6'}, {'id': 5186434285, 'qualifierId': 212, 'value': '33.8'}, {'id': 5186434279, 'qualifierId': 140, 'value': '91.2'}, {'id': 5186434277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5194318889, 'qualifierId': 155}, {'id': 5186434289, 'qualifierId': 213, 'value': '5.41'}, {'id': 5186434291, 'qualifierId': 1}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;33,8;41,6;5,41;;91,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;91,2;41,6;;;;;;;;0;58;7;Real Monarchs;3487;;1,0
2715836209;614;61;2;58;10;1pc6sx2h4rp113ldkbp5d2xas;0;91,5;41,9;2024-08-31T20:22:58.277Z;2024-08-31T20:22:58Z;[{'id': 5186434319, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ez988s2obn3kmpqs73o1hxzbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;58;10;Real Monarchs;3490;;1,0
2715836237;470;44;2;58;11;cbip96wzs3jc2xadoluhhxotl;1;7,0;59,1;2024-08-31T20:22:58.884Z;2024-08-31T21:14:13Z;[{'id': 5186435031, 'qualifierId': 233, 'value': '615'}, {'id': 5186434507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186434511, 'qualifierId': 285}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;1,0;615,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;58;11;Minnesota United II;3491;DC;1,0
2715836219;615;44;2;58;11;1pc6sx2h4rp113ldkbp5d2xas;0;93,0;40,9;2024-08-31T20:22:58.885Z;2024-08-31T21:14:13Z;[{'id': 5186435101, 'qualifierId': 233, 'value': '470'}, {'id': 5186434353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186434355, 'qualifierId': 286}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;;470,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;58;11;Real Monarchs;3491;;1,0
2715836247;471;12;2;58;11;cbip96wzs3jc2xadoluhhxotl;1;4,8;62,7;2024-08-31T20:22:59.455Z;2024-09-03T14:55:01Z;[{'id': 5186434553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186434561, 'qualifierId': 213, 'value': '1.37'}, {'id': 5186434555, 'qualifierId': 140, 'value': '6.1'}, {'id': 5186434559, 'qualifierId': 212, 'value': '6.9'}, {'id': 5186434557, 'qualifierId': 141, 'value': '72.6'}, {'id': 5186434591, 'qualifierId': 15}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ez988s2obn3kmpqs73o1hxzbo;Clearance;;;;;;;;;;6,9;72,6;1,37;;6,1;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;6,1;72,6;;;;;;;;0;58;11;Minnesota United II;3491;DC;1,0
2715836261;616;15;2;58;13;1pc6sx2h4rp113ldkbp5d2xas;1;87,4;36,4;2024-08-31T20:23:00.629Z;2024-09-03T12:12:58Z;[{'id': 5186435577, 'qualifierId': 82}, {'id': 5186436281, 'qualifierId': 230, 'value': '98.8'}, {'id': 5186434615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186435573, 'qualifierId': 20}, {'id': 5186436271, 'qualifierId': 108}, {'id': 5186436279, 'qualifierId': 147, 'value': '41.2'}, {'id': 5186436265, 'qualifierId': 102, 'value': '52.1'}, {'id': 5186436275, 'qualifierId': 458}, {'id': 5194321943, 'qualifierId': 63}, {'id': 5186434611, 'qualifierId': 22}, {'id': 5186436283, 'qualifierId': 231, 'value': '47.5'}, {'id': 5186436277, 'qualifierId': 146, 'value': '91.2'}, {'id': 5186436267, 'qualifierId': 103, 'value': '19'}, {'id': 5186436273, 'qualifierId': 328}, {'id': 5194321945, 'qualifierId': 76}, {'id': 5186436287, 'qualifierId': 233, 'value': '473'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Attempt Saved;;;;;;;;;;;;;;;;;;;;473,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;19,0;;91,2;;;;;52,1;41,2;;;;;;;;;;;;;1,0;;47,5;;98,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;91,2;41,2;52,1;19;;;;0;58;13;Real Monarchs;3493;;1,0
2715836375;473;10;2;58;13;cbip96wzs3jc2xadoluhhxotl;1;9,3;59,9;2024-08-31T20:23:00.729Z;2024-08-31T20:23:20Z;[{'id': 5186436353, 'qualifierId': 233, 'value': '616'}, {'id': 5186435291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186435287, 'qualifierId': 94}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ez988s2obn3kmpqs73o1hxzbo;Save;;;;;;;;;;;;;;;;;;;;616,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;58;13;Minnesota United II;3493;ML;1,0
2715836367;472;6;2;58;14;cbip96wzs3jc2xadoluhhxotl;0;0,0;59,0;2024-08-31T20:23:01.735Z;2024-09-03T12:13:32Z;[{'id': 5186436767, 'qualifierId': 233, 'value': '617'}, {'id': 5186435217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186435645, 'qualifierId': 73}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ez988s2obn3kmpqs73o1hxzbo;Corner Awarded;;;;;;;;;;;;;;;;;;;;617,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;58;14;Minnesota United II;3494;ML;1,0
2715836291;617;6;2;58;14;1pc6sx2h4rp113ldkbp5d2xas;1;100,0;41,0;2024-08-31T20:23:01.735Z;2024-08-31T20:40:34Z;[{'id': 5186436707, 'qualifierId': 75}, {'id': 5186434817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186436739, 'qualifierId': 233, 'value': '472'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Corner Awarded;;;;;;;;;;;;;;;;;;;;472,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;58;14;Real Monarchs;3494;;1,0
2715836745;618;1;2;58;39;1pc6sx2h4rp113ldkbp5d2xas;1;99,5;0,7;2024-08-31T20:23:26.838Z;2024-09-03T12:13:35Z;[{'id': 5186438837, 'qualifierId': 210, 'value': '13'}, {'id': 5186437393, 'qualifierId': 140, 'value': '92.9'}, {'id': 5186437385, 'qualifierId': 6}, {'id': 5186437389, 'qualifierId': 223}, {'id': 5186437397, 'qualifierId': 212, 'value': '47.8'}, {'id': 5186437401, 'qualifierId': 1}, {'id': 5186437391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186438839, 'qualifierId': 154}, {'id': 5186437395, 'qualifierId': 141, 'value': '70.2'}, {'id': 5186437383, 'qualifierId': 2}, {'id': 5186437387, 'qualifierId': 155}, {'id': 5194322407, 'qualifierId': 72}, {'id': 5186437399, 'qualifierId': 213, 'value': '1.72'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;1,0;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;47,8;70,2;1,72;;92,9;;1,0;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;13,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;92,9;70,2;;;;;;;;0;58;39;Real Monarchs;3519;;1,0
2715836749;619;13;2;58;43;1pc6sx2h4rp113ldkbp5d2xas;1;91,4;66,0;2024-08-31T20:23:30.470Z;2024-09-03T12:16:02Z;[{'id': 5186438849, 'qualifierId': 154}, {'id': 5186438879, 'qualifierId': 230, 'value': '99.3'}, {'id': 5186438851, 'qualifierId': 55, 'value': '618'}, {'id': 5186438135, 'qualifierId': 153}, {'id': 5186438115, 'qualifierId': 72}, {'id': 5186438845, 'qualifierId': 75}, {'id': 5186438881, 'qualifierId': 231, 'value': '53.4'}, {'id': 5186437415, 'qualifierId': 64}, {'id': 5186438855, 'qualifierId': 102, 'value': '1.3'}, {'id': 5186438847, 'qualifierId': 29}, {'id': 5186438877, 'qualifierId': 147, 'value': '57.6'}, {'id': 5186438873, 'qualifierId': 146, 'value': '93.4'}, {'id': 5186438113, 'qualifierId': 25}, {'id': 5186438857, 'qualifierId': 103, 'value': '12.5'}, {'id': 5186437417, 'qualifierId': 56, 'value': 'Center'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;12,5;618,0;93,4;;1,0;;1,0;1,3;57,6;;;;;1,0;;;;;1,0;;;;;53,4;;99,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;93,4;57,6;1,3;12.5;618,0;6e688gqc8qzt0h9cutptkcd90;;0;58;43;Real Monarchs;3523;;1,0
2715836755;474;61;2;58;44;cbip96wzs3jc2xadoluhhxotl;1;8,7;37,3;2024-08-31T20:23:31.761Z;2024-08-31T20:24:00Z;[{'id': 5186437467, 'qualifierId': 56, 'value': 'Back'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;ez988s2obn3kmpqs73o1hxzbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;58;44;Minnesota United II;3524;Sub;1,0
2715836789;475;52;2;58;46;cbip96wzs3jc2xadoluhhxotl;1;4,6;50,9;2024-08-31T20:23:34.135Z;2024-09-03T12:16:09Z;[{'id': 5194324659, 'qualifierId': 376}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ez988s2obn3kmpqs73o1hxzbo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;58;46;Minnesota United II;3526;GK;1,0
2715837131;476;1;2;59;2;cbip96wzs3jc2xadoluhhxotl;0;13,5;43,9;2024-08-31T20:23:49.815Z;2024-08-31T20:23:55Z;[{'id': 5186439673, 'qualifierId': 140, 'value': '60.8'}, {'id': 5186439675, 'qualifierId': 141, 'value': '0.0'}, {'id': 5186439677, 'qualifierId': 212, 'value': '58.5'}, {'id': 5186439679, 'qualifierId': 213, 'value': '5.73'}, {'id': 5186439669, 'qualifierId': 199}, {'id': 5186439671, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186439681, 'qualifierId': 1}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;58,5;0,0;5,73;;60,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;60,8;0,0;;;;;;;;0;59;2;Minnesota United II;3542;GK;1,0
2715837135;477;5;2;59;7;cbip96wzs3jc2xadoluhhxotl;0;60,7;-1,4;2024-08-31T20:23:55.095Z;2024-08-31T20:40:27Z;[{'id': 5186439703, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186440391, 'qualifierId': 233, 'value': '620'}, {'id': 5186439705, 'qualifierId': 347}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ez988s2obn3kmpqs73o1hxzbo;Out;;;;;;;;;;;;;;;;;;;;620,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;59;7;Minnesota United II;3547;GK;1,0
2715837257;620;5;2;59;7;1pc6sx2h4rp113ldkbp5d2xas;1;39,3;101,4;2024-08-31T20:23:55.095Z;2024-08-31T20:40:27Z;[{'id': 5186440349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186440383, 'qualifierId': 233, 'value': '477'}, {'id': 5186440351, 'qualifierId': 347}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Out;;;;;;;;;;;;;;;;;;;;477,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;59;7;Real Monarchs;3547;;1,0
2715837307;621;1;2;59;14;1pc6sx2h4rp113ldkbp5d2xas;1;41,7;100,0;2024-08-31T20:24:01.804Z;2024-08-31T20:24:04Z;[{'id': 5186440611, 'qualifierId': 107}, {'id': 5186440619, 'qualifierId': 212, 'value': '11.6'}, {'id': 5186440617, 'qualifierId': 141, 'value': '91.8'}, {'id': 5186440621, 'qualifierId': 213, 'value': '3.78'}, {'id': 5186440615, 'qualifierId': 140, 'value': '32.8'}, {'id': 5186440613, 'qualifierId': 56, 'value': 'Back'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;11,6;91,8;3,78;;32,8;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;32,8;91,8;;;;;;;;0;59;14;Real Monarchs;3554;;1,0
2715837431;622;1;2;59;16;1pc6sx2h4rp113ldkbp5d2xas;1;33,5;86,9;2024-08-31T20:24:04.004Z;2024-08-31T20:24:09Z;[{'id': 5186441285, 'qualifierId': 213, 'value': '4.58'}, {'id': 5186441283, 'qualifierId': 212, 'value': '16.5'}, {'id': 5186441279, 'qualifierId': 140, 'value': '31.4'}, {'id': 5186441281, 'qualifierId': 141, 'value': '62.9'}, {'id': 5186441277, 'qualifierId': 56, 'value': 'Back'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;16,5;62,9;4,58;;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,4;62,9;;;;;;;;0;59;16;Real Monarchs;3556;;1,0
2715837527;623;1;2;59;22;1pc6sx2h4rp113ldkbp5d2xas;1;37,2;55,4;2024-08-31T20:24:09.717Z;2024-08-31T20:24:14Z;[{'id': 5186441763, 'qualifierId': 212, 'value': '16.7'}, {'id': 5186441765, 'qualifierId': 213, 'value': '1.29'}, {'id': 5186441761, 'qualifierId': 141, 'value': '79.0'}, {'id': 5186441757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186441759, 'qualifierId': 140, 'value': '41.6'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;16,7;79,0;1,29;;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,6;79,0;;;;;;;;0;59;22;Real Monarchs;3562;;1,0
2715837585;624;1;2;59;26;1pc6sx2h4rp113ldkbp5d2xas;1;42,8;78,4;2024-08-31T20:24:14.101Z;2024-08-31T20:24:16Z;[{'id': 5186442101, 'qualifierId': 213, 'value': '4.77'}, {'id': 5186442093, 'qualifierId': 140, 'value': '43.7'}, {'id': 5186442097, 'qualifierId': 141, 'value': '53.3'}, {'id': 5186442089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186442099, 'qualifierId': 212, 'value': '17.1'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;17,1;53,3;4,77;;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;43,7;53,3;;;;;;;;0;59;26;Real Monarchs;3566;;1,0
2715837703;625;1;2;59;29;1pc6sx2h4rp113ldkbp5d2xas;1;45,6;53,7;2024-08-31T20:24:16.821Z;2024-08-31T20:24:23Z;[{'id': 5186442669, 'qualifierId': 141, 'value': '74.4'}, {'id': 5186442667, 'qualifierId': 140, 'value': '53.0'}, {'id': 5186442673, 'qualifierId': 213, 'value': '1.07'}, {'id': 5186442665, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186442671, 'qualifierId': 212, 'value': '16.1'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;16,1;74,4;1,07;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;53,0;74,4;;;;;;;;0;59;29;Real Monarchs;3569;;1,0
2715837761;626;1;2;59;35;1pc6sx2h4rp113ldkbp5d2xas;1;61,0;75,1;2024-08-31T20:24:23.285Z;2024-08-31T20:24:26Z;[{'id': 5186442939, 'qualifierId': 140, 'value': '69.5'}, {'id': 5186442937, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186442943, 'qualifierId': 212, 'value': '11.3'}, {'id': 5186442945, 'qualifierId': 213, 'value': '5.62'}, {'id': 5186442941, 'qualifierId': 141, 'value': '64.9'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;11,3;64,9;5,62;;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,5;64,9;;;;;;;;0;59;35;Real Monarchs;3575;;1,0
