id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_TakeOnOvertake;value_Overrun;value_Offensive;value_TouchTypeControl;value_Cross;value_DrivenCross;value_RightFooted;value_Straight;value_Left;value_OppositeRelatedEventId;value_Right;value_CornerTaken;value_LeftFooted;value_InSwinger;value_Defensive;value_SwitchOfPlay;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_Head;value_FromCorner;value_Blocked;value_OutOfBoxCentre;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_BlockedY;value_GkX;value_NotAssisted;value_LowCentre;value_IndividualPlay;value_DefBlock;value_OutSwinger;value_IntendedTackleTarget;value_BlockedCross;value_NotVisible;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_FirstTouch;value_High;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_Defensive1V1;value_Foul;value_AttemptedTackle;value_Direct;value_FlickOn;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_BoxCentre;value_Assisted;value_OwnPlayer;value_OwnShotBlocked;value_Standing;value_Hands;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_HighGkIntervention;value_BoxLeft;value_HighCentre;value_TouchTypePass;value_LayOff;value_FastBreak;value_1On1;value_BigChance;value_Sliding;value_ParriedSafe;value_OtherBodyPart;value_Volley;value_MediumGkIntervention;value_Stooping;value_BoxRight;value_ShirtPull/Holding;value_NotPastGoalLine;value_PullBack;value_HighLeft;value_BlockedClearance;value_HighClaim;value_OverArm;value_LowRight;value_FreeKick;value_SetPiece;value_ParriedDanger;value_Strong;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HighRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_CloseLeft;value_Handball;value_CloseRight;value_Minutes;value_Shove/Push;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SmallBoxRight;value_CloseHigh;value_TacticalFoul;value_YellowCard;value_OutOfBoxLeft;value_SwerveLeft;value_AerialFoul;value_CoachId;value_Dissent;value_Diving;value_LowLeft;value_GkKickFromHands;value_Deflection;value_SixYardBlocked;value_Reaching;value_InjuredPlayerId;value_Injury;value_LeadingToAttempt;value_RelatedError1Id;value_Feet;value_Unchallenged;value_GkHoof;value_RecklessOffence;value_SmallBoxLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696053605;419;1;2;47;11;csntc7hucmo21gknxc5y0kc4q;0;62,8;94,1;2024-06-15T00:08:21.099Z;2024-06-19T16:32:43Z;[{'id': 5077305267, 'qualifierId': 213, 'value': '5.70'}, {'id': 5077305255, 'qualifierId': 140, 'value': '87.9'}, {'id': 5077305251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077305263, 'qualifierId': 212, 'value': '31.5'}, {'id': 5077305259, 'qualifierId': 141, 'value': '68.7'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;31,5;68,7;;5,7;;87,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;87,9;68,7;;;;;;;0;0;47;11;New York RB II;2831;DC;1,0
2696053617;445;49;2;47;16;4g68p0t2f5jzhzfr67i2rj1ex;1;12,6;30,3;2024-06-15T00:08:25.555Z;2024-06-15T00:08:25Z;[];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;df0qqdk1zxgp0kohu7i72lafo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;16;New England II;2836;DL;1,0
2696053629;446;1;2;47;17;4g68p0t2f5jzhzfr67i2rj1ex;0;12,7;30,0;2024-06-15T00:08:26.596Z;2024-06-15T00:08:27Z;[{'id': 5077305359, 'qualifierId': 1}, {'id': 5077305351, 'qualifierId': 140, 'value': '46.4'}, {'id': 5077305357, 'qualifierId': 213, 'value': '5.88'}, {'id': 5077305355, 'qualifierId': 212, 'value': '38.4'}, {'id': 5077305353, 'qualifierId': 141, 'value': '8.1'}, {'id': 5077305349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305347, 'qualifierId': 157}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;38,4;8,1;;5,88;;46,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;46,4;8,1;;;;;;;0;0;47;17;New England II;2837;DL;1,0
2696053639;420;1;2;47;19;csntc7hucmo21gknxc5y0kc4q;0;57,0;88,5;2024-06-15T00:08:29.099Z;2024-06-15T00:08:29Z;[{'id': 5077305417, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077305419, 'qualifierId': 140, 'value': '74.1'}, {'id': 5077305415, 'qualifierId': 155}, {'id': 5077305423, 'qualifierId': 212, 'value': '21.8'}, {'id': 5077305425, 'qualifierId': 213, 'value': '5.68'}, {'id': 5077305421, 'qualifierId': 141, 'value': '70.2'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;21,8;70,2;;5,68;;74,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,1;70,2;;;;;;;0;0;47;19;New York RB II;2839;DC;1,0
2696053647;447;1;2;47;20;4g68p0t2f5jzhzfr67i2rj1ex;1;30,9;29,8;2024-06-15T00:08:29.955Z;2024-06-15T00:08:31Z;[{'id': 5077305451, 'qualifierId': 141, 'value': '18.4'}, {'id': 5077305447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305455, 'qualifierId': 213, 'value': '5.04'}, {'id': 5077305453, 'qualifierId': 212, 'value': '8.2'}, {'id': 5077305449, 'qualifierId': 140, 'value': '33.4'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;8,2;18,4;;5,04;;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;33,4;18,4;;;;;;;0;0;47;20;New England II;2840;MC;1,0
2696053657;448;1;2;47;21;4g68p0t2f5jzhzfr67i2rj1ex;1;33,4;18,8;2024-06-15T00:08:31.235Z;2024-06-15T00:08:33Z;[{'id': 5077305499, 'qualifierId': 212, 'value': '7.2'}, {'id': 5077305497, 'qualifierId': 141, 'value': '13.8'}, {'id': 5077305495, 'qualifierId': 140, 'value': '27.4'}, {'id': 5077305501, 'qualifierId': 213, 'value': '3.64'}, {'id': 5077305493, 'qualifierId': 56, 'value': 'Back'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;7,2;13,8;;3,64;;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;27,4;13,8;;;;;;;0;0;47;21;New England II;2841;MR;1,0
2696053677;449;1;2;47;23;4g68p0t2f5jzhzfr67i2rj1ex;1;30,5;12,3;2024-06-15T00:08:33.091Z;2024-06-15T00:08:35Z;[{'id': 5077305555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305561, 'qualifierId': 212, 'value': '8.7'}, {'id': 5077305563, 'qualifierId': 213, 'value': '5.30'}, {'id': 5077305559, 'qualifierId': 141, 'value': '1.7'}, {'id': 5077305557, 'qualifierId': 140, 'value': '35.1'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;8,7;1,7;;5,3;;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;35,1;1,7;;;;;;;0;0;47;23;New England II;2843;DR;1,0
2696053683;450;1;2;47;26;4g68p0t2f5jzhzfr67i2rj1ex;1;35,1;3,9;2024-06-15T00:08:35.506Z;2024-06-15T00:08:38Z;[{'id': 5077305595, 'qualifierId': 212, 'value': '19.7'}, {'id': 5077305593, 'qualifierId': 141, 'value': '32.7'}, {'id': 5077305597, 'qualifierId': 213, 'value': '1.45'}, {'id': 5077305589, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305591, 'qualifierId': 140, 'value': '37.4'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;19,7;32,7;;1,45;;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;37,4;32,7;;;;;;;0;0;47;26;New England II;2846;FW;1,0
2696053691;421;45;2;47;28;csntc7hucmo21gknxc5y0kc4q;0;62,2;72,8;2024-06-15T00:08:38.114Z;2024-06-15T00:08:42Z;[{'id': 5077305683, 'qualifierId': 233, 'value': '451'}, {'id': 5077305633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077305635, 'qualifierId': 285}];40qi53orb0eur2jevowkvrcb8;P. Leal;;df0qqdk1zxgp0kohu7i72lafo;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;47;28;New York RB II;2848;FW;1,0
2696053701;451;3;2;47;28;4g68p0t2f5jzhzfr67i2rj1ex;1;37,8;27,2;2024-06-15T00:08:38.114Z;2024-06-19T16:33:14Z;[{'id': 5077305673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305675, 'qualifierId': 286}, {'id': 5081896205, 'qualifierId': 464}, {'id': 5077305677, 'qualifierId': 233, 'value': '421'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;df0qqdk1zxgp0kohu7i72lafo;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;421,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;28;New England II;2848;Sub;1,0
2696053703;452;1;2;47;32;4g68p0t2f5jzhzfr67i2rj1ex;0;35,1;24,5;2024-06-15T00:08:41.475Z;2024-06-15T00:08:43Z;[{'id': 5077305697, 'qualifierId': 213, 'value': '5.98'}, {'id': 5077305687, 'qualifierId': 155}, {'id': 5077305691, 'qualifierId': 140, 'value': '63.4'}, {'id': 5077305689, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077305695, 'qualifierId': 212, 'value': '31.1'}, {'id': 5077305693, 'qualifierId': 141, 'value': '10.9'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;31,1;10,9;;5,98;;63,4;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;63,4;10,9;;;;;;;0;0;47;32;New England II;2852;Sub;1,0
2696053709;422;49;2;47;34;csntc7hucmo21gknxc5y0kc4q;1;37,8;86,1;2024-06-15T00:08:43.515Z;2024-06-19T16:33:39Z;[];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;47;34;New York RB II;2854;DC;1,0
2696053711;423;50;2;47;35;csntc7hucmo21gknxc5y0kc4q;1;35,6;87,6;2024-06-15T00:08:45.137Z;2024-06-15T00:08:47Z;[{'id': 5077305737, 'qualifierId': 286}, {'id': 5077305735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305773, 'qualifierId': 233, 'value': '453'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Dispossessed;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;453,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;47;35;New York RB II;2855;DC;1,0
2696053715;453;7;2;47;35;4g68p0t2f5jzhzfr67i2rj1ex;1;64,4;12,4;2024-06-15T00:08:45.138Z;2024-06-19T16:33:25Z;[{'id': 5077305765, 'qualifierId': 233, 'value': '423'}, {'id': 5081896373, 'qualifierId': 384}, {'id': 5077305755, 'qualifierId': 285}, {'id': 5077305753, 'qualifierId': 56, 'value': 'Right'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;df0qqdk1zxgp0kohu7i72lafo;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;35;New England II;2855;MR;1,0
2696053717;454;49;2;47;37;4g68p0t2f5jzhzfr67i2rj1ex;1;73,8;3,0;2024-06-15T00:08:47.043Z;2024-06-15T00:08:47Z;[];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;df0qqdk1zxgp0kohu7i72lafo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;37;New England II;2857;FW;1,0
2696053729;455;1;2;47;38;4g68p0t2f5jzhzfr67i2rj1ex;0;73,8;3,0;2024-06-15T00:08:48.259Z;2024-06-15T00:08:49Z;[{'id': 5077305813, 'qualifierId': 213, 'value': '1.54'}, {'id': 5077305809, 'qualifierId': 141, 'value': '31.4'}, {'id': 5077305807, 'qualifierId': 140, 'value': '74.3'}, {'id': 5077305805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077305811, 'qualifierId': 212, 'value': '19.3'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;19,3;31,4;;1,54;;74,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;74,3;31,4;;;;;;;0;0;47;38;New England II;2858;FW;1,0
2696053731;424;49;2;47;40;csntc7hucmo21gknxc5y0kc4q;1;28,5;80,0;2024-06-15T00:08:49.674Z;2024-06-15T00:08:49Z;[];et772m1f5cqceeffckpnty1p0;E. Klein;;df0qqdk1zxgp0kohu7i72lafo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;47;40;New York RB II;2860;MC;1,0
2696053739;425;1;2;47;40;csntc7hucmo21gknxc5y0kc4q;1;28,5;80,0;2024-06-15T00:08:49.933Z;2024-06-15T00:08:54Z;[{'id': 5077305881, 'qualifierId': 212, 'value': '9.0'}, {'id': 5077305875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077305877, 'qualifierId': 140, 'value': '26.4'}, {'id': 5077305879, 'qualifierId': 141, 'value': '92.9'}, {'id': 5077305883, 'qualifierId': 213, 'value': '1.82'}];et772m1f5cqceeffckpnty1p0;E. Klein;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;9,0;92,9;;1,82;;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;26,4;92,9;;;;;;;0;0;47;40;New York RB II;2860;MC;1,0
2696053745;426;1;2;47;44;csntc7hucmo21gknxc5y0kc4q;0;26,8;92,9;2024-06-15T00:08:53.993Z;2024-06-15T00:08:55Z;[{'id': 5077305923, 'qualifierId': 212, 'value': '39.4'}, {'id': 5077305925, 'qualifierId': 213, 'value': '6.27'}, {'id': 5077305921, 'qualifierId': 141, 'value': '92.3'}, {'id': 5077305927, 'qualifierId': 1}, {'id': 5077305919, 'qualifierId': 140, 'value': '64.3'}, {'id': 5077305917, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077305915, 'qualifierId': 155}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;39,4;92,3;;6,27;;64,3;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;64,3;92,3;;;;;;;0;0;47;44;New York RB II;2864;DC;1,0
2696053753;456;12;2;47;47;4g68p0t2f5jzhzfr67i2rj1ex;1;37,5;6,6;2024-06-15T00:08:56.355Z;2024-06-15T00:08:58Z;[{'id': 5077305955, 'qualifierId': 212, 'value': '18.3'}, {'id': 5077305953, 'qualifierId': 141, 'value': '0.0'}, {'id': 5077305949, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077305957, 'qualifierId': 213, 'value': '5.97'}, {'id': 5077305987, 'qualifierId': 167}, {'id': 5077305951, 'qualifierId': 140, 'value': '54.1'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;df0qqdk1zxgp0kohu7i72lafo;Clearance;;;;;;;;;;18,3;0,0;;5,97;;54,1;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;54,1;0,0;;;;;;;0;0;47;47;New England II;2867;Sub;1,0
2696053785;427;5;2;47;48;csntc7hucmo21gknxc5y0kc4q;1;44,1;101,2;2024-06-15T00:08:57.508Z;2024-06-15T00:42:15Z;[{'id': 5077306129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077306139, 'qualifierId': 233, 'value': '457'}, {'id': 5077306131, 'qualifierId': 347}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;457,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;47;48;New York RB II;2868;DC;1,0
2696053757;457;5;2;47;48;4g68p0t2f5jzhzfr67i2rj1ex;0;55,9;-1,2;2024-06-15T00:08:57.508Z;2024-06-15T00:09:14Z;[{'id': 5077305971, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077306143, 'qualifierId': 233, 'value': '427'}, {'id': 5077305973, 'qualifierId': 347}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;df0qqdk1zxgp0kohu7i72lafo;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;427,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;48;New England II;2868;Sub;1,0
2696053797;428;1;2;48;4;csntc7hucmo21gknxc5y0kc4q;1;42,3;100,0;2024-06-15T00:09:13.770Z;2024-06-15T00:09:16Z;[{'id': 5077306193, 'qualifierId': 1}, {'id': 5077306191, 'qualifierId': 213, 'value': '6.16'}, {'id': 5077306183, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077306185, 'qualifierId': 140, 'value': '63.4'}, {'id': 5077306181, 'qualifierId': 107}, {'id': 5077306189, 'qualifierId': 212, 'value': '22.3'}, {'id': 5077306187, 'qualifierId': 141, 'value': '96.6'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;22,3;96,6;;6,16;;63,4;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,4;96,6;;;;;;;0;0;48;4;New York RB II;2884;DC;1,0
2696053803;429;1;2;48;7;csntc7hucmo21gknxc5y0kc4q;0;63,4;96,6;2024-06-15T00:09:16.441Z;2024-06-15T00:09:18Z;[{'id': 5077306211, 'qualifierId': 141, 'value': '86.7'}, {'id': 5077306205, 'qualifierId': 155}, {'id': 5077306213, 'qualifierId': 212, 'value': '14.2'}, {'id': 5077306215, 'qualifierId': 213, 'value': '5.79'}, {'id': 5077306209, 'qualifierId': 140, 'value': '75.3'}, {'id': 5077306207, 'qualifierId': 56, 'value': 'Left'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;df0qqdk1zxgp0kohu7i72lafo;Pass;;;;;;;;;;14,2;86,7;;5,79;;75,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,3;86,7;;;;;;;0;0;48;7;New York RB II;2887;FW;1,0
2696053819;430;4;2;48;11;csntc7hucmo21gknxc5y0kc4q;1;73,2;86,9;2024-06-15T00:09:20.369Z;2024-06-15T00:56:09Z;[{'id': 5077306295, 'qualifierId': 152}, {'id': 5077306293, 'qualifierId': 56, 'value': 'Left'}, {'id': 5077306291, 'qualifierId': 295}, {'id': 5077306297, 'qualifierId': 286}, {'id': 5077361533, 'qualifierId': 233, 'value': '458'}, {'id': 5077306289, 'qualifierId': 13}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;df0qqdk1zxgp0kohu7i72lafo;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;458,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;48;11;New York RB II;2891;FWL;1,0
