id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_FlickOn;value_Chipped;value_HighGkIntervention;value_HighClaim;value_DeletedEventType;value_OverArm;value_KeeperThrow;value_TakeOnSpace;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_MisHit;value_GoalmouthZ;value_GkX;value_Assisted;value_RegularPlay;value_FirstTouch;value_OutOfBoxCentre;value_LeftFooted;value_Left;value_GoalmouthY;value_GkY;value_NextEventGoalKick;value_High;value_GoalKick;value_LayOff;value_OutOfPlay;value_TakeOnOvertake;value_NotVisible;value_Low;value_IntendedTackleTarget;value_BlockedPass;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_Defensive1V1;value_ShirtPull/Holding;value_SwitchOfPlay;value_Cross;value_OutSwinger;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_InjuredPlayerId;value_Injury;value_Head;value_CornerTaken;value_InSwinger;value_FromCorner;value_BoxCentre;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FantasyAssistTeam;value_OwnGoal;value_GkYTimeOfGoal;value_FantasyAssistId;value_LowRight;value_MediumGkIntervention;value_IndividualPlay;value_SwerveLeft;value_FollowsADribble;value_DrivenCross;value_Straight;value_TouchTypeControl;value_LastLine;value_BigChance;value_CloseHigh;value_SmallBoxRight;value_YellowCard;value_RecklessOffence;value_DrinksBreak;value_RefereeDelay;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_LowGkIntervention;value_TacticalFoul;value_Overrun;value_Right;value_BlockedY;value_SetPiece;value_Blocked;value_BlockedX;value_NotAssisted;value_DefBlock;value_LowCentre;value_LowLeft;value_Collected;value_Reaching;value_Hands;value_Minutes;value_EndType;value_BoxRight;value_GkKickFromHands;value_BoxLeft;value_Diving;value_ParriedDanger;value_Stooping;value_ThroughBall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighCentre;value_Caught;value_HighRight;value_SwerveRight;value_Volley;value_ThrowInSetPiece;value_ParriedSafe;value_VideoCoverageLost;value_CloseRight;value_SmallBoxCentre;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699576689;493;8;2;45;42;csntc7hucmo21gknxc5y0kc4q;1;23,9;6,2;2024-07-07T00:11:49.299Z;2024-07-13T13:00:00Z;[{'id': 5096764631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102422625, 'qualifierId': 384}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dvq5a8ptkgjv17ev6ogfvklqs;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;45;42;Philadelphia Union II;2742;DR;1,0
2699576729;494;49;2;45;46;csntc7hucmo21gknxc5y0kc4q;1;35,3;8,3;2024-07-07T00:11:53.315Z;2024-07-07T00:11:57Z;[];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dvq5a8ptkgjv17ev6ogfvklqs;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;45;46;Philadelphia Union II;2746;FWR;1,0
2700617537;791;83;2;45;47;1zgjjyruyufrkh4xjvryqsb1i;1;56,8;92,5;2024-07-07T00:11:54.104Z;2024-07-13T13:00:17Z;[{'id': 5102422933, 'qualifierId': 399, 'value': '9u37akzkhdyszhevgrjghq99m'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dvq5a8ptkgjv17ev6ogfvklqs;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;45;47;New England II;2747;DC;1,0
2699576743;495;3;2;45;48;csntc7hucmo21gknxc5y0kc4q;0;35,9;7,1;2024-07-07T00:11:55.106Z;2024-07-13T13:00:09Z;[{'id': 5096764903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102422793, 'qualifierId': 465}, {'id': 5102422753, 'qualifierId': 286}, {'id': 5102422791, 'qualifierId': 211}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dvq5a8ptkgjv17ev6ogfvklqs;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;45;48;Philadelphia Union II;2748;FWR;1,0
2699576755;427;49;2;45;49;1zgjjyruyufrkh4xjvryqsb1i;1;55,4;92,1;2024-07-07T00:11:56.220Z;2024-07-07T00:11:56Z;[];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dvq5a8ptkgjv17ev6ogfvklqs;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;45;49;New England II;2749;DC;1,0
2699576793;428;2;2;45;50;1zgjjyruyufrkh4xjvryqsb1i;1;56,3;93,4;2024-07-07T00:11:57.164Z;2024-07-13T13:00:25Z;[{'id': 5096765201, 'qualifierId': 140, 'value': '77.5'}, {'id': 5096765215, 'qualifierId': 1}, {'id': 5096765213, 'qualifierId': 7, 'value': 'de6bz3uyz5ta17f0jnnfhzims'}, {'id': 5096765203, 'qualifierId': 141, 'value': '58.5'}, {'id': 5096765217, 'qualifierId': 56, 'value': 'Center'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dvq5a8ptkgjv17ev6ogfvklqs;Offside Pass;;;;;;;;;;;;77,5;;;58,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;77,5;58,5;;;;;;;0;0;45;50;New England II;2750;DC;1,0
2699576797;496;55;2;45;50;csntc7hucmo21gknxc5y0kc4q;1;25,2;51,5;2024-07-07T00:11:57.165Z;2024-07-13T13:00:33Z;[];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dvq5a8ptkgjv17ev6ogfvklqs;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;45;50;Philadelphia Union II;2750;DC;1,0
2699576865;497;1;2;46;9;csntc7hucmo21gknxc5y0kc4q;1;22,3;28,3;2024-07-07T00:12:15.873Z;2024-07-07T00:12:17Z;[{'id': 5096765645, 'qualifierId': 212, 'value': '26.6'}, {'id': 5096765637, 'qualifierId': 241}, {'id': 5096765639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096765647, 'qualifierId': 213, 'value': '0.89'}, {'id': 5096765635, 'qualifierId': 5}, {'id': 5096765643, 'qualifierId': 141, 'value': '58.7'}, {'id': 5096765641, 'qualifierId': 140, 'value': '38.2'}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;0,89;38,2;;26,6;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;38,2;58,7;;;;;;;0;0;46;9;Philadelphia Union II;2769;DL;1,0
2699576895;498;1;2;46;10;csntc7hucmo21gknxc5y0kc4q;1;44,7;64,0;2024-07-07T00:12:17.377Z;2024-07-07T00:12:20Z;[{'id': 5096765859, 'qualifierId': 141, 'value': '95.6'}, {'id': 5096765853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096765863, 'qualifierId': 213, 'value': '1.82'}, {'id': 5096765855, 'qualifierId': 140, 'value': '39.5'}, {'id': 5096765861, 'qualifierId': 212, 'value': '22.2'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;1,82;39,5;;22,2;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;39,5;95,6;;;;;;;0;0;46;10;Philadelphia Union II;2770;MC;1,0
2699576931;499;1;2;46;13;csntc7hucmo21gknxc5y0kc4q;1;40,9;95,1;2024-07-07T00:12:20.738Z;2024-07-07T00:12:24Z;[{'id': 5096766039, 'qualifierId': 140, 'value': '61.1'}, {'id': 5096766041, 'qualifierId': 141, 'value': '93.5'}, {'id': 5096766035, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096766043, 'qualifierId': 212, 'value': '21.2'}, {'id': 5096766045, 'qualifierId': 213, 'value': '6.23'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;6,23;61,1;;21,2;93,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;61,1;93,5;;;;;;;0;0;46;13;Philadelphia Union II;2773;DC;1,0
2699576935;500;50;2;46;17;csntc7hucmo21gknxc5y0kc4q;1;60,4;94,4;2024-07-07T00:12:24.547Z;2024-07-07T00:12:26Z;[{'id': 5096766155, 'qualifierId': 233, 'value': '429'}, {'id': 5096766055, 'qualifierId': 286}, {'id': 5096766051, 'qualifierId': 56, 'value': 'Left'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dvq5a8ptkgjv17ev6ogfvklqs;Dispossessed;;;;;;;;;;;;;;;;;;429,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;17;Philadelphia Union II;2777;MC;1,0
2699576941;429;7;2;46;17;1zgjjyruyufrkh4xjvryqsb1i;1;39,6;5,6;2024-07-07T00:12:24.548Z;2024-07-13T13:00:52Z;[{'id': 5096766095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102423711, 'qualifierId': 385}, {'id': 5096766123, 'qualifierId': 233, 'value': '500'}, {'id': 5096766093, 'qualifierId': 167}, {'id': 5096766097, 'qualifierId': 285}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dvq5a8ptkgjv17ev6ogfvklqs;Tackle;;;;;;;;;;;;;;;;;;500,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;17;New England II;2777;DMC;1,0
2699576945;430;5;2;46;18;1zgjjyruyufrkh4xjvryqsb1i;0;33,2;-1,7;2024-07-07T00:12:25.569Z;2024-07-07T00:22:31Z;[{'id': 5096766113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096766115, 'qualifierId': 347}, {'id': 5096766195, 'qualifierId': 233, 'value': '501'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dvq5a8ptkgjv17ev6ogfvklqs;Out;;;;;;;;;;;;;;;;;;501,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;18;New England II;2778;DMC;1,0
2699576951;501;5;2;46;18;csntc7hucmo21gknxc5y0kc4q;1;66,8;101,7;2024-07-07T00:12:25.569Z;2024-07-07T00:12:27Z;[{'id': 5096766149, 'qualifierId': 347}, {'id': 5096766167, 'qualifierId': 233, 'value': '430'}, {'id': 5096766147, 'qualifierId': 56, 'value': 'Left'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dvq5a8ptkgjv17ev6ogfvklqs;Out;;;;;;;;;;;;;;;;;;430,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;18;Philadelphia Union II;2778;MC;1,0
2699577009;502;1;2;46;19;csntc7hucmo21gknxc5y0kc4q;1;73,1;100,0;2024-07-07T00:12:26.450Z;2024-07-07T00:12:30Z;[{'id': 5096766525, 'qualifierId': 213, 'value': '5.82'}, {'id': 5096766515, 'qualifierId': 107}, {'id': 5096766519, 'qualifierId': 140, 'value': '82.9'}, {'id': 5096766523, 'qualifierId': 212, 'value': '11.5'}, {'id': 5096766517, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096766521, 'qualifierId': 141, 'value': '94.5'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;5,82;82,9;;11,5;94,5;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;82,9;94,5;;;;;;;0;0;46;19;Philadelphia Union II;2779;MC;1,0
2699577015;503;50;2;46;23;csntc7hucmo21gknxc5y0kc4q;1;70,4;88,6;2024-07-07T00:12:30.545Z;2024-07-07T00:12:33Z;[{'id': 5096766551, 'qualifierId': 286}, {'id': 5096766549, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096766685, 'qualifierId': 233, 'value': '431'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Dispossessed;;;;;;;;;;;;;;;;;;431,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;23;Philadelphia Union II;2783;FWL;1,0
2699577041;431;7;2;46;23;1zgjjyruyufrkh4xjvryqsb1i;0;29,6;11,4;2024-07-07T00:12:30.546Z;2024-07-13T13:02:07Z;[{'id': 5096766659, 'qualifierId': 233, 'value': '503'}, {'id': 5096766655, 'qualifierId': 285}, {'id': 5096766653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102425029, 'qualifierId': 385}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dvq5a8ptkgjv17ev6ogfvklqs;Tackle;;;;;;;;;;;;;;;;;;503,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;23;New England II;2783;DMC;1,0
2699577035;504;50;2;46;25;csntc7hucmo21gknxc5y0kc4q;1;75,6;87,3;2024-07-07T00:12:32.179Z;2024-07-07T00:12:37Z;[{'id': 5096766927, 'qualifierId': 233, 'value': '432'}, {'id': 5096766641, 'qualifierId': 286}, {'id': 5096766639, 'qualifierId': 56, 'value': 'Left'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Dispossessed;;;;;;;;;;;;;;;;;;432,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;25;Philadelphia Union II;2785;FWL;1,0
2699577081;432;7;2;46;25;1zgjjyruyufrkh4xjvryqsb1i;0;24,4;12,7;2024-07-07T00:12:32.180Z;2024-07-13T13:02:09Z;[{'id': 5096766911, 'qualifierId': 233, 'value': '504'}, {'id': 5102425063, 'qualifierId': 385}, {'id': 5096766883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096766885, 'qualifierId': 285}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dvq5a8ptkgjv17ev6ogfvklqs;Tackle;;;;;;;;;;;;;;;;;;504,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;25;New England II;2785;DR;1,0
2700617941;792;83;2;46;26;1zgjjyruyufrkh4xjvryqsb1i;1;36,1;11,8;2024-07-07T00:12:33.355Z;2024-07-13T13:02:23Z;[{'id': 5102425295, 'qualifierId': 399, 'value': 'bzv3yqbc7ttf7fftbm2nelxck'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dvq5a8ptkgjv17ev6ogfvklqs;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;26;New England II;2786;DMC;1,0
2700617973;793;45;2;46;27;1zgjjyruyufrkh4xjvryqsb1i;0;36,1;11,8;2024-07-07T00:12:33.955Z;2024-07-13T13:02:29Z;[{'id': 5102425457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102425461, 'qualifierId': 285}, {'id': 5102425463, 'qualifierId': 233, 'value': '991'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dvq5a8ptkgjv17ev6ogfvklqs;Challenge;;;;;;;;;;;;;;;;;;991,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;27;New England II;2787;DMC;1,0
2700617971;991;3;2;46;27;csntc7hucmo21gknxc5y0kc4q;1;63,9;88,2;2024-07-07T00:12:33.955Z;2024-07-14T08:44:06Z;[{'id': 5102425451, 'qualifierId': 286}, {'id': 5102425447, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104237691, 'qualifierId': 233, 'value': '793'}, {'id': 5102425453, 'qualifierId': 465}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Take On;;;;;;;;;;;;;;;;;;793,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;27;Philadelphia Union II;2787;FWL;1,0
2700618001;794;83;2;46;31;1zgjjyruyufrkh4xjvryqsb1i;1;13,1;28,5;2024-07-07T00:12:37.853Z;2024-07-13T13:02:41Z;[{'id': 5102425625, 'qualifierId': 399, 'value': 'bzv3yqbc7ttf7fftbm2nelxck'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dvq5a8ptkgjv17ev6ogfvklqs;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;31;New England II;2791;DL;1,0
2699577123;433;45;2;46;32;1zgjjyruyufrkh4xjvryqsb1i;0;11,8;26,6;2024-07-07T00:12:38.898Z;2024-07-07T00:12:41Z;[{'id': 5096767181, 'qualifierId': 233, 'value': '505'}, {'id': 5096767121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096767123, 'qualifierId': 285}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dvq5a8ptkgjv17ev6ogfvklqs;Challenge;;;;;;;;;;;;;;;;;;505,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;32;New England II;2792;DL;1,0
2699577101;505;3;2;46;32;csntc7hucmo21gknxc5y0kc4q;1;88,2;73,4;2024-07-07T00:12:38.898Z;2024-07-13T13:01:47Z;[{'id': 5102424685, 'qualifierId': 465}, {'id': 5096767153, 'qualifierId': 233, 'value': '433'}, {'id': 5096767031, 'qualifierId': 286}, {'id': 5096767029, 'qualifierId': 56, 'value': 'Center'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Take On;;;;;;;;;;;;;;;;;;433,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;32;Philadelphia Union II;2792;FWL;1,0
2699577105;506;50;2;46;32;csntc7hucmo21gknxc5y0kc4q;1;92,4;63,8;2024-07-07T00:12:39.555Z;2024-07-07T00:12:43Z;[{'id': 5096767047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096767291, 'qualifierId': 233, 'value': '434'}, {'id': 5096767049, 'qualifierId': 286}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Dispossessed;;;;;;;;;;;;;;;;;;434,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;46;32;Philadelphia Union II;2792;FWL;1,0
2699577151;434;7;2;46;32;1zgjjyruyufrkh4xjvryqsb1i;1;7,6;36,2;2024-07-07T00:12:39.556Z;2024-07-13T13:02:52Z;[{'id': 5102425869, 'qualifierId': 385}, {'id': 5096767237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096767245, 'qualifierId': 285}, {'id': 5096767789, 'qualifierId': 167}, {'id': 5096767271, 'qualifierId': 233, 'value': '506'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;dvq5a8ptkgjv17ev6ogfvklqs;Tackle;;;;;;;;;;;;;;;;;;506,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;46;32;New England II;2792;DC;1,0
