id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_TouchTypeClearance;value_Chipped;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_BigChance;value_LowRight;value_GoalmouthY;value_GoalShotTimestamp;value_BoxCentre;value_GkY;value_RelatedEventId;value_RightFooted;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FirstTouch;value_GoalShotGameClock;value_GkX;value_LayOff;value_Cross;value_OutSwinger;value_LeftFooted;value_SmallBoxLeft;value_CloseLeft;value_ThroughBall;value_SwitchOfPlay;value_PullBack;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_NotAssisted;value_Defensive1V1;value_AttemptedTackle;value_Overrun;value_TouchTypePass;value_TakeOnSpace;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_HighGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_Blocked;value_BlockedX;value_FromCorner;value_BlockedY;value_LowLeft;value_BoxLeft;value_DefBlock;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_NotVisible;value_LowCentre;value_IndividualPlay;value_LowGkIntervention;value_OverArm;value_FlickOn;value_RecklessOffence;value_YellowCard;value_FastBreak;value_HighCentre;value_MediumGkIntervention;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_SixYardBlocked;value_HeadPass;value_TacticalFoul;value_CloseRight;value_BoxRight;value_Penalty;value_PenaltyTakerId;value_Hands;value_ParriedSafe;value_Standing;value_Saved;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Collected;value_Minutes;value_BoxDeepLeft;value_OverhitCross;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Shove/Push;value_HighLeft;value_Volley;value_Handball;value_Straight;value_DrivenCross;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_MisHit;value_NotPastGoalLine;value_SmallBoxCentre;value_HighRight;value_Reaching;value_GkKickFromHands;value_SwerveLeft;value_KeeperTouched;value_VideoCoverageLost;value_BlockedCross;value_SoloRun;value_ParriedDanger;value_OtherBodyPart;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_NewStartTime;value_Estimated;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698783425;236;1;1;27;49;8o8m08he36u0j4w08aj2iodn8;1;37,0;53,0;2024-06-30T23:20:51.837Z;2024-06-30T23:20:54Z;[{'id': 5092373975, 'qualifierId': 140, 'value': '31.3'}, {'id': 5092373979, 'qualifierId': 141, 'value': '56.1'}, {'id': 5092373989, 'qualifierId': 213, 'value': '2.80'}, {'id': 5092373985, 'qualifierId': 212, 'value': '6.3'}, {'id': 5092373971, 'qualifierId': 56, 'value': 'Back'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;6,3;;;2,8;31,3;56,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,3;56,1;;;;;;;;0;27;49;Crown Legacy;1669;MC;1,0
2698783433;237;1;1;27;51;8o8m08he36u0j4w08aj2iodn8;1;34,3;55,5;2024-06-30T23:20:53.788Z;2024-06-30T23:20:55Z;[{'id': 5092374049, 'qualifierId': 212, 'value': '10.1'}, {'id': 5092374051, 'qualifierId': 213, 'value': '1.13'}, {'id': 5092374043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092374045, 'qualifierId': 140, 'value': '38.4'}, {'id': 5092374047, 'qualifierId': 141, 'value': '69.0'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;10,1;;;1,13;38,4;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;38,4;69,0;;;;;;;;0;27;51;Crown Legacy;1671;MC;1,0
2698783455;238;1;1;27;53;8o8m08he36u0j4w08aj2iodn8;1;40,1;74,2;2024-06-30T23:20:55.805Z;2024-06-30T23:20:59Z;[{'id': 5092374197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092374201, 'qualifierId': 141, 'value': '64.9'}, {'id': 5092374205, 'qualifierId': 213, 'value': '3.99'}, {'id': 5092374199, 'qualifierId': 140, 'value': '34.8'}, {'id': 5092374203, 'qualifierId': 212, 'value': '8.4'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;8,4;;;3,99;34,8;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,8;64,9;;;;;;;;0;27;53;Crown Legacy;1673;MC;1,0
2698783467;239;1;1;27;57;8o8m08he36u0j4w08aj2iodn8;1;39,5;67,0;2024-06-30T23:20:59.125Z;2024-06-30T23:21:02Z;[{'id': 5092374267, 'qualifierId': 140, 'value': '40.8'}, {'id': 5092374269, 'qualifierId': 141, 'value': '91.8'}, {'id': 5092374265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092374271, 'qualifierId': 212, 'value': '16.9'}, {'id': 5092374273, 'qualifierId': 213, 'value': '1.49'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;16,9;;;1,49;40,8;91,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;40,8;91,8;;;;;;;;0;27;57;Crown Legacy;1677;MC;1,0
2698783481;240;1;1;27;59;8o8m08he36u0j4w08aj2iodn8;1;41,3;93,6;2024-06-30T23:21:02.014Z;2024-06-30T23:21:05Z;[{'id': 5092374413, 'qualifierId': 212, 'value': '14.0'}, {'id': 5092374407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092374409, 'qualifierId': 140, 'value': '54.6'}, {'id': 5092374411, 'qualifierId': 141, 'value': '95.0'}, {'id': 5092374415, 'qualifierId': 213, 'value': '0.07'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;14,0;;;0,07;54,6;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;54,6;95,0;;;;;;;;0;27;59;Crown Legacy;1679;MC;1,0
2698783497;241;1;1;28;3;8o8m08he36u0j4w08aj2iodn8;1;46,2;94,7;2024-06-30T23:21:05.228Z;2024-06-30T23:21:08Z;[{'id': 5092374469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092374483, 'qualifierId': 213, 'value': '3.67'}, {'id': 5092374475, 'qualifierId': 141, 'value': '77.0'}, {'id': 5092374479, 'qualifierId': 212, 'value': '23.9'}, {'id': 5092374473, 'qualifierId': 140, 'value': '26.5'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;23,9;;;3,67;26,5;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;26,5;77,0;;;;;;;;0;28;3;Crown Legacy;1683;DL;1,0
2698783535;242;1;1;28;5;8o8m08he36u0j4w08aj2iodn8;1;28,4;71,8;2024-06-30T23:21:08.045Z;2024-06-30T23:21:13Z;[{'id': 5092374679, 'qualifierId': 212, 'value': '32.2'}, {'id': 5092374681, 'qualifierId': 213, 'value': '4.98'}, {'id': 5092374673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092374675, 'qualifierId': 140, 'value': '36.6'}, {'id': 5092374677, 'qualifierId': 141, 'value': '26.1'}, {'id': 5092374683, 'qualifierId': 1}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;32,2;;;4,98;36,6;26,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;36,6;26,1;;;;;;;;0;28;5;Crown Legacy;1685;DC;1,0
2698783555;243;1;1;28;10;8o8m08he36u0j4w08aj2iodn8;0;41,3;26,2;2024-06-30T23:21:12.948Z;2024-06-30T23:21:16Z;[{'id': 5092374811, 'qualifierId': 213, 'value': '0.55'}, {'id': 5092374799, 'qualifierId': 140, 'value': '91.8'}, {'id': 5092374803, 'qualifierId': 141, 'value': '74.1'}, {'id': 5092374815, 'qualifierId': 1}, {'id': 5092374793, 'qualifierId': 155}, {'id': 5092374807, 'qualifierId': 212, 'value': '62.2'}, {'id': 5092374795, 'qualifierId': 56, 'value': 'Center'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;62,2;;;0,55;91,8;74,1;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;91,8;74,1;;;;;;;;0;28;10;Crown Legacy;1690;DC;1,0
2698783561;216;52;1;28;15;6ubc4y1v6hr63mca7ica4hp90;1;8,2;34,6;2024-06-30T23:21:17.603Z;2024-07-03T05:36:20Z;[{'id': 5093720193, 'qualifierId': 377}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dpnd9apr7pvehvnwqne9dmrkk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;28;15;Chicago Fire II;1695;GK;1,0
2698783613;217;1;1;28;23;6ubc4y1v6hr63mca7ica4hp90;1;13,6;45,2;2024-06-30T23:21:25.605Z;2024-06-30T23:21:30Z;[{'id': 5092375353, 'qualifierId': 1}, {'id': 5092375175, 'qualifierId': 213, 'value': '1.14'}, {'id': 5092375167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092375165, 'qualifierId': 123}, {'id': 5092375171, 'qualifierId': 141, 'value': '93.2'}, {'id': 5092375179, 'qualifierId': 287}, {'id': 5092375169, 'qualifierId': 140, 'value': '27.8'}, {'id': 5092375173, 'qualifierId': 212, 'value': '35.9'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;35,9;;;1,14;27,8;93,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,8;93,2;;;;;;;;0;28;23;Chicago Fire II;1703;GK;1,0
2698783665;218;1;1;28;28;6ubc4y1v6hr63mca7ica4hp90;1;29,4;85,5;2024-06-30T23:21:30.899Z;2024-06-30T23:21:34Z;[{'id': 5092375477, 'qualifierId': 141, 'value': '52.4'}, {'id': 5092375475, 'qualifierId': 140, 'value': '9.1'}, {'id': 5092375473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092375481, 'qualifierId': 213, 'value': '3.95'}, {'id': 5092375479, 'qualifierId': 212, 'value': '31.0'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;31,0;;;3,95;9,1;52,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;9,1;52,4;;;;;;;;0;28;28;Chicago Fire II;1708;DC;1,0
2698783687;219;1;1;28;32;6ubc4y1v6hr63mca7ica4hp90;1;8,8;48,5;2024-06-30T23:21:34.259Z;2024-06-30T23:21:36Z;[{'id': 5092375583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092375589, 'qualifierId': 212, 'value': '24.6'}, {'id': 5092375591, 'qualifierId': 213, 'value': '4.99'}, {'id': 5092375587, 'qualifierId': 141, 'value': '13.7'}, {'id': 5092375585, 'qualifierId': 140, 'value': '15.2'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;24,6;;;4,99;15,2;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;15,2;13,7;;;;;;;;0;28;32;Chicago Fire II;1712;GK;1,0
2698783701;220;1;1;28;34;6ubc4y1v6hr63mca7ica4hp90;1;19,7;12,4;2024-06-30T23:21:36.755Z;2024-06-30T23:21:39Z;[{'id': 5092375699, 'qualifierId': 213, 'value': '5.94'}, {'id': 5092375695, 'qualifierId': 141, 'value': '5.9'}, {'id': 5092375697, 'qualifierId': 212, 'value': '13.3'}, {'id': 5092375693, 'qualifierId': 140, 'value': '31.6'}, {'id': 5092375691, 'qualifierId': 56, 'value': 'Back'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;13,3;;;5,94;31,6;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;31,6;5,9;;;;;;;;0;28;34;Chicago Fire II;1714;DR;1,0
2698783725;221;1;1;28;36;6ubc4y1v6hr63mca7ica4hp90;1;32,3;6,5;2024-06-30T23:21:38.899Z;2024-06-30T23:21:43Z;[{'id': 5092375835, 'qualifierId': 213, 'value': '1.13'}, {'id': 5092375829, 'qualifierId': 140, 'value': '40.1'}, {'id': 5092375831, 'qualifierId': 141, 'value': '32.0'}, {'id': 5092375827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092375833, 'qualifierId': 212, 'value': '19.2'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;19,2;;;1,13;40,1;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;40,1;32,0;;;;;;;;0;28;36;Chicago Fire II;1716;FWR;1,0
2698783723;244;83;1;28;40;8o8m08he36u0j4w08aj2iodn8;0;54,7;71,7;2024-06-30T23:21:42.780Z;2024-06-30T23:27:30Z;[{'id': 5092388455, 'qualifierId': 399, 'value': 'dkgv1asv2glgvoddpvxe56t5g'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;dpnd9apr7pvehvnwqne9dmrkk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;28;40;Crown Legacy;1720;MC;1,0
2698783731;222;1;1;28;41;6ubc4y1v6hr63mca7ica4hp90;0;35,5;34,3;2024-06-30T23:21:43.379Z;2024-06-30T23:21:44Z;[{'id': 5092375857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092375871, 'qualifierId': 213, 'value': '0.94'}, {'id': 5092375861, 'qualifierId': 140, 'value': '43.8'}, {'id': 5092375869, 'qualifierId': 212, 'value': '14.9'}, {'id': 5092375865, 'qualifierId': 141, 'value': '52.0'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;14,9;;;0,94;43,8;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;43,8;52,0;;;;;;;;0;28;41;Chicago Fire II;1721;DC;1,0
2698783735;245;61;1;28;42;8o8m08he36u0j4w08aj2iodn8;1;56,7;66,3;2024-06-30T23:21:44.200Z;2024-06-30T23:21:44Z;[{'id': 5092375889, 'qualifierId': 56, 'value': 'Center'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;dpnd9apr7pvehvnwqne9dmrkk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;28;42;Crown Legacy;1722;MC;1,0
2698783751;246;49;1;28;44;8o8m08he36u0j4w08aj2iodn8;1;40,4;57,0;2024-06-30T23:21:46.525Z;2024-06-30T23:21:46Z;[];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dpnd9apr7pvehvnwqne9dmrkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;28;44;Crown Legacy;1724;DC;1,0
2698783805;247;1;1;28;45;8o8m08he36u0j4w08aj2iodn8;1;44,3;52,8;2024-06-30T23:21:47.092Z;2024-06-30T23:21:56Z;[{'id': 5092376277, 'qualifierId': 155}, {'id': 5092376283, 'qualifierId': 141, 'value': '96.0'}, {'id': 5092376289, 'qualifierId': 1}, {'id': 5092376279, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092376281, 'qualifierId': 140, 'value': '66.8'}, {'id': 5092376285, 'qualifierId': 212, 'value': '37.7'}, {'id': 5092376287, 'qualifierId': 213, 'value': '0.89'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;37,7;;;0,89;66,8;96,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,8;96,0;;;;;;;;0;28;45;Crown Legacy;1725;DC;1,0
2698783815;248;1;1;28;54;8o8m08he36u0j4w08aj2iodn8;0;95,5;73,3;2024-06-30T23:21:56.604Z;2024-07-03T05:37:12Z;[{'id': 5092376345, 'qualifierId': 141, 'value': '45.4'}, {'id': 5092376347, 'qualifierId': 212, 'value': '19.5'}, {'id': 5093720287, 'qualifierId': 224}, {'id': 5092376337, 'qualifierId': 2}, {'id': 5092376341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092376349, 'qualifierId': 213, 'value': '4.48'}, {'id': 5093720289, 'qualifierId': 72}, {'id': 5092376343, 'qualifierId': 140, 'value': '91.2'}, {'id': 5092376339, 'qualifierId': 155}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;19,5;;;4,48;91,2;45,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;91,2;45,4;;;;;;;;0;28;54;Crown Legacy;1734;FW;1,0
2698783817;223;12;1;28;55;6ubc4y1v6hr63mca7ica4hp90;1;4,8;42,3;2024-06-30T23:21:57.100Z;2024-07-03T05:37:17Z;[{'id': 5092376383, 'qualifierId': 140, 'value': '10.1'}, {'id': 5092376389, 'qualifierId': 213, 'value': '1.28'}, {'id': 5092376381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092376397, 'qualifierId': 15}, {'id': 5092376387, 'qualifierId': 212, 'value': '19.6'}, {'id': 5092376385, 'qualifierId': 141, 'value': '70.0'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;dpnd9apr7pvehvnwqne9dmrkk;Clearance;;;;;;;;;;19,6;;;1,28;10,1;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;10,1;70,0;;;;;;;;0;28;55;Chicago Fire II;1735;DC;1,0
2698783825;224;49;1;28;58;6ubc4y1v6hr63mca7ica4hp90;1;7,8;78,7;2024-06-30T23:22:00.787Z;2024-06-30T23:22:00Z;[];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;28;58;Chicago Fire II;1738;FWL;1,0
2698783845;225;1;1;28;59;6ubc4y1v6hr63mca7ica4hp90;1;7,1;81,4;2024-06-30T23:22:01.219Z;2024-06-30T23:22:05Z;[{'id': 5092376593, 'qualifierId': 213, 'value': '0.40'}, {'id': 5092376589, 'qualifierId': 141, 'value': '94.3'}, {'id': 5092376591, 'qualifierId': 212, 'value': '22.6'}, {'id': 5092376585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092376587, 'qualifierId': 140, 'value': '26.9'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;22,6;;;0,4;26,9;94,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,9;94,3;;;;;;;;0;28;59;Chicago Fire II;1739;FWL;1,0
