id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_Chipped;value_LongBall;value_KeeperThrow;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Cross;value_SwitchOfPlay;value_BlockedPass;value_Assist;value_Left;value_RegularPlay;value_IndividualPlay;value_GoalmouthY;value_GoalmouthZ;value_GkX;value_Assisted;value_RelatedEventId;value_35Centre;value_GkY;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_Launch;value_Head;value_LayOff;value_DeletedEventType;value_Direct;value_Handball;value_YellowCard;value_NotRetreating;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_IntentionalAssist;value_CloseHigh;value_FirstTouch;value_LeftFooted;value_BoxCentre;value_Foul;value_AttemptedTackle;value_FlickOn;value_OutOfPlay;value_HighLeft;value_OutOfBoxCentre;value_GoalShotGameClock;value_HitWoodwork;value_HitBar;value_GoalShotTimestamp;value_BlockedY;value_KickOff;value_NotAssisted;value_HighCentre;value_BlockedX;value_Hands;value_ParriedSafe;value_Reaching;value_InSwinger;value_CornerTaken;value_High;value_SecondYellow;value_RecklessOffence;value_GkKickFromHands;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_LowRight;value_SixYardBlocked;value_Volley;value_DefBlock;value_Right;value_FromCorner;value_CloseLeft;value_AerialFoul;value_LowCentre;value_ParriedDanger;value_Diving;value_HighRight;value_ShirtPull/Holding;value_TacticalFoul;value_BigChance;value_SetPiece;value_Injury;value_InjuredPlayerId;value_HighClaim;value_SwerveRight;value_BoxRight;value_Minutes;value_CloseRight;value_NotPastGoalLine;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tap;value_BoxDeepRight;value_Standing;value_Collected;value_OverArm;value_BoxLeft;value_LowLeft;value_GkHoof;value_OwnPlayer;value_OwnShotBlocked;value_Stooping;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712997741;515;1;2;53;6;2nnef9tr9g7m2s6n873qif95g;1;69,6;53,1;2024-08-25T00:47:50.065Z;2024-08-25T00:47:52Z;[{'id': 5170876443, 'qualifierId': 141, 'value': '48.5'}, {'id': 5170876439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170876447, 'qualifierId': 213, 'value': '3.58'}, {'id': 5170876437, 'qualifierId': 3}, {'id': 5170876441, 'qualifierId': 140, 'value': '63.3'}, {'id': 5170876445, 'qualifierId': 212, 'value': '7.3'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;7,3;63,3;48,5;;3,58;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;63,3;48,5;;;;;;;0;0;53;6;New England II;3186;AMC;1,0
2712997753;516;1;2;53;9;2nnef9tr9g7m2s6n873qif95g;0;61,2;48,5;2024-08-25T00:47:52.625Z;2024-08-25T00:47:53Z;[{'id': 5170876501, 'qualifierId': 140, 'value': '77.8'}, {'id': 5170876499, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170876505, 'qualifierId': 212, 'value': '21.6'}, {'id': 5170876503, 'qualifierId': 141, 'value': '29.8'}, {'id': 5170876507, 'qualifierId': 213, 'value': '5.65'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;21,6;77,8;29,8;;5,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;77,8;29,8;;;;;;;0;0;53;9;New England II;3189;Sub;1,0
2712997777;390;3;2;53;10;csntc7hucmo21gknxc5y0kc4q;1;24,8;71,4;2024-08-25T00:47:54.229Z;2024-08-25T01:47:11Z;[{'id': 5170876645, 'qualifierId': 285}, {'id': 5170876711, 'qualifierId': 233, 'value': '517'}, {'id': 5170876643, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;euott0tjh2b3wppm63c9url78;Take On;;;;;;;;;;;;;;;;;;517,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;10;Carolina Core;3190;DC;1,0
2712997785;517;45;2;53;10;2nnef9tr9g7m2s6n873qif95g;0;75,2;28,6;2024-08-25T00:47:54.229Z;2024-08-25T01:47:11Z;[{'id': 5170876699, 'qualifierId': 286}, {'id': 5170876697, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170876757, 'qualifierId': 233, 'value': '390'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;euott0tjh2b3wppm63c9url78;Challenge;;;;;;;;;;;;;;;;;;390,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;10;New England II;3190;Sub;1,0
2712997845;391;1;2;53;11;csntc7hucmo21gknxc5y0kc4q;1;31,9;69,8;2024-08-25T00:47:54.932Z;2024-08-25T00:47:59Z;[{'id': 5170877043, 'qualifierId': 212, 'value': '3.7'}, {'id': 5170877039, 'qualifierId': 140, 'value': '28.7'}, {'id': 5170877037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170877045, 'qualifierId': 213, 'value': '3.58'}, {'id': 5170877041, 'qualifierId': 141, 'value': '67.5'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;3,7;28,7;67,5;;3,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,7;67,5;;;;;;;0;0;53;11;Carolina Core;3191;DC;1,0
2712997897;392;1;2;53;16;csntc7hucmo21gknxc5y0kc4q;1;28,6;72,3;2024-08-25T00:47:59.382Z;2024-08-25T00:48:02Z;[{'id': 5170877315, 'qualifierId': 140, 'value': '54.4'}, {'id': 5170877319, 'qualifierId': 141, 'value': '73.8'}, {'id': 5170877325, 'qualifierId': 213, 'value': '0.04'}, {'id': 5170877313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170877323, 'qualifierId': 212, 'value': '27.1'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;27,1;54,4;73,8;;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;54,4;73,8;;;;;;;0;0;53;16;Carolina Core;3196;MC;1,0
2712997921;393;1;2;53;18;csntc7hucmo21gknxc5y0kc4q;1;53,9;68,9;2024-08-25T00:48:02.061Z;2024-08-25T00:48:03Z;[{'id': 5170877435, 'qualifierId': 141, 'value': '59.7'}, {'id': 5170877431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170877439, 'qualifierId': 213, 'value': '3.96'}, {'id': 5170877433, 'qualifierId': 140, 'value': '48.3'}, {'id': 5170877437, 'qualifierId': 212, 'value': '8.6'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;8,6;48,3;59,7;;3,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;48,3;59,7;;;;;;;0;0;53;18;Carolina Core;3198;AML;1,0
2712997937;394;1;2;53;19;csntc7hucmo21gknxc5y0kc4q;1;48,3;59,7;2024-08-25T00:48:03.285Z;2024-08-25T00:48:04Z;[{'id': 5170877527, 'qualifierId': 140, 'value': '60.7'}, {'id': 5170877533, 'qualifierId': 213, 'value': '6.14'}, {'id': 5170877531, 'qualifierId': 212, 'value': '13.1'}, {'id': 5170877525, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170877529, 'qualifierId': 141, 'value': '57.0'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;13,1;60,7;57,0;;6,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;60,7;57,0;;;;;;;0;0;53;19;Carolina Core;3199;AMC;1,0
2712997967;395;1;2;53;21;csntc7hucmo21gknxc5y0kc4q;1;61,8;55,2;2024-08-25T00:48:04.709Z;2024-08-25T00:48:07Z;[{'id': 5170877683, 'qualifierId': 213, 'value': '4.05'}, {'id': 5170877679, 'qualifierId': 141, 'value': '42.4'}, {'id': 5170877681, 'qualifierId': 212, 'value': '11.1'}, {'id': 5170877675, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170877677, 'qualifierId': 140, 'value': '55.3'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;11,1;55,3;42,4;;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;55,3;42,4;;;;;;;0;0;53;21;Carolina Core;3201;FW;1,0
2712998057;396;1;2;53;22;csntc7hucmo21gknxc5y0kc4q;1;55,9;41,6;2024-08-25T00:48:06.108Z;2024-08-25T01:59:14Z;[{'id': 5170878087, 'qualifierId': 212, 'value': '28.1'}, {'id': 5170878637, 'qualifierId': 210, 'value': '15'}, {'id': 5170878089, 'qualifierId': 213, 'value': '5.71'}, {'id': 5170878081, 'qualifierId': 56, 'value': 'Right'}, {'id': 5170878085, 'qualifierId': 141, 'value': '19.1'}, {'id': 5170878083, 'qualifierId': 140, 'value': '78.3'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;1,0;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;28,1;78,3;19,1;;5,71;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;78,3;19,1;;;;;;;0;0;53;22;Carolina Core;3202;AMC;1,0
2712998061;397;15;2;53;27;csntc7hucmo21gknxc5y0kc4q;1;88,2;28,4;2024-08-25T00:48:11.077Z;2024-08-25T02:12:02Z;[{'id': 5170878113, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170878653, 'qualifierId': 80}, {'id': 5170878669, 'qualifierId': 147, 'value': '48.0'}, {'id': 5170878663, 'qualifierId': 103, 'value': '14.6'}, {'id': 5170878109, 'qualifierId': 22}, {'id': 5170878281, 'qualifierId': 20}, {'id': 5170878111, 'qualifierId': 63}, {'id': 5170878667, 'qualifierId': 146, 'value': '99.3'}, {'id': 5170878655, 'qualifierId': 29}, {'id': 5170878661, 'qualifierId': 102, 'value': '47.0'}, {'id': 5170878665, 'qualifierId': 215}, {'id': 5170878729, 'qualifierId': 233, 'value': '518'}, {'id': 5170878657, 'qualifierId': 55, 'value': '396'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;euott0tjh2b3wppm63c9url78;Attempt Saved;;;;;;;;;;;;;;;;;;518,0;;;;;;;;1,0;1,0;47,0;14,6;;1,0;396,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,0;;;;99,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;99,3;48,0;47,0;14.6;396,0;4iepghv4p490fxo5s429qeicq;0;0;53;27;Carolina Core;3207;AMR;1,0
2712998077;518;10;2;53;27;2nnef9tr9g7m2s6n873qif95g;1;1,7;55,2;2024-08-25T00:48:11.177Z;2024-08-25T00:48:18Z;[{'id': 5170878561, 'qualifierId': 233, 'value': '397'}, {'id': 5170878209, 'qualifierId': 182}, {'id': 5170878205, 'qualifierId': 178}, {'id': 5170878211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170878515, 'qualifierId': 177}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;euott0tjh2b3wppm63c9url78;Save;;;;;;;;;;;;;;;;;;397,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;27;New England II;3207;GK;1,0
2712998141;519;52;2;53;29;2nnef9tr9g7m2s6n873qif95g;1;1,7;55,2;2024-08-25T00:48:12.891Z;2024-08-25T00:48:18Z;[];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;euott0tjh2b3wppm63c9url78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;29;New England II;3209;GK;1,0
2712998169;520;1;2;53;37;2nnef9tr9g7m2s6n873qif95g;1;10,1;51,0;2024-08-25T00:48:20.897Z;2024-08-25T00:48:22Z;[{'id': 5170878795, 'qualifierId': 123}, {'id': 5170878803, 'qualifierId': 212, 'value': '52.0'}, {'id': 5170878799, 'qualifierId': 140, 'value': '59.6'}, {'id': 5170878821, 'qualifierId': 287}, {'id': 5170878805, 'qualifierId': 213, 'value': '0.04'}, {'id': 5170878801, 'qualifierId': 141, 'value': '54.0'}, {'id': 5170878883, 'qualifierId': 1}, {'id': 5170878797, 'qualifierId': 56, 'value': 'Center'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;52,0;59,6;54,0;;0,04;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;59,6;54,0;;;;;;;0;0;53;37;New England II;3217;GK;1,0
2712998217;521;1;2;53;39;2nnef9tr9g7m2s6n873qif95g;1;59,4;54,5;2024-08-25T00:48:22.609Z;2024-08-25T00:48:24Z;[{'id': 5170879043, 'qualifierId': 140, 'value': '63.5'}, {'id': 5170879047, 'qualifierId': 212, 'value': '13.3'}, {'id': 5170879049, 'qualifierId': 213, 'value': '5.04'}, {'id': 5170879041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170879045, 'qualifierId': 141, 'value': '36.0'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;13,3;63,5;36,0;;5,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;63,5;36,0;;;;;;;0;0;53;39;New England II;3219;AMC;1,0
2712998255;522;1;2;53;40;2nnef9tr9g7m2s6n873qif95g;0;67,5;32,5;2024-08-25T00:48:24.128Z;2024-08-25T00:48:28Z;[{'id': 5170879277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170879283, 'qualifierId': 212, 'value': '9.1'}, {'id': 5170879279, 'qualifierId': 140, 'value': '58.8'}, {'id': 5170879285, 'qualifierId': 213, 'value': '3.19'}, {'id': 5170879281, 'qualifierId': 141, 'value': '31.9'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;9,1;58,8;31,9;;3,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;58,8;31,9;;;;;;;0;0;53;40;New England II;3220;Sub;1,0
2712998241;398;8;2;53;42;csntc7hucmo21gknxc5y0kc4q;1;43,5;68,9;2024-08-25T00:48:25.630Z;2024-08-25T00:48:25Z;[{'id': 5170879197, 'qualifierId': 56, 'value': 'Back'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;euott0tjh2b3wppm63c9url78;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;42;Carolina Core;3222;MC;1,0
2712998259;523;45;2;53;43;2nnef9tr9g7m2s6n873qif95g;0;61,4;33,0;2024-08-25T00:48:26.333Z;2024-08-25T01:46:37Z;[{'id': 5170879305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5171110539, 'qualifierId': 233, 'value': '695'}, {'id': 5170879307, 'qualifierId': 285}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;euott0tjh2b3wppm63c9url78;Challenge;;;;;;;;;;;;;;;;;;695,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;43;New England II;3223;AMC;1,0
2713041101;695;3;2;53;43;csntc7hucmo21gknxc5y0kc4q;1;38,6;67,0;2024-08-25T00:48:26.333Z;2024-08-25T01:43:45Z;[{'id': 5171110533, 'qualifierId': 233, 'value': '523'}, {'id': 5171110519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5171110521, 'qualifierId': 286}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;euott0tjh2b3wppm63c9url78;Take On;;;;;;;;;;;;;;;;;;523,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;43;Carolina Core;3223;MC;1,0
2712998253;399;49;2;53;43;csntc7hucmo21gknxc5y0kc4q;1;47,3;69,6;2024-08-25T00:48:26.462Z;2024-08-25T00:48:26Z;[];40qi53orb0eur2jevowkvrcb8;P. Leal;;;euott0tjh2b3wppm63c9url78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;43;Carolina Core;3223;MC;1,0
2712998303;400;1;2;53;45;csntc7hucmo21gknxc5y0kc4q;1;56,7;65,7;2024-08-25T00:48:28.837Z;2024-08-25T00:48:30Z;[{'id': 5170879547, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170879553, 'qualifierId': 212, 'value': '9.2'}, {'id': 5170879551, 'qualifierId': 141, 'value': '53.3'}, {'id': 5170879549, 'qualifierId': 140, 'value': '53.2'}, {'id': 5170879555, 'qualifierId': 213, 'value': '4.30'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;9,2;53,2;53,3;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;53,2;53,3;;;;;;;0;0;53;45;Carolina Core;3225;MC;1,0
2712998323;401;1;2;53;47;csntc7hucmo21gknxc5y0kc4q;1;53,2;53,1;2024-08-25T00:48:30.373Z;2024-08-25T00:48:32Z;[{'id': 5170879679, 'qualifierId': 213, 'value': '5.42'}, {'id': 5170879671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5170879675, 'qualifierId': 141, 'value': '36.7'}, {'id': 5170879673, 'qualifierId': 140, 'value': '62.3'}, {'id': 5170879677, 'qualifierId': 212, 'value': '14.7'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;14,7;62,3;36,7;;5,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,3;36,7;;;;;;;0;0;53;47;Carolina Core;3227;AMC;1,0
2712998389;402;1;2;53;49;csntc7hucmo21gknxc5y0kc4q;1;64,9;36,4;2024-08-25T00:48:32.501Z;2024-08-25T00:48:38Z;[{'id': 5170880065, 'qualifierId': 141, 'value': '95.9'}, {'id': 5170880061, 'qualifierId': 56, 'value': 'Left'}, {'id': 5170880071, 'qualifierId': 1}, {'id': 5170880069, 'qualifierId': 213, 'value': '0.97'}, {'id': 5170880067, 'qualifierId': 212, 'value': '49.0'}, {'id': 5170880063, 'qualifierId': 140, 'value': '91.3'}, {'id': 5170880059, 'qualifierId': 155}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;49,0;91,3;95,9;;0,97;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;91,3;95,9;;;;;;;0;0;53;49;Carolina Core;3229;AMR;1,0
2712998393;403;61;2;53;54;csntc7hucmo21gknxc5y0kc4q;0;91,2;97,7;2024-08-25T00:48:38.221Z;2024-08-25T00:48:38Z;[{'id': 5170880083, 'qualifierId': 56, 'value': 'Left'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;euott0tjh2b3wppm63c9url78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;54;Carolina Core;3234;AML;1,0
2712998413;404;5;2;53;55;csntc7hucmo21gknxc5y0kc4q;0;82,3;100,4;2024-08-25T00:48:39.186Z;2024-08-25T01:50:24Z;[{'id': 5170880147, 'qualifierId': 56, 'value': 'Left'}, {'id': 5171110889, 'qualifierId': 347}, {'id': 5170880419, 'qualifierId': 233, 'value': '524'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;euott0tjh2b3wppm63c9url78;Out;;;;;;;;;;;;;;;;;;524,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;53;55;Carolina Core;3235;AML;1,0
2712998447;524;5;2;53;55;2nnef9tr9g7m2s6n873qif95g;1;17,7;-0,4;2024-08-25T00:48:39.186Z;2024-08-25T01:43:54Z;[{'id': 5171104137, 'qualifierId': 233, 'value': '404'}, {'id': 5170880331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5171110891, 'qualifierId': 347}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;euott0tjh2b3wppm63c9url78;Out;;;;;;;;;;;;;;;;;;404,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;53;55;New England II;3235;Sub;1,0
2712998501;525;1;2;53;58;2nnef9tr9g7m2s6n873qif95g;1;18,1;0,0;2024-08-25T00:48:41.664Z;2024-08-25T01:42:05Z;[{'id': 5170880693, 'qualifierId': 212, 'value': '18.1'}, {'id': 5170880689, 'qualifierId': 140, 'value': '22.2'}, {'id': 5170880691, 'qualifierId': 141, 'value': '24.8'}, {'id': 5170880695, 'qualifierId': 213, 'value': '1.33'}, {'id': 5170880687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5171104583, 'qualifierId': 107}];74x5zysb9qkyyxuha65102z56;D. Chica;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;18,1;22,2;24,8;;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;22,2;24,8;;;;;;;0;0;53;58;New England II;3238;DC;1,0
