id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_Zone;value_TouchTypeControl;value_Direct;value_AttemptedTackle;value_OppositeRelatedEventId;value_Foul;value_Offensive;value_Defensive;value_FreeKickTaken;value_Launch;value_LongBall;value_Chipped;value_DeletedEventType;value_HeadPass;value_IntendedTackleTarget;value_LayOff;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_GoalmouthZ;value_FirstTouch;value_BoxRight;value_GkY;value_RegularPlay;value_RightFooted;value_NotAssisted;value_GoalmouthY;value_GkX;value_High;value_NextEventGoalKick;value_GoalKick;value_InSwinger;value_Cross;value_LeftFooted;value_TakeOnSpace;value_FlickOn;value_OutSwinger;value_Head;value_OutOfPlay;value_TouchTypePass;value_Handball;value_Right;value_Left;value_CornerTaken;value_LowGkIntervention;value_KeeperThrow;value_Defensive1V1;value_Shove/Push;value_IndividualPlay;value_CloseRight;value_OutOfBoxCentre;value_FromCorner;value_Assist;value_IntentionalAssist;value_PullBack;value_RelatedEventId;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxCentre;value_Assisted;value_DefBlock;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_MediumGkIntervention;value_OverArm;value_Volley;value_HighLeft;value_MisHit;value_Low;value_ShirtPull/Holding;value_NotVisible;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_FreeKick;value_CloseLeft;value_RecklessOffence;value_YellowCard;value_LowCentre;value_Deflection;value_Collected;value_Diving;value_Hands;value_Minutes;value_VideoCoverageLost;value_EndType;value_Straight;value_FloatedCross;value_ThroughBall;value_HighRight;value_BigChance;value_GkHoof;value_LastLine;value_CloseHigh;value_BoxLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_Standing;value_NotPastGoalLine;value_Weak;value_SetPiece;value_HighClaim;value_HighGkIntervention;value_ParriedSafe;value_Sliding;value_Feet;value_TacticalFoul;value_LeadingToAttempt;value_RelatedError1Id;value_1On1;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GkKickFromHands;value_SecondYellow;value_EnteringField;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2685275345;529;61;2;56;11;4gymgvqmve0m2vh89v84tt3x0;0;69,5;73,8;2024-05-11T01:19:53.210Z;2024-05-11T01:19:53Z;[{'id': 5018405123, 'qualifierId': 56, 'value': 'Center'}];3pzd87cugi2uj8hhzgre6od1w;D. Wilson;;;cqrztc709br7ids019kqi1tlg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;11;Toronto II;3371;AML;1,0
2685275371;547;1;2;56;14;29nx7yxy1rdqv2oobqn5pjf8p;1;36,9;7,3;2024-05-11T01:19:55.678Z;2024-05-11T01:19:57Z;[{'id': 5018405195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018405197, 'qualifierId': 140, 'value': '42.8'}, {'id': 5018405203, 'qualifierId': 213, 'value': '1.03'}, {'id': 5018405201, 'qualifierId': 212, 'value': '12.0'}, {'id': 5018405199, 'qualifierId': 141, 'value': '22.4'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,03;42,8;22,4;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;42,8;22,4;;;;;;;0;0;56;14;Huntsville City;3374;DMR;1,0
2685275365;530;83;2;56;15;4gymgvqmve0m2vh89v84tt3x0;0;59,2;73,5;2024-05-11T01:19:57.194Z;2024-05-11T02:20:15Z;[{'id': 5018488655, 'qualifierId': 399, 'value': '6xu5v7x5zge1k83w40mmbxyzu'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cqrztc709br7ids019kqi1tlg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;15;Toronto II;3375;DC;1,0
2685275381;548;1;2;56;16;29nx7yxy1rdqv2oobqn5pjf8p;1;42,8;22,4;2024-05-11T01:19:57.630Z;2024-05-11T01:19:58Z;[{'id': 5018405251, 'qualifierId': 213, 'value': '2.26'}, {'id': 5018405245, 'qualifierId': 140, 'value': '37.8'}, {'id': 5018405249, 'qualifierId': 212, 'value': '8.3'}, {'id': 5018405247, 'qualifierId': 141, 'value': '31.8'}, {'id': 5018405243, 'qualifierId': 56, 'value': 'Back'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,26;37,8;31,8;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;37,8;31,8;;;;;;;0;0;56;16;Huntsville City;3376;FW;1,0
2685275395;549;1;2;56;17;29nx7yxy1rdqv2oobqn5pjf8p;1;37,8;31,8;2024-05-11T01:19:58.701Z;2024-05-11T01:20:01Z;[{'id': 5018405307, 'qualifierId': 213, 'value': '4.13'}, {'id': 5018405305, 'qualifierId': 212, 'value': '6.3'}, {'id': 5018405301, 'qualifierId': 140, 'value': '34.5'}, {'id': 5018405303, 'qualifierId': 141, 'value': '24.1'}, {'id': 5018405299, 'qualifierId': 56, 'value': 'Back'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,13;34,5;24,1;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,5;24,1;;;;;;;0;0;56;17;Huntsville City;3377;AMC;1,0
2685275407;550;1;2;56;19;29nx7yxy1rdqv2oobqn5pjf8p;1;39,2;28,5;2024-05-11T01:20:01.101Z;2024-05-11T01:20:03Z;[{'id': 5018405351, 'qualifierId': 213, 'value': '2.18'}, {'id': 5018405347, 'qualifierId': 141, 'value': '39.1'}, {'id': 5018405349, 'qualifierId': 212, 'value': '8.8'}, {'id': 5018405345, 'qualifierId': 140, 'value': '34.4'}, {'id': 5018405343, 'qualifierId': 56, 'value': 'Back'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,18;34,4;39,1;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;34,4;39,1;;;;;;;0;0;56;19;Huntsville City;3379;MC;1,0
2685275419;551;1;2;56;22;29nx7yxy1rdqv2oobqn5pjf8p;1;34,4;39,1;2024-05-11T01:20:03.789Z;2024-05-11T01:20:05Z;[{'id': 5018405385, 'qualifierId': 141, 'value': '17.7'}, {'id': 5018405387, 'qualifierId': 212, 'value': '14.9'}, {'id': 5018405389, 'qualifierId': 213, 'value': '4.94'}, {'id': 5018405381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018405383, 'qualifierId': 140, 'value': '37.6'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,94;37,6;17,7;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;37,6;17,7;;;;;;;0;0;56;22;Huntsville City;3382;AMC;1,0
2685275449;552;1;2;56;23;29nx7yxy1rdqv2oobqn5pjf8p;1;37,6;17,7;2024-05-11T01:20:05.245Z;2024-05-11T01:20:09Z;[{'id': 5018405519, 'qualifierId': 213, 'value': '1.39'}, {'id': 5018405517, 'qualifierId': 212, 'value': '17.3'}, {'id': 5018405515, 'qualifierId': 141, 'value': '42.7'}, {'id': 5018405513, 'qualifierId': 140, 'value': '40.5'}, {'id': 5018405511, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,39;40,5;42,7;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;40,5;42,7;;;;;;;0;0;56;23;Huntsville City;3383;DC;1,0
2685275457;553;1;2;56;28;29nx7yxy1rdqv2oobqn5pjf8p;0;43,2;46,7;2024-05-11T01:20:09.566Z;2024-05-11T01:20:10Z;[{'id': 5018405535, 'qualifierId': 155}, {'id': 5018405539, 'qualifierId': 140, 'value': '63.9'}, {'id': 5018405543, 'qualifierId': 212, 'value': '30.2'}, {'id': 5018405537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018405541, 'qualifierId': 141, 'value': '77.5'}, {'id': 5018405545, 'qualifierId': 213, 'value': '0.77'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,77;63,9;77,5;30,2;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;63,9;77,5;;;;;;;0;0;56;28;Huntsville City;3388;AMC;1,0
2685275471;531;61;2;56;31;4gymgvqmve0m2vh89v84tt3x0;0;32,6;21,6;2024-05-11T01:20:12.587Z;2024-05-11T02:21:35Z;[{'id': 5018405589, 'qualifierId': 56, 'value': 'Back'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;cqrztc709br7ids019kqi1tlg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;31;Toronto II;3391;DR;1,0
2685275485;532;45;2;56;34;4gymgvqmve0m2vh89v84tt3x0;0;31,4;19,8;2024-05-11T01:20:15.645Z;2024-05-11T01:20:18Z;[{'id': 5018405713, 'qualifierId': 233, 'value': '554'}, {'id': 5018405653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018405655, 'qualifierId': 285}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;cqrztc709br7ids019kqi1tlg;Challenge;;;;;;;;;;;;;;;;;;;554,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;34;Toronto II;3394;DR;1,0
2685275497;554;3;2;56;34;29nx7yxy1rdqv2oobqn5pjf8p;1;68,6;80,2;2024-05-11T01:20:15.645Z;2024-05-18T12:55:41Z;[{'id': 5018405695, 'qualifierId': 56, 'value': 'Left'}, {'id': 5037262795, 'qualifierId': 465}, {'id': 5018405697, 'qualifierId': 286}, {'id': 5018405709, 'qualifierId': 233, 'value': '532'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cqrztc709br7ids019kqi1tlg;Take On;;;;;;;;;;;;;;;;;;;532,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;34;Huntsville City;3394;FW;1,0
2685275503;555;1;2;56;36;29nx7yxy1rdqv2oobqn5pjf8p;1;85,1;93,6;2024-05-11T01:20:17.582Z;2024-05-11T01:20:18Z;[{'id': 5018405729, 'qualifierId': 212, 'value': '11.3'}, {'id': 5018405727, 'qualifierId': 141, 'value': '84.7'}, {'id': 5018405725, 'qualifierId': 140, 'value': '76.0'}, {'id': 5018405731, 'qualifierId': 213, 'value': '3.71'}, {'id': 5018405723, 'qualifierId': 56, 'value': 'Left'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,71;76,0;84,7;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;76,0;84,7;;;;;;;0;0;56;36;Huntsville City;3396;FW;1,0
2685275509;556;1;2;56;37;29nx7yxy1rdqv2oobqn5pjf8p;0;78,2;80,1;2024-05-11T01:20:18.526Z;2024-05-18T12:55:52Z;[{'id': 5018405785, 'qualifierId': 286}, {'id': 5018405753, 'qualifierId': 140, 'value': '78.4'}, {'id': 5018405751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018405757, 'qualifierId': 212, 'value': '1.2'}, {'id': 5018405759, 'qualifierId': 213, 'value': '4.88'}, {'id': 5018405755, 'qualifierId': 141, 'value': '78.3'}, {'id': 5018405779, 'qualifierId': 236}, {'id': 5018405781, 'qualifierId': 233, 'value': '533'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,88;78,4;78,3;1,2;;;;;533,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,4;78,3;;;;;;;0;0;56;37;Huntsville City;3397;DML;1,0
2685275513;533;74;2;56;37;4gymgvqmve0m2vh89v84tt3x0;1;21,8;20,9;2024-05-11T01:20:18.527Z;2024-05-18T12:55:55Z;[{'id': 5018405771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018405773, 'qualifierId': 285}, {'id': 5018405791, 'qualifierId': 233, 'value': '556'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Blocked Pass;;;;;;;;;;;;;;;;;;;556,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;37;Toronto II;3397;MC;1,0
2685275523;534;43;2;56;40;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-05-11T01:20:22.010Z;2024-05-11T01:20:25Z;[{'id': 5018405895, 'qualifierId': 144, 'value': '49'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;40;Toronto II;3400;MC;1,0
2688747105;817;49;2;56;40;4gymgvqmve0m2vh89v84tt3x0;1;29,3;5,2;2024-05-11T01:20:22.321Z;2024-05-18T12:56:11Z;[];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;40;Toronto II;3400;MC;1,0
2685275527;535;50;2;56;41;4gymgvqmve0m2vh89v84tt3x0;1;25,2;8,4;2024-05-11T01:20:22.746Z;2024-05-11T01:20:25Z;[{'id': 5018405917, 'qualifierId': 233, 'value': '557'}, {'id': 5018405841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018405843, 'qualifierId': 285}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Dispossessed;;;;;;;;;;;;;;;;;;;557,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;41;Toronto II;3401;MC;1,0
2685275539;557;7;2;56;41;29nx7yxy1rdqv2oobqn5pjf8p;1;74,8;91,6;2024-05-11T01:20:22.747Z;2024-05-18T12:56:22Z;[{'id': 5018405887, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018405889, 'qualifierId': 286}, {'id': 5018405913, 'qualifierId': 233, 'value': '535'}, {'id': 5037264015, 'qualifierId': 384}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Tackle;;;;;;;;;;;;;;;;;;;535,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;41;Huntsville City;3401;DML;1,0
2688747151;942;49;2;56;42;29nx7yxy1rdqv2oobqn5pjf8p;1;73,9;93,9;2024-05-11T01:20:24.321Z;2024-05-18T12:56:19Z;[];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;42;Huntsville City;3402;MC;1,0
2685275541;558;43;2;56;43;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-05-11T01:20:24.862Z;2024-05-11T01:20:31Z;[{'id': 5018406087, 'qualifierId': 144, 'value': '49'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;56;43;Huntsville City;3403;MC;1,0
2685275557;559;1;2;56;43;29nx7yxy1rdqv2oobqn5pjf8p;0;82,8;94,4;2024-05-11T01:20:24.989Z;2024-05-11T01:20:27Z;[{'id': 5018405965, 'qualifierId': 141, 'value': '79.1'}, {'id': 5018405967, 'qualifierId': 212, 'value': '12.9'}, {'id': 5018405969, 'qualifierId': 213, 'value': '4.08'}, {'id': 5018405961, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018405963, 'qualifierId': 140, 'value': '75.5'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,08;75,5;79,1;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;75,5;79,1;;;;;;;0;0;56;43;Huntsville City;3403;MC;1,0
2685275555;536;8;2;56;46;4gymgvqmve0m2vh89v84tt3x0;1;26,7;26,8;2024-05-11T01:20:27.515Z;2024-05-18T12:56:32Z;[{'id': 5037264285, 'qualifierId': 383}, {'id': 5018405959, 'qualifierId': 56, 'value': 'Back'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;46;Toronto II;3406;MC;1,0
2685275563;537;49;2;56;47;4gymgvqmve0m2vh89v84tt3x0;1;29,7;28,3;2024-05-11T01:20:28.826Z;2024-05-11T01:20:28Z;[];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;56;47;Toronto II;3407;MC;1,0
2685275575;538;1;2;56;47;4gymgvqmve0m2vh89v84tt3x0;1;29,8;29,8;2024-05-11T01:20:29.227Z;2024-05-11T01:20:30Z;[{'id': 5018406037, 'qualifierId': 212, 'value': '11.6'}, {'id': 5018406039, 'qualifierId': 213, 'value': '2.07'}, {'id': 5018406035, 'qualifierId': 141, 'value': '44.8'}, {'id': 5018406031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018406033, 'qualifierId': 140, 'value': '24.5'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,07;24,5;44,8;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,5;44,8;;;;;;;0;0;56;47;Toronto II;3407;MC;1,0
2685275607;539;1;2;56;48;4gymgvqmve0m2vh89v84tt3x0;1;24,5;44,8;2024-05-11T01:20:30.298Z;2024-05-11T01:20:34Z;[{'id': 5018406205, 'qualifierId': 213, 'value': '2.42'}, {'id': 5018406197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018406203, 'qualifierId': 212, 'value': '16.1'}, {'id': 5018406201, 'qualifierId': 141, 'value': '60.5'}, {'id': 5018406199, 'qualifierId': 140, 'value': '13.0'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,42;13,0;60,5;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;13,0;60,5;;;;;;;0;0;56;48;Toronto II;3408;MC;1,0
2685275623;540;1;2;56;53;4gymgvqmve0m2vh89v84tt3x0;1;12,7;60,3;2024-05-11T01:20:34.795Z;2024-05-11T01:20:37Z;[{'id': 5018406281, 'qualifierId': 212, 'value': '10.8'}, {'id': 5018406283, 'qualifierId': 213, 'value': '5.31'}, {'id': 5018406279, 'qualifierId': 141, 'value': '47.2'}, {'id': 5018406277, 'qualifierId': 140, 'value': '18.5'}, {'id': 5018406275, 'qualifierId': 56, 'value': 'Back'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;5,31;18,5;47,2;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;18,5;47,2;;;;;;;0;0;56;53;Toronto II;3413;DC;1,0
