id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_PassEndX;value_Angle;value_Launch;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_LongBall;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_LayOff;value_Chipped;value_TakeOnOvertake;value_TouchTypeControl;value_TouchTypeClearance;value_Assist;value_GkY;value_OutOfBoxCentre;value_LowCentre;value_GoalmouthY;value_IndividualPlay;value_BlockedX;value_Assisted;value_Blocked;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_RightFooted;value_FirstTouch;value_GkX;value_DefBlock;value_OutSwinger;value_Cross;value_MediumGkIntervention;value_HighClaim;value_KeeperThrow;value_NotVisible;value_OverArm;value_DeletedEventType;value_OutOfPlay;value_SwitchOfPlay;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TouchTypePass;value_IntendedTackleTarget;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_DrivenCross;value_Straight;value_LowLeft;value_NotAssisted;value_BoxLeft;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_HighLeft;value_FromCorner;value_Head;value_BoxCentre;value_TakeOnSpace;value_Overrun;value_LowGkIntervention;value_HighGkIntervention;value_GkKickFromHands;value_ThroughBall;value_InSwinger;value_TempMissNotPassedGoalLine;value_Foul;value_Shove/Push;value_Direct;value_Unchallenged;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_Collected;value_Diving;value_Hands;value_ShirtPull/Holding;value_TacticalFoul;value_AerialFoul;value_FloatedCross;value_High;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PersistentInfringement;value_FastBreak;value_BigChance;value_Feet;value_ParriedDanger;value_Sliding;value_BlockedClearance;value_Obstruction;value_Standing;value_Volley;value_CloseRight;value_BoxRight;value_OverhitCross;value_1On1;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_Injury;value_InjuredPlayerId;value_SetPiece;value_CloseHigh;value_OtherReason;value_RefereeDelay;value_BlockedCross;value_HighCentre;value_TimeWasting;value_KeeperTouched;value_RedCard;value_FoulAndAbusiveLanguage;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695937733;448;83;1;43;28;6ubc4y1v6hr63mca7ica4hp90;0;57,6;95,0;2024-06-14T00:18:14.235Z;2024-06-14T00:18:46Z;[{'id': 5076673685, 'qualifierId': 399, 'value': '434xf7moiduhzy9ivp7jxr10'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;28;Philadelphia Union II;2608;DC;1,0
2695937747;319;61;1;43;30;1zgjjyruyufrkh4xjvryqsb1i;0;49,1;3,1;2024-06-14T00:18:15.521Z;2024-06-14T00:18:15Z;[{'id': 5076672681, 'qualifierId': 56, 'value': 'Back'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dfrlwt2yhtckcqdub3sdi9b10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;43;30;Crown Legacy;2610;FW;1,0
2695937751;320;5;1;43;30;1zgjjyruyufrkh4xjvryqsb1i;0;54,4;-1,5;2024-06-14T00:18:15.547Z;2024-06-14T00:28:59Z;[{'id': 5076672687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076672689, 'qualifierId': 347}, {'id': 5076672735, 'qualifierId': 233, 'value': '449'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;449,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;43;30;Crown Legacy;2610;FW;1,0
2695937759;449;5;1;43;30;6ubc4y1v6hr63mca7ica4hp90;1;45,6;101,5;2024-06-14T00:18:15.547Z;2024-06-14T00:18:18Z;[{'id': 5076672731, 'qualifierId': 233, 'value': '320'}, {'id': 5076672729, 'qualifierId': 347}, {'id': 5076672727, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;320,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;30;Philadelphia Union II;2610;DC;1,0
2695937809;450;1;1;43;40;6ubc4y1v6hr63mca7ica4hp90;1;45,3;100,0;2024-06-14T00:18:25.539Z;2024-06-14T00:18:28Z;[{'id': 5076673059, 'qualifierId': 212, 'value': '17.7'}, {'id': 5076673053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076673055, 'qualifierId': 140, 'value': '32.4'}, {'id': 5076673057, 'qualifierId': 141, 'value': '85.3'}, {'id': 5076673061, 'qualifierId': 213, 'value': '3.84'}, {'id': 5076673051, 'qualifierId': 107}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;85,3;17,7;;32,4;3,84;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;32,4;85,3;;;;;;;0;0;43;40;Philadelphia Union II;2620;DC;1,0
2695937839;451;1;1;43;43;6ubc4y1v6hr63mca7ica4hp90;1;30,9;84,7;2024-06-14T00:18:28.553Z;2024-06-14T00:18:32Z;[{'id': 5076673227, 'qualifierId': 141, 'value': '23.6'}, {'id': 5076673225, 'qualifierId': 140, 'value': '35.7'}, {'id': 5076673219, 'qualifierId': 155}, {'id': 5076673221, 'qualifierId': 196}, {'id': 5076673231, 'qualifierId': 213, 'value': '4.83'}, {'id': 5076673223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076673229, 'qualifierId': 212, 'value': '41.9'}, {'id': 5076673233, 'qualifierId': 1}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;23,6;41,9;;35,7;4,83;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;35,7;23,6;;;;;;;0;0;43;43;Philadelphia Union II;2623;DC;1,0
2695937849;452;1;1;43;47;6ubc4y1v6hr63mca7ica4hp90;1;36,2;22,8;2024-06-14T00:18:32.490Z;2024-06-14T00:18:35Z;[{'id': 5076673331, 'qualifierId': 140, 'value': '60.0'}, {'id': 5076673333, 'qualifierId': 141, 'value': '7.1'}, {'id': 5076673335, 'qualifierId': 212, 'value': '27.2'}, {'id': 5076673329, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076673337, 'qualifierId': 213, 'value': '5.88'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;7,1;27,2;;60,0;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,0;7,1;;;;;;;0;0;43;47;Philadelphia Union II;2627;DR;1,0
2695937865;453;1;1;43;50;6ubc4y1v6hr63mca7ica4hp90;1;58,6;16,5;2024-06-14T00:18:35.614Z;2024-06-14T00:18:39Z;[{'id': 5076673431, 'qualifierId': 213, 'value': '0.09'}, {'id': 5076673425, 'qualifierId': 140, 'value': '78.5'}, {'id': 5076673427, 'qualifierId': 141, 'value': '19.2'}, {'id': 5076673429, 'qualifierId': 212, 'value': '21.0'}, {'id': 5076673423, 'qualifierId': 56, 'value': 'Right'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;19,2;21,0;;78,5;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;78,5;19,2;;;;;;;0;0;43;50;Philadelphia Union II;2630;AMR;1,0
2695937887;454;1;1;43;53;6ubc4y1v6hr63mca7ica4hp90;0;81,6;17,0;2024-06-14T00:18:38.942Z;2024-06-18T15:24:25Z;[{'id': 5076673601, 'qualifierId': 212, 'value': '58.4'}, {'id': 5076673605, 'qualifierId': 1}, {'id': 5076673597, 'qualifierId': 140, 'value': '90.8'}, {'id': 5076673595, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076673591, 'qualifierId': 2}, {'id': 5081324827, 'qualifierId': 20}, {'id': 5081324825, 'qualifierId': 224}, {'id': 5076673599, 'qualifierId': 141, 'value': '100.0'}, {'id': 5076673603, 'qualifierId': 213, 'value': '1.40'}, {'id': 5076673593, 'qualifierId': 155}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;100,0;58,4;;90,8;1,4;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;90,8;100,0;;;;;;;0;0;43;53;Philadelphia Union II;2633;AMC;1,0
2695937995;321;5;1;43;58;1zgjjyruyufrkh4xjvryqsb1i;1;7,5;-1,8;2024-06-14T00:18:43.628Z;2024-06-14T00:28:59Z;[{'id': 5076674253, 'qualifierId': 233, 'value': '455'}, {'id': 5076674241, 'qualifierId': 347}, {'id': 5076674239, 'qualifierId': 56, 'value': 'Back'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;455,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;43;58;Crown Legacy;2638;DC;1,0
2695937889;455;5;1;43;58;6ubc4y1v6hr63mca7ica4hp90;0;92,5;101,8;2024-06-14T00:18:43.628Z;2024-06-14T00:19:03Z;[{'id': 5076673613, 'qualifierId': 347}, {'id': 5076674269, 'qualifierId': 233, 'value': '321'}, {'id': 5076673611, 'qualifierId': 56, 'value': 'Left'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;321,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;43;58;Philadelphia Union II;2638;AMC;1,0
2695938013;322;1;1;44;17;1zgjjyruyufrkh4xjvryqsb1i;1;7,6;0,0;2024-06-14T00:19:03.121Z;2024-06-14T00:19:06Z;[{'id': 5076674379, 'qualifierId': 140, 'value': '26.8'}, {'id': 5076674385, 'qualifierId': 213, 'value': '0.32'}, {'id': 5076674381, 'qualifierId': 141, 'value': '7.9'}, {'id': 5076674375, 'qualifierId': 107}, {'id': 5076674383, 'qualifierId': 212, 'value': '21.3'}, {'id': 5076674377, 'qualifierId': 56, 'value': 'Back'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;7,9;21,3;;26,8;0,32;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;26,8;7,9;;;;;;;0;0;44;17;Crown Legacy;2657;DR;1,0
2695938025;323;1;1;44;20;1zgjjyruyufrkh4xjvryqsb1i;0;26,8;7,9;2024-06-14T00:19:06.288Z;2024-06-14T00:19:08Z;[{'id': 5076674441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076674445, 'qualifierId': 141, 'value': '11.9'}, {'id': 5076674437, 'qualifierId': 3}, {'id': 5076674443, 'qualifierId': 140, 'value': '34.1'}, {'id': 5076674447, 'qualifierId': 212, 'value': '8.1'}, {'id': 5076674439, 'qualifierId': 168}, {'id': 5076674449, 'qualifierId': 213, 'value': '0.34'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;11,9;8,1;;34,1;0,34;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;34,1;11,9;;;;;;;0;0;44;20;Crown Legacy;2660;FW;1,0
2695938031;456;44;1;44;21;6ubc4y1v6hr63mca7ica4hp90;1;61,2;84,4;2024-06-14T00:19:07.174Z;2024-06-14T00:19:09Z;[{'id': 5076674525, 'qualifierId': 233, 'value': '324'}, {'id': 5076674479, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076674481, 'qualifierId': 286}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dfrlwt2yhtckcqdub3sdi9b10;Aerial;;;;;;;;;;;;;;;;;1,0;;324,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;44;21;Philadelphia Union II;2661;DC;1,0
2695938035;324;44;1;44;21;1zgjjyruyufrkh4xjvryqsb1i;0;38,8;15,6;2024-06-14T00:19:07.175Z;2024-06-14T00:19:09Z;[{'id': 5076674493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076674495, 'qualifierId': 285}, {'id': 5076674529, 'qualifierId': 233, 'value': '456'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dfrlwt2yhtckcqdub3sdi9b10;Aerial;;;;;;;;;;;;;;;;;;;456,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;44;21;Crown Legacy;2661;MR;1,0
2695938039;457;1;1;44;22;6ubc4y1v6hr63mca7ica4hp90;0;59,2;80,9;2024-06-14T00:19:07.830Z;2024-06-14T00:19:08Z;[{'id': 5076674511, 'qualifierId': 140, 'value': '68.8'}, {'id': 5076674517, 'qualifierId': 213, 'value': '5.83'}, {'id': 5076674513, 'qualifierId': 141, 'value': '73.6'}, {'id': 5076674515, 'qualifierId': 212, 'value': '11.2'}, {'id': 5076674509, 'qualifierId': 56, 'value': 'Center'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;73,6;11,2;;68,8;5,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;68,8;73,6;;;;;;;0;0;44;22;Philadelphia Union II;2662;DC;1,0
2695938045;325;61;1;44;24;1zgjjyruyufrkh4xjvryqsb1i;0;27,9;25,3;2024-06-14T00:19:09.712Z;2024-06-14T00:19:09Z;[{'id': 5076674549, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dfrlwt2yhtckcqdub3sdi9b10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;44;24;Crown Legacy;2664;ML;1,0
2695938055;458;1;1;44;24;6ubc4y1v6hr63mca7ica4hp90;1;69,6;59,6;2024-06-14T00:19:10.267Z;2024-06-14T00:19:11Z;[{'id': 5076674601, 'qualifierId': 213, 'value': '2.12'}, {'id': 5076674599, 'qualifierId': 212, 'value': '6.6'}, {'id': 5076674595, 'qualifierId': 140, 'value': '66.3'}, {'id': 5076674593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076674597, 'qualifierId': 141, 'value': '67.9'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;67,9;6,6;;66,3;2,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;66,3;67,9;;;;;;;0;0;44;24;Philadelphia Union II;2664;AMR;1,0
2695938059;459;49;1;44;25;6ubc4y1v6hr63mca7ica4hp90;1;64,6;68,2;2024-06-14T00:19:11.142Z;2024-06-14T00:19:11Z;[];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;dfrlwt2yhtckcqdub3sdi9b10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;44;25;Philadelphia Union II;2665;MC;1,0
2695938083;460;1;1;44;26;6ubc4y1v6hr63mca7ica4hp90;1;64,4;68,2;2024-06-14T00:19:11.470Z;2024-06-14T00:19:30Z;[{'id': 5076675117, 'qualifierId': 210, 'value': '13'}, {'id': 5076674729, 'qualifierId': 140, 'value': '66.8'}, {'id': 5076674733, 'qualifierId': 212, 'value': '12.7'}, {'id': 5076674727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076674735, 'qualifierId': 213, 'value': '4.91'}, {'id': 5076674731, 'qualifierId': 141, 'value': '49.9'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;1,0;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;49,9;12,7;;66,8;4,91;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;66,8;49,9;;;;;;;0;0;44;26;Philadelphia Union II;2666;MC;1,0
2695938087;461;13;1;44;28;6ubc4y1v6hr63mca7ica4hp90;1;75,7;41,5;2024-06-14T00:19:13.579Z;2024-06-18T15:24:55Z;[{'id': 5076675137, 'qualifierId': 230, 'value': '98.6'}, {'id': 5076675135, 'qualifierId': 215}, {'id': 5076675131, 'qualifierId': 102, 'value': '48.1'}, {'id': 5076674761, 'qualifierId': 18}, {'id': 5076675125, 'qualifierId': 29}, {'id': 5076675127, 'qualifierId': 55, 'value': '460'}, {'id': 5076674763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076675133, 'qualifierId': 103, 'value': '80.6'}, {'id': 5076674759, 'qualifierId': 22}, {'id': 5076675139, 'qualifierId': 231, 'value': '50.5'}, {'id': 5076675123, 'qualifierId': 74}, {'id': 5076674937, 'qualifierId': 20}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dfrlwt2yhtckcqdub3sdi9b10;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,5;1,0;;48,1;1,0;;1,0;;;80,6;1,0;460,0;1,0;;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;48,1;80.6;460,0;dercetgxemr74f5yasq86s5t6;0;0;44;28;Philadelphia Union II;2668;AMR;1,0
2695938085;326;5;1;44;30;1zgjjyruyufrkh4xjvryqsb1i;1;-0,9;50,6;2024-06-14T00:19:15.393Z;2024-06-14T00:19:16Z;[{'id': 5076674741, 'qualifierId': 346}, {'id': 5076674829, 'qualifierId': 233, 'value': '462'}, {'id': 5076674739, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;462,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;44;30;Crown Legacy;2670;ML;1,0
2695938089;462;5;1;44;30;6ubc4y1v6hr63mca7ica4hp90;0;100,9;49,4;2024-06-14T00:19:15.393Z;2024-06-14T00:28:59Z;[{'id': 5076674837, 'qualifierId': 233, 'value': '326'}, {'id': 5076674801, 'qualifierId': 346}, {'id': 5076674799, 'qualifierId': 56, 'value': 'Center'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dfrlwt2yhtckcqdub3sdi9b10;Out;;;;;;;;;;;;;;;;;;;326,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;44;30;Philadelphia Union II;2670;AMR;1,0
2695938173;327;1;1;44;45;1zgjjyruyufrkh4xjvryqsb1i;1;3,9;43,9;2024-06-14T00:19:30.880Z;2024-06-14T00:19:35Z;[{'id': 5076675263, 'qualifierId': 141, 'value': '72.6'}, {'id': 5076675259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076675265, 'qualifierId': 212, 'value': '19.8'}, {'id': 5076675267, 'qualifierId': 213, 'value': '1.40'}, {'id': 5076675261, 'qualifierId': 140, 'value': '7.1'}, {'id': 5076675257, 'qualifierId': 124}, {'id': 5076675271, 'qualifierId': 237}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;72,6;19,8;;7,1;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;7,1;72,6;;;;;;;0;0;44;45;Crown Legacy;2685;GK;1,0
2695938195;328;1;1;44;49;1zgjjyruyufrkh4xjvryqsb1i;0;7,9;77,2;2024-06-14T00:19:35.058Z;2024-06-14T00:19:38Z;[{'id': 5076675391, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076675395, 'qualifierId': 141, 'value': '67.0'}, {'id': 5076675397, 'qualifierId': 212, 'value': '45.4'}, {'id': 5076675401, 'qualifierId': 1}, {'id': 5076675389, 'qualifierId': 157}, {'id': 5076675393, 'qualifierId': 140, 'value': '50.6'}, {'id': 5076675399, 'qualifierId': 213, 'value': '6.13'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dfrlwt2yhtckcqdub3sdi9b10;Pass;;;;;;;;;;;67,0;45,4;;50,6;6,13;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;50,6;67,0;;;;;;;0;0;44;49;Crown Legacy;2689;DC;1,0
