id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Length;value_Angle;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_BoxDeepRight;value_GkX;value_GkY;value_GoalmouthY;value_Volley;value_RelatedEventId;value_GoalmouthZ;value_FirstTouch;value_FromCorner;value_Assisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LongBall;value_IntendedTackleTarget;value_Chipped;value_HeadPass;value_Defensive;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_NotVisible;value_TakeOnSpace;value_TouchTypeControl;value_TouchTypePass;value_OverhitCross;value_Shove/Push;value_Direct;value_Foul;value_SwitchOfPlay;value_Defensive1V1;value_AttemptedTackle;value_CloseLeft;value_FreeKick;value_SwerveLeft;value_NotAssisted;value_OutOfBoxCentre;value_High;value_LayOff;value_YellowCard;value_RecklessOffence;value_TakeOnOvertake;value_BoxRight;value_RegularPlay;value_LastLine;value_BlockedY;value_BlockedX;value_LowRight;value_Hands;value_Collected;value_Stooping;value_LowGkIntervention;value_KeeperThrow;value_OutOfPlay;value_Head;value_IndividualPlay;value_HighRight;value_Straight;value_DrivenCross;value_LowCentre;value_BoxCentre;value_Blocked;value_DefBlock;value_Diving;value_Fingertip;value_TacticalFoul;value_Overrun;value_MediumGkIntervention;value_OverArm;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistType;value_SmallBoxCentre;value_FantasyAssistedBy;value_LeftFooted;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_BigChance;value_RefereeDelay;value_OtherReason;value_FlickOn;value_ByWall;value_InSwinger;value_SmallBoxLeft;value_SixYardBlocked;value_LowLeft;value_Minutes;value_KeeperTouched;value_EndType;value_PullBack;value_AerialFoul;value_ShirtPull/Holding;value_ThroughBall;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Tactical;value_Unchallenged;value_Dissent;value_OtherObstacle;value_MisHit;value_NotPastGoalLine;value_Weak;value_CaptainChange;value_HighGkIntervention;value_HighClaim;value_Handball;value_SetPiece;value_CloseRight;value_Deflection;value_SwerveRight;value_SmallBoxRight;value_Standing;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698787845;248;4;1;30;8;7fbej4xwoq4imaf5l39304m37;0;53,0;34,0;2024-06-30T23:33:52.706Z;2024-06-30T23:33:57Z;[{'id': 5092398453, 'qualifierId': 13}, {'id': 5092398545, 'qualifierId': 233, 'value': '260'}, {'id': 5092398455, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092398457, 'qualifierId': 152}, {'id': 5092398461, 'qualifierId': 285}, {'id': 5092398459, 'qualifierId': 265}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;drwrto2k40phpv6ei0ufnw26s;Foul;;;;;;;;;;;;;;;;;;260,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;30;8;Austin II;1808;FW;1,0
2698787883;261;1;1;30;18;d0c07im4a6oj8qa7f1zlt3pqs;1;45,8;66,3;2024-06-30T23:34:02.417Z;2024-06-30T23:34:03Z;[{'id': 5092398677, 'qualifierId': 5}, {'id': 5092398685, 'qualifierId': 141, 'value': '67.6'}, {'id': 5092398679, 'qualifierId': 152}, {'id': 5092398689, 'qualifierId': 213, 'value': '3.05'}, {'id': 5092398687, 'qualifierId': 212, 'value': '9.2'}, {'id': 5092398683, 'qualifierId': 140, 'value': '37.1'}, {'id': 5092398681, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;37,1;;;67,6;9,2;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;37,1;67,6;;;;;;;;0;30;18;Sporting KC II;1818;MC;1,0
2698787891;262;1;1;30;19;d0c07im4a6oj8qa7f1zlt3pqs;1;38,2;67,0;2024-06-30T23:34:03.825Z;2024-06-30T23:34:06Z;[{'id': 5092398741, 'qualifierId': 141, 'value': '63.4'}, {'id': 5092398737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092398743, 'qualifierId': 212, 'value': '6.2'}, {'id': 5092398745, 'qualifierId': 213, 'value': '5.88'}, {'id': 5092398739, 'qualifierId': 140, 'value': '43.6'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;43,6;;;63,4;6,2;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;43,6;63,4;;;;;;;;0;30;19;Sporting KC II;1819;DC;1,0
2698787899;263;1;1;30;22;d0c07im4a6oj8qa7f1zlt3pqs;1;46,2;56,6;2024-06-30T23:34:06.161Z;2024-06-30T23:34:09Z;[{'id': 5092398813, 'qualifierId': 141, 'value': '32.4'}, {'id': 5092398811, 'qualifierId': 140, 'value': '38.3'}, {'id': 5092398815, 'qualifierId': 212, 'value': '18.4'}, {'id': 5092398809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092398817, 'qualifierId': 213, 'value': '4.25'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;38,3;;;32,4;18,4;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,3;32,4;;;;;;;;0;30;22;Sporting KC II;1822;MC;1,0
2698787911;264;1;1;30;25;d0c07im4a6oj8qa7f1zlt3pqs;1;38,9;34,0;2024-06-30T23:34:09.857Z;2024-06-30T23:34:13Z;[{'id': 5092398891, 'qualifierId': 212, 'value': '18.9'}, {'id': 5092398887, 'qualifierId': 140, 'value': '34.2'}, {'id': 5092398889, 'qualifierId': 141, 'value': '60.9'}, {'id': 5092398893, 'qualifierId': 213, 'value': '1.83'}, {'id': 5092398885, 'qualifierId': 56, 'value': 'Back'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;34,2;;;60,9;18,9;1,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;34,2;60,9;;;;;;;;0;30;25;Sporting KC II;1825;DL;1,0
2698787921;265;1;1;30;29;d0c07im4a6oj8qa7f1zlt3pqs;1;33,5;66,0;2024-06-30T23:34:13.569Z;2024-06-30T23:34:14Z;[{'id': 5092398955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092398963, 'qualifierId': 213, 'value': '1.20'}, {'id': 5092398959, 'qualifierId': 141, 'value': '95.0'}, {'id': 5092398957, 'qualifierId': 140, 'value': '40.8'}, {'id': 5092398961, 'qualifierId': 212, 'value': '21.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;40,8;;;95,0;21,2;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,8;95,0;;;;;;;;0;30;29;Sporting KC II;1829;DC;1,0
2698787941;266;1;1;30;30;d0c07im4a6oj8qa7f1zlt3pqs;1;40,8;95,0;2024-06-30T23:34:14.674Z;2024-06-30T23:34:17Z;[{'id': 5092399071, 'qualifierId': 213, 'value': '4.09'}, {'id': 5092399069, 'qualifierId': 212, 'value': '18.6'}, {'id': 5092399067, 'qualifierId': 141, 'value': '72.7'}, {'id': 5092399065, 'qualifierId': 140, 'value': '30.5'}, {'id': 5092399063, 'qualifierId': 56, 'value': 'Back'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;30,5;;;72,7;18,6;4,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,5;72,7;;;;;;;;0;30;30;Sporting KC II;1830;DC;1,0
2698787969;267;1;1;30;33;d0c07im4a6oj8qa7f1zlt3pqs;1;30,5;72,7;2024-06-30T23:34:17.217Z;2024-06-30T23:34:21Z;[{'id': 5092399201, 'qualifierId': 212, 'value': '27.7'}, {'id': 5092399199, 'qualifierId': 141, 'value': '32.1'}, {'id': 5092399197, 'qualifierId': 140, 'value': '32.3'}, {'id': 5092399195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399203, 'qualifierId': 213, 'value': '4.78'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;32,3;;;32,1;27,7;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,3;32,1;;;;;;;;0;30;33;Sporting KC II;1833;DC;1,0
2698787995;268;1;1;30;37;d0c07im4a6oj8qa7f1zlt3pqs;1;32,3;32,1;2024-06-30T23:34:21.298Z;2024-06-30T23:34:24Z;[{'id': 5092399305, 'qualifierId': 212, 'value': '27.8'}, {'id': 5092399299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399307, 'qualifierId': 213, 'value': '1.88'}, {'id': 5092399303, 'qualifierId': 141, 'value': '71.1'}, {'id': 5092399301, 'qualifierId': 140, 'value': '24.3'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;24,3;;;71,1;27,8;1,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;24,3;71,1;;;;;;;;0;30;37;Sporting KC II;1837;DL;1,0
2698788013;269;1;1;30;40;d0c07im4a6oj8qa7f1zlt3pqs;1;24,1;70,9;2024-06-30T23:34:24.050Z;2024-06-30T23:34:27Z;[{'id': 5092399419, 'qualifierId': 140, 'value': '11.8'}, {'id': 5092399417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399425, 'qualifierId': 213, 'value': '4.08'}, {'id': 5092399421, 'qualifierId': 141, 'value': '45.1'}, {'id': 5092399423, 'qualifierId': 212, 'value': '21.8'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;11,8;;;45,1;21,8;4,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;11,8;45,1;;;;;;;;0;30;40;Sporting KC II;1840;DC;1,0
2698788025;270;1;1;30;43;d0c07im4a6oj8qa7f1zlt3pqs;1;12,2;44,9;2024-06-30T23:34:27.665Z;2024-06-30T23:34:30Z;[{'id': 5092399505, 'qualifierId': 213, 'value': '0.13'}, {'id': 5092399497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399503, 'qualifierId': 212, 'value': '15.8'}, {'id': 5092399499, 'qualifierId': 140, 'value': '27.1'}, {'id': 5092399501, 'qualifierId': 141, 'value': '47.8'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;27,1;;;47,8;15,8;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,1;47,8;;;;;;;;0;30;43;Sporting KC II;1843;GK;1,0
2698788035;271;1;1;30;46;d0c07im4a6oj8qa7f1zlt3pqs;1;27,1;47,8;2024-06-30T23:34:30.210Z;2024-06-30T23:34:33Z;[{'id': 5092399575, 'qualifierId': 141, 'value': '45.2'}, {'id': 5092399577, 'qualifierId': 212, 'value': '21.8'}, {'id': 5092399579, 'qualifierId': 213, 'value': '3.22'}, {'id': 5092399573, 'qualifierId': 140, 'value': '6.4'}, {'id': 5092399571, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;6,4;;;45,2;21,8;3,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;6,4;45,2;;;;;;;;0;30;46;Sporting KC II;1846;MC;1,0
2698788055;272;1;1;30;49;d0c07im4a6oj8qa7f1zlt3pqs;1;7,8;41,0;2024-06-30T23:34:33.362Z;2024-06-30T23:34:35Z;[{'id': 5092399673, 'qualifierId': 140, 'value': '19.8'}, {'id': 5092399671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399675, 'qualifierId': 141, 'value': '46.1'}, {'id': 5092399677, 'qualifierId': 212, 'value': '13.1'}, {'id': 5092399679, 'qualifierId': 213, 'value': '0.27'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;19,8;;;46,1;13,1;0,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;19,8;46,1;;;;;;;;0;30;49;Sporting KC II;1849;GK;1,0
2698788061;273;1;1;30;51;d0c07im4a6oj8qa7f1zlt3pqs;1;15,6;48,5;2024-06-30T23:34:35.442Z;2024-06-30T23:34:36Z;[{'id': 5092399711, 'qualifierId': 212, 'value': '12.4'}, {'id': 5092399713, 'qualifierId': 213, 'value': '0.59'}, {'id': 5092399709, 'qualifierId': 141, 'value': '58.7'}, {'id': 5092399707, 'qualifierId': 140, 'value': '25.4'}, {'id': 5092399705, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;25,4;;;58,7;12,4;0,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;25,4;58,7;;;;;;;;0;30;51;Sporting KC II;1851;MC;1,0
2698788067;274;1;1;30;52;d0c07im4a6oj8qa7f1zlt3pqs;0;25,4;58,7;2024-06-30T23:34:36.306Z;2024-07-06T06:58:31Z;[{'id': 5095529681, 'qualifierId': 155}, {'id': 5092399747, 'qualifierId': 212, 'value': '20.2'}, {'id': 5092399741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399749, 'qualifierId': 213, 'value': '5.22'}, {'id': 5092399743, 'qualifierId': 140, 'value': '34.8'}, {'id': 5092399745, 'qualifierId': 141, 'value': '32.7'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;34,8;;;32,7;20,2;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;34,8;32,7;;;;;;;;0;30;52;Sporting KC II;1852;MC;1,0
2698788095;249;1;1;30;56;7fbej4xwoq4imaf5l39304m37;1;72,4;60,6;2024-06-30T23:34:40.591Z;2024-07-01T00:05:02Z;[{'id': 5092399867, 'qualifierId': 140, 'value': '80.6'}, {'id': 5092399871, 'qualifierId': 212, 'value': '8.8'}, {'id': 5092399869, 'qualifierId': 141, 'value': '62.9'}, {'id': 5092399873, 'qualifierId': 213, 'value': '0.18'}, {'id': 5092399865, 'qualifierId': 56, 'value': 'Center'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;80,6;;;62,9;8,8;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;80,6;62,9;;;;;;;;0;30;56;Austin II;1856;AML;1,0
2698794575;392;61;1;30;57;7fbej4xwoq4imaf5l39304m37;0;78,4;71,8;2024-06-30T23:34:40.993Z;2024-07-01T00:05:01Z;[{'id': 5092434591, 'qualifierId': 56, 'value': 'Center'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;drwrto2k40phpv6ei0ufnw26s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;30;57;Austin II;1857;AMC;1,0
2698788111;275;12;1;30;59;d0c07im4a6oj8qa7f1zlt3pqs;1;21,2;26,5;2024-06-30T23:34:43.490Z;2024-07-06T06:59:26Z;[{'id': 5092399943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399945, 'qualifierId': 140, 'value': '31.6'}, {'id': 5092399951, 'qualifierId': 213, 'value': '5.88'}, {'id': 5092399947, 'qualifierId': 141, 'value': '19.7'}, {'id': 5092399949, 'qualifierId': 212, 'value': '11.9'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;drwrto2k40phpv6ei0ufnw26s;Clearance;;;;;;;;;;31,6;;;19,7;11,9;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;31,6;19,7;;;;;;;;0;30;59;Sporting KC II;1859;MC;1,0
2698788115;250;49;1;31;0;7fbej4xwoq4imaf5l39304m37;1;63,1;70,0;2024-06-30T23:34:44.528Z;2024-06-30T23:34:44Z;[];9kahvwswke29dt3uumulbktpm;M. Visconti;;;drwrto2k40phpv6ei0ufnw26s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;31;0;Austin II;1860;DC;1,0
2698788155;251;1;1;31;2;7fbej4xwoq4imaf5l39304m37;1;67,4;60,6;2024-06-30T23:34:46.160Z;2024-06-30T23:34:49Z;[{'id': 5092400187, 'qualifierId': 213, 'value': '4.98'}, {'id': 5092400185, 'qualifierId': 212, 'value': '14.9'}, {'id': 5092400179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092400181, 'qualifierId': 140, 'value': '71.1'}, {'id': 5092400183, 'qualifierId': 141, 'value': '39.4'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;71,1;;;39,4;14,9;4,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;71,1;39,4;;;;;;;;0;31;2;Austin II;1862;DC;1,0
2698788167;252;1;1;31;5;7fbej4xwoq4imaf5l39304m37;1;75,7;33,9;2024-06-30T23:34:49.664Z;2024-06-30T23:34:51Z;[{'id': 5092400247, 'qualifierId': 140, 'value': '95.9'}, {'id': 5092400251, 'qualifierId': 212, 'value': '21.7'}, {'id': 5092400249, 'qualifierId': 141, 'value': '27.3'}, {'id': 5092400245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092400253, 'qualifierId': 213, 'value': '6.07'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;95,9;;;27,3;21,7;6,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;95,9;27,3;;;;;;;;0;31;5;Austin II;1865;MC;1,0
2698788193;253;1;1;31;7;7fbej4xwoq4imaf5l39304m37;1;96,1;27,4;2024-06-30T23:34:51.680Z;2024-06-30T23:35:17Z;[{'id': 5092400355, 'qualifierId': 140, 'value': '96.6'}, {'id': 5092400353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092400359, 'qualifierId': 212, 'value': '17.4'}, {'id': 5092400559, 'qualifierId': 154}, {'id': 5092400361, 'qualifierId': 213, 'value': '1.54'}, {'id': 5092400357, 'qualifierId': 141, 'value': '53.0'}, {'id': 5092400557, 'qualifierId': 210, 'value': '15'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;1,0;;drwrto2k40phpv6ei0ufnw26s;Pass;;;;;;;;;;96,6;;;53,0;17,4;1,54;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;96,6;53,0;;;;;;;;0;31;7;Austin II;1867;AMR;1,0
