id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_TakeOnSpace;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_LongBall;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypeClearance;value_IntendedTackleTarget;value_ThroughBall;value_LowGkIntervention;value_OverArm;value_Launch;value_BlockedPass;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedCross;value_SwitchOfPlay;value_Head;value_NextEventGoalKick;value_High;value_GoalKick;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_GkX;value_BlockedY;value_Blocked;value_RegularPlay;value_BoxCentre;value_LowCentre;value_GkY;value_BlockedX;value_RelatedEventId;value_DefBlock;value_GkXTimeOfGoal;value_GoalShotGameClock;value_IndividualPlay;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_BigChance;value_Left;value_CornerTaken;value_InSwinger;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_FlickOn;value_LowLeft;value_OverhitCross;value_AttemptedTackle;value_LeftFooted;value_FloatedCross;value_Straight;value_Defensive1V1;value_ShirtPull/Holding;value_SetPiece;value_FirstTouch;value_YellowCard;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_OutOfBoxCentre;value_Low;value_CloseLeft;value_Minutes;value_EndType;value_NotVisible;value_HighCentre;value_HighGkIntervention;value_Hands;value_Reaching;value_Caught;value_GkKickFromHands;value_BoxLeft;value_PullBack;value_Overrun;value_ThrowInSetPiece;value_Volley;value_Standing;value_Collected;value_Right;value_BoxRight;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_TacticalFoul;value_LastLine;value_Deflection;value_HighClaim;value_Stooping;value_CloseRightAndHigh;value_LeadingToAttempt;value_RelatedError1Id;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681913959;394;1;2;45;20;c7c4wwva2u1vb3rr7rwava044;1;23,9;43,7;2024-05-03T23:09:44.257Z;2024-05-03T23:09:48Z;[{'id': 5000108083, 'qualifierId': 140, 'value': '25.5'}, {'id': 5000108085, 'qualifierId': 141, 'value': '71.3'}, {'id': 5000108089, 'qualifierId': 213, 'value': '1.48'}, {'id': 5000108081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000108087, 'qualifierId': 212, 'value': '18.8'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;18,8;25,5;;1,48;71,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;25,5;71,3;;;;;;;0;0;45;20;New York RB II;2720;DC;1,0
2681913969;395;1;2;45;24;c7c4wwva2u1vb3rr7rwava044;0;25,3;74,3;2024-05-03T23:09:48.177Z;2024-05-03T23:09:51Z;[{'id': 5000108149, 'qualifierId': 213, 'value': '0.08'}, {'id': 5000108145, 'qualifierId': 141, 'value': '80.0'}, {'id': 5000108151, 'qualifierId': 1}, {'id': 5000108141, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000108147, 'qualifierId': 212, 'value': '46.9'}, {'id': 5000108139, 'qualifierId': 155}, {'id': 5000108143, 'qualifierId': 140, 'value': '69.8'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;46,9;69,8;;0,08;80,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;69,8;80,0;;;;;;;0;0;45;24;New York RB II;2724;DC;1,0
2681913979;480;1;2;45;28;4g68p0t2f5jzhzfr67i2rj1ex;1;31,2;14,7;2024-05-03T23:09:52.089Z;2024-05-03T23:09:53Z;[{'id': 5000108209, 'qualifierId': 212, 'value': '8.8'}, {'id': 5000108207, 'qualifierId': 141, 'value': '12.7'}, {'id': 5000108201, 'qualifierId': 3}, {'id': 5000108205, 'qualifierId': 140, 'value': '39.5'}, {'id': 5000108203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000108211, 'qualifierId': 213, 'value': '6.13'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;8,8;39,5;;6,13;12,7;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;39,5;12,7;;;;;;;0;0;45;28;Inter Miami II;2728;DL;1,0
2681913981;481;1;2;45;30;4g68p0t2f5jzhzfr67i2rj1ex;0;39,5;12,7;2024-05-03T23:09:53.785Z;2024-05-03T23:09:58Z;[{'id': 5000108225, 'qualifierId': 212, 'value': '8.4'}, {'id': 5000108369, 'qualifierId': 286}, {'id': 5000108223, 'qualifierId': 141, 'value': '17.1'}, {'id': 5000108215, 'qualifierId': 3}, {'id': 5000108227, 'qualifierId': 213, 'value': '0.36'}, {'id': 5000108365, 'qualifierId': 233, 'value': '399'}, {'id': 5000108221, 'qualifierId': 140, 'value': '47.0'}, {'id': 5000108363, 'qualifierId': 236}, {'id': 5000108217, 'qualifierId': 168}, {'id': 5000108219, 'qualifierId': 56, 'value': 'Back'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;8,4;47,0;;0,36;17,1;;;1,0;399,0;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;47,0;17,1;;;;;;;0;0;45;30;Inter Miami II;2730;DR;1,0
2681913999;399;74;2;45;30;c7c4wwva2u1vb3rr7rwava044;1;69,3;82,5;2024-05-03T23:09:53.786Z;2024-05-03T23:15:14Z;[{'id': 5000108337, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000108339, 'qualifierId': 285}, {'id': 5000108375, 'qualifierId': 233, 'value': '481'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cjyep0rzj9vbw215sjryjgavo;Blocked Pass;;;;;;;;;;;;;;;;;;481,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;45;30;New York RB II;2730;FWL;1,0
2681913987;396;1;2;45;30;c7c4wwva2u1vb3rr7rwava044;1;65,7;86,6;2024-05-03T23:09:54.289Z;2024-05-03T23:09:56Z;[{'id': 5000108259, 'qualifierId': 3}, {'id': 5000108263, 'qualifierId': 140, 'value': '68.9'}, {'id': 5000108261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000108267, 'qualifierId': 212, 'value': '10.5'}, {'id': 5000108265, 'qualifierId': 141, 'value': '72.0'}, {'id': 5000108269, 'qualifierId': 213, 'value': '5.04'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;10,5;68,9;;5,04;72,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;68,9;72,0;;;;;;;0;0;45;30;New York RB II;2730;DML;1,0
2681913995;397;1;2;45;32;c7c4wwva2u1vb3rr7rwava044;0;68,6;72,8;2024-05-03T23:09:55.970Z;2024-05-03T23:10:16Z;[{'id': 5000108311, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000108317, 'qualifierId': 212, 'value': '7.8'}, {'id': 5000108315, 'qualifierId': 141, 'value': '82.1'}, {'id': 5000108319, 'qualifierId': 213, 'value': '2.19'}, {'id': 5000108313, 'qualifierId': 140, 'value': '64.3'}, {'id': 5000108309, 'qualifierId': 3}];cr0qx5v3zpktzejoh6f6kyzv8;J. Pymm;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;7,8;64,3;;2,19;82,1;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;64,3;82,1;;;;;;;0;0;45;32;New York RB II;2732;FWR;1,0
2681914005;482;1;2;45;32;4g68p0t2f5jzhzfr67i2rj1ex;1;36,0;22,3;2024-05-03T23:09:56.122Z;2024-05-07T07:39:58Z;[{'id': 5000110057, 'qualifierId': 213, 'value': '3.51'}, {'id': 5000110051, 'qualifierId': 140, 'value': '27.8'}, {'id': 5000110049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000110055, 'qualifierId': 212, 'value': '9.2'}, {'id': 5000110053, 'qualifierId': 141, 'value': '17.4'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;9,2;27,8;;3,51;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;27,8;17,4;;;;;;;0;0;45;32;Inter Miami II;2732;AMC;1,0
2681913997;398;43;2;45;33;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-03T23:09:57.265Z;2024-05-03T23:10:15Z;[{'id': 5000108825, 'qualifierId': 144, 'value': '61'}, {'id': 5000108323, 'qualifierId': 56, 'value': 'Left'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cjyep0rzj9vbw215sjryjgavo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;45;33;New York RB II;2733;FWL;1,0
2681914371;499;1;2;45;33;4g68p0t2f5jzhzfr67i2rj1ex;0;29,3;14,3;2024-05-03T23:09:57.285Z;2024-05-07T09:40:56Z;[{'id': 5000110403, 'qualifierId': 140, 'value': '31.1'}, {'id': 5011449531, 'qualifierId': 236}, {'id': 5000110405, 'qualifierId': 141, 'value': '15.8'}, {'id': 5011526403, 'qualifierId': 233, 'value': '864'}, {'id': 5000110399, 'qualifierId': 157}, {'id': 5000110411, 'qualifierId': 1}, {'id': 5000110409, 'qualifierId': 213, 'value': '0.49'}, {'id': 5011449533, 'qualifierId': 286}, {'id': 5000110407, 'qualifierId': 212, 'value': '2.1'}, {'id': 5000110401, 'qualifierId': 56, 'value': 'Back'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;2,1;31,1;;0,49;15,8;;;1,0;864,0;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;31,1;15,8;;;;;;;0;0;45;33;Inter Miami II;2733;DR;1,0
2684016787;864;74;2;45;33;c7c4wwva2u1vb3rr7rwava044;1;70,9;89,0;2024-05-03T23:09:57.286Z;2024-05-07T09:40:56Z;[{'id': 5011449309, 'qualifierId': 285}, {'id': 5011526407, 'qualifierId': 233, 'value': '499'}, {'id': 5011449307, 'qualifierId': 56, 'value': 'Left'}];cr0qx5v3zpktzejoh6f6kyzv8;J. Pymm;;;cjyep0rzj9vbw215sjryjgavo;Blocked Pass;;;;;;;;;;;;;;;;;;499,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;45;33;New York RB II;2733;FWR;1,0
2681914023;483;4;2;45;40;4g68p0t2f5jzhzfr67i2rj1ex;1;21,9;12,2;2024-05-03T23:10:03.361Z;2024-05-03T23:10:04Z;[{'id': 5000108519, 'qualifierId': 233, 'value': '400'}, {'id': 5000108499, 'qualifierId': 265}, {'id': 5000108497, 'qualifierId': 152}, {'id': 5000108493, 'qualifierId': 13}, {'id': 5000108495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000108501, 'qualifierId': 285}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cjyep0rzj9vbw215sjryjgavo;Foul;;;;;;;;;;;;;;;;;;400,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;40;Inter Miami II;2740;DL;1,0
2681914021;400;4;2;45;40;c7c4wwva2u1vb3rr7rwava044;0;78,1;87,8;2024-05-03T23:10:03.362Z;2024-05-03T23:10:05Z;[{'id': 5000108485, 'qualifierId': 152}, {'id': 5000108483, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000108489, 'qualifierId': 286}, {'id': 5000108487, 'qualifierId': 265}, {'id': 5000108481, 'qualifierId': 13}, {'id': 5000108533, 'qualifierId': 233, 'value': '483'}];cr0qx5v3zpktzejoh6f6kyzv8;J. Pymm;;;cjyep0rzj9vbw215sjryjgavo;Foul;;;;;;;;;;;;;;;;;1,0;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;45;40;New York RB II;2740;FWR;1,0
2681914113;484;1;2;45;52;4g68p0t2f5jzhzfr67i2rj1ex;1;18,4;10,9;2024-05-03T23:10:16.169Z;2024-05-03T23:10:21Z;[{'id': 5000108913, 'qualifierId': 152}, {'id': 5000108915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000108923, 'qualifierId': 213, 'value': '1.88'}, {'id': 5000108921, 'qualifierId': 212, 'value': '19.9'}, {'id': 5000108919, 'qualifierId': 141, 'value': '38.8'}, {'id': 5000108917, 'qualifierId': 140, 'value': '12.7'}, {'id': 5000108911, 'qualifierId': 5}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;19,9;12,7;;1,88;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;12,7;38,8;;;;;;;0;0;45;52;Inter Miami II;2752;DL;1,0
2681914139;485;1;2;45;58;4g68p0t2f5jzhzfr67i2rj1ex;1;11,6;40,8;2024-05-03T23:10:22.106Z;2024-05-03T23:10:25Z;[{'id': 5000109105, 'qualifierId': 141, 'value': '17.3'}, {'id': 5000109103, 'qualifierId': 140, 'value': '24.2'}, {'id': 5000109109, 'qualifierId': 213, 'value': '5.40'}, {'id': 5000109101, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000109107, 'qualifierId': 212, 'value': '20.7'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;20,7;24,2;;5,4;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;24,2;17,3;;;;;;;0;0;45;58;Inter Miami II;2758;GK;1,0
2681914151;486;1;2;46;2;4g68p0t2f5jzhzfr67i2rj1ex;0;23,9;16,2;2024-05-03T23:10:25.531Z;2024-05-03T23:10:29Z;[{'id': 5000109165, 'qualifierId': 140, 'value': '65.5'}, {'id': 5000109169, 'qualifierId': 212, 'value': '45.6'}, {'id': 5000109161, 'qualifierId': 155}, {'id': 5000109167, 'qualifierId': 141, 'value': '35.3'}, {'id': 5000109171, 'qualifierId': 213, 'value': '0.29'}, {'id': 5000109173, 'qualifierId': 1}, {'id': 5000109163, 'qualifierId': 56, 'value': 'Center'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;45,6;65,5;;0,29;35,3;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,5;35,3;;;;;;;0;0;46;2;Inter Miami II;2762;DL;1,0
2681914145;401;44;2;46;4;c7c4wwva2u1vb3rr7rwava044;1;34,2;69,4;2024-05-03T23:10:27.810Z;2024-05-03T23:10:30Z;[{'id': 5000109133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000109233, 'qualifierId': 233, 'value': '487'}, {'id': 5000109135, 'qualifierId': 285}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;cjyep0rzj9vbw215sjryjgavo;Aerial;;;;;;;;;;;;;;;;;;487,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;46;4;New York RB II;2764;DC;1,0
2681914157;487;44;2;46;4;4g68p0t2f5jzhzfr67i2rj1ex;0;65,8;30,6;2024-05-03T23:10:27.811Z;2024-05-03T23:19:28Z;[{'id': 5000109201, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000109203, 'qualifierId': 286}, {'id': 5000109237, 'qualifierId': 233, 'value': '401'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cjyep0rzj9vbw215sjryjgavo;Aerial;;;;;;;;;;;;;;;;;1,0;401,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;46;4;Inter Miami II;2764;AMR;1,0
2681914155;402;1;2;46;4;c7c4wwva2u1vb3rr7rwava044;0;33,9;73,7;2024-05-03T23:10:28.242Z;2024-05-03T23:10:28Z;[{'id': 5000109193, 'qualifierId': 140, 'value': '61.5'}, {'id': 5000109189, 'qualifierId': 3}, {'id': 5000109191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000109197, 'qualifierId': 212, 'value': '29.0'}, {'id': 5000109199, 'qualifierId': 213, 'value': '6.24'}, {'id': 5000109195, 'qualifierId': 141, 'value': '72.0'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;29,0;61,5;;6,24;72,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;61,5;72,0;;;;;;;0;0;46;4;New York RB II;2764;DC;1,0
2681914175;488;1;2;46;7;4g68p0t2f5jzhzfr67i2rj1ex;1;43,3;20,4;2024-05-03T23:10:30.665Z;2024-05-03T23:10:31Z;[{'id': 5000109307, 'qualifierId': 212, 'value': '16.0'}, {'id': 5000109301, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000109309, 'qualifierId': 213, 'value': '0.73'}, {'id': 5000109303, 'qualifierId': 140, 'value': '54.7'}, {'id': 5000109305, 'qualifierId': 141, 'value': '36.0'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;16,0;54,7;;0,73;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;54,7;36,0;;;;;;;0;0;46;7;Inter Miami II;2767;MC;1,0
2681914191;489;1;2;46;8;4g68p0t2f5jzhzfr67i2rj1ex;1;56,4;37,3;2024-05-03T23:10:31.754Z;2024-05-07T07:43:26Z;[{'id': 5000109395, 'qualifierId': 212, 'value': '14.6'}, {'id': 5000109397, 'qualifierId': 213, 'value': '1.77'}, {'id': 5000109391, 'qualifierId': 140, 'value': '53.6'}, {'id': 5000109389, 'qualifierId': 56, 'value': 'Center'}, {'id': 5011450863, 'qualifierId': 156}, {'id': 5000109393, 'qualifierId': 141, 'value': '58.3'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;14,6;53,6;;1,77;58,3;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;53,6;58,3;;;;;;;0;0;46;8;Inter Miami II;2768;AMC;1,0
2681914197;490;1;2;46;11;4g68p0t2f5jzhzfr67i2rj1ex;1;54,2;57,7;2024-05-03T23:10:34.442Z;2024-05-03T23:10:36Z;[{'id': 5000109435, 'qualifierId': 212, 'value': '17.9'}, {'id': 5000109437, 'qualifierId': 213, 'value': '1.08'}, {'id': 5000109431, 'qualifierId': 140, 'value': '62.2'}, {'id': 5000109429, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000109433, 'qualifierId': 141, 'value': '80.9'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;17,9;62,2;;1,08;80,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;62,2;80,9;;;;;;;0;0;46;11;Inter Miami II;2771;MC;1,0
2681914225;491;1;2;46;12;4g68p0t2f5jzhzfr67i2rj1ex;1;62,2;80,9;2024-05-03T23:10:35.881Z;2024-05-03T23:10:41Z;[{'id': 5000109571, 'qualifierId': 213, 'value': '0.62'}, {'id': 5000109567, 'qualifierId': 141, 'value': '89.9'}, {'id': 5000109569, 'qualifierId': 212, 'value': '10.5'}, {'id': 5000109565, 'qualifierId': 140, 'value': '70.3'}, {'id': 5000109563, 'qualifierId': 56, 'value': 'Left'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;10,5;70,3;;0,62;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,3;89,9;;;;;;;0;0;46;12;Inter Miami II;2772;DC;1,0
2681914217;403;83;2;46;15;c7c4wwva2u1vb3rr7rwava044;0;29,1;14,6;2024-05-03T23:10:38.371Z;2024-05-07T09:40:47Z;[{'id': 5000121731, 'qualifierId': 399, 'value': 'e4rpnf90oa672lcm8ego7vllg'}];8qdq9aaienjzfbfn61f77ov10;L. García;;;cjyep0rzj9vbw215sjryjgavo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;46;15;New York RB II;2775;DC;1,0
