id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_Defensive;value_TakeOnSpace;value_Offensive;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_Assist;value_SwitchOfPlay;value_RegularPlay;value_BlockedX;value_GkX;value_IndividualPlay;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedY;value_RelatedEventId;value_LowLeft;value_GoalmouthZ;value_GkY;value_RightFooted;value_OutOfBoxDeepLeft;value_DefBlock;value_DeletedEventType;value_ThroughBall;value_TouchTypeClearance;value_LowCentre;value_FastBreak;value_NotAssisted;value_BoxCentre;value_ParriedSafe;value_OtherBodyPart;value_MediumGkIntervention;value_Standing;value_NotVisible;value_Head;value_OutOfPlay;value_TouchTypePass;value_IntendedTackleTarget;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_IntentionalAssist;value_BoxRight;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_IncorrectOutOfPlayDecision;value_HeadPass;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_ShirtPull/Holding;value_OutOfBoxCentre;value_LeftFooted;value_FirstTouch;value_Diving;value_Hands;value_ParriedDanger;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistId;value_GkYTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_BigChance;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TakeOnOvertake;value_Handball;value_FlickOn;value_Volley;value_Right;value_Shove/Push;value_OutSwinger;value_Cross;value_CloseRightAndHigh;value_PullBack;value_SixYardBlocked;value_High;value_Dissent;value_YellowCard;value_Overrun;value_SoloRun;value_FollowsADribble;value_WeatherProblem;value_ClockAffecting;value_RefereeStop;value_Left;value_CornerTaken;value_InSwinger;value_FloatedCross;value_Straight;value_FromCorner;value_HighRight;value_RecklessOffence;value_HighLeft;value_FreeKick;value_TacticalFoul;value_Minutes;value_AdvantagePlayed;value_EndType;value_BoxLeft;value_OverArm;value_CloseLeft;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Argument;value_Tactical;value_CoachId;value_HighGkIntervention;value_Collected;value_Reaching;value_DrivenCross;value_GkKickFromHands;value_Stooping;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_NotPastGoalLine;value_35Centre;value_AerialFoul;value_GkHoof;value_CaptainChange;value_HighCentre;value_Tap;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716886671;379;1;1;48;27;4g68p0t2f5jzhzfr67i2rj1ex;1;37,6;60,9;2024-09-02T02:03:19.787Z;2024-09-02T02:03:22Z;[{'id': 5192173099, 'qualifierId': 213, 'value': '0.36'}, {'id': 5192173095, 'qualifierId': 141, 'value': '75.6'}, {'id': 5192173091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192173093, 'qualifierId': 140, 'value': '62.7'}, {'id': 5192173097, 'qualifierId': 212, 'value': '28.2'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;0,36;75,6;28,2;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;62,7;75,6;;;;;;;;0;48;27;Carolina Core;2907;FW;1,0
2716886677;380;1;1;48;30;4g68p0t2f5jzhzfr67i2rj1ex;0;64,4;71,7;2024-09-02T02:03:22.626Z;2024-09-02T02:03:23Z;[{'id': 5192173113, 'qualifierId': 140, 'value': '62.9'}, {'id': 5192173117, 'qualifierId': 212, 'value': '13.0'}, {'id': 5192173111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192173123, 'qualifierId': 213, 'value': '4.59'}, {'id': 5192173115, 'qualifierId': 141, 'value': '52.7'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;4,59;52,7;13,0;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;62,9;52,7;;;;;;;;0;48;30;Carolina Core;2910;FW;1,0
2716888157;482;61;1;48;33;2nnef9tr9g7m2s6n873qif95g;0;37,1;53,5;2024-09-02T02:03:25.601Z;2024-09-02T02:14:42Z;[{'id': 5192181437, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;48;33;New York RB II;2913;MC;1,0
2716886691;381;3;1;48;33;4g68p0t2f5jzhzfr67i2rj1ex;1;61,2;63,7;2024-09-02T02:03:26.035Z;2024-09-05T09:55:59Z;[{'id': 5192173227, 'qualifierId': 233, 'value': '466'}, {'id': 5192173159, 'qualifierId': 286}, {'id': 5196253351, 'qualifierId': 465}, {'id': 5192173157, 'qualifierId': 56, 'value': 'Center'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Take On;;;;;;;;;;;;;;;;466,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;33;Carolina Core;2913;MC;1,0
2716886703;466;45;1;48;33;2nnef9tr9g7m2s6n873qif95g;0;38,8;36,3;2024-09-02T02:03:26.035Z;2024-09-02T03:35:35Z;[{'id': 5192173197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173201, 'qualifierId': 285}, {'id': 5192236745, 'qualifierId': 233, 'value': '381'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;f0dia5piqgbwjzx2j3vlbm2ok;Challenge;;;;;;;;;;;;;;;;381,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;48;33;New York RB II;2913;MC;1,0
2716900095;813;61;1;48;34;4g68p0t2f5jzhzfr67i2rj1ex;0;57,0;75,7;2024-09-02T02:03:26.601Z;2024-09-02T03:30:17Z;[{'id': 5192236673, 'qualifierId': 56, 'value': 'Center'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;34;Carolina Core;2914;FW;1,0
2716886711;467;1;1;48;34;2nnef9tr9g7m2s6n873qif95g;1;26,2;44,4;2024-09-02T02:03:26.801Z;2024-09-02T03:37:49Z;[{'id': 5192173235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173237, 'qualifierId': 140, 'value': '27.9'}, {'id': 5192173241, 'qualifierId': 212, 'value': '12.5'}, {'id': 5192173239, 'qualifierId': 141, 'value': '26.2'}, {'id': 5192173243, 'qualifierId': 213, 'value': '4.86'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;4,86;26,2;12,5;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;27,9;26,2;;;;;;;;0;48;34;New York RB II;2914;DC;1,0
2716888317;483;1;1;48;35;2nnef9tr9g7m2s6n873qif95g;1;39,8;22,9;2024-09-02T02:03:27.601Z;2024-09-02T03:37:55Z;[{'id': 5192182279, 'qualifierId': 213, 'value': '0.04'}, {'id': 5192182277, 'qualifierId': 212, 'value': '15.9'}, {'id': 5192182273, 'qualifierId': 140, 'value': '54.9'}, {'id': 5192182271, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192182275, 'qualifierId': 141, 'value': '23.8'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;0,04;23,8;15,9;54,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;54,9;23,8;;;;;;;;0;48;35;New York RB II;2915;DR;1,0
2716888323;484;1;1;48;35;2nnef9tr9g7m2s6n873qif95g;0;55,6;23,5;2024-09-02T02:03:27.701Z;2024-09-05T09:56:17Z;[{'id': 5192182313, 'qualifierId': 212, 'value': '3.7'}, {'id': 5192182315, 'qualifierId': 213, 'value': '2.11'}, {'id': 5192182307, 'qualifierId': 56, 'value': 'Center'}, {'id': 5196253397, 'qualifierId': 156}, {'id': 5192182311, 'qualifierId': 141, 'value': '28.1'}, {'id': 5192182309, 'qualifierId': 140, 'value': '53.8'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;2,11;28,1;3,7;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;53,8;28,1;;;;;;;;0;48;35;New York RB II;2915;MR;1,0
2717620041;821;8;1;48;35;4g68p0t2f5jzhzfr67i2rj1ex;1;60,8;83,3;2024-09-02T02:03:27.772Z;2024-09-05T09:56:42Z;[{'id': 5196253459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5196253479, 'qualifierId': 383}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;f0dia5piqgbwjzx2j3vlbm2ok;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;35;Carolina Core;2915;MC;1,0
2716886707;382;43;1;48;36;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-09-02T02:03:28.811Z;2024-09-05T10:02:30Z;[{'id': 5192173215, 'qualifierId': 141, 'value': '73.9'}, {'id': 5192173211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192173213, 'qualifierId': 140, 'value': '58.0'}, {'id': 5196254867, 'qualifierId': 144, 'value': '1'}, {'id': 5192173217, 'qualifierId': 212, 'value': '4.8'}, {'id': 5192173219, 'qualifierId': 213, 'value': '0.86'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;f0dia5piqgbwjzx2j3vlbm2ok;Deleted event;;;;;;;;;;;;0,86;73,9;4,8;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;58,0;73,9;;;;;;;;0;48;36;Carolina Core;2916;MC;1,0
2716886693;465;43;1;48;36;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-09-02T02:03:29.195Z;2024-09-02T02:14:56Z;[{'id': 5192173165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192181645, 'qualifierId': 144, 'value': '61'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;f0dia5piqgbwjzx2j3vlbm2ok;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;48;36;New York RB II;2916;MC;1,0
2716886709;383;49;1;48;37;4g68p0t2f5jzhzfr67i2rj1ex;1;58,0;73,9;2024-09-02T02:03:29.931Z;2024-09-02T03:35:59Z;[];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;37;Carolina Core;2917;MC;1,0
2716886719;384;1;1;48;38;4g68p0t2f5jzhzfr67i2rj1ex;1;58,0;73,9;2024-09-02T02:03:31.451Z;2024-09-02T03:36:02Z;[{'id': 5192173265, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192173273, 'qualifierId': 212, 'value': '4.0'}, {'id': 5192173267, 'qualifierId': 140, 'value': '56.2'}, {'id': 5192173275, 'qualifierId': 213, 'value': '2.06'}, {'id': 5192173269, 'qualifierId': 141, 'value': '79.1'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;2,06;79,1;4,0;56,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;56,2;79,1;;;;;;;;0;48;38;Carolina Core;2918;MC;1,0
2716886727;385;1;1;48;41;4g68p0t2f5jzhzfr67i2rj1ex;1;56,4;85,3;2024-09-02T02:03:34.139Z;2024-09-02T02:03:35Z;[{'id': 5192173301, 'qualifierId': 213, 'value': '3.62'}, {'id': 5192173297, 'qualifierId': 141, 'value': '77.3'}, {'id': 5192173293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173299, 'qualifierId': 212, 'value': '11.7'}, {'id': 5192173295, 'qualifierId': 140, 'value': '46.5'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;3,62;77,3;11,7;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;46,5;77,3;;;;;;;;0;48;41;Carolina Core;2921;MC;1,0
2716886731;386;1;1;48;42;4g68p0t2f5jzhzfr67i2rj1ex;1;46,3;77,3;2024-09-02T02:03:35.459Z;2024-09-02T02:03:36Z;[{'id': 5192173333, 'qualifierId': 212, 'value': '9.3'}, {'id': 5192173331, 'qualifierId': 141, 'value': '66.6'}, {'id': 5192173329, 'qualifierId': 140, 'value': '51.8'}, {'id': 5192173327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192173335, 'qualifierId': 213, 'value': '5.38'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;5,38;66,6;9,3;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;51,8;66,6;;;;;;;;0;48;42;Carolina Core;2922;DC;1,0
2716886733;387;61;1;48;43;4g68p0t2f5jzhzfr67i2rj1ex;0;51,9;66,7;2024-09-02T02:03:36.532Z;2024-09-02T03:30:37Z;[{'id': 5192173347, 'qualifierId': 56, 'value': 'Center'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;43;Carolina Core;2923;MC;1,0
2716886741;468;49;1;48;45;2nnef9tr9g7m2s6n873qif95g;1;40,0;41,9;2024-09-02T02:03:38.458Z;2024-09-02T02:16:12Z;[];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;f0dia5piqgbwjzx2j3vlbm2ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;48;45;New York RB II;2925;MC;1,0
2716886753;469;1;1;48;46;2nnef9tr9g7m2s6n873qif95g;1;40,0;41,9;2024-09-02T02:03:39.081Z;2024-09-02T02:03:43Z;[{'id': 5192173443, 'qualifierId': 212, 'value': '10.0'}, {'id': 5192173439, 'qualifierId': 140, 'value': '43.3'}, {'id': 5192173437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173445, 'qualifierId': 213, 'value': '1.22'}, {'id': 5192173441, 'qualifierId': 141, 'value': '55.7'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;1,22;55,7;10,0;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,3;55,7;;;;;;;;0;48;46;New York RB II;2926;MC;1,0
2716886763;470;1;1;48;50;2nnef9tr9g7m2s6n873qif95g;1;67,8;61,9;2024-09-02T02:03:43.402Z;2024-09-02T02:03:45Z;[{'id': 5192173469, 'qualifierId': 141, 'value': '81.4'}, {'id': 5192173471, 'qualifierId': 212, 'value': '25.7'}, {'id': 5192173467, 'qualifierId': 140, 'value': '88.8'}, {'id': 5192173473, 'qualifierId': 213, 'value': '0.54'}, {'id': 5192173465, 'qualifierId': 56, 'value': 'Left'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;0,54;81,4;25,7;88,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;88,8;81,4;;;;;;;;0;48;50;New York RB II;2930;ML;1,0
2716886775;471;1;1;48;53;2nnef9tr9g7m2s6n873qif95g;0;89,2;81,1;2024-09-02T02:03:45.738Z;2024-09-02T02:03:50Z;[{'id': 5192173527, 'qualifierId': 212, 'value': '19.4'}, {'id': 5192173523, 'qualifierId': 140, 'value': '92.3'}, {'id': 5192173529, 'qualifierId': 213, 'value': '4.88'}, {'id': 5192173525, 'qualifierId': 141, 'value': '53.0'}, {'id': 5192173521, 'qualifierId': 56, 'value': 'Center'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;f0dia5piqgbwjzx2j3vlbm2ok;Pass;;;;;;;;;;;;4,88;53,0;19,4;92,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;92,3;53,0;;;;;;;;0;48;53;New York RB II;2933;DL;1,0
2716886777;388;12;1;48;56;4g68p0t2f5jzhzfr67i2rj1ex;1;9,4;49,3;2024-09-02T02:03:49.468Z;2024-09-02T02:04:18Z;[{'id': 5192173539, 'qualifierId': 213, 'value': '3.84'}, {'id': 5192173533, 'qualifierId': 140, 'value': '0.0'}, {'id': 5192173537, 'qualifierId': 212, 'value': '14.8'}, {'id': 5192173531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173551, 'qualifierId': 167}, {'id': 5192173535, 'qualifierId': 141, 'value': '35.4'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;f0dia5piqgbwjzx2j3vlbm2ok;Clearance;;;;;;;;;;;;3,84;35,4;14,8;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;0,0;35,4;;;;;;;;0;48;56;Carolina Core;2936;Sub;1,0
2716886781;389;6;1;48;57;4g68p0t2f5jzhzfr67i2rj1ex;0;2,1;39,8;2024-09-02T02:03:50.457Z;2024-09-05T10:04:13Z;[{'id': 5192173569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192173571, 'qualifierId': 73}, {'id': 5192173579, 'qualifierId': 233, 'value': '472'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;f0dia5piqgbwjzx2j3vlbm2ok;Corner Awarded;;;;;;;;;;;;;;;;472,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;57;Carolina Core;2937;Sub;1,0
2716886783;472;6;1;48;57;2nnef9tr9g7m2s6n873qif95g;1;97,9;60,2;2024-09-02T02:03:50.457Z;2024-09-02T02:37:48Z;[{'id': 5192173575, 'qualifierId': 233, 'value': '389'}, {'id': 5192173555, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192173557, 'qualifierId': 73}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;f0dia5piqgbwjzx2j3vlbm2ok;Corner Awarded;;;;;;;;;;;;;;;;389,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;48;57;New York RB II;2937;DL;1,0
