id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_IntendedTackleTarget;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Cross;value_Chipped;value_DeletedEventType;value_Head;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_GkX;value_Assisted;value_GkY;value_RegularPlay;value_BoxRight;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_BoxCentre;value_TempBlocked;value_OutOfPlay;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_LowLeft;value_IndividualPlay;value_Hands;value_Stooping;value_Caught;value_NotVisible;value_GkHoof;value_HeadPass;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_HighRight;value_Volley;value_FromCorner;value_FirstTouch;value_FlickOn;value_Dissent;value_YellowCard;value_SwitchOfPlay;value_BlockedCross;value_Right;value_OutSwinger;value_GkChallenge;value_Shove/Push;value_Penalty;value_PenaltyTakerId;value_Injury;value_InjuredPlayerId;value_Diving;value_Saved;value_HitWoodwork;value_LeftFooted;value_NotAssisted;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_HitLeftPost;value_LowCentre;value_CausingPlayer;value_Feet;value_ParriedDanger;value_OverhitCross;value_KeeperThrow;value_PullBack;value_Collected;value_Standing;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_CloseRight;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_LowRight;value_ParriedSafe;value_TempMissed;value_PositionSideId;value_DetailedPositionId;value_Blocked;value_DefBlock;value_High;value_BoxLeft;value_NotRetreating;value_RecklessOffence;value_NotPastGoalLine;value_Sliding;value_Reaching;value_CloseHigh;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710918963;584;6;2;81;22;7fbej4xwoq4imaf5l39304m37;1;96,4;51,8;2024-08-19T00:45:33.798Z;2024-08-19T00:57:59Z;[{'id': 5159404935, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159405003, 'qualifierId': 233, 'value': '745'}, {'id': 5159405609, 'qualifierId': 73}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;erzackp6huaw3w59c0b7oerdg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;745,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;81;22;Austin II;4882;Sub;1,0
2710918981;745;6;2;81;22;d0c07im4a6oj8qa7f1zlt3pqs;0;3,6;48,2;2024-08-19T00:45:33.798Z;2024-08-19T00:58:00Z;[{'id': 5159404985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159405019, 'qualifierId': 233, 'value': '584'}, {'id': 5159404987, 'qualifierId': 73}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;584,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;81;22;Sporting KC II;4882;GK;1,0
2710919141;585;1;2;81;48;7fbej4xwoq4imaf5l39304m37;0;99,6;99,3;2024-08-19T00:45:59.334Z;2024-08-19T00:46:07Z;[{'id': 5159405905, 'qualifierId': 212, 'value': '34.7'}, {'id': 5159405895, 'qualifierId': 155}, {'id': 5159405907, 'qualifierId': 213, 'value': '4.48'}, {'id': 5159405891, 'qualifierId': 2}, {'id': 5159405897, 'qualifierId': 223}, {'id': 5159405901, 'qualifierId': 140, 'value': '92.0'}, {'id': 5159405903, 'qualifierId': 141, 'value': '49.7'}, {'id': 5159405899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159405893, 'qualifierId': 6}, {'id': 5159405909, 'qualifierId': 1}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;34,7;49,7;4,48;92,0;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;92,0;49,7;;;;;;;;0;81;48;Austin II;4908;AMC;1,0
2710919125;746;4;2;81;51;d0c07im4a6oj8qa7f1zlt3pqs;1;6,4;46,3;2024-08-19T00:46:02.276Z;2024-08-19T01:17:10Z;[{'id': 5159405839, 'qualifierId': 285}, {'id': 5159405833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159448109, 'qualifierId': 295}, {'id': 5159405835, 'qualifierId': 152}, {'id': 5159405831, 'qualifierId': 13}, {'id': 5159406383, 'qualifierId': 233, 'value': '586'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;;586,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;81;51;Sporting KC II;4911;FW;1,0
2710919189;586;4;2;81;51;7fbej4xwoq4imaf5l39304m37;0;93,6;53,7;2024-08-19T00:46:02.277Z;2024-08-19T00:46:38Z;[{'id': 5159406387, 'qualifierId': 233, 'value': '746'}, {'id': 5159406173, 'qualifierId': 13}, {'id': 5159407151, 'qualifierId': 295}, {'id': 5159406181, 'qualifierId': 286}, {'id': 5159406177, 'qualifierId': 152}, {'id': 5159406175, 'qualifierId': 56, 'value': 'Center'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;746,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;81;51;Austin II;4911;DC;1,0
2710919451;747;1;2;82;32;d0c07im4a6oj8qa7f1zlt3pqs;0;10,0;47,6;2024-08-19T00:46:44.005Z;2024-08-19T00:46:49Z;[{'id': 5159407507, 'qualifierId': 157}, {'id': 5159407511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159407517, 'qualifierId': 212, 'value': '59.1'}, {'id': 5159407505, 'qualifierId': 5}, {'id': 5159407515, 'qualifierId': 141, 'value': '82.4'}, {'id': 5159407521, 'qualifierId': 1}, {'id': 5159407519, 'qualifierId': 213, 'value': '0.41'}, {'id': 5159407509, 'qualifierId': 152}, {'id': 5159407513, 'qualifierId': 140, 'value': '61.6'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;59,1;82,4;0,41;61,6;1,0;;1,0;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;61,6;82,4;;;;;;;;0;82;32;Sporting KC II;4952;GK;1,0
2710919445;587;44;2;82;37;7fbej4xwoq4imaf5l39304m37;1;39,3;19,9;2024-08-19T00:46:48.309Z;2024-08-19T01:18:37Z;[{'id': 5159407479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159407481, 'qualifierId': 285}, {'id': 5159407561, 'qualifierId': 233, 'value': '748'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Aerial;;;;;;;;;;;;;;;;;;;;;;748,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;37;Austin II;4957;DC;1,0
2710919455;748;44;2;82;37;d0c07im4a6oj8qa7f1zlt3pqs;0;60,7;80,1;2024-08-19T00:46:48.310Z;2024-08-19T01:18:37Z;[{'id': 5159407565, 'qualifierId': 233, 'value': '587'}, {'id': 5159407529, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159407531, 'qualifierId': 286}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;587,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;82;37;Sporting KC II;4957;FW;1,0
2710919461;588;1;2;82;37;7fbej4xwoq4imaf5l39304m37;0;40,7;23,4;2024-08-19T00:46:48.549Z;2024-08-19T00:46:51Z;[{'id': 5159407577, 'qualifierId': 212, 'value': '23.0'}, {'id': 5159407571, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159407575, 'qualifierId': 141, 'value': '9.5'}, {'id': 5159407569, 'qualifierId': 3}, {'id': 5159407573, 'qualifierId': 140, 'value': '60.7'}, {'id': 5159407579, 'qualifierId': 213, 'value': '5.86'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;23,0;9,5;5,86;60,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,7;9,5;;;;;;;;0;82;37;Austin II;4957;DC;1,0
2710919469;749;1;2;82;39;d0c07im4a6oj8qa7f1zlt3pqs;0;29,3;89,3;2024-08-19T00:46:51.060Z;2024-08-19T00:46:52Z;[{'id': 5159407609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159407613, 'qualifierId': 141, 'value': '100.0'}, {'id': 5159407615, 'qualifierId': 212, 'value': '9.5'}, {'id': 5159407619, 'qualifierId': 1}, {'id': 5159407617, 'qualifierId': 213, 'value': '1.12'}, {'id': 5159407611, 'qualifierId': 140, 'value': '33.2'}, {'id': 5159407607, 'qualifierId': 157}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;9,5;100,0;1,12;33,2;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,2;100,0;;;;;;;;0;82;39;Sporting KC II;4959;DC;1,0
2710919813;589;5;2;82;40;7fbej4xwoq4imaf5l39304m37;1;64,2;-1,6;2024-08-19T00:46:51.798Z;2024-08-19T01:15:46Z;[{'id': 5159409371, 'qualifierId': 347}, {'id': 5159409385, 'qualifierId': 233, 'value': '750'}, {'id': 5159409369, 'qualifierId': 56, 'value': 'Right'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;750,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;82;40;Austin II;4960;DC;1,0
2710919473;750;5;2;82;40;d0c07im4a6oj8qa7f1zlt3pqs;0;35,8;101,6;2024-08-19T00:46:51.798Z;2024-08-19T01:15:46Z;[{'id': 5159407639, 'qualifierId': 347}, {'id': 5159409407, 'qualifierId': 233, 'value': '589'}, {'id': 5159407637, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;589,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;82;40;Sporting KC II;4960;DC;1,0
2710919649;751;18;2;83;12;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-19T00:47:23.877Z;2024-08-19T00:47:24Z;[{'id': 5159408595, 'qualifierId': 55, 'value': '752'}, {'id': 5159408567, 'qualifierId': 42}, {'id': 5159408571, 'qualifierId': 59, 'value': '30'}, {'id': 5159408569, 'qualifierId': 44, 'value': 'Midfielder'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;erzackp6huaw3w59c0b7oerdg;Player off;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;752,0;4521gkm1oemvrfsgksz7b6zxm;;0;83;12;Sporting KC II;4992;MC;1,0
2710919653;752;19;2;83;12;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-19T00:47:23.878Z;2024-08-19T00:47:25Z;[{'id': 5159408589, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5159408591, 'qualifierId': 55, 'value': '751'}, {'id': 5159408583, 'qualifierId': 59, 'value': '9'}, {'id': 5159408581, 'qualifierId': 145, 'value': '8'}, {'id': 5159408577, 'qualifierId': 42}, {'id': 5159408587, 'qualifierId': 293, 'value': '4'}, {'id': 5159408585, 'qualifierId': 292, 'value': '7'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;erzackp6huaw3w59c0b7oerdg;Player on;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;4,0;7,0;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;751,0;7m5wyvhq876dyap45egqs2tjo;;0;83;12;Sporting KC II;4992;Sub;1,0
2710919703;753;18;2;83;21;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-19T00:47:32.584Z;2024-08-19T00:47:33Z;[{'id': 5159408851, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5159408885, 'qualifierId': 55, 'value': '754'}, {'id': 5159408853, 'qualifierId': 59, 'value': '2'}, {'id': 5159408849, 'qualifierId': 42}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Player off;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;754,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;754,0;ec3xdenc4ncg4sc8ni4kkyln8;;0;83;21;Sporting KC II;5001;DR;1,0
2710919705;754;19;2;83;21;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-08-19T00:47:32.585Z;2024-08-19T00:47:33Z;[{'id': 5159408867, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5159408861, 'qualifierId': 59, 'value': '4'}, {'id': 5159408855, 'qualifierId': 42}, {'id': 5159408863, 'qualifierId': 292, 'value': '3'}, {'id': 5159408865, 'qualifierId': 293, 'value': '2'}, {'id': 5159408869, 'qualifierId': 55, 'value': '753'}, {'id': 5159408859, 'qualifierId': 145, 'value': '2'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;erzackp6huaw3w59c0b7oerdg;Player on;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;;;;;;;;;;;;2,0;3,0;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;753,0;8ly83pm2mbtz4u7jwsv0o96qy;;0;83;21;Sporting KC II;5001;Sub;1,0
2710919875;591;1;2;83;35;7fbej4xwoq4imaf5l39304m37;0;60,0;0,0;2024-08-19T00:47:46.564Z;2024-08-19T01:09:53Z;[{'id': 5159409707, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159409711, 'qualifierId': 141, 'value': '5.5'}, {'id': 5159409705, 'qualifierId': 107}, {'id': 5159409715, 'qualifierId': 213, 'value': '0.27'}, {'id': 5159409713, 'qualifierId': 212, 'value': '17.1'}, {'id': 5159409709, 'qualifierId': 140, 'value': '75.7'}];hranx8amv6zdzmvzda4to0lw;I. James;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;17,1;5,5;0,27;75,7;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;75,7;5,5;;;;;;;;0;83;35;Austin II;5015;Sub;1,0
2710919843;755;1;2;83;36;d0c07im4a6oj8qa7f1zlt3pqs;1;31,6;93,2;2024-08-19T00:47:47.653Z;2024-08-19T01:17:19Z;[{'id': 5159409569, 'qualifierId': 140, 'value': '23.9'}, {'id': 5159409575, 'qualifierId': 213, 'value': '3.09'}, {'id': 5159409571, 'qualifierId': 141, 'value': '93.8'}, {'id': 5159409573, 'qualifierId': 212, 'value': '8.1'}, {'id': 5159409565, 'qualifierId': 3}, {'id': 5159409567, 'qualifierId': 56, 'value': 'Back'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;8,1;93,8;3,09;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,9;93,8;;;;;;;;0;83;36;Sporting KC II;5016;FWL;1,0
2710919847;756;49;2;83;38;d0c07im4a6oj8qa7f1zlt3pqs;1;24,5;93,5;2024-08-19T00:47:49.731Z;2024-08-19T01:17:17Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;83;38;Sporting KC II;5018;DC;1,0
2710919861;757;1;2;83;38;d0c07im4a6oj8qa7f1zlt3pqs;1;24,5;93,5;2024-08-19T00:47:49.988Z;2024-08-19T00:47:51Z;[{'id': 5159409643, 'qualifierId': 141, 'value': '88.4'}, {'id': 5159409645, 'qualifierId': 212, 'value': '8.6'}, {'id': 5159409639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159409647, 'qualifierId': 213, 'value': '3.56'}, {'id': 5159409641, 'qualifierId': 140, 'value': '17.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;8,6;88,4;3,56;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;17,0;88,4;;;;;;;;0;83;38;Sporting KC II;5018;DC;1,0
2710919889;758;1;2;83;40;d0c07im4a6oj8qa7f1zlt3pqs;0;17,0;88,3;2024-08-19T00:47:51.588Z;2024-08-19T00:47:54Z;[{'id': 5159409787, 'qualifierId': 141, 'value': '90.6'}, {'id': 5159409793, 'qualifierId': 1}, {'id': 5159409781, 'qualifierId': 157}, {'id': 5159409785, 'qualifierId': 140, 'value': '18.5'}, {'id': 5159409783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159409791, 'qualifierId': 213, 'value': '0.78'}, {'id': 5159409789, 'qualifierId': 212, 'value': '2.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;2,2;90,6;0,78;18,5;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;18,5;90,6;;;;;;;;0;83;40;Sporting KC II;5020;DC;1,0
2710919877;592;61;2;83;41;7fbej4xwoq4imaf5l39304m37;1;82,7;8,9;2024-08-19T00:47:52.725Z;2024-08-19T00:48:01Z;[{'id': 5159409719, 'qualifierId': 56, 'value': 'Right'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;83;41;Austin II;5021;FW;1,0
2710919885;593;5;2;83;42;7fbej4xwoq4imaf5l39304m37;0;75,2;-1,4;2024-08-19T00:47:53.765Z;2024-08-19T01:15:46Z;[{'id': 5159409757, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159410037, 'qualifierId': 233, 'value': '759'}, {'id': 5159409759, 'qualifierId': 347}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;83;42;Austin II;5022;FW;1,0
2710919935;759;5;2;83;42;d0c07im4a6oj8qa7f1zlt3pqs;1;24,8;101,4;2024-08-19T00:47:53.765Z;2024-08-19T01:15:46Z;[{'id': 5159410001, 'qualifierId': 347}, {'id': 5159410033, 'qualifierId': 233, 'value': '593'}, {'id': 5159409999, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;593,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;83;42;Sporting KC II;5022;DC;1,0
2710920067;760;1;2;84;5;d0c07im4a6oj8qa7f1zlt3pqs;0;24,9;100,0;2024-08-19T00:48:16.739Z;2024-08-19T00:48:22Z;[{'id': 5159410735, 'qualifierId': 107}, {'id': 5159410743, 'qualifierId': 212, 'value': '15.9'}, {'id': 5159410737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159410745, 'qualifierId': 213, 'value': '5.87'}, {'id': 5159410739, 'qualifierId': 140, 'value': '38.8'}, {'id': 5159410741, 'qualifierId': 141, 'value': '92.3'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;15,9;92,3;5,87;38,8;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;38,8;92,3;;;;;;;;0;84;5;Sporting KC II;5045;DC;1,0
2710920085;594;44;2;84;10;7fbej4xwoq4imaf5l39304m37;1;61,3;6,3;2024-08-19T00:48:21.410Z;2024-08-19T01:18:37Z;[{'id': 5159410835, 'qualifierId': 233, 'value': '761'}, {'id': 5159410823, 'qualifierId': 286}, {'id': 5159410821, 'qualifierId': 56, 'value': 'Right'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;761,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;84;10;Austin II;5050;DC;1,0
