id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Involved;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_Length;value_Zone;value_PassEndX;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_BlockedY;value_BigChance;value_LeftFooted;value_LowCentre;value_FirstTouch;value_1On1;value_GoalmouthZ;value_Assisted;value_BlockedX;value_RelatedEventId;value_RegularPlay;value_OppositeRelatedEventId;value_GoalmouthY;value_BoxCentre;value_LowGkIntervention;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_TouchTypePass;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnSpace;value_TouchTypeControl;value_BlockedPass;value_ThrowIn;value_Left;value_IndividualPlay;value_GkY;value_BoxRight;value_GkX;value_Low;value_OutOfPlay;value_IntendedTackleTarget;value_TakeOnOvertake;value_SwitchOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_RightFooted;value_SetPiece;value_Collected;value_Hands;value_Standing;value_NotAssisted;value_SmallBoxRight;value_LowRight;value_Stooping;value_KeeperThrow;value_OverArm;value_Overrun;value_CornerTaken;value_InSwinger;value_Cross;value_Shove/Push;value_FlickOn;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Head;value_MediumGkIntervention;value_OutSwinger;value_BlockedCross;value_Right;value_DefBlock;value_LayOff;value_Straight;value_FloatedCross;value_AerialFoul;value_VideoCoverageLost;value_HighGkIntervention;value_TouchTypeClearance;value_OutOfBoxCentre;value_LowLeft;value_DrivenCross;value_HighClaim;value_SixYardBlocked;value_Blocked;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_CausingPlayer;value_Minutes;value_EndType;value_HighCentre;value_SmallBoxCentre;value_Reaching;value_FromCorner;value_HighRight;value_FastBreak;value_BoxLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_OwnPlayer;value_HitLeftPost;value_HitWoodwork;value_NotPastGoalLine;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728358087;147;5;1;14;9;erwnez7ksfkns4dqmyr1fhbe;0;70,4;-1,4;2024-09-29T19:17:09.378Z;2024-09-29T20:01:55Z;[{'id': 5254978243, 'qualifierId': 233, 'value': '91'}, {'id': 5254976673, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254976675, 'qualifierId': 347}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;14;9;Philadelphia Union II;849;GK;1,0
2728358385;92;1;1;14;26;1zgjjyruyufrkh4xjvryqsb1i;0;26,5;100,0;2024-09-29T19:17:25.662Z;2024-09-29T19:17:27Z;[{'id': 5254978453, 'qualifierId': 1}, {'id': 5254978451, 'qualifierId': 213, 'value': '6.02'}, {'id': 5254978433, 'qualifierId': 107}, {'id': 5254978443, 'qualifierId': 140, 'value': '46.1'}, {'id': 5254978449, 'qualifierId': 212, 'value': '21.3'}, {'id': 5254978447, 'qualifierId': 141, 'value': '93.6'}, {'id': 5254978437, 'qualifierId': 56, 'value': 'Back'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;6,02;21,3;;46,1;;93,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;46,1;93,6;;;;;;;;0;14;26;Atlanta United II;866;DC;1,0
2728358443;148;1;1;14;30;erwnez7ksfkns4dqmyr1fhbe;0;52,2;11,0;2024-09-29T19:17:29.935Z;2024-10-03T09:10:12Z;[{'id': 5254978793, 'qualifierId': 213, 'value': '0.35'}, {'id': 5254978785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5254978783, 'qualifierId': 3}, {'id': 5254978791, 'qualifierId': 212, 'value': '21.1'}, {'id': 5254978787, 'qualifierId': 140, 'value': '71.1'}, {'id': 5254978789, 'qualifierId': 141, 'value': '21.6'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;0,35;21,1;;71,1;;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;71,1;21,6;;;;;;;;0;14;30;Philadelphia Union II;870;DL;1,0
2728400787;335;44;1;14;35;1zgjjyruyufrkh4xjvryqsb1i;1;30,8;84,0;2024-09-29T19:17:34.459Z;2024-09-29T20:04:37Z;[{'id': 5255214149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255214165, 'qualifierId': 233, 'value': '149'}, {'id': 5255214151, 'qualifierId': 285}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;g0ejl83bkbxuocv8r983rbis;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;14;35;Atlanta United II;875;DC;1,0
2728358519;149;44;1;14;35;erwnez7ksfkns4dqmyr1fhbe;0;69,2;16,0;2024-09-29T19:17:34.460Z;2024-09-29T20:04:37Z;[{'id': 5254979259, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254979261, 'qualifierId': 286}, {'id': 5255214193, 'qualifierId': 233, 'value': '335'}];5zeta56pml2qki1q095myhvys;R. Neri;;;g0ejl83bkbxuocv8r983rbis;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;14;35;Philadelphia Union II;875;FW;1,0
2728358583;93;1;1;14;35;1zgjjyruyufrkh4xjvryqsb1i;0;30,2;92,3;2024-09-29T19:17:34.973Z;2024-09-29T21:20:23Z;[{'id': 5254979583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254979585, 'qualifierId': 140, 'value': '37.0'}, {'id': 5254979591, 'qualifierId': 213, 'value': '0.71'}, {'id': 5254979581, 'qualifierId': 3}, {'id': 5254979589, 'qualifierId': 212, 'value': '9.4'}, {'id': 5254979587, 'qualifierId': 141, 'value': '100.0'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;0,71;9,4;;37,0;;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;37,0;100,0;;;;;;;;0;14;35;Atlanta United II;875;DC;1,0
2728358593;94;5;1;14;37;1zgjjyruyufrkh4xjvryqsb1i;0;36,6;101,6;2024-09-29T19:17:36.679Z;2024-09-29T20:04:31Z;[{'id': 5254979623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254979625, 'qualifierId': 347}, {'id': 5254980095, 'qualifierId': 233, 'value': '150'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;14;37;Atlanta United II;877;DC;1,0
2728358679;150;5;1;14;37;erwnez7ksfkns4dqmyr1fhbe;1;63,4;-1,6;2024-09-29T19:17:36.679Z;2024-09-29T20:04:29Z;[{'id': 5254980037, 'qualifierId': 347}, {'id': 5254980035, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254980071, 'qualifierId': 233, 'value': '94'}];5zeta56pml2qki1q095myhvys;R. Neri;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;14;37;Philadelphia Union II;877;FW;1,0
2728358719;151;1;1;14;43;erwnez7ksfkns4dqmyr1fhbe;1;61,5;0,0;2024-09-29T19:17:42.495Z;2024-09-29T19:17:45Z;[{'id': 5254980305, 'qualifierId': 141, 'value': '20.3'}, {'id': 5254980303, 'qualifierId': 140, 'value': '29.7'}, {'id': 5254980299, 'qualifierId': 107}, {'id': 5254980311, 'qualifierId': 213, 'value': '2.72'}, {'id': 5254980309, 'qualifierId': 212, 'value': '36.6'}, {'id': 5254980301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254980313, 'qualifierId': 1}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;2,72;36,6;;29,7;;20,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,7;20,3;;;;;;;;0;14;43;Philadelphia Union II;883;DR;1,0
2728358737;152;1;1;14;45;erwnez7ksfkns4dqmyr1fhbe;1;34,6;23,9;2024-09-29T19:17:45.214Z;2024-09-29T19:17:46Z;[{'id': 5254980385, 'qualifierId': 141, 'value': '51.8'}, {'id': 5254980383, 'qualifierId': 140, 'value': '32.7'}, {'id': 5254980381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254980391, 'qualifierId': 213, 'value': '1.68'}, {'id': 5254980389, 'qualifierId': 212, 'value': '19.1'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;1,68;19,1;;32,7;;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;32,7;51,8;;;;;;;;0;14;45;Philadelphia Union II;885;DL;1,0
2728358797;153;1;1;14;46;erwnez7ksfkns4dqmyr1fhbe;1;32,7;52,1;2024-09-29T19:17:46.414Z;2024-09-29T19:17:51Z;[{'id': 5254980709, 'qualifierId': 213, 'value': '1.10'}, {'id': 5254980699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254980705, 'qualifierId': 212, 'value': '24.3'}, {'id': 5254980703, 'qualifierId': 141, 'value': '83.9'}, {'id': 5254980701, 'qualifierId': 140, 'value': '43.2'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;1,1;24,3;;43,2;;83,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;43,2;83,9;;;;;;;;0;14;46;Philadelphia Union II;886;GK;1,0
2728358831;154;1;1;14;51;erwnez7ksfkns4dqmyr1fhbe;0;44,1;89,9;2024-09-29T19:17:51.086Z;2024-10-03T09:41:10Z;[{'id': 5262247451, 'qualifierId': 233, 'value': '95'}, {'id': 5254980879, 'qualifierId': 213, 'value': '0.26'}, {'id': 5254980867, 'qualifierId': 140, 'value': '46.3'}, {'id': 5254980863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254980875, 'qualifierId': 212, 'value': '2.4'}, {'id': 5262247343, 'qualifierId': 236}, {'id': 5262247345, 'qualifierId': 286}, {'id': 5254980871, 'qualifierId': 141, 'value': '90.8'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;0,26;2,4;;46,3;;90,8;;;;;;;;;;;;;;;;;95,0;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;46,3;90,8;;;;;;;;0;14;51;Philadelphia Union II;891;DC;1,0
2728358847;95;74;1;14;51;1zgjjyruyufrkh4xjvryqsb1i;1;55,8;10,3;2024-09-29T19:17:51.087Z;2024-10-03T09:41:10Z;[{'id': 5262247455, 'qualifierId': 233, 'value': '154'}, {'id': 5254980983, 'qualifierId': 285}, {'id': 5254980981, 'qualifierId': 56, 'value': 'Right'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;g0ejl83bkbxuocv8r983rbis;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;14;51;Atlanta United II;891;FW;1,0
2728358919;97;5;1;14;53;1zgjjyruyufrkh4xjvryqsb1i;0;34,2;-1,5;2024-09-29T19:17:53.103Z;2024-09-29T20:01:56Z;[{'id': 5254981441, 'qualifierId': 233, 'value': '155'}, {'id': 5254981377, 'qualifierId': 347}, {'id': 5254981375, 'qualifierId': 56, 'value': 'Back'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;14;53;Atlanta United II;893;FW;1,0
2728358903;155;5;1;14;53;erwnez7ksfkns4dqmyr1fhbe;1;65,8;101,5;2024-09-29T19:17:53.103Z;2024-09-29T20:01:56Z;[{'id': 5254981389, 'qualifierId': 233, 'value': '97'}, {'id': 5254981295, 'qualifierId': 347}, {'id': 5254981293, 'qualifierId': 56, 'value': 'Left'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;14;53;Philadelphia Union II;893;DC;1,0
2728358879;96;43;1;14;55;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-09-29T19:17:55.374Z;2024-09-29T19:17:59Z;[{'id': 5254981161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254981163, 'qualifierId': 285, 'value': '0'}, {'id': 5254981497, 'qualifierId': 144, 'value': '44'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;g0ejl83bkbxuocv8r983rbis;Deleted event;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;14;55;Atlanta United II;895;FW;1,0
2728359295;156;1;1;15;15;erwnez7ksfkns4dqmyr1fhbe;1;63,1;100,0;2024-09-29T19:18:14.751Z;2024-09-29T19:18:18Z;[{'id': 5254983563, 'qualifierId': 213, 'value': '6.06'}, {'id': 5254983559, 'qualifierId': 141, 'value': '96.8'}, {'id': 5254983557, 'qualifierId': 140, 'value': '77.1'}, {'id': 5254983553, 'qualifierId': 107}, {'id': 5254983555, 'qualifierId': 56, 'value': 'Left'}, {'id': 5254983561, 'qualifierId': 212, 'value': '15.1'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;6,06;15,1;;77,1;;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;77,1;96,8;;;;;;;;0;15;15;Philadelphia Union II;915;DC;1,0
2728359299;157;1;1;15;18;erwnez7ksfkns4dqmyr1fhbe;0;77,1;94,4;2024-09-29T19:18:18.398Z;2024-10-03T09:12:34Z;[{'id': 5262230837, 'qualifierId': 212, 'value': '6.7'}, {'id': 5262230839, 'qualifierId': 213, 'value': '3.07'}, {'id': 5254983585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5262230875, 'qualifierId': 156}, {'id': 5262230835, 'qualifierId': 141, 'value': '95.1'}, {'id': 5262230833, 'qualifierId': 140, 'value': '70.7'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;3,07;6,7;;70,7;;95,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;70,7;95,1;;;;;;;;0;15;18;Philadelphia Union II;918;MC;1,0
2728359345;98;1;1;15;19;1zgjjyruyufrkh4xjvryqsb1i;0;30,6;5,0;2024-09-29T19:18:19.423Z;2024-09-29T19:18:21Z;[{'id': 5254983813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5254983815, 'qualifierId': 140, 'value': '41.1'}, {'id': 5254983821, 'qualifierId': 213, 'value': '6.12'}, {'id': 5254983817, 'qualifierId': 141, 'value': '2.3'}, {'id': 5254983819, 'qualifierId': 212, 'value': '11.2'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;6,12;11,2;;41,1;;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;41,1;2,3;;;;;;;;0;15;19;Atlanta United II;919;AMC;1,0
2728359331;158;8;1;15;20;erwnez7ksfkns4dqmyr1fhbe;1;63,3;97,4;2024-09-29T19:18:20.382Z;2024-10-03T09:13:05Z;[{'id': 5262231039, 'qualifierId': 383}, {'id': 5254983743, 'qualifierId': 56, 'value': 'Left'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;g0ejl83bkbxuocv8r983rbis;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;15;20;Philadelphia Union II;920;DC;1,0
2728359599;99;5;1;15;21;1zgjjyruyufrkh4xjvryqsb1i;1;38,0;-1,8;2024-09-29T19:18:21.262Z;2024-09-29T20:01:56Z;[{'id': 5254985383, 'qualifierId': 347}, {'id': 5254985475, 'qualifierId': 233, 'value': '159'}, {'id': 5254985381, 'qualifierId': 56, 'value': 'Back'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;15;21;Atlanta United II;921;AMC;1,0
2728359351;159;5;1;15;21;erwnez7ksfkns4dqmyr1fhbe;0;62,0;101,8;2024-09-29T19:18:21.262Z;2024-09-29T20:01:56Z;[{'id': 5254983835, 'qualifierId': 347}, {'id': 5254983833, 'qualifierId': 56, 'value': 'Left'}, {'id': 5254985537, 'qualifierId': 233, 'value': '99'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;15;21;Philadelphia Union II;921;DC;1,0
2728359653;100;1;1;15;40;1zgjjyruyufrkh4xjvryqsb1i;0;50,1;0,0;2024-09-29T19:18:39.863Z;2024-09-29T19:18:44Z;[{'id': 5254985763, 'qualifierId': 107}, {'id': 5254985773, 'qualifierId': 213, 'value': '0.05'}, {'id': 5254985765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254985769, 'qualifierId': 141, 'value': '0.0'}, {'id': 5254985767, 'qualifierId': 140, 'value': '68.4'}, {'id': 5254985771, 'qualifierId': 212, 'value': '19.2'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;g0ejl83bkbxuocv8r983rbis;Pass;;;;;;;;;;0,05;19,2;;68,4;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;68,4;0,0;;;;;;;;0;15;40;Atlanta United II;940;DR;1,0
2728359659;101;5;1;15;43;1zgjjyruyufrkh4xjvryqsb1i;0;71,0;-1,1;2024-09-29T19:18:43.454Z;2024-09-29T20:01:57Z;[{'id': 5254986555, 'qualifierId': 233, 'value': '160'}, {'id': 5254985779, 'qualifierId': 56, 'value': 'Right'}, {'id': 5254985781, 'qualifierId': 347}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;15;43;Atlanta United II;943;DR;1,0
2728359791;160;5;1;15;43;erwnez7ksfkns4dqmyr1fhbe;1;29,0;101,1;2024-09-29T19:18:43.454Z;2024-09-29T20:01:57Z;[{'id': 5254986467, 'qualifierId': 347}, {'id': 5254986517, 'qualifierId': 233, 'value': '101'}, {'id': 5254986463, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;g0ejl83bkbxuocv8r983rbis;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;15;43;Philadelphia Union II;943;DC;1,0
