id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_Zone;value_Length;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_RightFooted;value_OutSwinger;value_Cross;value_LongBall;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_Head;value_HeadPass;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_TakeOnOvertake;value_RegularPlay;value_Assist;value_GoalmouthY;value_GkX;value_Assisted;value_IndividualPlay;value_GkXTimeOfGoal;value_GkY;value_GkYTimeOfGoal;value_OutOfBoxCentre;value_RelatedEventId;value_GoalShotTimestamp;value_HighRight;value_GoalShotGameClock;value_GoalmouthZ;value_OutOfPlay;value_Right;value_CornerTaken;value_SwitchOfPlay;value_LayOff;value_InSwinger;value_BlockedPass;value_BlockedCross;value_LeftFooted;value_MediumGkIntervention;value_ShirtPull/Holding;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_AerialFoul;value_TouchTypePass;value_NotVisible;value_TouchTypeClearance;value_TouchTypeControl;value_Left;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxLeft;value_DefBlock;value_YellowCard;value_TacticalFoul;value_NextEventGoalKick;value_Low;value_GoalKick;value_Defensive1V1;value_HighGkIntervention;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_BoxCentre;value_LowRight;value_BigChance;value_LastLine;value_HighClaim;value_SwerveRight;value_BoxRight;value_IntentionalAssist;value_HighCentre;value_FromCorner;value_Hands;value_ParriedSafe;value_Reaching;value_FirstTouch;value_High;value_LowCentre;value_DrivenCross;value_Straight;value_Minutes;value_EndType;value_Penalty;value_PenaltyTakerId;value_FantasyAssistId;value_FantasyAssistType;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Scored;value_Diving;value_CloseLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotPastGoalLine;value_SixYardBlocked;value_SmallBoxRight;value_SavedOffLine;value_OverArm;value_FairPlay;value_PullBack;value_SmallBoxLeft;value_Dissent;value_CloseRight;value_SwerveLeft;value_Standing;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Overrun;value_GoesToPenalties;value_CloseHigh;value_Missed;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665120075;89;1;1;6;33;5ou8b446l1sl8frblkz3xi17g;1;15,1;33,0;2024-03-30T21:11:01.053Z;2024-03-30T21:11:04Z;[{'id': 4909354845, 'qualifierId': 213, 'value': '6.12'}, {'id': 4909354839, 'qualifierId': 140, 'value': '32.0'}, {'id': 4909354837, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909354841, 'qualifierId': 141, 'value': '28.6'}, {'id': 4909354843, 'qualifierId': 212, 'value': '18.0'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;32,0;6,12;;28,6;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;32,0;28,6;;;;;;;;0;6;33;Vancouver Whitecaps II;393;DL;1,0
2667685887;996;43;1;6;34;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:02.216Z;2024-04-05T16:52:03Z;[{'id': 4923245013, 'qualifierId': 140, 'value': '30.1'}, {'id': 4923246339, 'qualifierId': 144, 'value': '1'}, {'id': 4923245017, 'qualifierId': 212, 'value': '0'}, {'id': 4923245019, 'qualifierId': 213, 'value': '0.00'}, {'id': 4923245011, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923245015, 'qualifierId': 141, 'value': '33.1'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;30,1;0,0;;33,1;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;30,1;33,1;;;;;;;;0;6;34;Vancouver Whitecaps II;394;FW;1,0
2667685699;995;43;1;6;34;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:02.316Z;2024-04-05T16:51:59Z;[{'id': 4923244171, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923244179, 'qualifierId': 213, 'value': '0.00'}, {'id': 4923244173, 'qualifierId': 140, 'value': '45.8'}, {'id': 4923244177, 'qualifierId': 212, 'value': '0'}, {'id': 4923246179, 'qualifierId': 144, 'value': '1'}, {'id': 4923244175, 'qualifierId': 141, 'value': '46.7'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,8;0,0;;46,7;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,8;46,7;;;;;;;;0;6;34;Vancouver Whitecaps II;394;FW;1,0
2667685637;994;43;1;6;34;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:02.417Z;2024-04-05T16:51:57Z;[{'id': 4923243881, 'qualifierId': 141, 'value': '47.8'}, {'id': 4923243883, 'qualifierId': 212, 'value': '0'}, {'id': 4923243877, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923243879, 'qualifierId': 140, 'value': '45.0'}, {'id': 4923246135, 'qualifierId': 144, 'value': '1'}, {'id': 4923243885, 'qualifierId': 213, 'value': '0.00'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,0;0,0;;47,8;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,0;47,8;;;;;;;;0;6;34;Vancouver Whitecaps II;394;FW;1,0
2667685281;992;43;1;6;34;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:02.467Z;2024-04-05T16:51:55Z;[{'id': 4923241973, 'qualifierId': 212, 'value': '0'}, {'id': 4923246101, 'qualifierId': 144, 'value': '1'}, {'id': 4923241971, 'qualifierId': 141, 'value': '47.8'}, {'id': 4923241967, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923241969, 'qualifierId': 140, 'value': '45.0'}, {'id': 4923241975, 'qualifierId': 213, 'value': '0.00'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,0;0,0;;47,8;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,0;47,8;;;;;;;;0;6;34;Vancouver Whitecaps II;394;FW;1,0
2667685227;990;43;1;6;35;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:02.917Z;2024-04-05T16:51:54Z;[{'id': 4923241707, 'qualifierId': 140, 'value': '45.0'}, {'id': 4923241709, 'qualifierId': 141, 'value': '47.8'}, {'id': 4923246061, 'qualifierId': 144, 'value': '1'}, {'id': 4923241711, 'qualifierId': 212, 'value': '0'}, {'id': 4923241713, 'qualifierId': 213, 'value': '0.00'}, {'id': 4923241705, 'qualifierId': 56, 'value': 'Back'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,0;0,0;;47,8;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,0;47,8;;;;;;;;0;6;35;Vancouver Whitecaps II;395;FW;1,0
2667687221;794;45;1;6;35;eo64tqkioegeb09iice2hf8bt;0;65,8;70,4;2024-03-30T21:11:03.140Z;2024-04-19T10:02:39Z;[{'id': 4960290455, 'qualifierId': 56, 'value': 'Center'}, {'id': 4960301357, 'qualifierId': 233, 'value': '1022'}, {'id': 4960290457, 'qualifierId': 285}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;bxaox0u3scjlponw3iokbuyok;Challenge;;;;;;;;;;;;;;;;;;;1022,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;6;35;Portland Timbers II;395;MC;1,0
2674577413;1022;3;1;6;35;5ou8b446l1sl8frblkz3xi17g;1;34,2;29,6;2024-03-30T21:11:03.140Z;2024-04-19T10:02:36Z;[{'id': 4960290563, 'qualifierId': 286}, {'id': 4960290561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4960301311, 'qualifierId': 233, 'value': '794'}, {'id': 4960290565, 'qualifierId': 464}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Take On;;;;;;;;;;;;;;;;;;1,0;794,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;6;35;Vancouver Whitecaps II;395;FW;1,0
2667685627;993;43;1;6;35;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:03.166Z;2024-04-05T16:51:49Z;[{'id': 4923243815, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923245867, 'qualifierId': 144, 'value': '1'}, {'id': 4923243821, 'qualifierId': 212, 'value': '0'}, {'id': 4923243823, 'qualifierId': 213, 'value': '0.00'}, {'id': 4923243817, 'qualifierId': 140, 'value': '45.0'}, {'id': 4923243819, 'qualifierId': 141, 'value': '47.8'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,0;0,0;;47,8;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,0;47,8;;;;;;;;0;6;35;Vancouver Whitecaps II;395;FW;1,0
2665120085;29;43;1;6;35;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-03-30T21:11:03.223Z;2024-04-19T09:41:44Z;[{'id': 4960290105, 'qualifierId': 144, 'value': '83'}, {'id': 4909384333, 'qualifierId': 399, 'value': '5gvvjvj3aw75jrxcmajcx2b6c'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;6;35;Portland Timbers II;395;DML;1,0
2667685273;991;43;1;6;35;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:11:03.367Z;2024-04-05T16:53:49Z;[{'id': 4923241941, 'qualifierId': 141, 'value': '47.8'}, {'id': 4923241943, 'qualifierId': 212, 'value': '0'}, {'id': 4923241945, 'qualifierId': 213, 'value': '0.00'}, {'id': 4923249533, 'qualifierId': 144, 'value': '1'}, {'id': 4923241939, 'qualifierId': 140, 'value': '45.0'}, {'id': 4923241937, 'qualifierId': 56, 'value': 'Back'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;45,0;0,0;;47,8;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;45,0;47,8;;;;;;;;0;6;35;Vancouver Whitecaps II;395;FW;1,0
2665120131;90;1;1;6;36;5ou8b446l1sl8frblkz3xi17g;1;30,1;30,1;2024-03-30T21:11:03.877Z;2024-04-19T09:42:47Z;[{'id': 4909355125, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909355131, 'qualifierId': 212, 'value': '15.9'}, {'id': 4909355129, 'qualifierId': 141, 'value': '6.8'}, {'id': 4909355135, 'qualifierId': 213, 'value': '4.67'}, {'id': 4909355127, 'qualifierId': 140, 'value': '29.5'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;29,5;4,67;;6,8;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;29,5;6,8;;;;;;;;0;6;36;Vancouver Whitecaps II;396;FW;1,0
2665120223;91;1;1;6;39;5ou8b446l1sl8frblkz3xi17g;1;24,0;5,8;2024-03-30T21:11:07.109Z;2024-03-30T21:11:12Z;[{'id': 4909355645, 'qualifierId': 213, 'value': '6.26'}, {'id': 4909355637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909355639, 'qualifierId': 140, 'value': '35.7'}, {'id': 4909355643, 'qualifierId': 212, 'value': '12.3'}, {'id': 4909355641, 'qualifierId': 141, 'value': '5.3'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;35,7;6,26;;5,3;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,7;5,3;;;;;;;;0;6;39;Vancouver Whitecaps II;399;DR;1,0
2665120269;92;1;1;6;44;5ou8b446l1sl8frblkz3xi17g;1;60,3;6,2;2024-03-30T21:11:12.549Z;2024-03-30T21:11:15Z;[{'id': 4909355901, 'qualifierId': 140, 'value': '65.1'}, {'id': 4909355903, 'qualifierId': 141, 'value': '23.7'}, {'id': 4909355907, 'qualifierId': 213, 'value': '1.17'}, {'id': 4909355905, 'qualifierId': 212, 'value': '12.9'}, {'id': 4909355897, 'qualifierId': 56, 'value': 'Center'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;65,1;1,17;;23,7;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;65,1;23,7;;;;;;;;0;6;44;Vancouver Whitecaps II;404;AMR;1,0
2665120281;93;1;1;6;46;5ou8b446l1sl8frblkz3xi17g;1;65,1;23,7;2024-03-30T21:11:14.564Z;2024-03-30T21:11:16Z;[{'id': 4909355945, 'qualifierId': 141, 'value': '36.7'}, {'id': 4909355949, 'qualifierId': 213, 'value': '2.42'}, {'id': 4909355941, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909355947, 'qualifierId': 212, 'value': '13.4'}, {'id': 4909355943, 'qualifierId': 140, 'value': '55.5'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;55,5;2,42;;36,7;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;55,5;36,7;;;;;;;;0;6;46;Vancouver Whitecaps II;406;FW;1,0
2665120291;94;1;1;6;48;5ou8b446l1sl8frblkz3xi17g;1;55,4;36,7;2024-03-30T21:11:15.989Z;2024-03-30T21:11:18Z;[{'id': 4909356021, 'qualifierId': 140, 'value': '60.5'}, {'id': 4909356027, 'qualifierId': 213, 'value': '1.36'}, {'id': 4909356023, 'qualifierId': 141, 'value': '74.4'}, {'id': 4909356025, 'qualifierId': 212, 'value': '26.2'}, {'id': 4909356019, 'qualifierId': 56, 'value': 'Center'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;60,5;1,36;;74,4;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;60,5;74,4;;;;;;;;0;6;48;Vancouver Whitecaps II;408;MC;1,0
2665120359;95;1;1;6;50;5ou8b446l1sl8frblkz3xi17g;1;60,5;74,4;2024-03-30T21:11:18.476Z;2024-03-30T21:11:24Z;[{'id': 4909356545, 'qualifierId': 213, 'value': '0.87'}, {'id': 4909356539, 'qualifierId': 140, 'value': '71.2'}, {'id': 4909356537, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909356541, 'qualifierId': 141, 'value': '93.9'}, {'id': 4909356543, 'qualifierId': 212, 'value': '17.4'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;71,2;0,87;;93,9;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;71,2;93,9;;;;;;;;0;6;50;Vancouver Whitecaps II;410;DC;1,0
2665120339;30;45;1;6;55;eo64tqkioegeb09iice2hf8bt;0;22,6;10,4;2024-03-30T21:11:22.701Z;2024-04-05T16:56:59Z;[{'id': 4923254381, 'qualifierId': 285}, {'id': 4923254379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923255551, 'qualifierId': 233, 'value': '997'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;bxaox0u3scjlponw3iokbuyok;Challenge;;;;;;;;;;;;;;;;;;;997,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;6;55;Portland Timbers II;415;DMR;1,0
2667687867;997;3;1;6;55;5ou8b446l1sl8frblkz3xi17g;1;77,4;89,6;2024-03-30T21:11:22.701Z;2024-04-05T16:56:59Z;[{'id': 4923255547, 'qualifierId': 233, 'value': '30'}, {'id': 4923255207, 'qualifierId': 56, 'value': 'Left'}, {'id': 4923255211, 'qualifierId': 464}, {'id': 4923255209, 'qualifierId': 286}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;bxaox0u3scjlponw3iokbuyok;Take On;;;;;;;;;;;;;;;;;;1,0;30,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;6;55;Vancouver Whitecaps II;415;AML;1,0
2665120389;96;1;1;6;57;5ou8b446l1sl8frblkz3xi17g;1;72,5;94,1;2024-03-30T21:11:24.812Z;2024-03-30T21:11:27Z;[{'id': 4909356749, 'qualifierId': 140, 'value': '63.7'}, {'id': 4909356755, 'qualifierId': 213, 'value': '3.61'}, {'id': 4909356747, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909356751, 'qualifierId': 141, 'value': '87.2'}, {'id': 4909356753, 'qualifierId': 212, 'value': '10.4'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;63,7;3,61;;87,2;;10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;63,7;87,2;;;;;;;;0;6;57;Vancouver Whitecaps II;417;AML;1,0
2665120419;97;1;1;6;59;5ou8b446l1sl8frblkz3xi17g;1;62,9;86,3;2024-03-30T21:11:27.429Z;2024-03-30T21:11:29Z;[{'id': 4909356913, 'qualifierId': 212, 'value': '12.1'}, {'id': 4909356909, 'qualifierId': 140, 'value': '66.3'}, {'id': 4909356907, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909356911, 'qualifierId': 141, 'value': '69.3'}, {'id': 4909356915, 'qualifierId': 213, 'value': '5.01'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;66,3;5,01;;69,3;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;66,3;69,3;;;;;;;;0;6;59;Vancouver Whitecaps II;419;MC;1,0
2665120435;98;1;1;7;1;5ou8b446l1sl8frblkz3xi17g;1;66,3;69,3;2024-03-30T21:11:29.388Z;2024-03-30T21:11:30Z;[{'id': 4909357019, 'qualifierId': 140, 'value': '54.1'}, {'id': 4909357023, 'qualifierId': 141, 'value': '67.0'}, {'id': 4909357027, 'qualifierId': 213, 'value': '3.26'}, {'id': 4909357015, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909357025, 'qualifierId': 212, 'value': '12.9'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;54,1;3,26;;67,0;;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;54,1;67,0;;;;;;;;0;7;1;Vancouver Whitecaps II;421;MC;1,0
2665120477;99;1;1;7;2;5ou8b446l1sl8frblkz3xi17g;1;54,2;67,5;2024-03-30T21:11:30.389Z;2024-03-30T21:11:33Z;[{'id': 4909357229, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909357235, 'qualifierId': 212, 'value': '12.6'}, {'id': 4909357233, 'qualifierId': 141, 'value': '85.4'}, {'id': 4909357237, 'qualifierId': 213, 'value': '1.32'}, {'id': 4909357231, 'qualifierId': 140, 'value': '57.2'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;57,2;1,32;;85,4;;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;57,2;85,4;;;;;;;;0;7;2;Vancouver Whitecaps II;422;DC;1,0
2665120509;100;1;1;7;5;5ou8b446l1sl8frblkz3xi17g;1;57,1;85,1;2024-03-30T21:11:33.116Z;2024-03-30T21:11:35Z;[{'id': 4909357437, 'qualifierId': 141, 'value': '96.8'}, {'id': 4909357433, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909357439, 'qualifierId': 212, 'value': '9.8'}, {'id': 4909357435, 'qualifierId': 140, 'value': '62.5'}, {'id': 4909357441, 'qualifierId': 213, 'value': '0.95'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;62,5;0,95;;96,8;;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;62,5;96,8;;;;;;;;0;7;5;Vancouver Whitecaps II;425;MC;1,0
