id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_BlockedPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_PullBack;value_OutOfPlay;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_Left;value_CornerTaken;value_InSwinger;value_RightFooted;value_Cross;value_Head;value_LeftFooted;value_OutSwinger;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_GoalDisallowed;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LayOff;value_Right;value_IndividualPlay;value_BlockedX;value_HitLeftPost;value_OutOfBoxCentre;value_GoalmouthZ;value_NotAssisted;value_LowLeft;value_GoalmouthY;value_HitWoodwork;value_RegularPlay;value_FirstTouch;value_BlockedY;value_LowGkIntervention;value_ParriedSafe;value_HitRightPost;value_Diving;value_Hands;value_Assist;value_IntentionalAssist;value_HighCentre;value_BoxCentre;value_FromCorner;value_Assisted;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_FlickOn;value_Low;value_LeadingToAttempt;value_CloseRight;value_GkY;value_GkX;value_RelatedError1Id;value_Handball;value_LowCentre;value_SetPiece;value_OverArm;value_Shove/Push;value_DrivenCross;value_Straight;value_AerialFoul;value_BoxLeft;value_Stooping;value_FastBreak;value_BigChance;value_Feet;value_Sliding;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_GkXTimeOfGoal;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Minutes;value_Overrun;value_ShirtPull/Holding;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CloseRightAndHigh;value_SwerveRight;value_BoxRight;value_LowRight;value_ParriedDanger;value_OtherBodyPart;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_Blocked;value_DefBlock;value_Unchallenged;value_LeadingToGoal;value_6SecondsViolation;value_ByWall;value_BlockedCross;value_Volley;value_LastLine;value_SmallBoxCentre;value_Strong;value_GkHoof;value_TacticalFoul;value_GkKickFromHands;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695492097;363;1;1;42;4;29nx7yxy1rdqv2oobqn5pjf8p;1;31,2;44,3;2024-06-09T23:46:03.289Z;2024-06-09T23:46:06Z;[{'id': 5074242533, 'qualifierId': 140, 'value': '42.5'}, {'id': 5074242531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074242537, 'qualifierId': 212, 'value': '26.4'}, {'id': 5074242539, 'qualifierId': 213, 'value': '5.18'}, {'id': 5074242535, 'qualifierId': 141, 'value': '9.7'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;9,7;5,18;;26,4;42,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;42,5;9,7;;;;;;;;0;42;4;New York RB II;2524;MC;1,0
2695492103;364;1;1;42;7;29nx7yxy1rdqv2oobqn5pjf8p;1;42,1;9,7;2024-06-09T23:46:06.313Z;2024-06-14T17:47:02Z;[{'id': 5074242563, 'qualifierId': 141, 'value': '8.2'}, {'id': 5074242561, 'qualifierId': 140, 'value': '25.6'}, {'id': 5074242567, 'qualifierId': 213, 'value': '3.20'}, {'id': 5074242565, 'qualifierId': 212, 'value': '17.4'}, {'id': 5074242559, 'qualifierId': 56, 'value': 'Back'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;8,2;3,2;;17,4;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;25,6;8,2;;;;;;;;0;42;7;New York RB II;2527;FWR;1,0
2695492109;365;1;1;42;10;29nx7yxy1rdqv2oobqn5pjf8p;1;29,5;6,1;2024-06-09T23:46:09.930Z;2024-06-09T23:46:12Z;[{'id': 5074242601, 'qualifierId': 140, 'value': '46.2'}, {'id': 5074242607, 'qualifierId': 213, 'value': '0.25'}, {'id': 5074242599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074242603, 'qualifierId': 141, 'value': '12.8'}, {'id': 5074242605, 'qualifierId': 212, 'value': '18.1'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;12,8;0,25;;18,1;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;46,2;12,8;;;;;;;;0;42;10;New York RB II;2530;DMR;1,0
2695492111;366;1;1;42;12;29nx7yxy1rdqv2oobqn5pjf8p;0;46,2;12,8;2024-06-09T23:46:12.089Z;2024-06-09T23:46:12Z;[{'id': 5074242623, 'qualifierId': 213, 'value': '4.84'}, {'id': 5074242619, 'qualifierId': 141, 'value': '0.0'}, {'id': 5074242615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074242621, 'qualifierId': 212, 'value': '10.1'}, {'id': 5074242617, 'qualifierId': 140, 'value': '47.4'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;0,0;4,84;;10,1;47,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;47,4;0,0;;;;;;;;0;42;12;New York RB II;2532;FW;1,0
2695492113;367;5;1;42;13;29nx7yxy1rdqv2oobqn5pjf8p;0;47,2;-2,0;2024-06-09T23:46:12.568Z;2024-06-09T23:46:17Z;[{'id': 5074242625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074242671, 'qualifierId': 233, 'value': '401'}, {'id': 5074242627, 'qualifierId': 347}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;401,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;42;13;New York RB II;2533;FW;1,0
2695492121;401;5;1;42;13;4g68p0t2f5jzhzfr67i2rj1ex;1;52,8;102,0;2024-06-09T23:46:12.568Z;2024-06-09T23:56:47Z;[{'id': 5074242667, 'qualifierId': 233, 'value': '367'}, {'id': 5074242661, 'qualifierId': 347}, {'id': 5074242659, 'qualifierId': 56, 'value': 'Left'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Out;;;;;;;;;;;;;;;;;;;367,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;42;13;Toronto II;2533;DC;1,0
2695492133;402;1;1;42;17;4g68p0t2f5jzhzfr67i2rj1ex;1;53,0;100,0;2024-06-09T23:46:16.523Z;2024-06-09T23:46:20Z;[{'id': 5074242749, 'qualifierId': 141, 'value': '77.9'}, {'id': 5074242753, 'qualifierId': 213, 'value': '4.92'}, {'id': 5074242745, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074242743, 'qualifierId': 107}, {'id': 5074242751, 'qualifierId': 212, 'value': '16.8'}, {'id': 5074242747, 'qualifierId': 140, 'value': '56.3'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;77,9;4,92;;16,8;56,3;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;56,3;77,9;;;;;;;;0;42;17;Toronto II;2537;DC;1,0
2695492129;368;83;1;42;20;29nx7yxy1rdqv2oobqn5pjf8p;0;40,7;24,0;2024-06-09T23:46:19.625Z;2024-06-09T23:56:32Z;[{'id': 5074252275, 'qualifierId': 399, 'value': '80p7shawtxjiydizsg5fo5a1g'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;42;20;New York RB II;2540;FW;1,0
2695492135;403;4;1;42;20;4g68p0t2f5jzhzfr67i2rj1ex;1;60,8;75,7;2024-06-09T23:46:20.163Z;2024-06-09T23:46:24Z;[{'id': 5074242761, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074242767, 'qualifierId': 286}, {'id': 5074242763, 'qualifierId': 152}, {'id': 5074242857, 'qualifierId': 233, 'value': '369'}, {'id': 5074242765, 'qualifierId': 265}, {'id': 5074242759, 'qualifierId': 13}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dcc5k9yc25katpt9g5r6tyrro;Foul;;;;;;;;;;;;;;;;;;;369,0;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;42;20;Toronto II;2540;MC;1,0
2695492141;369;4;1;42;20;29nx7yxy1rdqv2oobqn5pjf8p;0;39,2;24,3;2024-06-09T23:46:20.164Z;2024-06-09T23:46:24Z;[{'id': 5074242849, 'qualifierId': 285}, {'id': 5074242861, 'qualifierId': 233, 'value': '403'}, {'id': 5074242841, 'qualifierId': 13}, {'id': 5074242845, 'qualifierId': 152}, {'id': 5074242847, 'qualifierId': 265}, {'id': 5074242843, 'qualifierId': 56, 'value': 'Back'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Foul;;;;;;;;;;;;;;;;;;1,0;403,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;42;20;New York RB II;2540;FW;1,0
2695492171;404;1;1;42;31;4g68p0t2f5jzhzfr67i2rj1ex;1;59,9;76,9;2024-06-09T23:46:30.995Z;2024-06-09T23:46:33Z;[{'id': 5074242999, 'qualifierId': 213, 'value': '3.52'}, {'id': 5074242987, 'qualifierId': 152}, {'id': 5074242983, 'qualifierId': 5}, {'id': 5074242991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074242995, 'qualifierId': 141, 'value': '69.9'}, {'id': 5074242993, 'qualifierId': 140, 'value': '48.5'}, {'id': 5074242997, 'qualifierId': 212, 'value': '12.9'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;69,9;3,52;;12,9;48,5;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;48,5;69,9;;;;;;;;0;42;31;Toronto II;2551;MC;1,0
2695492183;405;1;1;42;33;4g68p0t2f5jzhzfr67i2rj1ex;1;47,9;68,5;2024-06-09T23:46:33.235Z;2024-06-09T23:46:36Z;[{'id': 5074243095, 'qualifierId': 140, 'value': '58.9'}, {'id': 5074243099, 'qualifierId': 212, 'value': '25.2'}, {'id': 5074243097, 'qualifierId': 141, 'value': '35.5'}, {'id': 5074243101, 'qualifierId': 213, 'value': '5.19'}, {'id': 5074243093, 'qualifierId': 56, 'value': 'Center'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;35,5;5,19;;25,2;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;58,9;35,5;;;;;;;;0;42;33;Toronto II;2553;DC;1,0
2695492195;406;1;1;42;37;4g68p0t2f5jzhzfr67i2rj1ex;1;57,2;35,2;2024-06-09T23:46:36.803Z;2024-06-09T23:46:39Z;[{'id': 5074243153, 'qualifierId': 56, 'value': 'Right'}, {'id': 5074243161, 'qualifierId': 213, 'value': '5.11'}, {'id': 5074243157, 'qualifierId': 141, 'value': '16.5'}, {'id': 5074243155, 'qualifierId': 140, 'value': '62.3'}, {'id': 5074243159, 'qualifierId': 212, 'value': '13.8'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;16,5;5,11;;13,8;62,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;62,3;16,5;;;;;;;;0;42;37;Toronto II;2557;MC;1,0
2695492215;407;1;1;42;40;4g68p0t2f5jzhzfr67i2rj1ex;1;60,9;16,5;2024-06-09T23:46:39.483Z;2024-06-09T23:46:44Z;[{'id': 5074243263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074243267, 'qualifierId': 141, 'value': '10.7'}, {'id': 5074243269, 'qualifierId': 212, 'value': '19.6'}, {'id': 5074243265, 'qualifierId': 140, 'value': '42.6'}, {'id': 5074243271, 'qualifierId': 213, 'value': '3.34'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;10,7;3,34;;19,6;42,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;42,6;10,7;;;;;;;;0;42;40;Toronto II;2560;DR;1,0
2695492235;408;1;1;42;45;4g68p0t2f5jzhzfr67i2rj1ex;1;48,2;8,0;2024-06-09T23:46:44.812Z;2024-06-14T17:47:54Z;[{'id': 5074243405, 'qualifierId': 213, 'value': '0.64'}, {'id': 5074244373, 'qualifierId': 154}, {'id': 5074243395, 'qualifierId': 155}, {'id': 5074243407, 'qualifierId': 1}, {'id': 5074243397, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077126589, 'qualifierId': 4}, {'id': 5074243401, 'qualifierId': 141, 'value': '45.5'}, {'id': 5074244375, 'qualifierId': 22}, {'id': 5074243403, 'qualifierId': 212, 'value': '42.8'}, {'id': 5074244371, 'qualifierId': 210, 'value': '16'}, {'id': 5074243399, 'qualifierId': 140, 'value': '80.9'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;1,0;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;45,5;0,64;;42,8;80,9;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;80,9;45,5;;;;;;;;0;42;45;Toronto II;2565;DL;1,0
2695492237;409;16;1;42;48;4g68p0t2f5jzhzfr67i2rj1ex;1;88,6;41,5;2024-06-09T23:46:47.555Z;2024-06-14T17:48:20Z;[{'id': 5074243421, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077126889, 'qualifierId': 395, 'value': '92.8'}, {'id': 5074244381, 'qualifierId': 154}, {'id': 5074243419, 'qualifierId': 17}, {'id': 5074244393, 'qualifierId': 89}, {'id': 5077126891, 'qualifierId': 396, 'value': '42.6'}, {'id': 5074244027, 'qualifierId': 374, 'value': '2024-06-10 00:46:46.757'}, {'id': 5074244031, 'qualifierId': 375, 'value': '42:47.504'}, {'id': 5074243417, 'qualifierId': 22}, {'id': 5074244395, 'qualifierId': 230, 'value': '92.7'}, {'id': 5074244023, 'qualifierId': 20}, {'id': 5074244397, 'qualifierId': 231, 'value': '44.4'}, {'id': 5074244387, 'qualifierId': 102, 'value': '52.6'}, {'id': 5074244377, 'qualifierId': 76}, {'id': 5074244383, 'qualifierId': 55, 'value': '408'}, {'id': 5074244379, 'qualifierId': 29}, {'id': 5074244391, 'qualifierId': 214}, {'id': 5074244389, 'qualifierId': 103, 'value': '2.5'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;dcc5k9yc25katpt9g5r6tyrro;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;408,0;;;;;;;;;;;;;;2,5;;1,0;52,6;;1,0;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;44,4;92,7;;;;;;;;;;;;;1,0;;;;;;92,8;1,0;42,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;52,6;2.5;408,0;59kitnlge8bjsxmhy850bsutw;;1;42;48;Toronto II;2568;ML;1,0
2695492465;370;1;1;43;51;29nx7yxy1rdqv2oobqn5pjf8p;1;50,2;49,9;2024-06-09T23:47:51.065Z;2024-06-09T23:47:53Z;[{'id': 5074244617, 'qualifierId': 212, 'value': '19.2'}, {'id': 5074244613, 'qualifierId': 140, 'value': '32.1'}, {'id': 5074244621, 'qualifierId': 279, 'value': 'G'}, {'id': 5074244615, 'qualifierId': 141, 'value': '45.8'}, {'id': 5074244611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074244619, 'qualifierId': 213, 'value': '3.29'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;45,8;3,29;;19,2;32,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;32,1;45,8;;;;;;;;0;43;51;New York RB II;2631;FW;1,0
2695492469;371;1;1;43;54;29nx7yxy1rdqv2oobqn5pjf8p;1;33,2;45,5;2024-06-09T23:47:53.321Z;2024-06-09T23:47:55Z;[{'id': 5074244639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074244647, 'qualifierId': 213, 'value': '4.43'}, {'id': 5074244641, 'qualifierId': 140, 'value': '29.1'}, {'id': 5074244643, 'qualifierId': 141, 'value': '23.9'}, {'id': 5074244645, 'qualifierId': 212, 'value': '15.3'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;23,9;4,43;;15,3;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;29,1;23,9;;;;;;;;0;43;54;New York RB II;2634;MC;1,0
2695492473;372;1;1;43;56;29nx7yxy1rdqv2oobqn5pjf8p;0;29,8;23,1;2024-06-09T23:47:55.418Z;2024-06-14T17:49:16Z;[{'id': 5074244673, 'qualifierId': 213, 'value': '0.25'}, {'id': 5074244669, 'qualifierId': 141, 'value': '37.3'}, {'id': 5074244675, 'qualifierId': 1}, {'id': 5074244671, 'qualifierId': 212, 'value': '39.0'}, {'id': 5074244665, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077127569, 'qualifierId': 157}, {'id': 5074244667, 'qualifierId': 140, 'value': '65.8'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;37,3;0,25;;39,0;65,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,8;37,3;;;;;;;;0;43;56;New York RB II;2636;DC;1,0
2695492477;410;1;1;43;59;4g68p0t2f5jzhzfr67i2rj1ex;0;27,2;55,7;2024-06-09T23:47:58.530Z;2024-06-09T23:47:59Z;[{'id': 5074244693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5074244697, 'qualifierId': 141, 'value': '53.1'}, {'id': 5074244691, 'qualifierId': 3}, {'id': 5074244699, 'qualifierId': 212, 'value': '18.0'}, {'id': 5074244695, 'qualifierId': 140, 'value': '44.3'}, {'id': 5074244701, 'qualifierId': 213, 'value': '6.19'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;53,1;6,19;;18,0;44,3;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;44,3;53,1;;;;;;;;0;43;59;Toronto II;2639;DL;1,0
2695492487;373;1;1;44;0;29nx7yxy1rdqv2oobqn5pjf8p;1;55,8;42,1;2024-06-09T23:48:00.137Z;2024-06-09T23:48:03Z;[{'id': 5074244759, 'qualifierId': 140, 'value': '70.5'}, {'id': 5074244765, 'qualifierId': 213, 'value': '0.73'}, {'id': 5074244763, 'qualifierId': 212, 'value': '20.8'}, {'id': 5074244755, 'qualifierId': 3}, {'id': 5074244761, 'qualifierId': 141, 'value': '62.6'}, {'id': 5074244757, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;62,6;0,73;;20,8;70,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;70,5;62,6;;;;;;;;0;44;0;New York RB II;2640;MC;1,0
2695492497;374;1;1;44;3;29nx7yxy1rdqv2oobqn5pjf8p;1;67,1;63,4;2024-06-09T23:48:03.049Z;2024-06-09T23:48:05Z;[{'id': 5074244825, 'qualifierId': 212, 'value': '7.8'}, {'id': 5074244827, 'qualifierId': 213, 'value': '2.83'}, {'id': 5074244821, 'qualifierId': 140, 'value': '60.0'}, {'id': 5074244819, 'qualifierId': 56, 'value': 'Center'}, {'id': 5074244823, 'qualifierId': 141, 'value': '66.9'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;dcc5k9yc25katpt9g5r6tyrro;Pass;;;;;;;;;;66,9;2,83;;7,8;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;60,0;66,9;;;;;;;;0;44;3;New York RB II;2643;DML;1,0
