id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_BlockedPass;value_LayOff;value_TakeOnSpace;value_Direct;value_Handball;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Defensive1V1;value_SwitchOfPlay;value_HeadPass;value_OutSwinger;value_IntentionalAssist;value_Cross;value_RightFooted;value_Assist;value_Assisted;value_FirstTouch;value_GoalmouthY;value_GkY;value_RelatedEventId;value_GkX;value_BoxCentre;value_GoalmouthZ;value_Volley;value_Right;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_NotVisible;value_Low;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_LowRight;value_BoxRight;value_BlockedY;value_FastBreak;value_BlockedX;value_LowGkIntervention;value_Collected;value_Diving;value_Hands;value_OverArm;value_KeeperThrow;value_CloseLeft;value_IndividualPlay;value_OutOfBoxCentre;value_ShirtPull/Holding;value_LeftFooted;value_FloatedCross;value_Straight;value_GkYTimeOfGoal;value_BigChance;value_LowCentre;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_TouchTypePass;value_AerialFoul;value_RecklessOffence;value_YellowCard;value_SetPiece;value_Head;value_LowLeft;value_Standing;value_MediumGkIntervention;value_ParriedDanger;value_Stooping;value_NotAssisted;value_HighClaim;value_HighGkIntervention;value_High;value_RefereeDelay;value_DrinksBreak;value_LeadingToAttempt;value_CloseRight;value_BoxLeft;value_InSwinger;value_OverhitCross;value_Left;value_CornerTaken;value_NotPastGoalLine;value_FromCorner;value_GoalDisallowed;value_ParriedSafe;value_OwnPlayer;value_Blocked;value_OwnShotBlocked;value_Minutes;value_HighRight;value_HighCentre;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HighLeft;value_FreeKick;value_SwerveLeft;value_SmallBoxRight;value_TacticalFoul;value_FlickOn;value_Shove/Push;value_MisHit;value_PersistentInfringement;value_SmallBoxCentre;value_Tap;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FollowsADribble;value_BoxDeepLeft;value_SoloRun;value_Dissent;value_Feet;value_ThroughBall;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692575889;422;1;1;47;29;479lsfr4cwlzewpbuda3y2xv4;1;22,7;64,8;2024-05-26T22:52:18.573Z;2024-05-26T22:52:20Z;[{'id': 5058195693, 'qualifierId': 141, 'value': '72.4'}, {'id': 5058195697, 'qualifierId': 213, 'value': '1.13'}, {'id': 5058195695, 'qualifierId': 212, 'value': '5.7'}, {'id': 5058195691, 'qualifierId': 140, 'value': '25.0'}, {'id': 5058195689, 'qualifierId': 56, 'value': 'Back'}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,13;25,0;72,4;;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;25,0;72,4;;;;;;;0;0;47;29;Huntsville City;2849;GK;1,0
2692575911;423;1;1;47;31;479lsfr4cwlzewpbuda3y2xv4;0;25,1;74,2;2024-05-26T22:52:20.934Z;2024-05-26T22:52:26Z;[{'id': 5058195789, 'qualifierId': 155}, {'id': 5058195791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058195795, 'qualifierId': 141, 'value': '76.4'}, {'id': 5058195801, 'qualifierId': 1}, {'id': 5058195797, 'qualifierId': 212, 'value': '67.8'}, {'id': 5058195799, 'qualifierId': 213, 'value': '0.02'}, {'id': 5058195793, 'qualifierId': 140, 'value': '89.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,02;89,7;76,4;;;67,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;89,7;76,4;;;;;;;0;0;47;31;Huntsville City;2851;DC;1,0
2692575919;392;52;1;47;37;4gymgvqmve0m2vh89v84tt3x0;1;11,4;26,2;2024-05-26T22:52:27.408Z;2024-05-31T10:32:58Z;[{'id': 5062656137, 'qualifierId': 376}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;d1qvmoz6u1wh5rpyr1mm9snbo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;47;37;Orlando City B;2857;GK;1,0
2692575931;393;1;1;47;38;4gymgvqmve0m2vh89v84tt3x0;1;11,4;26,2;2024-05-26T22:52:27.697Z;2024-05-26T22:52:30Z;[{'id': 5058195941, 'qualifierId': 213, 'value': '0.35'}, {'id': 5058195937, 'qualifierId': 141, 'value': '32.1'}, {'id': 5058195933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058195939, 'qualifierId': 212, 'value': '11.7'}, {'id': 5058195931, 'qualifierId': 123}, {'id': 5058195935, 'qualifierId': 140, 'value': '21.9'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,35;21,9;32,1;;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;21,9;32,1;;;;;;;0;0;47;38;Orlando City B;2858;GK;1,0
2692575945;394;1;1;47;41;4gymgvqmve0m2vh89v84tt3x0;1;22,9;36,1;2024-05-26T22:52:30.768Z;2024-05-26T22:52:33Z;[{'id': 5058196015, 'qualifierId': 140, 'value': '23.3'}, {'id': 5058196021, 'qualifierId': 213, 'value': '1.55'}, {'id': 5058196013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058196019, 'qualifierId': 212, 'value': '17.2'}, {'id': 5058196017, 'qualifierId': 141, 'value': '61.4'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,55;23,3;61,4;;;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;23,3;61,4;;;;;;;0;0;47;41;Orlando City B;2861;DL;1,0
2692575977;395;1;1;47;43;4gymgvqmve0m2vh89v84tt3x0;0;24,2;65,8;2024-05-26T22:52:33.281Z;2024-05-26T22:52:36Z;[{'id': 5058196197, 'qualifierId': 140, 'value': '88.6'}, {'id': 5058196207, 'qualifierId': 1}, {'id': 5058196193, 'qualifierId': 155}, {'id': 5058196203, 'qualifierId': 212, 'value': '67.6'}, {'id': 5058196201, 'qualifierId': 141, 'value': '63.3'}, {'id': 5058196205, 'qualifierId': 213, 'value': '6.26'}, {'id': 5058196195, 'qualifierId': 56, 'value': 'Center'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;6,26;88,6;63,3;;;67,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;88,6;63,3;;;;;;;0;0;47;43;Orlando City B;2863;DC;1,0
2692575989;424;52;1;47;48;479lsfr4cwlzewpbuda3y2xv4;1;12,6;38,5;2024-05-26T22:52:37.861Z;2024-05-31T10:33:07Z;[{'id': 5062656151, 'qualifierId': 376}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;47;48;Huntsville City;2868;GK;1,0
2692575995;425;43;1;47;48;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-26T22:52:37.912Z;2024-05-26T22:52:42Z;[{'id': 5058196365, 'qualifierId': 144, 'value': '52'}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;47;48;Huntsville City;2868;GK;1,0
2692576057;426;1;1;47;55;479lsfr4cwlzewpbuda3y2xv4;1;14,4;35,6;2024-05-26T22:52:45.285Z;2024-05-26T22:52:58Z;[{'id': 5058196535, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058196543, 'qualifierId': 213, 'value': '1.27'}, {'id': 5058196539, 'qualifierId': 141, 'value': '55.6'}, {'id': 5058196533, 'qualifierId': 123}, {'id': 5058196541, 'qualifierId': 212, 'value': '14.2'}, {'id': 5058196537, 'qualifierId': 140, 'value': '18.4'}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,27;18,4;55,6;;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;18,4;55,6;;;;;;;0;0;47;55;Huntsville City;2875;GK;1,0
2692576071;427;1;1;47;57;479lsfr4cwlzewpbuda3y2xv4;1;19,3;66,7;2024-05-26T22:52:46.926Z;2024-05-26T22:52:49Z;[{'id': 5058196617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058196621, 'qualifierId': 141, 'value': '96.0'}, {'id': 5058196625, 'qualifierId': 213, 'value': '1.44'}, {'id': 5058196623, 'qualifierId': 212, 'value': '20.1'}, {'id': 5058196619, 'qualifierId': 140, 'value': '21.8'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,44;21,8;96,0;;;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,8;96,0;;;;;;;0;0;47;57;Huntsville City;2877;DC;1,0
2692576091;428;1;1;47;59;479lsfr4cwlzewpbuda3y2xv4;0;22,2;96,2;2024-05-26T22:52:49.167Z;2024-05-26T22:52:52Z;[{'id': 5058196709, 'qualifierId': 1}, {'id': 5058196703, 'qualifierId': 212, 'value': '45.8'}, {'id': 5058196699, 'qualifierId': 141, 'value': '73.6'}, {'id': 5058196695, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058196693, 'qualifierId': 157}, {'id': 5058196707, 'qualifierId': 213, 'value': '5.94'}, {'id': 5058196697, 'qualifierId': 140, 'value': '63.3'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,94;63,3;73,6;;;45,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;63,3;73,6;;;;;;;0;0;47;59;Huntsville City;2879;DC;1,0
2692576095;396;49;1;48;3;4gymgvqmve0m2vh89v84tt3x0;1;37,2;29,8;2024-05-26T22:52:52.578Z;2024-05-26T22:52:52Z;[];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;d1qvmoz6u1wh5rpyr1mm9snbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;48;3;Orlando City B;2883;DL;1,0
2692576123;397;1;1;48;5;4gymgvqmve0m2vh89v84tt3x0;1;40,9;35,0;2024-05-26T22:52:55.361Z;2024-05-31T10:33:28Z;[{'id': 5058196881, 'qualifierId': 140, 'value': '47.9'}, {'id': 5058196885, 'qualifierId': 212, 'value': '8.6'}, {'id': 5058196879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058196887, 'qualifierId': 213, 'value': '0.54'}, {'id': 5058196883, 'qualifierId': 141, 'value': '41.5'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,54;47,9;41,5;;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;47,9;41,5;;;;;;;0;0;48;5;Orlando City B;2885;DL;1,0
2692576145;398;1;1;48;7;4gymgvqmve0m2vh89v84tt3x0;1;47,3;42,5;2024-05-26T22:52:56.657Z;2024-05-31T10:33:32Z;[{'id': 5058196963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058196969, 'qualifierId': 212, 'value': '6.5'}, {'id': 5058196967, 'qualifierId': 141, 'value': '35.4'}, {'id': 5058196965, 'qualifierId': 140, 'value': '43.2'}, {'id': 5058196971, 'qualifierId': 213, 'value': '3.98'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,98;43,2;35,4;;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;43,2;35,4;;;;;;;0;0;48;7;Orlando City B;2887;FW;1,0
2692576153;399;1;1;48;8;4gymgvqmve0m2vh89v84tt3x0;1;43,7;38,7;2024-05-26T22:52:57.681Z;2024-05-31T10:33:39Z;[{'id': 5058197007, 'qualifierId': 212, 'value': '15.2'}, {'id': 5058197001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058197003, 'qualifierId': 140, 'value': '38.5'}, {'id': 5058197009, 'qualifierId': 213, 'value': '1.94'}, {'id': 5058197005, 'qualifierId': 141, 'value': '59.5'}];d9cioqeofh2tfg3171r5nlb10;C. Applewhite;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,94;38,5;59,5;;;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;38,5;59,5;;;;;;;0;0;48;8;Orlando City B;2888;DL;1,0
2692576181;400;1;1;48;9;4gymgvqmve0m2vh89v84tt3x0;1;40,7;61,1;2024-05-26T22:52:59.185Z;2024-05-26T22:53:03Z;[{'id': 5058197153, 'qualifierId': 140, 'value': '48.4'}, {'id': 5058197159, 'qualifierId': 213, 'value': '5.62'}, {'id': 5058197157, 'qualifierId': 212, 'value': '10.2'}, {'id': 5058197155, 'qualifierId': 141, 'value': '51.9'}, {'id': 5058197151, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,62;48,4;51,9;;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;48,4;51,9;;;;;;;0;0;48;9;Orlando City B;2889;DC;1,0
2692576193;401;1;1;48;14;4gymgvqmve0m2vh89v84tt3x0;1;59,8;45,4;2024-05-26T22:53:03.618Z;2024-05-31T10:33:53Z;[{'id': 5058197217, 'qualifierId': 140, 'value': '71.7'}, {'id': 5058197221, 'qualifierId': 212, 'value': '12.6'}, {'id': 5058197223, 'qualifierId': 213, 'value': '6.19'}, {'id': 5058197219, 'qualifierId': 141, 'value': '43.6'}, {'id': 5058197215, 'qualifierId': 56, 'value': 'Center'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;6,19;71,7;43,6;;;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;71,7;43,6;;;;;;;0;0;48;14;Orlando City B;2894;FW;1,0
2692576195;402;61;1;48;16;4gymgvqmve0m2vh89v84tt3x0;0;72,4;42,4;2024-05-26T22:53:05.986Z;2024-05-26T22:53:06Z;[{'id': 5058197227, 'qualifierId': 56, 'value': 'Center'}];5m3bxdstyhzoplpzam8c94t90;F. Ajago;;;d1qvmoz6u1wh5rpyr1mm9snbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;48;16;Orlando City B;2896;FW;1,0
2692576221;429;43;1;48;20;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-26T22:53:09.439Z;2024-05-26T22:53:19Z;[{'id': 5058197749, 'qualifierId': 144, 'value': '49'}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;48;20;Huntsville City;2900;GK;1,0
2692576287;430;52;1;48;28;479lsfr4cwlzewpbuda3y2xv4;1;0,9;77,5;2024-05-26T22:53:17.879Z;2024-05-31T10:34:02Z;[{'id': 5062656743, 'qualifierId': 376}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;48;28;Huntsville City;2908;GK;1,0
2692576315;431;1;1;48;31;479lsfr4cwlzewpbuda3y2xv4;1;8,0;76,4;2024-05-26T22:53:20.999Z;2024-05-26T22:53:23Z;[{'id': 5058197891, 'qualifierId': 140, 'value': '23.9'}, {'id': 5058197887, 'qualifierId': 123}, {'id': 5058197895, 'qualifierId': 212, 'value': '21.1'}, {'id': 5058197889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058197893, 'qualifierId': 141, 'value': '95.3'}, {'id': 5058197897, 'qualifierId': 213, 'value': '0.66'}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,66;23,9;95,3;;;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;23,9;95,3;;;;;;;0;0;48;31;Huntsville City;2911;GK;1,0
2692576377;432;1;1;48;34;479lsfr4cwlzewpbuda3y2xv4;1;24,8;96,2;2024-05-26T22:53:23.495Z;2024-05-26T22:53:34Z;[{'id': 5058198221, 'qualifierId': 212, 'value': '15.5'}, {'id': 5058198215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058198223, 'qualifierId': 213, 'value': '0.00'}, {'id': 5058198219, 'qualifierId': 141, 'value': '96.2'}, {'id': 5058198217, 'qualifierId': 140, 'value': '39.6'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,0;39,6;96,2;;;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;39,6;96,2;;;;;;;0;0;48;34;Huntsville City;2914;DC;1,0
2692576391;433;1;1;48;45;479lsfr4cwlzewpbuda3y2xv4;1;45,9;71,5;2024-05-26T22:53:34.511Z;2024-05-26T22:53:36Z;[{'id': 5058198283, 'qualifierId': 212, 'value': '16.2'}, {'id': 5058198277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058198279, 'qualifierId': 140, 'value': '41.1'}, {'id': 5058198285, 'qualifierId': 213, 'value': '1.89'}, {'id': 5058198281, 'qualifierId': 141, 'value': '94.2'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,89;41,1;94,2;;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,1;94,2;;;;;;;0;0;48;45;Huntsville City;2925;AMC;1,0
2692576399;434;1;1;48;47;479lsfr4cwlzewpbuda3y2xv4;1;41,1;94,2;2024-05-26T22:53:36.647Z;2024-05-26T22:53:38Z;[{'id': 5058198341, 'qualifierId': 213, 'value': '3.74'}, {'id': 5058198337, 'qualifierId': 141, 'value': '88.4'}, {'id': 5058198333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058198339, 'qualifierId': 212, 'value': '7.0'}, {'id': 5058198335, 'qualifierId': 140, 'value': '35.6'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,74;35,6;88,4;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,6;88,4;;;;;;;0;0;48;47;Huntsville City;2927;DC;1,0
2692576403;435;1;1;48;48;479lsfr4cwlzewpbuda3y2xv4;1;35,6;88,4;2024-05-26T22:53:38.295Z;2024-05-26T22:53:39Z;[{'id': 5058198359, 'qualifierId': 140, 'value': '40.4'}, {'id': 5058198357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058198361, 'qualifierId': 141, 'value': '94.5'}, {'id': 5058198363, 'qualifierId': 212, 'value': '6.5'}, {'id': 5058198365, 'qualifierId': 213, 'value': '0.69'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,69;40,4;94,5;;;6,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;40,4;94,5;;;;;;;0;0;48;48;Huntsville City;2928;MC;1,0
