id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_Involved;value_Captain;value_Resume;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndY;value_Length;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_Left;value_RegularPlay;value_GkY;value_RelatedEventId;value_Assisted;value_GkX;value_RightFooted;value_BoxCentre;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_OutOfPlay;value_Chipped;value_HeadPass;value_KeeperThrow;value_SwitchOfPlay;value_HighClaim;value_PenaltyTakerId;value_AttemptedTackle;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistType;value_FantasyAssistId;value_LowRight;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_NotAssisted;value_Scored;value_Right;value_Diving;value_IntendedTackleTarget;value_DeletedEventType;value_Low;value_IntentionalAssist;value_FirstTouch;value_BoxLeft;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Overrun;value_IndividualPlay;value_HighRight;value_BoxRight;value_NotVisible;value_Cross;value_OutOfBoxCentre;value_LowCentre;value_Head;value_Shove/Push;value_Standing;value_Hands;value_Caught;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Unchallenged;value_ParriedDanger;value_HitRightPost;value_SmallBoxCentre;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_CornerTaken;value_InSwinger;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HitWoodwork;value_BlockedCross;value_OverArm;value_ParriedSafe;value_GkKickFromHands;value_LeftFooted;value_LowLeft;value_FlickOn;value_SmallBoxLeft;value_FromCorner;value_CloseLeftAndHigh;value_YellowCard;value_RecklessOffence;value_LayOff;value_Volley;value_HighLeft;value_FreeKick;value_OutSwinger;value_BoxDeepRight;value_TacticalFoul;value_GoesToPenalties;value_Saved;value_TempShotOn;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718579085;256;1;1;27;20;29nx7yxy1rdqv2oobqn5pjf8p;1;54,4;22,5;2024-09-08T23:30:36.297Z;2024-09-08T23:30:39Z;[{'id': 5201530687, 'qualifierId': 140, 'value': '65.9'}, {'id': 5201530691, 'qualifierId': 212, 'value': '17.0'}, {'id': 5201530693, 'qualifierId': 213, 'value': '5.51'}, {'id': 5201530689, 'qualifierId': 141, 'value': '5.0'}, {'id': 5201530685, 'qualifierId': 56, 'value': 'Right'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;5,0;17,0;65,9;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,9;5,0;;;;;;;;0;27;20;New England II;1640;DC;1,0
2718579091;257;1;1;27;23;29nx7yxy1rdqv2oobqn5pjf8p;0;65,8;4,9;2024-09-08T23:30:39.016Z;2024-09-08T23:30:40Z;[{'id': 5201530739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201530741, 'qualifierId': 140, 'value': '83.1'}, {'id': 5201530743, 'qualifierId': 141, 'value': '0.0'}, {'id': 5201530745, 'qualifierId': 212, 'value': '18.8'}, {'id': 5201530747, 'qualifierId': 213, 'value': '6.03'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;0,0;18,8;83,1;6,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;83,1;0,0;;;;;;;;0;27;23;New England II;1643;DMR;1,0
2718579113;256;5;1;27;25;csntc7hucmo21gknxc5y0kc4q;1;17,6;101,8;2024-09-08T23:30:40.594Z;2024-09-08T23:39:27Z;[{'id': 5201530879, 'qualifierId': 347}, {'id': 5201530885, 'qualifierId': 233, 'value': '258'}, {'id': 5201530877, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Out;;;;;;;;;;;;;;;;;;1,0;258,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;27;25;Toronto II;1645;DC;1,0
2718579093;258;5;1;27;25;29nx7yxy1rdqv2oobqn5pjf8p;0;82,4;-1,8;2024-09-08T23:30:40.594Z;2024-09-08T23:39:27Z;[{'id': 5201530751, 'qualifierId': 347}, {'id': 5201530895, 'qualifierId': 233, 'value': '256'}, {'id': 5201530749, 'qualifierId': 56, 'value': 'Right'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;tiy65bcvw59783hphd2qihg;Out;;;;;;;;;;;;;;;;;;1,0;256,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;27;25;New England II;1645;DMR;1,0
2718579135;257;1;1;27;33;csntc7hucmo21gknxc5y0kc4q;1;23,8;100,0;2024-09-08T23:30:48.597Z;2024-09-08T23:30:52Z;[{'id': 5201530969, 'qualifierId': 141, 'value': '87.1'}, {'id': 5201530973, 'qualifierId': 213, 'value': '4.23'}, {'id': 5201530971, 'qualifierId': 212, 'value': '11.1'}, {'id': 5201530963, 'qualifierId': 107}, {'id': 5201530967, 'qualifierId': 140, 'value': '18.9'}, {'id': 5201530965, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;87,1;11,1;18,9;4,23;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;18,9;87,1;;;;;;;;0;27;33;Toronto II;1653;DC;1,0
2718579147;258;1;1;27;37;csntc7hucmo21gknxc5y0kc4q;1;19,3;85,6;2024-09-08T23:30:52.677Z;2024-09-08T23:30:55Z;[{'id': 5201531017, 'qualifierId': 140, 'value': '7.3'}, {'id': 5201531015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531019, 'qualifierId': 141, 'value': '50.6'}, {'id': 5201531023, 'qualifierId': 213, 'value': '4.23'}, {'id': 5201531021, 'qualifierId': 212, 'value': '26.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;50,6;26,9;7,3;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;7,3;50,6;;;;;;;;0;27;37;Toronto II;1657;DC;1,0
2718579169;259;1;1;27;39;csntc7hucmo21gknxc5y0kc4q;1;7,3;50,0;2024-09-08T23:30:54.949Z;2024-09-08T23:31:00Z;[{'id': 5201531173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531179, 'qualifierId': 212, 'value': '13.6'}, {'id': 5201531177, 'qualifierId': 141, 'value': '30.4'}, {'id': 5201531175, 'qualifierId': 140, 'value': '9.7'}, {'id': 5201531181, 'qualifierId': 213, 'value': '4.90'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;30,4;13,6;9,7;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;9,7;30,4;;;;;;;;0;27;39;Toronto II;1659;GK;1,0
2718579171;260;1;1;27;44;csntc7hucmo21gknxc5y0kc4q;0;7,3;36,7;2024-09-08T23:31:00.533Z;2024-09-08T23:31:01Z;[{'id': 5201531193, 'qualifierId': 213, 'value': '0.12'}, {'id': 5201531191, 'qualifierId': 212, 'value': '31.3'}, {'id': 5201531187, 'qualifierId': 140, 'value': '36.9'}, {'id': 5201531185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531189, 'qualifierId': 141, 'value': '42.2'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;42,2;31,3;36,9;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;36,9;42,2;;;;;;;;0;27;44;Toronto II;1664;DL;1,0
2718579191;259;1;1;27;49;29nx7yxy1rdqv2oobqn5pjf8p;1;65,7;53,0;2024-09-08T23:31:04.760Z;2024-09-08T23:31:45Z;[{'id': 5201531303, 'qualifierId': 140, 'value': '73.1'}, {'id': 5201531301, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201531305, 'qualifierId': 141, 'value': '56.3'}, {'id': 5201531309, 'qualifierId': 213, 'value': '0.28'}, {'id': 5201531307, 'qualifierId': 212, 'value': '8.1'}];ekok8abryabgzadxjcg5dhes4;Alonso Coello;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;56,3;8,1;73,1;0,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;73,1;56,3;;;;;;;;0;27;49;New England II;1669;MC;1,0
2718579237;262;49;1;27;49;29nx7yxy1rdqv2oobqn5pjf8p;1;70,8;53,2;2024-09-08T23:31:05.360Z;2024-09-08T23:31:43Z;[];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;tiy65bcvw59783hphd2qihg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;27;49;New England II;1669;MC;1,0
2718579203;260;1;1;27;50;29nx7yxy1rdqv2oobqn5pjf8p;1;75,2;55,4;2024-09-08T23:31:06.248Z;2024-09-08T23:31:07Z;[{'id': 5201531375, 'qualifierId': 141, 'value': '57.5'}, {'id': 5201531379, 'qualifierId': 213, 'value': '0.19'}, {'id': 5201531373, 'qualifierId': 140, 'value': '82.1'}, {'id': 5201531371, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201531377, 'qualifierId': 212, 'value': '7.4'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;57,5;7,4;82,1;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;82,1;57,5;;;;;;;;0;27;50;New England II;1670;MC;1,0
2718579205;261;50;1;27;51;29nx7yxy1rdqv2oobqn5pjf8p;1;82,5;55,9;2024-09-08T23:31:07.332Z;2024-09-09T00:03:42Z;[{'id': 5201531383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201531385, 'qualifierId': 286}, {'id': 5201531421, 'qualifierId': 233, 'value': '261'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;tiy65bcvw59783hphd2qihg;Dispossessed;;;;;;;;;;;;;;;;;;;261,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;27;51;New England II;1671;FWL;1,0
2718579207;261;7;1;27;51;csntc7hucmo21gknxc5y0kc4q;1;17,5;44,1;2024-09-08T23:31:07.333Z;2024-09-09T00:03:42Z;[{'id': 5201531401, 'qualifierId': 285}, {'id': 5201531399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531417, 'qualifierId': 233, 'value': '261'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;tiy65bcvw59783hphd2qihg;Tackle;;;;;;;;;;;;;;;;;;;261,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;27;51;Toronto II;1671;DL;1,0
2718579213;262;1;1;27;53;csntc7hucmo21gknxc5y0kc4q;1;22,9;58,7;2024-09-08T23:31:09.061Z;2024-09-08T23:31:11Z;[{'id': 5201531455, 'qualifierId': 212, 'value': '19.8'}, {'id': 5201531457, 'qualifierId': 213, 'value': '1.11'}, {'id': 5201531449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531453, 'qualifierId': 141, 'value': '84.8'}, {'id': 5201531451, 'qualifierId': 140, 'value': '31.3'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;84,8;19,8;31,3;1,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,3;84,8;;;;;;;;0;27;53;Toronto II;1673;MC;1,0
2718579215;263;49;1;27;55;csntc7hucmo21gknxc5y0kc4q;1;31,2;85,6;2024-09-08T23:31:11.077Z;2024-09-08T23:31:11Z;[];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;27;55;Toronto II;1675;DC;1,0
2718579245;264;1;1;27;59;csntc7hucmo21gknxc5y0kc4q;1;49,9;93,6;2024-09-08T23:31:15.285Z;2024-09-08T23:31:21Z;[{'id': 5201531639, 'qualifierId': 141, 'value': '83.2'}, {'id': 5201531635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531641, 'qualifierId': 212, 'value': '9.9'}, {'id': 5201531643, 'qualifierId': 213, 'value': '3.94'}, {'id': 5201531637, 'qualifierId': 140, 'value': '43.3'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;83,2;9,9;43,3;3,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;43,3;83,2;;;;;;;;0;27;59;Toronto II;1679;DC;1,0
2718579283;265;1;1;28;5;csntc7hucmo21gknxc5y0kc4q;1;44,9;69,0;2024-09-08T23:31:21.029Z;2024-09-08T23:31:28Z;[{'id': 5201531815, 'qualifierId': 1}, {'id': 5201531805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201531807, 'qualifierId': 140, 'value': '87.6'}, {'id': 5201531803, 'qualifierId': 155}, {'id': 5201531809, 'qualifierId': 141, 'value': '36.1'}, {'id': 5201531811, 'qualifierId': 212, 'value': '50.1'}, {'id': 5201531813, 'qualifierId': 213, 'value': '5.82'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;36,1;50,1;87,6;5,82;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;87,6;36,1;;;;;;;;0;28;5;Toronto II;1685;MC;1,0
2718579287;266;3;1;28;11;csntc7hucmo21gknxc5y0kc4q;0;87,4;43,2;2024-09-08T23:31:26.936Z;2024-09-09T00:03:42Z;[{'id': 5201531827, 'qualifierId': 286}, {'id': 5201531825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201531833, 'qualifierId': 233, 'value': '263'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;tiy65bcvw59783hphd2qihg;Take On;;;;;;;;;;;;;;;;;;;263,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;28;11;Toronto II;1691;FWR;1,0
2718579285;263;7;1;28;11;29nx7yxy1rdqv2oobqn5pjf8p;1;12,6;56,8;2024-09-08T23:31:26.937Z;2024-09-09T00:03:42Z;[{'id': 5201531829, 'qualifierId': 233, 'value': '266'}, {'id': 5201531821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201531823, 'qualifierId': 285}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;tiy65bcvw59783hphd2qihg;Tackle;;;;;;;;;;;;;;;;;;;266,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;28;11;New England II;1691;GK;1,0
2718579289;264;52;1;28;12;29nx7yxy1rdqv2oobqn5pjf8p;1;11,8;63,0;2024-09-08T23:31:28.184Z;2024-09-08T23:31:28Z;[];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;tiy65bcvw59783hphd2qihg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;28;12;New England II;1692;GK;1,0
2718579355;265;27;1;28;24;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-08T23:31:39.821Z;2024-09-08T23:32:06Z;[{'id': 5201532447, 'qualifierId': 233, 'value': '267'}];;;;;tiy65bcvw59783hphd2qihg;Start delay;;;;;;;;;;;;;;;;;;;267,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;28;24;New England II;1704;;
2718579363;267;27;1;28;24;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-08T23:31:39.821Z;2024-09-08T23:32:05Z;[{'id': 5201532217, 'qualifierId': 53, 'value': 'anysxg2z6niqapc5m3f4tzims'}, {'id': 5201532215, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5201532443, 'qualifierId': 233, 'value': '265'}];;;;;tiy65bcvw59783hphd2qihg;Start delay;;;;;;;;;;;;;;;;;;;265,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;28;24;Toronto II;1704;;
2718579475;266;28;1;29;3;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-08T23:32:18.877Z;2024-09-08T23:32:21Z;[{'id': 5201532723, 'qualifierId': 55, 'value': '265'}, {'id': 5201532757, 'qualifierId': 233, 'value': '268'}];;;;;tiy65bcvw59783hphd2qihg;End delay;;;;;;;;;;;;;;;;;;;268,0;;;;;;;;;;;;;;265,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;265,0;;;0;29;3;New England II;1743;;
2718579455;268;28;1;29;3;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-08T23:32:18.877Z;2024-09-08T23:32:21Z;[{'id': 5201532679, 'qualifierId': 55, 'value': '267'}, {'id': 5201532749, 'qualifierId': 233, 'value': '266'}];;;;;tiy65bcvw59783hphd2qihg;End delay;;;;;;;;;;;;;;;;;;;266,0;;;;;;;;;;;;;;267,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;267,0;;;0;29;3;Toronto II;1743;;
2718579477;269;68;1;29;5;csntc7hucmo21gknxc5y0kc4q;0;86,4;40,4;2024-09-08T23:32:20.724Z;2024-09-08T23:32:22Z;[];;;;;tiy65bcvw59783hphd2qihg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;29;5;Toronto II;1745;;
2718579491;267;68;1;29;6;29nx7yxy1rdqv2oobqn5pjf8p;1;14,5;53,1;2024-09-08T23:32:22.552Z;2024-09-08T23:32:22Z;[];;;;;tiy65bcvw59783hphd2qihg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;29;6;New England II;1746;;
2718579521;268;1;1;29;7;29nx7yxy1rdqv2oobqn5pjf8p;1;14,4;53,0;2024-09-08T23:32:23.304Z;2024-09-08T23:32:26Z;[{'id': 5201532953, 'qualifierId': 213, 'value': '5.20'}, {'id': 5201532951, 'qualifierId': 212, 'value': '35.4'}, {'id': 5201532947, 'qualifierId': 140, 'value': '30.1'}, {'id': 5201532955, 'qualifierId': 1}, {'id': 5201532945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201532949, 'qualifierId': 141, 'value': '7.0'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;7,0;35,4;30,1;5,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;30,1;7,0;;;;;;;;0;29;7;New England II;1747;GK;1,0
2718579537;269;1;1;29;11;29nx7yxy1rdqv2oobqn5pjf8p;1;27,5;10,9;2024-09-08T23:32:26.616Z;2024-09-08T23:32:29Z;[{'id': 5201533039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201533041, 'qualifierId': 140, 'value': '9.9'}, {'id': 5201533043, 'qualifierId': 141, 'value': '29.1'}, {'id': 5201533047, 'qualifierId': 213, 'value': '2.55'}, {'id': 5201533045, 'qualifierId': 212, 'value': '22.2'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;29,1;22,2;9,9;2,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;9,9;29,1;;;;;;;;0;29;11;New England II;1751;DC;1,0
2718579549;270;1;1;29;13;29nx7yxy1rdqv2oobqn5pjf8p;1;9,9;29,1;2024-09-08T23:32:29.384Z;2024-09-08T23:32:32Z;[{'id': 5201533117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201533119, 'qualifierId': 140, 'value': '7.0'}, {'id': 5201533123, 'qualifierId': 212, 'value': '20.2'}, {'id': 5201533121, 'qualifierId': 141, 'value': '58.4'}, {'id': 5201533125, 'qualifierId': 213, 'value': '1.72'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;58,4;20,2;7,0;1,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;7,0;58,4;;;;;;;;0;29;13;New England II;1753;DC;1,0
