id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_Length;value_DeletedEventType;value_VideoCoverageLost;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_FlickOn;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnOvertake;value_ShirtPull/Holding;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_TouchTypeClearance;value_Left;value_Right;value_Cross;value_LeftFooted;value_InSwinger;value_CornerTaken;value_Head;value_TakeOnSpace;value_OutOfPlay;value_LayOff;value_BoxLeft;value_GkX;value_IndividualPlay;value_GoalmouthZ;value_RegularPlay;value_NotAssisted;value_GkY;value_GoalmouthY;value_RightFooted;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_Assisted;value_BoxCentre;value_FirstTouch;value_Defensive1V1;value_IncorrectOutOfPlayDecision;value_High;value_OutOfBoxCentre;value_NotVisible;value_BlockedPass;value_Volley;value_HighLeft;value_LowGkIntervention;value_GkHoof;value_Deflection;value_LowCentre;value_BlockedX;value_BlockedY;value_HighGkIntervention;value_Caught;value_Standing;value_Hands;value_LastLine;value_KeeperThrow;value_OverhitCross;value_PullBack;value_LowLeft;value_Blocked;value_DefBlock;value_DrivenCross;value_Straight;value_FromCorner;value_35Centre;value_BoxRight;value_CloseLeft;value_SmallBoxLeft;value_Minutes;value_OutSwinger;value_BlockedCross;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Handball;value_FantasyAssistId;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GoalShotTimestamp;value_Overrun;value_Diving;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_FastBreak;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_Collected;value_Stooping;value_MediumGkIntervention;value_RefereeDelay;value_DrinksBreak;value_RecklessOffence;value_FreeKick;value_OverArm;value_GkKickFromHands;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700198235;54;1;1;9;8;8o8m08he36u0j4w08aj2iodn8;1;29,0;22,4;2024-07-10T19:14:41.960Z;2024-07-16T09:54:26Z;[{'id': 5100143941, 'qualifierId': 140, 'value': '40.8'}, {'id': 5100143943, 'qualifierId': 141, 'value': '5.6'}, {'id': 5100143939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100143947, 'qualifierId': 213, 'value': '5.54'}, {'id': 5100143945, 'qualifierId': 212, 'value': '16.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;40,8;;5,54;;5,6;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;40,8;5,6;;;;;;;0;0;9;8;Toronto II;548;DL;1,0
2700198245;55;1;1;9;11;8o8m08he36u0j4w08aj2iodn8;1;40,8;5,6;2024-07-10T19:14:45.071Z;2024-07-16T09:54:26Z;[{'id': 5100144015, 'qualifierId': 140, 'value': '37.0'}, {'id': 5100144017, 'qualifierId': 141, 'value': '32.5'}, {'id': 5100144019, 'qualifierId': 212, 'value': '18.7'}, {'id': 5100144021, 'qualifierId': 213, 'value': '1.79'}, {'id': 5100144013, 'qualifierId': 56, 'value': 'Back'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;37,0;;1,79;;32,5;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;37,0;32,5;;;;;;;0;0;9;11;Toronto II;551;MR;1,0
2700198247;56;1;1;9;15;8o8m08he36u0j4w08aj2iodn8;1;38,6;35,8;2024-07-10T19:14:48.272Z;2024-07-16T12:55:20Z;[{'id': 5100144039, 'qualifierId': 212, 'value': '11.1'}, {'id': 5100144035, 'qualifierId': 140, 'value': '32.0'}, {'id': 5100144041, 'qualifierId': 213, 'value': '4.04'}, {'id': 5100144037, 'qualifierId': 141, 'value': '23.1'}, {'id': 5100144033, 'qualifierId': 56, 'value': 'Back'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;32,0;;4,04;;23,1;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,0;23,1;;;;;;;0;0;9;15;Toronto II;555;DMC;1,0
2700198249;57;1;1;9;18;8o8m08he36u0j4w08aj2iodn8;1;32,0;23,1;2024-07-10T19:14:52.075Z;2024-07-16T12:55:18Z;[{'id': 5100144049, 'qualifierId': 141, 'value': '34.5'}, {'id': 5100144053, 'qualifierId': 213, 'value': '1.12'}, {'id': 5100144045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144051, 'qualifierId': 212, 'value': '8.6'}, {'id': 5100144047, 'qualifierId': 140, 'value': '35.6'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;35,6;;1,12;;34,5;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;35,6;34,5;;;;;;;0;0;9;18;Toronto II;558;DL;1,0
2700198257;58;1;1;9;19;8o8m08he36u0j4w08aj2iodn8;1;35,6;34,5;2024-07-10T19:14:52.720Z;2024-07-16T09:54:25Z;[{'id': 5100144079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144083, 'qualifierId': 141, 'value': '76.6'}, {'id': 5100144081, 'qualifierId': 140, 'value': '32.3'}, {'id': 5100144087, 'qualifierId': 213, 'value': '1.69'}, {'id': 5100144085, 'qualifierId': 212, 'value': '28.8'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;32,3;;1,69;;76,6;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,3;76,6;;;;;;;0;0;9;19;Toronto II;559;DMC;1,0
2700198263;59;1;1;9;23;8o8m08he36u0j4w08aj2iodn8;1;34,1;80,3;2024-07-10T19:14:56.561Z;2024-07-16T09:54:25Z;[{'id': 5100144127, 'qualifierId': 213, 'value': '1.06'}, {'id': 5100144125, 'qualifierId': 212, 'value': '11.4'}, {'id': 5100144119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144121, 'qualifierId': 140, 'value': '39.4'}, {'id': 5100144123, 'qualifierId': 141, 'value': '95.0'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;39,4;;1,06;;95,0;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;39,4;95,0;;;;;;;0;0;9;23;Toronto II;563;DC;1,0
2700198271;60;1;1;9;24;8o8m08he36u0j4w08aj2iodn8;0;40,1;95,7;2024-07-10T19:14:57.768Z;2024-07-16T09:54:24Z;[{'id': 5100144193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100144201, 'qualifierId': 213, 'value': '6.14'}, {'id': 5100144199, 'qualifierId': 212, 'value': '32.8'}, {'id': 5100144197, 'qualifierId': 141, 'value': '88.6'}, {'id': 5100144203, 'qualifierId': 1}, {'id': 5100144195, 'qualifierId': 140, 'value': '71.0'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;71,0;;6,14;;88,6;32,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;71,0;88,6;;;;;;;0;0;9;24;Toronto II;564;DC;1,0
2700198273;48;8;1;9;26;29nx7yxy1rdqv2oobqn5pjf8p;1;31,4;9,2;2024-07-10T19:14:59.335Z;2024-07-16T12:55:41Z;[{'id': 5100144211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5106341349, 'qualifierId': 385}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;bpv73bw0x4hs5axb7ye4mcn4k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;9;26;Chicago Fire II;566;DL;1,0
2700198275;49;45;1;9;31;29nx7yxy1rdqv2oobqn5pjf8p;0;6,8;29,0;2024-07-10T19:15:04.783Z;2024-07-16T09:56:07Z;[{'id': 5100144307, 'qualifierId': 233, 'value': '61'}, {'id': 5100144251, 'qualifierId': 285}, {'id': 5100144249, 'qualifierId': 56, 'value': 'Back'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;bpv73bw0x4hs5axb7ye4mcn4k;Challenge;;;;;;;;;;;;;;;;;;;;61,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;9;31;Chicago Fire II;571;DR;1,0
2700198279;61;3;1;9;31;8o8m08he36u0j4w08aj2iodn8;1;93,2;71,0;2024-07-10T19:15:04.783Z;2024-07-16T12:56:12Z;[{'id': 5100144301, 'qualifierId': 233, 'value': '49'}, {'id': 5100144285, 'qualifierId': 286}, {'id': 5100144283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5106341411, 'qualifierId': 464}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;bpv73bw0x4hs5axb7ye4mcn4k;Take On;;;;;;;;;;;;;;;;;;;;49,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;9;31;Toronto II;571;ML;1,0
2700198281;62;13;1;9;32;8o8m08he36u0j4w08aj2iodn8;1;92,4;68,8;2024-07-10T19:15:05.975Z;2024-07-16T12:57:24Z;[{'id': 5100144291, 'qualifierId': 64}, {'id': 5100144349, 'qualifierId': 73}, {'id': 5100144363, 'qualifierId': 230, 'value': '99.0'}, {'id': 5106341619, 'qualifierId': 215}, {'id': 5100144359, 'qualifierId': 103, 'value': '12.5'}, {'id': 5100144289, 'qualifierId': 22}, {'id': 5100176825, 'qualifierId': 458}, {'id': 5100144293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100144365, 'qualifierId': 231, 'value': '54.5'}, {'id': 5100144357, 'qualifierId': 102, 'value': '59.5'}, {'id': 5100144335, 'qualifierId': 20}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;bpv73bw0x4hs5axb7ye4mcn4k;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;99,0;1,0;12,5;1,0;1,0;54,5;59,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;59,5;12.5;;;0;0;9;32;Toronto II;572;ML;1,0
2700198277;50;5;1;9;33;29nx7yxy1rdqv2oobqn5pjf8p;1;-1,0;38,8;2024-07-10T19:15:06.849Z;2024-07-16T09:56:07Z;[{'id': 5100144259, 'qualifierId': 346}, {'id': 5100144257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144325, 'qualifierId': 233, 'value': '63'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;bpv73bw0x4hs5axb7ye4mcn4k;Out;;;;;;;;;;;;;;;;;;;;63,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;9;33;Chicago Fire II;573;DR;1,0
2700198283;63;5;1;9;33;8o8m08he36u0j4w08aj2iodn8;0;101,0;61,2;2024-07-10T19:15:06.849Z;2024-07-16T09:54:23Z;[{'id': 5100144313, 'qualifierId': 346}, {'id': 5100144329, 'qualifierId': 233, 'value': '50'}, {'id': 5100144311, 'qualifierId': 56, 'value': 'Center'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;bpv73bw0x4hs5axb7ye4mcn4k;Out;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;9;33;Toronto II;573;ML;1,0
2700198337;51;1;1;9;59;29nx7yxy1rdqv2oobqn5pjf8p;1;4,8;60,9;2024-07-10T19:15:32.435Z;2024-07-16T09:56:06Z;[{'id': 5100144595, 'qualifierId': 141, 'value': '22.2'}, {'id': 5100144597, 'qualifierId': 212, 'value': '27.5'}, {'id': 5100144599, 'qualifierId': 213, 'value': '5.01'}, {'id': 5100144603, 'qualifierId': 237}, {'id': 5100144591, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144589, 'qualifierId': 124}, {'id': 5100144593, 'qualifierId': 140, 'value': '12.5'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;12,5;;5,01;;22,2;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;12,5;22,2;;;;;;;0;0;9;59;Chicago Fire II;599;DC;1,0
2700198347;52;1;1;10;4;29nx7yxy1rdqv2oobqn5pjf8p;1;12,6;24,9;2024-07-10T19:15:37.466Z;2024-07-16T09:56:06Z;[{'id': 5100144643, 'qualifierId': 212, 'value': '50.5'}, {'id': 5100144639, 'qualifierId': 140, 'value': '25.2'}, {'id': 5100144637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144641, 'qualifierId': 141, 'value': '96.5'}, {'id': 5100144635, 'qualifierId': 196}, {'id': 5100144633, 'qualifierId': 155}, {'id': 5100144647, 'qualifierId': 1}, {'id': 5100144645, 'qualifierId': 213, 'value': '1.31'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;25,2;;1,31;;96,5;50,5;;;1,0;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;25,2;96,5;;;;;;;0;0;10;4;Chicago Fire II;604;DL;1,0
2700198349;53;1;1;10;10;29nx7yxy1rdqv2oobqn5pjf8p;1;26,8;96,3;2024-07-10T19:15:43.309Z;2024-07-16T09:56:06Z;[{'id': 5100144651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144653, 'qualifierId': 140, 'value': '11.1'}, {'id': 5100144657, 'qualifierId': 212, 'value': '18.6'}, {'id': 5100144655, 'qualifierId': 141, 'value': '83.6'}, {'id': 5100144659, 'qualifierId': 213, 'value': '3.62'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;11,1;;3,62;;83,6;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;11,1;83,6;;;;;;;0;0;10;10;Chicago Fire II;610;DC;1,0
2700198351;54;1;1;10;12;29nx7yxy1rdqv2oobqn5pjf8p;1;7,9;81,7;2024-07-10T19:15:46.027Z;2024-07-16T09:56:05Z;[{'id': 5100144681, 'qualifierId': 212, 'value': '23.4'}, {'id': 5100144675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144677, 'qualifierId': 140, 'value': '2.9'}, {'id': 5100144679, 'qualifierId': 141, 'value': '48.1'}, {'id': 5100144683, 'qualifierId': 213, 'value': '4.49'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;2,9;;4,49;;48,1;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;2,9;48,1;;;;;;;0;0;10;12;Chicago Fire II;612;DC;1,0
2700198353;55;1;1;10;16;29nx7yxy1rdqv2oobqn5pjf8p;1;2,9;48,1;2024-07-10T19:15:49.229Z;2024-07-16T09:56:05Z;[{'id': 5100144689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144693, 'qualifierId': 141, 'value': '14.9'}, {'id': 5100144691, 'qualifierId': 140, 'value': '11.9'}, {'id': 5100144695, 'qualifierId': 212, 'value': '24.5'}, {'id': 5100144697, 'qualifierId': 213, 'value': '5.11'}];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;11,9;;5,11;;14,9;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;11,9;14,9;;;;;;;0;0;10;16;Chicago Fire II;616;GK;1,0
2700198365;56;1;1;10;18;29nx7yxy1rdqv2oobqn5pjf8p;1;11,9;14,9;2024-07-10T19:15:51.557Z;2024-07-16T09:56:05Z;[{'id': 5100144741, 'qualifierId': 141, 'value': '34.9'}, {'id': 5100144737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144743, 'qualifierId': 212, 'value': '22.4'}, {'id': 5100144739, 'qualifierId': 140, 'value': '28.9'}, {'id': 5100144745, 'qualifierId': 213, 'value': '0.65'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;28,9;;0,65;;34,9;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;28,9;34,9;;;;;;;0;0;10;18;Chicago Fire II;618;DL;1,0
2700198359;64;83;1;10;21;8o8m08he36u0j4w08aj2iodn8;0;65,4;70,3;2024-07-10T19:15:54.855Z;2024-07-16T09:54:23Z;[{'id': 5100148825, 'qualifierId': 399, 'value': 'dqxh3f9qy6lhrwabvnbb6erro'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;bpv73bw0x4hs5axb7ye4mcn4k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;10;21;Toronto II;621;DC;1,0
2700198367;57;1;1;10;22;29nx7yxy1rdqv2oobqn5pjf8p;0;29,7;35,1;2024-07-10T19:15:55.963Z;2024-07-16T09:56:05Z;[{'id': 5100144757, 'qualifierId': 213, 'value': '4.85'}, {'id': 5100144751, 'qualifierId': 140, 'value': '31.7'}, {'id': 5100144755, 'qualifierId': 212, 'value': '14.9'}, {'id': 5100144753, 'qualifierId': 141, 'value': '13.4'}, {'id': 5100144749, 'qualifierId': 56, 'value': 'Back'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;31,7;;4,85;;13,4;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;31,7;13,4;;;;;;;0;0;10;22;Chicago Fire II;622;FW;1,0
2700198371;65;49;1;10;26;8o8m08he36u0j4w08aj2iodn8;1;63,0;94,7;2024-07-10T19:16:00.006Z;2024-07-16T09:54:23Z;[];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;bpv73bw0x4hs5axb7ye4mcn4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;10;26;Toronto II;626;ML;1,0
2700198385;66;1;1;10;27;8o8m08he36u0j4w08aj2iodn8;0;63,0;94,7;2024-07-10T19:16:00.528Z;2024-07-16T09:54:23Z;[{'id': 5100144831, 'qualifierId': 212, 'value': '14.7'}, {'id': 5100144829, 'qualifierId': 141, 'value': '87.7'}, {'id': 5100144833, 'qualifierId': 213, 'value': '3.47'}, {'id': 5100144827, 'qualifierId': 140, 'value': '49.8'}, {'id': 5100144825, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;bpv73bw0x4hs5axb7ye4mcn4k;Pass;;;;;;;;;;49,8;;3,47;;87,7;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;49,8;87,7;;;;;;;0;0;10;27;Toronto II;627;ML;1,0
2700198381;58;3;1;10;28;29nx7yxy1rdqv2oobqn5pjf8p;0;44,2;13,5;2024-07-10T19:16:01.978Z;2024-07-16T13:02:29Z;[{'id': 5100144815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100144817, 'qualifierId': 286}, {'id': 5100144847, 'qualifierId': 233, 'value': '67'}, {'id': 5106343821, 'qualifierId': 465}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;bpv73bw0x4hs5axb7ye4mcn4k;Take On;;;;;;;;;;;;;;;;;;;;67,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;10;28;Chicago Fire II;628;FW;1,0
