id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_NotVisible;value_Chipped;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_DeletedEventType;value_Assist;value_RelatedEventId;value_LeftFooted;value_Assisted;value_GkX;value_IndividualPlay;value_BoxRight;value_RegularPlay;value_Blocked;value_GoalmouthY;value_LowCentre;value_GkY;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_OutOfPlay;value_FlickOn;value_ShirtPull/Holding;value_Left;value_IntentionalAssist;value_CornerTaken;value_Cross;value_OutSwinger;value_BoxCentre;value_High;value_FirstTouch;value_Head;value_Shove/Push;value_LowLeft;value_KeeperThrow;value_Right;value_NotAssisted;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_ParriedDanger;value_Hands;value_Fumble;value_Injury;value_InjuredPlayerId;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RightFooted;value_35Centre;value_LowRight;value_Collected;value_ThrowInSetPiece;value_PullBack;value_BoxLeft;value_1On1;value_BigChance;value_OtherBodyPart;value_Sliding;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_CloseLeft;value_YellowCard;value_RecklessOffence;value_CloseRight;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_FromCorner;value_MisHit;value_Weak;value_GkKickFromHands;value_Diving;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710924951;483;49;2;48;8;cbip96wzs3jc2xadoluhhxotl;1;35,4;63,6;2024-08-19T01:09:27.275Z;2024-08-19T01:09:27Z;[];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;48;8;Colorado Rapids II;2888;DC;1,0
2710924961;484;1;2;48;9;cbip96wzs3jc2xadoluhhxotl;1;36,0;60,9;2024-08-19T01:09:27.691Z;2024-08-19T01:09:29Z;[{'id': 5159439249, 'qualifierId': 213, 'value': '5.01'}, {'id': 5159439243, 'qualifierId': 140, 'value': '39.8'}, {'id': 5159439247, 'qualifierId': 212, 'value': '13.7'}, {'id': 5159439241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159439245, 'qualifierId': 141, 'value': '41.6'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;13,7;;41,6;;39,8;5,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;39,8;41,6;;;;;;;0;0;48;9;Colorado Rapids II;2889;DC;1,0
2710924965;485;1;2;48;10;cbip96wzs3jc2xadoluhhxotl;1;39,9;41,3;2024-08-19T01:09:29.195Z;2024-08-19T01:09:31Z;[{'id': 5159439289, 'qualifierId': 140, 'value': '36.2'}, {'id': 5159439293, 'qualifierId': 212, 'value': '19.3'}, {'id': 5159439291, 'qualifierId': 141, 'value': '69.1'}, {'id': 5159439295, 'qualifierId': 213, 'value': '1.77'}, {'id': 5159439287, 'qualifierId': 56, 'value': 'Back'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;19,3;;69,1;;36,2;1,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,2;69,1;;;;;;;0;0;48;10;Colorado Rapids II;2890;Sub;1,0
2710924975;486;1;2;48;12;cbip96wzs3jc2xadoluhhxotl;1;32,5;71,5;2024-08-19T01:09:30.939Z;2024-08-19T01:09:33Z;[{'id': 5159439361, 'qualifierId': 140, 'value': '46.0'}, {'id': 5159439367, 'qualifierId': 213, 'value': '0.21'}, {'id': 5159439365, 'qualifierId': 212, 'value': '14.5'}, {'id': 5159439359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159439363, 'qualifierId': 141, 'value': '75.9'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;14,5;;75,9;;46,0;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,0;75,9;;;;;;;0;0;48;12;Colorado Rapids II;2892;DC;1,0
2710924985;487;1;2;48;14;cbip96wzs3jc2xadoluhhxotl;1;44,6;79,3;2024-08-19T01:09:33.003Z;2024-08-19T01:09:38Z;[{'id': 5159439443, 'qualifierId': 140, 'value': '32.5'}, {'id': 5159439455, 'qualifierId': 213, 'value': '2.82'}, {'id': 5159439437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159439451, 'qualifierId': 212, 'value': '13.4'}, {'id': 5159439447, 'qualifierId': 141, 'value': '85.6'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;13,4;;85,6;;32,5;2,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;32,5;85,6;;;;;;;0;0;48;14;Colorado Rapids II;2894;ML;1,0
2710925027;467;27;2;48;17;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-08-19T01:09:35.707Z;2024-08-19T02:14:22Z;[{'id': 5159439835, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5159506867, 'qualifierId': 233, 'value': '488'}, {'id': 5159439837, 'qualifierId': 53, 'value': '45nz5h9qtf9bnucuxuh3b4qhg'}];;;;;escuo3udzopdk3kvb15wo7w2c;Start delay;;;;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;48;17;Real Monarchs;2897;;
2710924989;488;27;2;48;17;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-19T01:09:35.707Z;2024-08-19T02:14:22Z;[{'id': 5159506871, 'qualifierId': 233, 'value': '467'}];;;;;escuo3udzopdk3kvb15wo7w2c;Start delay;;;;;;;;;;;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;48;17;Colorado Rapids II;2897;;
2710925029;468;28;2;48;33;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-08-19T01:09:51.826Z;2024-08-19T02:14:22Z;[{'id': 5159506875, 'qualifierId': 233, 'value': '489'}, {'id': 5159439695, 'qualifierId': 55, 'value': '467'}];;;;;escuo3udzopdk3kvb15wo7w2c;End delay;;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;467,0;;0;0;48;33;Real Monarchs;2913;;
2710925061;489;28;2;48;33;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-19T01:09:51.826Z;2024-08-19T02:14:22Z;[{'id': 5159439881, 'qualifierId': 55, 'value': '488'}, {'id': 5159506879, 'qualifierId': 233, 'value': '468'}];;;;;escuo3udzopdk3kvb15wo7w2c;End delay;;;;;;;;;;;;;;;;;;;;468,0;;;;;;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;488,0;;0;0;48;33;Colorado Rapids II;2913;;
2710925067;469;68;2;48;40;iiolvosiuokkrl5iuoxcjo4p;0;74,0;26,4;2024-08-19T01:09:59.169Z;2024-08-19T01:09:59Z;[];;;;;escuo3udzopdk3kvb15wo7w2c;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;48;40;Real Monarchs;2920;;
2710925081;490;68;2;48;42;cbip96wzs3jc2xadoluhhxotl;1;37,3;79,7;2024-08-19T01:10:00.843Z;2024-08-19T01:10:00Z;[];;;;;escuo3udzopdk3kvb15wo7w2c;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;48;42;Colorado Rapids II;2922;;
2710925115;491;1;2;48;45;cbip96wzs3jc2xadoluhhxotl;1;37,4;80,6;2024-08-19T01:10:04.459Z;2024-08-19T01:10:08Z;[{'id': 5159440149, 'qualifierId': 212, 'value': '9.6'}, {'id': 5159440151, 'qualifierId': 213, 'value': '0.21'}, {'id': 5159440143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440147, 'qualifierId': 141, 'value': '83.5'}, {'id': 5159440145, 'qualifierId': 140, 'value': '46.3'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;9,6;;83,5;;46,3;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,3;83,5;;;;;;;0;0;48;45;Colorado Rapids II;2925;DC;1,0
2710925119;492;3;2;48;50;cbip96wzs3jc2xadoluhhxotl;0;54,9;85,7;2024-08-19T01:10:08.700Z;2024-08-19T01:10:09Z;[{'id': 5159440187, 'qualifierId': 211}, {'id': 5159440167, 'qualifierId': 286}, {'id': 5159440165, 'qualifierId': 56, 'value': 'Left'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Take On;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;48;50;Colorado Rapids II;2930;ML;1,0
2710925129;470;61;2;48;51;iiolvosiuokkrl5iuoxcjo4p;0;38,5;9,1;2024-08-19T01:10:10.345Z;2024-08-19T01:10:10Z;[{'id': 5159440215, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;48;51;Real Monarchs;2931;DR;1,0
2710925135;471;5;2;48;52;iiolvosiuokkrl5iuoxcjo4p;0;45,2;-1,5;2024-08-19T01:10:10.875Z;2024-08-19T02:14:08Z;[{'id': 5159440225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440393, 'qualifierId': 233, 'value': '493'}, {'id': 5159440229, 'qualifierId': 347}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Out;;;;;;;;;;;;;;;;;;;;493,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;48;52;Real Monarchs;2932;DR;1,0
2710925157;493;5;2;48;52;cbip96wzs3jc2xadoluhhxotl;1;54,8;101,5;2024-08-19T01:10:10.875Z;2024-08-19T02:14:08Z;[{'id': 5159440385, 'qualifierId': 233, 'value': '471'}, {'id': 5159440381, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159440383, 'qualifierId': 347}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Out;;;;;;;;;;;;;;;;;;;;471,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;48;52;Colorado Rapids II;2932;ML;1,0
2710925171;494;1;2;48;58;cbip96wzs3jc2xadoluhhxotl;1;55,8;100,0;2024-08-19T01:10:17.082Z;2024-08-19T01:10:20Z;[{'id': 5159440475, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159440477, 'qualifierId': 140, 'value': '66.4'}, {'id': 5159440473, 'qualifierId': 107}, {'id': 5159440481, 'qualifierId': 212, 'value': '12.2'}, {'id': 5159440483, 'qualifierId': 213, 'value': '5.87'}, {'id': 5159440479, 'qualifierId': 141, 'value': '94.8'}];asy97zdxk0352toy38huzk222;T. Silva;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;12,2;;94,8;;66,4;5,87;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;66,4;94,8;;;;;;;0;0;48;58;Colorado Rapids II;2938;Sub;1,0
2710925173;495;61;2;49;1;cbip96wzs3jc2xadoluhhxotl;0;66,6;94,8;2024-08-19T01:10:20.218Z;2024-08-19T01:10:20Z;[{'id': 5159440493, 'qualifierId': 56, 'value': 'Left'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;49;1;Colorado Rapids II;2941;ML;1,0
2710925177;472;49;2;49;3;iiolvosiuokkrl5iuoxcjo4p;1;40,0;3,6;2024-08-19T01:10:21.993Z;2024-08-19T01:10:22Z;[];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;escuo3udzopdk3kvb15wo7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;49;3;Real Monarchs;2943;FWR;1,0
2710925187;473;1;2;49;3;iiolvosiuokkrl5iuoxcjo4p;1;39,8;3,9;2024-08-19T01:10:22.345Z;2024-08-19T01:10:23Z;[{'id': 5159440559, 'qualifierId': 141, 'value': '20.5'}, {'id': 5159440563, 'qualifierId': 213, 'value': '1.70'}, {'id': 5159440557, 'qualifierId': 140, 'value': '38.4'}, {'id': 5159440555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440561, 'qualifierId': 212, 'value': '11.4'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;11,4;;20,5;;38,4;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;38,4;20,5;;;;;;;0;0;49;3;Real Monarchs;2943;FWR;1,0
2710925193;474;1;2;49;4;iiolvosiuokkrl5iuoxcjo4p;1;38,4;20,5;2024-08-19T01:10:23.585Z;2024-08-19T01:10:25Z;[{'id': 5159440599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440603, 'qualifierId': 141, 'value': '25.8'}, {'id': 5159440607, 'qualifierId': 213, 'value': '2.58'}, {'id': 5159440601, 'qualifierId': 140, 'value': '32.9'}, {'id': 5159440605, 'qualifierId': 212, 'value': '6.8'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;6,8;;25,8;;32,9;2,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,9;25,8;;;;;;;0;0;49;4;Real Monarchs;2944;MC;1,0
2710925197;475;1;2;49;6;iiolvosiuokkrl5iuoxcjo4p;1;31,6;27,9;2024-08-19T01:10:25.505Z;2024-08-19T01:10:27Z;[{'id': 5159440631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440637, 'qualifierId': 212, 'value': '14.6'}, {'id': 5159440635, 'qualifierId': 141, 'value': '44.3'}, {'id': 5159440633, 'qualifierId': 140, 'value': '22.6'}, {'id': 5159440639, 'qualifierId': 213, 'value': '2.27'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;14,6;;44,3;;22,6;2,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;22,6;44,3;;;;;;;0;0;49;6;Real Monarchs;2946;MC;1,0
2710925211;476;1;2;49;9;iiolvosiuokkrl5iuoxcjo4p;1;22,6;44,3;2024-08-19T01:10:27.697Z;2024-08-19T01:10:31Z;[{'id': 5159440713, 'qualifierId': 141, 'value': '28.2'}, {'id': 5159440715, 'qualifierId': 212, 'value': '14.7'}, {'id': 5159440717, 'qualifierId': 213, 'value': '5.45'}, {'id': 5159440711, 'qualifierId': 140, 'value': '32.0'}, {'id': 5159440709, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;14,7;;28,2;;32,0;5,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,0;28,2;;;;;;;0;0;49;9;Real Monarchs;2949;DC;1,0
2710925229;477;1;2;49;12;iiolvosiuokkrl5iuoxcjo4p;1;35,3;24,3;2024-08-19T01:10:31.097Z;2024-08-19T01:10:33Z;[{'id': 5159440835, 'qualifierId': 140, 'value': '44.4'}, {'id': 5159440837, 'qualifierId': 141, 'value': '11.1'}, {'id': 5159440833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440841, 'qualifierId': 213, 'value': '5.53'}, {'id': 5159440839, 'qualifierId': 212, 'value': '13.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;13,1;;11,1;;44,4;5,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;44,4;11,1;;;;;;;0;0;49;12;Real Monarchs;2952;MC;1,0
2710925231;478;3;2;49;15;iiolvosiuokkrl5iuoxcjo4p;0;46,0;14,1;2024-08-19T01:10:33.849Z;2024-08-19T01:10:47Z;[{'id': 5159440847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159440909, 'qualifierId': 233, 'value': '496'}, {'id': 5159440849, 'qualifierId': 286}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Take On;;;;;;;;;;;;;;;;;;;;496,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;49;15;Real Monarchs;2955;DR;1,0
2710925239;496;7;2;49;15;cbip96wzs3jc2xadoluhhxotl;1;54,4;87,6;2024-08-19T01:10:33.850Z;2024-08-19T01:10:39Z;[{'id': 5159440899, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159440905, 'qualifierId': 233, 'value': '478'}, {'id': 5159440901, 'qualifierId': 285}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Tackle;;;;;;;;;;;;;;;;;;;;478,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;49;15;Colorado Rapids II;2955;ML;1,0
2710925241;497;49;2;49;19;cbip96wzs3jc2xadoluhhxotl;1;53,0;82,4;2024-08-19T01:10:38.042Z;2024-08-19T01:10:38Z;[];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;49;19;Colorado Rapids II;2959;ML;1,0
2710925247;498;1;2;49;19;cbip96wzs3jc2xadoluhhxotl;1;53,3;80,0;2024-08-19T01:10:38.508Z;2024-08-19T01:10:41Z;[{'id': 5159440953, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159440959, 'qualifierId': 212, 'value': '5.5'}, {'id': 5159440961, 'qualifierId': 213, 'value': '5.11'}, {'id': 5159440957, 'qualifierId': 141, 'value': '72.6'}, {'id': 5159440955, 'qualifierId': 140, 'value': '55.3'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;5,5;;72,6;;55,3;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;55,3;72,6;;;;;;;0;0;49;19;Colorado Rapids II;2959;ML;1,0
2710925255;499;1;2;49;22;cbip96wzs3jc2xadoluhhxotl;0;56,9;72,9;2024-08-19T01:10:40.971Z;2024-08-19T01:10:41Z;[{'id': 5159440987, 'qualifierId': 213, 'value': '0.70'}, {'id': 5159440981, 'qualifierId': 140, 'value': '70.8'}, {'id': 5159440985, 'qualifierId': 212, 'value': '19.0'}, {'id': 5159440983, 'qualifierId': 141, 'value': '90.8'}, {'id': 5159440979, 'qualifierId': 56, 'value': 'Left'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;19,0;;90,8;;70,8;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;70,8;90,8;;;;;;;0;0;49;22;Colorado Rapids II;2962;FW;1,0
2710925251;479;8;2;49;22;iiolvosiuokkrl5iuoxcjo4p;1;35,1;16,1;2024-08-19T01:10:41.410Z;2024-08-19T01:10:41Z;[{'id': 5159440969, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;49;22;Real Monarchs;2962;DL;1,0
