id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_PlayerPosition;value_Resume;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_Head;value_KeeperThrow;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_Chipped;value_NotAssisted;value_RegularPlay;value_LowRight;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_RightFooted;value_BlockedX;value_BlockedY;value_Diving;value_ParriedSafe;value_Feet;value_Left;value_Right;value_CornerTaken;value_Assist;value_FromCorner;value_Assisted;value_GkY;value_LeftFooted;value_GkX;value_RelatedEventId;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_IntentionalAssist;value_LowLeft;value_FirstTouch;value_Hands;value_Standing;value_Collected;value_GkHoof;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxLeft;value_1On1;value_BigChance;value_OutOfPlay;value_Cross;value_CloseRight;value_BlockedPass;value_AttemptedTackle;value_Shove/Push;value_Blocked;value_DefBlock;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_High;value_SmallBoxLeft;value_HighLeft;value_LowCentre;value_GkKickFromHands;value_AerialFoul;value_Minutes;value_PersistentInfringement;value_YellowCard;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LayOff;value_IntendedTackleTarget;value_IndividualPlay;value_OutSwinger;value_35Centre;value_NotPastGoalLine;value_TimeWasting;value_BlockedCross;value_ThroughBall;value_Overrun;value_InSwinger;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_HighClaim;value_NotVisible;value_MisHit;value_CaptainChange;value_HighRight;value_Argument;value_CloseLeft;value_Volley;value_BoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710201907;372;3;1;42;43;4g68p0t2f5jzhzfr67i2rj1ex;0;40,6;80,6;2024-08-18T00:46:23.137Z;2024-08-18T00:53:39Z;[{'id': 5155454407, 'qualifierId': 233, 'value': '395'}, {'id': 5155454341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155454343, 'qualifierId': 286}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eoz5rggu2xofxedh4twwxy39w;Take On;;;;;;;;;;;;;;;;;;;;395,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;42;43;Huntsville City;2563;DC;1,0
2710201915;395;7;1;42;43;4gymgvqmve0m2vh89v84tt3x0;0;59,4;19,4;2024-08-18T00:46:23.138Z;2024-08-18T00:46:28Z;[{'id': 5155454371, 'qualifierId': 56, 'value': 'Right'}, {'id': 5155454375, 'qualifierId': 285}, {'id': 5155454387, 'qualifierId': 233, 'value': '372'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;eoz5rggu2xofxedh4twwxy39w;Tackle;;;;;;;;;;;;;;;;;;;;372,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;42;43;New York RB II;2563;ML;1,0
2710202009;373;1;1;42;47;4g68p0t2f5jzhzfr67i2rj1ex;1;42,9;60,3;2024-08-18T00:46:27.504Z;2024-08-18T00:46:34Z;[{'id': 5155454965, 'qualifierId': 141, 'value': '8.5'}, {'id': 5155454969, 'qualifierId': 213, 'value': '4.68'}, {'id': 5155454963, 'qualifierId': 140, 'value': '41.7'}, {'id': 5155454967, 'qualifierId': 212, 'value': '35.2'}, {'id': 5155454971, 'qualifierId': 1}, {'id': 5155454961, 'qualifierId': 56, 'value': 'Back'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;35,2;;4,68;8,5;;41,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;41,7;8,5;;;;;;;0;0;42;47;Huntsville City;2567;DC;1,0
2710202025;374;1;1;42;54;4g68p0t2f5jzhzfr67i2rj1ex;1;42,0;14,9;2024-08-18T00:46:34.113Z;2024-08-18T00:46:35Z;[{'id': 5155455071, 'qualifierId': 212, 'value': '15.2'}, {'id': 5155455067, 'qualifierId': 140, 'value': '28.1'}, {'id': 5155455073, 'qualifierId': 213, 'value': '2.85'}, {'id': 5155455065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155455069, 'qualifierId': 141, 'value': '21.4'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;15,2;;2,85;21,4;;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;28,1;21,4;;;;;;;0;0;42;54;Huntsville City;2574;DR;1,0
2710202055;375;1;1;42;56;4g68p0t2f5jzhzfr67i2rj1ex;1;29,4;22,4;2024-08-18T00:46:35.808Z;2024-08-18T00:46:38Z;[{'id': 5155455203, 'qualifierId': 140, 'value': '31.1'}, {'id': 5155455211, 'qualifierId': 141, 'value': '63.0'}, {'id': 5155455199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155455215, 'qualifierId': 212, 'value': '27.7'}, {'id': 5155455217, 'qualifierId': 213, 'value': '1.51'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;27,7;;1,51;63,0;;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;31,1;63,0;;;;;;;0;0;42;56;Huntsville City;2576;DL;1,0
2710202079;376;1;1;42;58;4g68p0t2f5jzhzfr67i2rj1ex;1;31,8;63,2;2024-08-18T00:46:38.496Z;2024-08-18T00:46:40Z;[{'id': 5155455321, 'qualifierId': 213, 'value': '6.02'}, {'id': 5155455313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155455319, 'qualifierId': 212, 'value': '12.9'}, {'id': 5155455315, 'qualifierId': 140, 'value': '43.7'}, {'id': 5155455317, 'qualifierId': 141, 'value': '58.3'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;12,9;;6,02;58,3;;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;43,7;58,3;;;;;;;0;0;42;58;Huntsville City;2578;DC;1,0
2710202149;377;1;1;43;0;4g68p0t2f5jzhzfr67i2rj1ex;1;43,7;58,3;2024-08-18T00:46:40.496Z;2024-08-18T00:46:46Z;[{'id': 5155455687, 'qualifierId': 141, 'value': '27.8'}, {'id': 5155455685, 'qualifierId': 140, 'value': '34.5'}, {'id': 5155455689, 'qualifierId': 212, 'value': '22.9'}, {'id': 5155455683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155455691, 'qualifierId': 213, 'value': '4.28'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;22,9;;4,28;27,8;;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;34,5;27,8;;;;;;;0;0;43;0;Huntsville City;2580;MC;1,0
2710202191;378;1;1;43;6;4g68p0t2f5jzhzfr67i2rj1ex;1;55,2;21,9;2024-08-18T00:46:46.336Z;2024-08-18T00:46:48Z;[{'id': 5155455907, 'qualifierId': 141, 'value': '1.9'}, {'id': 5155455905, 'qualifierId': 140, 'value': '64.9'}, {'id': 5155455909, 'qualifierId': 212, 'value': '17.0'}, {'id': 5155455911, 'qualifierId': 213, 'value': '5.36'}, {'id': 5155455903, 'qualifierId': 56, 'value': 'Right'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;17,0;;5,36;1,9;;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;64,9;1,9;;;;;;;0;0;43;6;Huntsville City;2586;DL;1,0
2710202221;379;1;1;43;8;4g68p0t2f5jzhzfr67i2rj1ex;1;65,4;2,1;2024-08-18T00:46:48.480Z;2024-08-18T00:46:52Z;[{'id': 5155456071, 'qualifierId': 141, 'value': '18.0'}, {'id': 5155456067, 'qualifierId': 56, 'value': 'Right'}, {'id': 5155456073, 'qualifierId': 212, 'value': '10.8'}, {'id': 5155456069, 'qualifierId': 140, 'value': '65.8'}, {'id': 5155456075, 'qualifierId': 213, 'value': '1.53'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;10,8;;1,53;18,0;;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,8;18,0;;;;;;;0;0;43;8;Huntsville City;2588;DR;1,0
2710202241;380;4;1;43;12;4g68p0t2f5jzhzfr67i2rj1ex;1;70,4;14,2;2024-08-18T00:46:52.072Z;2024-08-18T00:47:09Z;[{'id': 5155457349, 'qualifierId': 265}, {'id': 5155456139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5155457345, 'qualifierId': 13}, {'id': 5155457413, 'qualifierId': 233, 'value': '396'}, {'id': 5155457347, 'qualifierId': 152}, {'id': 5155456141, 'qualifierId': 286}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;396,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;12;Huntsville City;2592;MC;1,0
2710202237;396;4;1;43;12;4gymgvqmve0m2vh89v84tt3x0;0;29,6;85,8;2024-08-18T00:46:52.073Z;2024-08-18T00:47:10Z;[{'id': 5155456131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155457421, 'qualifierId': 233, 'value': '380'}, {'id': 5155457383, 'qualifierId': 13}, {'id': 5155456133, 'qualifierId': 285}, {'id': 5155457385, 'qualifierId': 152}, {'id': 5155457387, 'qualifierId': 265}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;380,0;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;43;12;New York RB II;2592;AMC;1,0
2710202251;381;43;1;43;13;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-18T00:46:53.457Z;2024-08-18T00:47:03Z;[{'id': 5155456203, 'qualifierId': 286, 'value': '0'}, {'id': 5155456201, 'qualifierId': 56, 'value': 'Right'}, {'id': 5155456959, 'qualifierId': 144, 'value': '3'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;eoz5rggu2xofxedh4twwxy39w;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;43;13;Huntsville City;2593;MC;1,0
2710202953;382;1;1;44;6;4g68p0t2f5jzhzfr67i2rj1ex;1;68,9;16,1;2024-08-18T00:47:46.016Z;2024-08-18T00:47:50Z;[{'id': 5155460067, 'qualifierId': 141, 'value': '51.9'}, {'id': 5155460059, 'qualifierId': 155}, {'id': 5155460071, 'qualifierId': 213, 'value': '0.80'}, {'id': 5155460065, 'qualifierId': 140, 'value': '91.5'}, {'id': 5155460073, 'qualifierId': 1}, {'id': 5155460061, 'qualifierId': 152}, {'id': 5155460063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155460069, 'qualifierId': 212, 'value': '34.0'}, {'id': 5155460057, 'qualifierId': 5}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;34,0;;0,8;51,9;;91,5;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;91,5;51,9;;;;;;;0;0;44;6;Huntsville City;2646;MC;1,0
2710202977;397;4;1;44;10;4gymgvqmve0m2vh89v84tt3x0;1;10,8;44,4;2024-08-18T00:47:50.495Z;2024-08-18T00:47:59Z;[{'id': 5155460497, 'qualifierId': 264}, {'id': 5155460495, 'qualifierId': 13}, {'id': 5155460503, 'qualifierId': 285}, {'id': 5155460501, 'qualifierId': 152}, {'id': 5155460499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155460519, 'qualifierId': 233, 'value': '383'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;383,0;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;44;10;New York RB II;2650;MC;1,0
2710202955;383;4;1;44;10;4g68p0t2f5jzhzfr67i2rj1ex;0;89,2;55,6;2024-08-18T00:47:50.496Z;2024-08-18T00:48:00Z;[{'id': 5155460249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155460245, 'qualifierId': 13}, {'id': 5155460251, 'qualifierId': 152}, {'id': 5155460539, 'qualifierId': 233, 'value': '397'}, {'id': 5155460247, 'qualifierId': 264}, {'id': 5155460253, 'qualifierId': 286}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;397,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;44;10;Huntsville City;2650;DL;1,0
2710203469;398;1;1;44;58;4gymgvqmve0m2vh89v84tt3x0;0;14,6;38,6;2024-08-18T00:48:38.030Z;2024-08-18T00:48:44Z;[{'id': 5155462939, 'qualifierId': 1}, {'id': 5155462933, 'qualifierId': 141, 'value': '41.0'}, {'id': 5155462929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155462931, 'qualifierId': 140, 'value': '71.4'}, {'id': 5155462923, 'qualifierId': 5}, {'id': 5155462935, 'qualifierId': 212, 'value': '59.7'}, {'id': 5155462927, 'qualifierId': 152}, {'id': 5155462925, 'qualifierId': 157}, {'id': 5155462937, 'qualifierId': 213, 'value': '0.03'}];2oo5iizfcb7vdp5jvqd483qsq;E. Panicco;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;59,7;;0,03;41,0;;71,4;1,0;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;71,4;41,0;;;;;;;0;0;44;58;New York RB II;2698;GK;1,0
2710204361;405;70;1;44;59;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-08-18T00:48:38.802Z;2024-08-18T00:50:20Z;[{'id': 5155467815, 'qualifierId': 277, 'value': '0'}];;;;;eoz5rggu2xofxedh4twwxy39w;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;44;59;New York RB II;2699;;
2710203497;384;44;1;45;1;4g68p0t2f5jzhzfr67i2rj1ex;1;28,5;62,3;2024-08-18T00:48:41.246Z;2024-08-18T00:54:37Z;[{'id': 5155463079, 'qualifierId': 285}, {'id': 5155482385, 'qualifierId': 233, 'value': '399'}, {'id': 5155463077, 'qualifierId': 56, 'value': 'Back'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eoz5rggu2xofxedh4twwxy39w;Aerial;;;;;;;;;;;;;;;;;;;;399,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;1;Huntsville City;2701;DC;1,0
2710203481;399;44;1;45;1;4gymgvqmve0m2vh89v84tt3x0;0;71,5;37,7;2024-08-18T00:48:41.247Z;2024-08-18T00:54:38Z;[{'id': 5155463001, 'qualifierId': 286}, {'id': 5155462999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155482401, 'qualifierId': 233, 'value': '384'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;eoz5rggu2xofxedh4twwxy39w;Aerial;;;;;;;;;;;;;;;;;;;;384,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;45;1;New York RB II;2701;FW;1,0
2710203505;385;1;1;45;3;4g68p0t2f5jzhzfr67i2rj1ex;0;28,4;65,6;2024-08-18T00:48:43.425Z;2024-08-18T00:53:53Z;[{'id': 5155463113, 'qualifierId': 140, 'value': '43.5'}, {'id': 5155463119, 'qualifierId': 213, 'value': '5.81'}, {'id': 5155463111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155463109, 'qualifierId': 3}, {'id': 5155463115, 'qualifierId': 141, 'value': '53.6'}, {'id': 5155463117, 'qualifierId': 212, 'value': '17.8'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;17,8;;5,81;53,6;;43,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;43,5;53,6;;;;;;;0;0;45;3;Huntsville City;2703;DC;1,0
2710203513;400;44;1;45;3;4gymgvqmve0m2vh89v84tt3x0;1;55,4;45,8;2024-08-18T00:48:43.801Z;2024-08-18T00:54:39Z;[{'id': 5155463153, 'qualifierId': 286}, {'id': 5155482461, 'qualifierId': 233, 'value': '395'}, {'id': 5155463151, 'qualifierId': 56, 'value': 'Center'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;eoz5rggu2xofxedh4twwxy39w;Aerial;;;;;;;;;;;;;;;;;;;;395,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;45;3;New York RB II;2703;DC;1,0
2710204771;395;44;1;45;4;4g68p0t2f5jzhzfr67i2rj1ex;0;44,6;54,2;2024-08-18T00:48:43.802Z;2024-08-18T00:54:39Z;[{'id': 5155470139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155482503, 'qualifierId': 233, 'value': '400'}, {'id': 5155470141, 'qualifierId': 285}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;eoz5rggu2xofxedh4twwxy39w;Aerial;;;;;;;;;;;;;;;;;;;;400,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;4;Huntsville City;2704;FW;1,0
2710203523;401;1;1;45;6;4gymgvqmve0m2vh89v84tt3x0;0;52,8;45,0;2024-08-18T00:48:45.857Z;2024-08-18T00:59:09Z;[{'id': 5155463189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155463191, 'qualifierId': 140, 'value': '54.0'}, {'id': 5155463193, 'qualifierId': 141, 'value': '45.4'}, {'id': 5155463197, 'qualifierId': 213, 'value': '0.21'}, {'id': 5155463195, 'qualifierId': 212, 'value': '1.3'}, {'id': 5155463187, 'qualifierId': 3}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;1,3;;0,21;45,4;;54,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;54,0;45,4;;;;;;;0;0;45;6;New York RB II;2706;DC;1,0
2710203551;402;3;1;45;9;4gymgvqmve0m2vh89v84tt3x0;0;87,3;41,5;2024-08-18T00:48:49.311Z;2024-08-18T00:53:40Z;[{'id': 5155463357, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155463359, 'qualifierId': 286}, {'id': 5155463367, 'qualifierId': 233, 'value': '386'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;eoz5rggu2xofxedh4twwxy39w;Take On;;;;;;;;;;;;;;;;;;;;386,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;45;9;New York RB II;2709;ML;1,0
2710203543;386;7;1;45;9;4g68p0t2f5jzhzfr67i2rj1ex;1;12,7;58,5;2024-08-18T00:48:49.312Z;2024-08-18T00:53:40Z;[{'id': 5155463361, 'qualifierId': 233, 'value': '402'}, {'id': 5155463331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155463333, 'qualifierId': 285}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eoz5rggu2xofxedh4twwxy39w;Tackle;;;;;;;;;;;;;;;;;;;;402,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;9;Huntsville City;2709;DC;1,0
2710203565;387;4;1;45;13;4g68p0t2f5jzhzfr67i2rj1ex;1;11,6;42,8;2024-08-18T00:48:52.881Z;2024-08-18T00:53:33Z;[{'id': 5155463451, 'qualifierId': 265}, {'id': 5155463445, 'qualifierId': 13}, {'id': 5155463659, 'qualifierId': 233, 'value': '403'}, {'id': 5155463453, 'qualifierId': 285}, {'id': 5155463447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155463449, 'qualifierId': 152}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;403,0;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;13;Huntsville City;2713;DL;1,0
2710203587;403;4;1;45;13;4gymgvqmve0m2vh89v84tt3x0;0;88,4;57,2;2024-08-18T00:48:52.882Z;2024-08-18T00:53:33Z;[{'id': 5155463653, 'qualifierId': 286}, {'id': 5155463647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155463651, 'qualifierId': 265}, {'id': 5155463663, 'qualifierId': 233, 'value': '387'}, {'id': 5155463645, 'qualifierId': 13}, {'id': 5155463649, 'qualifierId': 152}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;eoz5rggu2xofxedh4twwxy39w;Foul;;;;;;;;;;;;;;;;;;;;387,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;45;13;New York RB II;2713;ML;1,0
